ID;Beroep;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonenTotaal_1;WerkzameMannen_2;WerkzameVrouwen_3;Arbeidsjaren_4
1255;Overig R&D personeel;31 Meubelindustrie;2012;306.0;291.0;16.0;118.0
1256;Overig R&D personeel;31 Meubelindustrie;2013;68.0;65.0;3.0;37.0
1257;Overig R&D personeel;31 Meubelindustrie;2014;162.0;158.0;4.0;79.0
1258;Overig R&D personeel;31 Meubelindustrie;2015;133.0;;;78.0
1259;Overig R&D personeel;31 Meubelindustrie;2016;298.0;;;161.0
1260;Overig R&D personeel;32 Overige industrie;2011;339.0;320.0;18.0;230.0
1261;Overig R&D personeel;32 Overige industrie;2012;479.0;421.0;58.0;362.0
1262;Overig R&D personeel;32 Overige industrie;2013;393.0;284.0;109.0;252.0
1263;Overig R&D personeel;32 Overige industrie;2014;321.0;229.0;92.0;166.0
1264;Overig R&D personeel;32 Overige industrie;2015;309.0;206.0;103.0;158.0
1265;Overig R&D personeel;32 Overige industrie;2016;282.0;271.0;;183.0
1266;Overig R&D personeel;33 Reparatie en installatie van machines;2011;965.0;962.0;3.0;237.0
1267;Overig R&D personeel;33 Reparatie en installatie van machines;2012;867.0;;;299.0
1268;Overig R&D personeel;33 Reparatie en installatie van machines;2013;668.0;;;282.0
1269;Overig R&D personeel;33 Reparatie en installatie van machines;2014;851.0;;;413.0
1270;Overig R&D personeel;33 Reparatie en installatie van machines;2015;381.0;;;271.0
1271;Overig R&D personeel;33 Reparatie en installatie van machines;2016;294.0;;;76.0
1272;Overig R&D personeel;D Energievoorziening;2011;153.0;135.0;18.0;107.0
1273;Overig R&D personeel;D Energievoorziening;2012;114.0;;;63.0
1274;Overig R&D personeel;D Energievoorziening;2013;91.0;;;32.0
1275;Overig R&D personeel;D Energievoorziening;2014;99.0;;;49.0
1276;Overig R&D personeel;D Energievoorziening;2015;162.0;125.0;38.0;83.0
1277;Overig R&D personeel;D Energievoorziening;2016;162.0;;;131.0
1278;Overig R&D personeel;35 Energiebedrijven;2011;153.0;135.0;18.0;107.0
1279;Overig R&D personeel;35 Energiebedrijven;2012;114.0;;;63.0
1280;Overig R&D personeel;35 Energiebedrijven;2013;91.0;;;32.0
1281;Overig R&D personeel;35 Energiebedrijven;2014;99.0;;;49.0
1282;Overig R&D personeel;35 Energiebedrijven;2015;162.0;125.0;38.0;83.0
1283;Overig R&D personeel;35 Energiebedrijven;2016;294.0;230.0;63.0;76.0
1284;Overig R&D personeel;E Waterbedrijven en afvalbeheer;2011;398.0;288.0;110.0;159.0
1285;Overig R&D personeel;E Waterbedrijven en afvalbeheer;2012;315.0;246.0;69.0;91.0
1286;Overig R&D personeel;E Waterbedrijven en afvalbeheer;2013;166.0;151.0;15.0;60.0
1287;Overig R&D personeel;E Waterbedrijven en afvalbeheer;2014;204.0;182.0;21.0;88.0
1288;Overig R&D personeel;E Waterbedrijven en afvalbeheer;2015;214.0;176.0;37.0;91.0
1289;Overig R&D personeel;E Waterbedrijven en afvalbeheer;2016;46.0;36.0;;23.0
1290;Overig R&D personeel;F Bouwnijverheid;2011;1884.0;1697.0;187.0;773.0
1291;Overig R&D personeel;F Bouwnijverheid;2012;2009.0;1834.0;176.0;825.0
1292;Overig R&D personeel;F Bouwnijverheid;2013;1261.0;1087.0;174.0;582.0
1293;Overig R&D personeel;F Bouwnijverheid;2014;1504.0;1419.0;85.0;518.0
1294;Overig R&D personeel;F Bouwnijverheid;2015;1496.0;1425.0;72.0;611.0
1295;Overig R&D personeel;F Bouwnijverheid;2016;17.0;14.0;;8.0
1296;Overig R&D personeel;G+I Handel en horeca;2011;5235.0;4311.0;924.0;2637.0
1297;Overig R&D personeel;G+I Handel en horeca;2012;4277.0;3564.0;712.0;2312.0
1298;Overig R&D personeel;G+I Handel en horeca;2013;3734.0;3073.0;661.0;2004.0
1299;Overig R&D personeel;G+I Handel en horeca;2014;;;;
1300;Overig R&D personeel;G+I Handel en horeca;2015;4957.0;;;2881.0
1301;Overig R&D personeel;G+I Handel en horeca;2016;310.0;;;176.0
1302;Overig R&D personeel;G-I Handel, vervoer en horeca;2011;6238.0;4883.0;1354.0;3344.0
1303;Overig R&D personeel;G-I Handel, vervoer en horeca;2012;5009.0;4089.0;920.0;2893.0
1304;Overig R&D personeel;G-I Handel, vervoer en horeca;2013;4442.0;3606.0;835.0;2508.0
1305;Overig R&D personeel;G-I Handel, vervoer en horeca;2014;;;;
1306;Overig R&D personeel;G-I Handel, vervoer en horeca;2015;5766.0;;;3510.0
1307;Overig R&D personeel;G-I Handel, vervoer en horeca;2016;457.0;;;139.0
1308;Overig R&D personeel;G Handel;2011;5339.0;4384.0;955.0;2676.0
1309;Overig R&D personeel;G Handel;2012;4244.0;3540.0;704.0;2295.0
1310;Overig R&D personeel;G Handel;2013;3708.0;3054.0;654.0;1992.0
1311;Overig R&D personeel;G Handel;2014;3745.0;2759.0;986.0;2173.0
1312;Overig R&D personeel;G Handel;2015;4932.0;3560.0;1372.0;2866.0
1313;Overig R&D personeel;G Handel;2016;;;;
1314;Overig R&D personeel;H Vervoer en opslag;2011;892.0;495.0;396.0;663.0
1315;Overig R&D personeel;H Vervoer en opslag;2012;733.0;525.0;208.0;581.0
1316;Overig R&D personeel;H Vervoer en opslag;2013;707.0;533.0;174.0;503.0
1317;Overig R&D personeel;H Vervoer en opslag;2014;688.0;493.0;195.0;490.0
1318;Overig R&D personeel;H Vervoer en opslag;2015;809.0;546.0;263.0;628.0
1319;Overig R&D personeel;H Vervoer en opslag;2016;;;;
1320;Overig R&D personeel;I Horeca;2011;7.0;4.0;3.0;4.0
1321;Overig R&D personeel;I Horeca;2012;32.0;24.0;8.0;17.0
1322;Overig R&D personeel;I Horeca;2013;27.0;20.0;7.0;13.0
1323;Overig R&D personeel;I Horeca;2014;;;;
1324;Overig R&D personeel;I Horeca;2015;25.0;;;15.0
1325;Overig R&D personeel;I Horeca;2016;5272.0;;;4169.0
1326;Overig R&D personeel;J Informatie en communicatie;2011;12055.0;10065.0;1990.0;7138.0
1327;Overig R&D personeel;J Informatie en communicatie;2012;11996.0;10020.0;1977.0;6570.0
1328;Overig R&D personeel;J Informatie en communicatie;2013;11529.0;9085.0;2444.0;5705.0
1329;Overig R&D personeel;J Informatie en communicatie;2014;12706.0;10205.0;2501.0;5954.0
1330;Overig R&D personeel;J Informatie en communicatie;2015;9132.0;8050.0;1082.0;5705.0
1331;Overig R&D personeel;J Informatie en communicatie;2016;162.0;;;131.0
1332;Overig R&D personeel;58-60 Uitgeverijen, film,radio en t.v.;2011;1565.0;814.0;751.0;205.0
1333;Overig R&D personeel;58-60 Uitgeverijen, film,radio en t.v.;2012;1334.0;681.0;653.0;178.0
1334;Overig R&D personeel;58-60 Uitgeverijen, film,radio en t.v.;2013;1320.0;;;160.0
1335;Overig R&D personeel;58-60 Uitgeverijen, film,radio en t.v.;2014;1357.0;670.0;687.0;199.0
1336;Overig R&D personeel;58-60 Uitgeverijen, film,radio en t.v.;2015;500.0;309.0;191.0;284.0
1337;Overig R&D personeel;58-60 Uitgeverijen, film,radio en t.v.;2016;546.0;474.0;72.0;352.0
1338;Overig R&D personeel;58 Uitgeverijen;2011;776.0;423.0;353.0;132.0
1339;Overig R&D personeel;58 Uitgeverijen;2012;573.0;253.0;320.0;82.0
1340;Overig R&D personeel;58 Uitgeverijen;2013;653.0;;;111.0
1341;Overig R&D personeel;58 Uitgeverijen;2014;722.0;306.0;416.0;116.0
1342;Overig R&D personeel;58 Uitgeverijen;2015;251.0;176.0;74.0;174.0
1343;Overig R&D personeel;58 Uitgeverijen;2016;229.0;208.0;21.0;71.0
1344;Overig R&D personeel;"59 Film- en tv-productie; geluidsopname";2011;774.0;387.0;387.0;61.0
1345;Overig R&D personeel;"59 Film- en tv-productie; geluidsopname";2012;;;;
1346;Overig R&D personeel;"59 Film- en tv-productie; geluidsopname";2013;;;;
1347;Overig R&D personeel;"59 Film- en tv-productie; geluidsopname";2014;;;;
1348;Overig R&D personeel;"59 Film- en tv-productie; geluidsopname";2015;;;;
1349;Overig R&D personeel;"59 Film- en tv-productie; geluidsopname";2016;;;;
1350;Overig R&D personeel;60 Radio- en televisieomroepen;2011;15.0;4.0;11.0;12.0
1351;Overig R&D personeel;60 Radio- en televisieomroepen;2012;;;;
1352;Overig R&D personeel;60 Radio- en televisieomroepen;2013;;;;
1353;Overig R&D personeel;60 Radio- en televisieomroepen;2014;;;;
1354;Overig R&D personeel;60 Radio- en televisieomroepen;2015;;;;
1355;Overig R&D personeel;60 Radio- en televisieomroepen;2016;;;;
1356;Overig R&D personeel;61 Telecommunicatie;2011;212.0;163.0;49.0;188.0
1357;Overig R&D personeel;61 Telecommunicatie;2012;506.0;448.0;58.0;258.0
1358;Overig R&D personeel;61 Telecommunicatie;2013;218.0;172.0;46.0;112.0
1359;Overig R&D personeel;61 Telecommunicatie;2014;630.0;580.0;50.0;296.0
1360;Overig R&D personeel;61 Telecommunicatie;2015;500.0;438.0;62.0;321.0
1361;Overig R&D personeel;61 Telecommunicatie;2016;2394.0;1684.0;710.0;1392.0
1362;Overig R&D personeel;62-63 IT- en informatiedienstverlening;2011;10278.0;9088.0;1190.0;6745.0
1363;Overig R&D personeel;62-63 IT- en informatiedienstverlening;2012;10157.0;8891.0;1266.0;6134.0
1364;Overig R&D personeel;62-63 IT- en informatiedienstverlening;2013;9991.0;8300.0;1691.0;5433.0
1365;Overig R&D personeel;62-63 IT- en informatiedienstverlening;2014;10719.0;8954.0;1764.0;5458.0
1366;Overig R&D personeel;62-63 IT- en informatiedienstverlening;2015;8132.0;7303.0;829.0;5099.0
1367;Overig R&D personeel;62-63 IT- en informatiedienstverlening;2016;;;;
1368;Overig R&D personeel;62 IT-dienstverlening;2011;9665.0;8588.0;1077.0;6160.0
1369;Overig R&D personeel;62 IT-dienstverlening;2012;9900.0;;;5948.0
1370;Overig R&D personeel;62 IT-dienstverlening;2013;9460.0;7840.0;1620.0;5114.0
1371;Overig R&D personeel;62 IT-dienstverlening;2014;10206.0;8514.0;1692.0;5114.0
1372;Overig R&D personeel;62 IT-dienstverlening;2015;7575.0;6803.0;772.0;4853.0
1373;Overig R&D personeel;62 IT-dienstverlening;2016;746.0;492.0;254.0;588.0
1374;Overig R&D personeel;63 Diensten op het gebied van informatie;2011;613.0;500.0;113.0;585.0
1375;Overig R&D personeel;63 Diensten op het gebied van informatie;2012;257.0;;;186.0
1376;Overig R&D personeel;63 Diensten op het gebied van informatie;2013;531.0;461.0;71.0;319.0
1377;Overig R&D personeel;63 Diensten op het gebied van informatie;2014;513.0;440.0;73.0;344.0
1378;Overig R&D personeel;63 Diensten op het gebied van informatie;2015;558.0;501.0;57.0;246.0
1379;Overig R&D personeel;63 Diensten op het gebied van informatie;2016;17.0;13.0;4.0;9.0
1380;Overig R&D personeel;K Financiële dienstverlening;2011;1077.0;1003.0;74.0;712.0
1381;Overig R&D personeel;K Financiële dienstverlening;2012;624.0;537.0;87.0;353.0
1382;Overig R&D personeel;K Financiële dienstverlening;2013;640.0;497.0;143.0;456.0
1383;Overig R&D personeel;K Financiële dienstverlening;2014;518.0;427.0;92.0;424.0
1384;Overig R&D personeel;K Financiële dienstverlening;2015;1034.0;755.0;278.0;855.0
1385;Overig R&D personeel;K Financiële dienstverlening;2016;63.0;50.0;13.0;31.0
1386;Overig R&D personeel;L Verhuur en handel van onroerend goed;2011;86.0;63.0;23.0;62.0
1387;Overig R&D personeel;L Verhuur en handel van onroerend goed;2012;;;;
1388;Overig R&D personeel;L Verhuur en handel van onroerend goed;2013;;;;
1389;Overig R&D personeel;L Verhuur en handel van onroerend goed;2014;;;;
1390;Overig R&D personeel;L Verhuur en handel van onroerend goed;2015;;;;
1391;Overig R&D personeel;L Verhuur en handel van onroerend goed;2016;;;;
1392;Overig R&D personeel;68 Verhuur en handel van onroerend goed;2011;86.0;63.0;23.0;62.0
1393;Overig R&D personeel;68 Verhuur en handel van onroerend goed;2012;;;;
1394;Overig R&D personeel;68 Verhuur en handel van onroerend goed;2013;;;;
1395;Overig R&D personeel;68 Verhuur en handel van onroerend goed;2014;;;;
1396;Overig R&D personeel;68 Verhuur en handel van onroerend goed;2015;;;;
1397;Overig R&D personeel;68 Verhuur en handel van onroerend goed;2016;;;;
1398;Overig R&D personeel;M-N Zakelijke dienstverlening;2011;15024.0;11425.0;3598.0;7188.0
1399;Overig R&D personeel;M-N Zakelijke dienstverlening;2012;10376.0;6575.0;3801.0;4438.0
1400;Overig R&D personeel;M-N Zakelijke dienstverlening;2013;9956.0;6054.0;3901.0;4095.0
1401;Overig R&D personeel;M-N Zakelijke dienstverlening;2014;9690.0;5657.0;4033.0;4213.0
1402;Overig R&D personeel;M-N Zakelijke dienstverlening;2015;7243.0;5437.0;1805.0;4153.0
1403;Overig R&D personeel;M-N Zakelijke dienstverlening;2016;467.0;402.0;65.0;251.0
1404;Overig R&D personeel;M Specialistische zakelijke diensten;2011;13395.0;10092.0;3303.0;6457.0
1405;Overig R&D personeel;M Specialistische zakelijke diensten;2012;9443.0;5836.0;3608.0;4092.0
1406;Overig R&D personeel;M Specialistische zakelijke diensten;2013;9239.0;5512.0;3728.0;3791.0
1407;Overig R&D personeel;M Specialistische zakelijke diensten;2014;8922.0;5195.0;3727.0;3789.0
1408;Overig R&D personeel;M Specialistische zakelijke diensten;2015;6573.0;4941.0;1632.0;3869.0
1409;Overig R&D personeel;M Specialistische zakelijke diensten;2016;2254.0;1521.0;733.0;1171.0
1410;Overig R&D personeel;69-71 Management- en technisch advies;2011;8650.0;7313.0;1337.0;4138.0
1411;Overig R&D personeel;69-71 Management- en technisch advies;2012;5984.0;4119.0;1865.0;2247.0
1412;Overig R&D personeel;69-71 Management- en technisch advies;2013;5203.0;3326.0;1878.0;1792.0
1413;Overig R&D personeel;69-71 Management- en technisch advies;2014;5145.0;3300.0;1845.0;1893.0
1414;Overig R&D personeel;69-71 Management- en technisch advies;2015;3778.0;3197.0;581.0;1781.0
1415;Overig R&D personeel;69-71 Management- en technisch advies;2016;;;;
1416;Overig R&D personeel;69 Juridische diensten en administratie;2011;74.0;37.0;37.0;34.0
1417;Overig R&D personeel;69 Juridische diensten en administratie;2012;35.0;25.0;10.0;14.0
1418;Overig R&D personeel;69 Juridische diensten en administratie;2013;35.0;22.0;12.0;15.0
1419;Overig R&D personeel;69 Juridische diensten en administratie;2014;57.0;36.0;20.0;34.0
1420;Overig R&D personeel;69 Juridische diensten en administratie;2015;75.0;51.0;24.0;52.0
1421;Overig R&D personeel;69 Juridische diensten en administratie;2016;145.0;96.0;49.0;65.0
1422;Overig R&D personeel;70 Holdings en managementadviesbureaus;2011;2343.0;1899.0;444.0;1798.0
1423;Overig R&D personeel;70 Holdings en managementadviesbureaus;2012;733.0;519.0;214.0;419.0
1424;Overig R&D personeel;70 Holdings en managementadviesbureaus;2013;876.0;571.0;305.0;526.0
1425;Overig R&D personeel;70 Holdings en managementadviesbureaus;2014;1081.0;775.0;306.0;611.0
1426;Overig R&D personeel;70 Holdings en managementadviesbureaus;2015;1009.0;789.0;220.0;559.0
1427;Overig R&D personeel;70 Holdings en managementadviesbureaus;2016;208.0;149.0;59.0;86.0
1428;Overig R&D personeel;71 Architecten-, ingenieursbureaus e.d.;2011;6233.0;5378.0;855.0;2306.0
1429;Overig R&D personeel;71 Architecten-, ingenieursbureaus e.d.;2012;5216.0;3575.0;1642.0;1814.0
1430;Overig R&D personeel;71 Architecten-, ingenieursbureaus e.d.;2013;4293.0;2733.0;1560.0;1252.0
1431;Overig R&D personeel;71 Architecten-, ingenieursbureaus e.d.;2014;4007.0;2489.0;1519.0;1247.0
1432;Overig R&D personeel;71 Architecten-, ingenieursbureaus e.d.;2015;2694.0;2357.0;337.0;1170.0
1433;Overig R&D personeel;71 Architecten-, ingenieursbureaus e.d.;2016;64.0;53.0;10.0;21.0
1434;Overig R&D personeel;72 Research;2011;2952.0;1751.0;1201.0;1950.0
1435;Overig R&D personeel;72 Research;2012;2304.0;1095.0;1209.0;1554.0
1436;Overig R&D personeel;72 Research;2013;2141.0;952.0;1189.0;1440.0
1437;Overig R&D personeel;72 Research;2014;2267.0;1028.0;1239.0;1451.0
1438;Overig R&D personeel;72 Research;2015;2017.0;1214.0;803.0;1481.0
1439;Overig R&D personeel;72 Research;2016;;;;
1440;Overig R&D personeel;73-75 Reclame, design, overige diensten;2011;1793.0;1028.0;766.0;369.0
1441;Overig R&D personeel;73-75 Reclame, design, overige diensten;2012;1156.0;622.0;534.0;291.0
1442;Overig R&D personeel;73-75 Reclame, design, overige diensten;2013;1895.0;1234.0;662.0;559.0
1443;Overig R&D personeel;73-75 Reclame, design, overige diensten;2014;1510.0;866.0;644.0;445.0
1444;Overig R&D personeel;73-75 Reclame, design, overige diensten;2015;778.0;529.0;249.0;608.0
1445;Overig R&D personeel;73-75 Reclame, design, overige diensten;2016;;;;
1446;Overig R&D personeel;73 Reclamewezen en marktonderzoek;2011;1607.0;882.0;725.0;213.0
1447;Overig R&D personeel;73 Reclamewezen en marktonderzoek;2012;835.0;421.0;414.0;91.0
1448;Overig R&D personeel;73 Reclamewezen en marktonderzoek;2013;958.0;500.0;458.0;109.0
1449;Overig R&D personeel;73 Reclamewezen en marktonderzoek;2014;910.0;485.0;426.0;149.0
1450;Overig R&D personeel;73 Reclamewezen en marktonderzoek;2015;;;;
1451;Overig R&D personeel;73 Reclamewezen en marktonderzoek;2016;;;;
1452;Overig R&D personeel;74 Design, fotografie, vertaalbureaus;2011;179.0;142.0;37.0;155.0
1453;Overig R&D personeel;74 Design, fotografie, vertaalbureaus;2012;;;;
1454;Overig R&D personeel;74 Design, fotografie, vertaalbureaus;2013;;;;
1455;Overig R&D personeel;74 Design, fotografie, vertaalbureaus;2014;;;;
1456;Overig R&D personeel;74 Design, fotografie, vertaalbureaus;2015;582.0;349.0;232.0;523.0
1457;Overig R&D personeel;74 Design, fotografie, vertaalbureaus;2016;6361.0;5591.0;769.0;4177.0
1458;Overig R&D personeel;75 Veterinaire dienstverlening;2011;8.0;4.0;3.0;1.0
1459;Overig R&D personeel;75 Veterinaire dienstverlening;2012;;;;
1460;Overig R&D personeel;75 Veterinaire dienstverlening;2013;;;;
1461;Overig R&D personeel;75 Veterinaire dienstverlening;2014;;;;
1462;Overig R&D personeel;75 Veterinaire dienstverlening;2015;;;;
1463;Overig R&D personeel;75 Veterinaire dienstverlening;2016;;;;
1464;Overig R&D personeel;N Verhuur en overige zakelijke diensten;2011;1629.0;1333.0;295.0;730.0
1465;Overig R&D personeel;N Verhuur en overige zakelijke diensten;2012;932.0;739.0;193.0;346.0
1466;Overig R&D personeel;N Verhuur en overige zakelijke diensten;2013;716.0;543.0;174.0;305.0
1467;Overig R&D personeel;N Verhuur en overige zakelijke diensten;2014;768.0;462.0;306.0;424.0
1468;Overig R&D personeel;N Verhuur en overige zakelijke diensten;2015;669.0;496.0;173.0;284.0
1469;Overig R&D personeel;N Verhuur en overige zakelijke diensten;2016;2359.0;1614.0;746.0;1221.0
1470;Overig R&D personeel;O-Q Overheid en zorg;2011;;;;
1471;Overig R&D personeel;O-Q Overheid en zorg;2012;;;;
1472;Overig R&D personeel;O-Q Overheid en zorg;2013;;;;
1473;Overig R&D personeel;O-Q Overheid en zorg;2014;;;;
1474;Overig R&D personeel;O-Q Overheid en zorg;2015;;;;
1475;Overig R&D personeel;O-Q Overheid en zorg;2016;;;;
1476;Overig R&D personeel;O Openbaar bestuur en overheidsdiensten;2011;;;;
1477;Overig R&D personeel;O Openbaar bestuur en overheidsdiensten;2012;;;;
1478;Overig R&D personeel;O Openbaar bestuur en overheidsdiensten;2013;;;;
1479;Overig R&D personeel;O Openbaar bestuur en overheidsdiensten;2014;;;;
1480;Overig R&D personeel;O Openbaar bestuur en overheidsdiensten;2015;;;;
1481;Overig R&D personeel;O Openbaar bestuur en overheidsdiensten;2016;;;;
1482;Overig R&D personeel;84 Openbaar bestuur en overheidsdiensten;2011;;;;
1483;Overig R&D personeel;84 Openbaar bestuur en overheidsdiensten;2012;;;;
1484;Overig R&D personeel;84 Openbaar bestuur en overheidsdiensten;2013;;;;
1485;Overig R&D personeel;84 Openbaar bestuur en overheidsdiensten;2014;;;;
1486;Overig R&D personeel;84 Openbaar bestuur en overheidsdiensten;2015;;;;
1487;Overig R&D personeel;84 Openbaar bestuur en overheidsdiensten;2016;;;;
1488;Overig R&D personeel;P Onderwijs;2011;;;;
1489;Overig R&D personeel;P Onderwijs;2012;;;;
1490;Overig R&D personeel;P Onderwijs;2013;;;;
1491;Overig R&D personeel;P Onderwijs;2014;;;;
1492;Overig R&D personeel;P Onderwijs;2015;;;;
1493;Overig R&D personeel;P Onderwijs;2016;;;;
1494;Overig R&D personeel;85 Onderwijs;2011;;;;
1495;Overig R&D personeel;85 Onderwijs;2012;;;;
1496;Overig R&D personeel;85 Onderwijs;2013;;;;
1497;Overig R&D personeel;85 Onderwijs;2014;;;;
1498;Overig R&D personeel;85 Onderwijs;2015;;;;
1499;Overig R&D personeel;85 Onderwijs;2016;;;;
1500;Overig R&D personeel;Q Gezondheids- en welzijnszorg;2011;;;;
1501;Overig R&D personeel;Q Gezondheids- en welzijnszorg;2012;;;;
1502;Overig R&D personeel;Q Gezondheids- en welzijnszorg;2013;;;;
1503;Overig R&D personeel;Q Gezondheids- en welzijnszorg;2014;;;;
1504;Overig R&D personeel;Q Gezondheids- en welzijnszorg;2015;;;;
1505;Overig R&D personeel;Q Gezondheids- en welzijnszorg;2016;;;;
1506;Overig R&D personeel;87-88 Verzorging en welzijn;2011;;;;
1507;Overig R&D personeel;87-88 Verzorging en welzijn;2012;;;;
1508;Overig R&D personeel;87-88 Verzorging en welzijn;2013;;;;
1509;Overig R&D personeel;87-88 Verzorging en welzijn;2014;;;;
1510;Overig R&D personeel;87-88 Verzorging en welzijn;2015;;;;
1511;Overig R&D personeel;87-88 Verzorging en welzijn;2016;;;;
1512;Overig R&D personeel;R-U Cultuur, recreatie, overige diensten;2011;;;;
1513;Overig R&D personeel;R-U Cultuur, recreatie, overige diensten;2012;;;;
1514;Overig R&D personeel;R-U Cultuur, recreatie, overige diensten;2013;;;;
1515;Overig R&D personeel;R-U Cultuur, recreatie, overige diensten;2014;;;;
1516;Overig R&D personeel;R-U Cultuur, recreatie, overige diensten;2015;;;;
1517;Overig R&D personeel;R-U Cultuur, recreatie, overige diensten;2016;;;;
1518;Overig R&D personeel;R Cultuur, sport en recreatie;2011;;;;
1519;Overig R&D personeel;R Cultuur, sport en recreatie;2012;;;;
1520;Overig R&D personeel;R Cultuur, sport en recreatie;2013;;;;
1521;Overig R&D personeel;R Cultuur, sport en recreatie;2014;;;;
1522;Overig R&D personeel;R Cultuur, sport en recreatie;2015;;;;
1523;Overig R&D personeel;R Cultuur, sport en recreatie;2016;;;;
1524;Overig R&D personeel;S Overige dienstverlening;2011;;;;
1525;Overig R&D personeel;S Overige dienstverlening;2012;;;;
1526;Overig R&D personeel;S Overige dienstverlening;2013;;;;
1527;Overig R&D personeel;S Overige dienstverlening;2014;;;;
1528;Overig R&D personeel;S Overige dienstverlening;2015;;;;
1529;Overig R&D personeel;S Overige dienstverlening;2016;;;;
1530;Overig R&D personeel;T Huishoudens;2011;;;;
1531;Overig R&D personeel;T Huishoudens;2012;;;;
1532;Overig R&D personeel;T Huishoudens;2013;;;;
1533;Overig R&D personeel;T Huishoudens;2014;;;;
1534;Overig R&D personeel;T Huishoudens;2015;;;;
1535;Overig R&D personeel;T Huishoudens;2016;;;;
1536;Overig R&D personeel;U Extraterritoriale organisaties;2011;;;;
1537;Overig R&D personeel;U Extraterritoriale organisaties;2012;;;;
1538;Overig R&D personeel;U Extraterritoriale organisaties;2013;;;;
1539;Overig R&D personeel;U Extraterritoriale organisaties;2014;;;;
1540;Overig R&D personeel;U Extraterritoriale organisaties;2015;;;;
1541;Overig R&D personeel;U Extraterritoriale organisaties;2016;;;;
1542;Overig R&D personeel;99 Extraterritoriale organisaties;2011;;;;
1543;Overig R&D personeel;99 Extraterritoriale organisaties;2012;;;;
1544;Overig R&D personeel;99 Extraterritoriale organisaties;2013;;;;
1545;Overig R&D personeel;99 Extraterritoriale organisaties;2014;;;;
1546;Overig R&D personeel;99 Extraterritoriale organisaties;2015;;;;
1547;Overig R&D personeel;99 Extraterritoriale organisaties;2016;;;;
