ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
3772;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2003 3e kwartaal;;;;;;;;
3773;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2003 4e kwartaal;;;;;;;;
3774;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2003;;;;;;;;
3775;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2004 1e kwartaal;;;;;;;;
3776;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2004 2e kwartaal;;;;;;;;
3777;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2004 3e kwartaal;;;;;;;;
3778;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2004 4e kwartaal;;;;;;;;
3779;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2004;;;;;;;;
3780;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2005 1e kwartaal;;;;;;;;
3781;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2005 2e kwartaal;;;;;;;;
3782;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2005 3e kwartaal;;;;;;;;
3783;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2005 4e kwartaal;;;;;;;;
3784;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2005;;;;;;;;
3785;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2006 1e kwartaal;;;;;;;;
3786;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2006 2e kwartaal;;;;;;;;
3787;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2006 3e kwartaal;;;;;;;;
3788;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2006 4e kwartaal;;;;;;;;
3789;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2006;;;;;;;;
3790;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2007 1e kwartaal;;;;;;;;
3791;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2007 2e kwartaal;;;;;;;;
3792;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2007 3e kwartaal;;;;;;;;
3793;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2007 4e kwartaal;;;;;;;;
3794;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2007;;;;;;;;
3795;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2008 1e kwartaal;;;;;;;;
3796;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2008 2e kwartaal;;;;;;;;
3797;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2008 3e kwartaal;;;;;;;;
3798;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2008 4e kwartaal;;;;;;;;
3799;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2008;;;;;;;;
3800;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2009 1e kwartaal;;;;;;;;
3801;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2009 2e kwartaal;;;;;;;;
3802;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2009 3e kwartaal;;;;;;;;
3803;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2009 4e kwartaal;;;;;;;;
3804;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2009;;;;;;;;
3805;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2010 1e kwartaal;727360.0;10982.0;43239.0;0.0;79572.0;0.0;1337.0;1121.0
3806;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2010 2e kwartaal;735068.0;9519.0;44626.0;0.0;84802.0;0.0;1533.0;1633.0
3807;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2010 3e kwartaal;774492.0;8091.0;44899.0;0.0;66831.0;0.0;1471.0;1694.0
3808;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2010 4e kwartaal;738875.0;6875.0;44639.0;0.0;59910.0;0.0;1449.0;1893.0
3809;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2010;727360.0;10982.0;43239.0;0.0;79572.0;0.0;1337.0;1121.0
3810;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2011 1e kwartaal;731738.0;6649.0;44325.0;0.0;81765.0;0.0;1287.0;2227.0
3811;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2011 2e kwartaal;742326.0;6370.0;43683.0;0.0;83467.0;0.0;1347.0;2256.0
3812;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2011 3e kwartaal;773185.0;6641.0;41220.0;0.0;82483.0;0.0;1078.0;2214.0
3813;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2011 4e kwartaal;785652.0;6531.0;41886.0;0.0;75792.0;0.0;987.0;2188.0
3814;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2011;731738.0;6649.0;44325.0;0.0;81765.0;0.0;1287.0;2227.0
3815;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2012 1e kwartaal;765998.0;6488.0;41476.0;0.0;74336.0;0.0;946.0;2164.0
3816;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2012 2e kwartaal;784375.0;4776.0;41471.0;0.0;74331.0;0.0;937.0;3163.0
3817;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2012 3e kwartaal;801802.0;3616.0;39430.0;0.0;74462.0;0.0;858.0;3445.0
3818;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2012 4e kwartaal;803750.0;4922.0;39942.0;0.0;74839.0;0.0;767.0;3421.0
3819;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2012;765998.0;6488.0;41476.0;0.0;74336.0;0.0;946.0;2164.0
3820;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2013 1e kwartaal;799285.0;4871.0;38922.0;0.0;75133.0;0.0;739.0;3290.0
3821;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2013 2e kwartaal;797179.0;3229.0;36495.0;0.0;76399.0;0.0;696.0;3319.0
3822;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2013 3e kwartaal;805058.0;2278.0;33749.0;0.0;76583.0;0.0;806.0;3339.0
3823;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2013 4e kwartaal;799992.0;1917.0;31337.0;0.0;78472.0;0.0;804.0;3379.0
3824;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2013;799285.0;4871.0;38922.0;0.0;75133.0;0.0;739.0;3290.0
3825;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2014 1e kwartaal;767098.0;2440.0;28719.0;0.0;76894.0;0.0;820.0;3363.0
3826;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2014 2e kwartaal;766901.0;2740.0;27789.0;0.0;76466.0;0.0;6050.0;3677.0
3827;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2014 3e kwartaal;783241.0;3450.0;25822.0;0.0;77001.0;0.0;5938.0;5858.0
3828;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2014 4e kwartaal;784479.0;1607.0;24120.0;0.0;78079.0;0.0;5633.0;7216.0
3829;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2014;767098.0;2440.0;28719.0;0.0;76894.0;0.0;820.0;3363.0
3830;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2015 1e kwartaal;773018.0;1289.0;24608.0;0.0;80966.0;0.0;4986.0;7357.0
3831;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2015 2e kwartaal;809116.0;1339.0;26017.0;0.0;81605.0;0.0;5238.0;8501.0
3832;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2015 3e kwartaal;796920.0;1297.0;26985.0;0.0;83286.0;0.0;4989.0;7469.0
3833;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2015 4e kwartaal;784488.0;782.0;28190.0;0.0;83416.0;0.0;4866.0;7907.0
3834;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2015;773018.0;1289.0;24608.0;0.0;80966.0;0.0;4986.0;7357.0
3835;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2016 1e kwartaal;772280.0;880.0;29559.0;0.0;84823.0;0.0;4937.0;7727.0
3836;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2016 2e kwartaal;802208.0;1058.0;31490.0;0.0;83928.0;0.0;4890.0;6953.0
3837;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2016 3e kwartaal;784477.0;1114.0;33029.0;0.0;83990.0;0.0;4636.0;6910.0
3838;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2016 4e kwartaal;798965.0;955.0;33761.0;0.0;83762.0;0.0;4672.0;6298.0
3839;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2016;772280.0;880.0;29559.0;0.0;84823.0;0.0;4937.0;7727.0
3840;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2017 1e kwartaal;794874.0;789.0;33400.0;0.0;123875.0;0.0;4750.0;5410.0
3841;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2017 2e kwartaal;845506.0;855.0;34087.0;0.0;124460.0;0.0;4904.0;3942.0
3842;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2017 3e kwartaal;826558.0;919.0;36529.0;0.0;124056.0;0.0;5056.0;4267.0
3843;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2017 4e kwartaal;837722.0;880.0;38299.0;0.0;125128.0;0.0;5094.0;3922.0
3844;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2017;794874.0;789.0;33400.0;0.0;123875.0;0.0;4750.0;5410.0
3845;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2018 1e kwartaal;825114.0;734.0;40767.0;0.0;125555.0;0.0;5218.0;4229.0
3846;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2018 2e kwartaal;828861.0;679.0;40397.0;0.0;127258.0;0.0;5184.0;4811.0
3847;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2018 3e kwartaal;826028.0;599.0;42339.0;0.0;127838.0;0.0;7840.0;4847.0
3848;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2018 4e kwartaal;819260.0;716.0;42893.0;0.0;126478.0;0.0;9206.0;4405.0
3849;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2018;825114.0;734.0;40767.0;0.0;125555.0;0.0;5218.0;4229.0
3850;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2019 1e kwartaal;817621.0;619.0;43855.0;0.0;128726.0;0.0;7515.0;3485.0
3851;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2019 2e kwartaal;832088.0;816.0;45083.0;0.0;133793.0;0.0;9307.0;1541.0
3852;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2019 3e kwartaal;842762.0;804.0;46004.0;0.0;133331.0;0.0;11727.0;1325.0
3853;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2019 4e kwartaal;858178.0;772.0;46736.0;0.0;132370.0;0.0;11098.0;1574.0
3854;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2019;817621.0;619.0;43855.0;0.0;128726.0;0.0;7515.0;3485.0
3855;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2020 1e kwartaal;852786.0;803.0;46566.0;0.0;132003.0;0.0;11513.0;1401.0
3856;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2020 2e kwartaal;899345.0;1032.0;48549.0;0.0;134576.0;0.0;8919.0;2155.0
3857;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2020 3e kwartaal;1001139.0;633.0;50287.0;0.0;135591.0;0.0;13112.0;2422.0
3858;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2020 4e kwartaal;1044720.0;642.0;51501.0;0.0;131615.0;0.0;15005.0;2483.0
3859;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2020;852786.0;803.0;46566.0;0.0;132003.0;0.0;11513.0;1401.0
3860;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2021 1e kwartaal;1043409.0;743.0;53329.0;0.0;131362.0;0.0;16487.0;1778.0
3861;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2021 2e kwartaal;1080939.0;728.0;53116.0;0.0;136650.0;0.0;16444.0;1730.0
3862;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2021 3e kwartaal;1108842.0;650.0;55008.0;0.0;135680.0;0.0;16503.0;1936.0
3863;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2021 4e kwartaal;1128564.0;582.0;58243.0;0.0;132770.0;0.0;17245.0;2235.0
3864;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2021;1043409.0;743.0;53329.0;0.0;131362.0;0.0;16487.0;1778.0
3865;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2022 1e kwartaal;1143114.0;789.0;60230.0;0.0;131372.0;0.0;16751.0;3054.0
3866;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2022 2e kwartaal;1156524.0;686.0;60815.0;0.0;127062.0;0.0;15864.0;1530.0
3867;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2022 3e kwartaal;1180938.0;590.0;59202.0;0.0;125918.0;0.0;15010.0;1306.0
3868;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2022 4e kwartaal;1196839.0;774.0;57678.0;0.0;117675.0;0.0;14697.0;1258.0
3869;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2022;1143114.0;789.0;60230.0;0.0;131372.0;0.0;16751.0;3054.0
3870;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2023 1e kwartaal;1082884.0;963.0;59249.0;0.0;115326.0;0.0;15266.0;1822.0
3871;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2023 2e kwartaal;1075933.0;1213.0;62017.0;0.0;115416.0;0.0;15462.0;1267.0
3872;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2023 3e kwartaal;1048449.0;1102.0;62455.0;0.0;116057.0;0.0;15048.0;1344.0
3873;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2023 4e kwartaal;1049609.0;1051.0;60191.0;0.0;115846.0;0.0;14671.0;1180.0
3874;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Beginbalans;2023;1082884.0;963.0;59249.0;0.0;115326.0;0.0;15266.0;1822.0
3875;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;1999 1e kwartaal;;;;;;;;
3876;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;1999 2e kwartaal;;;;;;;;
3877;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;1999 3e kwartaal;;;;;;;;
3878;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;1999 4e kwartaal;;;;;;;;
3879;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;1999;;;;;;;;
3880;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2000 1e kwartaal;;;;;;;;
3881;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2000 2e kwartaal;;;;;;;;
3882;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2000 3e kwartaal;;;;;;;;
3883;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2000 4e kwartaal;;;;;;;;
3884;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2000;;;;;;;;
3885;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2001 1e kwartaal;;;;;;;;
3886;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2001 2e kwartaal;;;;;;;;
3887;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2001 3e kwartaal;;;;;;;;
3888;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2001 4e kwartaal;;;;;;;;
3889;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2001;;;;;;;;
3890;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2002 1e kwartaal;;;;;;;;
3891;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2002 2e kwartaal;;;;;;;;
3892;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2002 3e kwartaal;;;;;;;;
3893;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2002 4e kwartaal;;;;;;;;
3894;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2002;;;;;;;;
3895;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2003 1e kwartaal;;;;;;;;
3896;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2003 2e kwartaal;;;;;;;;
3897;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2003 3e kwartaal;;;;;;;;
3898;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2003 4e kwartaal;;;;;;;;
3899;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2003;;;;;;;;
3900;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2004 1e kwartaal;;;;;;;;
3901;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2004 2e kwartaal;;;;;;;;
3902;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2004 3e kwartaal;;;;;;;;
3903;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2004 4e kwartaal;;;;;;;;
3904;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2004;;;;;;;;
3905;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2005 1e kwartaal;;;;;;;;
3906;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2005 2e kwartaal;;;;;;;;
3907;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2005 3e kwartaal;;;;;;;;
3908;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2005 4e kwartaal;;;;;;;;
3909;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2005;;;;;;;;
3910;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2006 1e kwartaal;;;;;;;;
3911;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2006 2e kwartaal;;;;;;;;
3912;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2006 3e kwartaal;;;;;;;;
3913;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2006 4e kwartaal;;;;;;;;
3914;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2006;;;;;;;;
3915;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2007 1e kwartaal;;;;;;;;
3916;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2007 2e kwartaal;;;;;;;;
3917;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2007 3e kwartaal;;;;;;;;
3918;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2007 4e kwartaal;;;;;;;;
3919;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2007;;;;;;;;
3920;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2008 1e kwartaal;;;;;;;;
3921;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2008 2e kwartaal;;;;;;;;
3922;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2008 3e kwartaal;;;;;;;;
3923;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2008 4e kwartaal;;;;;;;;
3924;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2008;;;;;;;;
3925;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2009 1e kwartaal;;;;;;;;
3926;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2009 2e kwartaal;;;;;;;;
3927;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2009 3e kwartaal;;;;;;;;
3928;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2009 4e kwartaal;;;;;;;;
3929;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2009;;;;;;;;
3930;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2010 1e kwartaal;6671.0;-1532.0;1799.0;0.0;4921.0;0.0;218.0;433.0
3931;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2010 2e kwartaal;24252.0;-1454.0;-40.0;0.0;-1515.0;0.0;-49.0;84.0
3932;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2010 3e kwartaal;-33580.0;-964.0;-350.0;0.0;-6908.0;0.0;60.0;210.0
3933;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2010 4e kwartaal;-7586.0;-188.0;-86.0;0.0;21863.0;0.0;-165.0;354.0
3934;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2010;-10243.0;-4138.0;1323.0;0.0;18361.0;0.0;64.0;1081.0
3935;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2011 1e kwartaal;11733.0;44.0;767.0;0.0;170.0;0.0;-24.0;38.0
3936;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2011 2e kwartaal;31152.0;392.0;-2986.0;0.0;-967.0;0.0;-84.0;-30.0
3937;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2011 3e kwartaal;10900.0;-318.0;-660.0;0.0;-6703.0;0.0;29.0;-15.0
3938;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2011 4e kwartaal;-20368.0;45.0;-619.0;0.0;-1564.0;0.0;5.0;-13.0
3939;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2011;33417.0;163.0;-3498.0;0.0;-9064.0;0.0;-74.0;-20.0
3940;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2012 1e kwartaal;19280.0;-1728.0;-824.0;0.0;-45.0;0.0;31.0;964.0
3941;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2012 2e kwartaal;15843.0;-1058.0;-2467.0;0.0;93.0;0.0;28.0;280.0
3942;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2012 3e kwartaal;2438.0;1318.0;-226.0;0.0;345.0;0.0;-7.0;-36.0
3943;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2012 4e kwartaal;-3802.0;21.0;-1179.0;0.0;260.0;0.0;13.0;-137.0
3944;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2012;33759.0;-1447.0;-4696.0;0.0;653.0;0.0;65.0;1071.0
3945;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2013 1e kwartaal;-2455.0;-1352.0;-1739.0;0.0;1190.0;0.0;-49.0;28.0
3946;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2013 2e kwartaal;8284.0;-766.0;-2127.0;0.0;257.0;0.0;93.0;30.0
3947;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2013 3e kwartaal;-4569.0;-293.0;-2300.0;0.0;1984.0;0.0;-44.0;47.0
3948;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2013 4e kwartaal;-27876.0;655.0;-2074.0;0.0;-1530.0;0.0;-84.0;-5.0
3949;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2013;-26616.0;-1756.0;-8240.0;0.0;1901.0;0.0;-84.0;100.0
3950;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2014 1e kwartaal;-62.0;209.0;-1408.0;0.0;-440.0;0.0;5227.0;299.0
3951;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2014 2e kwartaal;16045.0;694.0;-2455.0;0.0;512.0;0.0;2.0;2210.0
3952;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2014 3e kwartaal;-468.0;-1812.0;-1946.0;0.0;843.0;0.0;-48.0;1369.0
3953;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2014 4e kwartaal;419.0;-402.0;-398.0;0.0;1081.0;0.0;-342.0;152.0
3954;Totale binnenlandse sectoren;Ov. deposito-instellingen en GMF's;Financiële transacties;2014;15934.0;-1311.0;-6207.0;0.0;1996.0;0.0;4839.0;4030.0
