ID;CPA2015;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
9495;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2014;88.4;;2.5
9496;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2015 1e kwartaal;89.3;-0.4;2.4
9497;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2015 2e kwartaal;89.9;0.7;3.2
9498;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2015 3e kwartaal;90.8;1.0;1.1
9499;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2015 4e kwartaal;90.8;0.0;1.2
9500;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2015;90.2;;2.0
9501;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2016 1e kwartaal;90.9;0.1;1.7
9502;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2016 2e kwartaal;90.8;-0.1;0.9
9503;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2016 3e kwartaal;91.7;1.0;1.0
9504;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2016 4e kwartaal;91.8;0.1;1.1
9505;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2016;91.3;;1.2
9506;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2017 1e kwartaal;91.8;0.0;1.0
9507;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2017 2e kwartaal;92.0;0.2;1.4
9508;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2017 3e kwartaal;92.9;0.9;1.3
9509;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2017 4e kwartaal;93.1;0.2;1.4
9510;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2017;92.4;;1.2
9511;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2018 1e kwartaal;93.2;0.1;1.5
9512;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2018 2e kwartaal;93.5;0.3;1.6
9513;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2018 3e kwartaal;94.6;1.3;1.9
9514;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2018 4e kwartaal;94.8;0.2;1.9
9515;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2018;94.0;;1.7
9516;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2019 1e kwartaal;95.1;0.3;2.1
9517;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2019 2e kwartaal;95.3;0.2;2.0
9518;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2019 3e kwartaal;96.7;1.5;2.2
9519;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2019 4e kwartaal;96.9;0.2;2.2
9520;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2019;96.0;;2.1
9521;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2020 1e kwartaal;97.3;0.4;2.3
9522;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2020 2e kwartaal;97.5;0.2;2.2
9523;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2020 3e kwartaal;99.0;1.6;2.3
9524;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2020 4e kwartaal;99.2;0.2;2.3
9525;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2020;98.2;;2.3
9526;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2021 1e kwartaal;99.3;0.1;2.1
9527;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2021 2e kwartaal;99.5;0.1;2.0
9528;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2021 3e kwartaal;100.2;0.7;1.2
9529;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2021 4e kwartaal;101.1;0.9;1.9
9530;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2021;100.0;;1.8
9531;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2022 1e kwartaal;101.7;0.6;2.4
9532;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2022 2e kwartaal;102.9;1.2;3.4
9533;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2022 3e kwartaal;105.4;2.5;5.2
9534;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2022 4e kwartaal;106.1;0.6;5.0
9535;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2022;104.0;;4.0
9536;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2023 1e kwartaal;107.4;1.2;5.6
9537;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2023 2e kwartaal;108.1;0.7;5.1
9538;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2023 3e kwartaal;109.4;1.2;3.8
9539;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2023 4e kwartaal;109.8;0.4;3.5
9540;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2023;108.7;;4.5
9541;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2024 1e kwartaal;110.0;0.1;2.4
9542;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2024 2e kwartaal;110.3;0.3;2.1
9543;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2024 3e kwartaal;113.7;3.1;3.9
9544;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2024 4e kwartaal;114.1;0.3;3.9
9545;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2024;112.0;;3.1
9546;68 Exploitatie en handel onroerend goed;2002 4e kwartaal;;;
9547;68 Exploitatie en handel onroerend goed;2003 1e kwartaal;;;
9548;68 Exploitatie en handel onroerend goed;2003 2e kwartaal;;;
9549;68 Exploitatie en handel onroerend goed;2003 3e kwartaal;;;
9550;68 Exploitatie en handel onroerend goed;2003 4e kwartaal;;;
9551;68 Exploitatie en handel onroerend goed;2003;;;
9552;68 Exploitatie en handel onroerend goed;2004 1e kwartaal;;;
9553;68 Exploitatie en handel onroerend goed;2004 2e kwartaal;;;
9554;68 Exploitatie en handel onroerend goed;2004 3e kwartaal;;;
9555;68 Exploitatie en handel onroerend goed;2004 4e kwartaal;;;
9556;68 Exploitatie en handel onroerend goed;2004;;;
9557;68 Exploitatie en handel onroerend goed;2005 1e kwartaal;;;
9558;68 Exploitatie en handel onroerend goed;2005 2e kwartaal;;;
9559;68 Exploitatie en handel onroerend goed;2005 3e kwartaal;;;
9560;68 Exploitatie en handel onroerend goed;2005 4e kwartaal;;;
9561;68 Exploitatie en handel onroerend goed;2005;;;
9562;68 Exploitatie en handel onroerend goed;2006 1e kwartaal;76.8;;
9563;68 Exploitatie en handel onroerend goed;2006 2e kwartaal;76.8;0.1;
9564;68 Exploitatie en handel onroerend goed;2006 3e kwartaal;78.4;2.0;
9565;68 Exploitatie en handel onroerend goed;2006 4e kwartaal;78.5;0.1;
9566;68 Exploitatie en handel onroerend goed;2006;77.6;;
9567;68 Exploitatie en handel onroerend goed;2007 1e kwartaal;78.7;0.3;2.5
9568;68 Exploitatie en handel onroerend goed;2007 2e kwartaal;78.9;0.3;2.7
9569;68 Exploitatie en handel onroerend goed;2007 3e kwartaal;79.9;1.2;1.9
9570;68 Exploitatie en handel onroerend goed;2007 4e kwartaal;80.0;0.2;2.0
9571;68 Exploitatie en handel onroerend goed;2007;79.4;;2.3
9572;68 Exploitatie en handel onroerend goed;2008 1e kwartaal;80.0;0.0;1.7
9573;68 Exploitatie en handel onroerend goed;2008 2e kwartaal;80.1;0.1;1.5
9574;68 Exploitatie en handel onroerend goed;2008 3e kwartaal;81.2;1.4;1.7
9575;68 Exploitatie en handel onroerend goed;2008 4e kwartaal;81.4;0.2;1.7
9576;68 Exploitatie en handel onroerend goed;2008;80.7;;1.6
9577;68 Exploitatie en handel onroerend goed;2009 1e kwartaal;81.4;0.1;1.8
9578;68 Exploitatie en handel onroerend goed;2009 2e kwartaal;81.4;-0.1;1.6
9579;68 Exploitatie en handel onroerend goed;2009 3e kwartaal;82.8;1.8;2.0
9580;68 Exploitatie en handel onroerend goed;2009 4e kwartaal;82.9;0.1;1.9
9581;68 Exploitatie en handel onroerend goed;2009;82.2;;1.8
9582;68 Exploitatie en handel onroerend goed;2010 1e kwartaal;82.9;-0.1;1.7
9583;68 Exploitatie en handel onroerend goed;2010 2e kwartaal;82.8;-0.1;1.7
9584;68 Exploitatie en handel onroerend goed;2010 3e kwartaal;83.7;1.1;1.0
9585;68 Exploitatie en handel onroerend goed;2010 4e kwartaal;83.6;-0.1;0.8
9586;68 Exploitatie en handel onroerend goed;2010;83.2;;1.3
9587;68 Exploitatie en handel onroerend goed;2011 1e kwartaal;83.7;0.1;1.0
9588;68 Exploitatie en handel onroerend goed;2011 2e kwartaal;83.5;-0.2;0.8
9589;68 Exploitatie en handel onroerend goed;2011 3e kwartaal;84.4;1.1;0.8
9590;68 Exploitatie en handel onroerend goed;2011 4e kwartaal;84.3;-0.1;0.9
9591;68 Exploitatie en handel onroerend goed;2011;84.0;;0.9
9592;68 Exploitatie en handel onroerend goed;2012 1e kwartaal;84.1;-0.2;0.5
9593;68 Exploitatie en handel onroerend goed;2012 2e kwartaal;84.0;-0.1;0.6
9594;68 Exploitatie en handel onroerend goed;2012 3e kwartaal;85.4;1.7;1.2
9595;68 Exploitatie en handel onroerend goed;2012 4e kwartaal;85.3;-0.2;1.2
9596;68 Exploitatie en handel onroerend goed;2012;84.7;;0.9
9597;68 Exploitatie en handel onroerend goed;2013 1e kwartaal;85.4;0.1;1.5
9598;68 Exploitatie en handel onroerend goed;2013 2e kwartaal;85.1;-0.3;1.3
9599;68 Exploitatie en handel onroerend goed;2013 3e kwartaal;87.5;2.9;2.4
9600;68 Exploitatie en handel onroerend goed;2013 4e kwartaal;87.4;-0.1;2.5
9601;68 Exploitatie en handel onroerend goed;2013;86.3;;1.9
9602;68 Exploitatie en handel onroerend goed;2014 1e kwartaal;87.2;-0.2;2.2
9603;68 Exploitatie en handel onroerend goed;2014 2e kwartaal;87.2;-0.1;2.4
9604;68 Exploitatie en handel onroerend goed;2014 3e kwartaal;89.8;3.0;2.6
9605;68 Exploitatie en handel onroerend goed;2014 4e kwartaal;89.7;-0.1;2.6
9606;68 Exploitatie en handel onroerend goed;2014;88.5;;2.5
9607;68 Exploitatie en handel onroerend goed;2015 1e kwartaal;89.3;-0.4;2.4
9608;68 Exploitatie en handel onroerend goed;2015 2e kwartaal;89.9;0.7;3.2
9609;68 Exploitatie en handel onroerend goed;2015 3e kwartaal;90.8;1.0;1.1
9610;68 Exploitatie en handel onroerend goed;2015 4e kwartaal;90.8;0.0;1.2
9611;68 Exploitatie en handel onroerend goed;2015;90.2;;2.0
9612;68 Exploitatie en handel onroerend goed;2016 1e kwartaal;90.9;0.1;1.7
9613;68 Exploitatie en handel onroerend goed;2016 2e kwartaal;90.8;-0.1;0.9
9614;68 Exploitatie en handel onroerend goed;2016 3e kwartaal;91.7;1.0;1.0
9615;68 Exploitatie en handel onroerend goed;2016 4e kwartaal;91.8;0.1;1.1
9616;68 Exploitatie en handel onroerend goed;2016;91.3;;1.2
9617;68 Exploitatie en handel onroerend goed;2017 1e kwartaal;91.8;0.0;1.0
9618;68 Exploitatie en handel onroerend goed;2017 2e kwartaal;92.0;0.2;1.4
9619;68 Exploitatie en handel onroerend goed;2017 3e kwartaal;92.9;0.9;1.3
9620;68 Exploitatie en handel onroerend goed;2017 4e kwartaal;93.1;0.2;1.4
9621;68 Exploitatie en handel onroerend goed;2017;92.4;;1.2
9622;68 Exploitatie en handel onroerend goed;2018 1e kwartaal;93.2;0.1;1.5
9623;68 Exploitatie en handel onroerend goed;2018 2e kwartaal;93.5;0.3;1.6
9624;68 Exploitatie en handel onroerend goed;2018 3e kwartaal;94.6;1.3;1.9
9625;68 Exploitatie en handel onroerend goed;2018 4e kwartaal;94.8;0.2;1.9
9626;68 Exploitatie en handel onroerend goed;2018;94.0;;1.7
9627;68 Exploitatie en handel onroerend goed;2019 1e kwartaal;95.1;0.3;2.1
9628;68 Exploitatie en handel onroerend goed;2019 2e kwartaal;95.3;0.2;2.0
9629;68 Exploitatie en handel onroerend goed;2019 3e kwartaal;96.7;1.5;2.2
9630;68 Exploitatie en handel onroerend goed;2019 4e kwartaal;96.9;0.2;2.2
9631;68 Exploitatie en handel onroerend goed;2019;96.0;;2.1
9632;68 Exploitatie en handel onroerend goed;2020 1e kwartaal;97.3;0.4;2.3
9633;68 Exploitatie en handel onroerend goed;2020 2e kwartaal;97.5;0.2;2.2
9634;68 Exploitatie en handel onroerend goed;2020 3e kwartaal;99.0;1.6;2.3
9635;68 Exploitatie en handel onroerend goed;2020 4e kwartaal;99.2;0.2;2.3
9636;68 Exploitatie en handel onroerend goed;2020;98.2;;2.3
9637;68 Exploitatie en handel onroerend goed;2021 1e kwartaal;99.3;0.1;2.1
9638;68 Exploitatie en handel onroerend goed;2021 2e kwartaal;99.5;0.1;2.0
9639;68 Exploitatie en handel onroerend goed;2021 3e kwartaal;100.2;0.7;1.2
9640;68 Exploitatie en handel onroerend goed;2021 4e kwartaal;101.1;0.9;1.9
9641;68 Exploitatie en handel onroerend goed;2021;100.0;;1.8
9642;68 Exploitatie en handel onroerend goed;2022 1e kwartaal;101.7;0.6;2.4
9643;68 Exploitatie en handel onroerend goed;2022 2e kwartaal;102.9;1.2;3.4
9644;68 Exploitatie en handel onroerend goed;2022 3e kwartaal;105.4;2.5;5.2
9645;68 Exploitatie en handel onroerend goed;2022 4e kwartaal;106.1;0.6;5.0
9646;68 Exploitatie en handel onroerend goed;2022;104.0;;4.0
9647;68 Exploitatie en handel onroerend goed;2023 1e kwartaal;107.4;1.2;5.6
9648;68 Exploitatie en handel onroerend goed;2023 2e kwartaal;108.1;0.7;5.1
9649;68 Exploitatie en handel onroerend goed;2023 3e kwartaal;109.4;1.2;3.8
9650;68 Exploitatie en handel onroerend goed;2023 4e kwartaal;109.8;0.4;3.5
9651;68 Exploitatie en handel onroerend goed;2023;108.7;;4.5
9652;68 Exploitatie en handel onroerend goed;2024 1e kwartaal;110.0;0.1;2.4
9653;68 Exploitatie en handel onroerend goed;2024 2e kwartaal;110.3;0.3;2.1
9654;68 Exploitatie en handel onroerend goed;2024 3e kwartaal;113.7;3.1;3.9
9655;68 Exploitatie en handel onroerend goed;2024 4e kwartaal;114.1;0.3;3.9
9656;68 Exploitatie en handel onroerend goed;2024;112.0;;3.1
9657;681 Handel in eigen onroerend goed;2002 4e kwartaal;;;
9658;681 Handel in eigen onroerend goed;2003 1e kwartaal;;;
9659;681 Handel in eigen onroerend goed;2003 2e kwartaal;;;
9660;681 Handel in eigen onroerend goed;2003 3e kwartaal;;;
9661;681 Handel in eigen onroerend goed;2003 4e kwartaal;;;
9662;681 Handel in eigen onroerend goed;2003;;;
9663;681 Handel in eigen onroerend goed;2004 1e kwartaal;;;
9664;681 Handel in eigen onroerend goed;2004 2e kwartaal;;;
9665;681 Handel in eigen onroerend goed;2004 3e kwartaal;;;
9666;681 Handel in eigen onroerend goed;2004 4e kwartaal;;;
9667;681 Handel in eigen onroerend goed;2004;;;
9668;681 Handel in eigen onroerend goed;2005 1e kwartaal;;;
9669;681 Handel in eigen onroerend goed;2005 2e kwartaal;;;
9670;681 Handel in eigen onroerend goed;2005 3e kwartaal;;;
9671;681 Handel in eigen onroerend goed;2005 4e kwartaal;;;
9672;681 Handel in eigen onroerend goed;2005;;;
9673;681 Handel in eigen onroerend goed;2006 1e kwartaal;;;
9674;681 Handel in eigen onroerend goed;2006 2e kwartaal;;;
9675;681 Handel in eigen onroerend goed;2006 3e kwartaal;;;
9676;681 Handel in eigen onroerend goed;2006 4e kwartaal;;;
9677;681 Handel in eigen onroerend goed;2006;;;
9678;681 Handel in eigen onroerend goed;2007 1e kwartaal;;;
9679;681 Handel in eigen onroerend goed;2007 2e kwartaal;;;
9680;681 Handel in eigen onroerend goed;2007 3e kwartaal;;;
9681;681 Handel in eigen onroerend goed;2007 4e kwartaal;;;
9682;681 Handel in eigen onroerend goed;2007;;;
9683;681 Handel in eigen onroerend goed;2008 1e kwartaal;;;
9684;681 Handel in eigen onroerend goed;2008 2e kwartaal;;;
9685;681 Handel in eigen onroerend goed;2008 3e kwartaal;;;
9686;681 Handel in eigen onroerend goed;2008 4e kwartaal;;;
9687;681 Handel in eigen onroerend goed;2008;;;
9688;681 Handel in eigen onroerend goed;2009 1e kwartaal;;;
9689;681 Handel in eigen onroerend goed;2009 2e kwartaal;;;
9690;681 Handel in eigen onroerend goed;2009 3e kwartaal;;;
9691;681 Handel in eigen onroerend goed;2009 4e kwartaal;;;
9692;681 Handel in eigen onroerend goed;2009;;;
9693;681 Handel in eigen onroerend goed;2010 1e kwartaal;;;
9694;681 Handel in eigen onroerend goed;2010 2e kwartaal;;;
9695;681 Handel in eigen onroerend goed;2010 3e kwartaal;;;
9696;681 Handel in eigen onroerend goed;2010 4e kwartaal;;;
9697;681 Handel in eigen onroerend goed;2010;;;
9698;681 Handel in eigen onroerend goed;2011 1e kwartaal;;;
9699;681 Handel in eigen onroerend goed;2011 2e kwartaal;;;
9700;681 Handel in eigen onroerend goed;2011 3e kwartaal;;;
9701;681 Handel in eigen onroerend goed;2011 4e kwartaal;;;
9702;681 Handel in eigen onroerend goed;2011;;;
9703;681 Handel in eigen onroerend goed;2012 1e kwartaal;;;
9704;681 Handel in eigen onroerend goed;2012 2e kwartaal;;;
9705;681 Handel in eigen onroerend goed;2012 3e kwartaal;;;
9706;681 Handel in eigen onroerend goed;2012 4e kwartaal;;;
9707;681 Handel in eigen onroerend goed;2012;;;
9708;681 Handel in eigen onroerend goed;2013 1e kwartaal;;;
9709;681 Handel in eigen onroerend goed;2013 2e kwartaal;;;
9710;681 Handel in eigen onroerend goed;2013 3e kwartaal;;;
9711;681 Handel in eigen onroerend goed;2013 4e kwartaal;;;
9712;681 Handel in eigen onroerend goed;2013;;;
9713;681 Handel in eigen onroerend goed;2014 1e kwartaal;;;
9714;681 Handel in eigen onroerend goed;2014 2e kwartaal;;;
9715;681 Handel in eigen onroerend goed;2014 3e kwartaal;;;
9716;681 Handel in eigen onroerend goed;2014 4e kwartaal;;;
9717;681 Handel in eigen onroerend goed;2014;;;
9718;681 Handel in eigen onroerend goed;2015 1e kwartaal;;;
9719;681 Handel in eigen onroerend goed;2015 2e kwartaal;;;
9720;681 Handel in eigen onroerend goed;2015 3e kwartaal;;;
9721;681 Handel in eigen onroerend goed;2015 4e kwartaal;;;
9722;681 Handel in eigen onroerend goed;2015;;;
9723;681 Handel in eigen onroerend goed;2016 1e kwartaal;;;
9724;681 Handel in eigen onroerend goed;2016 2e kwartaal;;;
9725;681 Handel in eigen onroerend goed;2016 3e kwartaal;;;
9726;681 Handel in eigen onroerend goed;2016 4e kwartaal;;;
9727;681 Handel in eigen onroerend goed;2016;;;
9728;681 Handel in eigen onroerend goed;2017 1e kwartaal;;;
9729;681 Handel in eigen onroerend goed;2017 2e kwartaal;;;
9730;681 Handel in eigen onroerend goed;2017 3e kwartaal;;;
9731;681 Handel in eigen onroerend goed;2017 4e kwartaal;;;
9732;681 Handel in eigen onroerend goed;2017;;;
9733;681 Handel in eigen onroerend goed;2018 1e kwartaal;;;
9734;681 Handel in eigen onroerend goed;2018 2e kwartaal;;;
9735;681 Handel in eigen onroerend goed;2018 3e kwartaal;;;
9736;681 Handel in eigen onroerend goed;2018 4e kwartaal;;;
9737;681 Handel in eigen onroerend goed;2018;;;
9738;681 Handel in eigen onroerend goed;2019 1e kwartaal;;;
9739;681 Handel in eigen onroerend goed;2019 2e kwartaal;;;
9740;681 Handel in eigen onroerend goed;2019 3e kwartaal;;;
9741;681 Handel in eigen onroerend goed;2019 4e kwartaal;;;
9742;681 Handel in eigen onroerend goed;2019;;;
9743;681 Handel in eigen onroerend goed;2020 1e kwartaal;;;
9744;681 Handel in eigen onroerend goed;2020 2e kwartaal;;;
9745;681 Handel in eigen onroerend goed;2020 3e kwartaal;;;
9746;681 Handel in eigen onroerend goed;2020 4e kwartaal;;;
9747;681 Handel in eigen onroerend goed;2020;;;
9748;681 Handel in eigen onroerend goed;2021 1e kwartaal;;;
9749;681 Handel in eigen onroerend goed;2021 2e kwartaal;;;
9750;681 Handel in eigen onroerend goed;2021 3e kwartaal;;;
9751;681 Handel in eigen onroerend goed;2021 4e kwartaal;;;
9752;681 Handel in eigen onroerend goed;2021;;;
9753;681 Handel in eigen onroerend goed;2022 1e kwartaal;;;
9754;681 Handel in eigen onroerend goed;2022 2e kwartaal;;;
9755;681 Handel in eigen onroerend goed;2022 3e kwartaal;;;
9756;681 Handel in eigen onroerend goed;2022 4e kwartaal;;;
9757;681 Handel in eigen onroerend goed;2022;;;
9758;681 Handel in eigen onroerend goed;2023 1e kwartaal;;;
9759;681 Handel in eigen onroerend goed;2023 2e kwartaal;;;
9760;681 Handel in eigen onroerend goed;2023 3e kwartaal;;;
9761;681 Handel in eigen onroerend goed;2023 4e kwartaal;;;
9762;681 Handel in eigen onroerend goed;2023;;;
9763;681 Handel in eigen onroerend goed;2024 1e kwartaal;;;
9764;681 Handel in eigen onroerend goed;2024 2e kwartaal;;;
9765;681 Handel in eigen onroerend goed;2024 3e kwartaal;;;
9766;681 Handel in eigen onroerend goed;2024 4e kwartaal;;;
9767;681 Handel in eigen onroerend goed;2024;;;
9768;682 Verhuur/exploitatie onroerend goed;2002 4e kwartaal;;;
9769;682 Verhuur/exploitatie onroerend goed;2003 1e kwartaal;;;
9770;682 Verhuur/exploitatie onroerend goed;2003 2e kwartaal;;;
9771;682 Verhuur/exploitatie onroerend goed;2003 3e kwartaal;;;
9772;682 Verhuur/exploitatie onroerend goed;2003 4e kwartaal;;;
9773;682 Verhuur/exploitatie onroerend goed;2003;;;
9774;682 Verhuur/exploitatie onroerend goed;2004 1e kwartaal;;;
9775;682 Verhuur/exploitatie onroerend goed;2004 2e kwartaal;;;
9776;682 Verhuur/exploitatie onroerend goed;2004 3e kwartaal;;;
9777;682 Verhuur/exploitatie onroerend goed;2004 4e kwartaal;;;
9778;682 Verhuur/exploitatie onroerend goed;2004;;;
9779;682 Verhuur/exploitatie onroerend goed;2005 1e kwartaal;;;
9780;682 Verhuur/exploitatie onroerend goed;2005 2e kwartaal;;;
9781;682 Verhuur/exploitatie onroerend goed;2005 3e kwartaal;;;
9782;682 Verhuur/exploitatie onroerend goed;2005 4e kwartaal;;;
9783;682 Verhuur/exploitatie onroerend goed;2005;;;
9784;682 Verhuur/exploitatie onroerend goed;2006 1e kwartaal;;;
9785;682 Verhuur/exploitatie onroerend goed;2006 2e kwartaal;;;
9786;682 Verhuur/exploitatie onroerend goed;2006 3e kwartaal;;;
9787;682 Verhuur/exploitatie onroerend goed;2006 4e kwartaal;;;
9788;682 Verhuur/exploitatie onroerend goed;2006;;;
9789;682 Verhuur/exploitatie onroerend goed;2007 1e kwartaal;;;
9790;682 Verhuur/exploitatie onroerend goed;2007 2e kwartaal;;;
9791;682 Verhuur/exploitatie onroerend goed;2007 3e kwartaal;;;
9792;682 Verhuur/exploitatie onroerend goed;2007 4e kwartaal;;;
9793;682 Verhuur/exploitatie onroerend goed;2007;;;
9794;682 Verhuur/exploitatie onroerend goed;2008 1e kwartaal;;;
9795;682 Verhuur/exploitatie onroerend goed;2008 2e kwartaal;;;
9796;682 Verhuur/exploitatie onroerend goed;2008 3e kwartaal;;;
9797;682 Verhuur/exploitatie onroerend goed;2008 4e kwartaal;;;
9798;682 Verhuur/exploitatie onroerend goed;2008;;;
9799;682 Verhuur/exploitatie onroerend goed;2009 1e kwartaal;;;
9800;682 Verhuur/exploitatie onroerend goed;2009 2e kwartaal;;;
9801;682 Verhuur/exploitatie onroerend goed;2009 3e kwartaal;;;
9802;682 Verhuur/exploitatie onroerend goed;2009 4e kwartaal;;;
9803;682 Verhuur/exploitatie onroerend goed;2009;;;
