ID;BedrijfstakkenBranchesSBI93;LandVanUiteindelijkeZeggenschapUCI;Perioden;AantalBedrijven_1;Omzet_2;Productiewaarde_3;ToegevoegdeWaardeTegenFactorkosten_4;TotaleAankoopVanGoederenEnDiensten_5;AankoopVanGoederenEnDiensten_6;Personeelskosten_7;BrutoInvesteringenInMateriele_8;AantalWerkzamePersonen_9;AantalWerknemers_10;TotaleOOUitgavenBinnenshuis_11;TotaalAantalOOWerknemers_12
7786;19 VV leer en lederwaren (geen kleding);10520;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7787;19 VV leer en lederwaren (geen kleding);10520;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7788;19 VV leer en lederwaren (geen kleding);20430;2006;;;;;;;;;;;;
7789;19 VV leer en lederwaren (geen kleding);20430;2007;;;;;;;;;;;;
7790;19 VV leer en lederwaren (geen kleding);20430;2008;;;;;;;;;;;;
7791;19 VV leer en lederwaren (geen kleding);10480;2006;;;;;;;;;;;;
7792;19 VV leer en lederwaren (geen kleding);10480;2007;;;;;;;;;;;;
7793;19 VV leer en lederwaren (geen kleding);10480;2008;;;;;;;;;;;;
7794;19 VV leer en lederwaren (geen kleding);20410;2006;;;;;;;;;;;;
7795;19 VV leer en lederwaren (geen kleding);20410;2007;;;;;;;;;;;;
7796;19 VV leer en lederwaren (geen kleding);20410;2008;;;;;;;;;;;;
7797;19 VV leer en lederwaren (geen kleding);20460;2006;;;;;;;;;;;;
7798;19 VV leer en lederwaren (geen kleding);20460;2007;;;;;;;;;;;;
7799;19 VV leer en lederwaren (geen kleding);20460;2008;;;;;;;;;;;;
7800;19 VV leer en lederwaren (geen kleding);50130;2006;;;;;;;;;;;;
7801;19 VV leer en lederwaren (geen kleding);50130;2007;;;;;;;;;;;;
7802;19 VV leer en lederwaren (geen kleding);50130;2008;;;;;;;;;;;;
7803;19 VV leer en lederwaren (geen kleding);20400;2006;;;;;;;;;;;;
7804;19 VV leer en lederwaren (geen kleding);20400;2007;;;;;;;;;;;;
7805;19 VV leer en lederwaren (geen kleding);20400;2008;;;;;;;;;;;;
7806;19 VV leer en lederwaren (geen kleding);40130;2006;;;;;;;;;;;;
7807;19 VV leer en lederwaren (geen kleding);40130;2007;;;;;;;;;;;;
7808;19 VV leer en lederwaren (geen kleding);40130;2008;;;;;;;;;;;;
7809;19 VV leer en lederwaren (geen kleding);60440;2006;;;;;;;;;;;;
7810;19 VV leer en lederwaren (geen kleding);60440;2007;;;;;;;;;;;;
7811;19 VV leer en lederwaren (geen kleding);60440;2008;;;;;;;;;;;;
7812;19 VV leer en lederwaren (geen kleding);20470;2006;;;;;;;;;;;;
7813;19 VV leer en lederwaren (geen kleding);20470;2007;;;;;;;;;;;;
7814;19 VV leer en lederwaren (geen kleding);20470;2008;;;;;;;;;;;;
7815;19 VV leer en lederwaren (geen kleding);99222;2006;;;;;;;;;;;;
7816;19 VV leer en lederwaren (geen kleding);99222;2007;;;;;;;;;;;;
7817;19 VV leer en lederwaren (geen kleding);99222;2008;;;;;;;;;;;;
7818;19 VV leer en lederwaren (geen kleding);20490;2006;;;;;;;;;;;;
7819;19 VV leer en lederwaren (geen kleding);20490;2007;;;;;;;;;;;;
7820;19 VV leer en lederwaren (geen kleding);20490;2008;;;;;;;;;;;;
7821;19 VV leer en lederwaren (geen kleding);99224;2006;;;;;;;;;;;;
7822;19 VV leer en lederwaren (geen kleding);99224;2007;;;;;;;;;;;;
7823;19 VV leer en lederwaren (geen kleding);99224;2008;;;;;;;;;;;;
7824;19 VV leer en lederwaren (geen kleding);20480;2006;;;;;;;;;;;;
7825;19 VV leer en lederwaren (geen kleding);20480;2007;;;;;;;;;;;;
7826;19 VV leer en lederwaren (geen kleding);20480;2008;;;;;;;;;;;;
7827;19 VV leer en lederwaren (geen kleding);60470;2006;;;;;;;;;;;;
7828;19 VV leer en lederwaren (geen kleding);60470;2007;;;;;;;;;;;;
7829;19 VV leer en lederwaren (geen kleding);60470;2008;;;;;;;;;;;;
7830;19 VV leer en lederwaren (geen kleding);60450;2006;;;;;;;;;;;;
7831;19 VV leer en lederwaren (geen kleding);60450;2007;;;;;;;;;;;;
7832;19 VV leer en lederwaren (geen kleding);60450;2008;;;;;;;;;;;;
7833;19 VV leer en lederwaren (geen kleding);70180;2006;;;;;;;;;;;;
7834;19 VV leer en lederwaren (geen kleding);70180;2007;;;;;;;;;;;;
7835;19 VV leer en lederwaren (geen kleding);70180;2008;;;;;;;;;;;;
7836;19 VV leer en lederwaren (geen kleding);99229;2006;;;;;;;;;;;;
7837;19 VV leer en lederwaren (geen kleding);99229;2007;;;;;;;;;;;;
7838;19 VV leer en lederwaren (geen kleding);99229;2008;;;;;;;;;;;;
7839;19 VV leer en lederwaren (geen kleding);99230;2006;;;;;;;;;;;;
7840;19 VV leer en lederwaren (geen kleding);99230;2007;;;;;;;;;;;;
7841;19 VV leer en lederwaren (geen kleding);99230;2008;;;;;;;;;;;;
7842;19 VV leer en lederwaren (geen kleding);99231;2006;;;;;;;;;;;;
7843;19 VV leer en lederwaren (geen kleding);99231;2007;;;;;;;;;;;;
7844;19 VV leer en lederwaren (geen kleding);99231;2008;;;;;;;;;;;;
7845;19 VV leer en lederwaren (geen kleding);70190;2006;;;;;;;;;;;;
7846;19 VV leer en lederwaren (geen kleding);70190;2007;;;;;;;;;;;;
7847;19 VV leer en lederwaren (geen kleding);70190;2008;;;;;;;;;;;;
7848;19 VV leer en lederwaren (geen kleding);60480;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7849;19 VV leer en lederwaren (geen kleding);60480;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7850;19 VV leer en lederwaren (geen kleding);60480;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7851;19 VV leer en lederwaren (geen kleding);50140;2006;;;;;;;;;;;;
7852;19 VV leer en lederwaren (geen kleding);50140;2007;;;;;;;;;;;;
7853;19 VV leer en lederwaren (geen kleding);50140;2008;;;;;;;;;;;;
7854;19 VV leer en lederwaren (geen kleding);99235;2006;;;;;;;;;;;;
7855;19 VV leer en lederwaren (geen kleding);99235;2007;;;;;;;;;;;;
7856;19 VV leer en lederwaren (geen kleding);99235;2008;;;;;;;;;;;;
7857;19 VV leer en lederwaren (geen kleding);60460;2006;;;;;;;;;;;;
7858;19 VV leer en lederwaren (geen kleding);60460;2007;;;;;;;;;;;;
7859;19 VV leer en lederwaren (geen kleding);60460;2008;;;;;;;;;;;;
7860;19 VV leer en lederwaren (geen kleding);99237;2006;;;;;;;;;;;;
7861;19 VV leer en lederwaren (geen kleding);99237;2007;;;;;;;;;;;;
7862;19 VV leer en lederwaren (geen kleding);99237;2008;;;;;;;;;;;;
7863;19 VV leer en lederwaren (geen kleding);99238;2006;;;;;;;;;;;;
7864;19 VV leer en lederwaren (geen kleding);99238;2007;;;;;;;;;;;;
7865;19 VV leer en lederwaren (geen kleding);99238;2008;;;;;;;;;;;;
7866;19 VV leer en lederwaren (geen kleding);20500;2006;;;;;;;;;;;;
7867;19 VV leer en lederwaren (geen kleding);20500;2007;;;;;;;;;;;;
7868;19 VV leer en lederwaren (geen kleding);20500;2008;;;;;;;;;;;;
7869;19 VV leer en lederwaren (geen kleding);30060;2006;;;;;;;;;;;;
7870;19 VV leer en lederwaren (geen kleding);30060;2007;;;;;;;;;;;;
7871;19 VV leer en lederwaren (geen kleding);30060;2008;;;;;;;;;;;;
7872;19 VV leer en lederwaren (geen kleding);30070;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7873;19 VV leer en lederwaren (geen kleding);30070;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7874;19 VV leer en lederwaren (geen kleding);30070;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7875;19 VV leer en lederwaren (geen kleding);50150;2006;;;;;;;;;;;;
7876;19 VV leer en lederwaren (geen kleding);50150;2007;;;;;;;;;;;;
7877;19 VV leer en lederwaren (geen kleding);50150;2008;;;;;;;;;;;;
7878;19 VV leer en lederwaren (geen kleding);99243;2006;;;;;;;;;;;;
7879;19 VV leer en lederwaren (geen kleding);99243;2007;;;;;;;;;;;;
7880;19 VV leer en lederwaren (geen kleding);99243;2008;;;;;;;;;;;;
7881;19 VV leer en lederwaren (geen kleding);10550;2006;;;;;;;;;;;;
7882;19 VV leer en lederwaren (geen kleding);10550;2007;;;;;;;;;;;;
7883;19 VV leer en lederwaren (geen kleding);10550;2008;;;;;;;;;;;;
7884;19 VV leer en lederwaren (geen kleding);40270;2006;;;;;;;;;;;;
7885;19 VV leer en lederwaren (geen kleding);40270;2007;;;;;;;;;;;;
7886;19 VV leer en lederwaren (geen kleding);40270;2008;;;;;;;;;;;;
7887;19 VV leer en lederwaren (geen kleding);99246;2006;;;;;;;;;;;;
7888;19 VV leer en lederwaren (geen kleding);99246;2007;;;;;;;;;;;;
7889;19 VV leer en lederwaren (geen kleding);99246;2008;;;;;;;;;;;;
7890;19 VV leer en lederwaren (geen kleding);40070;2006;;;;;;;;;;;;
7891;19 VV leer en lederwaren (geen kleding);40070;2007;;;;;;;;;;;;
7892;19 VV leer en lederwaren (geen kleding);40070;2008;;;;;;;;;;;;
7893;19 VV leer en lederwaren (geen kleding);99248;2006;;;;;;;;;;;;
7894;19 VV leer en lederwaren (geen kleding);99248;2007;;;;;;;;;;;;
7895;19 VV leer en lederwaren (geen kleding);99248;2008;;;;;;;;;;;;
7896;19 VV leer en lederwaren (geen kleding);60490;2006;;;;;;;;;;;;
7897;19 VV leer en lederwaren (geen kleding);60490;2007;;;;;;;;;;;;
7898;19 VV leer en lederwaren (geen kleding);60490;2008;;;;;;;;;;;;
7899;19 VV leer en lederwaren (geen kleding);70200;2006;;;;;;;;;;;;
7900;19 VV leer en lederwaren (geen kleding);70200;2007;;;;;;;;;;;;
7901;19 VV leer en lederwaren (geen kleding);70200;2008;;;;;;;;;;;;
7902;19 VV leer en lederwaren (geen kleding);99251;2006;;;;;;;;;;;;
7903;19 VV leer en lederwaren (geen kleding);99251;2007;;;;;;;;;;;;
7904;19 VV leer en lederwaren (geen kleding);99251;2008;;;;;;;;;;;;
7905;19 VV leer en lederwaren (geen kleding);99252;2006;;;;;;;;;;;;
7906;19 VV leer en lederwaren (geen kleding);99252;2007;;;;;;;;;;;;
7907;19 VV leer en lederwaren (geen kleding);99252;2008;;;;;;;;;;;;
7908;19 VV leer en lederwaren (geen kleding);99253;2006;;;;;;;;;;;;
7909;19 VV leer en lederwaren (geen kleding);99253;2007;;;;;;;;;;;;
7910;19 VV leer en lederwaren (geen kleding);99253;2008;;;;;;;;;;;;
7911;19 VV leer en lederwaren (geen kleding);20520;2006;;;;;;;;;;;;
7912;19 VV leer en lederwaren (geen kleding);20520;2007;;;;;;;;;;;;
7913;19 VV leer en lederwaren (geen kleding);20520;2008;;;;;;;;;;;;
7914;19 VV leer en lederwaren (geen kleding);99256;2006;;;;;;;;;;;;
7915;19 VV leer en lederwaren (geen kleding);99256;2007;;;;;;;;;;;;
7916;19 VV leer en lederwaren (geen kleding);99256;2008;;;;;;;;;;;;
7917;19 VV leer en lederwaren (geen kleding);20510;2006;;;;;;;;;;;;
7918;19 VV leer en lederwaren (geen kleding);20510;2007;;;;;;;;;;;;
7919;19 VV leer en lederwaren (geen kleding);20510;2008;;;;;;;;;;;;
7920;DD Houtindustrie en vervaardiging ..;99001;2006;1855.0;;;;;;;91.0;20.0;18.0;;
7921;DD Houtindustrie en vervaardiging ..;99001;2007;1910.0;3532.0;3278.0;1034.0;2500.0;268.0;709.0;153.0;20.0;18.0;;
7922;DD Houtindustrie en vervaardiging ..;99001;2008;1955.0;;;;;;;116.0;21.0;18.0;;
7923;DD Houtindustrie en vervaardiging ..;99003;2006;1845.0;;;;;;;87.0;19.0;17.0;;
7924;DD Houtindustrie en vervaardiging ..;99003;2007;1900.0;3473.0;3229.0;1021.0;2455.0;260.0;699.0;153.0;20.0;18.0;;
7925;DD Houtindustrie en vervaardiging ..;99003;2008;1945.0;;;;;;;111.0;21.0;17.0;;
7926;DD Houtindustrie en vervaardiging ..;99002;2006;10.0;;;;;;;3.0;1.0;1.0;;
7927;DD Houtindustrie en vervaardiging ..;99002;2007;5.0;58.0;49.0;13.0;46.0;9.0;10.0;0.0;0.0;0.0;;
7928;DD Houtindustrie en vervaardiging ..;99002;2008;15.0;133.0;125.0;40.0;93.0;8.0;25.0;5.0;1.0;1.0;;
7929;DD Houtindustrie en vervaardiging ..;99004;2006;5.0;;;;;;;;0.0;0.0;;
7930;DD Houtindustrie en vervaardiging ..;99004;2007;5.0;;;;;;;;;;;
7931;DD Houtindustrie en vervaardiging ..;99004;2008;10.0;58.0;58.0;17.0;41.0;0.0;11.0;;;;;
7932;DD Houtindustrie en vervaardiging ..;99005;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7933;DD Houtindustrie en vervaardiging ..;99005;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7934;DD Houtindustrie en vervaardiging ..;99005;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7935;DD Houtindustrie en vervaardiging ..;99006;2006;5.0;;;;;;;;0.0;0.0;;
7936;DD Houtindustrie en vervaardiging ..;99006;2007;0.0;;;;;;;;;;;
7937;DD Houtindustrie en vervaardiging ..;99006;2008;5.0;75.0;67.0;23.0;52.0;8.0;14.0;;;;;
7938;DD Houtindustrie en vervaardiging ..;99007;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7939;DD Houtindustrie en vervaardiging ..;99007;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7940;DD Houtindustrie en vervaardiging ..;99007;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7941;DD Houtindustrie en vervaardiging ..;99008;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7942;DD Houtindustrie en vervaardiging ..;99008;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7943;DD Houtindustrie en vervaardiging ..;99008;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7944;DD Houtindustrie en vervaardiging ..;99009;2006;;;;;;;;;;;;
7945;DD Houtindustrie en vervaardiging ..;99009;2007;;;;;;;;;;;;
7946;DD Houtindustrie en vervaardiging ..;99009;2008;;;;;;;;;;;;
7947;DD Houtindustrie en vervaardiging ..;99010;2006;;;;;;;;;;;;
7948;DD Houtindustrie en vervaardiging ..;99010;2007;;;;;;;;;;;;
7949;DD Houtindustrie en vervaardiging ..;99010;2008;;;;;;;;;;;;
7950;DD Houtindustrie en vervaardiging ..;60010;2006;;;;;;;;;;;;
7951;DD Houtindustrie en vervaardiging ..;60010;2007;;;;;;;;;;;;
7952;DD Houtindustrie en vervaardiging ..;60010;2008;;;;;;;;;;;;
7953;DD Houtindustrie en vervaardiging ..;40020;2006;;;;;;;;;;;;
7954;DD Houtindustrie en vervaardiging ..;40020;2007;;;;;;;;;;;;
7955;DD Houtindustrie en vervaardiging ..;40020;2008;;;;;;;;;;;;
7956;DD Houtindustrie en vervaardiging ..;40010;2006;;;;;;;;;;;;
7957;DD Houtindustrie en vervaardiging ..;40010;2007;;;;;;;;;;;;
7958;DD Houtindustrie en vervaardiging ..;40010;2008;;;;;;;;;;;;
7959;DD Houtindustrie en vervaardiging ..;10110;2006;;;;;;;;;;;;
7960;DD Houtindustrie en vervaardiging ..;10110;2007;;;;;;;;;;;;
7961;DD Houtindustrie en vervaardiging ..;10110;2008;;;;;;;;;;;;
7962;DD Houtindustrie en vervaardiging ..;60020;2006;;;;;;;;;;;;
7963;DD Houtindustrie en vervaardiging ..;60020;2007;;;;;;;;;;;;
7964;DD Houtindustrie en vervaardiging ..;60020;2008;;;;;;;;;;;;
7965;DD Houtindustrie en vervaardiging ..;40210;2006;;;;;;;;;;;;
7966;DD Houtindustrie en vervaardiging ..;40210;2007;;;;;;;;;;;;
7967;DD Houtindustrie en vervaardiging ..;40210;2008;;;;;;;;;;;;
7968;DD Houtindustrie en vervaardiging ..;20020;2006;;;;;;;;;;;;
7969;DD Houtindustrie en vervaardiging ..;20020;2007;;;;;;;;;;;;
7970;DD Houtindustrie en vervaardiging ..;20020;2008;;;;;;;;;;;;
7971;DD Houtindustrie en vervaardiging ..;80000;2006;;;;;;;;;;;;
7972;DD Houtindustrie en vervaardiging ..;80000;2007;;;;;;;;;;;;
7973;DD Houtindustrie en vervaardiging ..;80000;2008;;;;;;;;;;;;
7974;DD Houtindustrie en vervaardiging ..;50010;2006;;;;;;;;;;;;
7975;DD Houtindustrie en vervaardiging ..;50010;2007;;;;;;;;;;;;
7976;DD Houtindustrie en vervaardiging ..;50010;2008;;;;;;;;;;;;
7977;DD Houtindustrie en vervaardiging ..;70010;2006;;;;;;;;;;;;
7978;DD Houtindustrie en vervaardiging ..;70010;2007;;;;;;;;;;;;
7979;DD Houtindustrie en vervaardiging ..;70010;2008;;;;;;;;;;;;
7980;DD Houtindustrie en vervaardiging ..;10440;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7981;DD Houtindustrie en vervaardiging ..;10440;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7982;DD Houtindustrie en vervaardiging ..;10440;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7983;DD Houtindustrie en vervaardiging ..;70020;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7984;DD Houtindustrie en vervaardiging ..;70020;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7985;DD Houtindustrie en vervaardiging ..;70020;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7986;DD Houtindustrie en vervaardiging ..;40030;2006;;;;;;;;;;;;
7987;DD Houtindustrie en vervaardiging ..;40030;2007;;;;;;;;;;;;
7988;DD Houtindustrie en vervaardiging ..;40030;2008;;;;;;;;;;;;
7989;DD Houtindustrie en vervaardiging ..;60030;2006;;;;;;;;;;;;
7990;DD Houtindustrie en vervaardiging ..;60030;2007;;;;;;;;;;;;
7991;DD Houtindustrie en vervaardiging ..;60030;2008;;;;;;;;;;;;
7992;DD Houtindustrie en vervaardiging ..;10135;2006;;;;;;;;;;;;
7993;DD Houtindustrie en vervaardiging ..;10135;2007;;;;;;;;;;;;
7994;DD Houtindustrie en vervaardiging ..;10135;2008;;;;;;;;;;;;
7995;DD Houtindustrie en vervaardiging ..;40050;2006;;;;;;;;;;;;
7996;DD Houtindustrie en vervaardiging ..;40050;2007;;;;;;;;;;;;
7997;DD Houtindustrie en vervaardiging ..;40050;2008;;;;;;;;;;;;
7998;DD Houtindustrie en vervaardiging ..;60050;2006;;;;;;;;;;;;
7999;DD Houtindustrie en vervaardiging ..;60050;2007;;;;;;;;;;;;
8000;DD Houtindustrie en vervaardiging ..;60050;2008;;;;;;;;;;;;
8001;DD Houtindustrie en vervaardiging ..;10130;2006;0.0;;;;;;;;;;0.0;0.0
8002;DD Houtindustrie en vervaardiging ..;10130;2007;0.0;;;;;;;;;;0.0;0.0
8003;DD Houtindustrie en vervaardiging ..;10130;2008;0.0;;;;;;;0.0;;;;
8004;DD Houtindustrie en vervaardiging ..;99030;2006;;;;;;;;;;;;
8005;DD Houtindustrie en vervaardiging ..;99030;2007;;;;;;;;;;;;
8006;DD Houtindustrie en vervaardiging ..;99030;2008;;;;;;;;;;;;
8007;DD Houtindustrie en vervaardiging ..;10140;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8008;DD Houtindustrie en vervaardiging ..;10140;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8009;DD Houtindustrie en vervaardiging ..;10140;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8010;DD Houtindustrie en vervaardiging ..;60040;2006;;;;;;;;;;;;
8011;DD Houtindustrie en vervaardiging ..;60040;2007;;;;;;;;;;;;
8012;DD Houtindustrie en vervaardiging ..;60040;2008;;;;;;;;;;;;
8013;DD Houtindustrie en vervaardiging ..;20050;2006;;;;;;;;;;;;
8014;DD Houtindustrie en vervaardiging ..;20050;2007;;;;;;;;;;;;
8015;DD Houtindustrie en vervaardiging ..;20050;2008;;;;;;;;;;;;
8016;DD Houtindustrie en vervaardiging ..;20030;2006;;;;;;;;;;;;
8017;DD Houtindustrie en vervaardiging ..;20030;2007;;;;;;;;;;;;
8018;DD Houtindustrie en vervaardiging ..;20030;2008;;;;;;;;;;;;
8019;DD Houtindustrie en vervaardiging ..;30010;2006;;;;;;;;;;;;
8020;DD Houtindustrie en vervaardiging ..;30010;2007;;;;;;;;;;;;
8021;DD Houtindustrie en vervaardiging ..;30010;2008;;;;;;;;;;;;
8022;DD Houtindustrie en vervaardiging ..;60080;2006;;;;;;;;;;;;
8023;DD Houtindustrie en vervaardiging ..;60080;2007;;;;;;;;;;;;
8024;DD Houtindustrie en vervaardiging ..;60080;2008;;;;;;;;;;;;
8025;DD Houtindustrie en vervaardiging ..;50020;2006;;;;;;;;;;;;
8026;DD Houtindustrie en vervaardiging ..;50020;2007;;;;;;;;;;;;
8027;DD Houtindustrie en vervaardiging ..;50020;2008;;;;;;;;;;;;
8028;DD Houtindustrie en vervaardiging ..;50030;2006;;;;;;;;;;;;
8029;DD Houtindustrie en vervaardiging ..;50030;2007;;;;;;;;;;;;
8030;DD Houtindustrie en vervaardiging ..;50030;2008;;;;;;;;;;;;
8031;DD Houtindustrie en vervaardiging ..;40040;2006;;;;;;;;;;;;
8032;DD Houtindustrie en vervaardiging ..;40040;2007;;;;;;;;;;;;
8033;DD Houtindustrie en vervaardiging ..;40040;2008;;;;;;;;;;;;
8034;DD Houtindustrie en vervaardiging ..;60060;2006;;;;;;;;;;;;
8035;DD Houtindustrie en vervaardiging ..;60060;2007;;;;;;;;;;;;
8036;DD Houtindustrie en vervaardiging ..;60060;2008;;;;;;;;;;;;
8037;DD Houtindustrie en vervaardiging ..;99043;2006;;;;;;;;;;;;
8038;DD Houtindustrie en vervaardiging ..;99043;2007;;;;;;;;;;;;
8039;DD Houtindustrie en vervaardiging ..;99043;2008;;;;;;;;;;;;
8040;DD Houtindustrie en vervaardiging ..;20040;2006;;;;;;;;;;;;
8041;DD Houtindustrie en vervaardiging ..;20040;2007;;;;;;;;;;;;
8042;DD Houtindustrie en vervaardiging ..;20040;2008;;;;;;;;;;;;
8043;DD Houtindustrie en vervaardiging ..;10580;2006;;;;;;;;;;;;
8044;DD Houtindustrie en vervaardiging ..;10580;2007;;;;;;;;;;;;
8045;DD Houtindustrie en vervaardiging ..;10580;2008;;;;;;;;;;;;
8046;DD Houtindustrie en vervaardiging ..;40060;2006;;;;;;;;;;;;
8047;DD Houtindustrie en vervaardiging ..;40060;2007;;;;;;;;;;;;
8048;DD Houtindustrie en vervaardiging ..;40060;2008;;;;;;;;;;;;
8049;DD Houtindustrie en vervaardiging ..;30020;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8050;DD Houtindustrie en vervaardiging ..;30020;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8051;DD Houtindustrie en vervaardiging ..;30020;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8052;DD Houtindustrie en vervaardiging ..;99048;2006;;;;;;;;;;;;
8053;DD Houtindustrie en vervaardiging ..;99048;2007;;;;;;;;;;;;
8054;DD Houtindustrie en vervaardiging ..;99048;2008;;;;;;;;;;;;
8055;DD Houtindustrie en vervaardiging ..;20090;2006;;;;;;;;;;;;
8056;DD Houtindustrie en vervaardiging ..;20090;2007;;;;;;;;;;;;
8057;DD Houtindustrie en vervaardiging ..;20090;2008;;;;;;;;;;;;
8058;DD Houtindustrie en vervaardiging ..;20060;2006;;;;;;;;;;;;
8059;DD Houtindustrie en vervaardiging ..;20060;2007;;;;;;;;;;;;
8060;DD Houtindustrie en vervaardiging ..;20060;2008;;;;;;;;;;;;
8061;DD Houtindustrie en vervaardiging ..;20080;2006;;;;;;;;;;;;
8062;DD Houtindustrie en vervaardiging ..;20080;2007;;;;;;;;;;;;
8063;DD Houtindustrie en vervaardiging ..;20080;2008;;;;;;;;;;;;
8064;DD Houtindustrie en vervaardiging ..;10600;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8065;DD Houtindustrie en vervaardiging ..;10600;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8066;DD Houtindustrie en vervaardiging ..;10600;2008;0.0;;;;;;;;;;;
8067;DD Houtindustrie en vervaardiging ..;20200;2006;;;;;;;;;;;;
8068;DD Houtindustrie en vervaardiging ..;20200;2007;;;;;;;;;;;;
8069;DD Houtindustrie en vervaardiging ..;20200;2008;;;;;;;;;;;;
8070;DD Houtindustrie en vervaardiging ..;70030;2006;;;;;;;;;;;;
8071;DD Houtindustrie en vervaardiging ..;70030;2007;;;;;;;;;;;;
8072;DD Houtindustrie en vervaardiging ..;70030;2008;;;;;;;;;;;;
8073;DD Houtindustrie en vervaardiging ..;50040;2006;;;;;;;;;;;;
8074;DD Houtindustrie en vervaardiging ..;50040;2007;;;;;;;;;;;;
8075;DD Houtindustrie en vervaardiging ..;50040;2008;;;;;;;;;;;;
8076;DD Houtindustrie en vervaardiging ..;20220;2006;;;;;;;;;;;;
8077;DD Houtindustrie en vervaardiging ..;20220;2007;;;;;;;;;;;;
8078;DD Houtindustrie en vervaardiging ..;20220;2008;;;;;;;;;;;;
8079;DD Houtindustrie en vervaardiging ..;60100;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8080;DD Houtindustrie en vervaardiging ..;60100;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8081;DD Houtindustrie en vervaardiging ..;60100;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8082;DD Houtindustrie en vervaardiging ..;50050;2006;;;;;;;;;;;;
8083;DD Houtindustrie en vervaardiging ..;50050;2007;;;;;;;;;;;;
8084;DD Houtindustrie en vervaardiging ..;50050;2008;;;;;;;;;;;;
8085;DD Houtindustrie en vervaardiging ..;50060;2006;;;;;;;;;;;;
8086;DD Houtindustrie en vervaardiging ..;50060;2007;;;;;;;;;;;;
8087;DD Houtindustrie en vervaardiging ..;50060;2008;;;;;;;;;;;;
8088;DD Houtindustrie en vervaardiging ..;40090;2006;;;;;;;;;;;;
8089;DD Houtindustrie en vervaardiging ..;40090;2007;;;;;;;;;;;;
8090;DD Houtindustrie en vervaardiging ..;40090;2008;;;;;;;;;;;;
8091;DD Houtindustrie en vervaardiging ..;20210;2006;;;;;;;;;;;;
