ID;Geslacht;Leeftijd;Geboorteland;CaribischNederland;Perioden;BevolkingOp1Januari_1
293;Totaal mannen en vrouwen;Totaal;Amerika;Caribisch Nederland;2024;24392
294;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2011;13260
295;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2012;13549
296;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2013;14178
297;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2014;14873
298;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2015;15293
299;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2016;15684
300;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2017;15509
301;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2018;15721
302;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2019;16171
303;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2020;16749
304;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2021;17372
305;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2022;17973
306;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2023;18972
307;Totaal mannen en vrouwen;Totaal;Amerika;Bonaire;2024;19812
308;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2011;3188
309;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2012;3306
310;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2013;3353
311;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2014;3449
312;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2015;3374
313;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2016;2792
314;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2017;2853
315;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2018;2968
316;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2019;2794
317;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2020;2803
318;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2021;2791
319;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2022;2891
320;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2023;2936
321;Totaal mannen en vrouwen;Totaal;Amerika;Sint Eustatius;2024;2870
322;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2011;1503
323;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2012;1607
324;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2013;1605
325;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2014;1518
326;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2015;1497
327;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2016;1586
328;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2017;1649
329;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2018;1731
330;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2019;1576
331;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2020;1596
332;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2021;1586
333;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2022;1589
334;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2023;1679
335;Totaal mannen en vrouwen;Totaal;Amerika;Saba;2024;1710
336;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2011;627
337;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2012;722
338;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2013;801
339;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2014;813
340;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2015;766
341;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2016;750
342;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2017;656
343;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2018;709
344;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2019;664
345;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2020;670
346;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2021;664
347;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2022;678
348;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2023;746
349;Totaal mannen en vrouwen;Totaal;Azië;Caribisch Nederland;2024;788
350;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2011;353
351;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2012;414
352;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2013;465
353;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2014;526
354;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2015;525
355;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2016;535
356;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2017;439
357;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2018;462
358;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2019;478
359;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2020;479
360;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2021;485
361;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2022;489
362;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2023;513
363;Totaal mannen en vrouwen;Totaal;Azië;Bonaire;2024;558
364;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2011;118
365;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2012;123
366;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2013;148
367;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2014;133
368;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2015;120
369;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2016;86
370;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2017;88
371;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2018;77
372;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2019;64
373;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2020;56
374;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2021;54
375;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2022;78
376;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2023;83
377;Totaal mannen en vrouwen;Totaal;Azië;Sint Eustatius;2024;77
378;Totaal mannen en vrouwen;Totaal;Azië;Saba;2011;156
379;Totaal mannen en vrouwen;Totaal;Azië;Saba;2012;185
380;Totaal mannen en vrouwen;Totaal;Azië;Saba;2013;188
381;Totaal mannen en vrouwen;Totaal;Azië;Saba;2014;154
382;Totaal mannen en vrouwen;Totaal;Azië;Saba;2015;121
383;Totaal mannen en vrouwen;Totaal;Azië;Saba;2016;129
384;Totaal mannen en vrouwen;Totaal;Azië;Saba;2017;129
385;Totaal mannen en vrouwen;Totaal;Azië;Saba;2018;170
386;Totaal mannen en vrouwen;Totaal;Azië;Saba;2019;122
387;Totaal mannen en vrouwen;Totaal;Azië;Saba;2020;135
388;Totaal mannen en vrouwen;Totaal;Azië;Saba;2021;125
389;Totaal mannen en vrouwen;Totaal;Azië;Saba;2022;111
390;Totaal mannen en vrouwen;Totaal;Azië;Saba;2023;150
391;Totaal mannen en vrouwen;Totaal;Azië;Saba;2024;153
392;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2011;2398
393;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2012;2991
394;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2013;3192
395;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2014;3460
396;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2015;3508
397;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2016;3596
398;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2017;3674
399;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2018;3826
400;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2019;3870
401;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2020;4081
402;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2021;4299
403;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2022;4513
404;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2023;4985
405;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Caribisch Nederland;2024;5108
406;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2011;2016
407;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2012;2513
408;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2013;2677
409;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2014;2912
410;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2015;2987
411;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2016;3088
412;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2017;3169
413;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2018;3316
414;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2019;3402
415;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2020;3631
416;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2021;3830
417;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2022;4057
418;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2023;4545
419;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Bonaire;2024;4693
420;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2011;264
421;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2012;323
422;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2013;352
423;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2014;395
424;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2015;346
425;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2016;310
426;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2017;304
427;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2018;297
428;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2019;276
429;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2020;276
430;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2021;289
431;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2022;267
432;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2023;264
433;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Sint Eustatius;2024;246
434;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2011;118
435;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2012;155
436;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2013;163
437;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2014;153
438;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2015;175
439;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2016;198
440;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2017;201
441;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2018;213
442;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2019;192
443;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2020;174
444;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2021;180
445;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2022;189
446;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2023;176
447;Totaal mannen en vrouwen;Totaal;Europa (inclusief Nederland);Saba;2024;169
448;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2011;424
449;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2012;514
450;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2013;565
451;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2014;612
452;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2015;589
453;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2016;606
454;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2017;572
455;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2018;595
456;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2019;565
457;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2020;595
458;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2021;621
459;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2022;643
460;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2023;679
461;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Caribisch Nederland;2024;702
462;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2011;250
463;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2012;293
464;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2013;323
465;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2014;372
466;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2015;389
467;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2016;409
468;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2017;374
469;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2018;395
470;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2019;407
471;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2020;435
472;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2021;462
473;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2022;472
474;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2023;520
475;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Bonaire;2024;548
476;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2011;105
477;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2012;132
478;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2013;149
479;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2014;158
480;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2015;118
481;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2016;106
482;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2017;111
483;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2018;104
484;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2019;85
485;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2020;87
486;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2021;89
487;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2022;88
488;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2023;79
489;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Sint Eustatius;2024;83
490;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2011;69
491;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2012;89
492;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2013;93
493;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2014;82
494;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2015;82
495;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2016;91
496;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2017;87
497;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2018;96
498;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2019;73
499;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2020;73
500;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2021;70
501;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2022;83
502;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2023;80
503;Totaal mannen en vrouwen;Totaal;Europa (exclusief Nederland);Saba;2024;71
504;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2011;12
505;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2012;10
506;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2013;12
507;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2014;14
508;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2015;14
509;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2016;11
510;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2017;9
511;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2018;8
512;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2019;6
513;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2020;9
514;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2021;12
515;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2022;11
516;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2023;10
517;Totaal mannen en vrouwen;Totaal;Oceanië;Caribisch Nederland;2024;9
518;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2011;5
519;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2012;6
520;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2013;6
521;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2014;8
522;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2015;8
523;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2016;8
524;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2017;7
525;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2018;6
526;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2019;5
527;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2020;8
528;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2021;8
529;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2022;6
530;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2023;8
531;Totaal mannen en vrouwen;Totaal;Oceanië;Bonaire;2024;8
532;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2011;4
533;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2012;4
534;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2013;4
535;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2014;4
536;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2015;4
537;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2016;0
538;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2017;0
539;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2018;0
540;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2019;0
541;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2020;0
542;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2021;0
543;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2022;0
544;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2023;0
545;Totaal mannen en vrouwen;Totaal;Oceanië;Sint Eustatius;2024;0
546;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2011;3
547;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2012;0
548;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2013;2
549;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2014;2
550;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2015;2
551;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2016;3
552;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2017;2
553;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2018;2
554;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2019;1
555;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2020;1
556;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2021;4
557;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2022;5
558;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2023;2
559;Totaal mannen en vrouwen;Totaal;Oceanië;Saba;2024;1
560;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2011;2336
561;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2012;2926
562;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2013;3128
563;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2014;3397
564;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2015;3445
565;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2016;3530
566;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2017;3615
567;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2018;3758
568;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2019;3817
569;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2020;4024
570;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2021;4142
571;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2022;4350
572;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2023;4810
573;Totaal mannen en vrouwen;Totaal;Europese Unie (inclusief Nederland);Caribisch Nederland;2024;4926
