ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
3673;Muijeveld;1696;Wijdemeren                     ;65;Vechtstreek in Noord-Holland            ;27;NH. ;nee;nee;Muijeveld                      
3674;Muisbroek;689;Giessenlanden                  ;77;Overige gemeenten Alblasserwaard        ;28;ZH. ;nee;nee;Muisbroek                      
3675;Mullegen;269;Oldebroek                      ;32;IJsselmeerkust                          ;25;Gld.;nee;nee;Mullegen                       
3676;Mun;1685;Landerd                        ;111;Maaskant                                ;30;NB. ;nee;nee;Mun                            
3677;Mûnein;737;Tytsjerksteradiel              ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Mûnein                         
3678;Munnekeburen;98;Weststellingwerf               ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Munnekeburen                   
3679;Munnekemoer;48;Vlagtwedde                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Munnekemoer                    
3680;Munnekezijl;79;Kollumerland en Nieuwkruisland ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Munnekezijl                    
3681;Munnikenheide;840;Rucphen                        ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;nee;nee;Munnikenheide                  
3682;Munnikenland;585;Binnenmaas                     ;90;Hoeksche Waard                          ;28;ZH. ;nee;nee;Munnikenland                   
3683;Munsel;757;Boxtel                         ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Munsel                         
3684;Munstergeleen;1883;Sittard-Geleen                 ;124;Westelijke Mijnstreek                   ;31;L.  ;ja ;nee;Munstergeleen                  
3685;Muntel;796;'s-Hertogenbosch               ;109;'s-Hertogenbosch en Vught               ;30;NB. ;nee;nee;Muntel                         
3686;Muntendam;1987;Menterwolde                    ;3;Groninger Oldambt                       ;20;Gr. ;ja ;nee;Muntendam                      
3687;Murmerwoude;65;Dantumadeel                    ;9;Fries zandgebied                        ;21;F.  ;nee;nee;Murmerwoude                    
3688;Musschemig;917;Heerlen                        ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Musschemig                     
3689;Mussel;37;Stadskanaal                    ;4;Groninger Veenkoloniën                  ;20;Gr. ;ja ;nee;Mussel                         
3690;Musselkanaal;37;Stadskanaal                    ;4;Groninger Veenkoloniën                  ;20;Gr. ;ja ;nee;Musselkanaal                   
3691;Naald, De;375;Beverwijk                      ;59;IJmond                                  ;27;NH. ;nee;nee;Naald, De                      
3692;Naaldwijk;1783;Westland                       ;81;Westland                                ;28;ZH. ;ja ;nee;Naaldwijk                      
3693;Naarden;425;Naarden                        ;67;Overige gemeenten in het Gooi           ;27;NH. ;ja ;ja ;Naarden                        
3694;Naarderburen;55;Boarnsterhim                   ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Naarderburen                   
3695;Naardermeer;424;Muiden                         ;65;Vechtstreek in Noord-Holland            ;27;NH. ;nee;nee;Naardermeer                    
3696;Naastenbest;753;Best                           ;114;Randgebied Eindhoven                    ;30;NB. ;nee;nee;Naastenbest                    
3697;Nabbegat;1685;Landerd                        ;111;Maaskant                                ;30;NB. ;nee;nee;Nabbegat                       
3698;Nabben;983;Venlo                          ;121;Industriegebied Venlo-Beesel            ;31;L.  ;nee;nee;Nabben                         
3699;Nachtegaal;1507;Horst aan de Maas              ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Nachtegaal                     
3700;Nagelbeek;962;Schinnen                       ;124;Westelijke Mijnstreek                   ;31;L.  ;nee;nee;Nagelbeek                      
3701;Nagele;171;Noordoostpolder                ;128;Noordoostpolder                         ;24;Fle.;ja ;nee;Nagele                         
3702;Nansum;10;Delfzijl                       ;2;Appingedam, Delfzijl                    ;20;Gr. ;nee;nee;Nansum                         
3703;Napels;39;Scheemda                       ;3;Groninger Oldambt                       ;20;Gr. ;nee;nee;Napels                         
3704;Nattenhoven;971;Stein                          ;124;Westelijke Mijnstreek                   ;31;L.  ;nee;nee;Nattenhoven                    
3705;Nauerna;479;Zaanstad                       ;58;Zaanstreek                              ;27;NH. ;nee;nee;Nauerna                        
3706;Nazareth;935;Maastricht                     ;126;Maastricht                              ;31;L.  ;nee;nee;Nazareth                       
3707;Neck (ged.);439;Purmerend                      ;57;Waterland                               ;27;NH. ;nee;nee;Neck (ged.)                    
3708;Neck (ged.);880;Wormerland                     ;58;Zaanstreek                              ;27;NH. ;nee;nee;Neck (ged.)                    
3709;Nederasselt;252;Heumen                         ;40;Gebied om Nijmegen                      ;25;Gld.;ja ;nee;Nederasselt                    
3710;Neder-Betuwe;1740;Neder-Betuwe                   ;37;Oostelijke Betuwe                       ;25;Gld.;nee;ja ;Neder-Betuwe                   
3711;Neder-Hardinxveld;523;Hardinxveld-Giessendam         ;76;Industriegebied Alblasserwaard          ;28;ZH. ;nee;nee;Neder-Hardinxveld              
3712;Nederheide;858;Valkenswaard                   ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;nee;nee;Nederheide                     
3713;Nederheide;1652;Gemert-Bakel                   ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Nederheide                     
3714;Nederhemert;297;Zaltbommel                     ;42;Bommelerwaard                           ;25;Gld.;ja ;nee;Nederhemert                    
3715;Nederhorst Den Berg;1696;Wijdemeren                     ;65;Vechtstreek in Noord-Holland            ;27;NH. ;ja ;nee;Nederhorst Den Berg            
3716;Nederland;1708;Steenwijkerland                ;19;Noordwest-Overijssel                    ;23;O.  ;ja ;nee;Nederland                      
3717;Nederlangbroek;352;Wijk bij Duurstede             ;45;Utrechts Kromme Rijngebied              ;26;U.  ;nee;nee;Nederlangbroek                 
3718;Nederlek;643;Nederlek                       ;75;Krimpenerwaard                          ;28;ZH. ;nee;ja ;Nederlek                       
3719;Nederweert;946;Nederweert                     ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;ja ;ja ;Nederweert                     
3720;Nederweerterdijk;941;Meijel                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Nederweerterdijk               
3721;Nederwetten;820;Nuenen, Gerwen en Nederwetten  ;114;Randgebied Eindhoven                    ;30;NB. ;nee;nee;Nederwetten                    
3722;Nederwoud;228;Ede                            ;31;Gelderse Vallei                         ;25;Gld.;nee;nee;Nederwoud                      
3723;Neede;1859;Berkelland                     ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;ja ;nee;Neede                          
3724;Neer;1640;Leudal                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;ja ;nee;Neer                           
3725;Neerbeek;888;Beek                           ;124;Westelijke Mijnstreek                   ;31;L.  ;nee;nee;Neerbeek                       
3726;Neerbosch;268;Nijmegen                       ;39;Nijmegen                                ;25;Gld.;nee;nee;Neerbosch                      
3727;Neerbroek;755;Boekel                         ;112;Midden-Meijerij                         ;30;NB. ;nee;nee;Neerbroek                      
3728;Neerdorp;1742;Rijssen-Holten                 ;24;Overige gemeenten in Twente             ;23;O.  ;nee;nee;Neerdorp                       
3729;Neerijnen;304;Neerijnen                      ;38;Westelijke Betuwe                       ;25;Gld.;ja ;ja ;Neerijnen                      
3730;Neeritter;1640;Leudal                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;ja ;nee;Neeritter                      
3731;Neerkant;762;Deurne                         ;118;Brabantse Peel                          ;30;NB. ;ja ;nee;Neerkant                       
3732;Neerloon;828;Oss                            ;111;Maaskant                                ;30;NB. ;nee;nee;Neerloon                       
3733;Neersteind;225;Druten                         ;41;Land van Maas en Waal                   ;25;Gld.;nee;nee;Neersteind                     
3734;Neerstraat;1652;Gemert-Bakel                   ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Neerstraat                     
3735;Negenhuizen;1842;Midden-Delfland                ;81;Westland                                ;28;ZH. ;nee;nee;Negenhuizen                    
3736;Nergena;228;Ede                            ;31;Gelderse Vallei                         ;25;Gld.;nee;nee;Nergena                        
3737;Nerhoven;784;Gilze en Rijen                 ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Nerhoven                       
3738;Nes;55;Boarnsterhim                   ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Nes                            
3739;Nes;58;Dongeradeel                    ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Nes                            
3740;Nes;60;Ameland                        ;13;Friese Waddeneilanden                   ;21;F.  ;ja ;nee;Nes                            
3741;Nes;362;Amstelveen                     ;64;Zuidelijk randgebied Amsterdam          ;27;NH. ;nee;nee;Nes                            
3742;Nes, De;441;Schagen                        ;53;Westelijk West-Friesland                ;27;NH. ;nee;nee;Nes, De                        
3743;Nessersluis (ged.);362;Amstelveen                     ;64;Zuidelijk randgebied Amsterdam          ;27;NH. ;nee;nee;Nessersluis (ged.)             
3744;Nessersluis (ged.);736;De Ronde Venen                 ;48;Vechtstreek en Plassengebied in Utrecht ;26;U.  ;nee;nee;Nessersluis (ged.)             
3745;Netersel;1728;Bladel                         ;116;Kempenland                              ;30;NB. ;ja ;nee;Netersel                       
3746;Nettelhorst;262;Lochem                         ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;nee;nee;Nettelhorst                    
3747;Netterden;1509;Oude IJsselstreek              ;29;Oude-IJsselgebied (oostelijk deel)      ;25;Gld.;ja ;nee;Netterden                      
3748;Niawier;58;Dongeradeel                    ;12;Friese bouwstreek                       ;21;F.  ;ja ;nee;Niawier                        
3749;Nibbixwoud;420;Medemblik                      ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;ja ;nee;Nibbixwoud                     
3750;Niebert;25;Marum                          ;5;Groninger zuidelijk Westerkwartier      ;20;Gr. ;ja ;nee;Niebert                        
3751;Niedorp;412;Niedorp                        ;53;Westelijk West-Friesland                ;27;NH. ;nee;ja ;Niedorp                        
3752;Niehove;56;Zuidhorn                       ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;ja ;nee;Niehove                        
3753;Niekerk;15;Grootegast                     ;5;Groninger zuidelijk Westerkwartier      ;20;Gr. ;ja ;nee;Niekerk                        
3754;Niekerk;1663;De Marne                       ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr. ;ja ;nee;Niekerk                        
3755;Niemeskant;856;Uden                           ;112;Midden-Meijerij                         ;30;NB. ;nee;nee;Niemeskant                     
3756;Nierhoven;951;Nuth                           ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Nierhoven                      
3757;Niersen;232;Epe                            ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;nee;nee;Niersen                        
3758;Niesoord;39;Scheemda                       ;3;Groninger Oldambt                       ;20;Gr. ;nee;nee;Niesoord                       
3759;Nietap;1699;Noordenveld                    ;14;Noorddrents randgebied                  ;22;D.  ;ja ;nee;Nietap                         
3760;Nieuw Amerika;653;Gaasterlân-Sleat               ;10;Fries weidegebied                       ;21;F.  ;nee;nee;Nieuw Amerika                  
