ID;RegionalDivisions;Periods;TotalMunicipalWaste_1;TotalHouseholdWaste_2;MixedHouseholdWaste_3;BulkyHouseholdWaste_4;RenovationWaste_5;OrganicKitchenAndGardenWaste_6;PaperAndCardboard_7;Textiles_8;ContainerGlass_9;PlasticPackaging_10;CartonsForBeverages_11;MetalPackaging_12;MixedPackaging_13;HouseholdHazardousWaste_14;Diapers_15;FryingFatAndOils_16;MixedRecyclables_17;BulkyGardenWaste_18;WasteElectricalAndElectronicEquipm_19;Furniture_20;Plastics_21;Carpeting_22;Mattresses_23;Rubble_24;Wood_25;PreservedWood_26;ScrapMetals_27;FlatGlass_28;BitumenRoofCoveringMaterials_29;Gypsum_30;WasteContainingAsbestos_31;UncontaminatedSoil_32;UsedTyres_33;ExpandedPolystyrene_34;GasCylindersAndFireExtinguishers_35;Carcasses_36;OtherWasteCategories_37;TotalHouseholdWaste_38;MixedHouseholdWaste_39;BulkyHouseholdWaste_40;RenovationWaste_41;OrganicKitchenAndGardenWaste_42;PaperAndCardboard_43;Textiles_44;ContainerGlass_45;PlasticPackaging_46;CartonsForBeverages_47;MetalPackaging_48;MixedPackaging_49;HouseholdHazardousWaste_50;Diapers_51;FryingFatAndOils_52;MixedRecyclables_53;BulkyGardenWaste_54;WasteElectricalAndElectronicEquipm_55;Furniture_56;Plastics_57;Carpeting_58;Mattresses_59;Rubble_60;Wood_61;PreservedWood_62;ScrapMetals_63;FlatGlass_64;BitumenRoofCoveringMaterials_65;Gypsum_66;WasteContainingAsbestos_67;UncontaminatedSoil_68;UsedTyres_69;ExpandedPolystyrene_70;GasCylindersAndFireExtinguishers_71;Carcasses_72;OtherWasteCategories_73;TotalHouseholdWaste_74;MixedHouseholdWaste_75;BulkyHouseholdWaste_76;RenovationWaste_77;OrganicKitchenAndGardenWaste_78;PaperAndCardboard_79;Textiles_80;ContainerGlass_81;PlasticPackaging_82;CartonsForBeverages_83;MetalPackaging_84;MixedPackaging_85;HouseholdHazardousWaste_86;Diapers_87;FryingFatAndOils_88;MixedRecyclables_89;BulkyGardenWaste_90;WasteElectricalAndElectronicEquipm_91;Furniture_92;Plastics_93;Carpeting_94;Mattresses_95;Rubble_96;Wood_97;PreservedWood_98;ScrapMetals_99;FlatGlass_100;BitumenRoofCoveringMaterials_101;Gypsum_102;WasteContainingAsbestos_103;UncontaminatedSoil_104;UsedTyres_105;ExpandedPolystyrene_106;GasCylindersAndFireExtinguishers_107;Carcasses_108;OtherWasteCategories_109;TotalCleansingServicesAndOtherWaste_110;Litter_111;WasteFromSeweragesPumpingStations_112;FloatingWaste_113;OrganicWaste_114;MixedWasteFromFestivities_115;MixedMarketWaste_116;OtherCleansingServicesWaste_117;OfficeShopAndServicesWaste_118;ConstructionAndDemolitionWaste_119;HazardousWaste_120;TotalMunicipalWaste_121;TotalHouseholdWaste_122;MixedHouseholdWaste_123;BulkyHouseholdWaste_124;RenovationWaste_125;OrganicKitchenAndGardenWaste_126;PaperAndCardboard_127;Textiles_128;ContainerGlass_129;PlasticPackaging_130;CartonsForBeverages_131;MetalPackaging_132;MixedPackaging_133;HouseholdHazardousWaste_134;Diapers_135;FryingFatAndOils_136;MixedRecyclables_137;BulkyGardenWaste_138;WasteElectricalAndElectronicEquipm_139;Furniture_140;Plastics_141;Carpeting_142;Mattresses_143;Rubble_144;Wood_145;PreservedWood_146;ScrapMetals_147;FlatGlass_148;BitumenRoofCoveringMaterials_149;Gypsum_150;WasteContainingAsbestos_151;UncontaminatedSoil_152;UsedTyres_153;ExpandedPolystyrene_154;Carcasses_155;GasCylindersAndFireExtinguishers_156;OtherWasteCategories_157;TotalCleansingServicesAndOtherWaste_158;Litter_159;WasteFromSeweragesPumpingStations_160;FloatingWaste_161;OrganicWaste_162;MixedWasteFromFestivities_163;MixedMarketWaste_164;OtherCleansingServicesWaste_165;OfficeShopAndServicesWaste_166;ConstructionAndDemolitionWaste_167;HazardousWaste_168;SmallHouseholdWaste_169;BulkyHouseholdWaste_170;HouseholdWaste_171;SmallHouseholdWaste_172;BulkyHouseholdWaste_173;RecyclingAndReuse_174;Composting_175;SeparationAfterwards_176;Incineration_177;Landfilling_178;RecyclingAndReuse_179;Composting_180;SeparationAfterwards_181;Incineration_182;Landfilling_183;RecyclingAndReuse_184;Composting_185;SeparationAfterwards_186;Incineration_187;Landfilling_188;RecyclingAndReuse_189;Composting_190;SeparationAfterwards_191;Incineration_192;Landfilling_193;RecyclingAndReuse_194;Composting_195;SeparationAfterwards_196;Incineration_197;Landfilling_198;NumberOfDutchMunicipalities_199;RespondingMunicipalities_200;TotalNumberOfInhabitants_201;InhabitantsInRespondingMunicipalities_202
706;100 000 inhabitants or more;2017;3101;2754;1350;236;23;308;241;25;109;2;0.0;0.0;61.0;6;1.0;0.4;0.0;65;21;13.0;6.0;3.0;2.0;93;114.0;9.0;21;3.0;2.0;6.0;2.0;28.0;1.0;0.2;0.1;0.1;0.5;1936;1312;112;1;308;150;1;0;0;0.0;0.0;33.0;0;0.0;0.0;0.0;8.0;2;6.0;0.0;0.0;0.0;0.0;2.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;818;38;124;22;0;92;23;109;1;0.0;0.0;29.0;6;1.0;0.3;0.0;58;19;6.0;6.0;3.0;2.0;93;113.0;9.0;20;3.0;2.0;6.0;2.0;28.0;1.0;0.2;0.1;0.1;0.5;347;89;27;1;128;2.0;6;12.0;68;6;7;496;440;216;38;4;49;39;4;17;0;0.0;0.0;10.0;0.9;0.1;0.1;0.0;10;3;2.0;1.0;0.5;0.3;15;18.0;1.0;3;0.5;0.4;1.0;0.3;4.0;0.2;0.0;0.0;0.0;0.1;55;14;4;0;20;0.0;1;2.0;11;1;1;76;24;42;36;60;25.0;16.0;13.0;45.0;1.0;28.0;14.0;12.0;46.0;0.0;0.0;0.0;11.0;89.0;0.0;0.0;0.0;73.0;27.0;0.0;5.0;36.0;24.0;32.0;3.0;31;97;6258;98
707;100 000 inhabitants or more;2018;3107;2761;1313;252;26;314;235;25;111;2;0.0;0.0;70.0;6;1.0;0.3;0.0;66;24;12.0;6.0;3.0;2.7;96;119.0;11.0;21;3.0;3.0;6.0;2.0;28.0;1.1;0.2;0.1;0.1;0.5;1907;1259;125;0;314;147;1;0;0;0.0;0.0;38.0;0;0.0;0.0;0.0;9.0;2;6.0;0.0;0.0;0.0;0.0;2.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;854;54;126;25;0;88;24;111;1;0.0;0.0;32.0;6;1.0;0.3;0.0;57;21;6.0;6.0;3.0;2.7;96;117.0;11.0;20;3.0;3.0;6.0;2.0;28.0;1.1;0.2;0.1;0.1;0.5;346;90;31;3;136;1.0;6;11.0;54;4;9;492;437;208;40;4;50;37;4;18;0;0.0;0.0;11.0;0.9;0.2;0.0;0.0;10;4;2.0;1.0;0.5;0.4;15;19.0;2.0;3;0.5;0.4;1.0;0.4;4.0;0.2;0.0;0.0;0.0;0.1;55;14;5;0;22;0.0;1;2.0;9;1;1;75;25;42;37;59;26.0;17.0;25.0;32.0;1.0;28.0;14.0;25.0;33.0;0.0;0.0;0.0;34.0;66.0;0.0;0.0;0.0;84.0;16.0;0.0;6.0;40.0;25.0;27.0;2.0;31;97;6320;98
708;100 000 inhabitants or more;2019;3140;2771;1294;222;28;325;236;27;116;2;0.0;0.0;79.0;6;2.0;0.3;0.0;71;25;13.0;7.0;3.0;3.8;104;128.0;11.0;24;3.0;3.0;7.0;2.0;29.0;1.2;0.3;0.1;0.1;0.9;1902;1227;132;1;325;148;1;0;0;0.0;0.0;46.0;0;0.0;0.0;0.0;11.0;2;6.0;0.0;0.0;0.0;0.0;2.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;870;66;90;27;0;89;26;116;2;0.0;0.0;33.0;6;2.0;0.3;0.0;60;23;7.0;7.0;3.0;3.8;104;126.0;11.0;23;3.0;3.0;7.0;2.0;29.0;1.2;0.3;0.1;0.1;0.9;369;92;29;2;144;1.0;13;8.0;66;4;8;490;433;202;35;4;51;37;4;18;0;0.0;0.0;12.0;1.0;0.3;0.1;0.0;11;4;2.0;1.1;0.5;0.6;16;20.0;2.0;4;0.5;0.4;1.0;0.3;4.0;0.2;0.0;0.0;0.0;0.1;58;14;5;0;23;0.0;2;1.0;10;1;1;75;25;44;38;64;27.0;16.0;26.0;30.0;1.0;29.0;14.0;25.0;30.0;0.0;0.0;0.0;39.0;61.0;0.0;0.0;0.0;80.0;20.0;0.0;7.0;33.0;30.0;28.0;2.0;31;94;6406;97
709;100 000 inhabitants or more;2020;3395;3027;1378;256;31;366;245;27;132;2;0.1;0.0;94.0;7;2.0;0.3;0.0;71;28;12.0;8.0;4.0;4.6;123;143.0;13.0;26;3.0;4.0;8.0;2.0;34.0;1.4;0.4;0.1;0.0;0.5;2060;1302;161;1;366;149;1;2;0;0.0;0.0;60.0;0;0.0;0.0;0.0;11.0;2;5.0;0.0;0.0;0.0;0.0;1.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;967;76;95;31;0;97;26;131;2;0.1;0.0;34.0;7;2.0;0.3;0.0;60;27;7.0;8.0;4.0;4.6;123;142.0;13.0;25;3.0;4.0;8.0;2.0;34.0;1.4;0.4;0.1;0.0;0.5;367;92;32;2;165;1.0;4;8.0;58;4;2;517;461;210;39;5;56;37;4;20;0;0.0;0.0;14.0;1.0;0.4;0.0;0.0;11;4;2.0;1.2;0.6;0.7;19;22.0;2.0;4;0.5;0.6;1.2;0.3;5.0;0.2;0.1;0.0;0.0;0.1;56;14;5;0;25;0.0;1;1.0;9;1;0;74;26;45;39;63;28.0;17.0;26.0;29.0;0.0;30.0;14.0;25.0;30.0;0.0;0.0;0.0;39.0;61.0;0.0;0.0;0.0;74.0;26.0;0.0;7.0;38.0;35.0;19.0;1.0;32;78;6567;86
710;100 000 inhabitants or more;2021;3291;2940;1331;237;30;375;240;26;131;2;0.3;0.0;96.0;6;3.0;0.5;0.0;71;26;9.0;7.0;4.0;4.9;117;137.0;12.0;23;3.0;4.0;8.0;2.0;33.0;1.4;0.4;0.1;0.0;0.7;2032;1259;141;2;375;146;2;4;0;0.2;0.0;68.0;0;0.0;0.0;0.0;12.0;2;5.0;0.0;0.0;0.3;5.0;7.0;0.0;1;0.0;0.0;0.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;908;73;95;28;0;94;24;127;2;0.0;0.0;28.0;6;3.0;0.5;0.0;59;24;4.0;7.0;4.0;4.6;112;130.0;12.0;21;3.0;3.0;8.0;2.0;32.0;1.3;0.4;0.1;0.0;0.7;351;90;31;2;149;0.0;4;4.0;64;5;1;500;446;202;36;5;57;36;4;20;0;0.0;0.0;15.0;1.0;0.4;0.1;0.0;11;4;1.0;1.1;0.6;0.7;18;21.0;2.0;3;0.4;0.5;1.3;0.3;5.0;0.2;0.1;0.0;0.0;0.1;53;14;5;0;23;0.0;1;1.0;10;1;0;75;25;46;40;64;27.0;17.0;33.0;22.0;0.0;30.0;15.0;32.0;22.0;0.0;0.0;0.0;55.0;45.0;0.0;0.0;0.0;83.0;17.0;0.0;7.0;35.0;37.0;18.0;1.0;32;94;6586;97
711;100 000 inhabitants or more;2022;3075;2726;1257;218;26;346;220;26;123;3;0.6;0.1;98.0;6;3.0;0.3;0.0;59;26;11.0;7.0;3.0;5.1;94;121.0;11.0;21;3.0;3.0;7.0;1.0;24.0;1.3;0.4;0.3;0.0;0.4;1863;1155;134;2;345;134;2;0;0;0.2;0.0;71.0;0;0.0;0.0;0.0;11.0;2;5.0;0.0;0.0;0.4;0.0;1.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;863;102;84;24;1;86;24;123;3;0.4;0.1;27.0;6;3.0;0.3;0.0;48;24;6.0;7.0;3.0;4.7;94;120.0;11.0;21;3.0;3.0;7.0;1.0;24.0;1.3;0.4;0.3;0.0;0.4;349;92;32;1;143;1.0;4;7.0;64;3;1;463;411;189;33;4;52;33;4;19;0;0.1;0.0;15.0;0.9;0.5;0.0;0.0;9;4;2.0;1.0;0.5;0.8;14;18.0;2.0;3;0.5;0.5;1.1;0.2;4.0;0.2;0.1;0.0;0.0;0.1;53;14;5;0;22;0.0;1;1.0;10;0;0;76;24;45;40;62;28.0;17.0;30.0;25.0;1.0;30.0;15.0;30.0;25.0;0.0;0.0;0.0;49.0;51.0;0.0;0.0;0.0;83.0;15.0;0.0;15.0;35.0;26.0;21.0;4.0;32;94;6637;96
712;100 000 inhabitants or more;2023;3081;2702;1240;218;24;366;211;25;119;1;2.1;0.0;97.0;6;4.0;0.3;0.0;57;27;12.0;7.0;3.0;6.0;90;116.0;9.0;22;3.0;3.0;7.0;1.0;24.0;1.5;0.4;0.2;0.0;0.6;1871;1150;138;2;359;127;2;0;0;0.0;0.0;73.0;0;0.0;0.0;0.0;12.0;1;5.0;0.0;0.0;0.9;0.0;1.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;832;90;80;22;7;84;23;119;1;2.1;0.0;23.0;6;4.0;0.3;0.0;45;26;7.0;7.0;3.0;5.1;90;115.0;9.0;21;3.0;3.0;7.0;1.0;24.0;1.5;0.4;0.2;0.0;0.6;379;89;30;1;197;0.0;1;6.0;50;4;1;456;400;184;32;3;54;31;4;18;0;0.3;0.0;14.0;1.0;0.6;0.1;0.0;8;4;2.0;1.0;0.5;0.9;13;17.0;1.0;3;0.5;0.4;1.0;0.2;4.0;0.2;0.1;0.0;0.0;0.1;56;13;4;0;29;0.0;0;1.0;8;1;0;77;23;45;40;62;28.0;18.0;29.0;25.0;0.0;29.0;16.0;30.0;25.0;0.0;0.0;0.0;49.0;51.0;0.0;0.0;0.0;81.0;19.0;0.0;13.0;45.0;17.0;22.0;3.0;32;100;6757;100
713;Not urbanised;1993;1729;1468;736;146;47;224;161;4;55;3;;0.8;;5;;;;39;2;;;;;37;0.0;;6;;;;;;;;;;0.4;1239;736;144;0;224;121;2;4;1;;0.3;;2;;;;0.0;2;;;;;0.0;0.0;;2;;;;;;;;;;0.3;228;0;2;47;0;41;2;51;2;;0.5;;2;;;;39;1;;;;;37;0.0;;3;;;;;;;;;;0.1;261;42;19;13;116;;6;;53;12;0;609;517;259;51;17;79;57;1;19;1;;0.3;;1.7;;;;14;1;;;;;13;0.0;;2;;;;;;;;;;0.1;92;15;7;5;41;;2;;19;4;0;81;19;37;38;30;;;;;;;;;;;;;;;;;;;;;;;;;;313;87;2840;87
714;Not urbanised;1994;1718;1461;650;133;31;319;169;5;56;3;;0.4;;5;;;;44;2;;;;;39;;;5;;;;;;;;;;0.4;1244;650;132;0;319;130;3;4;0;;0.1;;2;;;;0.0;1;;;;;0.0;;;2;;;;;;;;;;0.3;217;0;1;31;0;38;3;52;2;;0.3;;2;;;;44;1;;;;;39;;;3;;;;;;;;;;0.1;258;51;20;5;131;;4;;38;8;0;599;509;226;46;11;111;59;2;19;1;;0.1;;1.7;;;;15;1;;;;;14;;;2;;;;;;;;;;0.1;90;18;7;2;46;;2;;13;3;0;83;17;44;46;36;;;;;;;;;;;;;;;;;;;;;;;;;;305;91;2870;91
715;Not urbanised;1995;1640;1442;560;130;24;369;165;7;53;2;0.1;0.4;;5;;;;63;2;1.0;;;;45;4.0;;6;1.0;;;3.0;;;;;;1.0;1220;560;128;0;369;133;3;3;0;0.0;0.1;;2;;;;16.0;1;1.0;;;;0.0;0.0;;2;0.0;;;0.0;;;;;;0.1;222;0;1;24;0;32;4;50;2;0.1;0.4;;2;;;;48;1;0.0;;;;45;4.0;;4;1.0;;;3.0;;;;;;0.9;199;41;17;4;102;;2;;26;5;0;591;520;202;47;9;133;60;3;19;1;0.0;0.1;;1.7;;;;23;1;0.0;;;;16;2.0;;2;0.3;;;1.0;;;;;;0.4;72;15;6;2;37;;1;;9;2;0;81;19;50;52;45;;;;;;;;;;;0.0;0.0;6.0;23.0;70.0;0.0;0.0;7.0;15.0;78.0;;;;;;294;91;2775;93
716;Not urbanised;1996;1640;1452;554;116;23;362;182;8;51;1;0.1;0.6;;4;;;;68;2;1.0;;;;60;7.0;;7;1.0;;;3.0;;;;;;1.0;1201;554;111;0;362;145;4;2;0;0.0;0.1;;2;;;;16.0;1;1.0;;;;0.0;0.0;;2;0.0;;;0.0;;;;;;0.2;251;0;5;23;0;37;4;49;1;0.1;0.5;;2;;;;52;1;0.0;;;;60;7.0;;5;1.0;;;3.0;;;;;;0.8;188;40;17;6;94;;2;;24;5;0;606;536;205;43;8;134;67;3;19;0;0.0;0.2;;1.6;;;;25;1;0.0;;;;22;3.0;;3;0.4;;;1.1;;;;;;0.4;69;15;6;2;35;;1;;9;2;0;80;20;52;52;52;;;;;;;;;;;0.0;0.0;12.0;37.0;52.0;0.0;0.0;28.0;25.0;47.0;;;;;;281;86;2708;88
717;Not urbanised;1997;1678;1490;541;111;18;367;188;8;51;1;0.1;0.8;;4;;;;77;3;1.0;;;;81;19.0;;10;1.0;;;4.0;;;;;;5.0;1204;541;111;0;367;153;3;3;0;0.0;0.1;;2;;;;19.0;2;1.0;;;;0.0;0.0;;2;0.0;;;0.0;;;;;;0.5;286;0;0;18;0;36;4;48;1;0.1;0.7;;2;;;;58;1;0.0;;;;81;19.0;;7;1.0;;;4.0;;;;;;4.5;188;37;17;5;99;;3;;23;4;0;645;573;208;43;7;141;72;3;20;0;0.0;0.3;;1.6;;;;30;1;0.0;;;;31;7.0;;4;0.5;;;1.6;;;;;;1.9;72;14;6;2;38;;1;;9;2;0;78;22;55;53;61;;;;;;;;;;;0.0;0.0;13.0;58.0;28.0;0.0;0.0;29.0;38.0;32.0;;;;;;238;90;2602;91
718;Not urbanised;1998;1637;1445;526;104;15;340;199;8;50;1;0.1;0.7;;4;;;;66;4;2.0;;;;85;20.0;;9;1.0;;;5.0;;0.4;;;;4.9;1143;526;93;0;340;156;3;3;0;0.0;0.1;;2;;;;14.0;2;1.0;;;;0.0;0.0;;2;0.0;;;0.0;;0.2;;;;0.8;301;0;12;15;0;43;5;48;1;0.1;0.6;;2;;;;51;2;0.0;;;;85;20.0;;8;1.0;;;5.0;;0.2;;;;4.1;192;38;16;3;98;;2;;31;4;0;660;582;212;42;6;137;80;3;20;0;0.0;0.3;;1.6;;;;26;2;1.0;;;;34;8.0;;4;0.5;;;1.9;;0.2;;;;2.0;78;15;6;1;40;;1;;13;1;0;78;22;55;53;62;;;;;;;;;;;0.0;0.0;31.0;46.0;23.0;0.0;0.0;43.0;33.0;24.0;;;;;;209;88;2481;90
719;Not urbanised;1999;1625;1457;518;104;17;327;201;8;50;1;0.2;0.5;;4;;;;81;5;2.0;;0.0;;88;27.0;;9;2.0;1.0;;5.0;5.0;0.6;;;;1.5;1074;517;43;1;325;163;3;2;0;0.0;0.0;;2;;;;14.0;2;1.0;;0.0;;0.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.5;383;1;61;16;2;39;5;48;1;0.2;0.5;;2;;;;67;3;0.0;;0.0;;88;27.0;;8;2.0;0.0;;5.0;5.0;0.6;;;;1.0;167;37;14;2;95;0.0;2;;15;3;0;672;603;214;43;7;135;83;3;20;0;0.1;0.2;;1.6;;;;33;2;1.0;;0.1;;36;11.0;;4;0.7;0.3;;1.9;2.0;0.2;;;;0.4;69;15;6;1;39;0.0;1;;6;1;0;76;24;56;53;65;26.0;30.0;19.0;18.0;8.0;28.0;27.0;18.0;19.0;8.0;0.0;0.0;38.0;46.0;16.0;0.0;0.0;47.0;32.0;20.0;7.0;51.0;20.0;8.0;15.0;197;87;2418;90
720;Not urbanised;2000;1636;1476;519;102;17;320;193;9;49;1;0.3;0.6;;4;;;;86;6;1.0;;0.0;;103;40.0;;10;2.0;1.0;;5.0;8.0;0.4;;;;0.6;1064;517;36;0;319;163;3;1;0;0.0;0.0;;1;;;;15.0;2;1.0;;0.0;;1.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.1;412;2;65;16;1;30;6;48;1;0.3;0.6;;2;;;;70;4;0.0;;0.0;;102;13.0;;9;2.0;0.0;;1.0;8.0;0.4;;;;0.6;160;37;15;1;87;0.0;1;5.0;10;3;0;697;629;221;43;7;136;82;4;21;0;0.1;0.2;;1.5;;;;36;3;1.0;;0.0;;44;17.0;;4;0.8;0.3;;2.1;3.0;0.2;;;;0.2;68;16;6;1;37;0.0;0;2.0;4;1;0;74;26;57;53;69;28.0;29.0;17.0;16.0;11.0;30.0;27.0;16.0;17.0;10.0;0.0;0.0;35.0;43.0;22.0;1.0;0.0;41.0;29.0;28.0;6.0;51.0;25.0;6.0;13.0;192;88;2348;91
721;Not urbanised;2001;1530;1375;488;94;15;286;177;8;48;1;0.3;0.6;;3;;;;81;7;3.0;;0.0;;93;42.0;;10;2.0;1.0;;4.0;9.0;0.4;;;;0.4;969;484;33;2;281;146;3;2;0;0.0;0.0;;1;;;;12.0;2;2.0;;0.0;;0.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;405;4;60;14;5;31;5;46;1;0.3;0.6;;2;;;;69;5;0.0;;0.0;;93;16.0;;9;2.0;1.0;;1.0;9.0;0.4;;;;0.2;156;36;13;0;90;1.0;0;4.0;10;1;0;690;620;220;42;7;129;80;4;22;0;0.1;0.3;;1.5;;;;37;3;1.0;;0.2;;42;19.0;;5;0.9;0.5;;1.9;4.0;0.2;;;;0.2;70;16;6;0;40;0.0;0;2.0;5;1;0;74;26;57;52;70;27.0;29.0;17.0;16.0;10.0;29.0;26.0;16.0;18.0;10.0;0.0;0.0;34.0;43.0;23.0;0.0;0.0;47.0;32.0;21.0;6.0;52.0;26.0;5.0;11.0;169;93;2218;95
722;Not urbanised;2002;1522;1357;483;90;12;280;173;7;48;1;0.3;0.7;;3;;;;88;7;3.0;;0.0;;89;46.0;;10;2.0;1.0;;4.0;7.0;0.4;;;;0.6;958;480;31;1;279;143;2;2;0;0.0;0.0;;1;;;;13.0;2;3.0;;0.0;;0.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;399;3;58;12;1;30;5;46;1;0.3;0.7;;2;;;;76;5;1.0;;0.0;;89;21.0;;9;2.0;1.0;;1.0;7.0;0.4;;;;0.0;165;35;14;3;98;0.0;1;5.0;8;0;0;692;618;220;41;6;127;79;3;22;0;0.1;0.3;;1.4;;;;40;3;2.0;;0.2;;40;21.0;;4;0.9;0.3;;1.9;3.0;0.2;;;;0.3;75;16;6;2;45;0.0;0;2.0;3;0;0;73;27;57;52;72;27.0;30.0;18.0;16.0;10.0;29.0;27.0;17.0;17.0;10.0;0.0;0.0;36.0;42.0;22.0;0.0;0.0;53.0;25.0;22.0;5.0;55.0;21.0;5.0;14.0;164;94;2198;93
723;Not urbanised;2003;1461;1300;465;79;13;264;166;8;46;1;0.2;0.4;;3;;;;83;8;4.0;;1.0;;85;46.0;;10;2.0;1.0;;4.0;9.0;0.4;;;;0.9;909;462;25;0;262;136;2;1;0;0.0;0.0;;1;;;;13.0;2;3.0;;0.0;;0.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;390;3;54;13;2;30;5;45;1;0.2;0.4;;2;;;;70;6;1.0;;1.0;;85;23.0;;9;2.0;1.0;;1.0;9.0;0.4;;;;0.0;162;31;13;3;103;0.0;1;4.0;7;0;0;675;601;215;36;6;122;77;3;21;0;0.1;0.2;;1.4;;;;38;4;2.0;;0.4;;39;21.0;;5;1.0;0.5;;2.1;4.0;0.2;;;;0.4;75;14;6;1;47;0.0;0;2.0;3;0;0;73;27;57;51;74;27.0;30.0;22.0;18.0;3.0;30.0;26.0;23.0;19.0;2.0;0.0;0.0;48.0;51.0;1.0;0.0;0.0;82.0;11.0;6.0;6.0;59.0;16.0;6.0;14.0;158;96;2164;94
724;Not urbanised;2004;1491;1322;471;72;11;279;168;8;47;1;0.3;0.5;;3;;;;88;9;5.0;;1.0;;83;47.0;;10;2.0;1.0;;4.0;8.0;0.5;;;;3.6;920;468;18;0;278;133;2;2;0;0.0;0.0;;1;;;;11.0;2;4.0;;0.0;;0.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;402;3;53;11;1;35;6;45;1;0.3;0.5;;2;;;;77;7;1.0;;1.0;;83;24.0;;9;2.0;1.0;;1.0;8.0;0.5;;;;0.2;170;32;13;1;111;0.0;1;4.0;8;0;0;696;617;220;33;5;130;78;4;22;0;0.2;0.2;;1.4;;;;41;4;2.0;;0.5;;39;22.0;;4;0.9;0.7;;1.8;4.0;0.2;;;;1.7;79;15;6;1;52;0.0;0;2.0;4;0;0;74;26;58;52;76;27.0;31.0;22.0;17.0;2.0;30.0;27.0;23.0;19.0;1.0;0.0;0.0;50.0;49.0;0.0;1.0;0.0;79.0;16.0;4.0;5.0;62.0;17.0;5.0;11.0;156;94;2141;93
725;Not urbanised;2005;1449;1281;453;74;13;263;171;8;44;1;0.3;0.6;;3;;;;80;9;4.0;;1.0;;77;48.0;;9;2.0;1.0;;3.0;9.0;0.5;;;;4.0;897;451;18;0;263;144;2;1;0;0.1;0.2;;0;;;;10.0;2;3.0;;0.0;;0.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.2;384;2;56;13;0;28;6;43;1;0.2;0.4;;2;;;;70;7;1.0;;1.0;;77;24.0;;8;2.0;1.0;;1.0;9.0;0.5;;;;1.7;168;31;13;0;115;0.0;0;3.0;5;0;0;695;614;217;36;6;126;82;4;21;0;0.1;0.3;;1.4;;;;39;4;2.0;;0.5;;37;23.0;;4;0.8;0.7;;1.7;4.0;0.2;;;;1.9;81;15;6;0;55;0.0;0;1.0;2;0;0;74;26;58;52;74;27.0;32.0;22.0;17.0;3.0;30.0;27.0;22.0;19.0;2.0;0.0;0.0;47.0;49.0;3.0;0.0;0.0;70.0;26.0;4.0;1.0;68.0;21.0;3.0;7.0;146;96;2085;97
726;Not urbanised;2006;1389;1226;433;68;11;244;169;8;44;1;0.4;0.6;;3;;;;81;8;5.0;;1.0;;71;48.0;;9;2.0;2.0;;3.0;9.0;0.5;;;;5.4;851;431;15;0;244;141;2;1;0;0.1;0.2;;0;;;;9.0;2;3.0;;0.0;;0.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.2;376;2;53;11;0;28;6;42;1;0.3;0.4;;2;;;;72;7;2.0;;1.0;;71;26.0;;8;2.0;2.0;;0.0;9.0;0.5;;;;2.1;163;29;13;1;111;0.0;0;4.0;5;0;0;690;609;215;34;5;121;84;4;22;1;0.2;0.3;;1.4;;;;40;4;2.0;;0.6;;35;24.0;;4;0.8;0.9;;1.6;4.0;0.3;;;;2.7;81;15;6;0;55;0.0;0;2.0;2;0;0;74;26;58;52;76;28.0;31.0;23.0;16.0;3.0;31.0;26.0;23.0;17.0;2.0;0.0;0.0;50.0;45.0;4.0;0.0;0.0;75.0;20.0;4.0;1.0;66.0;23.0;3.0;6.0;140;96;2014;96
