ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalWesterseAllochtonen_4;k_27EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;TotaalNietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
149;Mannen en Vrouwen;Totaal over alle leeftijden;2;2026;1141825;;1141826;703431;437787;39058;185952;40634;438395;57207;70939;43527;68136;46715;83113;68758
150;Mannen en Vrouwen;Totaal over alle leeftijden;2;2027;1153515;;1153514;702033;435918;39933;185108;41074;451481;58559;73411;44775;71101;47695;84911;71029
151;Mannen en Vrouwen;Totaal over alle leeftijden;2;2028;1165210;;1165209;700551;434024;40814;184202;41511;464658;59928;75925;46035;74134;48675;86660;73301
152;Mannen en Vrouwen;Totaal over alle leeftijden;2;2029;1176914;;1176913;699001;432110;41706;183232;41953;477912;61308;78474;47297;77239;49656;88376;75562
153;Mannen en Vrouwen;Totaal over alle leeftijden;2;2030;1188616;;1188615;697389;430203;42608;182188;42390;491226;62709;81060;48558;80399;50635;90054;77811
154;Mannen en Vrouwen;Totaal over alle leeftijden;2;2031;1200280;;1200279;695727;428306;43514;181073;42834;504552;64114;83691;49815;83600;51627;91699;80006
155;Mannen en Vrouwen;Totaal over alle leeftijden;2;2032;1211906;;1211907;694027;426441;44426;179887;43273;517880;65540;86357;51070;86845;52617;93314;82137
156;Mannen en Vrouwen;Totaal over alle leeftijden;2;2033;1223451;;1223449;692274;424612;45331;178619;43712;531175;66979;89057;52316;90113;53607;94895;84208
157;Mannen en Vrouwen;Totaal over alle leeftijden;2;2034;1234884;;1234886;690481;422826;46241;177266;44148;544405;68419;91783;53565;93389;54596;96452;86201
158;Mannen en Vrouwen;Totaal over alle leeftijden;2;2035;1246161;;1246161;688635;421101;47135;175821;44578;557526;69856;94526;54806;96664;55576;97982;88116
159;Mannen en Vrouwen;Totaal over alle leeftijden;2;2036;1257260;;1257259;686761;419444;48027;174286;45004;570498;71298;97285;56038;99902;56545;99477;89953
160;Mannen en Vrouwen;Totaal over alle leeftijden;2;2037;1268169;;1268169;684856;417863;48915;172651;45427;583313;72740;100046;57266;103089;57507;100945;91720
161;Mannen en Vrouwen;Totaal over alle leeftijden;2;2038;1278891;;1278891;682945;416382;49800;170918;45845;595946;74182;102816;58481;106210;58453;102387;93417
162;Mannen en Vrouwen;Totaal over alle leeftijden;2;2039;1289389;;1289389;681021;415002;50678;169089;46252;608368;75613;105589;59694;109259;59389;103797;95027
163;Mannen en Vrouwen;Totaal over alle leeftijden;2;2040;1299711;;1299711;679108;413748;51549;167160;46651;620603;77035;108366;60906;112246;60310;105183;96557
164;Mannen en Vrouwen;Totaal over alle leeftijden;2;2041;1309876;;1309875;677218;412621;52412;165128;47057;632657;78462;111143;62114;115148;61227;106544;98019
165;Mannen en Vrouwen;Totaal over alle leeftijden;2;2042;1319880;;1319880;675355;411630;53271;162996;47458;644525;79883;113926;63314;117969;62139;107884;99410
166;Mannen en Vrouwen;Totaal over alle leeftijden;2;2043;1329741;;1329741;673538;410794;54123;160758;47863;656203;81297;116713;64516;120711;63041;109197;100728
167;Mannen en Vrouwen;Totaal over alle leeftijden;2;2044;1339517;;1339519;671785;410118;54979;158415;48273;667734;82720;119521;65715;123379;63929;110485;101985
168;Mannen en Vrouwen;Totaal over alle leeftijden;2;2045;1349244;;1349244;670108;409615;55843;155973;48677;679136;84143;122349;66917;125969;64816;111757;103185
169;Mannen en Vrouwen;Totaal over alle leeftijden;2;2046;1358934;;1358936;668539;409303;56716;153436;49084;690397;85570;125212;68129;128454;65700;113008;104324
170;Mannen en Vrouwen;Totaal over alle leeftijden;2;2047;1368639;;1368642;667082;409170;57603;150807;49502;701560;86999;128121;69351;130842;66580;114252;105415
171;Mannen en Vrouwen;Totaal over alle leeftijden;2;2048;1378295;;1378294;665711;409201;58502;148083;49925;712583;88432;131075;70579;133119;67455;115470;106453
172;Mannen en Vrouwen;Totaal over alle leeftijden;2;2049;1387931;;1387932;664441;409401;59413;145270;50357;723491;89865;134074;71814;135286;68325;116675;107452
173;Mannen en Vrouwen;Totaal over alle leeftijden;2;2050;1397565;;1397566;663264;409752;60340;142379;50793;734302;91297;137127;73061;137355;69187;117868;108407
174;Mannen en Vrouwen;Totaal over alle leeftijden;2;2051;1407165;;1407169;662160;410231;61279;139418;51232;745009;92723;140244;74315;139332;70042;119036;109317
175;Mannen en Vrouwen;Totaal over alle leeftijden;2;2052;1416760;;1416760;661114;410818;62229;136394;51673;755646;94152;143412;75580;141224;70900;120183;110195
176;Mannen en Vrouwen;Totaal over alle leeftijden;2;2053;1426281;;1426283;660118;411496;63191;133312;52119;766165;95574;146629;76847;143016;71747;121319;111033
177;Mannen en Vrouwen;Totaal over alle leeftijden;2;2054;1435753;;1435753;659161;412249;64164;130181;52567;776592;96994;149904;78123;144722;72586;122432;111831
178;Mannen en Vrouwen;Totaal over alle leeftijden;2;2055;1445177;;1445177;658250;413070;65150;127015;53015;786927;98409;153223;79406;146349;73416;123523;112601
179;Mannen en Vrouwen;Totaal over alle leeftijden;2;2056;1454536;;1454536;657382;413945;66147;123822;53468;797154;99818;156568;80694;147897;74232;124596;113349
180;Mannen en Vrouwen;Totaal over alle leeftijden;2;2057;1463814;;1463816;656534;414854;67151;120611;53918;807282;101222;159952;81983;149378;75038;125644;114065
181;Mannen en Vrouwen;Totaal over alle leeftijden;2;2058;1473006;;1473007;655720;415810;68159;117391;54360;817287;102616;163351;83272;150794;75829;126674;114751
182;Mannen en Vrouwen;Totaal over alle leeftijden;2;2059;1482118;;1482117;654938;416803;69168;114174;54793;827179;104003;166750;84563;152152;76603;127682;115426
183;Mannen en Vrouwen;Totaal over alle leeftijden;2;2060;1491169;;1491170;654211;417831;70182;110976;55222;836959;105383;170159;85843;153459;77361;128671;116083
184;Mannen en Vrouwen;Totaal over alle leeftijden;3;2015;783746;;783745;165355;65543;27119;69314;3379;618390;55864;84392;10398;174209;29279;105394;158854
185;Mannen en Vrouwen;Totaal over alle leeftijden;3;2016;799451;;799451;170254;69504;28181;69080;3489;629197;58280;88057;10933;176975;30008;105781;159163
186;Mannen en Vrouwen;Totaal over alle leeftijden;3;2017;815359;;815361;175389;73756;29257;68807;3569;639972;60656;92067;11505;179387;30726;106117;159514
187;Mannen en Vrouwen;Totaal over alle leeftijden;3;2018;831699;;831700;180781;78300;30348;68493;3640;650919;63027;96424;12126;181495;31447;106434;159966
188;Mannen en Vrouwen;Totaal over alle leeftijden;3;2019;848415;;848415;186441;83119;31470;68142;3710;661974;65385;101056;12798;183305;32177;106716;160537
189;Mannen en Vrouwen;Totaal over alle leeftijden;3;2020;865351;;865352;192346;88185;32624;67748;3789;673006;67722;105859;13522;184843;32908;106944;161208
190;Mannen en Vrouwen;Totaal over alle leeftijden;3;2021;882270;;882270;198492;93472;33808;67324;3888;683778;70014;110759;14302;186095;33637;107100;161871
191;Mannen en Vrouwen;Totaal over alle leeftijden;3;2022;899066;;899066;204849;98946;35010;66883;4010;694217;72273;115712;15132;187129;34364;107183;162424
192;Mannen en Vrouwen;Totaal over alle leeftijden;3;2023;915662;;915663;211366;104556;36226;66426;4158;704297;74503;120689;16004;187953;35082;107200;162866
193;Mannen en Vrouwen;Totaal over alle leeftijden;3;2024;932048;;932048;217998;110259;37457;65952;4330;714050;76716;125686;16917;188593;35794;107147;163197
194;Mannen en Vrouwen;Totaal over alle leeftijden;3;2025;948225;;948225;224717;116034;38702;65455;4526;723508;78920;130680;17868;189064;36496;107045;163435
195;Mannen en Vrouwen;Totaal over alle leeftijden;3;2026;964213;;964213;231509;121866;39961;64936;4746;732704;81123;135651;18848;189394;37192;106887;163609
196;Mannen en Vrouwen;Totaal over alle leeftijden;3;2027;980009;;980008;238356;127742;41236;64391;4987;741652;83331;140588;19854;189596;37880;106676;163727
197;Mannen en Vrouwen;Totaal over alle leeftijden;3;2028;995700;;995700;245249;133647;42532;63820;5250;750451;85556;145487;20883;189682;38568;106456;163819
198;Mannen en Vrouwen;Totaal over alle leeftijden;3;2029;1011299;;1011300;252176;139583;43843;63218;5532;759124;87795;150352;21938;189672;39253;106217;163897
199;Mannen en Vrouwen;Totaal over alle leeftijden;3;2030;1026821;;1026821;259132;145545;45175;62580;5832;767689;90042;155182;23015;189575;39939;105972;163964
200;Mannen en Vrouwen;Totaal over alle leeftijden;3;2031;1042262;;1042264;266113;151534;46521;61905;6153;776151;92305;159982;24119;189400;40621;105719;164005
201;Mannen en Vrouwen;Totaal over alle leeftijden;3;2032;1057626;;1057626;273105;157550;47875;61187;6493;784521;94574;164766;25248;189149;41299;105457;164028
202;Mannen en Vrouwen;Totaal over alle leeftijden;3;2033;1072957;;1072958;280117;163592;49251;60423;6851;792841;96859;169545;26398;188837;41979;105189;164034
203;Mannen en Vrouwen;Totaal over alle leeftijden;3;2034;1088276;;1088275;287139;169664;50639;59607;7229;801136;99158;174322;27567;188480;42660;104915;164034
204;Mannen en Vrouwen;Totaal over alle leeftijden;3;2035;1103627;;1103627;294189;175775;52048;58740;7626;809438;101478;179109;28754;188082;43344;104635;164036
205;Mannen en Vrouwen;Totaal over alle leeftijden;3;2036;1118994;;1118994;301249;181916;53471;57820;8042;817745;103803;183897;29962;187664;44027;104346;164046
206;Mannen en Vrouwen;Totaal over alle leeftijden;3;2037;1134422;;1134423;308325;188094;54909;56845;8477;826098;106139;188702;31186;187241;44708;104052;164070
207;Mannen en Vrouwen;Totaal over alle leeftijden;3;2038;1149906;;1149908;315399;194298;56364;55805;8932;834509;108483;193524;32432;186823;45389;103752;164106
208;Mannen en Vrouwen;Totaal over alle leeftijden;3;2039;1165443;;1165442;322474;200531;57839;54697;9407;842968;110842;198353;33692;186396;46074;103445;164166
209;Mannen en Vrouwen;Totaal over alle leeftijden;3;2040;1181011;;1181011;329543;206786;59331;53525;9901;851468;113206;203200;34966;185964;46764;103128;164240
210;Mannen en Vrouwen;Totaal over alle leeftijden;3;2041;1196610;;1196611;336602;213064;60842;52286;10410;860009;115571;208063;36256;185532;47455;102802;164330
211;Mannen en Vrouwen;Totaal over alle leeftijden;3;2042;1212208;;1212207;343637;219361;62368;50972;10936;868570;117937;212935;37561;185098;48141;102463;164435
212;Mannen en Vrouwen;Totaal over alle leeftijden;3;2043;1227811;;1227811;350639;225671;63909;49588;11471;877172;120306;217824;38879;184664;48829;102115;164555
213;Mannen en Vrouwen;Totaal over alle leeftijden;3;2044;1243357;;1243356;357602;231991;65460;48133;12018;885754;122670;222711;40208;184219;49518;101747;164681
214;Mannen en Vrouwen;Totaal over alle leeftijden;3;2045;1258848;;1258848;364524;238311;67020;46612;12581;894324;125029;227590;41545;183768;50208;101365;164819
215;Mannen en Vrouwen;Totaal over alle leeftijden;3;2046;1274285;;1274285;371389;244616;68586;45030;13157;902896;127378;232465;42896;183330;50895;100971;164961
216;Mannen en Vrouwen;Totaal over alle leeftijden;3;2047;1289648;;1289646;378190;250908;70153;43391;13738;911456;129718;237328;44255;182910;51582;100558;165105
217;Mannen en Vrouwen;Totaal over alle leeftijden;3;2048;1304938;;1304940;384940;257186;71724;41703;14327;920000;132044;242168;45626;182512;52266;100132;165252
218;Mannen en Vrouwen;Totaal over alle leeftijden;3;2049;1320159;;1320158;391640;263447;73296;39975;14922;928518;134365;246986;47008;182136;52945;99685;165393
219;Mannen en Vrouwen;Totaal over alle leeftijden;3;2050;1335274;;1335272;398287;269685;74865;38218;15519;936985;136675;251772;48396;181777;53619;99216;165530
220;Mannen en Vrouwen;Totaal over alle leeftijden;3;2051;1350313;;1350311;404900;275901;76434;36442;16123;945411;138981;256520;49798;181432;54291;98725;165664
221;Mannen en Vrouwen;Totaal over alle leeftijden;3;2052;1365242;;1365242;411488;282097;78000;34659;16732;953754;141279;261237;51205;181093;54954;98209;165777
222;Mannen en Vrouwen;Totaal over alle leeftijden;3;2053;1380068;;1380067;418059;288267;79566;32881;17345;962008;143574;265910;52623;180762;55608;97662;165869
223;Mannen en Vrouwen;Totaal over alle leeftijden;3;2054;1394800;;1394800;424631;294422;81129;31118;17962;970169;145864;270541;54045;180437;56258;97086;165938
224;Mannen en Vrouwen;Totaal over alle leeftijden;3;2055;1409410;;1409410;431202;300553;82685;29380;18584;978208;148151;275134;55470;180109;56900;96473;165971
225;Mannen en Vrouwen;Totaal over alle leeftijden;3;2056;1423904;;1423903;437788;306670;84233;27677;19208;986115;150431;279695;56901;179770;57535;95821;165962
226;Mannen en Vrouwen;Totaal over alle leeftijden;3;2057;1438297;;1438296;444409;312778;85776;26019;19836;993887;152708;284225;58337;179416;58160;95130;165911
227;Mannen en Vrouwen;Totaal over alle leeftijden;3;2058;1452575;;1452576;451069;318872;87310;24415;20472;1001507;154984;288729;59780;179041;58776;94391;165806
228;Mannen en Vrouwen;Totaal over alle leeftijden;3;2059;1466739;;1466741;457781;324956;88838;22873;21114;1008960;157251;293213;61231;178637;59389;93601;165638
229;Mannen en Vrouwen;Totaal over alle leeftijden;3;2060;1480761;;1480760;464540;331031;90356;21397;21756;1016220;159512;297669;62695;178195;59993;92753;165403
230;Mannen en Vrouwen;0 jaar;Totaal bevolking;2015;175046;130926.0;44120;15063;10846;2404;749;1064;29057;4733;6909;1998;6199;2142;2715;4361
231;Mannen en Vrouwen;0 jaar;Totaal bevolking;2016;178035;133619.0;44416;15530;11334;2429;729;1038;28886;4754;7324;2060;5840;2163;2644;4101
232;Mannen en Vrouwen;0 jaar;Totaal bevolking;2017;180884;135980.0;44904;16012;11817;2458;710;1027;28892;4773;7771;2123;5559;2185;2564;3917
233;Mannen en Vrouwen;0 jaar;Totaal bevolking;2018;183117;137732.0;45385;16491;12274;2490;695;1032;28894;4788;8214;2191;5277;2202;2477;3745
234;Mannen en Vrouwen;0 jaar;Totaal bevolking;2019;185108;139316.0;45792;16954;12697;2530;681;1046;28838;4794;8552;2259;5008;2219;2410;3596
235;Mannen en Vrouwen;0 jaar;Totaal bevolking;2020;186930;140815.0;46115;17392;13081;2578;668;1065;28723;4787;8782;2328;4763;2238;2350;3475
236;Mannen en Vrouwen;0 jaar;Totaal bevolking;2021;188053;141763.0;46291;17774;13407;2623;655;1089;28517;4764;8922;2395;4529;2251;2292;3364
237;Mannen en Vrouwen;0 jaar;Totaal bevolking;2022;189261;142825.0;46437;18111;13682;2667;644;1118;28326;4745;9029;2458;4322;2265;2238;3269
238;Mannen en Vrouwen;0 jaar;Totaal bevolking;2023;190417;143852.0;46565;18397;13906;2708;634;1149;28168;4737;9124;2515;4143;2275;2188;3186
239;Mannen en Vrouwen;0 jaar;Totaal bevolking;2024;191442;144750.0;46692;18632;14082;2747;622;1181;28060;4740;9207;2568;3997;2286;2145;3117
240;Mannen en Vrouwen;0 jaar;Totaal bevolking;2025;192167;145337.0;46830;18830;14220;2788;611;1211;28000;4748;9278;2622;3887;2296;2105;3064
241;Mannen en Vrouwen;0 jaar;Totaal bevolking;2026;192703;145720.0;46984;19010;14333;2825;613;1239;27974;4770;9336;2663;3813;2304;2065;3023
242;Mannen en Vrouwen;0 jaar;Totaal bevolking;2027;193188;146026.0;47163;19175;14432;2863;614;1266;27988;4797;9386;2704;3764;2313;2033;2991
243;Mannen en Vrouwen;0 jaar;Totaal bevolking;2028;193582;146257.0;47326;19316;14508;2900;615;1293;28010;4832;9432;2741;3728;2320;1999;2958
244;Mannen en Vrouwen;0 jaar;Totaal bevolking;2029;193874;146388.0;47487;19448;14576;2938;616;1318;28039;4867;9473;2774;3703;2327;1971;2924
245;Mannen en Vrouwen;0 jaar;Totaal bevolking;2030;194022;146384.0;47639;19567;14635;2975;616;1341;28072;4907;9515;2805;3679;2334;1944;2888
246;Mannen en Vrouwen;0 jaar;Totaal bevolking;2031;193998;146232.0;47768;19671;14680;3011;616;1364;28097;4945;9557;2833;3661;2340;1915;2846
247;Mannen en Vrouwen;0 jaar;Totaal bevolking;2032;193766;145871.0;47897;19772;14726;3045;615;1386;28125;4983;9602;2859;3643;2345;1891;2802
248;Mannen en Vrouwen;0 jaar;Totaal bevolking;2033;193299;145293.0;48008;19859;14762;3077;614;1406;28149;5019;9652;2882;3623;2350;1867;2756
249;Mannen en Vrouwen;0 jaar;Totaal bevolking;2034;192596;144497.0;48100;19942;14797;3107;612;1426;28158;5052;9702;2903;3596;2354;1844;2707
250;Mannen en Vrouwen;0 jaar;Totaal bevolking;2035;191685;143509.0;48178;20023;14831;3137;610;1445;28155;5082;9752;2922;3565;2356;1822;2656
251;Mannen en Vrouwen;0 jaar;Totaal bevolking;2036;190603;142378.0;48226;20093;14859;3163;608;1463;28133;5108;9796;2940;3527;2358;1800;2604
252;Mannen en Vrouwen;0 jaar;Totaal bevolking;2037;189418;141149.0;48270;20162;14887;3188;606;1481;28108;5133;9845;2957;3481;2360;1780;2552
253;Mannen en Vrouwen;0 jaar;Totaal bevolking;2038;188197;139897.0;48301;20231;14917;3212;604;1498;28070;5155;9892;2974;3428;2361;1760;2500
254;Mannen en Vrouwen;0 jaar;Totaal bevolking;2039;187012;138685.0;48328;20303;14949;3234;602;1518;28025;5174;9938;2991;3368;2363;1741;2450
255;Mannen en Vrouwen;0 jaar;Totaal bevolking;2040;185907;137557.0;48351;20374;14983;3256;600;1535;27977;5189;9989;3007;3302;2364;1724;2402
256;Mannen en Vrouwen;0 jaar;Totaal bevolking;2041;184932;136561.0;48371;20448;15021;3276;598;1553;27923;5203;10037;3024;3230;2366;1708;2355
257;Mannen en Vrouwen;0 jaar;Totaal bevolking;2042;184125;135732.0;48394;20525;15061;3296;597;1571;27869;5214;10084;3042;3155;2369;1694;2311
258;Mannen en Vrouwen;0 jaar;Totaal bevolking;2043;183525;135096.0;48430;20609;15109;3316;595;1589;27821;5226;10136;3060;3076;2372;1682;2269
259;Mannen en Vrouwen;0 jaar;Totaal bevolking;2044;183176;134707.0;48469;20696;15163;3333;594;1606;27773;5235;10184;3078;2997;2377;1672;2230
