ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;BeloningVanWerknemersPerArbeidsjaar_7;LonenPerArbeidsjaar_8;TotaalBanen_9;Mannen_10;Vrouwen_11;GewerkteUren_12;Arbeidsjaren_13
915;M-N Zakelijke dienstverlening;2005 2e kwartaal;10100.0;8879.0;8025.0;7060.0;2075.0;1819.0;12.3;9.78;1202;673;530;362;821
916;M-N Zakelijke dienstverlening;2005 3e kwartaal;8432.0;9082.0;6730.0;7216.0;1702.0;1867.0;10.08;8.05;1230;689;541;318;836
917;M-N Zakelijke dienstverlening;2005 4e kwartaal;8856.0;9033.0;7041.0;7191.0;1815.0;1842.0;10.77;8.57;1198;668;530;395;822
918;M-N Zakelijke dienstverlening;2005;35782.0;;28459.0;;7323.0;;43.79;34.82;1196;667;529;1452;817
919;M-N Zakelijke dienstverlening;2006 1e kwartaal;8805.0;9247.0;6988.0;7354.0;1817.0;1893.0;10.62;8.43;1211;676;535;409;829
920;M-N Zakelijke dienstverlening;2006 2e kwartaal;10882.0;9571.0;8653.0;7615.0;2229.0;1956.0;12.58;10.01;1267;713;554;376;865
921;M-N Zakelijke dienstverlening;2006 3e kwartaal;9012.0;9764.0;7201.0;7768.0;1811.0;1996.0;10.08;8.05;1317;742;575;334;894
922;M-N Zakelijke dienstverlening;2006 4e kwartaal;10136.0;10253.0;8058.0;8162.0;2078.0;2091.0;11.32;9.0;1316;741;576;425;895
923;M-N Zakelijke dienstverlening;2006;38835.0;;30901.0;;7934.0;;44.6;35.49;1278;718;560;1545;871
924;M-N Zakelijke dienstverlening;2007 1e kwartaal;9698.0;10201.0;7727.0;8146.0;1971.0;2054.0;11.03;8.79;1294;726;568;430;880
925;M-N Zakelijke dienstverlening;2007 2e kwartaal;11887.0;10467.0;9488.0;8360.0;2398.0;2108.0;12.81;10.22;1355;763;592;404;928
926;M-N Zakelijke dienstverlening;2007 3e kwartaal;9891.0;10754.0;7930.0;8587.0;1961.0;2167.0;10.38;8.32;1401;789;613;356;953
927;M-N Zakelijke dienstverlening;2007 4e kwartaal;11208.0;11262.0;8941.0;8994.0;2267.0;2268.0;11.82;9.43;1389;782;607;454;948
928;M-N Zakelijke dienstverlening;2007;42683.0;;34087.0;;8596.0;;46.02;36.75;1360;765;595;1644;927
929;M-N Zakelijke dienstverlening;2008 1e kwartaal;10811.0;11378.0;8591.0;9069.0;2220.0;2308.0;11.53;9.17;1363;766;598;460;937
930;M-N Zakelijke dienstverlening;2008 2e kwartaal;12919.0;11389.0;10291.0;9075.0;2628.0;2315.0;13.28;10.58;1401;792;609;426;973
931;M-N Zakelijke dienstverlening;2008 3e kwartaal;10587.0;11519.0;8469.0;9179.0;2118.0;2340.0;10.79;8.63;1430;807;623;365;981
932;M-N Zakelijke dienstverlening;2008 4e kwartaal;11519.0;11550.0;9170.0;9198.0;2349.0;2352.0;12.05;9.59;1388;781;607;467;956
933;M-N Zakelijke dienstverlening;2008;45836.0;;36521.0;;9315.0;;47.66;37.97;1396;786;609;1718;962
934;M-N Zakelijke dienstverlening;2009 1e kwartaal;10901.0;11477.0;8669.0;9163.0;2232.0;2314.0;11.85;9.42;1344;744;600;436;920
935;M-N Zakelijke dienstverlening;2009 2e kwartaal;12801.0;11288.0;10220.0;9016.0;2581.0;2272.0;13.83;11.04;1342;751;591;396;926
936;M-N Zakelijke dienstverlening;2009 3e kwartaal;10235.0;11130.0;8180.0;8864.0;2055.0;2266.0;11.13;8.9;1348;756;592;345;920
937;M-N Zakelijke dienstverlening;2009 4e kwartaal;10984.0;11026.0;8724.0;8750.0;2260.0;2276.0;12.22;9.71;1315;740;575;447;899
938;M-N Zakelijke dienstverlening;2009;44921.0;;35793.0;;9128.0;;49.05;39.08;1337;748;589;1624;916
939;M-N Zakelijke dienstverlening;2010 1e kwartaal;10255.0;10800.0;8124.0;8596.0;2131.0;2204.0;12.02;9.52;1228;684;545;423;854
940;M-N Zakelijke dienstverlening;2010 2e kwartaal;12488.0;10991.0;9912.0;8731.0;2576.0;2260.0;13.92;11.05;1283;726;557;384;897
941;M-N Zakelijke dienstverlening;2010 3e kwartaal;10200.0;11071.0;8136.0;8800.0;2064.0;2271.0;11.19;8.92;1320;747;572;340;912
942;M-N Zakelijke dienstverlening;2010 4e kwartaal;11063.0;11144.0;8779.0;8824.0;2284.0;2320.0;12.35;9.8;1299;737;562;447;896
943;M-N Zakelijke dienstverlening;2010;44006.0;;34951.0;;9055.0;;49.47;39.29;1283;724;559;1594;889
944;M-N Zakelijke dienstverlening;2011 1e kwartaal;10867.0;11433.0;8585.0;9078.0;2282.0;2355.0;12.54;9.91;1251;708;543;435;866
945;M-N Zakelijke dienstverlening;2011 2e kwartaal;12935.0;11370.0;10251.0;9025.0;2684.0;2344.0;14.25;11.29;1302;744;557;395;908
946;M-N Zakelijke dienstverlening;2011 3e kwartaal;10480.0;11364.0;8343.0;9019.0;2137.0;2345.0;11.42;9.09;1330;759;571;344;918
947;M-N Zakelijke dienstverlening;2011 4e kwartaal;11349.0;11464.0;8989.0;9046.0;2360.0;2419.0;12.64;10.01;1304;743;561;440;898
948;M-N Zakelijke dienstverlening;2011;45631.0;;36168.0;;9463.0;;50.85;40.3;1297;739;558;1613;897
949;M-N Zakelijke dienstverlening;2012 1e kwartaal;10904.0;11472.0;8536.0;9029.0;2368.0;2442.0;12.66;9.91;1243;702;542;435;862
950;M-N Zakelijke dienstverlening;2012 2e kwartaal;13084.0;11492.0;10264.0;9034.0;2820.0;2457.0;14.54;11.41;1290;733;557;390;900
951;M-N Zakelijke dienstverlening;2012 3e kwartaal;10628.0;11506.0;8382.0;9054.0;2246.0;2452.0;11.73;9.25;1313;746;567;334;906
952;M-N Zakelijke dienstverlening;2012 4e kwartaal;11330.0;11477.0;8897.0;8962.0;2433.0;2515.0;12.82;10.07;1282;728;554;435;884
953;M-N Zakelijke dienstverlening;2012;45946.0;;36079.0;;9867.0;;51.76;40.64;1282;727;555;1595;888
954;M-N Zakelijke dienstverlening;2013 1e kwartaal;11023.0;11595.0;8553.0;9049.0;2470.0;2546.0;13.0;10.08;1225;689;536;418;848
955;M-N Zakelijke dienstverlening;2013 2e kwartaal;13258.0;11643.0;10312.0;9077.0;2946.0;2566.0;15.0;11.67;1267;720;547;384;884
956;M-N Zakelijke dienstverlening;2013 3e kwartaal;10794.0;11677.0;8406.0;9086.0;2388.0;2591.0;12.13;9.44;1290;734;556;334;890
957;M-N Zakelijke dienstverlening;2013 4e kwartaal;11492.0;11652.0;9093.0;9151.0;2399.0;2501.0;13.03;10.31;1281;730;551;434;882
958;M-N Zakelijke dienstverlening;2013;46567.0;;36364.0;;10203.0;;53.16;41.51;1266;719;547;1570;876
959;M-N Zakelijke dienstverlening;2014 1e kwartaal;;;;;;;;;1238;699;540;422;857
960;O-Q Overheid en zorg;1995 1e kwartaal;9652.0;10363.0;7794.0;8477.0;1858.0;1886.0;7.58;6.12;1703;690;1013;556;1273
961;O-Q Overheid en zorg;1995 2e kwartaal;11986.0;10501.0;9812.0;8572.0;2174.0;1930.0;9.3;7.61;1726;697;1030;508;1289
962;O-Q Overheid en zorg;1995 3e kwartaal;9884.0;10626.0;8114.0;8659.0;1771.0;1968.0;7.59;6.23;1746;698;1048;471;1301
963;O-Q Overheid en zorg;1995 4e kwartaal;10754.0;10785.0;8752.0;8765.0;2001.0;2020.0;8.25;6.71;1751;698;1053;585;1304
964;O-Q Overheid en zorg;1995;42276.0;;34472.0;;7804.0;;32.72;26.68;1732;696;1036;2120;1292
965;O-Q Overheid en zorg;1996 1e kwartaal;9869.0;10590.0;7933.0;8623.0;1936.0;1967.0;7.69;6.18;1727;691;1036;558;1284
966;O-Q Overheid en zorg;1996 2e kwartaal;12205.0;10681.0;9939.0;8672.0;2265.0;2009.0;9.42;7.67;1745;695;1049;508;1296
967;O-Q Overheid en zorg;1996 3e kwartaal;10036.0;10795.0;8199.0;8752.0;1837.0;2042.0;7.7;6.29;1760;695;1065;470;1304
968;O-Q Overheid en zorg;1996 4e kwartaal;10906.0;10950.0;8836.0;8859.0;2070.0;2091.0;8.36;6.77;1762;693;1068;583;1304
969;O-Q Overheid en zorg;1996;43016.0;;34907.0;;8109.0;;33.16;26.91;1748;693;1055;2119;1297
970;O-Q Overheid en zorg;1997 1e kwartaal;10238.0;10968.0;8264.0;8968.0;1974.0;1999.0;7.84;6.33;1748;695;1053;566;1305
971;O-Q Overheid en zorg;1997 2e kwartaal;12644.0;11048.0;10379.0;9044.0;2265.0;2004.0;9.6;7.88;1768;698;1070;541;1317
972;O-Q Overheid en zorg;1997 3e kwartaal;10409.0;11204.0;8531.0;9117.0;1878.0;2087.0;7.83;6.42;1787;699;1088;488;1329
973;O-Q Overheid en zorg;1997 4e kwartaal;11306.0;11377.0;9193.0;9238.0;2113.0;2139.0;8.48;6.89;1794;701;1093;562;1334
974;O-Q Overheid en zorg;1997;44596.0;;36367.0;;8229.0;;33.75;27.52;1774;698;1076;2157;1321
975;O-Q Overheid en zorg;1998 1e kwartaal;10891.0;11649.0;8411.0;9106.0;2481.0;2544.0;8.06;6.22;1801;709;1092;574;1352
976;O-Q Overheid en zorg;1998 2e kwartaal;13527.0;11801.0;10518.0;9144.0;3009.0;2657.0;9.92;7.71;1820;712;1107;533;1364
977;O-Q Overheid en zorg;1998 3e kwartaal;11059.0;11925.0;8622.0;9225.0;2437.0;2699.0;8.05;6.27;1837;713;1123;495;1375
978;O-Q Overheid en zorg;1998 4e kwartaal;12002.0;12105.0;9231.0;9307.0;2770.0;2797.0;8.7;6.69;1843;716;1128;571;1379
979;O-Q Overheid en zorg;1998;47479.0;;36782.0;;10697.0;;34.73;26.9;1825;713;1113;2173;1367
980;O-Q Overheid en zorg;1999 1e kwartaal;11553.0;12343.0;8891.0;9598.0;2663.0;2745.0;8.39;6.46;1836;705;1131;574;1377
981;O-Q Overheid en zorg;1999 2e kwartaal;14360.0;12506.0;11195.0;9719.0;3165.0;2786.0;10.33;8.06;1856;710;1146;538;1390
982;O-Q Overheid en zorg;1999 3e kwartaal;11764.0;12704.0;9170.0;9835.0;2594.0;2869.0;8.41;6.55;1871;710;1161;498;1399
983;O-Q Overheid en zorg;1999 4e kwartaal;12770.0;12895.0;9845.0;9948.0;2925.0;2947.0;9.1;7.01;1878;712;1166;595;1404
984;O-Q Overheid en zorg;1999;50448.0;;39100.0;;11348.0;;36.23;28.08;1860;709;1151;2205;1392
985;O-Q Overheid en zorg;2000 1e kwartaal;12238.0;13080.0;9447.0;10190.0;2791.0;2890.0;8.76;6.77;1863;707;1156;607;1396
986;O-Q Overheid en zorg;2000 2e kwartaal;15299.0;13305.0;11934.0;10352.0;3364.0;2953.0;10.84;8.45;1886;712;1174;558;1412
987;O-Q Overheid en zorg;2000 3e kwartaal;12494.0;13523.0;9750.0;10480.0;2744.0;3043.0;8.76;6.84;1909;713;1196;499;1426
988;O-Q Overheid en zorg;2000 4e kwartaal;13586.0;13709.0;10526.0;10635.0;3060.0;3074.0;9.46;7.33;1924;717;1207;579;1436
989;O-Q Overheid en zorg;2000;53617.0;;41657.0;;11960.0;;37.82;29.39;1895;712;1183;2243;1418
990;O-Q Overheid en zorg;2001 1e kwartaal;13321.0;14274.0;10212.0;11031.0;3109.0;3243.0;9.22;7.07;1922;718;1205;615;1445
991;O-Q Overheid en zorg;2001 2e kwartaal;16710.0;14502.0;12944.0;11217.0;3766.0;3285.0;11.41;8.84;1955;724;1231;569;1465
992;O-Q Overheid en zorg;2001 3e kwartaal;13669.0;14855.0;10652.0;11492.0;3018.0;3363.0;9.24;7.2;1983;727;1256;527;1479
993;O-Q Overheid en zorg;2001 4e kwartaal;14886.0;14956.0;11479.0;11547.0;3407.0;3409.0;9.96;7.68;2002;733;1269;620;1494
994;O-Q Overheid en zorg;2001;58588.0;;45287.0;;13301.0;;39.83;30.79;1966;725;1240;2330;1471
995;O-Q Overheid en zorg;2002 1e kwartaal;14380.0;15504.0;10973.0;11922.0;3408.0;3583.0;9.48;7.24;2024;733;1291;638;1517
996;O-Q Overheid en zorg;2002 2e kwartaal;18216.0;15743.0;14039.0;12126.0;4177.0;3617.0;11.9;9.17;2053;736;1317;596;1531
997;O-Q Overheid en zorg;2002 3e kwartaal;14791.0;16179.0;11506.0;12486.0;3285.0;3693.0;9.57;7.44;2080;741;1340;563;1546
998;O-Q Overheid en zorg;2002 4e kwartaal;16414.0;16375.0;12666.0;12649.0;3749.0;3725.0;10.54;8.13;2097;744;1352;651;1557
999;O-Q Overheid en zorg;2002;63802.0;;49183.0;;14619.0;;41.49;31.99;2064;739;1325;2448;1538
1000;O-Q Overheid en zorg;2003 1e kwartaal;15352.0;16712.0;11823.0;12963.0;3529.0;3749.0;9.72;7.48;2118;763;1355;676;1580
1001;O-Q Overheid en zorg;2003 2e kwartaal;19740.0;16976.0;15239.0;13103.0;4501.0;3873.0;12.4;9.57;2144;765;1378;618;1592
1002;O-Q Overheid en zorg;2003 3e kwartaal;15504.0;17102.0;12038.0;13168.0;3466.0;3935.0;9.74;7.57;2153;761;1392;585;1591
1003;O-Q Overheid en zorg;2003 4e kwartaal;17609.0;17415.0;13499.0;13363.0;4111.0;4051.0;11.08;8.5;2150;758;1392;668;1589
1004;O-Q Overheid en zorg;2003;68206.0;;52598.0;;15608.0;;42.95;33.13;2141;762;1380;2547;1588
1005;O-Q Overheid en zorg;2004 1e kwartaal;15824.0;17395.0;11937.0;13212.0;3887.0;4183.0;10.03;7.56;2132;745;1387;672;1578
1006;O-Q Overheid en zorg;2004 2e kwartaal;20617.0;17662.0;15607.0;13363.0;5010.0;4299.0;13.04;9.87;2145;746;1399;602;1582
1007;O-Q Overheid en zorg;2004 3e kwartaal;15812.0;17531.0;12055.0;13255.0;3757.0;4276.0;10.02;7.64;2150;743;1407;569;1578
1008;O-Q Overheid en zorg;2004 4e kwartaal;17988.0;17654.0;13530.0;13300.0;4458.0;4354.0;11.42;8.59;2145;738;1407;670;1575
1009;O-Q Overheid en zorg;2004;70243.0;;53129.0;;17114.0;;44.51;33.66;2143;743;1400;2513;1578
1010;O-Q Overheid en zorg;2005 1e kwartaal;15942.0;17628.0;11930.0;13273.0;4012.0;4354.0;10.19;7.63;2135;726;1409;660;1565
1011;O-Q Overheid en zorg;2005 2e kwartaal;21049.0;18023.0;15803.0;13513.0;5247.0;4510.0;13.36;10.03;2153;730;1424;622;1575
1012;O-Q Overheid en zorg;2005 3e kwartaal;16308.0;18104.0;12322.0;13576.0;3986.0;4528.0;10.35;7.82;2159;728;1431;571;1576
1013;O-Q Overheid en zorg;2005 4e kwartaal;18493.0;18038.0;13880.0;13572.0;4613.0;4466.0;11.68;8.77;2164;731;1433;657;1583
1014;O-Q Overheid en zorg;2005;71790.0;;53933.0;;17857.0;;45.59;34.25;2153;729;1424;2509;1575
1015;O-Q Overheid en zorg;2006 1e kwartaal;16290.0;18044.0;12268.0;13668.0;4022.0;4376.0;10.33;7.78;2154;744;1409;684;1577
1016;O-Q Overheid en zorg;2006 2e kwartaal;21342.0;18335.0;16220.0;13904.0;5122.0;4431.0;13.47;10.24;2165;746;1418;619;1584
1017;O-Q Overheid en zorg;2006 3e kwartaal;16811.0;18651.0;12805.0;14114.0;4006.0;4537.0;10.66;8.12;2158;740;1418;563;1578
1018;O-Q Overheid en zorg;2006 4e kwartaal;19255.0;18669.0;14526.0;14133.0;4729.0;4536.0;12.04;9.08;2189;749;1439;656;1600
1019;O-Q Overheid en zorg;2006;73699.0;;55819.0;;17880.0;;46.51;35.22;2166;745;1421;2522;1585
1020;O-Q Overheid en zorg;2007 1e kwartaal;17110.0;18965.0;12894.0;14366.0;4217.0;4598.0;10.77;8.11;2188;748;1440;680;1589
1021;O-Q Overheid en zorg;2007 2e kwartaal;22219.0;19179.0;16897.0;14542.0;5322.0;4637.0;13.86;10.54;2204;752;1452;629;1603
1022;O-Q Overheid en zorg;2007 3e kwartaal;17606.0;19571.0;13416.0;14826.0;4190.0;4745.0;11.0;8.38;2199;746;1453;575;1600
1023;O-Q Overheid en zorg;2007 4e kwartaal;20367.0;19588.0;15381.0;14853.0;4986.0;4735.0;12.68;9.57;2213;748;1465;665;1607
1024;O-Q Overheid en zorg;2007;77303.0;;58587.0;;18716.0;;48.32;36.62;2201;748;1452;2548;1600
1025;O-Q Overheid en zorg;2008 1e kwartaal;18002.0;20012.0;13579.0;15167.0;4423.0;4846.0;11.02;8.31;2239;755;1484;691;1633
1026;O-Q Overheid en zorg;2008 2e kwartaal;23311.0;20205.0;17742.0;15328.0;5569.0;4877.0;14.18;10.79;2249;755;1494;650;1644
1027;O-Q Overheid en zorg;2008 3e kwartaal;18343.0;20499.0;14006.0;15564.0;4337.0;4935.0;11.23;8.57;2234;746;1488;595;1633
1028;O-Q Overheid en zorg;2008 4e kwartaal;21939.0;20878.0;16546.0;15814.0;5393.0;5064.0;13.35;10.07;2255;751;1503;683;1643
1029;O-Q Overheid en zorg;2008;81595.0;;61873.0;;19722.0;;49.8;37.76;2244;752;1492;2620;1639
1030;O-Q Overheid en zorg;2009 1e kwartaal;18872.0;21086.0;14206.0;15944.0;4666.0;5142.0;11.39;8.58;2268;755;1514;709;1656
1031;O-Q Overheid en zorg;2009 2e kwartaal;24540.0;21311.0;18622.0;16123.0;5918.0;5188.0;14.65;11.12;2295;761;1534;656;1675
1032;O-Q Overheid en zorg;2009 3e kwartaal;19273.0;21662.0;14679.0;16406.0;4594.0;5256.0;11.56;8.8;2287;755;1532;609;1667
1033;O-Q Overheid en zorg;2009 4e kwartaal;23456.0;22083.0;17711.0;16745.0;5745.0;5337.0;13.86;10.46;2329;766;1563;714;1693
1034;O-Q Overheid en zorg;2009;86141.0;;65218.0;;20923.0;;51.5;38.99;2295;759;1536;2687;1673
1035;O-Q Overheid en zorg;2010 1e kwartaal;19576.0;21982.0;14783.0;16678.0;4793.0;5304.0;11.41;8.61;2366;779;1588;721;1716
1036;O-Q Overheid en zorg;2010 2e kwartaal;25543.0;22206.0;19457.0;16873.0;6086.0;5333.0;14.78;11.26;2386;781;1606;657;1729
1037;O-Q Overheid en zorg;2010 3e kwartaal;19761.0;22305.0;15111.0;16958.0;4650.0;5347.0;11.57;8.85;2364;769;1595;620;1708
1038;O-Q Overheid en zorg;2010 4e kwartaal;24267.0;22654.0;18325.0;17166.0;5942.0;5488.0;14.1;10.65;2379;770;1608;734;1721
1039;O-Q Overheid en zorg;2010;89147.0;;67676.0;;21471.0;;51.88;39.38;2374;775;1599;2732;1718
1040;O-Q Overheid en zorg;2011 1e kwartaal;19957.0;22482.0;15065.0;17063.0;4892.0;5418.0;11.52;8.69;2397;775;1622;735;1733
1041;O-Q Overheid en zorg;2011 2e kwartaal;25886.0;22516.0;19710.0;17103.0;6176.0;5413.0;14.9;11.35;2405;773;1632;671;1737
1042;O-Q Overheid en zorg;2011 3e kwartaal;19982.0;22578.0;15278.0;17173.0;4704.0;5405.0;11.7;8.94;2371;757;1614;623;1708
1043;O-Q Overheid en zorg;2011 4e kwartaal;24541.0;22791.0;18529.0;17243.0;6012.0;5547.0;14.26;10.76;2387;760;1627;717;1722
1044;O-Q Overheid en zorg;2011;90366.0;;68582.0;;21784.0;;52.39;39.76;2390;766;1624;2746;1725
1045;O-Q Overheid en zorg;2012 1e kwartaal;20231.0;22838.0;15120.0;17167.0;5111.0;5671.0;11.73;8.76;2392;761;1631;740;1725
1046;O-Q Overheid en zorg;2012 2e kwartaal;26248.0;22851.0;19796.0;17186.0;6452.0;5665.0;15.21;11.47;2395;759;1637;667;1726
1047;O-Q Overheid en zorg;2012 3e kwartaal;20270.0;22897.0;15360.0;17281.0;4910.0;5616.0;11.94;9.05;2360;743;1617;609;1697
1048;O-Q Overheid en zorg;2012 4e kwartaal;24916.0;23080.0;18656.0;17299.0;6260.0;5781.0;14.58;10.92;2372;747;1625;713;1709
1049;O-Q Overheid en zorg;2012;91665.0;;68932.0;;22733.0;;53.48;40.21;2380;752;1627;2728;1714
1050;O-Q Overheid en zorg;2013 1e kwartaal;20239.0;22880.0;15161.0;17243.0;5078.0;5637.0;11.87;8.89;2366;746;1620;711;1705
1051;O-Q Overheid en zorg;2013 2e kwartaal;26319.0;22917.0;19879.0;17263.0;6440.0;5655.0;15.44;11.66;2366;746;1620;658;1704
1052;O-Q Overheid en zorg;2013 3e kwartaal;20302.0;22903.0;15339.0;17273.0;4963.0;5630.0;12.19;9.21;2314;729;1585;607;1665
1053;O-Q Overheid en zorg;2013 4e kwartaal;24619.0;22779.0;18799.0;17400.0;5820.0;5379.0;14.68;11.21;2324;734;1590;700;1677
1054;O-Q Overheid en zorg;2013;91479.0;;69178.0;;22301.0;;54.21;40.99;2342;739;1604;2676;1688
1055;O-Q Overheid en zorg;2014 1e kwartaal;;;;;;;;;2307;731;1576;696;1665
1056;O Openbaar bestuur en overheidsdiensten;1995 1e kwartaal;3667.0;3933.0;2769.0;3005.0;898.0;927.0;8.09;6.11;506;359;147;198;453
1057;O Openbaar bestuur en overheidsdiensten;1995 2e kwartaal;4496.0;4000.0;3444.0;3054.0;1052.0;946.0;9.9;7.58;507;360;148;178;454
1058;O Openbaar bestuur en overheidsdiensten;1995 3e kwartaal;3780.0;4030.0;2908.0;3078.0;871.0;953.0;8.36;6.43;505;358;147;167;452
1059;O Openbaar bestuur en overheidsdiensten;1995 4e kwartaal;4114.0;4094.0;3137.0;3122.0;977.0;971.0;9.16;6.99;501;355;146;198;449
1060;O Openbaar bestuur en overheidsdiensten;1995;16057.0;;12259.0;;3798.0;;35.51;27.11;505;358;147;741;452
1061;O Openbaar bestuur en overheidsdiensten;1996 1e kwartaal;3664.0;3927.0;2762.0;2996.0;902.0;931.0;8.26;6.22;497;350;147;193;444
1062;O Openbaar bestuur en overheidsdiensten;1996 2e kwartaal;4477.0;3980.0;3420.0;3029.0;1057.0;950.0;10.11;7.72;496;349;147;174;443
1063;O Openbaar bestuur en overheidsdiensten;1996 3e kwartaal;3758.0;4009.0;2883.0;3052.0;874.0;957.0;8.57;6.58;491;345;145;162;438
1064;O Openbaar bestuur en overheidsdiensten;1996 4e kwartaal;4078.0;4062.0;3102.0;3090.0;976.0;971.0;9.4;7.15;486;342;144;191;434
1065;O Openbaar bestuur en overheidsdiensten;1996;15977.0;;12167.0;;3810.0;;36.34;27.68;492;347;146;719;440
1066;O Openbaar bestuur en overheidsdiensten;1997 1e kwartaal;3816.0;4080.0;2909.0;3148.0;907.0;932.0;8.65;6.6;493;345;148;192;441
1067;O Openbaar bestuur en overheidsdiensten;1997 2e kwartaal;4599.0;4080.0;3572.0;3159.0;1027.0;921.0;10.5;8.16;490;342;147;179;438
1068;O Openbaar bestuur en overheidsdiensten;1997 3e kwartaal;3890.0;4153.0;3011.0;3189.0;880.0;964.0;8.94;6.92;487;340;147;164;435
1069;O Openbaar bestuur en overheidsdiensten;1997 4e kwartaal;4215.0;4207.0;3243.0;3238.0;972.0;969.0;9.71;7.47;485;339;146;181;434
1070;O Openbaar bestuur en overheidsdiensten;1997;16520.0;;12735.0;;3785.0;;37.8;29.14;489;342;147;715;437
1071;O Openbaar bestuur en overheidsdiensten;1998 1e kwartaal;3978.0;4246.0;2922.0;3154.0;1056.0;1092.0;8.9;6.54;499;348;151;190;447
1072;O Openbaar bestuur en overheidsdiensten;1998 2e kwartaal;4856.0;4297.0;3594.0;3167.0;1263.0;1129.0;10.92;8.08;497;346;151;173;445
1073;O Openbaar bestuur en overheidsdiensten;1998 3e kwartaal;4035.0;4320.0;3000.0;3185.0;1035.0;1135.0;9.13;6.79;493;344;150;163;442
1074;O Openbaar bestuur en overheidsdiensten;1998 4e kwartaal;4357.0;4363.0;3190.0;3199.0;1167.0;1164.0;9.89;7.24;492;343;149;180;441
1075;O Openbaar bestuur en overheidsdiensten;1998;17226.0;;12705.0;;4521.0;;38.84;28.65;495;345;150;705;443
1076;O Openbaar bestuur en overheidsdiensten;1999 1e kwartaal;4162.0;4433.0;3046.0;3275.0;1116.0;1158.0;9.23;6.76;506;344;162;188;451
1077;O Openbaar bestuur en overheidsdiensten;1999 2e kwartaal;5071.0;4472.0;3764.0;3309.0;1307.0;1164.0;11.28;8.37;505;343;162;174;450
1078;O Openbaar bestuur en overheidsdiensten;1999 3e kwartaal;4236.0;4547.0;3151.0;3359.0;1085.0;1189.0;9.49;7.06;501;340;161;162;446
1079;O Openbaar bestuur en overheidsdiensten;1999 4e kwartaal;4583.0;4600.0;3367.0;3386.0;1216.0;1214.0;10.3;7.57;499;339;160;186;445
1080;O Openbaar bestuur en overheidsdiensten;1999;18053.0;;13328.0;;4725.0;;40.31;29.76;503;341;161;709;448
1081;O Openbaar bestuur en overheidsdiensten;2000 1e kwartaal;4378.0;4662.0;3226.0;3463.0;1153.0;1199.0;9.59;7.06;515;343;172;197;457
1082;O Openbaar bestuur en overheidsdiensten;2000 2e kwartaal;5353.0;4706.0;3984.0;3493.0;1368.0;1213.0;11.78;8.77;512;341;171;178;454
1083;O Openbaar bestuur en overheidsdiensten;2000 3e kwartaal;4399.0;4743.0;3276.0;3511.0;1122.0;1232.0;9.78;7.28;507;338;169;161;450
1084;O Openbaar bestuur en overheidsdiensten;2000 4e kwartaal;4825.0;4844.0;3577.0;3597.0;1247.0;1247.0;10.76;7.98;505;336;169;180;448
1085;O Openbaar bestuur en overheidsdiensten;2000;18954.0;;14064.0;;4890.0;;41.9;31.09;510;339;170;716;452
1086;O Openbaar bestuur en overheidsdiensten;2001 1e kwartaal;4699.0;5018.0;3436.0;3696.0;1264.0;1322.0;10.2;7.46;521;342;179;197;461
1087;O Openbaar bestuur en overheidsdiensten;2001 2e kwartaal;5803.0;5081.0;4285.0;3745.0;1518.0;1335.0;12.51;9.24;524;343;181;180;464
1088;O Openbaar bestuur en overheidsdiensten;2001 3e kwartaal;4782.0;5190.0;3538.0;3818.0;1245.0;1372.0;10.3;7.62;524;343;181;168;464
1089;O Openbaar bestuur en overheidsdiensten;2001 4e kwartaal;5252.0;5248.0;3866.0;3865.0;1386.0;1383.0;11.2;8.25;529;346;183;191;469
1090;O Openbaar bestuur en overheidsdiensten;2001;20537.0;;15125.0;;5412.0;;44.22;32.57;525;343;181;736;464
1091;O Openbaar bestuur en overheidsdiensten;2002 1e kwartaal;5005.0;5391.0;3645.0;3956.0;1360.0;1435.0;10.6;7.72;536;345;191;199;472
1092;O Openbaar bestuur en overheidsdiensten;2002 2e kwartaal;6253.0;5432.0;4607.0;4000.0;1646.0;1432.0;13.16;9.69;541;346;194;186;475
1093;O Openbaar bestuur en overheidsdiensten;2002 3e kwartaal;5086.0;5569.0;3778.0;4112.0;1308.0;1458.0;10.69;7.94;541;347;194;177;476
1094;O Openbaar bestuur en overheidsdiensten;2002 4e kwartaal;5639.0;5590.0;4161.0;4123.0;1479.0;1467.0;11.77;8.68;545;349;196;197;479
1095;O Openbaar bestuur en overheidsdiensten;2002;21983.0;;16191.0;;5792.0;;46.22;34.04;541;347;194;759;476
1096;O Openbaar bestuur en overheidsdiensten;2003 1e kwartaal;5201.0;5678.0;3841.0;4223.0;1360.0;1455.0;10.7;7.9;554;360;194;209;486
1097;O Openbaar bestuur en overheidsdiensten;2003 2e kwartaal;6646.0;5720.0;4917.0;4232.0;1729.0;1488.0;13.69;10.13;554;359;195;190;485
1098;O Openbaar bestuur en overheidsdiensten;2003 3e kwartaal;5188.0;5742.0;3853.0;4235.0;1335.0;1507.0;10.79;8.01;548;356;192;181;481
