ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
301;B-E Nijverheid (geen bouw) en energie;Niet in te delen (PV);2014;0.0;0.0;0.0
302;B-E Nijverheid (geen bouw) en energie;Niet in te delen (PV);2015;0.0;0.0;0.0
303;B-E Nijverheid (geen bouw) en energie;Niet in te delen (PV);2016;0.0;0.0;0.0
304;G-I Handel, vervoer en horeca;Nederland;2009;261882.0;5077.6;19389.0
305;G-I Handel, vervoer en horeca;Nederland;2010;262772.0;5069.5;19292.0
306;G-I Handel, vervoer en horeca;Nederland;2011;260264.0;5004.3;19228.0
307;G-I Handel, vervoer en horeca;Nederland;2012;262228.0;4950.7;18879.0
308;G-I Handel, vervoer en horeca;Nederland;2013;256774.0;4907.2;19111.0
309;G-I Handel, vervoer en horeca;Nederland;2014;255446.0;4944.1;19355.0
310;G-I Handel, vervoer en horeca;Nederland;2015;259063.0;5072.5;19580.0
311;G-I Handel, vervoer en horeca;Nederland;2016;273291.0;5406.3;19782.0
312;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2009;28671.0;531.7;18545.0
313;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2010;28943.0;533.6;18437.0
314;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2011;28448.0;514.4;18083.0
315;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2012;28749.0;517.3;17995.0
316;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2013;27584.0;499.8;18121.0
317;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2014;27608.0;502.4;18197.0
318;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2015;28733.0;528.1;18381.0
319;G-I Handel, vervoer en horeca;Noord-Nederland (LD);2016;30062.0;551.1;18332.0
320;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2009;60959.0;1219.2;20000.0
321;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2010;60868.0;1215.4;19968.0
322;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2011;61067.0;1210.8;19828.0
323;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2012;61283.0;1181.2;19275.0
324;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2013;59833.0;1168.3;19526.0
325;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2014;60153.0;1202.5;19991.0
326;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2015;61467.0;1236.9;20123.0
327;G-I Handel, vervoer en horeca;Oost-Nederland (LD);2016;65419.0;1344.8;20557.0
328;G-I Handel, vervoer en horeca;West-Nederland (LD);2009;111951.0;2170.0;19383.0
329;G-I Handel, vervoer en horeca;West-Nederland (LD);2010;112739.0;2147.7;19050.0
330;G-I Handel, vervoer en horeca;West-Nederland (LD);2011;110825.0;2146.9;19372.0
331;G-I Handel, vervoer en horeca;West-Nederland (LD);2012;111582.0;2114.2;18948.0
332;G-I Handel, vervoer en horeca;West-Nederland (LD);2013;109702.0;2112.5;19257.0
333;G-I Handel, vervoer en horeca;West-Nederland (LD);2014;108510.0;2110.5;19450.0
334;G-I Handel, vervoer en horeca;West-Nederland (LD);2015;109691.0;2163.9;19727.0
335;G-I Handel, vervoer en horeca;West-Nederland (LD);2016;115690.0;2309.7;19965.0
336;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2009;60301.0;1156.7;19181.0
337;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2010;60222.0;1172.7;19474.0
338;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2011;59924.0;1132.2;18894.0
339;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2012;60614.0;1137.9;18773.0
340;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2013;59655.0;1126.6;18885.0
341;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2014;59175.0;1128.7;19074.0
342;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2015;59172.0;1143.6;19326.0
343;G-I Handel, vervoer en horeca;Zuid-Nederland (LD);2016;62120.0;1200.6;19328.0
344;G-I Handel, vervoer en horeca;Niet in te delen (LD);2009;0.0;0.0;0.0
345;G-I Handel, vervoer en horeca;Niet in te delen (LD);2010;0.0;0.0;0.0
346;G-I Handel, vervoer en horeca;Niet in te delen (LD);2011;0.0;0.0;0.0
347;G-I Handel, vervoer en horeca;Niet in te delen (LD);2012;0.0;0.0;0.0
348;G-I Handel, vervoer en horeca;Niet in te delen (LD);2013;0.0;0.0;0.0
349;G-I Handel, vervoer en horeca;Niet in te delen (LD);2014;0.0;0.0;0.0
350;G-I Handel, vervoer en horeca;Niet in te delen (LD);2015;0.0;0.0;0.0
351;G-I Handel, vervoer en horeca;Niet in te delen (LD);2016;0.0;0.0;0.0
352;G-I Handel, vervoer en horeca;Groningen (PV);2009;8209.0;153.0;18639.0
353;G-I Handel, vervoer en horeca;Groningen (PV);2010;8215.0;152.4;18554.0
354;G-I Handel, vervoer en horeca;Groningen (PV);2011;8041.0;138.5;17219.0
355;G-I Handel, vervoer en horeca;Groningen (PV);2012;8048.0;143.4;17819.0
356;G-I Handel, vervoer en horeca;Groningen (PV);2013;7638.0;136.0;17808.0
357;G-I Handel, vervoer en horeca;Groningen (PV);2014;7488.0;134.0;17901.0
358;G-I Handel, vervoer en horeca;Groningen (PV);2015;7830.0;140.7;17974.0
359;G-I Handel, vervoer en horeca;Groningen (PV);2016;8233.0;146.6;17802.0
360;G-I Handel, vervoer en horeca;Friesland (PV);2009;12125.0;224.6;18520.0
361;G-I Handel, vervoer en horeca;Friesland (PV);2010;12270.0;225.1;18342.0
362;G-I Handel, vervoer en horeca;Friesland (PV);2011;12102.0;223.2;18444.0
363;G-I Handel, vervoer en horeca;Friesland (PV);2012;12459.0;225.7;18116.0
364;G-I Handel, vervoer en horeca;Friesland (PV);2013;11933.0;220.4;18473.0
365;G-I Handel, vervoer en horeca;Friesland (PV);2014;12015.0;220.9;18384.0
366;G-I Handel, vervoer en horeca;Friesland (PV);2015;12287.0;225.7;18368.0
367;G-I Handel, vervoer en horeca;Friesland (PV);2016;12840.0;236.9;18447.0
368;G-I Handel, vervoer en horeca;Drenthe (PV);2009;8337.0;155.5;18651.0
369;G-I Handel, vervoer en horeca;Drenthe (PV);2010;8458.0;156.4;18494.0
370;G-I Handel, vervoer en horeca;Drenthe (PV);2011;8305.0;153.3;18464.0
371;G-I Handel, vervoer en horeca;Drenthe (PV);2012;8242.0;148.3;17988.0
372;G-I Handel, vervoer en horeca;Drenthe (PV);2013;8013.0;143.5;17906.0
373;G-I Handel, vervoer en horeca;Drenthe (PV);2014;8105.0;147.5;18193.0
374;G-I Handel, vervoer en horeca;Drenthe (PV);2015;8616.0;161.8;18776.0
375;G-I Handel, vervoer en horeca;Drenthe (PV);2016;8989.0;167.9;18681.0
376;G-I Handel, vervoer en horeca;Overijssel (PV);2009;20309.0;388.7;19141.0
377;G-I Handel, vervoer en horeca;Overijssel (PV);2010;20533.0;402.3;19594.0
378;G-I Handel, vervoer en horeca;Overijssel (PV);2011;20494.0;388.6;18962.0
379;G-I Handel, vervoer en horeca;Overijssel (PV);2012;20482.0;382.3;18664.0
380;G-I Handel, vervoer en horeca;Overijssel (PV);2013;19833.0;374.0;18858.0
381;G-I Handel, vervoer en horeca;Overijssel (PV);2014;20134.0;388.8;19312.0
382;G-I Handel, vervoer en horeca;Overijssel (PV);2015;20539.0;403.2;19629.0
383;G-I Handel, vervoer en horeca;Overijssel (PV);2016;21868.0;438.6;20059.0
384;G-I Handel, vervoer en horeca;Flevoland (PV);2009;5867.0;137.3;23398.0
385;G-I Handel, vervoer en horeca;Flevoland (PV);2010;5836.0;129.9;22256.0
386;G-I Handel, vervoer en horeca;Flevoland (PV);2011;6135.0;138.8;22618.0
387;G-I Handel, vervoer en horeca;Flevoland (PV);2012;6114.0;132.6;21686.0
388;G-I Handel, vervoer en horeca;Flevoland (PV);2013;5999.0;131.5;21919.0
389;G-I Handel, vervoer en horeca;Flevoland (PV);2014;6059.0;135.4;22346.0
390;G-I Handel, vervoer en horeca;Flevoland (PV);2015;5973.0;136.5;22854.0
391;G-I Handel, vervoer en horeca;Flevoland (PV);2016;6380.0;147.6;23133.0
392;G-I Handel, vervoer en horeca;Gelderland (PV);2009;34783.0;691.7;19885.0
393;G-I Handel, vervoer en horeca;Gelderland (PV);2010;34499.0;682.7;19790.0
394;G-I Handel, vervoer en horeca;Gelderland (PV);2011;34438.0;683.9;19860.0
395;G-I Handel, vervoer en horeca;Gelderland (PV);2012;34687.0;666.1;19202.0
396;G-I Handel, vervoer en horeca;Gelderland (PV);2013;34001.0;662.9;19495.0
397;G-I Handel, vervoer en horeca;Gelderland (PV);2014;33960.0;678.3;19974.0
398;G-I Handel, vervoer en horeca;Gelderland (PV);2015;34955.0;697.5;19953.0
399;G-I Handel, vervoer en horeca;Gelderland (PV);2016;37171.0;759.2;20424.0
400;G-I Handel, vervoer en horeca;Utrecht (PV);2009;18715.0;386.7;20664.0
401;G-I Handel, vervoer en horeca;Utrecht (PV);2010;18801.0;387.5;20611.0
402;G-I Handel, vervoer en horeca;Utrecht (PV);2011;18351.0;382.2;20828.0
403;G-I Handel, vervoer en horeca;Utrecht (PV);2012;18183.0;372.2;20468.0
404;G-I Handel, vervoer en horeca;Utrecht (PV);2013;18170.0;375.9;20688.0
405;G-I Handel, vervoer en horeca;Utrecht (PV);2014;18067.0;383.9;21247.0
406;G-I Handel, vervoer en horeca;Utrecht (PV);2015;18270.0;381.4;20878.0
407;G-I Handel, vervoer en horeca;Utrecht (PV);2016;19341.0;415.2;21467.0
408;G-I Handel, vervoer en horeca;Noord-Holland (PV);2009;37283.0;722.4;19376.0
409;G-I Handel, vervoer en horeca;Noord-Holland (PV);2010;37246.0;706.9;18979.0
410;G-I Handel, vervoer en horeca;Noord-Holland (PV);2011;36719.0;721.9;19659.0
411;G-I Handel, vervoer en horeca;Noord-Holland (PV);2012;37461.0;710.3;18961.0
412;G-I Handel, vervoer en horeca;Noord-Holland (PV);2013;36423.0;713.5;19589.0
413;G-I Handel, vervoer en horeca;Noord-Holland (PV);2014;36119.0;715.9;19820.0
414;G-I Handel, vervoer en horeca;Noord-Holland (PV);2015;37102.0;754.2;20327.0
415;G-I Handel, vervoer en horeca;Noord-Holland (PV);2016;39622.0;823.8;20792.0
416;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2009;49530.0;955.0;19282.0
417;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2010;50020.0;937.9;18750.0
418;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2011;49015.0;926.2;18897.0
419;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2012;49111.0;917.4;18681.0
420;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2013;48256.0;907.5;18805.0
421;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2014;47569.0;896.3;18843.0
422;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2015;47509.0;912.0;19195.0
423;G-I Handel, vervoer en horeca;Zuid-Holland (PV);2016;49799.0;952.1;19119.0
424;G-I Handel, vervoer en horeca;Zeeland (PV);2009;6423.0;106.2;16528.0
425;G-I Handel, vervoer en horeca;Zeeland (PV);2010;6672.0;116.1;17407.0
426;G-I Handel, vervoer en horeca;Zeeland (PV);2011;6740.0;115.1;17075.0
427;G-I Handel, vervoer en horeca;Zeeland (PV);2012;6827.0;114.4;16755.0
428;G-I Handel, vervoer en horeca;Zeeland (PV);2013;6853.0;115.3;16828.0
429;G-I Handel, vervoer en horeca;Zeeland (PV);2014;6755.0;114.5;16955.0
430;G-I Handel, vervoer en horeca;Zeeland (PV);2015;6810.0;116.0;17039.0
431;G-I Handel, vervoer en horeca;Zeeland (PV);2016;6928.0;117.5;16957.0
432;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2009;45272.0;884.9;19547.0
433;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2010;45016.0;895.3;19888.0
434;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2011;44675.0;861.5;19284.0
435;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2012;45361.0;869.0;19157.0
436;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2013;44494.0;856.7;19253.0
437;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2014;44127.0;857.6;19436.0
438;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2015;43982.0;870.1;19782.0
439;G-I Handel, vervoer en horeca;Noord-Brabant (PV);2016;46190.0;918.1;19877.0
440;G-I Handel, vervoer en horeca;Limburg (PV);2009;15029.0;271.6;18070.0
441;G-I Handel, vervoer en horeca;Limburg (PV);2010;15206.0;276.9;18212.0
442;G-I Handel, vervoer en horeca;Limburg (PV);2011;15249.0;271.1;17779.0
443;G-I Handel, vervoer en horeca;Limburg (PV);2012;15253.0;269.2;17646.0
444;G-I Handel, vervoer en horeca;Limburg (PV);2013;15161.0;270.1;17815.0
445;G-I Handel, vervoer en horeca;Limburg (PV);2014;15048.0;271.0;18007.0
446;G-I Handel, vervoer en horeca;Limburg (PV);2015;15190.0;273.5;18006.0
447;G-I Handel, vervoer en horeca;Limburg (PV);2016;15930.0;282.8;17753.0
448;G-I Handel, vervoer en horeca;Niet in te delen (PV);2009;0.0;0.0;0.0
449;G-I Handel, vervoer en horeca;Niet in te delen (PV);2010;0.0;0.0;0.0
450;G-I Handel, vervoer en horeca;Niet in te delen (PV);2011;0.0;0.0;0.0
451;G-I Handel, vervoer en horeca;Niet in te delen (PV);2012;0.0;0.0;0.0
452;G-I Handel, vervoer en horeca;Niet in te delen (PV);2013;0.0;0.0;0.0
453;G-I Handel, vervoer en horeca;Niet in te delen (PV);2014;0.0;0.0;0.0
454;G-I Handel, vervoer en horeca;Niet in te delen (PV);2015;0.0;0.0;0.0
455;G-I Handel, vervoer en horeca;Niet in te delen (PV);2016;0.0;0.0;0.0
456;M-N Zakelijke dienstverlening;Nederland;2009;108462.0;2280.0;21022.0
457;M-N Zakelijke dienstverlening;Nederland;2010;108960.0;2285.5;20975.0
458;M-N Zakelijke dienstverlening;Nederland;2011;113481.0;2305.7;20318.0
459;M-N Zakelijke dienstverlening;Nederland;2012;114732.0;2335.7;20358.0
460;M-N Zakelijke dienstverlening;Nederland;2013;115458.0;2342.6;20289.0
461;M-N Zakelijke dienstverlening;Nederland;2014;116321.0;2381.7;20475.0
462;M-N Zakelijke dienstverlening;Nederland;2015;120400.0;2463.5;20461.0
463;M-N Zakelijke dienstverlening;Nederland;2016;120805.0;2491.7;20626.0
464;M-N Zakelijke dienstverlening;Noord-Nederland (LD);2009;9904.0;210.4;21248.0
465;M-N Zakelijke dienstverlening;Noord-Nederland (LD);2010;9583.0;192.2;20053.0
466;M-N Zakelijke dienstverlening;Noord-Nederland (LD);2011;10237.0;204.9;20013.0
467;M-N Zakelijke dienstverlening;Noord-Nederland (LD);2012;9883.0;195.0;19730.0
468;M-N Zakelijke dienstverlening;Noord-Nederland (LD);2013;10017.0;192.9;19258.0
469;M-N Zakelijke dienstverlening;Noord-Nederland (LD);2014;10498.0;207.8;19798.0
470;M-N Zakelijke dienstverlening;Noord-Nederland (LD);2015;10655.0;209.1;19622.0
471;M-N Zakelijke dienstverlening;Noord-Nederland (LD);2016;11408.0;223.9;19628.0
472;M-N Zakelijke dienstverlening;Oost-Nederland (LD);2009;23719.0;515.2;21720.0
473;M-N Zakelijke dienstverlening;Oost-Nederland (LD);2010;24841.0;538.8;21691.0
474;M-N Zakelijke dienstverlening;Oost-Nederland (LD);2011;24834.0;510.5;20558.0
475;M-N Zakelijke dienstverlening;Oost-Nederland (LD);2012;25039.0;521.7;20836.0
476;M-N Zakelijke dienstverlening;Oost-Nederland (LD);2013;24823.0;506.6;20410.0
477;M-N Zakelijke dienstverlening;Oost-Nederland (LD);2014;25002.0;515.7;20626.0
478;M-N Zakelijke dienstverlening;Oost-Nederland (LD);2015;25888.0;539.6;20843.0
479;M-N Zakelijke dienstverlening;Oost-Nederland (LD);2016;26451.0;547.5;20700.0
480;M-N Zakelijke dienstverlening;West-Nederland (LD);2009;52650.0;1096.3;20822.0
481;M-N Zakelijke dienstverlening;West-Nederland (LD);2010;53627.0;1116.7;20824.0
482;M-N Zakelijke dienstverlening;West-Nederland (LD);2011;54698.0;1113.5;20358.0
483;M-N Zakelijke dienstverlening;West-Nederland (LD);2012;56257.0;1147.2;20392.0
484;M-N Zakelijke dienstverlening;West-Nederland (LD);2013;57257.0;1171.4;20459.0
485;M-N Zakelijke dienstverlening;West-Nederland (LD);2014;57480.0;1191.6;20730.0
486;M-N Zakelijke dienstverlening;West-Nederland (LD);2015;58320.0;1204.9;20660.0
487;M-N Zakelijke dienstverlening;West-Nederland (LD);2016;58242.0;1212.0;20810.0
488;M-N Zakelijke dienstverlening;Zuid-Nederland (LD);2009;22189.0;458.2;20649.0
489;M-N Zakelijke dienstverlening;Zuid-Nederland (LD);2010;20909.0;437.8;20936.0
490;M-N Zakelijke dienstverlening;Zuid-Nederland (LD);2011;23712.0;476.8;20106.0
491;M-N Zakelijke dienstverlening;Zuid-Nederland (LD);2012;23553.0;471.8;20032.0
492;M-N Zakelijke dienstverlening;Zuid-Nederland (LD);2013;23361.0;471.6;20187.0
493;M-N Zakelijke dienstverlening;Zuid-Nederland (LD);2014;23341.0;466.6;19991.0
494;M-N Zakelijke dienstverlening;Zuid-Nederland (LD);2015;25537.0;509.9;19969.0
495;M-N Zakelijke dienstverlening;Zuid-Nederland (LD);2016;24704.0;508.2;20572.0
496;M-N Zakelijke dienstverlening;Niet in te delen (LD);2009;0.0;0.0;0.0
497;M-N Zakelijke dienstverlening;Niet in te delen (LD);2010;0.0;0.0;0.0
498;M-N Zakelijke dienstverlening;Niet in te delen (LD);2011;0.0;0.0;0.0
499;M-N Zakelijke dienstverlening;Niet in te delen (LD);2012;0.0;0.0;0.0
500;M-N Zakelijke dienstverlening;Niet in te delen (LD);2013;0.0;0.0;0.0
501;M-N Zakelijke dienstverlening;Niet in te delen (LD);2014;0.0;0.0;0.0
502;M-N Zakelijke dienstverlening;Niet in te delen (LD);2015;0.0;0.0;0.0
503;M-N Zakelijke dienstverlening;Niet in te delen (LD);2016;0.0;0.0;0.0
504;M-N Zakelijke dienstverlening;Groningen (PV);2009;2495.0;47.9;19192.0
505;M-N Zakelijke dienstverlening;Groningen (PV);2010;2624.0;46.4;17675.0
506;M-N Zakelijke dienstverlening;Groningen (PV);2011;2592.0;48.9;18851.0
507;M-N Zakelijke dienstverlening;Groningen (PV);2012;2725.0;51.5;18900.0
508;M-N Zakelijke dienstverlening;Groningen (PV);2013;2747.0;51.4;18703.0
509;M-N Zakelijke dienstverlening;Groningen (PV);2014;2969.0;56.1;18898.0
510;M-N Zakelijke dienstverlening;Groningen (PV);2015;2874.0;52.8;18365.0
511;M-N Zakelijke dienstverlening;Groningen (PV);2016;3067.0;56.6;18460.0
512;M-N Zakelijke dienstverlening;Friesland (PV);2009;4294.0;94.8;22068.0
513;M-N Zakelijke dienstverlening;Friesland (PV);2010;3715.0;78.3;21082.0
514;M-N Zakelijke dienstverlening;Friesland (PV);2011;3810.0;73.5;19288.0
515;M-N Zakelijke dienstverlening;Friesland (PV);2012;3900.0;75.0;19218.0
516;M-N Zakelijke dienstverlening;Friesland (PV);2013;4109.0;77.3;18820.0
517;M-N Zakelijke dienstverlening;Friesland (PV);2014;4210.0;82.9;19702.0
518;M-N Zakelijke dienstverlening;Friesland (PV);2015;4412.0;86.8;19673.0
519;M-N Zakelijke dienstverlening;Friesland (PV);2016;4857.0;95.8;19723.0
520;M-N Zakelijke dienstverlening;Drenthe (PV);2009;3115.0;67.7;21740.0
521;M-N Zakelijke dienstverlening;Drenthe (PV);2010;3244.0;67.4;20763.0
522;M-N Zakelijke dienstverlening;Drenthe (PV);2011;3835.0;82.4;21476.0
523;M-N Zakelijke dienstverlening;Drenthe (PV);2012;3258.0;68.6;21059.0
524;M-N Zakelijke dienstverlening;Drenthe (PV);2013;3161.0;64.2;20325.0
525;M-N Zakelijke dienstverlening;Drenthe (PV);2014;3319.0;68.8;20732.0
526;M-N Zakelijke dienstverlening;Drenthe (PV);2015;3369.0;69.5;20625.0
527;M-N Zakelijke dienstverlening;Drenthe (PV);2016;3484.0;71.5;20525.0
528;M-N Zakelijke dienstverlening;Overijssel (PV);2009;6385.0;126.9;19877.0
529;M-N Zakelijke dienstverlening;Overijssel (PV);2010;6541.0;131.5;20109.0
530;M-N Zakelijke dienstverlening;Overijssel (PV);2011;6453.0;131.7;20409.0
531;M-N Zakelijke dienstverlening;Overijssel (PV);2012;6494.0;132.1;20347.0
532;M-N Zakelijke dienstverlening;Overijssel (PV);2013;6784.0;134.5;19828.0
533;M-N Zakelijke dienstverlening;Overijssel (PV);2014;6793.0;134.5;19797.0
534;M-N Zakelijke dienstverlening;Overijssel (PV);2015;6825.0;141.0;20654.0
535;M-N Zakelijke dienstverlening;Overijssel (PV);2016;7819.0;158.8;20308.0
536;M-N Zakelijke dienstverlening;Flevoland (PV);2009;3782.0;90.3;23864.0
537;M-N Zakelijke dienstverlening;Flevoland (PV);2010;3838.0;96.6;25177.0
538;M-N Zakelijke dienstverlening;Flevoland (PV);2011;3970.0;80.0;20143.0
539;M-N Zakelijke dienstverlening;Flevoland (PV);2012;4184.0;93.8;22430.0
540;M-N Zakelijke dienstverlening;Flevoland (PV);2013;3973.0;90.3;22730.0
541;M-N Zakelijke dienstverlening;Flevoland (PV);2014;5044.0;109.5;21706.0
542;M-N Zakelijke dienstverlening;Flevoland (PV);2015;5566.0;120.1;21569.0
543;M-N Zakelijke dienstverlening;Flevoland (PV);2016;3437.0;70.7;20569.0
544;M-N Zakelijke dienstverlening;Gelderland (PV);2009;13552.0;299.1;22070.0
545;M-N Zakelijke dienstverlening;Gelderland (PV);2010;14462.0;311.4;21532.0
546;M-N Zakelijke dienstverlening;Gelderland (PV);2011;14411.0;299.4;20773.0
547;M-N Zakelijke dienstverlening;Gelderland (PV);2012;14361.0;295.7;20594.0
548;M-N Zakelijke dienstverlening;Gelderland (PV);2013;14066.0;282.2;20062.0
549;M-N Zakelijke dienstverlening;Gelderland (PV);2014;13165.0;271.9;20655.0
550;M-N Zakelijke dienstverlening;Gelderland (PV);2015;13497.0;278.8;20656.0
551;M-N Zakelijke dienstverlening;Gelderland (PV);2016;15195.0;318.3;20946.0
552;M-N Zakelijke dienstverlening;Utrecht (PV);2009;8067.0;168.8;20929.0
553;M-N Zakelijke dienstverlening;Utrecht (PV);2010;9615.0;203.4;21150.0
554;M-N Zakelijke dienstverlening;Utrecht (PV);2011;9760.0;208.0;21307.0
555;M-N Zakelijke dienstverlening;Utrecht (PV);2012;9462.0;198.0;20921.0
556;M-N Zakelijke dienstverlening;Utrecht (PV);2013;10082.0;223.1;22127.0
557;M-N Zakelijke dienstverlening;Utrecht (PV);2014;10533.0;234.3;22249.0
558;M-N Zakelijke dienstverlening;Utrecht (PV);2015;9396.0;206.0;21923.0
559;M-N Zakelijke dienstverlening;Utrecht (PV);2016;10307.0;229.9;22308.0
560;M-N Zakelijke dienstverlening;Noord-Holland (PV);2009;18635.0;382.7;20538.0
561;M-N Zakelijke dienstverlening;Noord-Holland (PV);2010;19515.0;399.0;20444.0
562;M-N Zakelijke dienstverlening;Noord-Holland (PV);2011;20336.0;403.5;19842.0
