ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2018Totaal_1;WmoClienten2017InstroomWlz2018_2;SamenloopWmoWlz2017Wlz2018_3;WmoClientenGebruikWlz2018Totaal_4;WmoClienten2017InstroomWlzIn2018_5;SamenloopWmoWlz2017WlzIn2018_6;WmoClientenGebruikWlz2018Totaal_7;WmoClienten2017InstroomWlzIn2018_8;SamenloopWmoWlz2017WlzIn2018_9
195;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Littenseradiel;85.0;20.0;65.0;15.83;3.54;12.29;10.0;2.0;8.0
196;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Lochem;;;;;;;;;
197;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Loon op Zand;355.0;85.0;270.0;21.64;5.21;16.43;18.0;4.0;14.0
198;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Lopik;;;;;;;;;
199;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Loppersum;;;;;;;;;
200;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Losser;390.0;75.0;315.0;23.56;4.6;18.96;21.0;4.0;17.0
201;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Maasdriel;;;;;;;;;
202;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Maasgouw;150.0;70.0;80.0;18.16;8.47;9.69;7.0;3.0;4.0
203;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Maassluis;480.0;95.0;385.0;15.96;3.2;12.76;18.0;4.0;14.0
204;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Maastricht;;;;;;;;;
205;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Marne;;;;;;;;;
206;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Marum;70.0;10.0;60.0;21.3;3.4;17.9;8.0;1.0;7.0
207;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Medemblik;620.0;110.0;510.0;27.37;4.86;22.52;17.0;3.0;14.0
208;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meerssen;;;;;;;;;
209;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meierijstad;210.0;85.0;125.0;13.81;5.62;8.2;3.0;1.0;2.0
210;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Menameradiel;105.0;30.0;75.0;16.64;4.48;12.16;9.0;3.0;7.0
211;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Menterwolde;70.0;20.0;50.0;14.08;4.23;9.86;7.0;2.0;5.0
212;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meppel;520.0;85.0;435.0;22.05;3.55;18.49;19.0;3.0;16.0
213;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Middelburg (Z.);;;;;;;;;
214;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Delfland;;;;;;;;;
215;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Drenthe;;;;;;;;;
216;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Mill en Sint Hubert;;;;;;;;;
217;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Moerdijk;505.0;120.0;385.0;21.27;4.97;16.3;16.0;4.0;13.0
218;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Molenwaard;105.0;35.0;70.0;15.63;4.91;10.71;5.0;1.0;3.0
219;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Montferland;255.0;95.0;160.0;13.99;5.25;8.74;8.0;3.0;5.0
220;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Montfoort;60.0;20.0;40.0;17.58;5.48;12.1;6.0;2.0;4.0
221;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Mook en Middelaar;80.0;20.0;55.0;21.37;5.75;15.62;12.0;3.0;9.0
222;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Neder-Betuwe;195.0;55.0;135.0;18.87;5.54;13.33;11.0;3.0;8.0
223;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nederweert;160.0;55.0;105.0;20.98;7.25;13.73;11.0;4.0;7.0
224;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Neerijnen;130.0;45.0;90.0;22.2;7.29;14.92;13.0;4.0;9.0
225;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nieuwegein;560.0;165.0;390.0;16.26;4.87;11.4;11.0;3.0;8.0
226;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nieuwkoop;;;;;;;;;
227;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nijkerk;;;;;;;;;
228;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nijmegen;1570.0;455.0;1110.0;15.14;4.41;10.73;10.0;3.0;7.0
229;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nissewaard;1075.0;275.0;805.0;15.91;4.03;11.88;15.0;4.0;11.0
230;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noord-Beveland;;;;;;;;;
231;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordenveld;365.0;100.0;265.0;20.64;5.57;15.07;10.0;3.0;8.0
232;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordoostpolder;460.0;105.0;350.0;20.37;4.75;15.62;12.0;3.0;9.0
233;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordwijk;545.0;55.0;485.0;32.99;3.46;29.53;25.0;3.0;22.0
234;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordwijkerhout;230.0;45.0;185.0;25.36;4.96;20.4;16.0;3.0;13.0
235;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nuenen, Gerwen en Nederwetten;155.0;55.0;95.0;15.56;5.76;9.8;8.0;3.0;5.0
236;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nunspeet;435.0;85.0;350.0;30.55;6.04;24.51;20.0;4.0;16.0
237;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nuth;;;;;;;;;
238;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oegstgeest;270.0;65.0;205.0;22.48;5.37;17.11;14.0;3.0;11.0
239;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oirschot;225.0;60.0;165.0;25.06;6.46;18.6;15.0;4.0;11.0
240;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oisterwijk;320.0;80.0;240.0;25.86;6.43;19.44;15.0;4.0;11.0
241;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldambt;700.0;155.0;545.0;15.62;3.44;12.18;22.0;5.0;17.0
242;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldebroek;230.0;55.0;175.0;20.81;5.11;15.7;12.0;3.0;9.0
243;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldenzaal;505.0;115.0;390.0;18.23;4.11;14.13;19.0;4.0;15.0
244;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Olst-Wijhe;255.0;50.0;210.0;24.83;4.66;20.17;17.0;3.0;14.0
245;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ommen;;;;;;;;;
246;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Onderbanken;;;;;;;;;
247;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oost Gelre;220.0;70.0;150.0;17.4;5.59;11.81;9.0;3.0;6.0
248;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oosterhout;355.0;150.0;205.0;16.0;6.77;9.23;8.0;3.0;5.0
249;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ooststellingwerf;400.0;55.0;340.0;22.14;3.16;18.98;19.0;3.0;16.0
250;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oostzaan;;;;;;;;;
251;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Opmeer;;;;;;;;;
252;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Opsterland;340.0;70.0;270.0;21.12;4.22;16.89;14.0;3.0;11.0
253;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oss;870.0;265.0;605.0;16.66;5.08;11.58;11.0;3.0;8.0
254;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oud-Beijerland;225.0;60.0;165.0;21.31;5.87;15.44;12.0;3.0;8.0
255;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oude IJsselstreek;495.0;160.0;335.0;19.17;6.17;13.0;15.0;5.0;10.0
256;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ouder-Amstel;85.0;25.0;60.0;20.96;6.31;14.65;8.0;2.0;5.0
257;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oudewater;110.0;20.0;90.0;23.53;4.36;19.17;13.0;2.0;11.0
258;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Overbetuwe;;;;;;;;;
259;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Papendrecht;;;;;;;;;
260;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Peel en Maas;415.0;95.0;325.0;21.62;4.87;16.74;11.0;3.0;9.0
261;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Pekela;165.0;35.0;130.0;14.19;2.94;11.25;16.0;3.0;12.0
262;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Pijnacker-Nootdorp;480.0;105.0;375.0;25.59;5.65;19.94;12.0;3.0;9.0
263;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Purmerend;1235.0;235.0;1000.0;22.06;4.18;17.88;18.0;3.0;15.0
264;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Putten;300.0;65.0;235.0;24.69;5.33;19.36;15.0;3.0;12.0
265;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Raalte;165.0;80.0;80.0;11.82;5.87;5.95;5.0;3.0;3.0
266;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Reimerswaal;;;;;;;;;
267;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Renkum;330.0;115.0;215.0;17.76;6.15;11.61;13.0;4.0;8.0
268;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Renswoude;;;;;;;;;
269;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Reusel-De Mierden;95.0;25.0;70.0;18.51;4.96;13.55;9.0;2.0;7.0
270;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rheden;630.0;160.0;470.0;23.21;5.93;17.28;17.0;4.0;13.0
271;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rhenen;265.0;60.0;205.0;23.25;5.16;18.09;17.0;4.0;13.0
272;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ridderkerk;610.0;150.0;465.0;18.44;4.47;13.97;16.0;4.0;12.0
273;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijnwaarden;120.0;25.0;95.0;20.0;4.0;16.0;13.0;3.0;11.0
274;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijssen-Holten;;;;;;;;;
275;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijswijk (ZH.);645.0;175.0;470.0;18.12;4.95;13.16;15.0;4.0;11.0
276;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roerdalen;100.0;40.0;60.0;15.66;6.49;9.18;6.0;2.0;3.0
277;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roermond;800.0;200.0;600.0;19.56;4.84;14.72;16.0;4.0;12.0
278;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Ronde Venen;300.0;85.0;215.0;19.74;5.51;14.23;8.0;2.0;6.0
279;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roosendaal;1145.0;255.0;890.0;20.25;4.48;15.78;18.0;4.0;14.0
280;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rotterdam;7245.0;1700.0;5545.0;14.69;3.45;11.24;14.0;3.0;10.0
281;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rozendaal;10.0;0.0;5.0;23.53;2.94;20.59;6.0;1.0;6.0
282;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rucphen;100.0;55.0;45.0;11.7;6.2;5.5;5.0;3.0;2.0
283;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schagen;375.0;100.0;275.0;21.27;5.77;15.5;10.0;3.0;7.0
284;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Scherpenzeel;90.0;20.0;65.0;18.8;4.49;14.32;11.0;3.0;9.0
285;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schiedam;1130.0;290.0;840.0;16.54;4.25;12.29;17.0;4.0;13.0
286;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schiermonnikoog;5.0;0.0;5.0;10.42;4.17;6.25;6.0;2.0;4.0
287;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schinnen;180.0;50.0;130.0;22.22;6.35;15.87;16.0;5.0;12.0
288;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schouwen-Duiveland;285.0;80.0;200.0;16.23;4.7;11.53;10.0;3.0;7.0
289;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Simpelveld;;;;;;;;;
290;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint Anthonis;;;;;;;;;
291;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint-Michielsgestel;165.0;70.0;95.0;17.79;7.64;10.15;7.0;3.0;4.0
292;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sittard-Geleen;1680.0;375.0;1305.0;20.66;4.61;16.05;21.0;5.0;16.0
293;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sliedrecht;;;;;;;;;
294;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Slochteren;40.0;20.0;20.0;10.15;5.58;4.57;3.0;2.0;1.0
295;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sluis;260.0;90.0;170.0;15.95;5.52;10.43;13.0;4.0;8.0
296;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Smallingerland;405.0;125.0;280.0;13.81;4.28;9.52;9.0;3.0;6.0
297;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Soest;545.0;150.0;395.0;19.66;5.46;14.2;14.0;4.0;10.0
298;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Someren;140.0;40.0;100.0;21.89;6.52;15.37;9.0;3.0;6.0
299;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Son en Breugel;175.0;55.0;120.0;24.54;7.66;16.88;13.0;4.0;9.0
300;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stadskanaal;580.0;145.0;440.0;17.09;4.21;12.89;21.0;5.0;16.0
301;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Staphorst;70.0;20.0;50.0;14.81;4.29;10.52;5.0;2.0;4.0
302;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stede Broec;;;;;;;;;
303;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Steenbergen;;;;;;;;;
304;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Steenwijkerland;415.0;90.0;325.0;16.31;3.51;12.8;12.0;2.0;9.0
305;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stein (L.);;;;;;;;;
306;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stichtse Vecht;575.0;170.0;400.0;18.84;5.65;13.18;11.0;3.0;8.0
307;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Strijen;55.0;20.0;35.0;13.57;5.03;8.54;7.0;3.0;5.0
308;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Súdwest-Fryslân;1050.0;255.0;800.0;14.85;3.58;11.26;15.0;4.0;12.0
309;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Terneuzen;375.0;120.0;255.0;15.67;4.96;10.71;8.0;3.0;5.0
310;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Terschelling;30.0;5.0;25.0;18.29;4.0;14.29;8.0;2.0;6.0
311;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Texel;130.0;40.0;90.0;20.51;6.04;14.47;11.0;3.0;8.0
312;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Teylingen;405.0;85.0;320.0;23.75;4.89;18.86;14.0;3.0;11.0
313;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tholen;190.0;65.0;130.0;17.15;5.66;11.49;9.0;3.0;6.0
314;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tiel;540.0;85.0;455.0;21.33;3.35;17.98;16.0;2.0;13.0
315;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tilburg;3270.0;550.0;2715.0;24.47;4.13;20.34;18.0;3.0;15.0
316;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tubbergen;300.0;70.0;235.0;22.78;5.13;17.65;18.0;4.0;14.0
317;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Twenterand;;;;;;;;;
318;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tynaarlo;235.0;60.0;175.0;20.77;5.28;15.49;9.0;2.0;6.0
319;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tytsjerksteradiel;345.0;95.0;255.0;19.98;5.37;14.61;13.0;4.0;10.0
320;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uden;300.0;110.0;190.0;15.14;5.65;9.49;9.0;3.0;5.0
321;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uitgeest;75.0;25.0;50.0;15.46;4.95;10.52;7.0;2.0;5.0
322;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uithoorn;225.0;80.0;145.0;22.22;7.87;14.36;9.0;3.0;6.0
323;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Urk;165.0;35.0;130.0;26.75;5.87;20.88;12.0;3.0;9.0
324;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Utrecht;2765.0;645.0;2120.0;16.81;3.92;12.89;10.0;2.0;7.0
325;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Utrechtse Heuvelrug;1015.0;160.0;855.0;29.32;4.6;24.73;25.0;4.0;21.0
326;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vaals;50.0;20.0;25.0;12.19;5.47;6.72;5.0;2.0;3.0
327;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Valkenburg aan de Geul;340.0;75.0;265.0;25.77;5.82;19.95;24.0;5.0;18.0
328;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Valkenswaard;265.0;105.0;160.0;16.83;6.65;10.17;10.0;4.0;6.0
329;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veendam;365.0;80.0;290.0;17.21;3.67;13.54;16.0;3.0;13.0
330;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veenendaal;;;;;;;;;
331;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veere;;;;;;;;;
332;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veldhoven;;;;;;;;;
333;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Velsen;865.0;215.0;650.0;18.92;4.68;14.25;15.0;4.0;12.0
334;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Venlo;;;;;;;;;
335;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Venray;455.0;115.0;340.0;19.4;4.92;14.47;12.0;3.0;9.0
336;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vianen;145.0;45.0;100.0;18.79;5.65;13.14;9.0;3.0;6.0
337;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlaardingen;1100.0;280.0;820.0;15.61;3.98;11.63;18.0;5.0;14.0
338;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlagtwedde;215.0;50.0;165.0;15.46;3.72;11.74;15.0;4.0;11.0
339;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlieland;10.0;5.0;5.0;11.94;5.97;5.97;8.0;4.0;4.0
340;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlissingen;;;;;;;;;
341;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voerendaal;125.0;45.0;80.0;17.1;6.43;10.67;12.0;4.0;7.0
342;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voorschoten;315.0;85.0;235.0;25.94;6.79;19.15;15.0;4.0;11.0
343;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voorst;215.0;80.0;135.0;18.55;6.92;11.62;11.0;4.0;7.0
344;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vught;485.0;65.0;420.0;37.59;4.98;32.61;22.0;3.0;19.0
345;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waalre;75.0;40.0;35.0;18.07;10.12;7.95;5.0;3.0;2.0
346;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waalwijk;;;;;;;;;
347;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waddinxveen;280.0;70.0;210.0;24.24;6.23;18.01;13.0;3.0;10.0
348;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wageningen;435.0;95.0;340.0;17.47;3.88;13.59;12.0;3.0;10.0
349;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wassenaar;265.0;80.0;185.0;24.81;7.4;17.42;12.0;4.0;9.0
350;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waterland;190.0;55.0;135.0;19.12;5.58;13.55;13.0;4.0;9.0
351;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weert;650.0;175.0;475.0;22.08;5.93;16.14;15.0;4.0;11.0
352;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weesp;165.0;50.0;110.0;15.16;4.74;10.42;10.0;3.0;7.0
353;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Werkendam;;;;;;;;;
354;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;West Maas en Waal;;;;;;;;;
355;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerveld;265.0;70.0;200.0;20.51;5.3;15.21;16.0;4.0;12.0
356;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westervoort;;;;;;;;;
357;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westland;1160.0;335.0;830.0;25.56;7.32;18.23;13.0;4.0;9.0
358;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weststellingwerf;280.0;60.0;220.0;19.14;4.24;14.9;13.0;3.0;10.0
359;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westvoorne;105.0;40.0;65.0;19.49;7.47;12.02;9.0;3.0;5.0
360;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wierden;245.0;55.0;190.0;18.75;4.25;14.5;13.0;3.0;10.0
361;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijchen;470.0;135.0;330.0;18.59;5.44;13.15;14.0;4.0;10.0
362;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijdemeren;180.0;50.0;130.0;19.93;5.76;14.17;9.0;3.0;7.0
363;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijk bij Duurstede;220.0;60.0;160.0;19.39;5.35;14.04;11.0;3.0;8.0
364;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Winsum;;;;;;;;;
365;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Winterswijk;;;;;;;;;
366;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woensdrecht;260.0;55.0;205.0;18.43;3.77;14.66;14.0;3.0;11.0
367;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woerden;490.0;110.0;380.0;20.75;4.72;16.03;12.0;3.0;9.0
368;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Wolden;140.0;55.0;85.0;18.63;7.51;11.13;7.0;3.0;4.0
369;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wormerland;;;;;;;;;
370;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woudenberg;155.0;35.0;120.0;26.21;6.18;20.03;16.0;4.0;12.0
371;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woudrichem;;;;;;;;;
372;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zaanstad;1325.0;395.0;930.0;16.13;4.79;11.33;10.0;3.0;7.0
373;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zaltbommel;270.0;60.0;210.0;19.41;4.46;14.95;12.0;3.0;9.0
374;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zandvoort;350.0;55.0;295.0;28.02;4.35;23.67;24.0;4.0;20.0
375;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zederik;115.0;30.0;85.0;22.57;6.14;16.44;10.0;3.0;7.0
376;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeewolde;135.0;35.0;100.0;16.77;4.41;12.36;7.0;2.0;5.0
377;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeist;550.0;155.0;395.0;19.66;5.49;14.17;11.0;3.0;8.0
378;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zevenaar;360.0;115.0;245.0;13.66;4.37;9.28;13.0;4.0;9.0
379;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zoetermeer;790.0;285.0;505.0;13.16;4.75;8.41;8.0;3.0;5.0
380;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zoeterwoude;25.0;10.0;15.0;14.94;5.17;9.77;4.0;1.0;2.0
381;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zuidhorn;340.0;55.0;285.0;28.94;4.77;24.17;23.0;4.0;19.0
382;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zuidplas;380.0;90.0;290.0;23.38;5.43;17.95;11.0;3.0;9.0
383;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zundert;345.0;75.0;270.0;25.0;5.42;19.58;18.0;4.0;14.0
384;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zutphen;680.0;155.0;525.0;18.86;4.28;14.58;17.0;4.0;13.0
385;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwartewaterland;220.0;60.0;165.0;25.73;6.75;18.98;13.0;3.0;9.0
386;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwijndrecht;;;;;;;;;
387;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zwolle;1690.0;305.0;1385.0;19.31;3.49;15.81;17.0;3.0;14.0
388;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aa en Hunze;15.0;5.0;10.0;23.19;7.25;15.94;6.0;2.0;4.0
389;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aalburg;15.0;0.0;15.0;36.96;4.35;32.61;8.0;1.0;7.0
390;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aalsmeer;25.0;5.0;20.0;34.67;6.67;28.0;7.0;1.0;5.0
391;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Aalten;10.0;0.0;5.0;10.81;1.35;9.46;2.0;0.0;2.0
392;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Achtkarspelen;15.0;0.0;15.0;10.83;0.0;10.83;3.0;0.0;3.0
393;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alblasserdam;;;;;;;;;
394;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Albrandswaard;20.0;0.0;15.0;37.25;3.92;33.33;6.0;1.0;6.0
395;Totaal mannen en vrouwen;Leeftijd: 18 tot 30 jaar;Alkmaar;50.0;10.0;40.0;16.18;3.56;12.62;3.0;1.0;3.0
