ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
398;Totaal;Appingedam;2017;;;
399;Totaal;Appingedam;1e halfjaar 2018;;;
400;Totaal;Appingedam;2e halfjaar 2018;;;
401;Totaal;Appingedam;2018;;;
402;Totaal;Appingedam;1e halfjaar 2019;565.0;225.0;145.0
403;Totaal;Appingedam;2e halfjaar 2019;;;
404;Totaal;Appingedam;2019;;;
405;Totaal;Appingedam;1e halfjaar 2020;1020.0;270.0;140.0
406;Totaal;Appingedam;2e halfjaar 2020;1145.0;150.0;1295.0
407;Totaal;Appingedam;2020;1020.0;420.0;1435.0
408;Totaal;Appingedam;1e halfjaar 2021;;;
409;Totaal;Appingedam;2e halfjaar 2021;;;
410;Totaal;Appingedam;2021;;;
411;Totaal;Appingedam;1e halfjaar 2022;;;
412;Totaal;Appingedam;2e halfjaar 2022;;;
413;Totaal;Appingedam;2022;;;
414;Totaal;Appingedam;1e halfjaar 2023;;;
415;Totaal;Appingedam;2e halfjaar 2023;;;
416;Totaal;Appingedam;2023;;;
417;Totaal;Appingedam;1e halfjaar 2024;;;
418;Totaal;Arnhem;1e halfjaar 2017;11100.0;6720.0;1705.0
419;Totaal;Arnhem;2e halfjaar 2017;16070.0;2290.0;3215.0
420;Totaal;Arnhem;2017;11100.0;9010.0;4925.0
421;Totaal;Arnhem;1e halfjaar 2018;12195.0;5765.0;1150.0
422;Totaal;Arnhem;2e halfjaar 2018;16790.0;2965.0;3245.0
423;Totaal;Arnhem;2018;12195.0;8730.0;4395.0
424;Totaal;Arnhem;1e halfjaar 2019;10385.0;4400.0;2035.0
425;Totaal;Arnhem;2e halfjaar 2019;12735.0;3970.0;3930.0
426;Totaal;Arnhem;2019;10385.0;8370.0;5965.0
427;Totaal;Arnhem;1e halfjaar 2020;12675.0;4900.0;3360.0
428;Totaal;Arnhem;2e halfjaar 2020;14195.0;3810.0;5925.0
429;Totaal;Arnhem;2020;12675.0;8715.0;9280.0
430;Totaal;Arnhem;1e halfjaar 2021;11970.0;5670.0;2480.0
431;Totaal;Arnhem;2e halfjaar 2021;15140.0;3115.0;3665.0
432;Totaal;Arnhem;2021;11970.0;8785.0;6145.0
433;Totaal;Arnhem;1e halfjaar 2022;14055.0;3765.0;2560.0
434;Totaal;Arnhem;2e halfjaar 2022;15240.0;3065.0;3345.0
435;Totaal;Arnhem;2022;14055.0;6830.0;5905.0
436;Totaal;Arnhem;1e halfjaar 2023;14320.0;3785.0;2445.0
437;Totaal;Arnhem;2e halfjaar 2023;15665.0;2660.0;3200.0
438;Totaal;Arnhem;2023;14320.0;6450.0;5645.0
439;Totaal;Arnhem;1e halfjaar 2024;14565.0;3815.0;2920.0
440;Totaal;Assen;1e halfjaar 2017;5520.0;2280.0;1725.0
441;Totaal;Assen;2e halfjaar 2017;6920.0;985.0;1345.0
442;Totaal;Assen;2017;5520.0;3265.0;3070.0
443;Totaal;Assen;1e halfjaar 2018;3860.0;3990.0;560.0
444;Totaal;Assen;2e halfjaar 2018;7295.0;1080.0;1955.0
445;Totaal;Assen;2018;3860.0;5075.0;2510.0
446;Totaal;Assen;1e halfjaar 2019;6985.0;2130.0;835.0
447;Totaal;Assen;2e halfjaar 2019;8275.0;940.0;2105.0
448;Totaal;Assen;2019;6985.0;3070.0;2945.0
449;Totaal;Assen;1e halfjaar 2020;7135.0;3045.0;1350.0
450;Totaal;Assen;2e halfjaar 2020;8830.0;1045.0;3550.0
451;Totaal;Assen;2020;7135.0;4090.0;4900.0
452;Totaal;Assen;1e halfjaar 2021;6195.0;3315.0;1130.0
453;Totaal;Assen;2e halfjaar 2021;8380.0;1090.0;2290.0
454;Totaal;Assen;2021;6195.0;4405.0;3420.0
455;Totaal;Assen;1e halfjaar 2022;7090.0;2240.0;1055.0
456;Totaal;Assen;2e halfjaar 2022;8270.0;1010.0;1410.0
457;Totaal;Assen;2022;7090.0;3250.0;2465.0
458;Totaal;Assen;1e halfjaar 2023;7885.0;1520.0;1055.0
459;Totaal;Assen;2e halfjaar 2023;8350.0;1015.0;2910.0
460;Totaal;Assen;2023;7885.0;2535.0;3965.0
461;Totaal;Assen;1e halfjaar 2024;6410.0;3155.0;1315.0
462;Totaal;Asten;1e halfjaar 2017;215.0;495.0;90.0
463;Totaal;Asten;2e halfjaar 2017;620.0;145.0;730.0
464;Totaal;Asten;2017;215.0;640.0;820.0
465;Totaal;Asten;1e halfjaar 2018;1375.0;150.0;130.0
466;Totaal;Asten;2e halfjaar 2018;1400.0;165.0;155.0
467;Totaal;Asten;2018;1375.0;320.0;280.0
468;Totaal;Asten;1e halfjaar 2019;1375.0;230.0;150.0
469;Totaal;Asten;2e halfjaar 2019;1455.0;185.0;150.0
470;Totaal;Asten;2019;1375.0;415.0;305.0
471;Totaal;Asten;1e halfjaar 2020;1335.0;210.0;170.0
472;Totaal;Asten;2e halfjaar 2020;1380.0;150.0;260.0
473;Totaal;Asten;2020;1335.0;360.0;425.0
474;Totaal;Asten;1e halfjaar 2021;1245.0;280.0;125.0
475;Totaal;Asten;2e halfjaar 2021;1400.0;205.0;485.0
476;Totaal;Asten;2021;1245.0;480.0;605.0
477;Totaal;Asten;1e halfjaar 2022;1110.0;495.0;140.0
478;Totaal;Asten;2e halfjaar 2022;1465.0;170.0;155.0
479;Totaal;Asten;2022;1110.0;665.0;295.0
480;Totaal;Asten;1e halfjaar 2023;1475.0;180.0;165.0
481;Totaal;Asten;2e halfjaar 2023;1490.0;150.0;185.0
482;Totaal;Asten;2023;1475.0;335.0;350.0
483;Totaal;Asten;1e halfjaar 2024;1450.0;185.0;160.0
484;Totaal;Baarle-Nassau;1e halfjaar 2017;185.0;130.0;35.0
485;Totaal;Baarle-Nassau;2e halfjaar 2017;280.0;80.0;60.0
486;Totaal;Baarle-Nassau;2017;185.0;215.0;100.0
487;Totaal;Baarle-Nassau;1e halfjaar 2018;260.0;105.0;30.0
488;Totaal;Baarle-Nassau;2e halfjaar 2018;340.0;110.0;75.0
489;Totaal;Baarle-Nassau;2018;260.0;220.0;100.0
490;Totaal;Baarle-Nassau;1e halfjaar 2019;390.0;165.0;60.0
491;Totaal;Baarle-Nassau;2e halfjaar 2019;495.0;100.0;80.0
492;Totaal;Baarle-Nassau;2019;390.0;265.0;135.0
493;Totaal;Baarle-Nassau;1e halfjaar 2020;540.0;105.0;75.0
494;Totaal;Baarle-Nassau;2e halfjaar 2020;570.0;105.0;165.0
495;Totaal;Baarle-Nassau;2020;540.0;205.0;240.0
496;Totaal;Baarle-Nassau;1e halfjaar 2021;500.0;190.0;80.0
497;Totaal;Baarle-Nassau;2e halfjaar 2021;610.0;80.0;115.0
498;Totaal;Baarle-Nassau;2021;500.0;270.0;190.0
499;Totaal;Baarle-Nassau;1e halfjaar 2022;575.0;120.0;100.0
500;Totaal;Baarle-Nassau;2e halfjaar 2022;595.0;75.0;180.0
501;Totaal;Baarle-Nassau;2022;575.0;195.0;280.0
502;Totaal;Baarle-Nassau;1e halfjaar 2023;480.0;200.0;90.0
503;Totaal;Baarle-Nassau;2e halfjaar 2023;590.0;130.0;90.0
504;Totaal;Baarle-Nassau;2023;480.0;330.0;180.0
505;Totaal;Baarle-Nassau;1e halfjaar 2024;605.0;125.0;70.0
506;Totaal;Baarn;1e halfjaar 2017;1500.0;820.0;205.0
507;Totaal;Baarn;2e halfjaar 2017;2115.0;240.0;920.0
508;Totaal;Baarn;2017;1500.0;1060.0;1125.0
509;Totaal;Baarn;1e halfjaar 2018;1345.0;955.0;155.0
510;Totaal;Baarn;2e halfjaar 2018;2145.0;270.0;415.0
511;Totaal;Baarn;2018;1345.0;1225.0;565.0
512;Totaal;Baarn;1e halfjaar 2019;1925.0;415.0;205.0
513;Totaal;Baarn;2e halfjaar 2019;2145.0;60.0;445.0
514;Totaal;Baarn;2019;1925.0;475.0;650.0
515;Totaal;Baarn;1e halfjaar 2020;2305.0;465.0;260.0
516;Totaal;Baarn;2e halfjaar 2020;2510.0;280.0;1040.0
517;Totaal;Baarn;2020;2305.0;750.0;1300.0
518;Totaal;Baarn;1e halfjaar 2021;1690.0;1080.0;260.0
519;Totaal;Baarn;2e halfjaar 2021;2510.0;295.0;305.0
520;Totaal;Baarn;2021;1690.0;1375.0;565.0
521;Totaal;Baarn;1e halfjaar 2022;2465.0;350.0;340.0
522;Totaal;Baarn;2e halfjaar 2022;2480.0;290.0;345.0
523;Totaal;Baarn;2022;2465.0;640.0;685.0
524;Totaal;Baarn;1e halfjaar 2023;2370.0;375.0;250.0
525;Totaal;Baarn;2e halfjaar 2023;2495.0;335.0;330.0
526;Totaal;Baarn;2023;2370.0;710.0;580.0
527;Totaal;Baarn;1e halfjaar 2024;2430.0;390.0;310.0
528;Totaal;Barendrecht;1e halfjaar 2017;3120.0;355.0;320.0
529;Totaal;Barendrecht;2e halfjaar 2017;3155.0;265.0;550.0
530;Totaal;Barendrecht;2017;3120.0;620.0;870.0
531;Totaal;Barendrecht;1e halfjaar 2018;2815.0;580.0;290.0
532;Totaal;Barendrecht;2e halfjaar 2018;3100.0;310.0;285.0
533;Totaal;Barendrecht;2018;2815.0;890.0;580.0
534;Totaal;Barendrecht;1e halfjaar 2019;3120.0;790.0;315.0
535;Totaal;Barendrecht;2e halfjaar 2019;3585.0;465.0;350.0
536;Totaal;Barendrecht;2019;3120.0;1255.0;665.0
537;Totaal;Barendrecht;1e halfjaar 2020;3630.0;445.0;280.0
538;Totaal;Barendrecht;2e halfjaar 2020;3780.0;355.0;1240.0
539;Totaal;Barendrecht;2020;3630.0;800.0;1520.0
540;Totaal;Barendrecht;1e halfjaar 2021;2800.0;1225.0;305.0
541;Totaal;Barendrecht;2e halfjaar 2021;3720.0;395.0;725.0
542;Totaal;Barendrecht;2021;2800.0;1620.0;1030.0
543;Totaal;Barendrecht;1e halfjaar 2022;3270.0;955.0;305.0
544;Totaal;Barendrecht;2e halfjaar 2022;3920.0;410.0;570.0
545;Totaal;Barendrecht;2022;3270.0;1365.0;875.0
546;Totaal;Barendrecht;1e halfjaar 2023;3640.0;665.0;405.0
547;Totaal;Barendrecht;2e halfjaar 2023;3900.0;470.0;415.0
548;Totaal;Barendrecht;2023;3640.0;1135.0;820.0
549;Totaal;Barendrecht;1e halfjaar 2024;3810.0;655.0;425.0
550;Totaal;Barneveld;1e halfjaar 2017;2075.0;410.0;205.0
551;Totaal;Barneveld;2e halfjaar 2017;2280.0;285.0;270.0
552;Totaal;Barneveld;2017;2075.0;695.0;480.0
553;Totaal;Barneveld;1e halfjaar 2018;2205.0;440.0;235.0
554;Totaal;Barneveld;2e halfjaar 2018;2410.0;290.0;330.0
555;Totaal;Barneveld;2018;2205.0;730.0;565.0
556;Totaal;Barneveld;1e halfjaar 2019;2355.0;470.0;305.0
557;Totaal;Barneveld;2e halfjaar 2019;2525.0;890.0;345.0
558;Totaal;Barneveld;2019;2355.0;1360.0;650.0
559;Totaal;Barneveld;1e halfjaar 2020;3055.0;440.0;345.0
560;Totaal;Barneveld;2e halfjaar 2020;3145.0;365.0;435.0
561;Totaal;Barneveld;2020;3055.0;800.0;780.0
562;Totaal;Barneveld;1e halfjaar 2021;3035.0;405.0;390.0
563;Totaal;Barneveld;2e halfjaar 2021;3055.0;400.0;345.0
564;Totaal;Barneveld;2021;3035.0;810.0;735.0
565;Totaal;Barneveld;1e halfjaar 2022;3135.0;470.0;380.0
566;Totaal;Barneveld;2e halfjaar 2022;3225.0;380.0;385.0
567;Totaal;Barneveld;2022;3135.0;850.0;765.0
568;Totaal;Barneveld;1e halfjaar 2023;3150.0;445.0;365.0
569;Totaal;Barneveld;2e halfjaar 2023;3235.0;370.0;370.0
570;Totaal;Barneveld;2023;3150.0;815.0;735.0
571;Totaal;Barneveld;1e halfjaar 2024;3175.0;505.0;395.0
572;Totaal;Bedum;1e halfjaar 2017;;;
573;Totaal;Bedum;2e halfjaar 2017;;;
574;Totaal;Bedum;2017;;;
575;Totaal;Bedum;1e halfjaar 2018;;;
576;Totaal;Bedum;2e halfjaar 2018;;;
577;Totaal;Bedum;2018;;;
578;Totaal;Bedum;1e halfjaar 2019;;;
579;Totaal;Bedum;2e halfjaar 2019;;;
580;Totaal;Bedum;2019;;;
581;Totaal;Bedum;1e halfjaar 2020;;;
582;Totaal;Bedum;2e halfjaar 2020;;;
583;Totaal;Bedum;2020;;;
584;Totaal;Bedum;1e halfjaar 2021;;;
585;Totaal;Bedum;2e halfjaar 2021;;;
586;Totaal;Bedum;2021;;;
587;Totaal;Bedum;1e halfjaar 2022;;;
588;Totaal;Bedum;2e halfjaar 2022;;;
589;Totaal;Bedum;2022;;;
590;Totaal;Bedum;1e halfjaar 2023;;;
591;Totaal;Bedum;2e halfjaar 2023;;;
592;Totaal;Bedum;2023;;;
593;Totaal;Bedum;1e halfjaar 2024;;;
594;Totaal;Beek (L.);1e halfjaar 2017;1485.0;215.0;280.0
595;Totaal;Beek (L.);2e halfjaar 2017;1425.0;200.0;175.0
596;Totaal;Beek (L.);2017;1485.0;415.0;450.0
597;Totaal;Beek (L.);1e halfjaar 2018;1340.0;260.0;95.0
598;Totaal;Beek (L.);2e halfjaar 2018;1505.0;175.0;550.0
599;Totaal;Beek (L.);2018;1340.0;435.0;645.0
600;Totaal;Beek (L.);1e halfjaar 2019;1110.0;580.0;230.0
601;Totaal;Beek (L.);2e halfjaar 2019;1460.0;225.0;335.0
602;Totaal;Beek (L.);2019;1110.0;805.0;570.0
603;Totaal;Beek (L.);1e halfjaar 2020;1315.0;325.0;200.0
604;Totaal;Beek (L.);2e halfjaar 2020;1440.0;205.0;905.0
605;Totaal;Beek (L.);2020;1315.0;530.0;1105.0
606;Totaal;Beek (L.);1e halfjaar 2021;730.0;920.0;190.0
607;Totaal;Beek (L.);2e halfjaar 2021;1460.0;200.0;480.0
608;Totaal;Beek (L.);2021;730.0;1125.0;675.0
609;Totaal;Beek (L.);1e halfjaar 2022;1075.0;600.0;240.0
610;Totaal;Beek (L.);2e halfjaar 2022;1435.0;235.0;300.0
611;Totaal;Beek (L.);2022;1075.0;835.0;545.0
612;Totaal;Beek (L.);1e halfjaar 2023;1355.0;345.0;210.0
613;Totaal;Beek (L.);2e halfjaar 2023;1485.0;230.0;390.0
614;Totaal;Beek (L.);2023;1355.0;575.0;600.0
615;Totaal;Beek (L.);1e halfjaar 2024;1320.0;355.0;395.0
616;Totaal;Beekdaelen;1e halfjaar 2017;;;
617;Totaal;Beekdaelen;2e halfjaar 2017;;;
618;Totaal;Beekdaelen;2017;;;
619;Totaal;Beekdaelen;1e halfjaar 2018;;;
620;Totaal;Beekdaelen;2e halfjaar 2018;;;
621;Totaal;Beekdaelen;2018;;;
622;Totaal;Beekdaelen;1e halfjaar 2019;;;
623;Totaal;Beekdaelen;2e halfjaar 2019;;;
624;Totaal;Beekdaelen;2019;;;
625;Totaal;Beekdaelen;1e halfjaar 2020;3195.0;605.0;415.0
626;Totaal;Beekdaelen;2e halfjaar 2020;3380.0;405.0;475.0
627;Totaal;Beekdaelen;2020;3195.0;1015.0;890.0
628;Totaal;Beekdaelen;1e halfjaar 2021;3225.0;535.0;380.0
629;Totaal;Beekdaelen;2e halfjaar 2021;3375.0;455.0;565.0
630;Totaal;Beekdaelen;2021;3225.0;990.0;945.0
631;Totaal;Beekdaelen;1e halfjaar 2022;3200.0;615.0;390.0
632;Totaal;Beekdaelen;2e halfjaar 2022;3420.0;460.0;440.0
633;Totaal;Beekdaelen;2022;3200.0;1075.0;830.0
634;Totaal;Beekdaelen;1e halfjaar 2023;3450.0;550.0;420.0
635;Totaal;Beekdaelen;2e halfjaar 2023;3575.0;500.0;770.0
636;Totaal;Beekdaelen;2023;3450.0;1050.0;1195.0
637;Totaal;Beekdaelen;1e halfjaar 2024;3300.0;800.0;505.0
638;Totaal;Beemster;1e halfjaar 2017;830.0;85.0;75.0
639;Totaal;Beemster;2e halfjaar 2017;835.0;70.0;100.0
640;Totaal;Beemster;2017;830.0;155.0;175.0
641;Totaal;Beemster;1e halfjaar 2018;770.0;140.0;55.0
642;Totaal;Beemster;2e halfjaar 2018;855.0;120.0;85.0
643;Totaal;Beemster;2018;770.0;260.0;140.0
644;Totaal;Beemster;1e halfjaar 2019;980.0;115.0;120.0
645;Totaal;Beemster;2e halfjaar 2019;975.0;120.0;75.0
646;Totaal;Beemster;2019;980.0;230.0;195.0
647;Totaal;Beemster;1e halfjaar 2020;1020.0;110.0;80.0
648;Totaal;Beemster;2e halfjaar 2020;1050.0;120.0;100.0
649;Totaal;Beemster;2020;1020.0;230.0;180.0
650;Totaal;Beemster;1e halfjaar 2021;1055.0;105.0;110.0
651;Totaal;Beemster;2e halfjaar 2021;1055.0;110.0;1160.0
652;Totaal;Beemster;2021;1055.0;220.0;1265.0
653;Totaal;Beemster;1e halfjaar 2022;;;
654;Totaal;Beemster;2e halfjaar 2022;;;
655;Totaal;Beemster;2022;;;
656;Totaal;Beemster;1e halfjaar 2023;;;
657;Totaal;Beemster;2e halfjaar 2023;;;
658;Totaal;Beemster;2023;;;
659;Totaal;Beemster;1e halfjaar 2024;;;
660;Totaal;Beesel;1e halfjaar 2017;505.0;285.0;165.0
661;Totaal;Beesel;2e halfjaar 2017;635.0;200.0;315.0
662;Totaal;Beesel;2017;505.0;485.0;480.0
663;Totaal;Beesel;1e halfjaar 2018;335.0;345.0;75.0
664;Totaal;Beesel;2e halfjaar 2018;600.0;255.0;275.0
665;Totaal;Beesel;2018;335.0;605.0;350.0
666;Totaal;Beesel;1e halfjaar 2019;570.0;325.0;130.0
667;Totaal;Beesel;2e halfjaar 2019;765.0;230.0;260.0
668;Totaal;Beesel;2019;570.0;555.0;390.0
669;Totaal;Beesel;1e halfjaar 2020;640.0;235.0;195.0
670;Totaal;Beesel;2e halfjaar 2020;;;
671;Totaal;Beesel;2020;;;
672;Totaal;Beesel;1e halfjaar 2021;1400.0;200.0;175.0
673;Totaal;Beesel;2e halfjaar 2021;1430.0;165.0;595.0
674;Totaal;Beesel;2021;1400.0;365.0;770.0
675;Totaal;Beesel;1e halfjaar 2022;990.0;655.0;235.0
676;Totaal;Beesel;2e halfjaar 2022;1405.0;210.0;325.0
677;Totaal;Beesel;2022;990.0;865.0;565.0
678;Totaal;Beesel;1e halfjaar 2023;1105.0;285.0;160.0
679;Totaal;Beesel;2e halfjaar 2023;1230.0;185.0;235.0
680;Totaal;Beesel;2023;1105.0;470.0;390.0
681;Totaal;Beesel;1e halfjaar 2024;1200.0;265.0;170.0
682;Totaal;Bellingwedde;1e halfjaar 2017;700.0;485.0;135.0
683;Totaal;Bellingwedde;2e halfjaar 2017;1055.0;110.0;470.0
684;Totaal;Bellingwedde;2017;700.0;595.0;605.0
685;Totaal;Bellingwedde;1e halfjaar 2018;;;
686;Totaal;Bellingwedde;2e halfjaar 2018;;;
687;Totaal;Bellingwedde;2018;;;
688;Totaal;Bellingwedde;1e halfjaar 2019;;;
689;Totaal;Bellingwedde;2e halfjaar 2019;;;
690;Totaal;Bellingwedde;2019;;;
691;Totaal;Bellingwedde;1e halfjaar 2020;;;
692;Totaal;Bellingwedde;2e halfjaar 2020;;;
693;Totaal;Bellingwedde;2020;;;
694;Totaal;Bellingwedde;1e halfjaar 2021;;;
695;Totaal;Bellingwedde;2e halfjaar 2021;;;
696;Totaal;Bellingwedde;2021;;;
697;Totaal;Bellingwedde;1e halfjaar 2022;;;
698;Totaal;Bellingwedde;2e halfjaar 2022;;;
699;Totaal;Bellingwedde;2022;;;
700;Totaal;Bellingwedde;1e halfjaar 2023;;;
701;Totaal;Bellingwedde;2e halfjaar 2023;;;
702;Totaal;Bellingwedde;2023;;;
703;Totaal;Bellingwedde;1e halfjaar 2024;;;
704;Totaal;Berg en Dal;1e halfjaar 2017;2275.0;555.0;355.0
705;Totaal;Berg en Dal;2e halfjaar 2017;2470.0;390.0;470.0
706;Totaal;Berg en Dal;2017;2275.0;945.0;825.0
707;Totaal;Berg en Dal;1e halfjaar 2018;1765.0;865.0;210.0
708;Totaal;Berg en Dal;2e halfjaar 2018;2410.0;440.0;560.0
709;Totaal;Berg en Dal;2018;1765.0;1300.0;770.0
710;Totaal;Berg en Dal;1e halfjaar 2019;2495.0;805.0;370.0
711;Totaal;Berg en Dal;2e halfjaar 2019;2925.0;640.0;650.0
712;Totaal;Berg en Dal;2019;2495.0;1445.0;1020.0
713;Totaal;Berg en Dal;1e halfjaar 2020;2845.0;730.0;430.0
714;Totaal;Berg en Dal;2e halfjaar 2020;3130.0;550.0;1605.0
715;Totaal;Berg en Dal;2020;2845.0;1280.0;2035.0
716;Totaal;Berg en Dal;1e halfjaar 2021;1965.0;1545.0;425.0
717;Totaal;Berg en Dal;2e halfjaar 2021;3085.0;500.0;645.0
718;Totaal;Berg en Dal;2021;1965.0;2040.0;1070.0
719;Totaal;Berg en Dal;1e halfjaar 2022;2805.0;655.0;450.0
720;Totaal;Berg en Dal;2e halfjaar 2022;3010.0;530.0;545.0
721;Totaal;Berg en Dal;2022;2805.0;1180.0;995.0
722;Totaal;Berg en Dal;1e halfjaar 2023;3050.0;665.0;390.0
723;Totaal;Berg en Dal;2e halfjaar 2023;3325.0;455.0;570.0
724;Totaal;Berg en Dal;2023;3050.0;1120.0;955.0
725;Totaal;Berg en Dal;1e halfjaar 2024;3140.0;580.0;480.0
726;Totaal;Bergeijk;1e halfjaar 2017;1110.0;175.0;110.0
727;Totaal;Bergeijk;2e halfjaar 2017;1175.0;130.0;150.0
728;Totaal;Bergeijk;2017;1110.0;305.0;260.0
729;Totaal;Bergeijk;1e halfjaar 2018;1080.0;165.0;85.0
730;Totaal;Bergeijk;2e halfjaar 2018;1160.0;140.0;140.0
731;Totaal;Bergeijk;2018;1080.0;300.0;220.0
732;Totaal;Bergeijk;1e halfjaar 2019;1145.0;265.0;105.0
733;Totaal;Bergeijk;2e halfjaar 2019;1305.0;230.0;135.0
734;Totaal;Bergeijk;2019;1145.0;490.0;240.0
735;Totaal;Bergeijk;1e halfjaar 2020;1355.0;175.0;145.0
736;Totaal;Bergeijk;2e halfjaar 2020;1390.0;210.0;265.0
737;Totaal;Bergeijk;2020;1355.0;385.0;410.0
738;Totaal;Bergeijk;1e halfjaar 2021;1305.0;245.0;135.0
739;Totaal;Bergeijk;2e halfjaar 2021;1415.0;270.0;260.0
740;Totaal;Bergeijk;2021;1305.0;515.0;395.0
741;Totaal;Bergeijk;1e halfjaar 2022;1385.0;310.0;210.0
742;Totaal;Bergeijk;2e halfjaar 2022;1485.0;295.0;245.0
743;Totaal;Bergeijk;2022;1385.0;600.0;455.0
744;Totaal;Bergeijk;1e halfjaar 2023;1375.0;525.0;250.0
745;Totaal;Bergeijk;2e halfjaar 2023;1650.0;185.0;215.0
746;Totaal;Bergeijk;2023;1375.0;715.0;465.0
747;Totaal;Bergeijk;1e halfjaar 2024;1440.0;275.0;165.0
748;Totaal;Bergen (L.);1e halfjaar 2017;;;
749;Totaal;Bergen (L.);2e halfjaar 2017;795.0;105.0;155.0
750;Totaal;Bergen (L.);2017;;;
751;Totaal;Bergen (L.);1e halfjaar 2018;685.0;155.0;55.0
752;Totaal;Bergen (L.);2e halfjaar 2018;785.0;95.0;115.0
753;Totaal;Bergen (L.);2018;685.0;255.0;175.0
754;Totaal;Bergen (L.);1e halfjaar 2019;760.0;175.0;100.0
755;Totaal;Bergen (L.);2e halfjaar 2019;835.0;145.0;125.0
756;Totaal;Bergen (L.);2019;760.0;320.0;220.0
757;Totaal;Bergen (L.);1e halfjaar 2020;835.0;160.0;110.0
758;Totaal;Bergen (L.);2e halfjaar 2020;;;
759;Totaal;Bergen (L.);2020;;;
760;Totaal;Bergen (L.);1e halfjaar 2021;235.0;835.0;190.0
761;Totaal;Bergen (L.);2e halfjaar 2021;880.0;130.0;265.0
762;Totaal;Bergen (L.);2021;235.0;965.0;455.0
763;Totaal;Bergen (L.);1e halfjaar 2022;730.0;340.0;265.0
764;Totaal;Bergen (L.);2e halfjaar 2022;810.0;210.0;290.0
765;Totaal;Bergen (L.);2022;730.0;550.0;555.0
766;Totaal;Bergen (L.);1e halfjaar 2023;725.0;330.0;160.0
767;Totaal;Bergen (L.);2e halfjaar 2023;900.0;170.0;240.0
768;Totaal;Bergen (L.);2023;725.0;505.0;400.0
769;Totaal;Bergen (L.);1e halfjaar 2024;1080.0;285.0;235.0
770;Totaal;Bergen (NH.);1e halfjaar 2017;1650.0;680.0;115.0
771;Totaal;Bergen (NH.);2e halfjaar 2017;2215.0;270.0;520.0
772;Totaal;Bergen (NH.);2017;1650.0;950.0;640.0
773;Totaal;Bergen (NH.);1e halfjaar 2018;1745.0;595.0;130.0
774;Totaal;Bergen (NH.);2e halfjaar 2018;2205.0;310.0;255.0
775;Totaal;Bergen (NH.);2018;1745.0;905.0;385.0
776;Totaal;Bergen (NH.);1e halfjaar 2019;2095.0;345.0;230.0
777;Totaal;Bergen (NH.);2e halfjaar 2019;2205.0;370.0;295.0
778;Totaal;Bergen (NH.);2019;2095.0;715.0;525.0
779;Totaal;Bergen (NH.);1e halfjaar 2020;2225.0;325.0;265.0
780;Totaal;Bergen (NH.);2e halfjaar 2020;2285.0;260.0;725.0
781;Totaal;Bergen (NH.);2020;2225.0;585.0;990.0
782;Totaal;Bergen (NH.);1e halfjaar 2021;1785.0;705.0;290.0
783;Totaal;Bergen (NH.);2e halfjaar 2021;2205.0;295.0;285.0
784;Totaal;Bergen (NH.);2021;1785.0;1000.0;575.0
785;Totaal;Bergen (NH.);1e halfjaar 2022;2165.0;940.0;305.0
786;Totaal;Bergen (NH.);2e halfjaar 2022;2795.0;375.0;335.0
787;Totaal;Bergen (NH.);2022;2165.0;1310.0;645.0
788;Totaal;Bergen (NH.);1e halfjaar 2023;2500.0;410.0;290.0
789;Totaal;Bergen (NH.);2e halfjaar 2023;2615.0;305.0;365.0
790;Totaal;Bergen (NH.);2023;2500.0;715.0;660.0
791;Totaal;Bergen (NH.);1e halfjaar 2024;2535.0;435.0;380.0
792;Totaal;Bergen op Zoom;1e halfjaar 2017;;;
793;Totaal;Bergen op Zoom;2e halfjaar 2017;;;
794;Totaal;Bergen op Zoom;2017;;;
795;Totaal;Bergen op Zoom;1e halfjaar 2018;;;
796;Totaal;Bergen op Zoom;2e halfjaar 2018;;;
797;Totaal;Bergen op Zoom;2018;;;
798;Totaal;Bergen op Zoom;1e halfjaar 2019;;;
799;Totaal;Bergen op Zoom;2e halfjaar 2019;;;
800;Totaal;Bergen op Zoom;2019;;;
801;Totaal;Bergen op Zoom;1e halfjaar 2020;10110.0;1250.0;1000.0
802;Totaal;Bergen op Zoom;2e halfjaar 2020;;;
803;Totaal;Bergen op Zoom;2020;;;
804;Totaal;Bergen op Zoom;1e halfjaar 2021;4460.0;6165.0;1035.0
805;Totaal;Bergen op Zoom;2e halfjaar 2021;9580.0;;1285.0
806;Totaal;Bergen op Zoom;2021;4460.0;6165.0;2325.0
807;Totaal;Bergen op Zoom;1e halfjaar 2022;9390.0;1605.0;890.0
808;Totaal;Bergen op Zoom;2e halfjaar 2022;10105.0;1175.0;1320.0
809;Totaal;Bergen op Zoom;2022;9390.0;2780.0;2210.0
810;Totaal;Bergen op Zoom;1e halfjaar 2023;9640.0;1680.0;990.0
811;Totaal;Bergen op Zoom;2e halfjaar 2023;10335.0;1235.0;1120.0
812;Totaal;Bergen op Zoom;2023;9640.0;2915.0;2110.0
813;Totaal;Bergen op Zoom;1e halfjaar 2024;10145.0;1460.0;1225.0
814;Totaal;Berkelland;1e halfjaar 2017;2040.0;835.0;520.0
815;Totaal;Berkelland;2e halfjaar 2017;2505.0;405.0;810.0
816;Totaal;Berkelland;2017;2040.0;1240.0;1330.0
817;Totaal;Berkelland;1e halfjaar 2018;1770.0;975.0;245.0
