ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
5574;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
5575;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
5576;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
5577;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2005/'06;111.0;15.0;35.0;28.0;32.0;1.0;;;;
5578;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2006/'07;178.0;26.0;48.0;54.0;46.0;4.0;;;;
5579;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2007/'08;217.0;31.0;55.0;64.0;59.0;8.0;;;;
5580;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2008/'09;233.0;36.0;82.0;54.0;59.0;2.0;;;;
5581;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2009/'10;266.0;39.0;92.0;70.0;61.0;4.0;;;;
5582;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2010/'11;325.0;41.0;152.0;57.0;70.0;5.0;;;;
5583;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2011/'12;313.0;36.0;108.0;91.0;73.0;5.0;;;;
5584;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2012/'13;317.0;37.0;122.0;83.0;73.0;2.0;;;;
5585;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2013/'14;327.0;39.0;149.0;63.0;74.0;2.0;;;;
5586;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2014/'15;184.0;30.0;55.0;49.0;49.0;1.0;;;;
5587;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2015/'16;182.0;26.0;46.0;60.0;50.0;;;;;
5588;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2016/'17;171.0;19.0;42.0;52.0;58.0;;;;;
5589;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1990/'91;;;;;;;;;;
5590;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1991/'92;;;;;;;;;;
5591;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1992/'93;;;;;;;;;;
5592;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1993/'94;;;;;;;;;;
5593;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1994/'95;;;;;;;;;;
5594;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1995/'96;;;;;;;;;;
5595;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1996/'97;;;;;;;;;;
5596;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1997/'98;;;;;;;;;;
5597;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1998/'99;;;;;;;;;;
5598;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1999/'00;;;;;;;;;;
5599;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2000/'01;;;;;;;;;;
5600;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2001/'02;;;;;;;;;;
5601;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2002/'03;;;;;;;;;;
5602;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2003/'04;;;;;;;;;;
5603;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2004/'05;;;;;;;;;;
5604;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2005/'06;349.0;47.0;115.0;87.0;95.0;5.0;;;;
5605;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2006/'07;474.0;55.0;147.0;127.0;142.0;3.0;;;;
5606;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2007/'08;641.0;88.0;213.0;158.0;180.0;2.0;;;;
5607;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2008/'09;652.0;74.0;235.0;150.0;191.0;2.0;;;;
5608;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2009/'10;754.0;96.0;275.0;179.0;198.0;6.0;;;;
5609;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2010/'11;966.0;133.0;378.0;200.0;251.0;4.0;;;;
5610;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2011/'12;855.0;111.0;280.0;196.0;258.0;10.0;;;;
5611;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2012/'13;865.0;126.0;248.0;192.0;292.0;7.0;;;;
5612;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2013/'14;923.0;154.0;301.0;180.0;285.0;3.0;;;;
5613;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2014/'15;691.0;126.0;158.0;186.0;221.0;;;;;
5614;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2015/'16;556.0;117.0;101.0;152.0;186.0;;;;;
5615;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2016/'17;615.0;127.0;132.0;152.0;204.0;;;;;
5616;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1990/'91;;;;;;;;;;
5617;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1991/'92;;;;;;;;;;
5618;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1992/'93;;;;;;;;;;
5619;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1993/'94;;;;;;;;;;
5620;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1994/'95;;;;;;;;;;
5621;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1995/'96;;;;;;;;;;
5622;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1996/'97;;;;;;;;;;
5623;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1997/'98;;;;;;;;;;
5624;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1998/'99;;;;;;;;;;
5625;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;1999/'00;;;;;;;;;;
5626;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2000/'01;;;;;;;;;;
5627;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2001/'02;;;;;;;;;;
5628;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2002/'03;;;;;;;;;;
5629;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2003/'04;;;;;;;;;;
5630;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2004/'05;;;;;;;;;;
5631;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2005/'06;72.0;10.0;26.0;21.0;14.0;1.0;;;;
5632;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2006/'07;24.0;5.0;3.0;5.0;11.0;;;;;
5633;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2007/'08;48.0;5.0;11.0;22.0;10.0;;;;;
5634;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2008/'09;66.0;2.0;32.0;20.0;10.0;2.0;;;;
5635;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2009/'10;133.0;9.0;54.0;56.0;12.0;2.0;;;;
5636;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2010/'11;141.0;5.0;53.0;72.0;10.0;1.0;;;;
5637;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2011/'12;90.0;7.0;39.0;39.0;5.0;;;;;
5638;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2012/'13;119.0;29.0;36.0;33.0;19.0;2.0;;;;
5639;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2013/'14;137.0;82.0;28.0;19.0;8.0;;;;;
5640;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2014/'15;36.0;10.0;17.0;8.0;1.0;;;;;
5641;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2015/'16;34.0;7.0;5.0;10.0;12.0;;;;;
5642;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Totaal opleidingsrichting en sector;Herkomst onbekend;2016/'17;24.0;1.0;3.0;8.0;12.0;;;;;
5643;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1990/'91;;;;;;;;;;
5644;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1991/'92;;;;;;;;;;
5645;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1992/'93;;;;;;;;;;
5646;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1993/'94;;;;;;;;;;
5647;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1994/'95;;;;;;;;;;
5648;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1995/'96;;;;;;;;;;
5649;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1996/'97;;;;;;;;;;
5650;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1997/'98;;;;;;;;;;
5651;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1998/'99;;;;;;;;;;
5652;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;1999/'00;;;;;;;;;;
5653;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2000/'01;;;;;;;;;;
5654;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2001/'02;;;;;;;;;;
5655;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2002/'03;;;;;;;;;;
5656;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2003/'04;;;;;;;;;;
5657;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2004/'05;;;;;;;;;;
5658;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2005/'06;387.0;58.0;98.0;139.0;77.0;15.0;;;;
5659;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2006/'07;494.0;163.0;62.0;148.0;109.0;12.0;;;;
5660;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2007/'08;514.0;140.0;90.0;155.0;111.0;18.0;;;;
5661;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2008/'09;534.0;113.0;85.0;186.0;133.0;17.0;;;;
5662;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2009/'10;522.0;96.0;70.0;209.0;136.0;11.0;;;;
5663;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2010/'11;557.0;164.0;132.0;140.0;114.0;7.0;;;;
5664;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2011/'12;485.0;113.0;86.0;164.0;117.0;5.0;;;;
5665;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2012/'13;667.0;196.0;144.0;193.0;129.0;5.0;;;;
5666;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2013/'14;616.0;148.0;169.0;166.0;129.0;4.0;;;;
5667;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2014/'15;480.0;46.0;126.0;181.0;123.0;4.0;;;;
5668;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2015/'16;332.0;29.0;80.0;111.0;112.0;;;;;
5669;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Totaal herkomstgroepering;2016/'17;261.0;6.0;78.0;90.0;87.0;;;;;
5670;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1990/'91;;;;;;;;;;
5671;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1991/'92;;;;;;;;;;
5672;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1992/'93;;;;;;;;;;
5673;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1993/'94;;;;;;;;;;
5674;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1994/'95;;;;;;;;;;
5675;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1995/'96;;;;;;;;;;
5676;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1996/'97;;;;;;;;;;
5677;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1997/'98;;;;;;;;;;
5678;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1998/'99;;;;;;;;;;
5679;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;1999/'00;;;;;;;;;;
5680;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2000/'01;;;;;;;;;;
5681;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2001/'02;;;;;;;;;;
5682;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2002/'03;;;;;;;;;;
5683;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2003/'04;;;;;;;;;;
5684;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2004/'05;;;;;;;;;;
5685;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2005/'06;333.0;49.0;73.0;126.0;72.0;13.0;;;;
5686;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2006/'07;449.0;138.0;52.0;142.0;105.0;12.0;;;;
5687;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2007/'08;455.0;109.0;78.0;145.0;107.0;16.0;;;;
5688;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2008/'09;464.0;93.0;77.0;159.0;120.0;15.0;;;;
5689;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2009/'10;461.0;81.0;61.0;182.0;126.0;11.0;;;;
5690;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2010/'11;477.0;128.0;107.0;130.0;106.0;6.0;;;;
5691;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2011/'12;420.0;83.0;72.0;148.0;112.0;5.0;;;;
5692;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2012/'13;565.0;146.0;130.0;165.0;119.0;5.0;;;;
5693;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2013/'14;480.0;72.0;151.0;148.0;105.0;4.0;;;;
5694;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2014/'15;435.0;42.0;115.0;167.0;107.0;4.0;;;;
5695;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2015/'16;281.0;20.0;59.0;102.0;100.0;;;;;
5696;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Autochtoon;2016/'17;238.0;5.0;68.0;84.0;81.0;;;;;
5697;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1990/'91;;;;;;;;;;
5698;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1991/'92;;;;;;;;;;
5699;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1992/'93;;;;;;;;;;
5700;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1993/'94;;;;;;;;;;
5701;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1994/'95;;;;;;;;;;
5702;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1995/'96;;;;;;;;;;
5703;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1996/'97;;;;;;;;;;
5704;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1997/'98;;;;;;;;;;
5705;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1998/'99;;;;;;;;;;
5706;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;1999/'00;;;;;;;;;;
5707;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2000/'01;;;;;;;;;;
5708;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2001/'02;;;;;;;;;;
5709;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2002/'03;;;;;;;;;;
5710;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2003/'04;;;;;;;;;;
5711;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2004/'05;;;;;;;;;;
5712;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2005/'06;52.0;9.0;24.0;12.0;5.0;2.0;;;;
5713;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2006/'07;42.0;24.0;10.0;5.0;3.0;;;;;
5714;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2007/'08;56.0;31.0;12.0;7.0;4.0;2.0;;;;
5715;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2008/'09;68.0;20.0;8.0;26.0;12.0;2.0;;;;
5716;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2009/'10;52.0;12.0;9.0;23.0;8.0;;;;;
5717;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2010/'11;76.0;34.0;25.0;8.0;8.0;1.0;;;;
5718;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2011/'12;57.0;25.0;13.0;14.0;5.0;;;;;
5719;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2012/'13;71.0;24.0;12.0;26.0;9.0;;;;;
5720;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2013/'14;69.0;10.0;17.0;18.0;24.0;;;;;
5721;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2014/'15;43.0;2.0;11.0;14.0;16.0;;;;;
5722;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2015/'16;49.0;8.0;20.0;9.0;12.0;;;;;
5723;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Allochtoon;2016/'17;23.0;1.0;10.0;6.0;6.0;;;;;
5724;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1990/'91;;;;;;;;;;
5725;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1991/'92;;;;;;;;;;
5726;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1992/'93;;;;;;;;;;
5727;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1993/'94;;;;;;;;;;
5728;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1994/'95;;;;;;;;;;
5729;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1995/'96;;;;;;;;;;
5730;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1996/'97;;;;;;;;;;
5731;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1997/'98;;;;;;;;;;
5732;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1998/'99;;;;;;;;;;
5733;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;1999/'00;;;;;;;;;;
5734;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2000/'01;;;;;;;;;;
5735;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2001/'02;;;;;;;;;;
5736;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2002/'03;;;;;;;;;;
5737;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2003/'04;;;;;;;;;;
5738;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2004/'05;;;;;;;;;;
5739;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2005/'06;27.0;4.0;11.0;8.0;3.0;1.0;;;;
5740;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2006/'07;16.0;6.0;4.0;4.0;2.0;;;;;
5741;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2007/'08;23.0;9.0;5.0;4.0;4.0;1.0;;;;
5742;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2008/'09;21.0;8.0;1.0;4.0;7.0;1.0;;;;
5743;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2009/'10;25.0;4.0;2.0;13.0;6.0;;;;;
5744;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2010/'11;41.0;18.0;13.0;4.0;5.0;1.0;;;;
5745;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2011/'12;22.0;5.0;6.0;7.0;4.0;;;;;
5746;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;Sector landbouw;Westerse allochtoon;2012/'13;29.0;7.0;4.0;14.0;4.0;;;;;
