ID;WaardeklasseWOZObjecten;RegioS;Perioden;TotaalWOZObjecten_1;WOZObjectenWoningen_2;RecreatiewoningenEnOverigeWoningen_3;NietWoningenGedeeltelijkBewoond_4;NietWoningenNietBewoond_5
301;Totaal;Noord-Friesland (CR);1998;155658.0;127159.0;8307.0;6297.0;13895.0
302;Totaal;Noord-Friesland (CR);1999;158024.0;128808.0;8602.0;6376.0;14238.0
303;Totaal;Noord-Friesland (CR);2000;159819.0;129857.0;8663.0;6336.0;14963.0
304;Totaal;Noord-Friesland (CR);2001;160878.0;131735.0;8311.0;5349.0;15483.0
305;Totaal;Noord-Friesland (CR);2002;162971.0;133214.0;8415.0;5412.0;15930.0
306;Totaal;Noord-Friesland (CR);2003;164814.0;133987.0;8577.0;5210.0;17040.0
307;Totaal;Noord-Friesland (CR);2004;166648.0;134837.0;8765.0;5208.0;17838.0
308;Totaal;Noord-Friesland (CR);2005;167644.0;136804.0;8954.0;4623.0;17263.0
309;Totaal;Noord-Friesland (CR);2006;168309.0;137957.0;9240.0;3743.0;17369.0
310;Totaal;Noord-Friesland (CR);2007;170871.0;139754.0;9081.0;4039.0;17997.0
311;Totaal;Noord-Friesland (CR);2008;172861.0;141396.0;9450.0;3383.0;18632.0
312;Totaal;Noord-Friesland (CR);2009;174522.0;142427.0;9536.0;3387.0;19172.0
313;Totaal;Noord-Friesland (CR);2010;175610.0;142762.0;9653.0;3430.0;19765.0
314;Totaal;Noord-Friesland (CR);2011;177070.0;143336.0;9935.0;3373.0;20426.0
315;Totaal;Zuidwest-Friesland (CR);1997;49955.0;38451.0;2813.0;2225.0;6466.0
316;Totaal;Zuidwest-Friesland (CR);1998;51031.0;39201.0;3019.0;2241.0;6570.0
317;Totaal;Zuidwest-Friesland (CR);1999;52671.0;39933.0;3010.0;2282.0;7446.0
318;Totaal;Zuidwest-Friesland (CR);2000;53817.0;41016.0;2941.0;2275.0;7585.0
319;Totaal;Zuidwest-Friesland (CR);2001;53888.0;42003.0;2731.0;2487.0;6667.0
320;Totaal;Zuidwest-Friesland (CR);2002;54885.0;42532.0;3015.0;2335.0;7003.0
321;Totaal;Zuidwest-Friesland (CR);2003;55193.0;42478.0;3227.0;2315.0;7173.0
322;Totaal;Zuidwest-Friesland (CR);2004;55521.0;42832.0;3302.0;2260.0;7127.0
323;Totaal;Zuidwest-Friesland (CR);2005;55608.0;43005.0;3322.0;2187.0;7094.0
324;Totaal;Zuidwest-Friesland (CR);2006;56354.0;43470.0;3397.0;2173.0;7314.0
325;Totaal;Zuidwest-Friesland (CR);2007;56273.0;44333.0;3411.0;1240.0;7289.0
326;Totaal;Zuidwest-Friesland (CR);2008;56921.0;44597.0;3616.0;1148.0;7560.0
327;Totaal;Zuidwest-Friesland (CR);2009;57334.0;45022.0;3529.0;1058.0;7725.0
328;Totaal;Zuidwest-Friesland (CR);2010;57178.0;45097.0;3508.0;770.0;7803.0
329;Totaal;Zuidwest-Friesland (CR);2011;58025.0;45034.0;3512.0;1798.0;7681.0
330;Totaal;Zuidoost-Friesland (CR);1997;90406.0;74657.0;4369.0;3841.0;7539.0
331;Totaal;Zuidoost-Friesland (CR);1998;93463.0;77279.0;3840.0;3291.0;9053.0
332;Totaal;Zuidoost-Friesland (CR);1999;95195.0;78397.0;4445.0;3895.0;8458.0
333;Totaal;Zuidoost-Friesland (CR);2000;96885.0;79416.0;4473.0;3884.0;9112.0
334;Totaal;Zuidoost-Friesland (CR);2001;99200.0;80084.0;5073.0;3675.0;10368.0
335;Totaal;Zuidoost-Friesland (CR);2002;99972.0;80714.0;6007.0;3641.0;9610.0
336;Totaal;Zuidoost-Friesland (CR);2003;101224.0;81309.0;5991.0;3627.0;10297.0
337;Totaal;Zuidoost-Friesland (CR);2004;102118.0;82205.0;6221.0;3548.0;10144.0
338;Totaal;Zuidoost-Friesland (CR);2005;102108.0;83398.0;5447.0;3100.0;10163.0
339;Totaal;Zuidoost-Friesland (CR);2006;102511.0;83991.0;5493.0;3132.0;9895.0
340;Totaal;Zuidoost-Friesland (CR);2007;103657.0;84908.0;5455.0;3048.0;10246.0
341;Totaal;Zuidoost-Friesland (CR);2008;103872.0;85510.0;5478.0;2495.0;10389.0
342;Totaal;Zuidoost-Friesland (CR);2009;104704.0;86345.0;5526.0;2289.0;10544.0
343;Totaal;Zuidoost-Friesland (CR);2010;105745.0;86873.0;5633.0;2345.0;10894.0
344;Totaal;Zuidoost-Friesland (CR);2011;106481.0;87316.0;5689.0;2346.0;11130.0
345;Totaal;Noord-Drenthe (CR);1997;76789.0;64445.0;2538.0;2836.0;6970.0
346;Totaal;Noord-Drenthe (CR);1998;82764.0;68048.0;4801.0;3496.0;6419.0
347;Totaal;Noord-Drenthe (CR);1999;84815.0;69030.0;4770.0;3453.0;7562.0
348;Totaal;Noord-Drenthe (CR);2000;86529.0;70216.0;5013.0;3432.0;7868.0
349;Totaal;Noord-Drenthe (CR);2001;87890.0;71029.0;5938.0;2821.0;8102.0
350;Totaal;Noord-Drenthe (CR);2002;90298.0;72277.0;5878.0;2805.0;9338.0
351;Totaal;Noord-Drenthe (CR);2003;90913.0;73116.0;6011.0;2769.0;9017.0
352;Totaal;Noord-Drenthe (CR);2004;91419.0;73994.0;6112.0;2719.0;8594.0
353;Totaal;Noord-Drenthe (CR);2005;92467.0;75337.0;6269.0;2413.0;8448.0
354;Totaal;Noord-Drenthe (CR);2006;93161.0;75812.0;6509.0;2066.0;8774.0
355;Totaal;Noord-Drenthe (CR);2007;94850.0;76675.0;6759.0;2326.0;9090.0
356;Totaal;Noord-Drenthe (CR);2008;96379.0;77995.0;6786.0;2283.0;9315.0
357;Totaal;Noord-Drenthe (CR);2009;96902.0;78556.0;6738.0;2225.0;9383.0
358;Totaal;Noord-Drenthe (CR);2010;97833.0;78962.0;7077.0;2218.0;9576.0
359;Totaal;Noord-Drenthe (CR);2011;98412.0;79249.0;7158.0;2172.0;9833.0
360;Totaal;Zuidoost-Drenthe (CR);1997;70891.0;59386.0;3872.0;2453.0;5180.0
361;Totaal;Zuidoost-Drenthe (CR);1998;78056.0;64876.0;4474.0;2890.0;5816.0
362;Totaal;Zuidoost-Drenthe (CR);1999;79636.0;66107.0;4544.0;2874.0;6111.0
363;Totaal;Zuidoost-Drenthe (CR);2000;80353.0;66807.0;4694.0;2838.0;6014.0
364;Totaal;Zuidoost-Drenthe (CR);2001;81572.0;67556.0;4895.0;2696.0;6425.0
365;Totaal;Zuidoost-Drenthe (CR);2002;82266.0;67949.0;5123.0;2623.0;6571.0
366;Totaal;Zuidoost-Drenthe (CR);2003;82888.0;68469.0;5212.0;2513.0;6694.0
367;Totaal;Zuidoost-Drenthe (CR);2004;83604.0;68671.0;5446.0;2498.0;6989.0
368;Totaal;Zuidoost-Drenthe (CR);2005;84114.0;68982.0;5510.0;2524.0;7098.0
369;Totaal;Zuidoost-Drenthe (CR);2006;84936.0;69635.0;5527.0;2480.0;7294.0
370;Totaal;Zuidoost-Drenthe (CR);2007;85523.0;69893.0;5631.0;2466.0;7533.0
371;Totaal;Zuidoost-Drenthe (CR);2008;86465.0;70499.0;5738.0;2410.0;7818.0
372;Totaal;Zuidoost-Drenthe (CR);2009;87193.0;71146.0;5540.0;2423.0;8084.0
373;Totaal;Zuidoost-Drenthe (CR);2010;87419.0;71373.0;5517.0;2342.0;8187.0
374;Totaal;Zuidoost-Drenthe (CR);2011;87786.0;71307.0;5701.0;2276.0;8502.0
375;Totaal;Zuidwest-Drenthe (CR);1997;67549.0;53928.0;2435.0;3525.0;7661.0
376;Totaal;Zuidwest-Drenthe (CR);1998;58692.0;47430.0;3134.0;2869.0;5259.0
377;Totaal;Zuidwest-Drenthe (CR);1999;59483.0;47978.0;3289.0;2800.0;5416.0
378;Totaal;Zuidwest-Drenthe (CR);2000;60032.0;48505.0;3313.0;2785.0;5429.0
379;Totaal;Zuidwest-Drenthe (CR);2001;60679.0;49290.0;3201.0;2436.0;5752.0
380;Totaal;Zuidwest-Drenthe (CR);2002;60948.0;49389.0;3093.0;2397.0;6069.0
381;Totaal;Zuidwest-Drenthe (CR);2003;61311.0;49600.0;3095.0;2410.0;6206.0
382;Totaal;Zuidwest-Drenthe (CR);2004;62069.0;50283.0;3074.0;2346.0;6366.0
383;Totaal;Zuidwest-Drenthe (CR);2005;63199.0;50750.0;3718.0;2231.0;6500.0
384;Totaal;Zuidwest-Drenthe (CR);2006;64299.0;51528.0;3732.0;2208.0;6831.0
385;Totaal;Zuidwest-Drenthe (CR);2007;64373.0;52189.0;3717.0;2103.0;6364.0
386;Totaal;Zuidwest-Drenthe (CR);2008;65713.0;52882.0;3697.0;1902.0;7232.0
387;Totaal;Zuidwest-Drenthe (CR);2009;66419.0;53211.0;3726.0;1825.0;7657.0
388;Totaal;Zuidwest-Drenthe (CR);2010;67081.0;53711.0;3767.0;1789.0;7814.0
389;Totaal;Zuidwest-Drenthe (CR);2011;67252.0;53897.0;3825.0;1734.0;7796.0
390;Totaal;Noord-Overijssel (CR);1997;149001.0;120217.0;5727.0;7916.0;15141.0
391;Totaal;Noord-Overijssel (CR);1998;153874.0;123934.0;6155.0;7535.0;16250.0
392;Totaal;Noord-Overijssel (CR);1999;161975.0;126845.0;6544.0;7617.0;20969.0
393;Totaal;Noord-Overijssel (CR);2000;164252.0;128228.0;6922.0;7640.0;21462.0
394;Totaal;Noord-Overijssel (CR);2001;159016.0;126139.0;7070.0;5864.0;19943.0
395;Totaal;Noord-Overijssel (CR);2002;158333.0;128191.0;7147.0;6223.0;16772.0
396;Totaal;Noord-Overijssel (CR);2003;161887.0;130490.0;7320.0;6231.0;17846.0
397;Totaal;Noord-Overijssel (CR);2004;163632.0;132106.0;7143.0;6148.0;18235.0
398;Totaal;Noord-Overijssel (CR);2005;165568.0;134616.0;7916.0;5342.0;17694.0
399;Totaal;Noord-Overijssel (CR);2006;166992.0;135338.0;8115.0;5250.0;18289.0
400;Totaal;Noord-Overijssel (CR);2007;169020.0;137254.0;8209.0;4693.0;18864.0
401;Totaal;Noord-Overijssel (CR);2008;170723.0;138776.0;8169.0;4892.0;18886.0
402;Totaal;Noord-Overijssel (CR);2009;172900.0;140496.0;8097.0;4881.0;19426.0
403;Totaal;Noord-Overijssel (CR);2010;173726.0;141279.0;8119.0;4729.0;19599.0
404;Totaal;Noord-Overijssel (CR);2011;175006.0;142371.0;8145.0;4660.0;19830.0
405;Totaal;Zuidwest-Overijssel (CR);1997;62975.0;55575.0;941.0;2208.0;4251.0
406;Totaal;Zuidwest-Overijssel (CR);1998;63949.0;54030.0;2912.0;2114.0;4893.0
407;Totaal;Zuidwest-Overijssel (CR);1999;64967.0;54387.0;2968.0;1923.0;5689.0
408;Totaal;Zuidwest-Overijssel (CR);2000;65772.0;55020.0;2972.0;1888.0;5892.0
409;Totaal;Zuidwest-Overijssel (CR);2001;70069.0;57689.0;3555.0;1858.0;6967.0
410;Totaal;Zuidwest-Overijssel (CR);2002;70424.0;58374.0;3208.0;1919.0;6923.0
411;Totaal;Zuidwest-Overijssel (CR);2003;70355.0;58821.0;3200.0;1889.0;6445.0
412;Totaal;Zuidwest-Overijssel (CR);2004;71878.0;60181.0;3244.0;1874.0;6579.0
413;Totaal;Zuidwest-Overijssel (CR);2005;71216.0;60175.0;3070.0;1688.0;6283.0
414;Totaal;Zuidwest-Overijssel (CR);2006;72147.0;60683.0;3469.0;1759.0;6236.0
415;Totaal;Zuidwest-Overijssel (CR);2007;72663.0;61319.0;3447.0;1616.0;6281.0
416;Totaal;Zuidwest-Overijssel (CR);2008;73312.0;62260.0;3207.0;1604.0;6241.0
417;Totaal;Zuidwest-Overijssel (CR);2009;73462.0;62468.0;3063.0;1486.0;6445.0
418;Totaal;Zuidwest-Overijssel (CR);2010;73882.0;62817.0;3075.0;1474.0;6516.0
419;Totaal;Zuidwest-Overijssel (CR);2011;74346.0;63122.0;3086.0;1442.0;6696.0
420;Totaal;Twente (CR);1997;265329.0;220125.0;9057.0;9136.0;27011.0
421;Totaal;Twente (CR);1998;270756.0;223877.0;13085.0;9278.0;24516.0
422;Totaal;Twente (CR);1999;277625.0;228585.0;13214.0;9110.0;26716.0
423;Totaal;Twente (CR);2000;279122.0;230629.0;13196.0;9034.0;26263.0
424;Totaal;Twente (CR);2001;285044.0;236113.0;16233.0;8097.0;24601.0
425;Totaal;Twente (CR);2002;288205.0;238992.0;15982.0;7970.0;25261.0
426;Totaal;Twente (CR);2003;292029.0;240722.0;16214.0;7570.0;27523.0
427;Totaal;Twente (CR);2004;294382.0;242560.0;16431.0;7337.0;28054.0
428;Totaal;Twente (CR);2005;296255.0;244855.0;16013.0;6550.0;28837.0
429;Totaal;Twente (CR);2006;298855.0;247209.0;16035.0;6277.0;29334.0
430;Totaal;Twente (CR);2007;301050.0;249322.0;16094.0;5982.0;29652.0
431;Totaal;Twente (CR);2008;304644.0;252260.0;16308.0;5736.0;30340.0
432;Totaal;Twente (CR);2009;307196.0;254224.0;16355.0;5702.0;30915.0
433;Totaal;Twente (CR);2010;308433.0;255345.0;15998.0;5589.0;31501.0
434;Totaal;Twente (CR);2011;309713.0;256007.0;16145.0;5626.0;31935.0
435;Totaal;Veluwe (CR);1997;266032.0;219849.0;10294.0;11804.0;24085.0
436;Totaal;Veluwe (CR);1998;272643.0;224613.0;10711.0;8555.0;28764.0
437;Totaal;Veluwe (CR);1999;282586.0;227284.0;14274.0;8644.0;32384.0
438;Totaal;Veluwe (CR);2000;284853.0;233254.0;11811.0;8774.0;31014.0
439;Totaal;Veluwe (CR);2001;287476.0;235338.0;11936.0;7792.0;32410.0
440;Totaal;Veluwe (CR);2002;290701.0;236669.0;13063.0;7223.0;33746.0
441;Totaal;Veluwe (CR);2003;295138.0;239813.0;13239.0;7152.0;34934.0
442;Totaal;Veluwe (CR);2004;297732.0;242647.0;14461.0;7098.0;33526.0
443;Totaal;Veluwe (CR);2005;298896.0;245102.0;15029.0;6217.0;32548.0
444;Totaal;Veluwe (CR);2006;301014.0;247326.0;17680.0;6069.0;29939.0
445;Totaal;Veluwe (CR);2007;302230.0;248510.0;17777.0;6070.0;29873.0
446;Totaal;Veluwe (CR);2008;305555.0;251615.0;17835.0;5989.0;30116.0
447;Totaal;Veluwe (CR);2009;310045.0;255178.0;18318.0;5872.0;30677.0
448;Totaal;Veluwe (CR);2010;313224.0;257108.0;18712.0;5825.0;31579.0
449;Totaal;Veluwe (CR);2011;317219.0;260271.0;18923.0;5631.0;32394.0
450;Totaal;Achterhoek (CR);1997;164001.0;132743.0;7489.0;9644.0;14125.0
451;Totaal;Achterhoek (CR);1998;167393.0;136451.0;6794.0;9627.0;14521.0
452;Totaal;Achterhoek (CR);1999;170819.0;138804.0;7373.0;9482.0;15160.0
453;Totaal;Achterhoek (CR);2000;173659.0;140925.0;7447.0;9399.0;15888.0
454;Totaal;Achterhoek (CR);2001;176938.0;145405.0;6382.0;7832.0;17319.0
455;Totaal;Achterhoek (CR);2002;180333.0;146808.0;6483.0;7806.0;19236.0
456;Totaal;Achterhoek (CR);2003;182599.0;147826.0;6530.0;7623.0;20620.0
457;Totaal;Achterhoek (CR);2004;183701.0;149026.0;6568.0;7453.0;20654.0
458;Totaal;Achterhoek (CR);2005;190413.0;157224.0;6914.0;6744.0;19531.0
459;Totaal;Achterhoek (CR);2006;192470.0;159031.0;7011.0;6547.0;19881.0
460;Totaal;Achterhoek (CR);2007;194753.0;161313.0;7155.0;5372.0;20913.0
461;Totaal;Achterhoek (CR);2008;195049.0;162178.0;7265.0;3966.0;21640.0
462;Totaal;Achterhoek (CR);2009;196523.0;163476.0;7436.0;3826.0;21785.0
463;Totaal;Achterhoek (CR);2010;197711.0;164215.0;7547.0;3657.0;22292.0
464;Totaal;Achterhoek (CR);2011;198974.0;165535.0;7641.0;3472.0;22326.0
465;Totaal;Arnhem/Nijmegen (CR);1997;306747.0;269722.0;12318.0;4879.0;19828.0
466;Totaal;Arnhem/Nijmegen (CR);1998;312357.0;274783.0;12093.0;5137.0;20344.0
467;Totaal;Arnhem/Nijmegen (CR);1999;318593.0;279017.0;12312.0;5063.0;22201.0
468;Totaal;Arnhem/Nijmegen (CR);2000;323965.0;283128.0;12563.0;5005.0;23269.0
469;Totaal;Arnhem/Nijmegen (CR);2001;328185.0;286593.0;12527.0;4011.0;25054.0
470;Totaal;Arnhem/Nijmegen (CR);2002;331353.0;288587.0;13215.0;3953.0;25598.0
471;Totaal;Arnhem/Nijmegen (CR);2003;333633.0;290240.0;13721.0;3792.0;25880.0
472;Totaal;Arnhem/Nijmegen (CR);2004;336060.0;292369.0;13719.0;3679.0;26293.0
473;Totaal;Arnhem/Nijmegen (CR);2005;332476.0;289567.0;13791.0;3255.0;25863.0
474;Totaal;Arnhem/Nijmegen (CR);2006;335711.0;292807.0;13816.0;3091.0;25997.0
475;Totaal;Arnhem/Nijmegen (CR);2007;339118.0;297090.0;13839.0;2791.0;25398.0
476;Totaal;Arnhem/Nijmegen (CR);2008;343142.0;300949.0;14331.0;2447.0;25415.0
477;Totaal;Arnhem/Nijmegen (CR);2009;347481.0;304159.0;14335.0;2190.0;26797.0
478;Totaal;Arnhem/Nijmegen (CR);2010;350084.0;306376.0;14438.0;2306.0;26964.0
479;Totaal;Arnhem/Nijmegen (CR);2011;352124.0;307940.0;14605.0;2312.0;27267.0
480;Totaal;Zuidwest-Gelderland (CR);1997;88067.0;75076.0;946.0;3416.0;8629.0
481;Totaal;Zuidwest-Gelderland (CR);1998;90051.0;76619.0;1063.0;4127.0;8242.0
482;Totaal;Zuidwest-Gelderland (CR);1999;92281.0;79471.0;973.0;4119.0;7718.0
483;Totaal;Zuidwest-Gelderland (CR);2000;94542.0;81585.0;992.0;3872.0;8093.0
484;Totaal;Zuidwest-Gelderland (CR);2001;96504.0;82623.0;1245.0;3778.0;8858.0
485;Totaal;Zuidwest-Gelderland (CR);2002;97408.0;83390.0;1318.0;3753.0;8947.0
486;Totaal;Zuidwest-Gelderland (CR);2003;98409.0;84065.0;1439.0;3749.0;9156.0
487;Totaal;Zuidwest-Gelderland (CR);2004;99607.0;84116.0;1446.0;3718.0;10327.0
488;Totaal;Zuidwest-Gelderland (CR);2005;101142.0;86549.0;1649.0;3380.0;9564.0
489;Totaal;Zuidwest-Gelderland (CR);2006;101408.0;86700.0;1800.0;3319.0;9589.0
490;Totaal;Zuidwest-Gelderland (CR);2007;101518.0;87431.0;1643.0;2792.0;9652.0
491;Totaal;Zuidwest-Gelderland (CR);2008;102552.0;87196.0;2677.0;2700.0;9979.0
492;Totaal;Zuidwest-Gelderland (CR);2009;103347.0;87550.0;2791.0;3341.0;9665.0
493;Totaal;Zuidwest-Gelderland (CR);2010;104103.0;88299.0;2623.0;3410.0;9771.0
494;Totaal;Zuidwest-Gelderland (CR);2011;104657.0;88783.0;2737.0;3263.0;9874.0
495;Totaal;Utrecht (CR);1997;488589.0;420298.0;16628.0;7292.0;44371.0
496;Totaal;Utrecht (CR);1998;494038.0;427374.0;18535.0;7657.0;40472.0
497;Totaal;Utrecht (CR);1999;504866.0;435536.0;19450.0;7171.0;42709.0
498;Totaal;Utrecht (CR);2000;518910.0;443865.0;19929.0;7410.0;47706.0
499;Totaal;Utrecht (CR);2001;528009.0;454538.0;19478.0;6103.0;47890.0
500;Totaal;Utrecht (CR);2002;537391.0;463667.0;19394.0;6081.0;48249.0
501;Totaal;Utrecht (CR);2003;540752.0;469063.0;19415.0;5894.0;46380.0
502;Totaal;Utrecht (CR);2004;545821.0;473159.0;19626.0;5934.0;47102.0
503;Totaal;Utrecht (CR);2005;549616.0;478111.0;20322.0;5513.0;45670.0
504;Totaal;Utrecht (CR);2006;555813.0;483132.0;21297.0;5433.0;45951.0
505;Totaal;Utrecht (CR);2007;564006.0;492761.0;19875.0;4618.0;46752.0
506;Totaal;Utrecht (CR);2008;571471.0;500063.0;20257.0;4016.0;47135.0
507;Totaal;Utrecht (CR);2009;577206.0;505253.0;20473.0;3427.0;48053.0
508;Totaal;Utrecht (CR);2010;585178.0;511798.0;20278.0;3786.0;49316.0
509;Totaal;Utrecht (CR);2011;590839.0;516225.0;21579.0;3340.0;49695.0
510;Totaal;Kop van Noord-Holland (CR);1997;164735.0;132762.0;8513.0;5962.0;17498.0
511;Totaal;Kop van Noord-Holland (CR);1998;169193.0;134401.0;10970.0;5828.0;17994.0
512;Totaal;Kop van Noord-Holland (CR);1999;172817.0;136875.0;11087.0;5851.0;19004.0
513;Totaal;Kop van Noord-Holland (CR);2000;175879.0;138802.0;11276.0;5732.0;20069.0
514;Totaal;Kop van Noord-Holland (CR);2001;177238.0;143254.0;11909.0;5186.0;16889.0
515;Totaal;Kop van Noord-Holland (CR);2002;179628.0;145220.0;11717.0;5098.0;17593.0
516;Totaal;Kop van Noord-Holland (CR);2003;180170.0;146512.0;12152.0;4978.0;16528.0
517;Totaal;Kop van Noord-Holland (CR);2004;182340.0;148019.0;12647.0;4890.0;16784.0
518;Totaal;Kop van Noord-Holland (CR);2005;184534.0;147501.0;15783.0;4484.0;16766.0
519;Totaal;Kop van Noord-Holland (CR);2006;185094.0;148224.0;15897.0;4378.0;16595.0
520;Totaal;Kop van Noord-Holland (CR);2007;187302.0;150233.0;15998.0;3697.0;17374.0
521;Totaal;Kop van Noord-Holland (CR);2008;189130.0;152175.0;16062.0;2977.0;17916.0
522;Totaal;Kop van Noord-Holland (CR);2009;190371.0;153525.0;16173.0;2705.0;17968.0
523;Totaal;Kop van Noord-Holland (CR);2010;191427.0;154190.0;16194.0;2630.0;18413.0
524;Totaal;Kop van Noord-Holland (CR);2011;192898.0;155560.0;16252.0;2566.0;18520.0
525;Totaal;Alkmaar en omgeving (CR);1997;106093.0;88700.0;2825.0;1743.0;12825.0
526;Totaal;Alkmaar en omgeving (CR);1998;108248.0;91656.0;5476.0;1752.0;9364.0
527;Totaal;Alkmaar en omgeving (CR);1999;109736.0;92895.0;5347.0;1892.0;9602.0
528;Totaal;Alkmaar en omgeving (CR);2000;112289.0;95107.0;5378.0;1802.0;10002.0
529;Totaal;Alkmaar en omgeving (CR);2001;113725.0;96544.0;6730.0;1587.0;8864.0
530;Totaal;Alkmaar en omgeving (CR);2002;109926.0;91886.0;7681.0;1442.0;8917.0
531;Totaal;Alkmaar en omgeving (CR);2003;111603.0;93447.0;7768.0;1346.0;9042.0
532;Totaal;Alkmaar en omgeving (CR);2004;112522.0;94115.0;7745.0;1394.0;9268.0
533;Totaal;Alkmaar en omgeving (CR);2005;113665.0;95683.0;7618.0;1206.0;9158.0
534;Totaal;Alkmaar en omgeving (CR);2006;114947.0;96733.0;7680.0;1207.0;9327.0
535;Totaal;Alkmaar en omgeving (CR);2007;116922.0;98244.0;7916.0;1136.0;9626.0
536;Totaal;Alkmaar en omgeving (CR);2008;117557.0;98532.0;8064.0;1068.0;9893.0
537;Totaal;Alkmaar en omgeving (CR);2009;118531.0;99219.0;8508.0;1044.0;9760.0
538;Totaal;Alkmaar en omgeving (CR);2010;119718.0;100122.0;8615.0;1000.0;9981.0
539;Totaal;Alkmaar en omgeving (CR);2011;120959.0;101220.0;8668.0;961.0;10110.0
540;Totaal;IJmond (CR);1997;82387.0;69569.0;6651.0;690.0;5477.0
541;Totaal;IJmond (CR);1998;84248.0;70569.0;7193.0;784.0;5702.0
542;Totaal;IJmond (CR);1999;86567.0;71971.0;7353.0;658.0;6585.0
543;Totaal;IJmond (CR);2000;88058.0;72422.0;7312.0;686.0;7638.0
544;Totaal;IJmond (CR);2001;88722.0;73504.0;6941.0;626.0;7651.0
545;Totaal;IJmond (CR);2002;94847.0;78130.0;7202.0;707.0;8808.0
546;Totaal;IJmond (CR);2003;95209.0;79151.0;7137.0;709.0;8212.0
547;Totaal;IJmond (CR);2004;94633.0;78910.0;7101.0;699.0;7923.0
548;Totaal;IJmond (CR);2005;96838.0;80946.0;7059.0;619.0;8214.0
549;Totaal;IJmond (CR);2006;97654.0;81588.0;7140.0;620.0;8306.0
550;Totaal;IJmond (CR);2007;98599.0;82259.0;7247.0;544.0;8549.0
551;Totaal;IJmond (CR);2008;99591.0;83062.0;7339.0;529.0;8661.0
552;Totaal;IJmond (CR);2009;100557.0;83696.0;7534.0;553.0;8774.0
553;Totaal;IJmond (CR);2010;100442.0;84114.0;7404.0;512.0;8412.0
554;Totaal;IJmond (CR);2011;100632.0;84388.0;7425.0;500.0;8319.0
555;Totaal;Agglomeratie Haarlem (CR);1997;111104.0;94986.0;1597.0;1558.0;12963.0
556;Totaal;Agglomeratie Haarlem (CR);1998;112630.0;94373.0;3420.0;1681.0;13156.0
557;Totaal;Agglomeratie Haarlem (CR);1999;113961.0;95400.0;8064.0;1696.0;8801.0
558;Totaal;Agglomeratie Haarlem (CR);2000;114721.0;94836.0;9519.0;1653.0;8713.0
559;Totaal;Agglomeratie Haarlem (CR);2001;115504.0;96779.0;8590.0;1106.0;9029.0
560;Totaal;Agglomeratie Haarlem (CR);2002;115707.0;96878.0;8470.0;1070.0;9289.0
561;Totaal;Agglomeratie Haarlem (CR);2003;115809.0;97146.0;8523.0;1016.0;9124.0
562;Totaal;Agglomeratie Haarlem (CR);2004;115992.0;97129.0;8808.0;798.0;9257.0
563;Totaal;Agglomeratie Haarlem (CR);2005;116919.0;97799.0;9219.0;737.0;9164.0
564;Totaal;Agglomeratie Haarlem (CR);2006;117798.0;98534.0;9337.0;730.0;9197.0
565;Totaal;Agglomeratie Haarlem (CR);2007;118298.0;99710.0;8832.0;482.0;9274.0
566;Totaal;Agglomeratie Haarlem (CR);2008;118986.0;100072.0;8874.0;628.0;9412.0
567;Totaal;Agglomeratie Haarlem (CR);2009;119745.0;100534.0;8966.0;569.0;9676.0
568;Totaal;Agglomeratie Haarlem (CR);2010;119886.0;100714.0;8874.0;622.0;9676.0
569;Totaal;Agglomeratie Haarlem (CR);2011;121124.0;101784.0;8982.0;528.0;9830.0
570;Totaal;Zaanstreek (CR);1997;70562.0;61369.0;3923.0;330.0;4940.0
571;Totaal;Zaanstreek (CR);1998;72669.0;62345.0;3986.0;894.0;5444.0
572;Totaal;Zaanstreek (CR);1999;73688.0;63207.0;3985.0;890.0;5606.0
573;Totaal;Zaanstreek (CR);2000;74258.0;63754.0;3978.0;882.0;5644.0
574;Totaal;Zaanstreek (CR);2001;75466.0;64865.0;4584.0;688.0;5329.0
575;Totaal;Zaanstreek (CR);2002;76565.0;65878.0;4438.0;672.0;5577.0
576;Totaal;Zaanstreek (CR);2003;77117.0;66156.0;4483.0;654.0;5824.0
577;Totaal;Zaanstreek (CR);2004;77078.0;66096.0;4332.0;560.0;6090.0
578;Totaal;Zaanstreek (CR);2005;78258.0;67175.0;4417.0;508.0;6158.0
579;Totaal;Zaanstreek (CR);2006;79661.0;68533.0;4403.0;498.0;6227.0
580;Totaal;Zaanstreek (CR);2007;80038.0;68875.0;4402.0;477.0;6284.0
581;Totaal;Zaanstreek (CR);2008;81300.0;70001.0;4428.0;453.0;6418.0
582;Totaal;Zaanstreek (CR);2009;82856.0;71250.0;4448.0;433.0;6725.0
583;Totaal;Zaanstreek (CR);2010;83710.0;72082.0;4389.0;433.0;6806.0
584;Totaal;Zaanstreek (CR);2011;84320.0;72664.0;4378.0;417.0;6861.0
585;Totaal;Groot-Amsterdam (CR);1997;610707.0;528559.0;16846.0;2636.0;62666.0
586;Totaal;Groot-Amsterdam (CR);1998;618777.0;539538.0;16903.0;2992.0;59344.0
587;Totaal;Groot-Amsterdam (CR);1999;625986.0;546848.0;21435.0;3152.0;54551.0
588;Totaal;Groot-Amsterdam (CR);2000;632379.0;552244.0;21502.0;3089.0;55544.0
589;Totaal;Groot-Amsterdam (CR);2001;639075.0;559426.0;22308.0;2389.0;54952.0
