ID;Populatie;Vervoerwijzen;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Afstand_4;ReisduurPerVerplaatsing_5;Verplaatsingen_6;Afstand_7;Reisduur_8
2320;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Nederland (LD);2010;0.05;0.47;0.84;9.83;17.47;17.0;164.0;4.9
2321;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Nederland (LD);2011;0.05;0.59;0.95;11.77;18.94;17.0;206.0;5.5
2322;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Nederland (LD);2012;0.05;0.44;0.77;9.09;15.99;17.0;153.0;4.5
2323;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Nederland (LD);2013;0.04;0.5;0.8;11.94;19.33;14.0;173.0;4.7
2324;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Nederland (LD);2014;0.04;0.51;0.82;11.7;18.7;15.0;179.0;4.8
2325;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Nederland (LD);2015;0.05;0.55;0.9;11.47;18.74;17.0;191.0;5.2
2326;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Nederland (LD);2016;0.04;0.39;0.68;9.06;15.86;15.0;136.0;4.0
2327;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Nederland (LD);2017;0.04;0.51;0.78;11.25;17.32;16.0;175.0;4.5
2328;Totaal;Auto (bestuurder);Diensten/verzorging;Groningen (PV);2010;0.04;0.51;0.8;12.55;19.48;14.0;179.0;4.6
2329;Totaal;Auto (bestuurder);Diensten/verzorging;Groningen (PV);2011;0.04;0.91;0.92;22.73;22.92;14.0;317.0;5.3
2330;Totaal;Auto (bestuurder);Diensten/verzorging;Groningen (PV);2012;0.03;0.41;0.51;14.6;18.05;10.0;143.0;2.9
2331;Totaal;Auto (bestuurder);Diensten/verzorging;Groningen (PV);2013;0.04;0.59;0.84;16.21;22.98;13.0;206.0;4.9
2332;Totaal;Auto (bestuurder);Diensten/verzorging;Groningen (PV);2014;0.04;0.66;0.94;14.91;21.27;15.0;230.0;5.5
2333;Totaal;Auto (bestuurder);Diensten/verzorging;Groningen (PV);2015;;;;;;;;
2334;Totaal;Auto (bestuurder);Diensten/verzorging;Groningen (PV);2016;;;;;;;;
2335;Totaal;Auto (bestuurder);Diensten/verzorging;Groningen (PV);2017;;;;;;;;
2336;Totaal;Auto (bestuurder);Diensten/verzorging;Friesland (PV);2010;0.04;0.7;0.88;15.91;20.09;15.0;243.0;5.1
2337;Totaal;Auto (bestuurder);Diensten/verzorging;Friesland (PV);2011;0.04;0.59;0.93;13.44;21.17;15.0;205.0;5.4
2338;Totaal;Auto (bestuurder);Diensten/verzorging;Friesland (PV);2012;0.03;0.39;0.59;11.37;17.38;12.0;135.0;3.4
2339;Totaal;Auto (bestuurder);Diensten/verzorging;Friesland (PV);2013;0.05;0.7;1.03;14.22;20.99;17.0;243.0;6.0
2340;Totaal;Auto (bestuurder);Diensten/verzorging;Friesland (PV);2014;0.04;0.64;0.83;14.8;19.09;15.0;223.0;4.8
2341;Totaal;Auto (bestuurder);Diensten/verzorging;Friesland (PV);2015;;;;;;;;
2342;Totaal;Auto (bestuurder);Diensten/verzorging;Friesland (PV);2016;;;;;;;;
2343;Totaal;Auto (bestuurder);Diensten/verzorging;Friesland (PV);2017;;;;;;;;
2344;Totaal;Auto (bestuurder);Diensten/verzorging;Drenthe (PV);2010;0.04;0.61;0.81;13.77;18.36;15.0;212.0;4.7
2345;Totaal;Auto (bestuurder);Diensten/verzorging;Drenthe (PV);2011;0.05;0.7;0.95;15.17;20.82;16.0;242.0;5.5
2346;Totaal;Auto (bestuurder);Diensten/verzorging;Drenthe (PV);2012;0.04;0.52;0.71;13.46;18.43;13.0;181.0;4.1
2347;Totaal;Auto (bestuurder);Diensten/verzorging;Drenthe (PV);2013;0.04;0.67;0.85;15.24;19.37;15.0;231.0;4.9
2348;Totaal;Auto (bestuurder);Diensten/verzorging;Drenthe (PV);2014;0.04;0.44;0.76;9.98;17.17;15.0;154.0;4.4
2349;Totaal;Auto (bestuurder);Diensten/verzorging;Drenthe (PV);2015;;;;;;;;
2350;Totaal;Auto (bestuurder);Diensten/verzorging;Drenthe (PV);2016;;;;;;;;
2351;Totaal;Auto (bestuurder);Diensten/verzorging;Drenthe (PV);2017;;;;;;;;
2352;Totaal;Auto (bestuurder);Diensten/verzorging;Overijssel (PV);2010;0.05;0.54;0.83;11.3;17.4;16.0;186.0;4.8
2353;Totaal;Auto (bestuurder);Diensten/verzorging;Overijssel (PV);2011;0.04;0.51;0.75;12.19;17.95;15.0;178.0;4.4
2354;Totaal;Auto (bestuurder);Diensten/verzorging;Overijssel (PV);2012;0.04;0.62;0.78;15.81;19.72;14.0;217.0;4.5
2355;Totaal;Auto (bestuurder);Diensten/verzorging;Overijssel (PV);2013;0.03;0.41;0.75;13.02;24.06;11.0;142.0;4.4
2356;Totaal;Auto (bestuurder);Diensten/verzorging;Overijssel (PV);2014;0.04;0.41;0.6;10.67;15.87;13.0;141.0;3.5
2357;Totaal;Auto (bestuurder);Diensten/verzorging;Overijssel (PV);2015;0.04;0.48;0.69;12.37;17.76;14.0;168.0;4.0
2358;Totaal;Auto (bestuurder);Diensten/verzorging;Overijssel (PV);2016;0.04;0.37;0.61;10.33;16.97;13.0;131.0;3.6
2359;Totaal;Auto (bestuurder);Diensten/verzorging;Overijssel (PV);2017;;;;;;;;
2360;Totaal;Auto (bestuurder);Diensten/verzorging;Flevoland (PV);2010;0.06;0.68;0.98;12.32;17.62;19.0;238.0;5.7
2361;Totaal;Auto (bestuurder);Diensten/verzorging;Flevoland (PV);2011;0.04;0.59;0.72;16.51;20.17;12.0;205.0;4.2
2362;Totaal;Auto (bestuurder);Diensten/verzorging;Flevoland (PV);2012;0.03;0.64;0.74;18.32;21.32;12.0;223.0;4.3
2363;Totaal;Auto (bestuurder);Diensten/verzorging;Flevoland (PV);2013;0.04;0.62;0.79;15.71;19.99;14.0;216.0;4.6
2364;Totaal;Auto (bestuurder);Diensten/verzorging;Flevoland (PV);2014;0.04;0.62;1.03;14.22;23.64;15.0;216.0;6.0
2365;Totaal;Auto (bestuurder);Diensten/verzorging;Flevoland (PV);2015;;;;;;;;
2366;Totaal;Auto (bestuurder);Diensten/verzorging;Flevoland (PV);2016;;;;;;;;
2367;Totaal;Auto (bestuurder);Diensten/verzorging;Flevoland (PV);2017;;;;;;;;
2368;Totaal;Auto (bestuurder);Diensten/verzorging;Gelderland (PV);2010;0.05;0.43;0.73;9.28;15.76;16.0;150.0;4.3
2369;Totaal;Auto (bestuurder);Diensten/verzorging;Gelderland (PV);2011;0.04;0.46;0.75;11.73;19.13;14.0;160.0;4.4
2370;Totaal;Auto (bestuurder);Diensten/verzorging;Gelderland (PV);2012;0.04;0.5;0.81;13.94;22.54;12.0;174.0;4.7
2371;Totaal;Auto (bestuurder);Diensten/verzorging;Gelderland (PV);2013;0.05;0.59;0.9;12.15;18.56;17.0;205.0;5.2
2372;Totaal;Auto (bestuurder);Diensten/verzorging;Gelderland (PV);2014;0.04;0.46;0.76;11.74;19.23;14.0;161.0;4.4
2373;Totaal;Auto (bestuurder);Diensten/verzorging;Gelderland (PV);2015;0.04;0.48;0.66;12.61;17.48;13.0;167.0;3.9
2374;Totaal;Auto (bestuurder);Diensten/verzorging;Gelderland (PV);2016;0.03;0.44;0.69;12.91;20.25;12.0;155.0;4.0
2375;Totaal;Auto (bestuurder);Diensten/verzorging;Gelderland (PV);2017;0.04;0.48;0.86;12.28;22.1;14.0;166.0;5.0
2376;Totaal;Auto (bestuurder);Diensten/verzorging;Utrecht (PV);2010;0.04;0.68;0.98;15.77;22.68;15.0;236.0;5.7
2377;Totaal;Auto (bestuurder);Diensten/verzorging;Utrecht (PV);2011;0.03;0.3;0.51;9.29;15.96;11.0;103.0;3.0
2378;Totaal;Auto (bestuurder);Diensten/verzorging;Utrecht (PV);2012;0.04;0.43;0.73;11.4;19.5;13.0;149.0;4.2
2379;Totaal;Auto (bestuurder);Diensten/verzorging;Utrecht (PV);2013;0.04;0.56;0.79;15.32;21.82;13.0;194.0;4.6
2380;Totaal;Auto (bestuurder);Diensten/verzorging;Utrecht (PV);2014;0.04;0.36;0.71;8.62;17.11;15.0;125.0;4.1
2381;Totaal;Auto (bestuurder);Diensten/verzorging;Utrecht (PV);2015;0.03;0.27;0.5;9.73;18.28;10.0;92.0;2.9
2382;Totaal;Auto (bestuurder);Diensten/verzorging;Utrecht (PV);2016;0.03;0.25;0.45;7.49;13.69;12.0;86.0;2.6
2383;Totaal;Auto (bestuurder);Diensten/verzorging;Utrecht (PV);2017;0.04;0.41;0.65;10.44;16.59;14.0;142.0;3.8
2384;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Holland (PV);2010;0.04;0.36;0.66;9.94;18.26;13.0;126.0;3.8
2385;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Holland (PV);2011;0.03;0.5;0.78;14.45;22.71;12.0;173.0;4.5
2386;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Holland (PV);2012;0.03;0.32;0.6;9.77;18.72;11.0;110.0;3.5
2387;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Holland (PV);2013;0.03;0.36;0.68;10.84;20.7;11.0;124.0;4.0
2388;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Holland (PV);2014;0.03;0.31;0.52;10.97;18.7;10.0;106.0;3.0
2389;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Holland (PV);2015;0.03;0.32;0.6;10.73;19.95;11.0;113.0;3.5
2390;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Holland (PV);2016;0.03;0.38;0.61;14.16;22.77;9.0;133.0;3.6
2391;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Holland (PV);2017;0.02;0.26;0.5;11.45;21.86;8.0;90.0;2.9
2392;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Holland (PV);2010;0.04;0.5;1.12;11.55;25.76;15.0;175.0;6.5
2393;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Holland (PV);2011;0.03;0.38;0.7;11.48;21.19;11.0;131.0;4.0
2394;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Holland (PV);2012;0.03;0.42;0.76;12.44;22.76;12.0;146.0;4.4
2395;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Holland (PV);2013;0.03;0.41;0.65;13.47;21.51;11.0;141.0;3.8
2396;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Holland (PV);2014;0.03;0.28;0.53;10.04;19.29;10.0;96.0;3.1
2397;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Holland (PV);2015;0.03;0.58;0.79;17.21;23.41;12.0;202.0;4.6
2398;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Holland (PV);2016;0.03;0.37;0.66;11.48;20.33;11.0;130.0;3.8
2399;Totaal;Auto (bestuurder);Diensten/verzorging;Zuid-Holland (PV);2017;0.03;0.28;0.54;9.51;18.41;10.0;97.0;3.1
2400;Totaal;Auto (bestuurder);Diensten/verzorging;Zeeland (PV);2010;0.04;0.43;0.59;10.52;14.36;14.0;149.0;3.4
2401;Totaal;Auto (bestuurder);Diensten/verzorging;Zeeland (PV);2011;0.04;0.46;0.57;12.6;15.79;13.0;158.0;3.3
2402;Totaal;Auto (bestuurder);Diensten/verzorging;Zeeland (PV);2012;0.04;0.54;0.76;12.42;17.3;15.0;190.0;4.4
2403;Totaal;Auto (bestuurder);Diensten/verzorging;Zeeland (PV);2013;0.04;0.82;0.97;19.44;22.98;15.0;286.0;5.6
2404;Totaal;Auto (bestuurder);Diensten/verzorging;Zeeland (PV);2014;0.03;0.49;0.62;17.85;22.78;10.0;170.0;3.6
2405;Totaal;Auto (bestuurder);Diensten/verzorging;Zeeland (PV);2015;;;;;;;;
2406;Totaal;Auto (bestuurder);Diensten/verzorging;Zeeland (PV);2016;;;;;;;;
2407;Totaal;Auto (bestuurder);Diensten/verzorging;Zeeland (PV);2017;;;;;;;;
2408;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Brabant (PV);2010;0.04;0.4;0.77;9.32;17.96;15.0;138.0;4.4
2409;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Brabant (PV);2011;0.05;0.61;0.96;12.62;19.88;17.0;213.0;5.6
2410;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Brabant (PV);2012;0.05;0.43;0.76;9.2;16.26;16.0;151.0;4.4
2411;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Brabant (PV);2013;0.04;0.49;0.75;13.34;20.5;13.0;170.0;4.4
2412;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Brabant (PV);2014;0.04;0.47;0.75;11.77;18.74;14.0;163.0;4.3
2413;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Brabant (PV);2015;0.05;0.6;0.97;12.26;19.9;17.0;208.0;5.6
2414;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Brabant (PV);2016;0.04;0.4;0.65;10.24;16.79;14.0;138.0;3.8
2415;Totaal;Auto (bestuurder);Diensten/verzorging;Noord-Brabant (PV);2017;0.04;0.53;0.81;11.94;18.16;15.0;184.0;4.7
2416;Totaal;Auto (bestuurder);Diensten/verzorging;Limburg (PV);2010;0.06;0.63;1.0;10.63;16.7;21.0;220.0;5.8
2417;Totaal;Auto (bestuurder);Diensten/verzorging;Limburg (PV);2011;0.05;0.55;0.93;10.11;17.08;19.0;191.0;5.4
2418;Totaal;Auto (bestuurder);Diensten/verzorging;Limburg (PV);2012;0.05;0.45;0.78;8.86;15.43;18.0;157.0;4.5
2419;Totaal;Auto (bestuurder);Diensten/verzorging;Limburg (PV);2013;0.05;0.51;0.92;9.75;17.51;18.0;177.0;5.3
2420;Totaal;Auto (bestuurder);Diensten/verzorging;Limburg (PV);2014;0.05;0.62;0.99;11.59;18.64;19.0;215.0;5.8
2421;Totaal;Auto (bestuurder);Diensten/verzorging;Limburg (PV);2015;0.05;0.44;0.73;9.58;15.97;16.0;152.0;4.2
2422;Totaal;Auto (bestuurder);Diensten/verzorging;Limburg (PV);2016;0.05;0.38;0.76;7.11;14.34;18.0;131.0;4.4
2423;Totaal;Auto (bestuurder);Diensten/verzorging;Limburg (PV);2017;0.05;0.45;0.72;9.74;15.52;16.0;157.0;4.2
2424;Totaal;Auto (bestuurder);Diensten/verzorging;Zeer sterk stedelijk;2010;0.03;0.43;0.96;13.2;29.41;11.0;149.0;5.5
2425;Totaal;Auto (bestuurder);Diensten/verzorging;Zeer sterk stedelijk;2011;0.03;0.32;0.6;12.16;22.88;9.0;112.0;3.5
2426;Totaal;Auto (bestuurder);Diensten/verzorging;Zeer sterk stedelijk;2012;0.03;0.37;0.65;13.61;23.97;9.0;129.0;3.8
2427;Totaal;Auto (bestuurder);Diensten/verzorging;Zeer sterk stedelijk;2013;0.02;0.19;0.39;9.69;19.47;7.0;67.0;2.2
2428;Totaal;Auto (bestuurder);Diensten/verzorging;Zeer sterk stedelijk;2014;0.02;0.21;0.42;9.53;19.22;8.0;73.0;2.4
2429;Totaal;Auto (bestuurder);Diensten/verzorging;Zeer sterk stedelijk;2015;0.02;0.43;0.63;17.61;26.09;8.0;149.0;3.7
2430;Totaal;Auto (bestuurder);Diensten/verzorging;Zeer sterk stedelijk;2016;0.03;0.35;0.57;13.03;21.26;9.0;123.0;3.3
2431;Totaal;Auto (bestuurder);Diensten/verzorging;Zeer sterk stedelijk;2017;0.02;0.2;0.43;8.35;17.74;8.0;70.0;2.5
2432;Totaal;Auto (bestuurder);Diensten/verzorging;Sterk stedelijk;2010;0.04;0.34;0.7;7.76;16.15;15.0;117.0;4.1
2433;Totaal;Auto (bestuurder);Diensten/verzorging;Sterk stedelijk;2011;0.04;0.4;0.69;10.2;17.55;14.0;139.0;4.0
2434;Totaal;Auto (bestuurder);Diensten/verzorging;Sterk stedelijk;2012;0.04;0.4;0.72;10.01;18.36;14.0;138.0;4.2
2435;Totaal;Auto (bestuurder);Diensten/verzorging;Sterk stedelijk;2013;0.04;0.48;0.73;12.53;19.3;13.0;166.0;4.2
2436;Totaal;Auto (bestuurder);Diensten/verzorging;Sterk stedelijk;2014;0.04;0.38;0.66;10.31;18.03;13.0;131.0;3.8
2437;Totaal;Auto (bestuurder);Diensten/verzorging;Sterk stedelijk;2015;0.04;0.4;0.62;11.47;17.78;12.0;140.0;3.6
2438;Totaal;Auto (bestuurder);Diensten/verzorging;Sterk stedelijk;2016;0.03;0.34;0.58;10.29;17.68;11.0;117.0;3.4
2439;Totaal;Auto (bestuurder);Diensten/verzorging;Sterk stedelijk;2017;0.03;0.35;0.59;11.17;18.55;11.0;123.0;3.4
2440;Totaal;Auto (bestuurder);Diensten/verzorging;Matig stedelijk;2010;0.04;0.48;0.81;10.9;18.62;15.0;166.0;4.7
2441;Totaal;Auto (bestuurder);Diensten/verzorging;Matig stedelijk;2011;0.05;0.68;0.98;14.8;21.12;16.0;238.0;5.7
2442;Totaal;Auto (bestuurder);Diensten/verzorging;Matig stedelijk;2012;0.04;0.43;0.7;10.52;16.98;14.0;151.0;4.1
2443;Totaal;Auto (bestuurder);Diensten/verzorging;Matig stedelijk;2013;0.04;0.46;0.75;12.66;20.58;13.0;161.0;4.4
2444;Totaal;Auto (bestuurder);Diensten/verzorging;Matig stedelijk;2014;0.04;0.42;0.75;10.69;19.11;14.0;147.0;4.4
2445;Totaal;Auto (bestuurder);Diensten/verzorging;Matig stedelijk;2015;0.04;0.5;0.81;12.47;20.44;14.0;172.0;4.7
2446;Totaal;Auto (bestuurder);Diensten/verzorging;Matig stedelijk;2016;0.04;0.34;0.62;9.46;17.38;12.0;118.0;3.6
2447;Totaal;Auto (bestuurder);Diensten/verzorging;Matig stedelijk;2017;0.04;0.46;0.71;11.72;18.33;14.0;158.0;4.1
2448;Totaal;Auto (bestuurder);Diensten/verzorging;Weinig stedelijk;2010;0.05;0.68;1.01;13.0;19.34;18.0;236.0;5.9
2449;Totaal;Auto (bestuurder);Diensten/verzorging;Weinig stedelijk;2011;0.04;0.55;0.83;12.69;19.2;15.0;190.0;4.8
2450;Totaal;Auto (bestuurder);Diensten/verzorging;Weinig stedelijk;2012;0.04;0.52;0.8;13.12;20.08;14.0;183.0;4.7
2451;Totaal;Auto (bestuurder);Diensten/verzorging;Weinig stedelijk;2013;0.05;0.66;0.99;14.03;21.0;16.0;231.0;5.8
2452;Totaal;Auto (bestuurder);Diensten/verzorging;Weinig stedelijk;2014;0.04;0.53;0.79;12.15;18.04;15.0;186.0;4.6
2453;Totaal;Auto (bestuurder);Diensten/verzorging;Weinig stedelijk;2015;0.04;0.47;0.78;11.2;18.43;15.0;164.0;4.5
2454;Totaal;Auto (bestuurder);Diensten/verzorging;Weinig stedelijk;2016;0.04;0.49;0.73;12.69;19.15;13.0;170.0;4.3
2455;Totaal;Auto (bestuurder);Diensten/verzorging;Weinig stedelijk;2017;0.05;0.63;0.97;13.78;21.18;16.0;218.0;5.6
2456;Totaal;Auto (bestuurder);Diensten/verzorging;Niet stedelijk;2010;0.05;0.66;0.92;13.1;18.07;18.0;231.0;5.3
2457;Totaal;Auto (bestuurder);Diensten/verzorging;Niet stedelijk;2011;0.04;0.65;0.93;14.79;21.18;15.0;225.0;5.4
2458;Totaal;Auto (bestuurder);Diensten/verzorging;Niet stedelijk;2012;0.04;0.52;0.75;12.77;18.43;14.0;182.0;4.4
2459;Totaal;Auto (bestuurder);Diensten/verzorging;Niet stedelijk;2013;0.05;0.78;1.19;15.04;22.79;18.0;273.0;6.9
2460;Totaal;Auto (bestuurder);Diensten/verzorging;Niet stedelijk;2014;0.04;0.67;0.92;15.47;21.24;15.0;232.0;5.3
2461;Totaal;Auto (bestuurder);Diensten/verzorging;Niet stedelijk;2015;0.05;0.86;1.19;15.66;21.6;19.0;300.0;6.9
2462;Totaal;Auto (bestuurder);Diensten/verzorging;Niet stedelijk;2016;0.04;0.52;0.85;12.35;20.06;15.0;182.0;4.9
2463;Totaal;Auto (bestuurder);Diensten/verzorging;Niet stedelijk;2017;0.04;0.62;0.77;16.19;20.22;13.0;214.0;4.4
2464;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Nederland;2010;0.18;1.28;2.52;7.14;14.04;62.0;445.0;14.6
2465;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Nederland;2011;0.17;1.38;2.38;7.97;13.73;60.0;481.0;13.8
2466;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Nederland;2012;0.17;1.23;2.38;7.03;13.64;61.0;429.0;13.9
2467;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Nederland;2013;0.18;1.23;2.37;7.04;13.53;61.0;429.0;13.8
2468;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Nederland;2014;0.18;1.29;2.39;7.34;13.6;61.0;450.0;13.9
2469;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Nederland;2015;0.18;1.24;2.41;7.04;13.72;61.0;431.0;14.0
2470;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Nederland;2016;0.17;1.17;2.18;7.0;13.03;58.0;409.0;12.7
2471;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Nederland;2017;0.17;1.29;2.41;7.61;14.21;59.0;448.0;13.9
2472;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Noord-Nederland (LD);2010;0.19;1.34;2.59;7.0;13.54;67.0;466.0;15.0
2473;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Noord-Nederland (LD);2011;0.18;1.45;2.42;7.96;13.3;63.0;505.0;14.1
2474;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Noord-Nederland (LD);2012;0.18;1.49;2.5;8.37;14.08;62.0;519.0;14.6
2475;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Noord-Nederland (LD);2013;0.18;1.44;2.56;7.77;13.83;64.0;500.0;14.8
2476;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Noord-Nederland (LD);2014;0.19;1.57;2.61;8.15;13.53;67.0;548.0;15.2
2477;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Noord-Nederland (LD);2015;0.19;1.43;2.65;7.6;14.05;66.0;500.0;15.4
2478;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Noord-Nederland (LD);2016;0.18;1.5;2.41;8.27;13.29;63.0;525.0;14.0
2479;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Noord-Nederland (LD);2017;0.18;1.43;2.45;7.9;13.47;63.0;497.0;14.1
2480;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Oost-Nederland (LD);2010;0.19;1.42;2.66;7.35;13.73;67.0;494.0;15.4
2481;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Oost-Nederland (LD);2011;0.18;1.36;2.37;7.53;13.12;63.0;472.0;13.7
2482;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Oost-Nederland (LD);2012;0.18;1.4;2.48;7.8;13.84;62.0;487.0;14.4
2483;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Oost-Nederland (LD);2013;0.19;1.26;2.38;6.59;12.44;67.0;438.0;13.8
2484;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Oost-Nederland (LD);2014;0.18;1.46;2.53;7.98;13.8;64.0;508.0;14.7
2485;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Oost-Nederland (LD);2015;0.19;1.27;2.44;6.79;13.01;65.0;443.0;14.2
2486;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Oost-Nederland (LD);2016;0.18;1.16;2.19;6.53;12.27;62.0;407.0;12.7
2487;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Oost-Nederland (LD);2017;0.18;1.37;2.57;7.44;13.98;64.0;474.0;14.8
2488;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;West-Nederland (LD);2010;0.16;1.15;2.31;7.38;14.73;54.0;401.0;13.4
2489;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;West-Nederland (LD);2011;0.16;1.29;2.33;8.13;14.74;55.0;447.0;13.5
2490;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;West-Nederland (LD);2012;0.16;1.11;2.24;6.89;13.96;56.0;387.0;13.0
2491;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;West-Nederland (LD);2013;0.15;1.08;2.16;7.26;14.53;52.0;376.0;12.5
2492;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;West-Nederland (LD);2014;0.15;1.15;2.18;7.49;14.22;53.0;399.0;12.6
2493;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;West-Nederland (LD);2015;0.15;1.12;2.22;7.32;14.5;53.0;391.0;12.9
2494;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;West-Nederland (LD);2016;0.15;1.04;1.98;7.12;13.52;51.0;365.0;11.5
2495;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;West-Nederland (LD);2017;0.14;1.15;2.14;7.94;14.8;50.0;397.0;12.3
2496;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Zuid-Nederland (LD);2010;0.21;1.39;2.81;6.61;13.4;73.0;482.0;16.3
2497;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Zuid-Nederland (LD);2011;0.2;1.59;2.5;8.1;12.72;68.0;553.0;14.5
2498;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Zuid-Nederland (LD);2012;0.2;1.2;2.54;6.03;12.73;70.0;420.0;14.8
2499;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Zuid-Nederland (LD);2013;0.21;1.45;2.74;6.8;12.83;74.0;506.0;15.9
2500;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Zuid-Nederland (LD);2014;0.21;1.32;2.64;6.23;12.45;74.0;458.0;15.3
2501;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Zuid-Nederland (LD);2015;0.21;1.37;2.7;6.55;12.94;73.0;477.0;15.7
2502;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Zuid-Nederland (LD);2016;0.2;1.31;2.51;6.67;12.79;69.0;457.0;14.6
2503;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Zuid-Nederland (LD);2017;0.21;1.48;2.85;7.14;13.78;72.0;512.0;16.5
2504;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Groningen (PV);2010;0.19;1.62;3.18;8.61;16.91;65.0;564.0;18.4
2505;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Groningen (PV);2011;0.17;1.43;2.44;8.3;14.14;60.0;499.0;14.2
2506;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Groningen (PV);2012;0.18;1.43;2.53;7.83;13.83;64.0;501.0;14.7
2507;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Groningen (PV);2013;0.17;1.27;2.32;7.39;13.53;60.0;441.0;13.5
2508;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Groningen (PV);2014;0.2;1.45;2.64;7.22;13.17;70.0;504.0;15.3
2509;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Groningen (PV);2015;0.18;1.35;2.46;7.59;13.86;62.0;470.0;14.3
2510;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Groningen (PV);2016;0.15;1.08;1.71;7.26;11.44;52.0;379.0;9.9
2511;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Groningen (PV);2017;0.17;1.27;2.42;7.54;14.36;58.0;441.0;14.0
2512;Totaal;Auto (bestuurder);Winkelen, boodschappen doen;Friesland (PV);2010;0.16;1.05;2.03;6.39;12.39;57.0;363.0;11.7
