ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
5794;Zuidbroek;Heemskerk                               ;Buurt     ;BU03960303;37;3;1;2;0;27;27;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5795;Wijk 04 Heemskerkerduin en Noorddorp;Heemskerk                               ;Wijk      ;WK039604  ;1638;24;1;23;0;159;9;0;62;0;89;0;0;0;0;0;0;0;29;5;10;11;0;3;443;34;409;983;455;527;0;0;;;;;0;0;0;0;0;;;;;
5796;De Houtwegen;Heemskerk                               ;Buurt     ;BU03960400;35;2;0;2;0;31;3;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5797;Industriegebied;Heemskerk                               ;Buurt     ;BU03960401;42;1;1;0;0;38;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;;;;;0;0;0;0;0;;;;;
5798;Heemskerkerduin;Heemskerk                               ;Buurt     ;BU03960402;297;11;0;11;0;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;2;0;0;278;29;249;3;1;3;0;0;;;;;0;0;0;0;0;;;;;
5799;Noorddorp;Heemskerk                               ;Buurt     ;BU03960403;146;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;10;8;0;0;120;5;115;3;3;0;0;0;;;;;0;0;0;0;0;;;;;
5800;Westertuinen;Heemskerk                               ;Buurt     ;BU03960404;11;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5801;Business park Ijmond;Heemskerk                               ;Buurt     ;BU03960408;32;2;0;2;0;21;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;2;0;0;;;;;0;0;0;0;0;;;;;
5802;Duingebied;Heemskerk                               ;Buurt     ;BU03960409;1076;3;0;3;0;62;0;0;62;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;43;0;43;965;443;522;0;0;;;;;0;0;0;0;0;;;;;
5803;Wijk 05 Poelenburg en Oosterzij;Heemskerk                               ;Wijk      ;WK039605  ;71;2;0;2;0;59;54;0;0;4;0;0;0;0;0;0;0;0;5;4;1;0;0;0;0;0;0;1;1;0;0;5;;;;;0;0;0;0;5;;;;;
5804;Poelenburg;Heemskerk                               ;Buurt     ;BU03960500;17;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5805;Oosterzij;Heemskerk                               ;Buurt     ;BU03960501;20;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5806;Neksloot;Heemskerk                               ;Buurt     ;BU03960502;18;1;0;1;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5807;Steenstrapark;Heemskerk                               ;Buurt     ;BU03960503;16;1;0;1;0;8;4;0;0;4;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;1;1;0;0;3;;;;;0;0;0;0;3;;;;;
5808;Wijk 06 Noordbroek en De Trompet;Heemskerk                               ;Wijk      ;WK039606  ;281;9;2;8;0;94;72;1;0;6;14;16;0;0;0;0;16;0;34;28;6;0;0;0;117;0;117;5;0;0;5;6;;;;;0;0;0;0;6;;;;;
5809;De Maer;Heemskerk                               ;Buurt     ;BU03960600;28;1;0;1;0;17;17;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5810;De Die;Heemskerk                               ;Buurt     ;BU03960601;37;2;0;2;0;26;19;1;0;6;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5811;Rendorppark;Heemskerk                               ;Buurt     ;BU03960602;13;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5812;Breedweer;Heemskerk                               ;Buurt     ;BU03960603;40;1;0;1;0;29;29;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;1;0;1;0;0;0;0;5;;;;;0;0;0;0;5;;;;;
5813;Tolhek;Heemskerk                               ;Buurt     ;BU03960604;9;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;2;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5814;De Trompet;Heemskerk                               ;Buurt     ;BU03960605;27;4;1;2;0;15;0;0;0;0;14;4;0;0;0;0;4;0;1;1;0;0;0;0;4;0;4;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5815;Noorderveld;Heemskerk                               ;Buurt     ;BU03960607;127;1;0;1;0;0;0;0;0;0;0;9;0;0;0;0;9;0;0;0;0;0;0;0;112;0;112;5;0;0;5;0;;;;;0;0;0;0;0;;;;;
5816;Wijk 07 Kerkbeek;Heemskerk                               ;Wijk      ;WK039607  ;52;3;0;3;0;44;43;1;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;0;0;0;2;2;0;0;0;;;;;0;0;0;0;0;;;;;
5817;Onderwijzersbuurt;Heemskerk                               ;Buurt     ;BU03960700;18;1;0;1;0;17;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5818;Villabuurt;Heemskerk                               ;Buurt     ;BU03960701;15;1;0;1;0;11;11;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;2;0;0;0;;;;;0;0;0;0;0;;;;;
5819;Beijnesbuurt;Heemskerk                               ;Buurt     ;BU03960702;19;1;0;1;0;16;16;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5820;Wijk 08 Assumburg;Heemskerk                               ;Wijk      ;WK039608  ;69;0;0;0;0;60;60;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5821;Slotherenbuurt;Heemskerk                               ;Buurt     ;BU03960800;33;0;0;0;0;27;27;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5822;Verzetstrijdersbuurt;Heemskerk                               ;Buurt     ;BU03960801;19;0;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5823;Beijerlust;Heemskerk                               ;Buurt     ;BU03960802;18;0;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5824;Wijk 09 Hoogdorp en Waterakkers;Heemskerk                               ;Wijk      ;WK039609  ;92;4;0;4;0;73;60;1;0;6;5;3;0;0;0;0;3;0;11;11;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;1;0;0;0;;;;;
5825;Hoogdorp;Heemskerk                               ;Buurt     ;BU03960900;36;2;0;2;0;27;21;0;0;6;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;1;0;0;0;;;;;
5826;Waterakkers;Heemskerk                               ;Buurt     ;BU03960901;56;2;0;2;0;46;39;1;0;0;5;3;0;0;0;0;3;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5827;Wijk 10 Broekpolder;Heemskerk                               ;Wijk      ;WK039610  ;77;1;0;1;0;46;46;0;0;0;0;4;0;0;0;0;4;0;15;15;0;0;0;0;0;0;0;2;2;0;0;9;;;;;0;1;0;0;8;;;;;
5828;Broekpolder;Heemskerk                               ;Buurt     ;BU03961000;77;1;0;1;0;46;46;0;0;0;0;4;0;0;0;0;4;0;15;15;0;0;0;0;0;0;0;2;2;0;0;9;;;;;0;1;0;0;8;;;;;
5829;Wijk 11 Oostelijk Heemskerk;Heemskerk                               ;Wijk      ;WK039611  ;163;27;0;27;0;3;0;1;0;1;0;1;0;0;0;0;1;0;71;4;67;0;0;0;48;0;48;0;0;0;0;14;;;;;0;3;0;0;11;;;;;
5830;Landelijk gebied;Heemskerk                               ;Buurt     ;BU03961100;163;27;0;27;0;3;0;1;0;1;0;1;0;0;0;0;1;0;71;4;67;0;0;0;48;0;48;0;0;0;0;14;;;;;0;3;0;0;11;;;;;
5831;Wijk 99 Groot water;Heemskerk                               ;Wijk      ;WK039699  ;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;405.0;;;;405.0
5832;Buitenwater;Heemskerk                               ;Buurt     ;BU03969998;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;405.0;;;;405.0
5833;Heemstede;Heemstede                               ;Gemeente  ;GM0397    ;964;48;10;38;0;492;387;12;16;55;22;15;5;0;10;0;0;0;67;32;30;5;0;0;156;3;153;139;135;0;4;46;;;;;0;1;0;0;45;;;;;
5834;Wijk 00 Heemstede-Centrum;Heemstede                               ;Wijk      ;WK039700  ;744;37;6;31;0;405;342;10;6;29;18;15;5;0;10;0;0;0;56;23;28;5;0;0;101;3;98;90;90;0;0;39;;;;;0;1;0;0;37;;;;;
5835;Centrum;Heemstede                               ;Buurt     ;BU03970000;48;1;0;1;0;45;36;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5836;Oude Dorp, Indische buurt en omgeving;Heemstede                               ;Buurt     ;BU03970001;197;6;0;6;0;82;52;0;4;13;13;5;5;0;0;0;0;0;33;7;25;1;0;0;54;0;54;2;2;0;0;15;;;;;0;0;0;0;15;;;;;
5837;Zandvoortselaan en Berkenrode e.o.;Heemstede                               ;Buurt     ;BU03970002;63;5;2;3;0;37;37;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;5;0;5;0;0;0;0;4;;;;;0;1;0;0;2;;;;;
5838;Heemsteedse Dreef, Schildersbuurt e.o.;Heemstede                               ;Buurt     ;BU03970003;104;8;0;8;0;91;87;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;0;0;0;0;6;;;;;
5839;Van Merlenbuurt en Valkenburgerplein e.o;Heemstede                               ;Buurt     ;BU03970004;146;8;0;8;0;40;31;0;0;8;0;9;0;0;9;0;0;0;3;0;3;0;0;0;10;0;10;73;73;0;0;4;;;;;0;0;0;0;4;;;;;
5840;Schouwbroekerpolder;Heemstede                               ;Buurt     ;BU03970005;26;2;0;2;0;21;17;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5841;Rivierenbuurt;Heemstede                               ;Buurt     ;BU03970006;86;4;3;1;0;28;25;0;0;0;3;0;0;0;0;0;0;0;8;4;0;4;0;0;31;3;28;9;9;0;0;6;;;;;0;0;0;0;6;;;;;
5842;Kennemerduin en omgeving;Heemstede                               ;Buurt     ;BU03970007;33;0;0;0;0;26;23;0;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;;;;;0;0;0;0;0;;;;;
5843;Provincienbuurt;Heemstede                               ;Buurt     ;BU03970008;7;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5844;Geleerdenbuurt;Heemstede                               ;Buurt     ;BU03970009;33;3;2;1;0;28;28;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5845;Wijk 01 Heemstede-Zuid;Heemstede                               ;Wijk      ;WK039701  ;170;9;2;7;0;61;31;0;0;27;3;0;0;0;0;0;0;0;11;8;3;0;0;0;35;0;35;48;44;0;4;7;;;;;0;0;0;0;7;;;;;
5846;De Glip;Heemstede                               ;Buurt     ;BU03970100;93;4;0;4;0;19;16;0;0;3;0;0;0;0;0;0;0;0;9;8;1;0;0;0;28;0;28;32;28;0;4;2;;;;;0;0;0;0;2;;;;;
5847;Glipper Dreef en Staatsliedenbuurt;Heemstede                               ;Buurt     ;BU03970101;19;1;0;1;0;16;14;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;;;;;0;0;0;0;0;;;;;
5848;Manpad en Hartekamp;Heemstede                               ;Buurt     ;BU03970102;58;5;2;2;0;26;1;0;0;22;3;0;0;0;0;0;0;0;2;0;2;0;0;0;7;0;7;14;14;0;0;5;;;;;0;0;0;0;5;;;;;
5849;Wijk 02 Heemstede west van de spoorbaan;Heemstede                               ;Wijk      ;WK039702  ;50;2;2;0;0;26;14;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;1;1;0;0;1;;;;;0;0;0;0;1;;;;;
5850;Dichters- en Vogelbuurt;Heemstede                               ;Buurt     ;BU03970200;50;2;2;0;0;26;14;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;1;1;0;0;1;;;;;0;0;0;0;1;;;;;
5851;Heerhugowaard;Heerhugowaard                           ;Gemeente  ;GM0398    ;3999;219;26;193;0;1054;711;52;15;47;230;138;0;10;4;0;124;0;189;112;59;17;0;2;2159;202;1957;68;66;2;0;171;;;;;0;15;0;0;156;;;;;
5852;Wijk 01 Schrijverswijk;Heerhugowaard                           ;Wijk      ;WK039801  ;60;2;0;2;0;57;54;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5853;Schrijverswijk;Heerhugowaard                           ;Buurt     ;BU03980100;60;2;0;2;0;57;54;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5854;Wijk 02 Schilderswijk;Heerhugowaard                           ;Wijk      ;WK039802  ;90;2;1;2;0;74;70;1;0;2;0;2;0;0;0;0;2;0;9;5;4;0;0;0;0;0;0;0;0;0;0;3;;;;;0;3;0;0;0;;;;;
5855;Schilderswijk 1;Heerhugowaard                           ;Buurt     ;BU03980201;23;1;1;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5856;Schilderswijk 2;Heerhugowaard                           ;Buurt     ;BU03980202;67;2;0;2;0;52;48;1;0;2;0;2;0;0;0;0;2;0;9;5;4;0;0;0;0;0;0;0;0;0;0;3;;;;;0;3;0;0;0;;;;;
5857;Wijk 04 Planetenwijk;Heerhugowaard                           ;Wijk      ;WK039804  ;28;2;0;2;0;25;23;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5858;Planetenwijk;Heerhugowaard                           ;Buurt     ;BU03980400;28;2;0;2;0;25;23;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5859;Wijk 06 Bomen- en Recreatiewijk;Heerhugowaard                           ;Wijk      ;WK039806  ;207;4;0;4;0;86;78;5;0;2;0;1;0;0;1;0;0;0;24;11;13;0;0;0;30;8;22;61;61;0;0;2;;;;;0;2;0;0;0;;;;;
5860;Bomenbuurt;Heerhugowaard                           ;Buurt     ;BU03980601;48;2;0;2;0;43;42;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0;;;;;0;0;0;0;0;;;;;
5861;Recreatiebuurt;Heerhugowaard                           ;Buurt     ;BU03980602;62;1;0;1;0;37;34;1;0;1;0;1;0;0;1;0;0;0;22;9;13;0;0;0;0;0;0;0;0;0;0;2;;;;;0;2;0;0;0;;;;;
5862;Waarderhout;Heerhugowaard                           ;Buurt     ;BU03980603;96;2;0;2;0;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;8;22;60;60;0;0;0;;;;;0;0;0;0;0;;;;;
5863;Wijk 07 Centrumwaard;Heerhugowaard                           ;Wijk      ;WK039807  ;63;3;0;3;0;55;48;6;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5864;Centrumwaard;Heerhugowaard                           ;Buurt     ;BU03980701;29;1;0;1;0;27;21;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5865;Heemradenwijk;Heerhugowaard                           ;Buurt     ;BU03980702;34;2;0;2;0;28;27;1;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5866;Wijk 08 Edelstenenwijk;Heerhugowaard                           ;Wijk      ;WK039808  ;64;6;0;6;0;51;50;0;0;0;1;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5867;Edelstenenwijk;Heerhugowaard                           ;Buurt     ;BU03980800;64;6;0;6;0;51;50;0;0;0;1;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5868;Wijk 09 Centrum en Stationsplein;Heerhugowaard                           ;Wijk      ;WK039809  ;42;4;1;3;0;33;16;12;1;1;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5869;Centrum;Heerhugowaard                           ;Buurt     ;BU03980901;33;3;0;3;0;26;12;12;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5870;Stationsplein;Heerhugowaard                           ;Buurt     ;BU03980902;8;2;1;0;0;7;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5871;Wijk 10 Molenwijk;Heerhugowaard                           ;Wijk      ;WK039810  ;52;3;0;3;0;44;42;0;1;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5872;Molenwijk;Heerhugowaard                           ;Buurt     ;BU03981000;52;3;0;3;0;44;42;0;1;2;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5873;Wijk 11 Rivierenwijk;Heerhugowaard                           ;Wijk      ;WK039811  ;80;2;0;2;0;69;69;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;6;;;;;0;0;0;0;6;;;;;
5874;Rivierenwijk;Heerhugowaard                           ;Buurt     ;BU03981100;80;2;0;2;0;69;69;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;6;;;;;0;0;0;0;6;;;;;
5875;Wijk 12 Industrieterrein Zandhorst;Heerhugowaard                           ;Wijk      ;WK039812  ;487;29;14;14;0;246;1;16;12;11;206;18;0;0;0;0;18;0;26;2;18;6;0;0;161;3;157;0;0;0;0;8;;;;;0;0;0;0;8;;;;;
5876;Zandhorst 1;Heerhugowaard                           ;Buurt     ;BU03981201;91;3;0;3;0;83;0;2;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
5877;Zandhorst 2;Heerhugowaard                           ;Buurt     ;BU03981202;49;2;0;2;0;46;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5878;Zandhorst 3;Heerhugowaard                           ;Buurt     ;BU03981203;58;2;0;2;0;55;0;0;7;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5879;De Frans;Heerhugowaard                           ;Buurt     ;BU03981204;30;4;3;0;0;23;0;0;3;7;13;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
5880;Beveland;Heerhugowaard                           ;Buurt     ;BU03981205;67;8;4;4;0;32;0;14;2;0;16;3;0;0;0;0;3;0;0;0;0;0;0;0;22;0;22;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5881;De Vork;Heerhugowaard                           ;Buurt     ;BU03981206;192;10;7;4;0;7;1;0;0;4;1;16;0;0;0;0;16;0;23;0;18;5;0;0;136;3;132;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5882;Wijk 13 Butterhuizen;Heerhugowaard                           ;Wijk      ;WK039813  ;92;5;0;5;0;46;46;0;0;0;0;18;0;0;0;0;18;0;5;5;0;0;0;0;11;0;11;0;0;0;0;7;;;;;0;0;0;0;7;;;;;
5883;Butterhuizen 1;Heerhugowaard                           ;Buurt     ;BU03981301;65;5;0;5;0;46;46;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;4;0;4;0;0;0;0;4;;;;;0;0;0;0;4;;;;;
5884;Butterhuizen 2;Heerhugowaard                           ;Buurt     ;BU03981302;27;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;18;0;0;0;0;0;0;0;6;0;6;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
5885;Wijk 14 Oostertocht;Heerhugowaard                           ;Wijk      ;WK039814  ;75;4;0;4;0;54;54;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;6;0;6;0;0;0;0;5;;;;;0;0;0;0;5;;;;;
5886;Oostertocht;Heerhugowaard                           ;Buurt     ;BU03981400;75;4;0;4;0;54;54;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;6;0;6;0;0;0;0;5;;;;;0;0;0;0;5;;;;;
5887;Wijk 15 Zuidwijk;Heerhugowaard                           ;Wijk      ;WK039815  ;31;0;0;0;0;10;10;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;;;;;0;0;0;0;20;;;;;
5888;Zuidwijk 1;Heerhugowaard                           ;Buurt     ;BU03981501;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;0;0;0;0;14;;;;;
5889;Zuidwijk 2;Heerhugowaard                           ;Buurt     ;BU03981502;17;0;0;0;0;10;10;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;0;0;0;0;6;;;;;
5890;Wijk16 Huygenhoek;Heerhugowaard                           ;Wijk      ;WK039816  ;133;6;0;6;0;60;59;0;0;0;1;30;0;0;0;0;30;0;9;0;9;0;0;0;18;2;16;0;0;0;0;10;;;;;0;0;0;0;10;;;;;
5891;Huygenhoek 1;Heerhugowaard                           ;Buurt     ;BU03981601;44;2;0;2;0;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;5;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5892;Huygenhoek 2;Heerhugowaard                           ;Buurt     ;BU03981602;43;2;0;2;0;22;22;0;0;0;0;1;0;0;0;0;1;0;9;0;9;0;0;0;4;2;2;0;0;0;0;5;;;;;0;0;0;0;5;;;;;
5893;Huygenhoek 3;Heerhugowaard                           ;Buurt     ;BU03981603;46;2;0;2;0;4;2;0;0;0;1;29;0;0;0;0;29;0;0;0;0;0;0;0;9;0;9;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
5894;Wijk 17 Stad van de Zon;Heerhugowaard                           ;Wijk      ;WK039817  ;271;33;0;33;0;54;46;6;0;2;0;31;0;10;0;0;20;0;64;64;0;0;0;0;20;0;20;2;0;2;0;68;;;;;0;11;0;0;57;;;;;
5895;Stad van de Zon;Heerhugowaard                           ;Buurt     ;BU03981701;58;1;0;1;0;47;46;1;0;0;0;4;0;0;0;0;4;0;2;2;0;0;0;0;2;0;2;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
5896;Park van Luna;Heerhugowaard                           ;Buurt     ;BU03981702;213;31;0;31;0;6;0;5;0;2;0;27;0;10;0;0;16;0;62;62;0;0;0;0;18;0;18;2;0;2;0;66;;;;;0;11;0;0;55;;;;;
5897;Wijk 18 De Draai;Heerhugowaard                           ;Wijk      ;WK039818  ;205;11;2;10;0;29;0;0;0;27;2;25;0;0;3;0;22;0;6;0;0;6;0;0;128;0;128;3;3;0;0;4;;;;;0;0;0;0;4;;;;;
5898;De Draai;Heerhugowaard                           ;Buurt     ;BU03981800;205;11;2;10;0;29;0;0;0;27;2;25;0;0;3;0;22;0;6;0;0;6;0;0;128;0;128;3;3;0;0;4;;;;;0;0;0;0;4;;;;;
5899;Wijk 19 Broekhornpolder;Heerhugowaard                           ;Wijk      ;WK039819  ;97;6;0;6;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;84;1;83;0;0;0;0;4;;;;;0;0;0;0;4;;;;;
5900;Broekhornpolder;Heerhugowaard                           ;Buurt     ;BU03981900;97;6;0;6;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;84;1;83;0;0;0;0;4;;;;;0;0;0;0;4;;;;;
5901;Wijk 20 De Noord;Heerhugowaard                           ;Wijk      ;WK039820  ;74;3;0;3;0;32;27;1;0;0;4;2;0;0;0;0;2;0;4;0;4;0;0;0;32;4;28;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
5902;De Noord;Heerhugowaard                           ;Buurt     ;BU03982000;74;3;0;3;0;32;27;1;0;0;4;2;0;0;0;0;2;0;4;0;4;0;0;0;32;4;28;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
