ID;BedrijfsklassenSBI93EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2000100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
7707;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2009;202;89.3;208;;;;;;202
7708;25 Rubber- en kunststofindustrie;Software;1969;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7709;25 Rubber- en kunststofindustrie;Software;1970;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7710;25 Rubber- en kunststofindustrie;Software;1971;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7711;25 Rubber- en kunststofindustrie;Software;1972;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7712;25 Rubber- en kunststofindustrie;Software;1973;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7713;25 Rubber- en kunststofindustrie;Software;1974;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7714;25 Rubber- en kunststofindustrie;Software;1975;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7715;25 Rubber- en kunststofindustrie;Software;1976;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7716;25 Rubber- en kunststofindustrie;Software;1977;0;1.0;0;0.0;0.0;0.0;0.0;0.0;0
7717;25 Rubber- en kunststofindustrie;Software;1978;1;1.6;0;0.0;1.0;0.0;0.0;-1.0;1
7718;25 Rubber- en kunststofindustrie;Software;1979;1;3.1;1;0.0;1.0;0.0;0.0;0.0;1
7719;25 Rubber- en kunststofindustrie;Software;1980;2;6.1;1;0.0;2.0;1.0;0.0;0.0;2
7720;25 Rubber- en kunststofindustrie;Software;1981;3;9.1;2;0.0;3.0;1.0;0.0;-1.0;3
7721;25 Rubber- en kunststofindustrie;Software;1982;4;11.9;3;0.0;3.0;2.0;0.0;0.0;4
7722;25 Rubber- en kunststofindustrie;Software;1983;5;15.8;4;0.0;4.0;2.0;0.0;0.0;5
7723;25 Rubber- en kunststofindustrie;Software;1984;7;21.9;5;0.0;5.0;3.0;0.0;0.0;7
7724;25 Rubber- en kunststofindustrie;Software;1985;9;27.1;7;0.0;5.0;4.0;0.0;0.0;9
7725;25 Rubber- en kunststofindustrie;Software;1986;11;35.5;9;0.0;7.0;5.0;0.0;0.0;11
7726;25 Rubber- en kunststofindustrie;Software;1987;12;39.5;11;0.0;7.0;6.0;0.0;0.0;12
7727;25 Rubber- en kunststofindustrie;Software;1988;12;43.4;12;-1.0;7.0;6.0;0.0;0.0;12
7728;25 Rubber- en kunststofindustrie;Software;1989;13;49.7;12;-1.0;8.0;6.0;0.0;0.0;13
7729;25 Rubber- en kunststofindustrie;Software;1990;13;51.4;13;-1.0;7.0;7.0;0.0;0.0;13
7730;25 Rubber- en kunststofindustrie;Software;1991;22;86.0;13;0.0;18.0;9.0;0.0;0.0;22
7731;25 Rubber- en kunststofindustrie;Software;1992;26;105.0;22;-1.0;16.0;11.0;0.0;0.0;26
7732;25 Rubber- en kunststofindustrie;Software;1993;23;94.4;26;0.0;10.0;13.0;0.0;0.0;23
7733;25 Rubber- en kunststofindustrie;Software;1994;24;104.3;23;-1.0;15.0;13.0;0.0;0.0;24
7734;25 Rubber- en kunststofindustrie;Software;1995;23;101.5;24;0.0;12.0;13.0;0.0;0.0;23
7735;25 Rubber- en kunststofindustrie;Software;1996;18;78.4;23;0.0;6.0;12.0;0.0;0.0;18
7736;25 Rubber- en kunststofindustrie;Software;1997;15;69.5;18;0.0;8.0;10.0;0.0;0.0;15
7737;25 Rubber- en kunststofindustrie;Software;1998;16;74.9;15;0.0;10.0;9.0;0.0;0.0;16
7738;25 Rubber- en kunststofindustrie;Software;1999;19;86.6;16;0.0;12.0;9.0;0.0;0.0;19
7739;25 Rubber- en kunststofindustrie;Software;2000;23;100.0;19;1.0;14.0;11.0;0.0;0.0;23
7740;25 Rubber- en kunststofindustrie;Software;2001;26;109.8;23;1.0;15.0;13.0;0.0;0.0;26
7741;25 Rubber- en kunststofindustrie;Software;2002;27;113.9;26;0.0;15.0;14.0;0.0;0.0;27
7742;25 Rubber- en kunststofindustrie;Software;2003;28;114.7;27;0.0;15.0;15.0;0.0;0.0;28
7743;25 Rubber- en kunststofindustrie;Software;2004;28;114.1;28;0.0;15.0;15.0;0.0;0.0;28
7744;25 Rubber- en kunststofindustrie;Software;2005;30;119.4;28;1.0;17.0;16.0;0.0;0.0;30
7745;25 Rubber- en kunststofindustrie;Software;2006;32;124.8;30;1.0;18.0;17.0;0.0;0.0;32
7746;25 Rubber- en kunststofindustrie;Software;2007;34;128.8;32;1.0;19.0;18.0;0.0;0.0;34
7747;25 Rubber- en kunststofindustrie;Software;2008;38;138.8;34;1.0;22.0;19.0;0.0;0.0;38
7748;25 Rubber- en kunststofindustrie;Software;2009;38;141.1;38;;;;;;38
7749;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1969;0;;0;0.0;0.0;0.0;0.0;0.0;0
7750;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1970;0;;0;0.0;0.0;0.0;0.0;0.0;0
7751;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1971;0;;0;0.0;0.0;0.0;0.0;0.0;0
7752;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1972;0;;0;0.0;0.0;0.0;0.0;0.0;0
7753;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1973;0;;0;0.0;0.0;0.0;0.0;0.0;0
7754;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1974;0;;0;0.0;0.0;0.0;0.0;0.0;0
7755;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1975;0;;0;0.0;0.0;0.0;0.0;0.0;0
7756;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1976;0;;0;0.0;0.0;0.0;0.0;0.0;0
7757;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1977;0;;0;0.0;0.0;0.0;0.0;0.0;0
7758;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1978;0;;0;0.0;0.0;0.0;0.0;0.0;0
7759;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1979;0;;0;0.0;0.0;0.0;0.0;0.0;0
7760;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1980;0;;0;0.0;0.0;0.0;0.0;0.0;0
7761;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1981;0;;0;0.0;0.0;0.0;0.0;0.0;0
7762;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
7763;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
7764;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
7765;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
7766;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1986;0;;0;0.0;0.0;0.0;0.0;0.0;0
7767;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1987;0;;0;0.0;0.0;0.0;0.0;0.0;0
7768;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7769;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7770;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7771;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7772;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7773;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7774;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7775;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7776;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7777;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7778;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7779;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7780;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7781;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7782;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7783;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7784;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7785;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7786;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7787;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7788;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7789;25 Rubber- en kunststofindustrie;Overige immateriële vaste activa;2009;0;;0;;;;;;0
7790;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1969;0;;0;0.0;0.0;0.0;0.0;0.0;0
7791;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1970;0;;0;0.0;0.0;0.0;0.0;0.0;0
7792;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1971;0;;0;0.0;0.0;0.0;0.0;0.0;0
7793;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1972;0;;0;0.0;0.0;0.0;0.0;0.0;0
7794;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1973;0;;0;0.0;0.0;0.0;0.0;0.0;0
7795;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1974;0;;0;0.0;0.0;0.0;0.0;0.0;0
7796;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1975;0;;0;0.0;0.0;0.0;0.0;0.0;0
7797;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1976;0;;0;0.0;0.0;0.0;0.0;0.0;0
7798;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1977;0;;0;0.0;0.0;0.0;0.0;0.0;0
7799;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1978;0;;0;0.0;0.0;0.0;0.0;0.0;0
7800;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1979;0;;0;0.0;0.0;0.0;0.0;0.0;0
7801;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1980;0;;0;0.0;0.0;0.0;0.0;0.0;0
7802;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1981;0;;0;0.0;0.0;0.0;0.0;0.0;0
7803;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
7804;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
7805;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
7806;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
7807;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1986;0;;0;0.0;0.0;0.0;0.0;0.0;0
7808;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1987;0;;0;0.0;0.0;0.0;0.0;0.0;0
7809;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7810;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7811;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7812;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7813;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7814;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7815;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7816;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7817;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7818;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7819;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7820;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7821;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7822;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7823;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7824;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7825;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7826;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7827;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7828;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7829;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7830;25 Rubber- en kunststofindustrie;In cultuur gebrachte activa;2009;0;;0;;;;;;0
7831;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1969;0;;0;0.0;0.0;0.0;0.0;0.0;0
7832;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1970;0;;0;0.0;0.0;0.0;0.0;0.0;0
7833;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1971;0;;0;0.0;0.0;0.0;0.0;0.0;0
7834;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1972;0;;0;0.0;0.0;0.0;0.0;0.0;0
7835;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1973;0;;0;0.0;0.0;0.0;0.0;0.0;0
7836;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1974;0;;0;0.0;0.0;0.0;0.0;0.0;0
7837;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1975;0;;0;0.0;0.0;0.0;0.0;0.0;0
7838;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1976;0;;0;0.0;0.0;0.0;0.0;0.0;0
7839;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1977;0;;0;0.0;0.0;0.0;0.0;0.0;0
7840;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1978;0;;0;0.0;0.0;0.0;0.0;0.0;0
7841;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1979;0;;0;0.0;0.0;0.0;0.0;0.0;0
7842;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1980;0;;0;0.0;0.0;0.0;0.0;0.0;0
7843;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1981;0;;0;0.0;0.0;0.0;0.0;0.0;0
7844;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
7845;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
7846;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
7847;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
7848;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1986;0;;0;0.0;0.0;0.0;0.0;0.0;0
7849;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1987;0;;0;0.0;0.0;0.0;0.0;0.0;0
7850;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1988;0;;0;0.0;1.0;1.0;0.0;0.0;0
7851;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7852;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1990;0;;0;0.0;1.0;1.0;0.0;0.0;0
7853;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1991;0;;0;0.0;1.0;1.0;0.0;0.0;0
7854;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7855;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1993;0;;0;0.0;1.0;1.0;0.0;0.0;0
7856;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7857;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7858;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7859;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7860;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7861;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7862;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7863;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7864;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7865;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7866;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7867;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7868;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7869;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7870;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7871;25 Rubber- en kunststofindustrie;Overdrachtskosten op grond;2009;0;;0;;;;;;0
7872;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1969;892;56.8;811;30.0;98.0;48.0;0.0;1.0;892
7873;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1970;1045;60.9;892;79.0;128.0;55.0;0.0;1.0;1045
7874;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1971;1180;63.5;1045;83.0;114.0;62.0;0.0;0.0;1180
7875;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1972;1277;64.8;1180;68.0;96.0;67.0;0.0;0.0;1277
7876;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1973;1336;66.7;1277;17.0;112.0;70.0;0.0;0.0;1336
7877;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1974;1539;68.5;1336;161.0;125.0;81.0;0.0;-1.0;1539
7878;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1975;1725;68.7;1539;179.0;100.0;93.0;0.0;0.0;1725
7879;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1976;1857;68.5;1725;134.0;99.0;102.0;0.0;1.0;1857
7880;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1977;2002;70.8;1857;77.0;175.0;108.0;0.0;0.0;2002
7881;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1978;2216;74.6;2002;97.0;236.0;118.0;0.0;0.0;2216
7882;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1979;2411;76.8;2216;124.0;202.0;131.0;0.0;0.0;2411
7883;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1980;2696;80.3;2411;165.0;266.0;145.0;0.0;-1.0;2696
7884;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1981;2957;81.4;2696;216.0;208.0;162.0;0.0;-1.0;2957
7885;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1982;3069;80.5;2957;143.0;140.0;172.0;0.0;1.0;3069
7886;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1983;3077;79.5;3069;41.0;138.0;173.0;0.0;2.0;3077
7887;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1984;3187;80.9;3077;49.0;237.0;177.0;0.0;0.0;3187
7888;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1985;3229;80.9;3187;37.0;188.0;183.0;0.0;0.0;3229
7889;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1986;3290;82.3;3229;-2.0;249.0;187.0;0.0;0.0;3290
7890;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1987;3405;83.8;3290;45.0;267.0;196.0;0.0;0.0;3405
7891;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1988;3515;84.9;3405;54.0;259.0;206.0;0.0;3.0;3515
7892;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1989;3670;86.5;3515;79.0;291.0;216.0;0.0;1.0;3670
7893;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1990;3896;89.6;3670;86.0;370.0;230.0;0.0;0.0;3896
7894;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1991;4037;90.6;3896;90.0;298.0;243.0;0.0;-4.0;4037
7895;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1992;4115;90.3;4037;86.0;242.0;250.0;0.0;1.0;4115
7896;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1993;4178;90.6;4115;42.0;274.0;254.0;0.0;2.0;4178
7897;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1994;4261;91.8;4178;24.0;316.0;258.0;0.0;0.0;4261
7898;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1995;4413;93.7;4261;57.0;357.0;264.0;0.0;1.0;4413
7899;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1996;4518;94.7;4413;54.0;322.0;271.0;0.0;0.0;4518
7900;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1997;4637;95.9;4518;54.0;342.0;277.0;0.0;0.0;4637
7901;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1998;4794;97.5;4637;73.0;377.0;287.0;0.0;-5.0;4794
7902;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;1999;4923;98.9;4794;61.0;368.0;299.0;0.0;0.0;4923
7903;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2000;5093;100.0;4923;112.0;368.0;313.0;0.0;3.0;5093
7904;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2001;5355;101.7;5093;175.0;416.0;329.0;0.0;0.0;5355
7905;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2002;5452;101.7;5355;98.0;336.0;337.0;0.0;0.0;5452
7906;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2003;5368;99.9;5452;14.0;235.0;333.0;0.0;0.0;5368
7907;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2004;5309;98.1;5368;40.0;231.0;330.0;0.0;0.0;5309
7908;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2005;5243;95.9;5309;60.0;201.0;326.0;0.0;0.0;5243
7909;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2006;5270;95.0;5243;78.0;277.0;328.0;0.0;0.0;5270
7910;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2007;5331;94.5;5270;97.0;297.0;333.0;0.0;0.0;5331
7911;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2008;5414;94.1;5331;109.0;314.0;340.0;0.0;0.0;5414
7912;26 Bouwmaterialenindustrie;Totaal kapitaalgoederen;2009;5427;92.8;5414;;;;;;5427
7913;26 Bouwmaterialenindustrie;Woningen;1969;0;;0;0.0;0.0;0.0;0.0;0.0;0
7914;26 Bouwmaterialenindustrie;Woningen;1970;0;;0;0.0;0.0;0.0;0.0;0.0;0
7915;26 Bouwmaterialenindustrie;Woningen;1971;0;;0;0.0;0.0;0.0;0.0;0.0;0
7916;26 Bouwmaterialenindustrie;Woningen;1972;0;;0;0.0;0.0;0.0;0.0;0.0;0
7917;26 Bouwmaterialenindustrie;Woningen;1973;0;;0;0.0;0.0;0.0;0.0;0.0;0
7918;26 Bouwmaterialenindustrie;Woningen;1974;0;;0;0.0;0.0;0.0;0.0;0.0;0
7919;26 Bouwmaterialenindustrie;Woningen;1975;0;;0;0.0;0.0;0.0;0.0;0.0;0
7920;26 Bouwmaterialenindustrie;Woningen;1976;0;;0;0.0;0.0;0.0;0.0;0.0;0
7921;26 Bouwmaterialenindustrie;Woningen;1977;0;;0;0.0;0.0;0.0;0.0;0.0;0
7922;26 Bouwmaterialenindustrie;Woningen;1978;0;;0;0.0;0.0;0.0;0.0;0.0;0
7923;26 Bouwmaterialenindustrie;Woningen;1979;0;;0;0.0;0.0;0.0;0.0;0.0;0
7924;26 Bouwmaterialenindustrie;Woningen;1980;0;;0;0.0;0.0;0.0;0.0;0.0;0
7925;26 Bouwmaterialenindustrie;Woningen;1981;0;;0;0.0;0.0;0.0;0.0;0.0;0
7926;26 Bouwmaterialenindustrie;Woningen;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
7927;26 Bouwmaterialenindustrie;Woningen;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
7928;26 Bouwmaterialenindustrie;Woningen;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
7929;26 Bouwmaterialenindustrie;Woningen;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
