ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdGewicht_1
4955;Beroepsvervoer;4;8 Chemische producten;1990;9374.0
4956;Beroepsvervoer;4;8 Chemische producten;1991;9549.0
4957;Beroepsvervoer;4;8 Chemische producten;1992;9672.0
4958;Beroepsvervoer;4;8 Chemische producten;1993;9907.0
4959;Beroepsvervoer;4;8 Chemische producten;1994;10403.0
4960;Beroepsvervoer;4;8 Chemische producten;1995;10548.0
4961;Beroepsvervoer;4;8 Chemische producten;1996;10872.0
4962;Beroepsvervoer;4;8 Chemische producten;1997;10775.0
4963;Beroepsvervoer;4;8 Chemische producten;1998;10852.0
4964;Beroepsvervoer;4;8 Chemische producten;1999;11006.0
4965;Beroepsvervoer;4;8 Chemische producten;2000;12065.0
4966;Beroepsvervoer;4;8 Chemische producten;2001;12630.0
4967;Beroepsvervoer;4;8 Chemische producten;2002;11634.0
4968;Beroepsvervoer;4;8 Chemische producten;2003;11199.0
4969;Beroepsvervoer;4;8 Chemische producten;2004;10335.0
4970;Beroepsvervoer;4;8 Chemische producten;2005;10250.0
4971;Beroepsvervoer;4;8 Chemische producten;2006;12214.0
4972;Beroepsvervoer;4;8 Chemische producten;2007;12060.0
4973;Beroepsvervoer;4;8 Chemische producten;2008;10947.0
4974;Beroepsvervoer;4;8 Chemische producten;2009;11339.0
4975;Beroepsvervoer;4;8 Chemische producten;2010;11562.0
4976;Beroepsvervoer;4;8 Chemische producten;2011;10671.0
4977;Beroepsvervoer;4;8 Chemische producten;2012;10792.0
4978;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1975;
4979;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1976;
4980;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1977;
4981;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1978;
4982;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1979;
4983;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1980;
4984;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1981;
4985;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1982;11332.0
4986;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1983;11763.0
4987;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1984;12685.0
4988;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1985;13851.0
4989;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1986;14988.0
4990;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1987;17052.0
4991;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1988;19312.0
4992;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1989;21188.0
4993;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1990;23040.0
4994;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1991;24142.0
4995;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1992;25376.0
4996;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1993;25396.0
4997;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1994;27815.0
4998;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1995;30182.0
4999;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1996;30645.0
5000;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1997;32863.0
5001;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1998;33953.0
5002;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;1999;37645.0
5003;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2000;32554.0
5004;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2001;32480.0
5005;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2002;34908.0
5006;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2003;34165.0
5007;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2004;38277.0
5008;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2005;38975.0
5009;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2006;37393.0
5010;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2007;33622.0
5011;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2008;34606.0
5012;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2009;27535.0
5013;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2010;28115.0
5014;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2011;28485.0
5015;Beroepsvervoer;4;9 Voertuigen, machines en overige goede…;2012;25790.0
5016;Beroepsvervoer;5;Totaal;1975;
5017;Beroepsvervoer;5;Totaal;1976;
5018;Beroepsvervoer;5;Totaal;1977;
5019;Beroepsvervoer;5;Totaal;1978;
5020;Beroepsvervoer;5;Totaal;1979;
5021;Beroepsvervoer;5;Totaal;1980;
5022;Beroepsvervoer;5;Totaal;1981;
5023;Beroepsvervoer;5;Totaal;1982;
5024;Beroepsvervoer;5;Totaal;1983;
5025;Beroepsvervoer;5;Totaal;1984;
5026;Beroepsvervoer;5;Totaal;1985;
5027;Beroepsvervoer;5;Totaal;1986;
5028;Beroepsvervoer;5;Totaal;1987;
5029;Beroepsvervoer;5;Totaal;1988;
5030;Beroepsvervoer;5;Totaal;1989;
5031;Beroepsvervoer;5;Totaal;1990;
5032;Beroepsvervoer;5;Totaal;1991;
5033;Beroepsvervoer;5;Totaal;1992;
5034;Beroepsvervoer;5;Totaal;1993;
5035;Beroepsvervoer;5;Totaal;1994;
5036;Beroepsvervoer;5;Totaal;1995;
5037;Beroepsvervoer;5;Totaal;1996;
5038;Beroepsvervoer;5;Totaal;1997;7506.0
5039;Beroepsvervoer;5;Totaal;1998;8197.0
5040;Beroepsvervoer;5;Totaal;1999;9277.0
5041;Beroepsvervoer;5;Totaal;2000;8920.0
5042;Beroepsvervoer;5;Totaal;2001;11137.0
5043;Beroepsvervoer;5;Totaal;2002;9473.0
5044;Beroepsvervoer;5;Totaal;2003;12544.0
5045;Beroepsvervoer;5;Totaal;2004;14111.0
5046;Beroepsvervoer;5;Totaal;2005;15296.0
5047;Beroepsvervoer;5;Totaal;2006;12559.0
5048;Beroepsvervoer;5;Totaal;2007;12304.0
5049;Beroepsvervoer;5;Totaal;2008;14598.0
5050;Beroepsvervoer;5;Totaal;2009;12143.0
5051;Beroepsvervoer;5;Totaal;2010;15117.0
5052;Beroepsvervoer;5;Totaal;2011;15207.0
5053;Beroepsvervoer;5;Totaal;2012;15043.0
5054;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1975;
5055;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1976;
5056;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1977;
5057;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1978;
5058;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1979;
5059;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1980;
5060;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1981;
5061;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1982;
5062;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1983;
5063;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1984;
5064;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1985;
5065;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1986;
5066;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1987;
5067;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1988;
5068;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1989;
5069;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1990;
5070;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1991;
5071;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1992;
5072;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1993;
5073;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1994;
5074;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1995;
5075;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1996;
5076;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1997;638.0
5077;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1998;798.0
5078;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;1999;1010.0
5079;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2000;745.0
5080;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2001;1070.0
5081;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2002;1200.0
5082;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2003;1052.0
5083;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2004;1169.0
5084;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2005;1114.0
5085;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2006;1276.0
5086;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2007;1290.0
5087;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2008;1440.0
5088;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2009;1461.0
5089;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2010;1445.0
5090;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2011;1378.0
5091;Beroepsvervoer;5;0 Landbouwproducten en levende dieren;2012;1648.0
5092;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1975;
5093;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1976;
5094;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1977;
5095;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1978;
5096;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1979;
5097;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1980;
5098;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1981;
5099;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1982;
5100;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1983;
5101;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1984;
5102;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1985;
5103;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1986;
5104;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1987;
5105;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1988;
5106;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1989;
5107;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1990;
5108;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1991;
5109;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1992;
5110;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1993;
5111;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1994;
5112;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1995;
5113;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1996;
5114;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1997;709.0
5115;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1998;602.0
5116;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;1999;582.0
5117;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2000;801.0
5118;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2001;856.0
5119;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2002;1072.0
5120;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2003;1208.0
5121;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2004;1248.0
5122;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2005;1459.0
5123;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2006;2089.0
5124;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2007;1254.0
5125;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2008;1710.0
5126;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2009;1800.0
5127;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2010;1898.0
5128;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2011;1534.0
5129;Beroepsvervoer;5;1 Andere voedingsproducten en veevoeder;2012;1823.0
5130;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1975;
5131;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1976;
5132;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1977;
5133;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1978;
5134;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1979;
5135;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1980;
5136;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1981;
5137;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1982;
5138;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1983;
5139;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1984;
5140;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1985;
5141;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1986;
5142;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1987;
5143;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1988;
5144;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1989;
5145;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1990;
5146;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1991;
5147;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1992;
5148;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1993;
5149;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1994;
5150;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1995;
5151;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1996;
5152;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1997;68.0
5153;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1998;72.0
5154;Beroepsvervoer;5;2 Vaste minerale brandstoffen;1999;126.0
5155;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2000;63.0
5156;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2001;197.0
5157;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2002;183.0
5158;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2003;133.0
5159;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2004;91.0
5160;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2005;254.0
5161;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2006;46.0
5162;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2007;62.0
5163;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2008;22.0
5164;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2009;141.0
5165;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2010;5.0
5166;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2011;66.0
5167;Beroepsvervoer;5;2 Vaste minerale brandstoffen;2012;70.0
5168;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1975;
5169;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1976;
5170;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1977;
5171;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1978;
5172;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1979;
5173;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1980;
5174;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1981;
5175;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1982;
5176;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1983;
5177;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1984;
5178;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1985;
5179;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1986;
5180;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1987;
5181;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1988;
5182;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1989;
5183;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1990;
5184;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1991;
5185;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1992;
5186;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1993;
5187;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1994;
5188;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1995;
5189;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1996;
5190;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1997;85.0
5191;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1998;198.0
5192;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;1999;173.0
5193;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2000;56.0
5194;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2001;83.0
5195;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2002;64.0
5196;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2003;58.0
5197;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2004;66.0
5198;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2005;51.0
5199;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2006;79.0
5200;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2007;69.0
5201;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2008;48.0
5202;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2009;82.0
5203;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2010;137.0
5204;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2011;73.0
5205;Beroepsvervoer;5;3 Aardoliën en aardolieproducten;2012;201.0
5206;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1975;
5207;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1976;
5208;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1977;
5209;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1978;
5210;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1979;
5211;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1980;
5212;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1981;
5213;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1982;
5214;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1983;
5215;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1984;
5216;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1985;
5217;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1986;
5218;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1987;
5219;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1988;
5220;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1989;
5221;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1990;
5222;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1991;
5223;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1992;
5224;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1993;
5225;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1994;
5226;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1995;
5227;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1996;
5228;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1997;367.0
5229;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1998;276.0
5230;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;1999;326.0
5231;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2000;287.0
5232;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2001;319.0
5233;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2002;408.0
5234;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2003;325.0
5235;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2004;266.0
5236;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2005;1207.0
5237;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2006;344.0
5238;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2007;230.0
5239;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2008;184.0
5240;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2009;401.0
5241;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2010;244.0
5242;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2011;192.0
5243;Beroepsvervoer;5;4 Ertsen, metaalafval, geroost ijzerkies;2012;189.0
5244;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1975;
5245;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1976;
5246;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1977;
5247;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1978;
5248;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1979;
5249;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1980;
5250;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1981;
5251;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1982;
5252;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1983;
5253;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1984;
5254;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1985;
5255;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1986;
5256;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1987;
5257;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1988;
5258;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1989;
5259;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1990;
5260;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1991;
5261;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1992;
5262;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1993;
5263;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1994;
5264;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1995;
5265;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1996;
5266;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1997;444.0
5267;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1998;618.0
5268;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;1999;862.0
5269;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2000;541.0
5270;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2001;448.0
5271;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2002;521.0
5272;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2003;538.0
5273;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2004;554.0
5274;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2005;711.0
5275;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2006;537.0
5276;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2007;398.0
5277;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2008;873.0
5278;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2009;563.0
5279;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2010;379.0
5280;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2011;609.0
5281;Beroepsvervoer;5;5 IJzer, staal en non-ferrometalen (inc…;2012;792.0
5282;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1975;
5283;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1976;
5284;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1977;
5285;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1978;
5286;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1979;
5287;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1980;
5288;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1981;
5289;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1982;
5290;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1983;
5291;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1984;
5292;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1985;
5293;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1986;
5294;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1987;
5295;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1988;
5296;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1989;
5297;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1990;
5298;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1991;
5299;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1992;
5300;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1993;
5301;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1994;
5302;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1995;
5303;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1996;
5304;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1997;1816.0
5305;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1998;1519.0
5306;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";1999;1915.0
5307;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2000;1779.0
5308;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2001;2439.0
5309;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2002;1280.0
5310;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2003;2762.0
5311;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2004;2724.0
5312;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2005;1585.0
5313;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2006;1704.0
5314;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2007;1467.0
5315;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2008;2029.0
5316;Beroepsvervoer;5;"6 Ruwe mineralen en -fabricaten; bouwma…";2009;1437.0
