ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
2409;Totaal wel of niet geregistreerd;Ubbergen;2017;;
2410;Totaal wel of niet geregistreerd;Ubbergen;2018;;
2411;Totaal wel of niet geregistreerd;Ubbergen;2019;;
2412;Totaal wel of niet geregistreerd;Uden;2014;35.5;100.0
2413;Totaal wel of niet geregistreerd;Uden;2015;35.8;100.0
2414;Totaal wel of niet geregistreerd;Uden;2016;36.0;100.0
2415;Totaal wel of niet geregistreerd;Uden;2017;36.2;100.0
2416;Totaal wel of niet geregistreerd;Uden;2018;36.5;100.0
2417;Totaal wel of niet geregistreerd;Uden;2019;36.7;100.0
2418;Totaal wel of niet geregistreerd;Uitgeest;2014;11.3;100.0
2419;Totaal wel of niet geregistreerd;Uitgeest;2015;11.4;100.0
2420;Totaal wel of niet geregistreerd;Uitgeest;2016;11.5;100.0
2421;Totaal wel of niet geregistreerd;Uitgeest;2017;11.6;100.0
2422;Totaal wel of niet geregistreerd;Uitgeest;2018;11.7;100.0
2423;Totaal wel of niet geregistreerd;Uitgeest;2019;11.8;100.0
2424;Totaal wel of niet geregistreerd;Uithoorn;2014;24.5;100.0
2425;Totaal wel of niet geregistreerd;Uithoorn;2015;24.9;100.0
2426;Totaal wel of niet geregistreerd;Uithoorn;2016;25.3;100.0
2427;Totaal wel of niet geregistreerd;Uithoorn;2017;25.4;100.0
2428;Totaal wel of niet geregistreerd;Uithoorn;2018;25.6;100.0
2429;Totaal wel of niet geregistreerd;Uithoorn;2019;25.6;100.0
2430;Totaal wel of niet geregistreerd;Urk;2014;14.8;100.0
2431;Totaal wel of niet geregistreerd;Urk;2015;15.0;100.0
2432;Totaal wel of niet geregistreerd;Urk;2016;15.3;100.0
2433;Totaal wel of niet geregistreerd;Urk;2017;15.5;100.0
2434;Totaal wel of niet geregistreerd;Urk;2018;15.7;100.0
2435;Totaal wel of niet geregistreerd;Urk;2019;16.0;100.0
2436;Totaal wel of niet geregistreerd;Utrecht (gemeente);2014;280.0;100.0
2437;Totaal wel of niet geregistreerd;Utrecht (gemeente);2015;285.3;100.0
2438;Totaal wel of niet geregistreerd;Utrecht (gemeente);2016;289.9;100.0
2439;Totaal wel of niet geregistreerd;Utrecht (gemeente);2017;293.6;100.0
2440;Totaal wel of niet geregistreerd;Utrecht (gemeente);2018;297.9;100.0
2441;Totaal wel of niet geregistreerd;Utrecht (gemeente);2019;303.3;100.0
2442;Totaal wel of niet geregistreerd;Utrechtse Heuvelrug;2014;42.0;100.0
2443;Totaal wel of niet geregistreerd;Utrechtse Heuvelrug;2015;42.3;100.0
2444;Totaal wel of niet geregistreerd;Utrechtse Heuvelrug;2016;42.6;100.0
2445;Totaal wel of niet geregistreerd;Utrechtse Heuvelrug;2017;43.1;100.0
2446;Totaal wel of niet geregistreerd;Utrechtse Heuvelrug;2018;43.2;100.0
2447;Totaal wel of niet geregistreerd;Utrechtse Heuvelrug;2019;43.4;100.0
2448;Totaal wel of niet geregistreerd;Vaals;2014;8.9;100.0
2449;Totaal wel of niet geregistreerd;Vaals;2015;8.9;100.0
2450;Totaal wel of niet geregistreerd;Vaals;2016;8.8;100.0
2451;Totaal wel of niet geregistreerd;Vaals;2017;8.9;100.0
2452;Totaal wel of niet geregistreerd;Vaals;2018;9.1;100.0
2453;Totaal wel of niet geregistreerd;Vaals;2019;9.3;100.0
2454;Totaal wel of niet geregistreerd;Valkenburg aan de Geul;2014;15.1;100.0
2455;Totaal wel of niet geregistreerd;Valkenburg aan de Geul;2015;15.1;100.0
2456;Totaal wel of niet geregistreerd;Valkenburg aan de Geul;2016;15.1;100.0
2457;Totaal wel of niet geregistreerd;Valkenburg aan de Geul;2017;15.0;100.0
2458;Totaal wel of niet geregistreerd;Valkenburg aan de Geul;2018;15.0;100.0
2459;Totaal wel of niet geregistreerd;Valkenburg aan de Geul;2019;15.1;100.0
2460;Totaal wel of niet geregistreerd;Valkenswaard;2014;27.0;100.0
2461;Totaal wel of niet geregistreerd;Valkenswaard;2015;27.0;100.0
2462;Totaal wel of niet geregistreerd;Valkenswaard;2016;27.1;100.0
2463;Totaal wel of niet geregistreerd;Valkenswaard;2017;27.3;100.0
2464;Totaal wel of niet geregistreerd;Valkenswaard;2018;27.5;100.0
2465;Totaal wel of niet geregistreerd;Valkenswaard;2019;27.7;100.0
2466;Totaal wel of niet geregistreerd;Veendam;2014;24.3;100.0
2467;Totaal wel of niet geregistreerd;Veendam;2015;24.2;100.0
2468;Totaal wel of niet geregistreerd;Veendam;2016;24.1;100.0
2469;Totaal wel of niet geregistreerd;Veendam;2017;24.2;100.0
2470;Totaal wel of niet geregistreerd;Veendam;2018;24.2;100.0
2471;Totaal wel of niet geregistreerd;Veendam;2019;24.3;100.0
2472;Totaal wel of niet geregistreerd;Veenendaal;2014;53.6;100.0
2473;Totaal wel of niet geregistreerd;Veenendaal;2015;53.8;100.0
2474;Totaal wel of niet geregistreerd;Veenendaal;2016;54.3;100.0
2475;Totaal wel of niet geregistreerd;Veenendaal;2017;54.7;100.0
2476;Totaal wel of niet geregistreerd;Veenendaal;2018;55.3;100.0
2477;Totaal wel of niet geregistreerd;Veenendaal;2019;56.0;100.0
2478;Totaal wel of niet geregistreerd;Veere;2014;19.2;100.0
2479;Totaal wel of niet geregistreerd;Veere;2015;19.3;100.0
2480;Totaal wel of niet geregistreerd;Veere;2016;19.4;100.0
2481;Totaal wel of niet geregistreerd;Veere;2017;19.3;100.0
2482;Totaal wel of niet geregistreerd;Veere;2018;19.3;100.0
2483;Totaal wel of niet geregistreerd;Veere;2019;19.2;100.0
2484;Totaal wel of niet geregistreerd;Veghel;2014;;
2485;Totaal wel of niet geregistreerd;Veghel;2015;;
2486;Totaal wel of niet geregistreerd;Veghel;2016;;
2487;Totaal wel of niet geregistreerd;Veghel;2017;;
2488;Totaal wel of niet geregistreerd;Veghel;2018;;
2489;Totaal wel of niet geregistreerd;Veghel;2019;;
2490;Totaal wel of niet geregistreerd;Veldhoven;2014;38.6;100.0
2491;Totaal wel of niet geregistreerd;Veldhoven;2015;38.7;100.0
2492;Totaal wel of niet geregistreerd;Veldhoven;2016;38.9;100.0
2493;Totaal wel of niet geregistreerd;Veldhoven;2017;39.3;100.0
2494;Totaal wel of niet geregistreerd;Veldhoven;2018;39.5;100.0
2495;Totaal wel of niet geregistreerd;Veldhoven;2019;39.9;100.0
2496;Totaal wel of niet geregistreerd;Velsen;2014;59.0;100.0
2497;Totaal wel of niet geregistreerd;Velsen;2015;59.1;100.0
2498;Totaal wel of niet geregistreerd;Velsen;2016;59.4;100.0
2499;Totaal wel of niet geregistreerd;Velsen;2017;59.5;100.0
2500;Totaal wel of niet geregistreerd;Velsen;2018;59.7;100.0
2501;Totaal wel of niet geregistreerd;Velsen;2019;60.2;100.0
2502;Totaal wel of niet geregistreerd;Venlo;2014;88.3;100.0
2503;Totaal wel of niet geregistreerd;Venlo;2015;88.6;100.0
2504;Totaal wel of niet geregistreerd;Venlo;2016;88.7;100.0
2505;Totaal wel of niet geregistreerd;Venlo;2017;89.5;100.0
2506;Totaal wel of niet geregistreerd;Venlo;2018;89.6;100.0
2507;Totaal wel of niet geregistreerd;Venlo;2019;90.0;100.0
2508;Totaal wel of niet geregistreerd;Venray;2014;37.7;100.0
2509;Totaal wel of niet geregistreerd;Venray;2015;38.0;100.0
2510;Totaal wel of niet geregistreerd;Venray;2016;38.2;100.0
2511;Totaal wel of niet geregistreerd;Venray;2017;38.5;100.0
2512;Totaal wel of niet geregistreerd;Venray;2018;38.3;100.0
2513;Totaal wel of niet geregistreerd;Venray;2019;38.4;100.0
2514;Totaal wel of niet geregistreerd;Vianen;2014;16.8;100.0
2515;Totaal wel of niet geregistreerd;Vianen;2015;16.9;100.0
2516;Totaal wel of niet geregistreerd;Vianen;2016;16.9;100.0
2517;Totaal wel of niet geregistreerd;Vianen;2017;17.1;100.0
2518;Totaal wel of niet geregistreerd;Vianen;2018;17.4;100.0
2519;Totaal wel of niet geregistreerd;Vianen;2019;17.7;100.0
2520;Totaal wel of niet geregistreerd;Vijfheerenlanden;2014;;
2521;Totaal wel of niet geregistreerd;Vijfheerenlanden;2015;;
2522;Totaal wel of niet geregistreerd;Vijfheerenlanden;2016;;
2523;Totaal wel of niet geregistreerd;Vijfheerenlanden;2017;;
2524;Totaal wel of niet geregistreerd;Vijfheerenlanden;2018;;
2525;Totaal wel of niet geregistreerd;Vijfheerenlanden;2019;;
2526;Totaal wel of niet geregistreerd;Vlaardingen;2014;62.1;100.0
2527;Totaal wel of niet geregistreerd;Vlaardingen;2015;62.6;100.0
2528;Totaal wel of niet geregistreerd;Vlaardingen;2016;62.6;100.0
2529;Totaal wel of niet geregistreerd;Vlaardingen;2017;62.6;100.0
2530;Totaal wel of niet geregistreerd;Vlaardingen;2018;62.6;100.0
2531;Totaal wel of niet geregistreerd;Vlaardingen;2019;63.0;100.0
2532;Totaal wel of niet geregistreerd;Vlagtwedde;2014;;
2533;Totaal wel of niet geregistreerd;Vlagtwedde;2015;;
2534;Totaal wel of niet geregistreerd;Vlagtwedde;2016;;
2535;Totaal wel of niet geregistreerd;Vlagtwedde;2017;;
2536;Totaal wel of niet geregistreerd;Vlagtwedde;2018;;
2537;Totaal wel of niet geregistreerd;Vlagtwedde;2019;;
2538;Totaal wel of niet geregistreerd;Vlieland;2014;1.0;100.0
2539;Totaal wel of niet geregistreerd;Vlieland;2015;1.0;100.0
2540;Totaal wel of niet geregistreerd;Vlieland;2016;1.0;100.0
2541;Totaal wel of niet geregistreerd;Vlieland;2017;1.0;100.0
2542;Totaal wel of niet geregistreerd;Vlieland;2018;1.0;100.0
2543;Totaal wel of niet geregistreerd;Vlieland;2019;1.1;100.0
2544;Totaal wel of niet geregistreerd;Vlissingen;2014;39.1;100.0
2545;Totaal wel of niet geregistreerd;Vlissingen;2015;39.2;100.0
2546;Totaal wel of niet geregistreerd;Vlissingen;2016;39.3;100.0
2547;Totaal wel of niet geregistreerd;Vlissingen;2017;39.2;100.0
2548;Totaal wel of niet geregistreerd;Vlissingen;2018;39.4;100.0
2549;Totaal wel of niet geregistreerd;Vlissingen;2019;39.3;100.0
2550;Totaal wel of niet geregistreerd;Vlist;2014;;
2551;Totaal wel of niet geregistreerd;Vlist;2015;;
2552;Totaal wel of niet geregistreerd;Vlist;2016;;
2553;Totaal wel of niet geregistreerd;Vlist;2017;;
2554;Totaal wel of niet geregistreerd;Vlist;2018;;
2555;Totaal wel of niet geregistreerd;Vlist;2019;;
2556;Totaal wel of niet geregistreerd;Voerendaal;2014;11.1;100.0
2557;Totaal wel of niet geregistreerd;Voerendaal;2015;11.1;100.0
2558;Totaal wel of niet geregistreerd;Voerendaal;2016;11.2;100.0
2559;Totaal wel of niet geregistreerd;Voerendaal;2017;11.2;100.0
2560;Totaal wel of niet geregistreerd;Voerendaal;2018;11.1;100.0
2561;Totaal wel of niet geregistreerd;Voerendaal;2019;11.1;100.0
2562;Totaal wel of niet geregistreerd;Voorschoten;2014;21.4;100.0
2563;Totaal wel of niet geregistreerd;Voorschoten;2015;21.5;100.0
2564;Totaal wel of niet geregistreerd;Voorschoten;2016;21.6;100.0
2565;Totaal wel of niet geregistreerd;Voorschoten;2017;21.7;100.0
2566;Totaal wel of niet geregistreerd;Voorschoten;2018;21.9;100.0
2567;Totaal wel of niet geregistreerd;Voorschoten;2019;22.0;100.0
2568;Totaal wel of niet geregistreerd;Voorst;2014;20.8;100.0
2569;Totaal wel of niet geregistreerd;Voorst;2015;21.0;100.0
2570;Totaal wel of niet geregistreerd;Voorst;2016;21.0;100.0
2571;Totaal wel of niet geregistreerd;Voorst;2017;21.2;100.0
2572;Totaal wel of niet geregistreerd;Voorst;2018;21.3;100.0
2573;Totaal wel of niet geregistreerd;Voorst;2019;21.4;100.0
2574;Totaal wel of niet geregistreerd;Vught;2014;22.2;100.0
2575;Totaal wel of niet geregistreerd;Vught;2015;22.4;100.0
2576;Totaal wel of niet geregistreerd;Vught;2016;22.5;100.0
2577;Totaal wel of niet geregistreerd;Vught;2017;22.6;100.0
2578;Totaal wel of niet geregistreerd;Vught;2018;22.8;100.0
2579;Totaal wel of niet geregistreerd;Vught;2019;22.7;100.0
2580;Totaal wel of niet geregistreerd;Waadhoeke;2014;40.3;100.0
2581;Totaal wel of niet geregistreerd;Waadhoeke;2015;40.2;100.0
2582;Totaal wel of niet geregistreerd;Waadhoeke;2016;40.3;100.0
2583;Totaal wel of niet geregistreerd;Waadhoeke;2017;40.2;100.0
2584;Totaal wel of niet geregistreerd;Waadhoeke;2018;40.4;100.0
2585;Totaal wel of niet geregistreerd;Waadhoeke;2019;40.4;100.0
2586;Totaal wel of niet geregistreerd;Waalre;2014;14.5;100.0
2587;Totaal wel of niet geregistreerd;Waalre;2015;14.6;100.0
2588;Totaal wel of niet geregistreerd;Waalre;2016;14.7;100.0
2589;Totaal wel of niet geregistreerd;Waalre;2017;14.7;100.0
2590;Totaal wel of niet geregistreerd;Waalre;2018;14.8;100.0
2591;Totaal wel of niet geregistreerd;Waalre;2019;15.0;100.0
2592;Totaal wel of niet geregistreerd;Waalwijk;2014;40.7;100.0
2593;Totaal wel of niet geregistreerd;Waalwijk;2015;40.9;100.0
2594;Totaal wel of niet geregistreerd;Waalwijk;2016;41.3;100.0
2595;Totaal wel of niet geregistreerd;Waalwijk;2017;41.6;100.0
2596;Totaal wel of niet geregistreerd;Waalwijk;2018;41.9;100.0
2597;Totaal wel of niet geregistreerd;Waalwijk;2019;42.4;100.0
2598;Totaal wel of niet geregistreerd;Waddinxveen;2014;22.1;100.0
2599;Totaal wel of niet geregistreerd;Waddinxveen;2015;22.2;100.0
2600;Totaal wel of niet geregistreerd;Waddinxveen;2016;22.6;100.0
2601;Totaal wel of niet geregistreerd;Waddinxveen;2017;23.0;100.0
2602;Totaal wel of niet geregistreerd;Waddinxveen;2018;23.8;100.0
2603;Totaal wel of niet geregistreerd;Waddinxveen;2019;24.3;100.0
2604;Totaal wel of niet geregistreerd;Wageningen;2014;33.5;100.0
2605;Totaal wel of niet geregistreerd;Wageningen;2015;34.0;100.0
2606;Totaal wel of niet geregistreerd;Wageningen;2016;34.0;100.0
2607;Totaal wel of niet geregistreerd;Wageningen;2017;34.6;100.0
2608;Totaal wel of niet geregistreerd;Wageningen;2018;34.6;100.0
2609;Totaal wel of niet geregistreerd;Wageningen;2019;35.0;100.0
2610;Totaal wel of niet geregistreerd;Wassenaar;2014;22.4;100.0
2611;Totaal wel of niet geregistreerd;Wassenaar;2015;22.4;100.0
2612;Totaal wel of niet geregistreerd;Wassenaar;2016;22.5;100.0
2613;Totaal wel of niet geregistreerd;Wassenaar;2017;22.7;100.0
2614;Totaal wel of niet geregistreerd;Wassenaar;2018;22.8;100.0
2615;Totaal wel of niet geregistreerd;Wassenaar;2019;22.9;100.0
2616;Totaal wel of niet geregistreerd;Waterland;2014;15.0;100.0
2617;Totaal wel of niet geregistreerd;Waterland;2015;14.9;100.0
2618;Totaal wel of niet geregistreerd;Waterland;2016;15.1;100.0
2619;Totaal wel of niet geregistreerd;Waterland;2017;15.1;100.0
2620;Totaal wel of niet geregistreerd;Waterland;2018;15.1;100.0
2621;Totaal wel of niet geregistreerd;Waterland;2019;15.2;100.0
2622;Totaal wel of niet geregistreerd;Weert;2014;43.1;100.0
2623;Totaal wel of niet geregistreerd;Weert;2015;43.4;100.0
2624;Totaal wel of niet geregistreerd;Weert;2016;43.5;100.0
2625;Totaal wel of niet geregistreerd;Weert;2017;44.0;100.0
2626;Totaal wel of niet geregistreerd;Weert;2018;44.2;100.0
2627;Totaal wel of niet geregistreerd;Weert;2019;44.4;100.0
2628;Totaal wel of niet geregistreerd;Weesp;2014;15.8;100.0
2629;Totaal wel of niet geregistreerd;Weesp;2015;16.0;100.0
2630;Totaal wel of niet geregistreerd;Weesp;2016;16.2;100.0
2631;Totaal wel of niet geregistreerd;Weesp;2017;16.3;100.0
2632;Totaal wel of niet geregistreerd;Weesp;2018;16.6;100.0
2633;Totaal wel of niet geregistreerd;Weesp;2019;16.8;100.0
2634;Totaal wel of niet geregistreerd;Werkendam;2014;22.5;100.0
2635;Totaal wel of niet geregistreerd;Werkendam;2015;22.7;100.0
2636;Totaal wel of niet geregistreerd;Werkendam;2016;22.8;100.0
2637;Totaal wel of niet geregistreerd;Werkendam;2017;23.1;100.0
2638;Totaal wel of niet geregistreerd;Werkendam;2018;23.2;100.0
2639;Totaal wel of niet geregistreerd;Werkendam;2019;23.5;100.0
2640;Totaal wel of niet geregistreerd;West Betuwe;2014;;
2641;Totaal wel of niet geregistreerd;West Betuwe;2015;;
2642;Totaal wel of niet geregistreerd;West Betuwe;2016;;
2643;Totaal wel of niet geregistreerd;West Betuwe;2017;;
2644;Totaal wel of niet geregistreerd;West Betuwe;2018;;
2645;Totaal wel of niet geregistreerd;West Betuwe;2019;;
2646;Totaal wel of niet geregistreerd;West Maas en Waal;2014;16.2;100.0
2647;Totaal wel of niet geregistreerd;West Maas en Waal;2015;16.4;100.0
2648;Totaal wel of niet geregistreerd;West Maas en Waal;2016;16.5;100.0
2649;Totaal wel of niet geregistreerd;West Maas en Waal;2017;16.6;100.0
2650;Totaal wel of niet geregistreerd;West Maas en Waal;2018;16.7;100.0
2651;Totaal wel of niet geregistreerd;West Maas en Waal;2019;16.9;100.0
2652;Totaal wel of niet geregistreerd;Westerkwartier;2014;;
2653;Totaal wel of niet geregistreerd;Westerkwartier;2015;;
2654;Totaal wel of niet geregistreerd;Westerkwartier;2016;;
2655;Totaal wel of niet geregistreerd;Westerkwartier;2017;;
2656;Totaal wel of niet geregistreerd;Westerkwartier;2018;;
2657;Totaal wel of niet geregistreerd;Westerkwartier;2019;;
2658;Totaal wel of niet geregistreerd;Westerveld;2014;16.8;100.0
2659;Totaal wel of niet geregistreerd;Westerveld;2015;17.0;100.0
2660;Totaal wel of niet geregistreerd;Westerveld;2016;16.9;100.0
2661;Totaal wel of niet geregistreerd;Westerveld;2017;17.1;100.0
2662;Totaal wel of niet geregistreerd;Westerveld;2018;17.3;100.0
2663;Totaal wel of niet geregistreerd;Westerveld;2019;17.5;100.0
2664;Totaal wel of niet geregistreerd;Westervoort;2014;13.3;100.0
2665;Totaal wel of niet geregistreerd;Westervoort;2015;13.2;100.0
2666;Totaal wel of niet geregistreerd;Westervoort;2016;13.2;100.0
2667;Totaal wel of niet geregistreerd;Westervoort;2017;13.2;100.0
2668;Totaal wel of niet geregistreerd;Westervoort;2018;13.2;100.0
2669;Totaal wel of niet geregistreerd;Westervoort;2019;13.2;100.0
2670;Totaal wel of niet geregistreerd;Westerwolde;2014;22.1;100.0
2671;Totaal wel of niet geregistreerd;Westerwolde;2015;22.5;100.0
2672;Totaal wel of niet geregistreerd;Westerwolde;2016;22.7;100.0
2673;Totaal wel of niet geregistreerd;Westerwolde;2017;22.2;100.0
2674;Totaal wel of niet geregistreerd;Westerwolde;2018;22.1;100.0
2675;Totaal wel of niet geregistreerd;Westerwolde;2019;22.5;100.0
2676;Totaal wel of niet geregistreerd;Westland;2014;89.2;100.0
2677;Totaal wel of niet geregistreerd;Westland;2015;90.4;100.0
2678;Totaal wel of niet geregistreerd;Westland;2016;91.1;100.0
2679;Totaal wel of niet geregistreerd;Westland;2017;91.7;100.0
2680;Totaal wel of niet geregistreerd;Westland;2018;93.5;100.0
2681;Totaal wel of niet geregistreerd;Westland;2019;94.4;100.0
2682;Totaal wel of niet geregistreerd;Weststellingwerf;2014;22.3;100.0
2683;Totaal wel of niet geregistreerd;Weststellingwerf;2015;22.4;100.0
2684;Totaal wel of niet geregistreerd;Weststellingwerf;2016;22.4;100.0
2685;Totaal wel of niet geregistreerd;Weststellingwerf;2017;22.5;100.0
2686;Totaal wel of niet geregistreerd;Weststellingwerf;2018;22.7;100.0
2687;Totaal wel of niet geregistreerd;Weststellingwerf;2019;22.8;100.0
2688;Totaal wel of niet geregistreerd;Westvoorne;2014;12.5;100.0
2689;Totaal wel of niet geregistreerd;Westvoorne;2015;12.6;100.0
2690;Totaal wel of niet geregistreerd;Westvoorne;2016;12.7;100.0
2691;Totaal wel of niet geregistreerd;Westvoorne;2017;12.8;100.0
2692;Totaal wel of niet geregistreerd;Westvoorne;2018;13.0;100.0
2693;Totaal wel of niet geregistreerd;Westvoorne;2019;13.2;100.0
2694;Totaal wel of niet geregistreerd;Wierden;2014;20.4;100.0
2695;Totaal wel of niet geregistreerd;Wierden;2015;20.5;100.0
2696;Totaal wel of niet geregistreerd;Wierden;2016;20.6;100.0
2697;Totaal wel of niet geregistreerd;Wierden;2017;20.8;100.0
2698;Totaal wel of niet geregistreerd;Wierden;2018;20.9;100.0
2699;Totaal wel of niet geregistreerd;Wierden;2019;21.0;100.0
2700;Totaal wel of niet geregistreerd;Wijchen;2014;35.4;100.0
2701;Totaal wel of niet geregistreerd;Wijchen;2015;35.5;100.0
2702;Totaal wel of niet geregistreerd;Wijchen;2016;35.6;100.0
2703;Totaal wel of niet geregistreerd;Wijchen;2017;35.7;100.0
2704;Totaal wel of niet geregistreerd;Wijchen;2018;35.9;100.0
2705;Totaal wel of niet geregistreerd;Wijchen;2019;36.2;100.0
2706;Totaal wel of niet geregistreerd;Wijdemeren;2014;20.3;100.0
2707;Totaal wel of niet geregistreerd;Wijdemeren;2015;20.3;100.0
2708;Totaal wel of niet geregistreerd;Wijdemeren;2016;20.5;100.0
2709;Totaal wel of niet geregistreerd;Wijdemeren;2017;20.7;100.0
2710;Totaal wel of niet geregistreerd;Wijdemeren;2018;20.9;100.0
2711;Totaal wel of niet geregistreerd;Wijdemeren;2019;21.2;100.0
2712;Totaal wel of niet geregistreerd;Wijk bij Duurstede;2014;20.0;100.0
2713;Totaal wel of niet geregistreerd;Wijk bij Duurstede;2015;20.2;100.0
2714;Totaal wel of niet geregistreerd;Wijk bij Duurstede;2016;20.4;100.0
2715;Totaal wel of niet geregistreerd;Wijk bij Duurstede;2017;20.5;100.0
2716;Totaal wel of niet geregistreerd;Wijk bij Duurstede;2018;20.6;100.0
2717;Totaal wel of niet geregistreerd;Wijk bij Duurstede;2019;20.7;100.0
2718;Totaal wel of niet geregistreerd;Winsum;2014;11.9;100.0
2719;Totaal wel of niet geregistreerd;Winsum;2015;11.8;100.0
2720;Totaal wel of niet geregistreerd;Winsum;2016;11.8;100.0
2721;Totaal wel of niet geregistreerd;Winsum;2017;11.8;100.0
2722;Totaal wel of niet geregistreerd;Winsum;2018;11.8;100.0
2723;Totaal wel of niet geregistreerd;Winsum;2019;11.8;100.0
2724;Totaal wel of niet geregistreerd;Winterswijk;2014;25.2;100.0
2725;Totaal wel of niet geregistreerd;Winterswijk;2015;25.3;100.0
2726;Totaal wel of niet geregistreerd;Winterswijk;2016;25.5;100.0
2727;Totaal wel of niet geregistreerd;Winterswijk;2017;25.6;100.0
2728;Totaal wel of niet geregistreerd;Winterswijk;2018;25.7;100.0
2729;Totaal wel of niet geregistreerd;Winterswijk;2019;25.7;100.0
2730;Totaal wel of niet geregistreerd;Woensdrecht;2014;19.2;100.0
2731;Totaal wel of niet geregistreerd;Woensdrecht;2015;19.2;100.0
2732;Totaal wel of niet geregistreerd;Woensdrecht;2016;19.3;100.0
2733;Totaal wel of niet geregistreerd;Woensdrecht;2017;19.4;100.0
2734;Totaal wel of niet geregistreerd;Woensdrecht;2018;19.4;100.0
