ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
2695;Precariobelasting;Minder dan 5 000 inwoners;2015;0.0;6.0
2696;Precariobelasting;Minder dan 5 000 inwoners;2016;0.0;27.0
2697;Precariobelasting;Minder dan 5 000 inwoners;2017;0.0;13.0
2698;Precariobelasting;Minder dan 5 000 inwoners;2018;0.0;13.0
2699;Precariobelasting;Minder dan 5 000 inwoners;2019;0.0;13.0
2700;Precariobelasting;Minder dan 5 000 inwoners;2020;0.0;11.0
2701;Precariobelasting;Minder dan 5 000 inwoners;2021;0.0;11.0
2702;Precariobelasting;Minder dan 5 000 inwoners;2022;0.0;11.0
2703;Precariobelasting;Minder dan 5 000 inwoners;2023;0.0;11.0
2704;Precariobelasting;Minder dan 5 000 inwoners;2024;0.0;14.0
2705;Precariobelasting;Minder dan 5 000 inwoners;2025;0.0;17.0
2706;Precariobelasting;5 000 tot 10 000 inwoners;2004;0.0;0.0
2707;Precariobelasting;5 000 tot 10 000 inwoners;2005;0.0;1.0
2708;Precariobelasting;5 000 tot 10 000 inwoners;2006;1.0;3.0
2709;Precariobelasting;5 000 tot 10 000 inwoners;2007;1.0;2.0
2710;Precariobelasting;5 000 tot 10 000 inwoners;2008;1.0;2.0
2711;Precariobelasting;5 000 tot 10 000 inwoners;2009;1.0;2.0
2712;Precariobelasting;5 000 tot 10 000 inwoners;2010;1.0;2.0
2713;Precariobelasting;5 000 tot 10 000 inwoners;2011;1.0;5.0
2714;Precariobelasting;5 000 tot 10 000 inwoners;2012;1.0;5.0
2715;Precariobelasting;5 000 tot 10 000 inwoners;2013;1.0;6.0
2716;Precariobelasting;5 000 tot 10 000 inwoners;2014;2.0;9.0
2717;Precariobelasting;5 000 tot 10 000 inwoners;2015;3.0;20.0
2718;Precariobelasting;5 000 tot 10 000 inwoners;2016;3.0;21.0
2719;Precariobelasting;5 000 tot 10 000 inwoners;2017;3.0;24.0
2720;Precariobelasting;5 000 tot 10 000 inwoners;2018;4.0;27.0
2721;Precariobelasting;5 000 tot 10 000 inwoners;2019;3.0;28.0
2722;Precariobelasting;5 000 tot 10 000 inwoners;2020;3.0;34.0
2723;Precariobelasting;5 000 tot 10 000 inwoners;2021;3.0;45.0
2724;Precariobelasting;5 000 tot 10 000 inwoners;2022;0.0;0.0
2725;Precariobelasting;5 000 tot 10 000 inwoners;2023;0.0;0.0
2726;Precariobelasting;5 000 tot 10 000 inwoners;2024;0.0;0.0
2727;Precariobelasting;5 000 tot 10 000 inwoners;2025;0.0;0.0
2728;Precariobelasting;10 000 tot 20 000 inwoners;2004;2.0;1.0
2729;Precariobelasting;10 000 tot 20 000 inwoners;2005;2.0;1.0
2730;Precariobelasting;10 000 tot 20 000 inwoners;2006;3.0;1.0
2731;Precariobelasting;10 000 tot 20 000 inwoners;2007;3.0;2.0
2732;Precariobelasting;10 000 tot 20 000 inwoners;2008;3.0;1.0
2733;Precariobelasting;10 000 tot 20 000 inwoners;2009;3.0;1.0
2734;Precariobelasting;10 000 tot 20 000 inwoners;2010;2.0;1.0
2735;Precariobelasting;10 000 tot 20 000 inwoners;2011;3.0;2.0
2736;Precariobelasting;10 000 tot 20 000 inwoners;2012;3.0;2.0
2737;Precariobelasting;10 000 tot 20 000 inwoners;2013;4.0;3.0
2738;Precariobelasting;10 000 tot 20 000 inwoners;2014;5.0;3.0
2739;Precariobelasting;10 000 tot 20 000 inwoners;2015;7.0;4.0
2740;Precariobelasting;10 000 tot 20 000 inwoners;2016;12.0;8.0
2741;Precariobelasting;10 000 tot 20 000 inwoners;2017;13.0;9.0
2742;Precariobelasting;10 000 tot 20 000 inwoners;2018;15.0;11.0
2743;Precariobelasting;10 000 tot 20 000 inwoners;2019;9.0;8.0
2744;Precariobelasting;10 000 tot 20 000 inwoners;2020;8.0;8.0
2745;Precariobelasting;10 000 tot 20 000 inwoners;2021;8.0;8.0
2746;Precariobelasting;10 000 tot 20 000 inwoners;2022;1.0;1.0
2747;Precariobelasting;10 000 tot 20 000 inwoners;2023;1.0;1.0
2748;Precariobelasting;10 000 tot 20 000 inwoners;2024;1.0;2.0
2749;Precariobelasting;10 000 tot 20 000 inwoners;2025;1.0;1.0
2750;Precariobelasting;20 000 tot 50 000 inwoners;2004;4.0;1.0
2751;Precariobelasting;20 000 tot 50 000 inwoners;2005;6.0;1.0
2752;Precariobelasting;20 000 tot 50 000 inwoners;2006;9.0;2.0
2753;Precariobelasting;20 000 tot 50 000 inwoners;2007;10.0;2.0
2754;Precariobelasting;20 000 tot 50 000 inwoners;2008;13.0;2.0
2755;Precariobelasting;20 000 tot 50 000 inwoners;2009;14.0;2.0
2756;Precariobelasting;20 000 tot 50 000 inwoners;2010;10.0;2.0
2757;Precariobelasting;20 000 tot 50 000 inwoners;2011;17.0;3.0
2758;Precariobelasting;20 000 tot 50 000 inwoners;2012;23.0;4.0
2759;Precariobelasting;20 000 tot 50 000 inwoners;2013;26.0;4.0
2760;Precariobelasting;20 000 tot 50 000 inwoners;2014;34.0;6.0
2761;Precariobelasting;20 000 tot 50 000 inwoners;2015;44.0;7.0
2762;Precariobelasting;20 000 tot 50 000 inwoners;2016;69.0;11.0
2763;Precariobelasting;20 000 tot 50 000 inwoners;2017;93.0;15.0
2764;Precariobelasting;20 000 tot 50 000 inwoners;2018;108.0;18.0
2765;Precariobelasting;20 000 tot 50 000 inwoners;2019;107.0;18.0
2766;Precariobelasting;20 000 tot 50 000 inwoners;2020;114.0;19.0
2767;Precariobelasting;20 000 tot 50 000 inwoners;2021;118.0;20.0
2768;Precariobelasting;20 000 tot 50 000 inwoners;2022;6.0;1.0
2769;Precariobelasting;20 000 tot 50 000 inwoners;2023;5.0;1.0
2770;Precariobelasting;20 000 tot 50 000 inwoners;2024;5.0;1.0
2771;Precariobelasting;20 000 tot 50 000 inwoners;2025;5.0;1.0
2772;Precariobelasting;50 000 tot 100 000 inwoners;2004;5.0;2.0
2773;Precariobelasting;50 000 tot 100 000 inwoners;2005;6.0;2.0
2774;Precariobelasting;50 000 tot 100 000 inwoners;2006;7.0;3.0
2775;Precariobelasting;50 000 tot 100 000 inwoners;2007;10.0;3.0
2776;Precariobelasting;50 000 tot 100 000 inwoners;2008;10.0;3.0
2777;Precariobelasting;50 000 tot 100 000 inwoners;2009;10.0;3.0
2778;Precariobelasting;50 000 tot 100 000 inwoners;2010;9.0;3.0
2779;Precariobelasting;50 000 tot 100 000 inwoners;2011;9.0;3.0
2780;Precariobelasting;50 000 tot 100 000 inwoners;2012;10.0;3.0
2781;Precariobelasting;50 000 tot 100 000 inwoners;2013;14.0;4.0
2782;Precariobelasting;50 000 tot 100 000 inwoners;2014;15.0;5.0
2783;Precariobelasting;50 000 tot 100 000 inwoners;2015;20.0;6.0
2784;Precariobelasting;50 000 tot 100 000 inwoners;2016;29.0;10.0
2785;Precariobelasting;50 000 tot 100 000 inwoners;2017;36.0;11.0
2786;Precariobelasting;50 000 tot 100 000 inwoners;2018;36.0;11.0
2787;Precariobelasting;50 000 tot 100 000 inwoners;2019;45.0;12.0
2788;Precariobelasting;50 000 tot 100 000 inwoners;2020;49.0;13.0
2789;Precariobelasting;50 000 tot 100 000 inwoners;2021;49.0;13.0
2790;Precariobelasting;50 000 tot 100 000 inwoners;2022;8.0;2.0
2791;Precariobelasting;50 000 tot 100 000 inwoners;2023;5.0;1.0
2792;Precariobelasting;50 000 tot 100 000 inwoners;2024;5.0;1.0
2793;Precariobelasting;50 000 tot 100 000 inwoners;2025;6.0;1.0
2794;Precariobelasting;100 000 tot 150 000 inwoners;2004;13.0;8.0
2795;Precariobelasting;100 000 tot 150 000 inwoners;2005;16.0;10.0
2796;Precariobelasting;100 000 tot 150 000 inwoners;2006;15.0;9.0
2797;Precariobelasting;100 000 tot 150 000 inwoners;2007;15.0;9.0
2798;Precariobelasting;100 000 tot 150 000 inwoners;2008;19.0;11.0
2799;Precariobelasting;100 000 tot 150 000 inwoners;2009;21.0;13.0
2800;Precariobelasting;100 000 tot 150 000 inwoners;2010;11.0;6.0
2801;Precariobelasting;100 000 tot 150 000 inwoners;2011;10.0;7.0
2802;Precariobelasting;100 000 tot 150 000 inwoners;2012;12.0;7.0
2803;Precariobelasting;100 000 tot 150 000 inwoners;2013;13.0;7.0
2804;Precariobelasting;100 000 tot 150 000 inwoners;2014;17.0;11.0
2805;Precariobelasting;100 000 tot 150 000 inwoners;2015;21.0;13.0
2806;Precariobelasting;100 000 tot 150 000 inwoners;2016;34.0;21.0
2807;Precariobelasting;100 000 tot 150 000 inwoners;2017;38.0;23.0
2808;Precariobelasting;100 000 tot 150 000 inwoners;2018;42.0;25.0
2809;Precariobelasting;100 000 tot 150 000 inwoners;2019;42.0;25.0
2810;Precariobelasting;100 000 tot 150 000 inwoners;2020;35.0;22.0
2811;Precariobelasting;100 000 tot 150 000 inwoners;2021;35.0;21.0
2812;Precariobelasting;100 000 tot 150 000 inwoners;2022;4.0;2.0
2813;Precariobelasting;100 000 tot 150 000 inwoners;2023;4.0;3.0
2814;Precariobelasting;100 000 tot 150 000 inwoners;2024;5.0;3.0
2815;Precariobelasting;100 000 tot 150 000 inwoners;2025;5.0;3.0
2816;Precariobelasting;150 000 tot 250 000 inwoners;2004;3.0;2.0
2817;Precariobelasting;150 000 tot 250 000 inwoners;2005;3.0;2.0
2818;Precariobelasting;150 000 tot 250 000 inwoners;2006;6.0;4.0
2819;Precariobelasting;150 000 tot 250 000 inwoners;2007;6.0;4.0
2820;Precariobelasting;150 000 tot 250 000 inwoners;2008;4.0;3.0
2821;Precariobelasting;150 000 tot 250 000 inwoners;2009;4.0;3.0
2822;Precariobelasting;150 000 tot 250 000 inwoners;2010;4.0;3.0
2823;Precariobelasting;150 000 tot 250 000 inwoners;2011;9.0;6.0
2824;Precariobelasting;150 000 tot 250 000 inwoners;2012;9.0;6.0
2825;Precariobelasting;150 000 tot 250 000 inwoners;2013;9.0;6.0
2826;Precariobelasting;150 000 tot 250 000 inwoners;2014;11.0;5.0
2827;Precariobelasting;150 000 tot 250 000 inwoners;2015;12.0;5.0
2828;Precariobelasting;150 000 tot 250 000 inwoners;2016;14.0;6.0
2829;Precariobelasting;150 000 tot 250 000 inwoners;2017;14.0;6.0
2830;Precariobelasting;150 000 tot 250 000 inwoners;2018;22.0;9.0
2831;Precariobelasting;150 000 tot 250 000 inwoners;2019;22.0;9.0
2832;Precariobelasting;150 000 tot 250 000 inwoners;2020;29.0;11.0
2833;Precariobelasting;150 000 tot 250 000 inwoners;2021;28.0;11.0
2834;Precariobelasting;150 000 tot 250 000 inwoners;2022;8.0;3.0
2835;Precariobelasting;150 000 tot 250 000 inwoners;2023;8.0;3.0
2836;Precariobelasting;150 000 tot 250 000 inwoners;2024;8.0;3.0
2837;Precariobelasting;150 000 tot 250 000 inwoners;2025;9.0;3.0
2838;Precariobelasting;250 000 inwoners of meer;2004;36.0;17.0
2839;Precariobelasting;250 000 inwoners of meer;2005;40.0;19.0
2840;Precariobelasting;250 000 inwoners of meer;2006;41.0;20.0
2841;Precariobelasting;250 000 inwoners of meer;2007;40.0;19.0
2842;Precariobelasting;250 000 inwoners of meer;2008;44.0;21.0
2843;Precariobelasting;250 000 inwoners of meer;2009;47.0;22.0
2844;Precariobelasting;250 000 inwoners of meer;2010;31.0;14.0
2845;Precariobelasting;250 000 inwoners of meer;2011;45.0;20.0
2846;Precariobelasting;250 000 inwoners of meer;2012;45.0;20.0
2847;Precariobelasting;250 000 inwoners of meer;2013;48.0;21.0
2848;Precariobelasting;250 000 inwoners of meer;2014;49.0;21.0
2849;Precariobelasting;250 000 inwoners of meer;2015;48.0;21.0
2850;Precariobelasting;250 000 inwoners of meer;2016;44.0;19.0
2851;Precariobelasting;250 000 inwoners of meer;2017;43.0;18.0
2852;Precariobelasting;250 000 inwoners of meer;2018;43.0;18.0
2853;Precariobelasting;250 000 inwoners of meer;2019;44.0;18.0
2854;Precariobelasting;250 000 inwoners of meer;2020;46.0;19.0
2855;Precariobelasting;250 000 inwoners of meer;2021;46.0;19.0
2856;Precariobelasting;250 000 inwoners of meer;2022;12.0;5.0
2857;Precariobelasting;250 000 inwoners of meer;2023;17.0;7.0
2858;Precariobelasting;250 000 inwoners of meer;2024;20.0;8.0
2859;Precariobelasting;250 000 inwoners of meer;2025;27.0;11.0
2860;Toeristenbelasting;Nederland;2004;106.0;6.0
2861;Toeristenbelasting;Nederland;2005;112.0;7.0
2862;Toeristenbelasting;Nederland;2006;110.0;7.0
2863;Toeristenbelasting;Nederland;2007;113.0;7.0
2864;Toeristenbelasting;Nederland;2008;119.0;7.0
2865;Toeristenbelasting;Nederland;2009;131.0;8.0
2866;Toeristenbelasting;Nederland;2010;132.0;8.0
2867;Toeristenbelasting;Nederland;2011;138.0;8.0
2868;Toeristenbelasting;Nederland;2012;150.0;9.0
2869;Toeristenbelasting;Nederland;2013;163.0;10.0
2870;Toeristenbelasting;Nederland;2014;170.0;10.0
2871;Toeristenbelasting;Nederland;2015;174.0;10.0
2872;Toeristenbelasting;Nederland;2016;187.0;11.0
2873;Toeristenbelasting;Nederland;2017;215.0;13.0
2874;Toeristenbelasting;Nederland;2018;239.0;14.0
2875;Toeristenbelasting;Nederland;2019;294.0;17.0
2876;Toeristenbelasting;Nederland;2020;412.0;24.0
2877;Toeristenbelasting;Nederland;2021;344.0;20.0
2878;Toeristenbelasting;Nederland;2022;376.0;21.0
2879;Toeristenbelasting;Nederland;2023;429.0;24.0
2880;Toeristenbelasting;Nederland;2024;539.0;30.0
2881;Toeristenbelasting;Nederland;2025;600.0;33.0
2882;Toeristenbelasting;Noord-Nederland (LD);2004;11.0;6.0
2883;Toeristenbelasting;Noord-Nederland (LD);2005;12.0;7.0
2884;Toeristenbelasting;Noord-Nederland (LD);2006;12.0;7.0
2885;Toeristenbelasting;Noord-Nederland (LD);2007;13.0;8.0
2886;Toeristenbelasting;Noord-Nederland (LD);2008;14.0;8.0
2887;Toeristenbelasting;Noord-Nederland (LD);2009;15.0;9.0
2888;Toeristenbelasting;Noord-Nederland (LD);2010;16.0;10.0
2889;Toeristenbelasting;Noord-Nederland (LD);2011;17.0;10.0
2890;Toeristenbelasting;Noord-Nederland (LD);2012;18.0;11.0
2891;Toeristenbelasting;Noord-Nederland (LD);2013;19.0;11.0
2892;Toeristenbelasting;Noord-Nederland (LD);2014;20.0;12.0
2893;Toeristenbelasting;Noord-Nederland (LD);2015;21.0;12.0
2894;Toeristenbelasting;Noord-Nederland (LD);2016;22.0;13.0
2895;Toeristenbelasting;Noord-Nederland (LD);2017;23.0;13.0
2896;Toeristenbelasting;Noord-Nederland (LD);2018;23.0;13.0
2897;Toeristenbelasting;Noord-Nederland (LD);2019;24.0;14.0
2898;Toeristenbelasting;Noord-Nederland (LD);2020;26.0;15.0
2899;Toeristenbelasting;Noord-Nederland (LD);2021;27.0;16.0
2900;Toeristenbelasting;Noord-Nederland (LD);2022;29.0;16.0
2901;Toeristenbelasting;Noord-Nederland (LD);2023;30.0;17.0
2902;Toeristenbelasting;Noord-Nederland (LD);2024;33.0;19.0
2903;Toeristenbelasting;Noord-Nederland (LD);2025;37.0;21.0
2904;Toeristenbelasting;Oost-Nederland (LD);2004;12.0;3.0
2905;Toeristenbelasting;Oost-Nederland (LD);2005;12.0;4.0
2906;Toeristenbelasting;Oost-Nederland (LD);2006;13.0;4.0
2907;Toeristenbelasting;Oost-Nederland (LD);2007;13.0;4.0
2908;Toeristenbelasting;Oost-Nederland (LD);2008;14.0;4.0
2909;Toeristenbelasting;Oost-Nederland (LD);2009;15.0;4.0
2910;Toeristenbelasting;Oost-Nederland (LD);2010;16.0;4.0
2911;Toeristenbelasting;Oost-Nederland (LD);2011;17.0;5.0
2912;Toeristenbelasting;Oost-Nederland (LD);2012;19.0;5.0
2913;Toeristenbelasting;Oost-Nederland (LD);2013;20.0;6.0
2914;Toeristenbelasting;Oost-Nederland (LD);2014;20.0;6.0
2915;Toeristenbelasting;Oost-Nederland (LD);2015;21.0;6.0
2916;Toeristenbelasting;Oost-Nederland (LD);2016;22.0;6.0
2917;Toeristenbelasting;Oost-Nederland (LD);2017;22.0;6.0
2918;Toeristenbelasting;Oost-Nederland (LD);2018;24.0;7.0
2919;Toeristenbelasting;Oost-Nederland (LD);2019;26.0;7.0
2920;Toeristenbelasting;Oost-Nederland (LD);2020;29.0;8.0
2921;Toeristenbelasting;Oost-Nederland (LD);2021;32.0;9.0
2922;Toeristenbelasting;Oost-Nederland (LD);2022;35.0;9.0
2923;Toeristenbelasting;Oost-Nederland (LD);2023;37.0;10.0
2924;Toeristenbelasting;Oost-Nederland (LD);2024;41.0;11.0
2925;Toeristenbelasting;Oost-Nederland (LD);2025;49.0;13.0
2926;Toeristenbelasting;West-Nederland (LD);2004;65.0;9.0
2927;Toeristenbelasting;West-Nederland (LD);2005;68.0;9.0
2928;Toeristenbelasting;West-Nederland (LD);2006;65.0;9.0
2929;Toeristenbelasting;West-Nederland (LD);2007;67.0;9.0
2930;Toeristenbelasting;West-Nederland (LD);2008;69.0;9.0
2931;Toeristenbelasting;West-Nederland (LD);2009;77.0;10.0
2932;Toeristenbelasting;West-Nederland (LD);2010;76.0;10.0
2933;Toeristenbelasting;West-Nederland (LD);2011;78.0;10.0
2934;Toeristenbelasting;West-Nederland (LD);2012;85.0;11.0
2935;Toeristenbelasting;West-Nederland (LD);2013;94.0;12.0
2936;Toeristenbelasting;West-Nederland (LD);2014;99.0;12.0
2937;Toeristenbelasting;West-Nederland (LD);2015;100.0;13.0
2938;Toeristenbelasting;West-Nederland (LD);2016;110.0;14.0
2939;Toeristenbelasting;West-Nederland (LD);2017;136.0;17.0
2940;Toeristenbelasting;West-Nederland (LD);2018;156.0;19.0
2941;Toeristenbelasting;West-Nederland (LD);2019;205.0;25.0
2942;Toeristenbelasting;West-Nederland (LD);2020;311.0;37.0
2943;Toeristenbelasting;West-Nederland (LD);2021;237.0;28.0
2944;Toeristenbelasting;West-Nederland (LD);2022;262.0;31.0
2945;Toeristenbelasting;West-Nederland (LD);2023;306.0;36.0
2946;Toeristenbelasting;West-Nederland (LD);2024;402.0;47.0
2947;Toeristenbelasting;West-Nederland (LD);2025;439.0;51.0
2948;Toeristenbelasting;Zuid-Nederland (LD);2004;19.0;5.0
2949;Toeristenbelasting;Zuid-Nederland (LD);2005;20.0;6.0
2950;Toeristenbelasting;Zuid-Nederland (LD);2006;20.0;6.0
2951;Toeristenbelasting;Zuid-Nederland (LD);2007;21.0;6.0
2952;Toeristenbelasting;Zuid-Nederland (LD);2008;22.0;6.0
2953;Toeristenbelasting;Zuid-Nederland (LD);2009;23.0;6.0
2954;Toeristenbelasting;Zuid-Nederland (LD);2010;24.0;7.0
2955;Toeristenbelasting;Zuid-Nederland (LD);2011;26.0;7.0
2956;Toeristenbelasting;Zuid-Nederland (LD);2012;27.0;8.0
2957;Toeristenbelasting;Zuid-Nederland (LD);2013;29.0;8.0
2958;Toeristenbelasting;Zuid-Nederland (LD);2014;30.0;8.0
2959;Toeristenbelasting;Zuid-Nederland (LD);2015;32.0;9.0
2960;Toeristenbelasting;Zuid-Nederland (LD);2016;33.0;9.0
2961;Toeristenbelasting;Zuid-Nederland (LD);2017;34.0;9.0
2962;Toeristenbelasting;Zuid-Nederland (LD);2018;36.0;10.0
2963;Toeristenbelasting;Zuid-Nederland (LD);2019;39.0;11.0
2964;Toeristenbelasting;Zuid-Nederland (LD);2020;45.0;12.0
2965;Toeristenbelasting;Zuid-Nederland (LD);2021;48.0;13.0
2966;Toeristenbelasting;Zuid-Nederland (LD);2022;51.0;14.0
2967;Toeristenbelasting;Zuid-Nederland (LD);2023;55.0;15.0
2968;Toeristenbelasting;Zuid-Nederland (LD);2024;62.0;16.0
2969;Toeristenbelasting;Zuid-Nederland (LD);2025;75.0;20.0
2970;Toeristenbelasting;Groningen (PV);2004;1.0;1.0
2971;Toeristenbelasting;Groningen (PV);2005;1.0;1.0
2972;Toeristenbelasting;Groningen (PV);2006;1.0;1.0
2973;Toeristenbelasting;Groningen (PV);2007;1.0;1.0
2974;Toeristenbelasting;Groningen (PV);2008;1.0;2.0
2975;Toeristenbelasting;Groningen (PV);2009;1.0;2.0
2976;Toeristenbelasting;Groningen (PV);2010;1.0;2.0
2977;Toeristenbelasting;Groningen (PV);2011;1.0;3.0
2978;Toeristenbelasting;Groningen (PV);2012;2.0;3.0
2979;Toeristenbelasting;Groningen (PV);2013;2.0;3.0
2980;Toeristenbelasting;Groningen (PV);2014;2.0;4.0
2981;Toeristenbelasting;Groningen (PV);2015;2.0;4.0
2982;Toeristenbelasting;Groningen (PV);2016;2.0;4.0
2983;Toeristenbelasting;Groningen (PV);2017;2.0;4.0
2984;Toeristenbelasting;Groningen (PV);2018;2.0;4.0
2985;Toeristenbelasting;Groningen (PV);2019;3.0;5.0
2986;Toeristenbelasting;Groningen (PV);2020;3.0;6.0
2987;Toeristenbelasting;Groningen (PV);2021;3.0;6.0
2988;Toeristenbelasting;Groningen (PV);2022;4.0;6.0
2989;Toeristenbelasting;Groningen (PV);2023;4.0;7.0
2990;Toeristenbelasting;Groningen (PV);2024;4.0;7.0
2991;Toeristenbelasting;Groningen (PV);2025;4.0;7.0
2992;Toeristenbelasting;Fryslân (PV);2004;7.0;11.0
2993;Toeristenbelasting;Fryslân (PV);2005;8.0;12.0
2994;Toeristenbelasting;Fryslân (PV);2006;8.0;12.0
2995;Toeristenbelasting;Fryslân (PV);2007;8.0;13.0
2996;Toeristenbelasting;Fryslân (PV);2008;8.0;12.0
2997;Toeristenbelasting;Fryslân (PV);2009;9.0;14.0
2998;Toeristenbelasting;Fryslân (PV);2010;9.0;14.0
2999;Toeristenbelasting;Fryslân (PV);2011;9.0;14.0
3000;Toeristenbelasting;Fryslân (PV);2012;10.0;15.0
3001;Toeristenbelasting;Fryslân (PV);2013;10.0;16.0
3002;Toeristenbelasting;Fryslân (PV);2014;11.0;17.0
3003;Toeristenbelasting;Fryslân (PV);2015;11.0;18.0
3004;Toeristenbelasting;Fryslân (PV);2016;12.0;18.0
3005;Toeristenbelasting;Fryslân (PV);2017;12.0;19.0
3006;Toeristenbelasting;Fryslân (PV);2018;13.0;20.0
3007;Toeristenbelasting;Fryslân (PV);2019;13.0;20.0
3008;Toeristenbelasting;Fryslân (PV);2020;13.0;21.0
3009;Toeristenbelasting;Fryslân (PV);2021;14.0;22.0
3010;Toeristenbelasting;Fryslân (PV);2022;15.0;23.0
3011;Toeristenbelasting;Fryslân (PV);2023;16.0;24.0
3012;Toeristenbelasting;Fryslân (PV);2024;19.0;28.0
3013;Toeristenbelasting;Fryslân (PV);2025;21.0;32.0
3014;Toeristenbelasting;Drenthe (PV);2004;3.0;7.0
3015;Toeristenbelasting;Drenthe (PV);2005;4.0;7.0
3016;Toeristenbelasting;Drenthe (PV);2006;4.0;8.0
3017;Toeristenbelasting;Drenthe (PV);2007;4.0;9.0
3018;Toeristenbelasting;Drenthe (PV);2008;5.0;9.0
3019;Toeristenbelasting;Drenthe (PV);2009;5.0;11.0
3020;Toeristenbelasting;Drenthe (PV);2010;6.0;12.0
3021;Toeristenbelasting;Drenthe (PV);2011;6.0;13.0
3022;Toeristenbelasting;Drenthe (PV);2012;7.0;13.0
3023;Toeristenbelasting;Drenthe (PV);2013;7.0;14.0
3024;Toeristenbelasting;Drenthe (PV);2014;7.0;14.0
3025;Toeristenbelasting;Drenthe (PV);2015;7.0;15.0
3026;Toeristenbelasting;Drenthe (PV);2016;8.0;16.0
3027;Toeristenbelasting;Drenthe (PV);2017;8.0;16.0
3028;Toeristenbelasting;Drenthe (PV);2018;8.0;16.0
3029;Toeristenbelasting;Drenthe (PV);2019;8.0;17.0
3030;Toeristenbelasting;Drenthe (PV);2020;9.0;18.0
3031;Toeristenbelasting;Drenthe (PV);2021;9.0;19.0
3032;Toeristenbelasting;Drenthe (PV);2022;10.0;19.0
3033;Toeristenbelasting;Drenthe (PV);2023;10.0;21.0
3034;Toeristenbelasting;Drenthe (PV);2024;11.0;21.0
3035;Toeristenbelasting;Drenthe (PV);2025;11.0;22.0
3036;Toeristenbelasting;Overijssel (PV);2004;2.0;2.0
3037;Toeristenbelasting;Overijssel (PV);2005;3.0;3.0
3038;Toeristenbelasting;Overijssel (PV);2006;3.0;3.0
3039;Toeristenbelasting;Overijssel (PV);2007;3.0;3.0
3040;Toeristenbelasting;Overijssel (PV);2008;3.0;3.0
3041;Toeristenbelasting;Overijssel (PV);2009;4.0;3.0
3042;Toeristenbelasting;Overijssel (PV);2010;4.0;3.0
3043;Toeristenbelasting;Overijssel (PV);2011;4.0;3.0
3044;Toeristenbelasting;Overijssel (PV);2012;5.0;4.0
3045;Toeristenbelasting;Overijssel (PV);2013;5.0;4.0
3046;Toeristenbelasting;Overijssel (PV);2014;5.0;5.0
3047;Toeristenbelasting;Overijssel (PV);2015;5.0;5.0
3048;Toeristenbelasting;Overijssel (PV);2016;6.0;5.0
3049;Toeristenbelasting;Overijssel (PV);2017;6.0;5.0
3050;Toeristenbelasting;Overijssel (PV);2018;6.0;5.0
3051;Toeristenbelasting;Overijssel (PV);2019;6.0;6.0
3052;Toeristenbelasting;Overijssel (PV);2020;7.0;6.0
3053;Toeristenbelasting;Overijssel (PV);2021;8.0;7.0
3054;Toeristenbelasting;Overijssel (PV);2022;9.0;7.0
3055;Toeristenbelasting;Overijssel (PV);2023;9.0;7.0
3056;Toeristenbelasting;Overijssel (PV);2024;10.0;8.0
3057;Toeristenbelasting;Overijssel (PV);2025;12.0;10.0
3058;Toeristenbelasting;Flevoland (PV);2004;1.0;3.0
3059;Toeristenbelasting;Flevoland (PV);2005;1.0;4.0
3060;Toeristenbelasting;Flevoland (PV);2006;1.0;3.0
3061;Toeristenbelasting;Flevoland (PV);2007;1.0;4.0
3062;Toeristenbelasting;Flevoland (PV);2008;1.0;4.0
3063;Toeristenbelasting;Flevoland (PV);2009;2.0;4.0
3064;Toeristenbelasting;Flevoland (PV);2010;2.0;4.0
3065;Toeristenbelasting;Flevoland (PV);2011;2.0;6.0
3066;Toeristenbelasting;Flevoland (PV);2012;3.0;7.0
3067;Toeristenbelasting;Flevoland (PV);2013;3.0;6.0
3068;Toeristenbelasting;Flevoland (PV);2014;3.0;6.0
3069;Toeristenbelasting;Flevoland (PV);2015;3.0;7.0
3070;Toeristenbelasting;Flevoland (PV);2016;3.0;8.0
3071;Toeristenbelasting;Flevoland (PV);2017;3.0;9.0
3072;Toeristenbelasting;Flevoland (PV);2018;4.0;9.0
3073;Toeristenbelasting;Flevoland (PV);2019;4.0;9.0
3074;Toeristenbelasting;Flevoland (PV);2020;5.0;11.0
3075;Toeristenbelasting;Flevoland (PV);2021;6.0;13.0
3076;Toeristenbelasting;Flevoland (PV);2022;6.0;15.0
3077;Toeristenbelasting;Flevoland (PV);2023;7.0;16.0
