ID;Persoonskenmerken;Leeftijd;Geslacht;Perioden;UitkeringenBeginVanHetJaar_1;Instroom_2;Uitstroom_3;UitkeringenEindeVanHetJaar_4
1121;Andere leefvorm;Jonger dan 25 jaar;Vrouwen;2001;80.0;90.0;90.0;70.0
1122;Andere leefvorm;Jonger dan 25 jaar;Vrouwen;2002;70.0;70.0;60.0;60.0
1123;Andere leefvorm;Jonger dan 25 jaar;Vrouwen;2003;60.0;70.0;50.0;60.0
1124;Andere leefvorm;Jonger dan 25 jaar;Vrouwen;2004;60.0;70.0;60.0;60.0
1125;Andere leefvorm;25 tot 35 jaar;Mannen en vrouwen;2000;220.0;150.0;250.0;110.0
1126;Andere leefvorm;25 tot 35 jaar;Mannen en vrouwen;2001;110.0;130.0;140.0;100.0
1127;Andere leefvorm;25 tot 35 jaar;Mannen en vrouwen;2002;100.0;100.0;100.0;110.0
1128;Andere leefvorm;25 tot 35 jaar;Mannen en vrouwen;2003;110.0;110.0;100.0;110.0
1129;Andere leefvorm;25 tot 35 jaar;Mannen en vrouwen;2004;110.0;110.0;110.0;100.0
1130;Andere leefvorm;25 tot 35 jaar;Mannen;2000;110.0;80.0;140.0;50.0
1131;Andere leefvorm;25 tot 35 jaar;Mannen;2001;50.0;70.0;70.0;50.0
1132;Andere leefvorm;25 tot 35 jaar;Mannen;2002;50.0;60.0;50.0;60.0
1133;Andere leefvorm;25 tot 35 jaar;Mannen;2003;60.0;60.0;50.0;50.0
1134;Andere leefvorm;25 tot 35 jaar;Mannen;2004;50.0;60.0;50.0;50.0
1135;Andere leefvorm;25 tot 35 jaar;Vrouwen;2000;110.0;70.0;120.0;70.0
1136;Andere leefvorm;25 tot 35 jaar;Vrouwen;2001;70.0;60.0;70.0;50.0
1137;Andere leefvorm;25 tot 35 jaar;Vrouwen;2002;50.0;40.0;40.0;50.0
1138;Andere leefvorm;25 tot 35 jaar;Vrouwen;2003;50.0;50.0;40.0;60.0
1139;Andere leefvorm;25 tot 35 jaar;Vrouwen;2004;60.0;40.0;50.0;50.0
1140;Andere leefvorm;35 tot 45 jaar;Mannen en vrouwen;2000;280.0;140.0;290.0;150.0
1141;Andere leefvorm;35 tot 45 jaar;Mannen en vrouwen;2001;150.0;90.0;130.0;120.0
1142;Andere leefvorm;35 tot 45 jaar;Mannen en vrouwen;2002;120.0;100.0;70.0;170.0
1143;Andere leefvorm;35 tot 45 jaar;Mannen en vrouwen;2003;170.0;80.0;100.0;140.0
1144;Andere leefvorm;35 tot 45 jaar;Mannen en vrouwen;2004;140.0;130.0;130.0;150.0
1145;Andere leefvorm;35 tot 45 jaar;Mannen;2000;150.0;80.0;160.0;70.0
1146;Andere leefvorm;35 tot 45 jaar;Mannen;2001;70.0;50.0;70.0;60.0
1147;Andere leefvorm;35 tot 45 jaar;Mannen;2002;60.0;50.0;30.0;80.0
1148;Andere leefvorm;35 tot 45 jaar;Mannen;2003;80.0;30.0;40.0;60.0
1149;Andere leefvorm;35 tot 45 jaar;Mannen;2004;60.0;70.0;70.0;70.0
1150;Andere leefvorm;35 tot 45 jaar;Vrouwen;2000;130.0;60.0;130.0;70.0
1151;Andere leefvorm;35 tot 45 jaar;Vrouwen;2001;70.0;40.0;60.0;70.0
1152;Andere leefvorm;35 tot 45 jaar;Vrouwen;2002;70.0;50.0;40.0;100.0
1153;Andere leefvorm;35 tot 45 jaar;Vrouwen;2003;100.0;50.0;60.0;80.0
1154;Andere leefvorm;35 tot 45 jaar;Vrouwen;2004;80.0;60.0;60.0;80.0
1155;Andere leefvorm;45 tot 55 jaar;Mannen en vrouwen;2000;230.0;120.0;240.0;110.0
1156;Andere leefvorm;45 tot 55 jaar;Mannen en vrouwen;2001;110.0;60.0;80.0;90.0
1157;Andere leefvorm;45 tot 55 jaar;Mannen en vrouwen;2002;90.0;40.0;50.0;80.0
1158;Andere leefvorm;45 tot 55 jaar;Mannen en vrouwen;2003;80.0;50.0;50.0;90.0
1159;Andere leefvorm;45 tot 55 jaar;Mannen en vrouwen;2004;90.0;90.0;90.0;100.0
1160;Andere leefvorm;45 tot 55 jaar;Mannen;2000;130.0;70.0;140.0;60.0
1161;Andere leefvorm;45 tot 55 jaar;Mannen;2001;60.0;30.0;50.0;40.0
1162;Andere leefvorm;45 tot 55 jaar;Mannen;2002;40.0;20.0;20.0;40.0
1163;Andere leefvorm;45 tot 55 jaar;Mannen;2003;40.0;20.0;30.0;40.0
1164;Andere leefvorm;45 tot 55 jaar;Mannen;2004;40.0;60.0;50.0;60.0
1165;Andere leefvorm;45 tot 55 jaar;Vrouwen;2000;100.0;50.0;100.0;50.0
1166;Andere leefvorm;45 tot 55 jaar;Vrouwen;2001;50.0;30.0;30.0;40.0
1167;Andere leefvorm;45 tot 55 jaar;Vrouwen;2002;40.0;20.0;20.0;40.0
1168;Andere leefvorm;45 tot 55 jaar;Vrouwen;2003;40.0;20.0;30.0;50.0
1169;Andere leefvorm;45 tot 55 jaar;Vrouwen;2004;50.0;30.0;40.0;40.0
1170;Andere leefvorm;55 tot 65 jaar;Mannen en vrouwen;2000;250.0;100.0;260.0;110.0
1171;Andere leefvorm;55 tot 65 jaar;Mannen en vrouwen;2001;110.0;20.0;60.0;90.0
1172;Andere leefvorm;55 tot 65 jaar;Mannen en vrouwen;2002;90.0;40.0;50.0;90.0
1173;Andere leefvorm;55 tot 65 jaar;Mannen en vrouwen;2003;90.0;20.0;60.0;70.0
1174;Andere leefvorm;55 tot 65 jaar;Mannen en vrouwen;2004;70.0;60.0;70.0;60.0
1175;Andere leefvorm;55 tot 65 jaar;Mannen;2000;170.0;70.0;170.0;70.0
1176;Andere leefvorm;55 tot 65 jaar;Mannen;2001;70.0;10.0;40.0;60.0
1177;Andere leefvorm;55 tot 65 jaar;Mannen;2002;60.0;30.0;30.0;60.0
1178;Andere leefvorm;55 tot 65 jaar;Mannen;2003;60.0;20.0;40.0;40.0
1179;Andere leefvorm;55 tot 65 jaar;Mannen;2004;40.0;40.0;40.0;30.0
1180;Andere leefvorm;55 tot 65 jaar;Vrouwen;2000;80.0;40.0;90.0;40.0
1181;Andere leefvorm;55 tot 65 jaar;Vrouwen;2001;40.0;10.0;20.0;30.0
1182;Andere leefvorm;55 tot 65 jaar;Vrouwen;2002;30.0;10.0;20.0;40.0
1183;Andere leefvorm;55 tot 65 jaar;Vrouwen;2003;40.0;10.0;20.0;30.0
1184;Andere leefvorm;55 tot 65 jaar;Vrouwen;2004;30.0;20.0;30.0;30.0
1185;Andere leefvorm;65 jaar en ouder;Mannen en vrouwen;2000;1070.0;290.0;680.0;670.0
1186;Andere leefvorm;65 jaar en ouder;Mannen en vrouwen;2001;670.0;30.0;230.0;490.0
1187;Andere leefvorm;65 jaar en ouder;Mannen en vrouwen;2002;490.0;60.0;140.0;410.0
1188;Andere leefvorm;65 jaar en ouder;Mannen en vrouwen;2003;410.0;40.0;130.0;330.0
1189;Andere leefvorm;65 jaar en ouder;Mannen en vrouwen;2004;330.0;100.0;180.0;250.0
1190;Andere leefvorm;65 jaar en ouder;Mannen;2000;290.0;80.0;200.0;180.0
1191;Andere leefvorm;65 jaar en ouder;Mannen;2001;180.0;10.0;70.0;130.0
1192;Andere leefvorm;65 jaar en ouder;Mannen;2002;130.0;30.0;50.0;110.0
1193;Andere leefvorm;65 jaar en ouder;Mannen;2003;110.0;20.0;40.0;90.0
1194;Andere leefvorm;65 jaar en ouder;Mannen;2004;90.0;40.0;70.0;70.0
1195;Andere leefvorm;65 jaar en ouder;Vrouwen;2000;780.0;200.0;490.0;500.0
1196;Andere leefvorm;65 jaar en ouder;Vrouwen;2001;500.0;20.0;150.0;360.0
1197;Andere leefvorm;65 jaar en ouder;Vrouwen;2002;360.0;30.0;90.0;300.0
1198;Andere leefvorm;65 jaar en ouder;Vrouwen;2003;300.0;30.0;90.0;240.0
1199;Andere leefvorm;65 jaar en ouder;Vrouwen;2004;240.0;60.0;110.0;180.0
1200;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen en vrouwen;2000;380550.0;109100.0;135890.0;353640.0
1201;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen en vrouwen;2001;353640.0;100920.0;112110.0;342250.0
1202;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen en vrouwen;2002;342250.0;101830.0;102580.0;341490.0
1203;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen en vrouwen;2003;341490.0;113980.0;96780.0;358690.0
1204;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen en vrouwen;2004;358690.0;113320.0;109060.0;362950.0
1205;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen;2000;165270.0;54270.0;70530.0;148930.0
1206;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen;2001;148930.0;51400.0;56770.0;143380.0
1207;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen;2002;143380.0;53020.0;51920.0;144460.0
1208;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen;2003;144460.0;61520.0;50230.0;155680.0
1209;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Mannen;2004;155680.0;61010.0;57860.0;158810.0
1210;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Vrouwen;2000;215210.0;54770.0;65330.0;204640.0
1211;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Vrouwen;2001;204640.0;49490.0;55290.0;198850.0
1212;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Vrouwen;2002;198850.0;48810.0;50670.0;197020.0
1213;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Vrouwen;2003;197020.0;52460.0;46550.0;203000.0
1214;Aantal ten laste komende kinderen totaal;Leeftijd totaal;Vrouwen;2004;203000.0;52310.0;51200.0;204140.0
1215;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen en vrouwen;2000;363190.0;105250.0;132200.0;334990.0
1216;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen en vrouwen;2001;334990.0;97200.0;108750.0;322080.0
1217;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen en vrouwen;2002;322080.0;98360.0;99050.0;320100.0
1218;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen en vrouwen;2003;320100.0;110290.0;93200.0;335700.0
1219;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen en vrouwen;2004;335700.0;109590.0;105070.0;338580.0
1220;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen;2000;157850.0;52320.0;68820.0;140750.0
1221;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen;2001;140750.0;49430.0;55000.0;134430.0
1222;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen;2002;134430.0;51120.0;50000.0;134850.0
1223;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen;2003;134850.0;59470.0;48380.0;145080.0
1224;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Mannen;2004;145080.0;58980.0;55660.0;147520.0
1225;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Vrouwen;2000;205290.0;52880.0;63360.0;194170.0
1226;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Vrouwen;2001;194170.0;47740.0;53710.0;187640.0
1227;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Vrouwen;2002;187640.0;47240.0;49050.0;185240.0
1228;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Vrouwen;2003;185240.0;50820.0;44810.0;190620.0
1229;Aantal ten laste komende kinderen totaal;Jonger dan 65 jaar;Vrouwen;2004;190620.0;50610.0;49400.0;191060.0
1230;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen en vrouwen;2000;29960.0;25810.0;24200.0;26300.0
1231;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen en vrouwen;2001;26300.0;24030.0;19710.0;25990.0
1232;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen en vrouwen;2002;25990.0;25340.0;18360.0;28180.0
1233;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen en vrouwen;2003;28180.0;29830.0;19930.0;32840.0
1234;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen en vrouwen;2004;32840.0;29860.0;23730.0;32980.0
1235;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen;2000;12490.0;11670.0;12020.0;10020.0
1236;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen;2001;10020.0;11150.0;9590.0;9820.0
1237;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen;2002;9820.0;12420.0;9100.0;11290.0
1238;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen;2003;11290.0;15210.0;10410.0;14010.0
1239;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Mannen;2004;14010.0;15050.0;12480.0;14030.0
1240;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Vrouwen;2000;17470.0;14130.0;12170.0;16270.0
1241;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Vrouwen;2001;16270.0;12870.0;10110.0;16160.0
1242;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Vrouwen;2002;16160.0;12920.0;9260.0;16890.0
1243;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Vrouwen;2003;16890.0;14610.0;9520.0;18830.0
1244;Aantal ten laste komende kinderen totaal;Jonger dan 25 jaar;Vrouwen;2004;18830.0;14810.0;11250.0;18950.0
1245;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen en vrouwen;2000;92470.0;35210.0;44400.0;78900.0
1246;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen en vrouwen;2001;78900.0;32090.0;34630.0;72420.0
1247;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen en vrouwen;2002;72420.0;31360.0;30100.0;70600.0
1248;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen en vrouwen;2003;70600.0;34380.0;27410.0;74490.0
1249;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen en vrouwen;2004;74490.0;33620.0;31220.0;74030.0
1250;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen;2000;39920.0;18060.0;23860.0;32150.0
1251;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen;2001;32150.0;16620.0;17870.0;29050.0
1252;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen;2002;29050.0;16730.0;15510.0;28910.0
1253;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen;2003;28910.0;19140.0;14740.0;31860.0
1254;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Mannen;2004;31860.0;18940.0;17170.0;32400.0
1255;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Vrouwen;2000;52530.0;17140.0;20530.0;46740.0
1256;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Vrouwen;2001;46740.0;15450.0;16750.0;43360.0
1257;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Vrouwen;2002;43360.0;14620.0;14580.0;41690.0
1258;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Vrouwen;2003;41690.0;15230.0;12660.0;42630.0
1259;Aantal ten laste komende kinderen totaal;25 tot 35 jaar;Vrouwen;2004;42630.0;14680.0;14050.0;41630.0
1260;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen en vrouwen;2000;98910.0;24940.0;34000.0;91670.0
1261;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen en vrouwen;2001;91670.0;23750.0;28820.0;87350.0
1262;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen en vrouwen;2002;87350.0;23580.0;25940.0;85360.0
1263;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen en vrouwen;2003;85360.0;26160.0;23120.0;88990.0
1264;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen en vrouwen;2004;88990.0;25660.0;25090.0;90370.0
1265;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen;2000;42690.0;12950.0;17740.0;38610.0
1266;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen;2001;38610.0;12660.0;14610.0;36820.0
1267;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen;2002;36820.0;12540.0;13040.0;36320.0
1268;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen;2003;36320.0;14510.0;12010.0;38950.0
1269;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Mannen;2004;38950.0;14130.0;13390.0;39800.0
1270;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Vrouwen;2000;56200.0;11980.0;16250.0;53040.0
1271;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Vrouwen;2001;53040.0;11090.0;14190.0;50530.0
1272;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Vrouwen;2002;50530.0;11040.0;12890.0;49040.0
1273;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Vrouwen;2003;49040.0;11650.0;11100.0;50040.0
1274;Aantal ten laste komende kinderen totaal;35 tot 45 jaar;Vrouwen;2004;50040.0;11530.0;11700.0;50570.0
1275;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen en vrouwen;2000;79640.0;13220.0;18570.0;75670.0
1276;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen en vrouwen;2001;75670.0;12080.0;15260.0;72300.0
1277;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen en vrouwen;2002;72300.0;12520.0;14190.0;70700.0
1278;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen en vrouwen;2003;70700.0;14090.0;12480.0;73140.0
1279;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen en vrouwen;2004;73140.0;14350.0;13900.0;74780.0
1280;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen;2000;35340.0;6810.0;9830.0;32830.0
1281;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen;2001;32830.0;6470.0;7910.0;31360.0
1282;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen;2002;31360.0;6710.0;7350.0;30890.0
1283;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen;2003;30890.0;7700.0;6540.0;32510.0
1284;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Mannen;2004;32510.0;7770.0;7420.0;33450.0
1285;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Vrouwen;2000;44300.0;6400.0;8730.0;42830.0
1286;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Vrouwen;2001;42830.0;5600.0;7340.0;40940.0
1287;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Vrouwen;2002;40940.0;5810.0;6840.0;39810.0
1288;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Vrouwen;2003;39810.0;6380.0;5940.0;40640.0
1289;Aantal ten laste komende kinderen totaal;45 tot 55 jaar;Vrouwen;2004;40640.0;6590.0;6480.0;41330.0
1290;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen en vrouwen;2000;62210.0;6070.0;11040.0;62450.0
1291;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen en vrouwen;2001;62450.0;5250.0;10340.0;64040.0
1292;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen en vrouwen;2002;64040.0;5560.0;10460.0;65270.0
1293;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen en vrouwen;2003;65270.0;5840.0;10260.0;66250.0
1294;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen en vrouwen;2004;66250.0;6090.0;11130.0;66410.0
1295;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen;2000;27410.0;2830.0;5360.0;27140.0
1296;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen;2001;27140.0;2530.0;5010.0;27380.0
1297;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen;2002;27380.0;2720.0;4990.0;27450.0
1298;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen;2003;27450.0;2900.0;4670.0;27760.0
1299;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Mannen;2004;27760.0;3090.0;5210.0;27830.0
1300;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Vrouwen;2000;34800.0;3240.0;5680.0;35300.0
1301;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Vrouwen;2001;35300.0;2720.0;5320.0;36660.0
1302;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Vrouwen;2002;36660.0;2850.0;5470.0;37820.0
1303;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Vrouwen;2003;37820.0;2940.0;5590.0;38480.0
1304;Aantal ten laste komende kinderen totaal;55 tot 65 jaar;Vrouwen;2004;38480.0;3010.0;5920.0;38570.0
1305;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen en vrouwen;2000;17350.0;3850.0;3690.0;18660.0
1306;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen en vrouwen;2001;18660.0;3720.0;3360.0;20170.0
1307;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen en vrouwen;2002;20170.0;3470.0;3540.0;21390.0
1308;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen en vrouwen;2003;21390.0;3690.0;3580.0;22990.0
1309;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen en vrouwen;2004;22990.0;3730.0;3990.0;24370.0
1310;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen;2000;7430.0;1950.0;1720.0;8180.0
1311;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen;2001;8180.0;1970.0;1770.0;8950.0
1312;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen;2002;8950.0;1900.0;1920.0;9610.0
1313;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen;2003;9610.0;2050.0;1850.0;10610.0
1314;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Mannen;2004;10610.0;2030.0;2200.0;11290.0
1315;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Vrouwen;2000;9920.0;1890.0;1970.0;10470.0
1316;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Vrouwen;2001;10470.0;1750.0;1590.0;11220.0
1317;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Vrouwen;2002;11220.0;1570.0;1620.0;11780.0
1318;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Vrouwen;2003;11780.0;1630.0;1730.0;12380.0
1319;Aantal ten laste komende kinderen totaal;65 jaar en ouder;Vrouwen;2004;12380.0;1700.0;1800.0;13080.0
1320;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen en vrouwen;2000;242830.0;73820.0;93950.0;223500.0
1321;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen en vrouwen;2001;223500.0;67710.0;75490.0;216160.0
1322;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen en vrouwen;2002;216160.0;69130.0;69050.0;217230.0
1323;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen en vrouwen;2003;217230.0;79430.0;67490.0;229690.0
1324;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen en vrouwen;2004;;;;
1325;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen;2000;129730.0;45520.0;58570.0;116900.0
1326;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen;2001;116900.0;42980.0;47370.0;112440.0
1327;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen;2002;112440.0;45030.0;43640.0;114170.0
1328;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen;2003;114170.0;52410.0;43030.0;123590.0
1329;Geen kinderen of aantal onbekend;Leeftijd totaal;Mannen;2004;;;;
1330;Geen kinderen of aantal onbekend;Leeftijd totaal;Vrouwen;2000;113080.0;28270.0;35370.0;106570.0
1331;Geen kinderen of aantal onbekend;Leeftijd totaal;Vrouwen;2001;106570.0;24710.0;28100.0;103710.0
1332;Geen kinderen of aantal onbekend;Leeftijd totaal;Vrouwen;2002;103710.0;24090.0;25400.0;103060.0
1333;Geen kinderen of aantal onbekend;Leeftijd totaal;Vrouwen;2003;103060.0;27030.0;24460.0;106100.0
1334;Geen kinderen of aantal onbekend;Leeftijd totaal;Vrouwen;2004;;;;
1335;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen en vrouwen;2000;226150.0;70150.0;90360.0;205640.0
1336;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen en vrouwen;2001;205640.0;64240.0;72270.0;196940.0
1337;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen en vrouwen;2002;196940.0;65890.0;65710.0;196860.0
1338;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen en vrouwen;2003;196860.0;76000.0;64060.0;207890.0
1339;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen en vrouwen;2004;;;;
1340;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen;2000;122900.0;43730.0;56950.0;109440.0
1341;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen;2001;109440.0;41250.0;45730.0;104380.0
1342;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen;2002;104380.0;43350.0;41920.0;105510.0
1343;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen;2003;105510.0;50580.0;41320.0;114080.0
1344;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Mannen;2004;;;;
1345;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Vrouwen;2000;103220.0;26390.0;33400.0;96170.0
1346;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Vrouwen;2001;96170.0;22970.0;26520.0;92550.0
1347;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Vrouwen;2002;92550.0;22540.0;23790.0;91350.0
1348;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Vrouwen;2003;91350.0;25420.0;22730.0;93810.0
1349;Geen kinderen of aantal onbekend;Jonger dan 65 jaar;Vrouwen;2004;;;;
1350;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen en vrouwen;2000;20830.0;20690.0;20460.0;16790.0
1351;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen en vrouwen;2001;16790.0;19020.0;16060.0;16090.0
1352;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen en vrouwen;2002;16090.0;20170.0;14720.0;17800.0
1353;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen en vrouwen;2003;17800.0;24400.0;16340.0;21720.0
1354;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen en vrouwen;2004;;;;
1355;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen;2000;11910.0;11300.0;11620.0;9560.0
1356;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen;2001;9560.0;10790.0;9300.0;9330.0
1357;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen;2002;9330.0;12100.0;8850.0;10800.0
1358;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen;2003;10800.0;14790.0;10140.0;13440.0
1359;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Mannen;2004;;;;
1360;Geen kinderen of aantal onbekend;Jonger dan 25 jaar;Vrouwen;2000;8920.0;9380.0;8840.0;7220.0
