ID;Stratum;Vlindersoort;Perioden;Index_1;TrendGehelePeriode_2;TrendLaatste10Jaar_3
2368;Grasland;64;1994;;                              ;                              
2369;Grasland;64;1995;;                              ;                              
2370;Grasland;64;1996;;                              ;                              
2371;Grasland;64;1997;;                              ;                              
2372;Grasland;64;1998;;                              ;                              
2373;Grasland;64;1999;;                              ;                              
2374;Grasland;64;2000;;                              ;                              
2375;Grasland;64;2001;;                              ;                              
2376;Grasland;64;2002;;                              ;                              
2377;Grasland;64;2003;;                              ;                              
2378;Grasland;64;2004;;                              ;                              
2379;Grasland;64;2005;;                              ;                              
2380;Grasland;81;1992;1667.0;.                             ;.                             
2381;Grasland;81;1993;633.0;.                             ;.                             
2382;Grasland;81;1994;400.0;.                             ;.                             
2383;Grasland;81;1995;1183.0;.                             ;.                             
2384;Grasland;81;1996;400.0;.                             ;.                             
2385;Grasland;81;1997;4000.0;.                             ;.                             
2386;Grasland;81;1998;250.0;.                             ;.                             
2387;Grasland;81;1999;200.0;.                             ;.                             
2388;Grasland;81;2000;100.0;.                             ;.                             
2389;Grasland;81;2001;83.0;.                             ;.                             
2390;Grasland;81;2002;83.0;.                             ;.                             
2391;Grasland;81;2003;367.0;.                             ;.                             
2392;Grasland;81;2004;667.0;.                             ;.                             
2393;Grasland;81;2005;467.0;Matige afname                 ;Onzeker                       
2394;Grasland;70;1992;;                              ;                              
2395;Grasland;70;1993;;                              ;                              
2396;Grasland;70;1994;;                              ;                              
2397;Grasland;70;1995;;                              ;                              
2398;Grasland;70;1996;;                              ;                              
2399;Grasland;70;1997;;                              ;                              
2400;Grasland;70;1998;;                              ;                              
2401;Grasland;70;1999;;                              ;                              
2402;Grasland;70;2000;;                              ;                              
2403;Grasland;70;2001;;                              ;                              
2404;Grasland;70;2002;;                              ;                              
2405;Grasland;70;2003;;                              ;                              
2406;Grasland;70;2004;;                              ;                              
2407;Grasland;70;2005;;                              ;                              
2408;Grasland;41;1992;17.0;.                             ;.                             
2409;Grasland;41;1993;34.0;.                             ;.                             
2410;Grasland;41;1994;18.0;.                             ;.                             
2411;Grasland;41;1995;36.0;.                             ;.                             
2412;Grasland;41;1996;115.0;.                             ;.                             
2413;Grasland;41;1997;75.0;.                             ;.                             
2414;Grasland;41;1998;91.0;.                             ;.                             
2415;Grasland;41;1999;11.0;.                             ;.                             
2416;Grasland;41;2000;100.0;.                             ;.                             
2417;Grasland;41;2001;25.0;.                             ;.                             
2418;Grasland;41;2002;45.0;.                             ;.                             
2419;Grasland;41;2003;35.0;.                             ;.                             
2420;Grasland;41;2004;76.0;.                             ;.                             
2421;Grasland;41;2005;37.0;Matige toename                ;Matige afname                 
2422;Grasland;95;1992;57.0;.                             ;.                             
2423;Grasland;95;1993;70.0;.                             ;.                             
2424;Grasland;95;1994;58.0;.                             ;.                             
2425;Grasland;95;1995;39.0;.                             ;.                             
2426;Grasland;95;1996;79.0;.                             ;.                             
2427;Grasland;95;1997;82.0;.                             ;.                             
2428;Grasland;95;1998;81.0;.                             ;.                             
2429;Grasland;95;1999;68.0;.                             ;.                             
2430;Grasland;95;2000;100.0;.                             ;.                             
2431;Grasland;95;2001;42.0;.                             ;.                             
2432;Grasland;95;2002;80.0;.                             ;.                             
2433;Grasland;95;2003;74.0;.                             ;.                             
2434;Grasland;95;2004;73.0;.                             ;.                             
2435;Grasland;95;2005;78.0;Matige toename                ;Stabiel                       
2436;Grasland;6;1992;;                              ;                              
2437;Grasland;6;1993;;                              ;                              
2438;Grasland;6;1994;;                              ;                              
2439;Grasland;6;1995;;                              ;                              
2440;Grasland;6;1996;;                              ;                              
2441;Grasland;6;1997;;                              ;                              
2442;Grasland;6;1998;;                              ;                              
2443;Grasland;6;1999;;                              ;                              
2444;Grasland;6;2000;;                              ;                              
2445;Grasland;6;2001;;                              ;                              
2446;Grasland;6;2002;;                              ;                              
2447;Grasland;6;2003;;                              ;                              
2448;Grasland;6;2004;;                              ;                              
2449;Grasland;6;2005;;                              ;                              
2450;Grasland;19;1992;;                              ;                              
2451;Grasland;19;1993;;                              ;                              
2452;Grasland;19;1994;;                              ;                              
2453;Grasland;19;1995;;                              ;                              
2454;Grasland;19;1996;;                              ;                              
2455;Grasland;19;1997;;                              ;                              
2456;Grasland;19;1998;;                              ;                              
2457;Grasland;19;1999;;                              ;                              
2458;Grasland;19;2000;;                              ;                              
2459;Grasland;19;2001;;                              ;                              
2460;Grasland;19;2002;;                              ;                              
2461;Grasland;19;2003;;                              ;                              
2462;Grasland;19;2004;;                              ;                              
2463;Grasland;19;2005;;                              ;                              
2464;Grasland;75;1992;;                              ;                              
2465;Grasland;75;1993;;                              ;                              
2466;Grasland;75;1994;;                              ;                              
2467;Grasland;75;1995;;                              ;                              
2468;Grasland;75;1996;;                              ;                              
2469;Grasland;75;1997;;                              ;                              
2470;Grasland;75;1998;;                              ;                              
2471;Grasland;75;1999;;                              ;                              
2472;Grasland;75;2000;;                              ;                              
2473;Grasland;75;2001;;                              ;                              
2474;Grasland;75;2002;;                              ;                              
2475;Grasland;75;2003;;                              ;                              
2476;Grasland;75;2004;;                              ;                              
2477;Grasland;75;2005;;                              ;                              
2478;Grasland;33;1992;95.0;.                             ;.                             
2479;Grasland;33;1993;170.0;.                             ;.                             
2480;Grasland;33;1994;141.0;.                             ;.                             
2481;Grasland;33;1995;170.0;.                             ;.                             
2482;Grasland;33;1996;108.0;.                             ;.                             
2483;Grasland;33;1997;124.0;.                             ;.                             
2484;Grasland;33;1998;120.0;.                             ;.                             
2485;Grasland;33;1999;91.0;.                             ;.                             
2486;Grasland;33;2000;100.0;.                             ;.                             
2487;Grasland;33;2001;118.0;.                             ;.                             
2488;Grasland;33;2002;137.0;.                             ;.                             
2489;Grasland;33;2003;115.0;.                             ;.                             
2490;Grasland;33;2004;175.0;.                             ;.                             
2491;Grasland;33;2005;178.0;Stabiel                       ;Matige toename                
2492;Grasland;100;1992;217.0;.                             ;.                             
2493;Grasland;100;1993;133.0;.                             ;.                             
2494;Grasland;100;1994;78.0;.                             ;.                             
2495;Grasland;100;1995;126.0;.                             ;.                             
2496;Grasland;100;1996;148.0;.                             ;.                             
2497;Grasland;100;1997;104.0;.                             ;.                             
2498;Grasland;100;1998;117.0;.                             ;.                             
2499;Grasland;100;1999;104.0;.                             ;.                             
2500;Grasland;100;2000;100.0;.                             ;.                             
2501;Grasland;100;2001;93.0;.                             ;.                             
2502;Grasland;100;2002;109.0;.                             ;.                             
2503;Grasland;100;2003;98.0;.                             ;.                             
2504;Grasland;100;2004;139.0;.                             ;.                             
2505;Grasland;100;2005;120.0;Matige afname                 ;Stabiel                       
2506;Grasland;61;1992;;                              ;                              
2507;Grasland;61;1993;;                              ;                              
2508;Grasland;61;1994;;                              ;                              
2509;Grasland;61;1995;;                              ;                              
2510;Grasland;61;1996;;                              ;                              
2511;Grasland;61;1997;;                              ;                              
2512;Grasland;61;1998;;                              ;                              
2513;Grasland;61;1999;;                              ;                              
2514;Grasland;61;2000;;                              ;                              
2515;Grasland;61;2001;;                              ;                              
2516;Grasland;61;2002;;                              ;                              
2517;Grasland;61;2003;;                              ;                              
2518;Grasland;61;2004;;                              ;                              
2519;Grasland;61;2005;;                              ;                              
2520;Grasland;51;1992;;                              ;                              
2521;Grasland;51;1993;;                              ;                              
2522;Grasland;51;1994;;                              ;                              
2523;Grasland;51;1995;;                              ;                              
2524;Grasland;51;1996;;                              ;                              
2525;Grasland;51;1997;;                              ;                              
2526;Grasland;51;1998;;                              ;                              
2527;Grasland;51;1999;;                              ;                              
2528;Grasland;51;2000;;                              ;                              
2529;Grasland;51;2001;;                              ;                              
2530;Grasland;51;2002;;                              ;                              
2531;Grasland;51;2003;;                              ;                              
2532;Grasland;51;2004;;                              ;                              
2533;Grasland;51;2005;;                              ;                              
2534;Grasland;76;1992;;                              ;                              
2535;Grasland;76;1993;;                              ;                              
2536;Grasland;76;1994;;                              ;                              
2537;Grasland;76;1995;;                              ;                              
2538;Grasland;76;1996;;                              ;                              
2539;Grasland;76;1997;;                              ;                              
2540;Grasland;76;1998;;                              ;                              
2541;Grasland;76;1999;;                              ;                              
2542;Grasland;76;2000;;                              ;                              
2543;Grasland;76;2001;;                              ;                              
2544;Grasland;76;2002;;                              ;                              
2545;Grasland;76;2003;;                              ;                              
2546;Grasland;76;2004;;                              ;                              
2547;Grasland;76;2005;;                              ;                              
2548;Grasland;77;1992;;                              ;                              
2549;Grasland;77;1993;;                              ;                              
2550;Grasland;77;1994;;                              ;                              
2551;Grasland;77;1995;;                              ;                              
2552;Grasland;77;1996;;                              ;                              
2553;Grasland;77;1997;;                              ;                              
2554;Grasland;77;1998;;                              ;                              
2555;Grasland;77;1999;;                              ;                              
2556;Grasland;77;2000;;                              ;                              
2557;Grasland;77;2001;;                              ;                              
2558;Grasland;77;2002;;                              ;                              
2559;Grasland;77;2003;;                              ;                              
2560;Grasland;77;2004;;                              ;                              
2561;Grasland;77;2005;;                              ;                              
2562;Grasland;4;1992;156.0;.                             ;.                             
2563;Grasland;4;1993;411.0;.                             ;.                             
2564;Grasland;4;1994;186.0;.                             ;.                             
2565;Grasland;4;1995;430.0;.                             ;.                             
2566;Grasland;4;1996;531.0;.                             ;.                             
2567;Grasland;4;1997;383.0;.                             ;.                             
2568;Grasland;4;1998;155.0;.                             ;.                             
2569;Grasland;4;1999;139.0;.                             ;.                             
2570;Grasland;4;2000;100.0;.                             ;.                             
2571;Grasland;4;2001;77.0;.                             ;.                             
2572;Grasland;4;2002;117.0;.                             ;.                             
2573;Grasland;4;2003;130.0;.                             ;.                             
2574;Grasland;4;2004;173.0;.                             ;.                             
2575;Grasland;4;2005;214.0;Matige afname                 ;Sterke afname                 
2576;Heide;12;1992;108.0;.                             ;.                             
2577;Heide;12;1993;45.0;.                             ;.                             
2578;Heide;12;1994;106.0;.                             ;.                             
2579;Heide;12;1995;76.0;.                             ;.                             
2580;Heide;12;1996;95.0;.                             ;.                             
2581;Heide;12;1997;224.0;.                             ;.                             
2582;Heide;12;1998;124.0;.                             ;.                             
2583;Heide;12;1999;70.0;.                             ;.                             
2584;Heide;12;2000;100.0;.                             ;.                             
2585;Heide;12;2001;144.0;.                             ;.                             
2586;Heide;12;2002;155.0;.                             ;.                             
2587;Heide;12;2003;133.0;.                             ;.                             
2588;Heide;12;2004;61.0;.                             ;.                             
2589;Heide;12;2005;120.0;Onzeker                       ;Onzeker                       
2590;Heide;92;1992;;                              ;                              
2591;Heide;92;1993;;                              ;                              
2592;Heide;92;1994;;                              ;                              
2593;Heide;92;1995;;                              ;                              
2594;Heide;92;1996;;                              ;                              
2595;Heide;92;1997;;                              ;                              
2596;Heide;92;1998;;                              ;                              
2597;Heide;92;1999;;                              ;                              
2598;Heide;92;2000;;                              ;                              
2599;Heide;92;2001;;                              ;                              
2600;Heide;92;2002;;                              ;                              
2601;Heide;92;2003;;                              ;                              
2602;Heide;92;2004;;                              ;                              
2603;Heide;92;2005;;                              ;                              
2604;Heide;2;1992;;                              ;                              
2605;Heide;2;1993;;                              ;                              
2606;Heide;2;1994;;                              ;                              
2607;Heide;2;1995;;                              ;                              
2608;Heide;2;1996;;                              ;                              
2609;Heide;2;1997;;                              ;                              
2610;Heide;2;1998;;                              ;                              
2611;Heide;2;1999;;                              ;                              
2612;Heide;2;2000;;                              ;                              
2613;Heide;2;2001;;                              ;                              
2614;Heide;2;2002;;                              ;                              
2615;Heide;2;2003;;                              ;                              
2616;Heide;2;2004;;                              ;                              
2617;Heide;2;2005;;                              ;                              
2618;Heide;91;1992;;                              ;                              
2619;Heide;91;1993;;                              ;                              
2620;Heide;91;1994;;                              ;                              
2621;Heide;91;1995;;                              ;                              
2622;Heide;91;1996;;                              ;                              
2623;Heide;91;1997;;                              ;                              
2624;Heide;91;1998;;                              ;                              
2625;Heide;91;1999;;                              ;                              
2626;Heide;91;2000;;                              ;                              
2627;Heide;91;2001;;                              ;                              
2628;Heide;91;2002;;                              ;                              
2629;Heide;91;2003;;                              ;                              
2630;Heide;91;2004;;                              ;                              
2631;Heide;91;2005;;                              ;                              
2632;Heide;56;1992;;                              ;                              
2633;Heide;56;1993;;                              ;                              
2634;Heide;56;1994;;                              ;                              
2635;Heide;56;1995;;                              ;                              
2636;Heide;56;1996;;                              ;                              
2637;Heide;56;1997;;                              ;                              
2638;Heide;56;1998;;                              ;                              
2639;Heide;56;1999;;                              ;                              
2640;Heide;56;2000;;                              ;                              
2641;Heide;56;2001;;                              ;                              
2642;Heide;56;2002;;                              ;                              
2643;Heide;56;2003;;                              ;                              
2644;Heide;56;2004;;                              ;                              
2645;Heide;56;2005;;                              ;                              
2646;Heide;90;1992;370.0;.                             ;.                             
2647;Heide;90;1993;144.0;.                             ;.                             
2648;Heide;90;1994;85.0;.                             ;.                             
2649;Heide;90;1995;485.0;.                             ;.                             
2650;Heide;90;1996;96.0;.                             ;.                             
2651;Heide;90;1997;96.0;.                             ;.                             
2652;Heide;90;1998;30.0;.                             ;.                             
2653;Heide;90;1999;141.0;.                             ;.                             
2654;Heide;90;2000;100.0;.                             ;.                             
2655;Heide;90;2001;11.0;.                             ;.                             
2656;Heide;90;2002;22.0;.                             ;.                             
2657;Heide;90;2003;33.0;.                             ;.                             
2658;Heide;90;2004;37.0;.                             ;.                             
2659;Heide;90;2005;56.0;Matige afname                 ;Onzeker                       
2660;Heide;21;1992;;                              ;                              
2661;Heide;21;1993;;                              ;                              
2662;Heide;21;1994;;                              ;                              
2663;Heide;21;1995;;                              ;                              
2664;Heide;21;1996;;                              ;                              
2665;Heide;21;1997;;                              ;                              
2666;Heide;21;1998;;                              ;                              
2667;Heide;21;1999;;                              ;                              
2668;Heide;21;2000;;                              ;                              
2669;Heide;21;2001;;                              ;                              
2670;Heide;21;2002;;                              ;                              
2671;Heide;21;2003;;                              ;                              
2672;Heide;21;2004;;                              ;                              
2673;Heide;21;2005;;                              ;                              
2674;Heide;52;1992;;                              ;                              
2675;Heide;52;1993;;                              ;                              
2676;Heide;52;1994;;                              ;                              
2677;Heide;52;1995;;                              ;                              
2678;Heide;52;1996;;                              ;                              
2679;Heide;52;1997;;                              ;                              
2680;Heide;52;1998;;                              ;                              
2681;Heide;52;1999;;                              ;                              
2682;Heide;52;2000;;                              ;                              
2683;Heide;52;2001;;                              ;                              
2684;Heide;52;2002;;                              ;                              
2685;Heide;52;2003;;                              ;                              
2686;Heide;52;2004;;                              ;                              
2687;Heide;52;2005;;                              ;                              
2688;Heide;8;1992;;                              ;                              
2689;Heide;8;1993;;                              ;                              
2690;Heide;8;1994;;                              ;                              
2691;Heide;8;1995;;                              ;                              
2692;Heide;8;1996;;                              ;                              
2693;Heide;8;1997;;                              ;                              
2694;Heide;8;1998;;                              ;                              
2695;Heide;8;1999;;                              ;                              
2696;Heide;8;2000;;                              ;                              
2697;Heide;8;2001;;                              ;                              
2698;Heide;8;2002;;                              ;                              
2699;Heide;8;2003;;                              ;                              
2700;Heide;8;2004;;                              ;                              
2701;Heide;8;2005;;                              ;                              
2702;Heide;101;1992;;                              ;                              
2703;Heide;101;1993;;                              ;                              
2704;Heide;101;1994;;                              ;                              
2705;Heide;101;1995;;                              ;                              
2706;Heide;101;1996;;                              ;                              
2707;Heide;101;1997;;                              ;                              
2708;Heide;101;1998;;                              ;                              
2709;Heide;101;1999;;                              ;                              
2710;Heide;101;2000;;                              ;                              
2711;Heide;101;2001;;                              ;                              
2712;Heide;101;2002;;                              ;                              
2713;Heide;101;2003;;                              ;                              
2714;Heide;101;2004;;                              ;                              
2715;Heide;101;2005;;                              ;                              
2716;Heide;38;1992;;                              ;                              
2717;Heide;38;1993;;                              ;                              
2718;Heide;38;1994;;                              ;                              
2719;Heide;38;1995;;                              ;                              
2720;Heide;38;1996;;                              ;                              
2721;Heide;38;1997;;                              ;                              
2722;Heide;38;1998;;                              ;                              
2723;Heide;38;1999;;                              ;                              
2724;Heide;38;2000;;                              ;                              
2725;Heide;38;2001;;                              ;                              
2726;Heide;38;2002;;                              ;                              
2727;Heide;38;2003;;                              ;                              
2728;Heide;38;2004;;                              ;                              
2729;Heide;38;2005;;                              ;                              
2730;Heide;44;1992;;.                             ;.                             
2731;Heide;44;1993;53.0;.                             ;.                             
2732;Heide;44;1994;37.0;.                             ;.                             
2733;Heide;44;1995;155.0;.                             ;.                             
2734;Heide;44;1996;57.0;.                             ;.                             
2735;Heide;44;1997;66.0;.                             ;.                             
2736;Heide;44;1998;35.0;.                             ;.                             
2737;Heide;44;1999;50.0;.                             ;.                             
2738;Heide;44;2000;100.0;.                             ;.                             
2739;Heide;44;2001;34.0;.                             ;.                             
2740;Heide;44;2002;76.0;.                             ;.                             
2741;Heide;44;2003;50.0;.                             ;.                             
2742;Heide;44;2004;20.0;.                             ;.                             
2743;Heide;44;2005;81.0;Onzeker                       ;Onzeker                       
2744;Heide;27;1992;;                              ;                              
2745;Heide;27;1993;;                              ;                              
2746;Heide;27;1994;;                              ;                              
2747;Heide;27;1995;;                              ;                              
2748;Heide;27;1996;;                              ;                              
2749;Heide;27;1997;;                              ;                              
2750;Heide;27;1998;;                              ;                              
2751;Heide;27;1999;;                              ;                              
2752;Heide;27;2000;;                              ;                              
2753;Heide;27;2001;;                              ;                              
2754;Heide;27;2002;;                              ;                              
2755;Heide;27;2003;;                              ;                              
2756;Heide;27;2004;;                              ;                              
2757;Heide;27;2005;;                              ;                              
2758;Heide;73;1992;;                              ;                              
2759;Heide;73;1993;;                              ;                              
2760;Heide;73;1994;;                              ;                              
2761;Heide;73;1995;;                              ;                              
2762;Heide;73;1996;;                              ;                              
2763;Heide;73;1997;;                              ;                              
2764;Heide;73;1998;;                              ;                              
2765;Heide;73;1999;;                              ;                              
2766;Heide;73;2000;;                              ;                              
2767;Heide;73;2001;;                              ;                              
2768;Heide;73;2002;;                              ;                              
2769;Heide;73;2003;;                              ;                              
2770;Heide;73;2004;;                              ;                              
2771;Heide;73;2005;;                              ;                              
2772;Heide;62;1992;;                              ;                              
2773;Heide;62;1993;;                              ;                              
2774;Heide;62;1994;;                              ;                              
2775;Heide;62;1995;;                              ;                              
2776;Heide;62;1996;;                              ;                              
2777;Heide;62;1997;;                              ;                              
2778;Heide;62;1998;;                              ;                              
2779;Heide;62;1999;;                              ;                              
2780;Heide;62;2000;;                              ;                              
2781;Heide;62;2001;;                              ;                              
2782;Heide;62;2002;;                              ;                              
2783;Heide;62;2003;;                              ;                              
2784;Heide;62;2004;;                              ;                              
2785;Heide;62;2005;;                              ;                              
2786;Heide;82;1992;1429.0;.                             ;.                             
2787;Heide;82;1993;443.0;.                             ;.                             
2788;Heide;82;1994;643.0;.                             ;.                             
2789;Heide;82;1995;257.0;.                             ;.                             
2790;Heide;82;1996;271.0;.                             ;.                             
2791;Heide;82;1997;500.0;.                             ;.                             
2792;Heide;82;1998;414.0;.                             ;.                             
2793;Heide;82;1999;414.0;.                             ;.                             
2794;Heide;82;2000;100.0;.                             ;.                             
2795;Heide;82;2001;143.0;.                             ;.                             
2796;Heide;82;2002;157.0;.                             ;.                             
2797;Heide;82;2003;386.0;.                             ;.                             
2798;Heide;82;2004;143.0;.                             ;.                             
2799;Heide;82;2005;14.0;Sterke afname                 ;Sterke afname                 
2800;Heide;37;1992;;                              ;                              
2801;Heide;37;1993;;                              ;                              
2802;Heide;37;1994;;                              ;                              
2803;Heide;37;1995;;                              ;                              
2804;Heide;37;1996;;                              ;                              
2805;Heide;37;1997;;                              ;                              
2806;Heide;37;1998;;                              ;                              
2807;Heide;37;1999;;                              ;                              
2808;Heide;37;2000;;                              ;                              
2809;Heide;37;2001;;                              ;                              
2810;Heide;37;2002;;                              ;                              
2811;Heide;37;2003;;                              ;                              
2812;Heide;37;2004;;                              ;                              
2813;Heide;37;2005;;                              ;                              
2814;Heide;3;1992;;                              ;                              
2815;Heide;3;1993;;                              ;                              
2816;Heide;3;1994;;                              ;                              
2817;Heide;3;1995;;                              ;                              
2818;Heide;3;1996;;                              ;                              
2819;Heide;3;1997;;                              ;                              
2820;Heide;3;1998;;                              ;                              
2821;Heide;3;1999;;                              ;                              
2822;Heide;3;2000;;                              ;                              
2823;Heide;3;2001;;                              ;                              
2824;Heide;3;2002;;                              ;                              
2825;Heide;3;2003;;                              ;                              
2826;Heide;3;2004;;                              ;                              
2827;Heide;3;2005;;                              ;                              
2828;Heide;74;1992;;                              ;                              
2829;Heide;74;1993;;                              ;                              
2830;Heide;74;1994;;                              ;                              
2831;Heide;74;1995;;                              ;                              
2832;Heide;74;1996;;                              ;                              
2833;Heide;74;1997;;                              ;                              
2834;Heide;74;1998;;                              ;                              
2835;Heide;74;1999;;                              ;                              
2836;Heide;74;2000;;                              ;                              
2837;Heide;74;2001;;                              ;                              
2838;Heide;74;2002;;                              ;                              
2839;Heide;74;2003;;                              ;                              
2840;Heide;74;2004;;                              ;                              
2841;Heide;74;2005;;                              ;                              
2842;Heide;57;1992;;.                             ;.                             
2843;Heide;57;1993;;.                             ;.                             
2844;Heide;57;1994;;.                             ;.                             
2845;Heide;57;1995;;.                             ;.                             
2846;Heide;57;1996;;.                             ;.                             
2847;Heide;57;1997;149.0;.                             ;.                             
2848;Heide;57;1998;173.0;.                             ;.                             
2849;Heide;57;1999;125.0;.                             ;.                             
2850;Heide;57;2000;100.0;.                             ;.                             
2851;Heide;57;2001;76.0;.                             ;.                             
2852;Heide;57;2002;69.0;.                             ;.                             
2853;Heide;57;2003;72.0;.                             ;.                             
2854;Heide;57;2004;79.0;.                             ;.                             
2855;Heide;57;2005;87.0;Matige afname                 ;Matige afname                 
2856;Heide;35;1992;286.0;.                             ;.                             
2857;Heide;35;1993;140.0;.                             ;.                             
2858;Heide;35;1994;63.0;.                             ;.                             
2859;Heide;35;1995;31.0;.                             ;.                             
2860;Heide;35;1996;51.0;.                             ;.                             
2861;Heide;35;1997;69.0;.                             ;.                             
2862;Heide;35;1998;83.0;.                             ;.                             
2863;Heide;35;1999;63.0;.                             ;.                             
2864;Heide;35;2000;100.0;.                             ;.                             
2865;Heide;35;2001;60.0;.                             ;.                             
2866;Heide;35;2002;151.0;.                             ;.                             
2867;Heide;35;2003;183.0;.                             ;.                             
2868;Heide;35;2004;206.0;.                             ;.                             
2869;Heide;35;2005;106.0;Matige toename                ;Sterke  toename               
2870;Heide;7;1992;119.0;.                             ;.                             
2871;Heide;7;1993;95.0;.                             ;.                             
2872;Heide;7;1994;52.0;.                             ;.                             
2873;Heide;7;1995;171.0;.                             ;.                             
2874;Heide;7;1996;163.0;.                             ;.                             
2875;Heide;7;1997;38.0;.                             ;.                             
2876;Heide;7;1998;71.0;.                             ;.                             
2877;Heide;7;1999;102.0;.                             ;.                             
2878;Heide;7;2000;100.0;.                             ;.                             
2879;Heide;7;2001;45.0;.                             ;.                             
2880;Heide;7;2002;157.0;.                             ;.                             
2881;Heide;7;2003;83.0;.                             ;.                             
2882;Heide;7;2004;110.0;.                             ;.                             
2883;Heide;7;2005;60.0;Stabiel                       ;Onzeker                       
2884;Heide;29;1992;;                              ;                              
2885;Heide;29;1993;;                              ;                              
2886;Heide;29;1994;;                              ;                              
2887;Heide;29;1995;;                              ;                              
2888;Heide;29;1996;;                              ;                              
2889;Heide;29;1997;;                              ;                              
2890;Heide;29;1998;;                              ;                              
2891;Heide;29;1999;;                              ;                              
2892;Heide;29;2000;;                              ;                              
2893;Heide;29;2001;;                              ;                              
2894;Heide;29;2002;;                              ;                              
2895;Heide;29;2003;;                              ;                              
2896;Heide;29;2004;;                              ;                              
2897;Heide;29;2005;;                              ;                              
2898;Heide;84;1992;476.0;.                             ;.                             
2899;Heide;84;1993;148.0;.                             ;.                             
