ID;BalanceSheetItemsProvinces;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
8900;P112 - Earmarked reserves;West-Nederland (LD);2004;;
8901;P112 - Earmarked reserves;West-Nederland (LD);2005;1454.0;191.0
8902;P112 - Earmarked reserves;West-Nederland (LD);2006;1442.0;189.0
8903;P112 - Earmarked reserves;West-Nederland (LD);2007;1470.0;192.0
8904;P112 - Earmarked reserves;West-Nederland (LD);2008;1335.0;174.0
8905;P112 - Earmarked reserves;West-Nederland (LD);2009;1913.0;248.0
8906;P112 - Earmarked reserves;West-Nederland (LD);2010;1843.0;237.0
8907;P112 - Earmarked reserves;West-Nederland (LD);2011;1658.0;212.0
8908;P112 - Earmarked reserves;West-Nederland (LD);2012;1718.0;218.0
8909;P112 - Earmarked reserves;West-Nederland (LD);2013;1710.0;216.0
8910;P112 - Earmarked reserves;West-Nederland (LD);2014;1505.0;189.0
8911;P112 - Earmarked reserves;West-Nederland (LD);2015;1581.0;197.0
8912;P112 - Earmarked reserves;West-Nederland (LD);2016;1886.0;234.0
8913;P112 - Earmarked reserves;West-Nederland (LD);2017;2012.0;248.0
8914;P112 - Earmarked reserves;West-Nederland (LD);2018;2213.0;270.0
8915;P112 - Earmarked reserves;West-Nederland (LD);2019;2263.0;274.0
8916;P112 - Earmarked reserves;West-Nederland (LD);2020;2155.0;259.0
8917;P112 - Earmarked reserves;West-Nederland (LD);2021;2010.0;240.0
8918;P112 - Earmarked reserves;West-Nederland (LD);2022;1912.0;227.0
8919;P112 - Earmarked reserves;West-Nederland (LD);2023;2018.0;236.0
8920;P112 - Earmarked reserves;Zuid-Nederland (LD);2004;;
8921;P112 - Earmarked reserves;Zuid-Nederland (LD);2005;309.0;87.0
8922;P112 - Earmarked reserves;Zuid-Nederland (LD);2006;343.0;97.0
8923;P112 - Earmarked reserves;Zuid-Nederland (LD);2007;864.0;243.0
8924;P112 - Earmarked reserves;Zuid-Nederland (LD);2008;1060.0;299.0
8925;P112 - Earmarked reserves;Zuid-Nederland (LD);2009;2498.0;702.0
8926;P112 - Earmarked reserves;Zuid-Nederland (LD);2010;2290.0;642.0
8927;P112 - Earmarked reserves;Zuid-Nederland (LD);2011;2295.0;642.0
8928;P112 - Earmarked reserves;Zuid-Nederland (LD);2012;1977.0;551.0
8929;P112 - Earmarked reserves;Zuid-Nederland (LD);2013;1763.0;491.0
8930;P112 - Earmarked reserves;Zuid-Nederland (LD);2014;1769.0;491.0
8931;P112 - Earmarked reserves;Zuid-Nederland (LD);2015;1893.0;525.0
8932;P112 - Earmarked reserves;Zuid-Nederland (LD);2016;2098.0;580.0
8933;P112 - Earmarked reserves;Zuid-Nederland (LD);2017;2575.0;709.0
8934;P112 - Earmarked reserves;Zuid-Nederland (LD);2018;4929.0;1352.0
8935;P112 - Earmarked reserves;Zuid-Nederland (LD);2019;4990.0;1363.0
8936;P112 - Earmarked reserves;Zuid-Nederland (LD);2020;5124.0;1392.0
8937;P112 - Earmarked reserves;Zuid-Nederland (LD);2021;5183.0;1405.0
8938;P112 - Earmarked reserves;Zuid-Nederland (LD);2022;5267.0;1419.0
8939;P112 - Earmarked reserves;Zuid-Nederland (LD);2023;5464.0;1455.0
8940;P112 - Earmarked reserves;Groningen (PV);2004;;
8941;P112 - Earmarked reserves;Groningen (PV);2005;87.0;152.0
8942;P112 - Earmarked reserves;Groningen (PV);2006;155.0;271.0
8943;P112 - Earmarked reserves;Groningen (PV);2007;235.0;410.0
8944;P112 - Earmarked reserves;Groningen (PV);2008;285.0;497.0
8945;P112 - Earmarked reserves;Groningen (PV);2009;526.0;917.0
8946;P112 - Earmarked reserves;Groningen (PV);2010;747.0;1295.0
8947;P112 - Earmarked reserves;Groningen (PV);2011;927.0;1601.0
8948;P112 - Earmarked reserves;Groningen (PV);2012;889.0;1530.0
8949;P112 - Earmarked reserves;Groningen (PV);2013;905.0;1556.0
8950;P112 - Earmarked reserves;Groningen (PV);2014;882.0;1514.0
8951;P112 - Earmarked reserves;Groningen (PV);2015;789.0;1351.0
8952;P112 - Earmarked reserves;Groningen (PV);2016;862.0;1476.0
8953;P112 - Earmarked reserves;Groningen (PV);2017;772.0;1322.0
8954;P112 - Earmarked reserves;Groningen (PV);2018;812.0;1394.0
8955;P112 - Earmarked reserves;Groningen (PV);2019;736.0;1260.0
8956;P112 - Earmarked reserves;Groningen (PV);2020;696.0;1187.0
8957;P112 - Earmarked reserves;Groningen (PV);2021;686.0;1169.0
8958;P112 - Earmarked reserves;Groningen (PV);2022;673.0;1140.0
8959;P112 - Earmarked reserves;Groningen (PV);2023;690.0;1157.0
8960;P112 - Earmarked reserves;Fryslân (PV);2004;;
8961;P112 - Earmarked reserves;Fryslân (PV);2005;93.0;144.0
8962;P112 - Earmarked reserves;Fryslân (PV);2006;71.0;111.0
8963;P112 - Earmarked reserves;Fryslân (PV);2007;68.0;106.0
8964;P112 - Earmarked reserves;Fryslân (PV);2008;74.0;115.0
8965;P112 - Earmarked reserves;Fryslân (PV);2009;91.0;141.0
8966;P112 - Earmarked reserves;Fryslân (PV);2010;115.0;178.0
8967;P112 - Earmarked reserves;Fryslân (PV);2011;92.0;142.0
8968;P112 - Earmarked reserves;Fryslân (PV);2012;1383.0;2136.0
8969;P112 - Earmarked reserves;Fryslân (PV);2013;1446.0;2236.0
8970;P112 - Earmarked reserves;Fryslân (PV);2014;1401.0;2168.0
8971;P112 - Earmarked reserves;Fryslân (PV);2015;1040.0;1609.0
8972;P112 - Earmarked reserves;Fryslân (PV);2016;787.0;1219.0
8973;P112 - Earmarked reserves;Fryslân (PV);2017;869.0;1343.0
8974;P112 - Earmarked reserves;Fryslân (PV);2018;775.0;1197.0
8975;P112 - Earmarked reserves;Fryslân (PV);2019;759.0;1172.0
8976;P112 - Earmarked reserves;Fryslân (PV);2020;788.0;1212.0
8977;P112 - Earmarked reserves;Fryslân (PV);2021;791.0;1214.0
8978;P112 - Earmarked reserves;Fryslân (PV);2022;716.0;1094.0
8979;P112 - Earmarked reserves;Fryslân (PV);2023;692.0;1049.0
8980;P112 - Earmarked reserves;Drenthe (PV);2004;;
8981;P112 - Earmarked reserves;Drenthe (PV);2005;47.0;98.0
8982;P112 - Earmarked reserves;Drenthe (PV);2006;47.0;98.0
8983;P112 - Earmarked reserves;Drenthe (PV);2007;105.0;217.0
8984;P112 - Earmarked reserves;Drenthe (PV);2008;107.0;219.0
8985;P112 - Earmarked reserves;Drenthe (PV);2009;308.0;629.0
8986;P112 - Earmarked reserves;Drenthe (PV);2010;304.0;619.0
8987;P112 - Earmarked reserves;Drenthe (PV);2011;340.0;693.0
8988;P112 - Earmarked reserves;Drenthe (PV);2012;327.0;667.0
8989;P112 - Earmarked reserves;Drenthe (PV);2013;314.0;641.0
8990;P112 - Earmarked reserves;Drenthe (PV);2014;307.0;627.0
8991;P112 - Earmarked reserves;Drenthe (PV);2015;301.0;616.0
8992;P112 - Earmarked reserves;Drenthe (PV);2016;322.0;659.0
8993;P112 - Earmarked reserves;Drenthe (PV);2017;326.0;663.0
8994;P112 - Earmarked reserves;Drenthe (PV);2018;346.0;702.0
8995;P112 - Earmarked reserves;Drenthe (PV);2019;329.0;668.0
8996;P112 - Earmarked reserves;Drenthe (PV);2020;371.0;751.0
8997;P112 - Earmarked reserves;Drenthe (PV);2021;373.0;754.0
8998;P112 - Earmarked reserves;Drenthe (PV);2022;354.0;712.0
8999;P112 - Earmarked reserves;Drenthe (PV);2023;382.0;760.0
9000;P112 - Earmarked reserves;Overijssel (PV);2004;;
9001;P112 - Earmarked reserves;Overijssel (PV);2005;121.0;109.0
9002;P112 - Earmarked reserves;Overijssel (PV);2006;307.0;276.0
9003;P112 - Earmarked reserves;Overijssel (PV);2007;448.0;401.0
9004;P112 - Earmarked reserves;Overijssel (PV);2008;518.0;463.0
9005;P112 - Earmarked reserves;Overijssel (PV);2009;476.0;423.0
9006;P112 - Earmarked reserves;Overijssel (PV);2010;728.0;644.0
9007;P112 - Earmarked reserves;Overijssel (PV);2011;528.0;465.0
9008;P112 - Earmarked reserves;Overijssel (PV);2012;986.0;867.0
9009;P112 - Earmarked reserves;Overijssel (PV);2013;1178.0;1034.0
9010;P112 - Earmarked reserves;Overijssel (PV);2014;1100.0;965.0
9011;P112 - Earmarked reserves;Overijssel (PV);2015;873.0;765.0
9012;P112 - Earmarked reserves;Overijssel (PV);2016;1042.0;910.0
9013;P112 - Earmarked reserves;Overijssel (PV);2017;1021.0;889.0
9014;P112 - Earmarked reserves;Overijssel (PV);2018;914.0;794.0
9015;P112 - Earmarked reserves;Overijssel (PV);2019;899.0;777.0
9016;P112 - Earmarked reserves;Overijssel (PV);2020;941.0;810.0
9017;P112 - Earmarked reserves;Overijssel (PV);2021;958.0;821.0
9018;P112 - Earmarked reserves;Overijssel (PV);2022;937.0;799.0
9019;P112 - Earmarked reserves;Overijssel (PV);2023;919.0;776.0
9020;P112 - Earmarked reserves;Flevoland (PV);2004;;
9021;P112 - Earmarked reserves;Flevoland (PV);2005;64.0;176.0
9022;P112 - Earmarked reserves;Flevoland (PV);2006;74.0;200.0
9023;P112 - Earmarked reserves;Flevoland (PV);2007;83.0;222.0
9024;P112 - Earmarked reserves;Flevoland (PV);2008;85.0;225.0
9025;P112 - Earmarked reserves;Flevoland (PV);2009;79.0;206.0
9026;P112 - Earmarked reserves;Flevoland (PV);2010;72.0;185.0
9027;P112 - Earmarked reserves;Flevoland (PV);2011;58.0;148.0
9028;P112 - Earmarked reserves;Flevoland (PV);2012;75.0;189.0
9029;P112 - Earmarked reserves;Flevoland (PV);2013;95.0;239.0
9030;P112 - Earmarked reserves;Flevoland (PV);2014;115.0;288.0
9031;P112 - Earmarked reserves;Flevoland (PV);2015;136.0;339.0
9032;P112 - Earmarked reserves;Flevoland (PV);2016;189.0;467.0
9033;P112 - Earmarked reserves;Flevoland (PV);2017;213.0;523.0
9034;P112 - Earmarked reserves;Flevoland (PV);2018;209.0;508.0
9035;P112 - Earmarked reserves;Flevoland (PV);2019;240.0;576.0
9036;P112 - Earmarked reserves;Flevoland (PV);2020;240.0;567.0
9037;P112 - Earmarked reserves;Flevoland (PV);2021;251.0;586.0
9038;P112 - Earmarked reserves;Flevoland (PV);2022;284.0;653.0
9039;P112 - Earmarked reserves;Flevoland (PV);2023;305.0;686.0
9040;P112 - Earmarked reserves;Gelderland (PV);2004;;
9041;P112 - Earmarked reserves;Gelderland (PV);2005;188.0;95.0
9042;P112 - Earmarked reserves;Gelderland (PV);2006;324.0;164.0
9043;P112 - Earmarked reserves;Gelderland (PV);2007;490.0;248.0
9044;P112 - Earmarked reserves;Gelderland (PV);2008;598.0;301.0
9045;P112 - Earmarked reserves;Gelderland (PV);2009;4851.0;2436.0
9046;P112 - Earmarked reserves;Gelderland (PV);2010;4860.0;2431.0
9047;P112 - Earmarked reserves;Gelderland (PV);2011;5000.0;2494.0
9048;P112 - Earmarked reserves;Gelderland (PV);2012;5074.0;2523.0
9049;P112 - Earmarked reserves;Gelderland (PV);2013;5053.0;2507.0
9050;P112 - Earmarked reserves;Gelderland (PV);2014;4680.0;2317.0
9051;P112 - Earmarked reserves;Gelderland (PV);2015;4245.0;2094.0
9052;P112 - Earmarked reserves;Gelderland (PV);2016;4283.0;2105.0
9053;P112 - Earmarked reserves;Gelderland (PV);2017;4400.0;2149.0
9054;P112 - Earmarked reserves;Gelderland (PV);2018;4422.0;2147.0
9055;P112 - Earmarked reserves;Gelderland (PV);2019;4412.0;2129.0
9056;P112 - Earmarked reserves;Gelderland (PV);2020;4411.0;2115.0
9057;P112 - Earmarked reserves;Gelderland (PV);2021;4344.0;2072.0
9058;P112 - Earmarked reserves;Gelderland (PV);2022;4290.0;2033.0
9059;P112 - Earmarked reserves;Gelderland (PV);2023;4313.0;2021.0
9060;P112 - Earmarked reserves;Utrecht (PV);2004;;
9061;P112 - Earmarked reserves;Utrecht (PV);2005;506.0;432.0
9062;P112 - Earmarked reserves;Utrecht (PV);2006;514.0;436.0
9063;P112 - Earmarked reserves;Utrecht (PV);2007;582.0;489.0
9064;P112 - Earmarked reserves;Utrecht (PV);2008;497.0;414.0
9065;P112 - Earmarked reserves;Utrecht (PV);2009;447.0;369.0
9066;P112 - Earmarked reserves;Utrecht (PV);2010;333.0;273.0
9067;P112 - Earmarked reserves;Utrecht (PV);2011;317.0;258.0
9068;P112 - Earmarked reserves;Utrecht (PV);2012;360.0;291.0
9069;P112 - Earmarked reserves;Utrecht (PV);2013;390.0;313.0
9070;P112 - Earmarked reserves;Utrecht (PV);2014;356.0;284.0
9071;P112 - Earmarked reserves;Utrecht (PV);2015;364.0;288.0
9072;P112 - Earmarked reserves;Utrecht (PV);2016;417.0;327.0
9073;P112 - Earmarked reserves;Utrecht (PV);2017;368.0;286.0
9074;P112 - Earmarked reserves;Utrecht (PV);2018;463.0;357.0
9075;P112 - Earmarked reserves;Utrecht (PV);2019;448.0;334.0
9076;P112 - Earmarked reserves;Utrecht (PV);2020;411.0;304.0
9077;P112 - Earmarked reserves;Utrecht (PV);2021;302.0;222.0
9078;P112 - Earmarked reserves;Utrecht (PV);2022;289.0;211.0
9079;P112 - Earmarked reserves;Utrecht (PV);2023;346.0;249.0
9080;P112 - Earmarked reserves;Noord-Holland (PV);2004;;
9081;P112 - Earmarked reserves;Noord-Holland (PV);2005;699.0;269.0
9082;P112 - Earmarked reserves;Noord-Holland (PV);2006;648.0;249.0
9083;P112 - Earmarked reserves;Noord-Holland (PV);2007;657.0;252.0
9084;P112 - Earmarked reserves;Noord-Holland (PV);2008;583.0;222.0
9085;P112 - Earmarked reserves;Noord-Holland (PV);2009;1187.0;448.0
9086;P112 - Earmarked reserves;Noord-Holland (PV);2010;1159.0;434.0
9087;P112 - Earmarked reserves;Noord-Holland (PV);2011;943.0;350.0
9088;P112 - Earmarked reserves;Noord-Holland (PV);2012;886.0;327.0
9089;P112 - Earmarked reserves;Noord-Holland (PV);2013;829.0;304.0
9090;P112 - Earmarked reserves;Noord-Holland (PV);2014;708.0;258.0
9091;P112 - Earmarked reserves;Noord-Holland (PV);2015;724.0;262.0
9092;P112 - Earmarked reserves;Noord-Holland (PV);2016;781.0;280.0
9093;P112 - Earmarked reserves;Noord-Holland (PV);2017;897.0;319.0
9094;P112 - Earmarked reserves;Noord-Holland (PV);2018;916.0;324.0
9095;P112 - Earmarked reserves;Noord-Holland (PV);2019;990.0;347.0
9096;P112 - Earmarked reserves;Noord-Holland (PV);2020;925.0;321.0
9097;P112 - Earmarked reserves;Noord-Holland (PV);2021;860.0;298.0
9098;P112 - Earmarked reserves;Noord-Holland (PV);2022;818.0;281.0
9099;P112 - Earmarked reserves;Noord-Holland (PV);2023;820.0;278.0
9100;P112 - Earmarked reserves;Zuid-Holland (PV);2004;;
9101;P112 - Earmarked reserves;Zuid-Holland (PV);2005;214.0;62.0
9102;P112 - Earmarked reserves;Zuid-Holland (PV);2006;199.0;58.0
9103;P112 - Earmarked reserves;Zuid-Holland (PV);2007;190.0;55.0
9104;P112 - Earmarked reserves;Zuid-Holland (PV);2008;199.0;58.0
9105;P112 - Earmarked reserves;Zuid-Holland (PV);2009;232.0;67.0
9106;P112 - Earmarked reserves;Zuid-Holland (PV);2010;274.0;78.0
9107;P112 - Earmarked reserves;Zuid-Holland (PV);2011;319.0;90.0
9108;P112 - Earmarked reserves;Zuid-Holland (PV);2012;393.0;111.0
9109;P112 - Earmarked reserves;Zuid-Holland (PV);2013;413.0;116.0
9110;P112 - Earmarked reserves;Zuid-Holland (PV);2014;360.0;101.0
9111;P112 - Earmarked reserves;Zuid-Holland (PV);2015;381.0;106.0
9112;P112 - Earmarked reserves;Zuid-Holland (PV);2016;572.0;158.0
9113;P112 - Earmarked reserves;Zuid-Holland (PV);2017;624.0;171.0
9114;P112 - Earmarked reserves;Zuid-Holland (PV);2018;711.0;193.0
9115;P112 - Earmarked reserves;Zuid-Holland (PV);2019;717.0;195.0
9116;P112 - Earmarked reserves;Zuid-Holland (PV);2020;709.0;191.0
9117;P112 - Earmarked reserves;Zuid-Holland (PV);2021;722.0;194.0
9118;P112 - Earmarked reserves;Zuid-Holland (PV);2022;629.0;168.0
9119;P112 - Earmarked reserves;Zuid-Holland (PV);2023;625.0;164.0
9120;P112 - Earmarked reserves;Zeeland (PV);2004;;
9121;P112 - Earmarked reserves;Zeeland (PV);2005;36.0;94.0
9122;P112 - Earmarked reserves;Zeeland (PV);2006;80.0;211.0
9123;P112 - Earmarked reserves;Zeeland (PV);2007;40.0;106.0
9124;P112 - Earmarked reserves;Zeeland (PV);2008;56.0;147.0
9125;P112 - Earmarked reserves;Zeeland (PV);2009;47.0;123.0
9126;P112 - Earmarked reserves;Zeeland (PV);2010;76.0;200.0
9127;P112 - Earmarked reserves;Zeeland (PV);2011;79.0;207.0
9128;P112 - Earmarked reserves;Zeeland (PV);2012;80.0;209.0
9129;P112 - Earmarked reserves;Zeeland (PV);2013;79.0;206.0
9130;P112 - Earmarked reserves;Zeeland (PV);2014;81.0;212.0
9131;P112 - Earmarked reserves;Zeeland (PV);2015;112.0;294.0
9132;P112 - Earmarked reserves;Zeeland (PV);2016;116.0;304.0
9133;P112 - Earmarked reserves;Zeeland (PV);2017;123.0;322.0
9134;P112 - Earmarked reserves;Zeeland (PV);2018;124.0;323.0
9135;P112 - Earmarked reserves;Zeeland (PV);2019;108.0;281.0
9136;P112 - Earmarked reserves;Zeeland (PV);2020;109.0;285.0
9137;P112 - Earmarked reserves;Zeeland (PV);2021;126.0;327.0
9138;P112 - Earmarked reserves;Zeeland (PV);2022;176.0;456.0
9139;P112 - Earmarked reserves;Zeeland (PV);2023;228.0;582.0
9140;P112 - Earmarked reserves;Noord-Brabant (PV);2004;;
9141;P112 - Earmarked reserves;Noord-Brabant (PV);2005;200.0;83.0
9142;P112 - Earmarked reserves;Noord-Brabant (PV);2006;235.0;97.0
9143;P112 - Earmarked reserves;Noord-Brabant (PV);2007;535.0;221.0
9144;P112 - Earmarked reserves;Noord-Brabant (PV);2008;723.0;298.0
9145;P112 - Earmarked reserves;Noord-Brabant (PV);2009;715.0;294.0
9146;P112 - Earmarked reserves;Noord-Brabant (PV);2010;494.0;202.0
9147;P112 - Earmarked reserves;Noord-Brabant (PV);2011;525.0;214.0
9148;P112 - Earmarked reserves;Noord-Brabant (PV);2012;208.0;85.0
9149;P112 - Earmarked reserves;Noord-Brabant (PV);2013;218.0;88.0
9150;P112 - Earmarked reserves;Noord-Brabant (PV);2014;239.0;96.0
9151;P112 - Earmarked reserves;Noord-Brabant (PV);2015;367.0;148.0
9152;P112 - Earmarked reserves;Noord-Brabant (PV);2016;529.0;212.0
9153;P112 - Earmarked reserves;Noord-Brabant (PV);2017;954.0;380.0
9154;P112 - Earmarked reserves;Noord-Brabant (PV);2018;3356.0;1327.0
9155;P112 - Earmarked reserves;Noord-Brabant (PV);2019;3464.0;1361.0
9156;P112 - Earmarked reserves;Noord-Brabant (PV);2020;3653.0;1425.0
9157;P112 - Earmarked reserves;Noord-Brabant (PV);2021;3685.0;1432.0
9158;P112 - Earmarked reserves;Noord-Brabant (PV);2022;3816.0;1472.0
9159;P112 - Earmarked reserves;Noord-Brabant (PV);2023;4010.0;1527.0
9160;P112 - Earmarked reserves;Limburg (PV);2004;;
9161;P112 - Earmarked reserves;Limburg (PV);2005;109.0;96.0
9162;P112 - Earmarked reserves;Limburg (PV);2006;108.0;95.0
9163;P112 - Earmarked reserves;Limburg (PV);2007;328.0;291.0
9164;P112 - Earmarked reserves;Limburg (PV);2008;337.0;300.0
9165;P112 - Earmarked reserves;Limburg (PV);2009;1783.0;1588.0
9166;P112 - Earmarked reserves;Limburg (PV);2010;1796.0;1600.0
9167;P112 - Earmarked reserves;Limburg (PV);2011;1770.0;1577.0
9168;P112 - Earmarked reserves;Limburg (PV);2012;1769.0;1575.0
9169;P112 - Earmarked reserves;Limburg (PV);2013;1545.0;1377.0
9170;P112 - Earmarked reserves;Limburg (PV);2014;1530.0;1366.0
9171;P112 - Earmarked reserves;Limburg (PV);2015;1525.0;1364.0
9172;P112 - Earmarked reserves;Limburg (PV);2016;1568.0;1405.0
9173;P112 - Earmarked reserves;Limburg (PV);2017;1620.0;1450.0
9174;P112 - Earmarked reserves;Limburg (PV);2018;1574.0;1408.0
9175;P112 - Earmarked reserves;Limburg (PV);2019;1526.0;1367.0
9176;P112 - Earmarked reserves;Limburg (PV);2020;1471.0;1317.0
9177;P112 - Earmarked reserves;Limburg (PV);2021;1498.0;1342.0
9178;P112 - Earmarked reserves;Limburg (PV);2022;1451.0;1298.0
9179;P112 - Earmarked reserves;Limburg (PV);2023;1454.0;1288.0
9180;P114 - Balance of the accounts;The Netherlands;2004;;
9181;P114 - Balance of the accounts;The Netherlands;2005;94.0;6.0
9182;P114 - Balance of the accounts;The Netherlands;2006;215.0;13.0
9183;P114 - Balance of the accounts;The Netherlands;2007;386.0;24.0
9184;P114 - Balance of the accounts;The Netherlands;2008;277.0;17.0
9185;P114 - Balance of the accounts;The Netherlands;2009;168.0;10.0
9186;P114 - Balance of the accounts;The Netherlands;2010;324.0;20.0
9187;P114 - Balance of the accounts;The Netherlands;2011;326.0;20.0
9188;P114 - Balance of the accounts;The Netherlands;2012;388.0;23.0
9189;P114 - Balance of the accounts;The Netherlands;2013;307.0;18.0
9190;P114 - Balance of the accounts;The Netherlands;2014;302.0;18.0
9191;P114 - Balance of the accounts;The Netherlands;2015;380.0;23.0
9192;P114 - Balance of the accounts;The Netherlands;2016;237.0;14.0
9193;P114 - Balance of the accounts;The Netherlands;2017;383.0;22.0
9194;P114 - Balance of the accounts;The Netherlands;2018;263.0;15.0
9195;P114 - Balance of the accounts;The Netherlands;2019;345.0;20.0
9196;P114 - Balance of the accounts;The Netherlands;2020;320.0;18.0
9197;P114 - Balance of the accounts;The Netherlands;2021;427.0;24.0
9198;P114 - Balance of the accounts;The Netherlands;2022;424.0;24.0
9199;P114 - Balance of the accounts;The Netherlands;2023;451.0;25.0
9200;P114 - Balance of the accounts;Noord-Nederland (LD);2004;;
9201;P114 - Balance of the accounts;Noord-Nederland (LD);2005;21.0;12.0
9202;P114 - Balance of the accounts;Noord-Nederland (LD);2006;36.0;21.0
9203;P114 - Balance of the accounts;Noord-Nederland (LD);2007;38.0;22.0
9204;P114 - Balance of the accounts;Noord-Nederland (LD);2008;19.0;11.0
9205;P114 - Balance of the accounts;Noord-Nederland (LD);2009;23.0;13.0
9206;P114 - Balance of the accounts;Noord-Nederland (LD);2010;44.0;25.0
9207;P114 - Balance of the accounts;Noord-Nederland (LD);2011;50.0;29.0
9208;P114 - Balance of the accounts;Noord-Nederland (LD);2012;51.0;29.0
9209;P114 - Balance of the accounts;Noord-Nederland (LD);2013;4.0;3.0
9210;P114 - Balance of the accounts;Noord-Nederland (LD);2014;8.0;5.0
9211;P114 - Balance of the accounts;Noord-Nederland (LD);2015;33.0;19.0
9212;P114 - Balance of the accounts;Noord-Nederland (LD);2016;-12.0;-7.0
9213;P114 - Balance of the accounts;Noord-Nederland (LD);2017;44.0;25.0
9214;P114 - Balance of the accounts;Noord-Nederland (LD);2018;90.0;53.0
9215;P114 - Balance of the accounts;Noord-Nederland (LD);2019;106.0;62.0
9216;P114 - Balance of the accounts;Noord-Nederland (LD);2020;56.0;32.0
9217;P114 - Balance of the accounts;Noord-Nederland (LD);2021;30.0;17.0
9218;P114 - Balance of the accounts;Noord-Nederland (LD);2022;50.0;29.0
9219;P114 - Balance of the accounts;Noord-Nederland (LD);2023;76.0;43.0
9220;P114 - Balance of the accounts;Oost-Nederland (LD);2004;;
9221;P114 - Balance of the accounts;Oost-Nederland (LD);2005;30.0;9.0
9222;P114 - Balance of the accounts;Oost-Nederland (LD);2006;69.0;20.0
9223;P114 - Balance of the accounts;Oost-Nederland (LD);2007;102.0;29.0
9224;P114 - Balance of the accounts;Oost-Nederland (LD);2008;126.0;36.0
9225;P114 - Balance of the accounts;Oost-Nederland (LD);2009;12.0;3.0
9226;P114 - Balance of the accounts;Oost-Nederland (LD);2010;130.0;37.0
9227;P114 - Balance of the accounts;Oost-Nederland (LD);2011;48.0;14.0
9228;P114 - Balance of the accounts;Oost-Nederland (LD);2012;88.0;25.0
9229;P114 - Balance of the accounts;Oost-Nederland (LD);2013;44.0;12.0
9230;P114 - Balance of the accounts;Oost-Nederland (LD);2014;72.0;20.0
9231;P114 - Balance of the accounts;Oost-Nederland (LD);2015;130.0;37.0
9232;P114 - Balance of the accounts;Oost-Nederland (LD);2016;82.0;23.0
9233;P114 - Balance of the accounts;Oost-Nederland (LD);2017;80.0;22.0
9234;P114 - Balance of the accounts;Oost-Nederland (LD);2018;44.0;12.0
9235;P114 - Balance of the accounts;Oost-Nederland (LD);2019;75.0;21.0
9236;P114 - Balance of the accounts;Oost-Nederland (LD);2020;46.0;13.0
9237;P114 - Balance of the accounts;Oost-Nederland (LD);2021;63.0;17.0
9238;P114 - Balance of the accounts;Oost-Nederland (LD);2022;55.0;15.0
9239;P114 - Balance of the accounts;Oost-Nederland (LD);2023;62.0;16.0
9240;P114 - Balance of the accounts;West-Nederland (LD);2004;;
9241;P114 - Balance of the accounts;West-Nederland (LD);2005;43.0;6.0
9242;P114 - Balance of the accounts;West-Nederland (LD);2006;45.0;6.0
9243;P114 - Balance of the accounts;West-Nederland (LD);2007;80.0;10.0
9244;P114 - Balance of the accounts;West-Nederland (LD);2008;50.0;6.0
9245;P114 - Balance of the accounts;West-Nederland (LD);2009;61.0;8.0
9246;P114 - Balance of the accounts;West-Nederland (LD);2010;70.0;9.0
9247;P114 - Balance of the accounts;West-Nederland (LD);2011;59.0;8.0
9248;P114 - Balance of the accounts;West-Nederland (LD);2012;192.0;24.0
9249;P114 - Balance of the accounts;West-Nederland (LD);2013;135.0;17.0
9250;P114 - Balance of the accounts;West-Nederland (LD);2014;42.0;5.0
9251;P114 - Balance of the accounts;West-Nederland (LD);2015;70.0;9.0
9252;P114 - Balance of the accounts;West-Nederland (LD);2016;88.0;11.0
9253;P114 - Balance of the accounts;West-Nederland (LD);2017;113.0;14.0
9254;P114 - Balance of the accounts;West-Nederland (LD);2018;79.0;10.0
9255;P114 - Balance of the accounts;West-Nederland (LD);2019;100.0;12.0
9256;P114 - Balance of the accounts;West-Nederland (LD);2020;96.0;12.0
9257;P114 - Balance of the accounts;West-Nederland (LD);2021;137.0;16.0
9258;P114 - Balance of the accounts;West-Nederland (LD);2022;136.0;16.0
9259;P114 - Balance of the accounts;West-Nederland (LD);2023;107.0;13.0
9260;P114 - Balance of the accounts;Zuid-Nederland (LD);2004;;
9261;P114 - Balance of the accounts;Zuid-Nederland (LD);2005;0.0;0.0
9262;P114 - Balance of the accounts;Zuid-Nederland (LD);2006;65.0;18.0
9263;P114 - Balance of the accounts;Zuid-Nederland (LD);2007;166.0;47.0
9264;P114 - Balance of the accounts;Zuid-Nederland (LD);2008;82.0;23.0
9265;P114 - Balance of the accounts;Zuid-Nederland (LD);2009;74.0;21.0
9266;P114 - Balance of the accounts;Zuid-Nederland (LD);2010;80.0;23.0
9267;P114 - Balance of the accounts;Zuid-Nederland (LD);2011;169.0;47.0
9268;P114 - Balance of the accounts;Zuid-Nederland (LD);2012;57.0;16.0
9269;P114 - Balance of the accounts;Zuid-Nederland (LD);2013;124.0;34.0
9270;P114 - Balance of the accounts;Zuid-Nederland (LD);2014;180.0;50.0
9271;P114 - Balance of the accounts;Zuid-Nederland (LD);2015;147.0;41.0
9272;P114 - Balance of the accounts;Zuid-Nederland (LD);2016;79.0;22.0
9273;P114 - Balance of the accounts;Zuid-Nederland (LD);2017;146.0;40.0
9274;P114 - Balance of the accounts;Zuid-Nederland (LD);2018;49.0;13.0
