ID;Geslacht;Leeftijd;Perioden;Bevolking_1
6087;Mannen;3 jaar;2032;101146
6088;Mannen;3 jaar;2033;101293
6089;Mannen;3 jaar;2034;101301
6090;Mannen;3 jaar;2035;101173
6091;Mannen;3 jaar;2036;100914
6092;Mannen;3 jaar;2037;100531
6093;Mannen;3 jaar;2038;100027
6094;Mannen;3 jaar;2039;99424
6095;Mannen;3 jaar;2040;98758
6096;Mannen;3 jaar;2041;98065
6097;Mannen;3 jaar;2042;97383
6098;Mannen;3 jaar;2043;96730
6099;Mannen;3 jaar;2044;96130
6100;Mannen;3 jaar;2045;95597
6101;Mannen;3 jaar;2046;95139
6102;Mannen;3 jaar;2047;94783
6103;Mannen;3 jaar;2048;94543
6104;Mannen;3 jaar;2049;94435
6105;Mannen;3 jaar;2050;94471
6106;Mannen;3 jaar;2051;94650
6107;Mannen;3 jaar;2052;94961
6108;Mannen;3 jaar;2053;95382
6109;Mannen;3 jaar;2054;95882
6110;Mannen;3 jaar;2055;96440
6111;Mannen;3 jaar;2056;97026
6112;Mannen;3 jaar;2057;97617
6113;Mannen;3 jaar;2058;98194
6114;Mannen;3 jaar;2059;98735
6115;Mannen;3 jaar;2060;99216
6116;Mannen;4 jaar;2017;91225
6117;Mannen;4 jaar;2018;89356
6118;Mannen;4 jaar;2019;91072
6119;Mannen;4 jaar;2020;89202
6120;Mannen;4 jaar;2021;89908
6121;Mannen;4 jaar;2022;91175
6122;Mannen;4 jaar;2023;92147
6123;Mannen;4 jaar;2024;93563
6124;Mannen;4 jaar;2025;94702
6125;Mannen;4 jaar;2026;95837
6126;Mannen;4 jaar;2027;97078
6127;Mannen;4 jaar;2028;98224
6128;Mannen;4 jaar;2029;99221
6129;Mannen;4 jaar;2030;99965
6130;Mannen;4 jaar;2031;100508
6131;Mannen;4 jaar;2032;100904
6132;Mannen;4 jaar;2033;101179
6133;Mannen;4 jaar;2034;101330
6134;Mannen;4 jaar;2035;101341
6135;Mannen;4 jaar;2036;101215
6136;Mannen;4 jaar;2037;100957
6137;Mannen;4 jaar;2038;100574
6138;Mannen;4 jaar;2039;100073
6139;Mannen;4 jaar;2040;99470
6140;Mannen;4 jaar;2041;98807
6141;Mannen;4 jaar;2042;98115
6142;Mannen;4 jaar;2043;97436
6143;Mannen;4 jaar;2044;96787
6144;Mannen;4 jaar;2045;96190
6145;Mannen;4 jaar;2046;95661
6146;Mannen;4 jaar;2047;95208
6147;Mannen;4 jaar;2048;94854
6148;Mannen;4 jaar;2049;94619
6149;Mannen;4 jaar;2050;94517
6150;Mannen;4 jaar;2051;94557
6151;Mannen;4 jaar;2052;94738
6152;Mannen;4 jaar;2053;95050
6153;Mannen;4 jaar;2054;95472
6154;Mannen;4 jaar;2055;95972
6155;Mannen;4 jaar;2056;96529
6156;Mannen;4 jaar;2057;97116
6157;Mannen;4 jaar;2058;97704
6158;Mannen;4 jaar;2059;98281
6159;Mannen;4 jaar;2060;98820
6160;Mannen;5 jaar;2017;93391
6161;Mannen;5 jaar;2018;91602
6162;Mannen;5 jaar;2019;89572
6163;Mannen;5 jaar;2020;91238
6164;Mannen;5 jaar;2021;89349
6165;Mannen;5 jaar;2022;90013
6166;Mannen;5 jaar;2023;91245
6167;Mannen;5 jaar;2024;92211
6168;Mannen;5 jaar;2025;93625
6169;Mannen;5 jaar;2026;94763
6170;Mannen;5 jaar;2027;95899
6171;Mannen;5 jaar;2028;97136
6172;Mannen;5 jaar;2029;98280
6173;Mannen;5 jaar;2030;99275
6174;Mannen;5 jaar;2031;100017
6175;Mannen;5 jaar;2032;100560
6176;Mannen;5 jaar;2033;100954
6177;Mannen;5 jaar;2034;101230
6178;Mannen;5 jaar;2035;101384
6179;Mannen;5 jaar;2036;101398
6180;Mannen;5 jaar;2037;101274
6181;Mannen;5 jaar;2038;101016
6182;Mannen;5 jaar;2039;100635
6183;Mannen;5 jaar;2040;100134
6184;Mannen;5 jaar;2041;99534
6185;Mannen;5 jaar;2042;98874
6186;Mannen;5 jaar;2043;98183
6187;Mannen;5 jaar;2044;97507
6188;Mannen;5 jaar;2045;96859
6189;Mannen;5 jaar;2046;96266
6190;Mannen;5 jaar;2047;95740
6191;Mannen;5 jaar;2048;95293
6192;Mannen;5 jaar;2049;94943
6193;Mannen;5 jaar;2050;94711
6194;Mannen;5 jaar;2051;94614
6195;Mannen;5 jaar;2052;94657
6196;Mannen;5 jaar;2053;94840
6197;Mannen;5 jaar;2054;95154
6198;Mannen;5 jaar;2055;95577
6199;Mannen;5 jaar;2056;96077
6200;Mannen;5 jaar;2057;96633
6201;Mannen;5 jaar;2058;97219
6202;Mannen;5 jaar;2059;97806
6203;Mannen;5 jaar;2060;98383
6204;Mannen;6 jaar;2017;95359
6205;Mannen;6 jaar;2018;93830
6206;Mannen;6 jaar;2019;91850
6207;Mannen;6 jaar;2020;89777
6208;Mannen;6 jaar;2021;91404
6209;Mannen;6 jaar;2022;89503
6210;Mannen;6 jaar;2023;90134
6211;Mannen;6 jaar;2024;91358
6212;Mannen;6 jaar;2025;92329
6213;Mannen;6 jaar;2026;93744
6214;Mannen;6 jaar;2027;94879
6215;Mannen;6 jaar;2028;96012
6216;Mannen;6 jaar;2029;97247
6217;Mannen;6 jaar;2030;98388
6218;Mannen;6 jaar;2031;99379
6219;Mannen;6 jaar;2032;100119
6220;Mannen;6 jaar;2033;100662
6221;Mannen;6 jaar;2034;101058
6222;Mannen;6 jaar;2035;101335
6223;Mannen;6 jaar;2036;101490
6224;Mannen;6 jaar;2037;101504
6225;Mannen;6 jaar;2038;101380
6226;Mannen;6 jaar;2039;101124
6227;Mannen;6 jaar;2040;100743
6228;Mannen;6 jaar;2041;100245
6229;Mannen;6 jaar;2042;99647
6230;Mannen;6 jaar;2043;98991
6231;Mannen;6 jaar;2044;98302
6232;Mannen;6 jaar;2045;97629
6233;Mannen;6 jaar;2046;96985
6234;Mannen;6 jaar;2047;96394
6235;Mannen;6 jaar;2048;95872
6236;Mannen;6 jaar;2049;95426
6237;Mannen;6 jaar;2050;95078
6238;Mannen;6 jaar;2051;94850
6239;Mannen;6 jaar;2052;94754
6240;Mannen;6 jaar;2053;94801
6241;Mannen;6 jaar;2054;94988
6242;Mannen;6 jaar;2055;95303
6243;Mannen;6 jaar;2056;95727
6244;Mannen;6 jaar;2057;96227
6245;Mannen;6 jaar;2058;96782
6246;Mannen;6 jaar;2059;97366
6247;Mannen;6 jaar;2060;97952
6248;Mannen;7 jaar;2017;96069
6249;Mannen;7 jaar;2018;95823
6250;Mannen;7 jaar;2019;94106
6251;Mannen;7 jaar;2020;92075
6252;Mannen;7 jaar;2021;89971
6253;Mannen;7 jaar;2022;91560
6254;Mannen;7 jaar;2023;89640
6255;Mannen;7 jaar;2024;90272
6256;Mannen;7 jaar;2025;91497
6257;Mannen;7 jaar;2026;92475
6258;Mannen;7 jaar;2027;93890
6259;Mannen;7 jaar;2028;95022
6260;Mannen;7 jaar;2029;96155
6261;Mannen;7 jaar;2030;97390
6262;Mannen;7 jaar;2031;98523
6263;Mannen;7 jaar;2032;99513
6264;Mannen;7 jaar;2033;100249
6265;Mannen;7 jaar;2034;100792
6266;Mannen;7 jaar;2035;101187
6267;Mannen;7 jaar;2036;101466
6268;Mannen;7 jaar;2037;101620
6269;Mannen;7 jaar;2038;101635
6270;Mannen;7 jaar;2039;101511
6271;Mannen;7 jaar;2040;101256
6272;Mannen;7 jaar;2041;100876
6273;Mannen;7 jaar;2042;100380
6274;Mannen;7 jaar;2043;99782
6275;Mannen;7 jaar;2044;99128
6276;Mannen;7 jaar;2045;98442
6277;Mannen;7 jaar;2046;97770
6278;Mannen;7 jaar;2047;97129
6279;Mannen;7 jaar;2048;96541
6280;Mannen;7 jaar;2049;96021
6281;Mannen;7 jaar;2050;95578
6282;Mannen;7 jaar;2051;95233
6283;Mannen;7 jaar;2052;95007
6284;Mannen;7 jaar;2053;94913
6285;Mannen;7 jaar;2054;94962
6286;Mannen;7 jaar;2055;95151
6287;Mannen;7 jaar;2056;95467
6288;Mannen;7 jaar;2057;95892
6289;Mannen;7 jaar;2058;96392
6290;Mannen;7 jaar;2059;96946
6291;Mannen;7 jaar;2060;97529
6292;Mannen;8 jaar;2017;96472
6293;Mannen;8 jaar;2018;96530
6294;Mannen;8 jaar;2019;96095
6295;Mannen;8 jaar;2020;94333
6296;Mannen;8 jaar;2021;92266
6297;Mannen;8 jaar;2022;90132
6298;Mannen;8 jaar;2023;91678
6299;Mannen;8 jaar;2024;89776
6300;Mannen;8 jaar;2025;90416
6301;Mannen;8 jaar;2026;91648
6302;Mannen;8 jaar;2027;92630
6303;Mannen;8 jaar;2028;94044
6304;Mannen;8 jaar;2029;95176
6305;Mannen;8 jaar;2030;96306
6306;Mannen;8 jaar;2031;97539
6307;Mannen;8 jaar;2032;98669
6308;Mannen;8 jaar;2033;99656
6309;Mannen;8 jaar;2034;100390
6310;Mannen;8 jaar;2035;100931
6311;Mannen;8 jaar;2036;101328
6312;Mannen;8 jaar;2037;101605
6313;Mannen;8 jaar;2038;101758
6314;Mannen;8 jaar;2039;101772
6315;Mannen;8 jaar;2040;101648
6316;Mannen;8 jaar;2041;101395
6317;Mannen;8 jaar;2042;101017
6318;Mannen;8 jaar;2043;100523
6319;Mannen;8 jaar;2044;99927
6320;Mannen;8 jaar;2045;99274
6321;Mannen;8 jaar;2046;98590
6322;Mannen;8 jaar;2047;97922
6323;Mannen;8 jaar;2048;97283
6324;Mannen;8 jaar;2049;96697
6325;Mannen;8 jaar;2050;96180
6326;Mannen;8 jaar;2051;95738
6327;Mannen;8 jaar;2052;95395
6328;Mannen;8 jaar;2053;95173
6329;Mannen;8 jaar;2054;95083
6330;Mannen;8 jaar;2055;95134
6331;Mannen;8 jaar;2056;95325
6332;Mannen;8 jaar;2057;95642
6333;Mannen;8 jaar;2058;96066
6334;Mannen;8 jaar;2059;96566
6335;Mannen;8 jaar;2060;97120
6336;Mannen;9 jaar;2017;94318
6337;Mannen;9 jaar;2018;96945
6338;Mannen;9 jaar;2019;96828
6339;Mannen;9 jaar;2020;96342
6340;Mannen;9 jaar;2021;94547
6341;Mannen;9 jaar;2022;92440
6342;Mannen;9 jaar;2023;90277
6343;Mannen;9 jaar;2024;91813
6344;Mannen;9 jaar;2025;89941
6345;Mannen;9 jaar;2026;90592
6346;Mannen;9 jaar;2027;91827
6347;Mannen;9 jaar;2028;92812
6348;Mannen;9 jaar;2029;94226
6349;Mannen;9 jaar;2030;95357
6350;Mannen;9 jaar;2031;96485
6351;Mannen;9 jaar;2032;97718
6352;Mannen;9 jaar;2033;98844
6353;Mannen;9 jaar;2034;99828
6354;Mannen;9 jaar;2035;100560
6355;Mannen;9 jaar;2036;101101
6356;Mannen;9 jaar;2037;101496
6357;Mannen;9 jaar;2038;101773
6358;Mannen;9 jaar;2039;101925
6359;Mannen;9 jaar;2040;101938
6360;Mannen;9 jaar;2041;101817
6361;Mannen;9 jaar;2042;101566
6362;Mannen;9 jaar;2043;101188
6363;Mannen;9 jaar;2044;100696
6364;Mannen;9 jaar;2045;100100
6365;Mannen;9 jaar;2046;99450
6366;Mannen;9 jaar;2047;98768
6367;Mannen;9 jaar;2048;98102
6368;Mannen;9 jaar;2049;97465
6369;Mannen;9 jaar;2050;96882
6370;Mannen;9 jaar;2051;96366
6371;Mannen;9 jaar;2052;95927
6372;Mannen;9 jaar;2053;95586
6373;Mannen;9 jaar;2054;95367
6374;Mannen;9 jaar;2055;95279
6375;Mannen;9 jaar;2056;95330
6376;Mannen;9 jaar;2057;95522
6377;Mannen;9 jaar;2058;95839
6378;Mannen;9 jaar;2059;96264
6379;Mannen;9 jaar;2060;96764
6380;Mannen;10 jaar;2017;96572
6381;Mannen;10 jaar;2018;94761
6382;Mannen;10 jaar;2019;97222
6383;Mannen;10 jaar;2020;97060
6384;Mannen;10 jaar;2021;96533
6385;Mannen;10 jaar;2022;94702
6386;Mannen;10 jaar;2023;92558
6387;Mannen;10 jaar;2024;90390
6388;Mannen;10 jaar;2025;91934
6389;Mannen;10 jaar;2026;90088
6390;Mannen;10 jaar;2027;90748
6391;Mannen;10 jaar;2028;91984
6392;Mannen;10 jaar;2029;92975
6393;Mannen;10 jaar;2030;94388
6394;Mannen;10 jaar;2031;95518
6395;Mannen;10 jaar;2032;96645
6396;Mannen;10 jaar;2033;97875
6397;Mannen;10 jaar;2034;98996
6398;Mannen;10 jaar;2035;99975
6399;Mannen;10 jaar;2036;100704
6400;Mannen;10 jaar;2037;101245
6401;Mannen;10 jaar;2038;101638
6402;Mannen;10 jaar;2039;101917
6403;Mannen;10 jaar;2040;102069
6404;Mannen;10 jaar;2041;102083
6405;Mannen;10 jaar;2042;101963
6406;Mannen;10 jaar;2043;101713
6407;Mannen;10 jaar;2044;101337
6408;Mannen;10 jaar;2045;100846
6409;Mannen;10 jaar;2046;100252
6410;Mannen;10 jaar;2047;99604
6411;Mannen;10 jaar;2048;98924
6412;Mannen;10 jaar;2049;98259
6413;Mannen;10 jaar;2050;97623
6414;Mannen;10 jaar;2051;97043
6415;Mannen;10 jaar;2052;96527
6416;Mannen;10 jaar;2053;96090
6417;Mannen;10 jaar;2054;95751
6418;Mannen;10 jaar;2055;95533
6419;Mannen;10 jaar;2056;95446
6420;Mannen;10 jaar;2057;95499
6421;Mannen;10 jaar;2058;95693
6422;Mannen;10 jaar;2059;96011
6423;Mannen;10 jaar;2060;96436
6424;Mannen;11 jaar;2017;97260
6425;Mannen;11 jaar;2018;96998
6426;Mannen;11 jaar;2019;95015
6427;Mannen;11 jaar;2020;97435
6428;Mannen;11 jaar;2021;97239
6429;Mannen;11 jaar;2022;96669
6430;Mannen;11 jaar;2023;94800
6431;Mannen;11 jaar;2024;92648
6432;Mannen;11 jaar;2025;90487
6433;Mannen;11 jaar;2026;92036
6434;Mannen;11 jaar;2027;90214
6435;Mannen;11 jaar;2028;90883
6436;Mannen;11 jaar;2029;92122
6437;Mannen;11 jaar;2030;93116
6438;Mannen;11 jaar;2031;94525
6439;Mannen;11 jaar;2032;95651
6440;Mannen;11 jaar;2033;96775
6441;Mannen;11 jaar;2034;98003
6442;Mannen;11 jaar;2035;99122
6443;Mannen;11 jaar;2036;100099
6444;Mannen;11 jaar;2037;100826
6445;Mannen;11 jaar;2038;101368
6446;Mannen;11 jaar;2039;101760
6447;Mannen;11 jaar;2040;102037
6448;Mannen;11 jaar;2041;102189
6449;Mannen;11 jaar;2042;102205
6450;Mannen;11 jaar;2043;102085
6451;Mannen;11 jaar;2044;101835
6452;Mannen;11 jaar;2045;101461
6453;Mannen;11 jaar;2046;100971
6454;Mannen;11 jaar;2047;100380
6455;Mannen;11 jaar;2048;99732
6456;Mannen;11 jaar;2049;99053
6457;Mannen;11 jaar;2050;98390
6458;Mannen;11 jaar;2051;97754
6459;Mannen;11 jaar;2052;97176
6460;Mannen;11 jaar;2053;96660
6461;Mannen;11 jaar;2054;96225
6462;Mannen;11 jaar;2055;95888
6463;Mannen;11 jaar;2056;95671
6464;Mannen;11 jaar;2057;95586
6465;Mannen;11 jaar;2058;95640
6466;Mannen;11 jaar;2059;95835
6467;Mannen;11 jaar;2060;96154
6468;Mannen;12 jaar;2017;100055
6469;Mannen;12 jaar;2018;97718
6470;Mannen;12 jaar;2019;97285
6471;Mannen;12 jaar;2020;95255
6472;Mannen;12 jaar;2021;97644
6473;Mannen;12 jaar;2022;97409
6474;Mannen;12 jaar;2023;96800
6475;Mannen;12 jaar;2024;94921
6476;Mannen;12 jaar;2025;92769
6477;Mannen;12 jaar;2026;90617
6478;Mannen;12 jaar;2027;92169
6479;Mannen;12 jaar;2028;90368
6480;Mannen;12 jaar;2029;91044
6481;Mannen;12 jaar;2030;92287
6482;Mannen;12 jaar;2031;93283
6483;Mannen;12 jaar;2032;94689
6484;Mannen;12 jaar;2033;95812
6485;Mannen;12 jaar;2034;96933
6486;Mannen;12 jaar;2035;98159
6487;Mannen;12 jaar;2036;99274
6488;Mannen;12 jaar;2037;100250
6489;Mannen;12 jaar;2038;100975
6490;Mannen;12 jaar;2039;101516
6491;Mannen;12 jaar;2040;101907
6492;Mannen;12 jaar;2041;102184
6493;Mannen;12 jaar;2042;102337
6494;Mannen;12 jaar;2043;102353
6495;Mannen;12 jaar;2044;102233
6496;Mannen;12 jaar;2045;101986
6497;Mannen;12 jaar;2046;101613
6498;Mannen;12 jaar;2047;101124
6499;Mannen;12 jaar;2048;100533
6500;Mannen;12 jaar;2049;99887
6501;Mannen;12 jaar;2050;99210
6502;Mannen;12 jaar;2051;98546
6503;Mannen;12 jaar;2052;97912
6504;Mannen;12 jaar;2053;97333
6505;Mannen;12 jaar;2054;96819
6506;Mannen;12 jaar;2055;96386
6507;Mannen;12 jaar;2056;96050
6508;Mannen;12 jaar;2057;95834
6509;Mannen;12 jaar;2058;95751
6510;Mannen;12 jaar;2059;95808
6511;Mannen;12 jaar;2060;96003
6512;Mannen;13 jaar;2017;103819
6513;Mannen;13 jaar;2018;100533
6514;Mannen;13 jaar;2019;98024
6515;Mannen;13 jaar;2020;97545
6516;Mannen;13 jaar;2021;95480
6517;Mannen;13 jaar;2022;97828
6518;Mannen;13 jaar;2023;97551
6519;Mannen;13 jaar;2024;96931
6520;Mannen;13 jaar;2025;95052
6521;Mannen;13 jaar;2026;92898
6522;Mannen;13 jaar;2027;90755
6523;Mannen;13 jaar;2028;92313
6524;Mannen;13 jaar;2029;90533
6525;Mannen;13 jaar;2030;91216
6526;Mannen;13 jaar;2031;92458
6527;Mannen;13 jaar;2032;93455
6528;Mannen;13 jaar;2033;94861
6529;Mannen;13 jaar;2034;95982
6530;Mannen;13 jaar;2035;97099
6531;Mannen;13 jaar;2036;98321
6532;Mannen;13 jaar;2037;99436
6533;Mannen;13 jaar;2038;100409
6534;Mannen;13 jaar;2039;101133
6535;Mannen;13 jaar;2040;101672
6536;Mannen;13 jaar;2041;102063
6537;Mannen;13 jaar;2042;102341
6538;Mannen;13 jaar;2043;102494
6539;Mannen;13 jaar;2044;102511
6540;Mannen;13 jaar;2045;102391
6541;Mannen;13 jaar;2046;102145
6542;Mannen;13 jaar;2047;101773
6543;Mannen;13 jaar;2048;101284
6544;Mannen;13 jaar;2049;100696
6545;Mannen;13 jaar;2050;100050
6546;Mannen;13 jaar;2051;99375
6547;Mannen;13 jaar;2052;98713
6548;Mannen;13 jaar;2053;98079
6549;Mannen;13 jaar;2054;97501
6550;Mannen;13 jaar;2055;96988
6551;Mannen;13 jaar;2056;96555
6552;Mannen;13 jaar;2057;96221
6553;Mannen;13 jaar;2058;96006
6554;Mannen;13 jaar;2059;95925
6555;Mannen;13 jaar;2060;95982
6556;Mannen;14 jaar;2017;104379
6557;Mannen;14 jaar;2018;104332
6558;Mannen;14 jaar;2019;100871
6559;Mannen;14 jaar;2020;98324
6560;Mannen;14 jaar;2021;97803
6561;Mannen;14 jaar;2022;95691
6562;Mannen;14 jaar;2023;97999
6563;Mannen;14 jaar;2024;97710
6564;Mannen;14 jaar;2025;97084
6565;Mannen;14 jaar;2026;95207
6566;Mannen;14 jaar;2027;93054
6567;Mannen;14 jaar;2028;90917
6568;Mannen;14 jaar;2029;92479
6569;Mannen;14 jaar;2030;90720
6570;Mannen;14 jaar;2031;91409
6571;Mannen;14 jaar;2032;92652
6572;Mannen;14 jaar;2033;93648
6573;Mannen;14 jaar;2034;95053
6574;Mannen;14 jaar;2035;96168
6575;Mannen;14 jaar;2036;97286
6576;Mannen;14 jaar;2037;98505
6577;Mannen;14 jaar;2038;99620
6578;Mannen;14 jaar;2039;100589
6579;Mannen;14 jaar;2040;101311
6580;Mannen;14 jaar;2041;101849
6581;Mannen;14 jaar;2042;102239
6582;Mannen;14 jaar;2043;102516
6583;Mannen;14 jaar;2044;102671
6584;Mannen;14 jaar;2045;102688
6585;Mannen;14 jaar;2046;102571
6586;Mannen;14 jaar;2047;102326
6587;Mannen;14 jaar;2048;101953
6588;Mannen;14 jaar;2049;101467
6589;Mannen;14 jaar;2050;100880
6590;Mannen;14 jaar;2051;100233
6591;Mannen;14 jaar;2052;99560
6592;Mannen;14 jaar;2053;98898
6593;Mannen;14 jaar;2054;98264
6594;Mannen;14 jaar;2055;97687
6595;Mannen;14 jaar;2056;97176
6596;Mannen;14 jaar;2057;96745
6597;Mannen;14 jaar;2058;96411
6598;Mannen;14 jaar;2059;96197
6599;Mannen;14 jaar;2060;96119
6600;Mannen;15 jaar;2017;105224
6601;Mannen;15 jaar;2018;104912
6602;Mannen;15 jaar;2019;104679
6603;Mannen;15 jaar;2020;101183
6604;Mannen;15 jaar;2021;98605
6605;Mannen;15 jaar;2022;98030
6606;Mannen;15 jaar;2023;95871
6607;Mannen;15 jaar;2024;98163
6608;Mannen;15 jaar;2025;97873
6609;Mannen;15 jaar;2026;97247
6610;Mannen;15 jaar;2027;95368
6611;Mannen;15 jaar;2028;93219
6612;Mannen;15 jaar;2029;91090
6613;Mannen;15 jaar;2030;92657
6614;Mannen;15 jaar;2031;90914
6615;Mannen;15 jaar;2032;91607
6616;Mannen;15 jaar;2033;92851
6617;Mannen;15 jaar;2034;93850
6618;Mannen;15 jaar;2035;95252
6619;Mannen;15 jaar;2036;96365
6620;Mannen;15 jaar;2037;97480
6621;Mannen;15 jaar;2038;98698
6622;Mannen;15 jaar;2039;99808
6623;Mannen;15 jaar;2040;100777
6624;Mannen;15 jaar;2041;101498
6625;Mannen;15 jaar;2042;102035
6626;Mannen;15 jaar;2043;102426
6627;Mannen;15 jaar;2044;102703
6628;Mannen;15 jaar;2045;102857
6629;Mannen;15 jaar;2046;102874
6630;Mannen;15 jaar;2047;102757
6631;Mannen;15 jaar;2048;102514
6632;Mannen;15 jaar;2049;102142
6633;Mannen;15 jaar;2050;101656
6634;Mannen;15 jaar;2051;101072
6635;Mannen;15 jaar;2052;100426
6636;Mannen;15 jaar;2053;99752
6637;Mannen;15 jaar;2054;99091
6638;Mannen;15 jaar;2055;98458
6639;Mannen;15 jaar;2056;97881
6640;Mannen;15 jaar;2057;97371
6641;Mannen;15 jaar;2058;96942
6642;Mannen;15 jaar;2059;96610
6643;Mannen;15 jaar;2060;96397
6644;Mannen;16 jaar;2017;107230
6645;Mannen;16 jaar;2018;105829
6646;Mannen;16 jaar;2019;105325
6647;Mannen;16 jaar;2020;105053
6648;Mannen;16 jaar;2021;101525
6649;Mannen;16 jaar;2022;98894
6650;Mannen;16 jaar;2023;98266
6651;Mannen;16 jaar;2024;96085
6652;Mannen;16 jaar;2025;98377
6653;Mannen;16 jaar;2026;98087
6654;Mannen;16 jaar;2027;97457
6655;Mannen;16 jaar;2028;95583
6656;Mannen;16 jaar;2029;93439
6657;Mannen;16 jaar;2030;91313
6658;Mannen;16 jaar;2031;92885
6659;Mannen;16 jaar;2032;91158
6660;Mannen;16 jaar;2033;91854
6661;Mannen;16 jaar;2034;93097
6662;Mannen;16 jaar;2035;94099
6663;Mannen;16 jaar;2036;95499
6664;Mannen;16 jaar;2037;96612
6665;Mannen;16 jaar;2038;97722
6666;Mannen;16 jaar;2039;98937
6667;Mannen;16 jaar;2040;100048
6668;Mannen;16 jaar;2041;101014
6669;Mannen;16 jaar;2042;101733
6670;Mannen;16 jaar;2043;102270
6671;Mannen;16 jaar;2044;102661
6672;Mannen;16 jaar;2045;102938
6673;Mannen;16 jaar;2046;103092
6674;Mannen;16 jaar;2047;103111
6675;Mannen;16 jaar;2048;102994
6676;Mannen;16 jaar;2049;102752
6677;Mannen;16 jaar;2050;102381
6678;Mannen;16 jaar;2051;101894
6679;Mannen;16 jaar;2052;101315
6680;Mannen;16 jaar;2053;100668
6681;Mannen;16 jaar;2054;99996
6682;Mannen;16 jaar;2055;99336
6683;Mannen;16 jaar;2056;98704
6684;Mannen;16 jaar;2057;98126
6685;Mannen;16 jaar;2058;97616
6686;Mannen;16 jaar;2059;97186
6687;Mannen;16 jaar;2060;96855
6688;Mannen;17 jaar;2017;105635
6689;Mannen;17 jaar;2018;107875
6690;Mannen;17 jaar;2019;106285
6691;Mannen;17 jaar;2020;105746
6692;Mannen;17 jaar;2021;105436
6693;Mannen;17 jaar;2022;101854
6694;Mannen;17 jaar;2023;99171
6695;Mannen;17 jaar;2024;98520
6696;Mannen;17 jaar;2025;96332
6697;Mannen;17 jaar;2026;98623
6698;Mannen;17 jaar;2027;98331
6699;Mannen;17 jaar;2028;97701
6700;Mannen;17 jaar;2029;95830
6701;Mannen;17 jaar;2030;93690
6702;Mannen;17 jaar;2031;91567
6703;Mannen;17 jaar;2032;93143
6704;Mannen;17 jaar;2033;91432
6705;Mannen;17 jaar;2034;92133
6706;Mannen;17 jaar;2035;93375
6707;Mannen;17 jaar;2036;94378
6708;Mannen;17 jaar;2037;95777
6709;Mannen;17 jaar;2038;96888
6710;Mannen;17 jaar;2039;97993
6711;Mannen;17 jaar;2040;99207
6712;Mannen;17 jaar;2041;100316
6713;Mannen;17 jaar;2042;101281
6714;Mannen;17 jaar;2043;101998
6715;Mannen;17 jaar;2044;102537
6716;Mannen;17 jaar;2045;102930
6717;Mannen;17 jaar;2046;103206
6718;Mannen;17 jaar;2047;103360
6719;Mannen;17 jaar;2048;103379
6720;Mannen;17 jaar;2049;103264
6721;Mannen;17 jaar;2050;103023
6722;Mannen;17 jaar;2051;102653
6723;Mannen;17 jaar;2052;102167
6724;Mannen;17 jaar;2053;101589
6725;Mannen;17 jaar;2054;100941
6726;Mannen;17 jaar;2055;100271
6727;Mannen;17 jaar;2056;99611
6728;Mannen;17 jaar;2057;98981
6729;Mannen;17 jaar;2058;98403
6730;Mannen;17 jaar;2059;97892
6731;Mannen;17 jaar;2060;97462
6732;Mannen;18 jaar;2017;106120
6733;Mannen;18 jaar;2018;107125
6734;Mannen;18 jaar;2019;109132
6735;Mannen;18 jaar;2020;107492
6736;Mannen;18 jaar;2021;106887
6737;Mannen;18 jaar;2022;106500
6738;Mannen;18 jaar;2023;102847
6739;Mannen;18 jaar;2024;100131
6740;Mannen;18 jaar;2025;99468
6741;Mannen;18 jaar;2026;97275
6742;Mannen;18 jaar;2027;99565
6743;Mannen;18 jaar;2028;99276
6744;Mannen;18 jaar;2029;98650
6745;Mannen;18 jaar;2030;96783
6746;Mannen;18 jaar;2031;94642
6747;Mannen;18 jaar;2032;92526
6748;Mannen;18 jaar;2033;94109
6749;Mannen;18 jaar;2034;92424
6750;Mannen;18 jaar;2035;93128
6751;Mannen;18 jaar;2036;94372
6752;Mannen;18 jaar;2037;95373
6753;Mannen;18 jaar;2038;96770
6754;Mannen;18 jaar;2039;97878
6755;Mannen;18 jaar;2040;98983
6756;Mannen;18 jaar;2041;100193
6757;Mannen;18 jaar;2042;101299
6758;Mannen;18 jaar;2043;102261
6759;Mannen;18 jaar;2044;102975
6760;Mannen;18 jaar;2045;103514
6761;Mannen;18 jaar;2046;103906
6762;Mannen;18 jaar;2047;104185
6763;Mannen;18 jaar;2048;104339
6764;Mannen;18 jaar;2049;104360
6765;Mannen;18 jaar;2050;104248
6766;Mannen;18 jaar;2051;104008
6767;Mannen;18 jaar;2052;103638
6768;Mannen;18 jaar;2053;103153
6769;Mannen;18 jaar;2054;102578
6770;Mannen;18 jaar;2055;101932
6771;Mannen;18 jaar;2056;101261
6772;Mannen;18 jaar;2057;100602
6773;Mannen;18 jaar;2058;99972
6774;Mannen;18 jaar;2059;99396
6775;Mannen;18 jaar;2060;98887
6776;Mannen;19 jaar;2017;104179
6777;Mannen;19 jaar;2018;108083
6778;Mannen;19 jaar;2019;108809
6779;Mannen;19 jaar;2020;110733
6780;Mannen;19 jaar;2021;109029
6781;Mannen;19 jaar;2022;108340
6782;Mannen;19 jaar;2023;107858
6783;Mannen;19 jaar;2024;104178
6784;Mannen;19 jaar;2025;101449
