ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
7997;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2013;71.5;1.7;631.0;8.8;7.6;0.2
7998;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2014;69.2;1.6;591.0;8.5;7.2;0.2
7999;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2015;70.9;1.7;571.0;8.1;6.7;0.2
8000;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2016;73.6;1.7;590.0;8.0;6.6;0.2
8001;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2017;73.4;1.7;586.0;8.0;6.7;0.1
8002;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2018;81.4;1.8;668.0;8.2;6.8;0.2
8003;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2019;84.3;1.9;705.0;8.4;7.0;0.2
8004;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2020;85.8;1.9;728.0;8.5;7.2;0.2
8005;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2021;85.2;1.9;740.0;8.7;7.4;0.2
8006;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2022;90.1;2.0;809.0;9.0;7.6;0.2
8007;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2023;94.4;2.1;875.0;9.3;7.9;0.2
8008;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2011;4.1;0.1;32.0;7.9;6.6;0.0
8009;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2012;4.1;0.1;31.0;7.6;6.4;0.0
8010;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2013;4.2;0.1;31.0;7.3;6.0;0.0
8011;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2014;4.3;0.1;30.0;7.0;5.7;0.0
8012;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2015;4.6;0.1;29.0;6.4;5.2;0.0
8013;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2016;5.0;0.2;33.0;6.5;5.2;0.0
8014;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2017;5.3;0.2;34.0;6.5;5.3;0.0
8015;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2018;5.5;0.2;36.0;6.6;5.4;0.0
8016;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2019;5.7;0.2;38.0;6.7;5.6;0.0
8017;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2020;5.9;0.2;40.0;6.8;5.7;0.0
8018;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2021;6.2;0.2;45.0;7.2;6.0;0.0
8019;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2022;6.7;0.2;50.0;7.4;6.3;0.0
8020;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning;2023;7.4;0.2;58.0;7.8;6.6;0.0
8021;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2011;4.0;0.2;31.0;7.9;6.7;0.0
8022;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2012;4.1;0.2;31.0;7.7;6.4;0.0
8023;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2013;4.1;0.2;30.0;7.4;6.1;0.0
8024;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2014;4.2;0.2;30.0;7.1;5.7;0.0
8025;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2015;4.5;0.2;29.0;6.4;5.3;0.0
8026;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2016;4.9;0.2;32.0;6.5;5.3;0.0
8027;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2017;5.1;0.3;34.0;6.5;5.3;0.0
8028;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2018;5.4;0.3;36.0;6.6;5.4;0.0
8029;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2019;5.6;0.3;38.0;6.8;5.7;0.0
8030;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2020;5.7;0.3;39.0;6.9;5.7;0.0
8031;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2021;6.1;0.3;44.0;7.3;6.1;0.0
8032;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2022;6.5;0.3;49.0;7.5;6.4;0.0
8033;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning geen huurtoeslag;2023;7.2;0.3;57.0;7.9;6.7;0.0
8034;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2011;0.1;0.0;;;;
8035;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2012;0.1;0.0;;;;
8036;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2013;0.1;0.0;1.0;5.3;4.2;0.0
8037;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2014;0.1;0.0;1.0;5.1;4.0;0.0
8038;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2015;0.1;0.0;0.0;3.6;2.5;0.0
8039;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2016;0.1;0.0;1.0;4.1;2.9;0.0
8040;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2017;0.1;0.0;0.0;3.8;3.0;0.0
8041;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2018;0.1;0.0;0.0;4.6;3.5;0.0
8042;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2019;0.1;0.0;1.0;4.6;3.7;0.0
8043;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2020;0.2;0.0;1.0;5.1;3.6;0.0
8044;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2021;0.2;0.0;1.0;5.3;4.2;0.0
8045;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2022;0.2;0.0;1.0;4.4;3.7;0.0
8046;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: huurwoning met huurtoeslag;2023;0.2;0.0;1.0;4.8;3.8;0.0
8047;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2011;1.4;0.2;12.0;8.3;6.5;0.1
8048;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2012;1.3;0.2;11.0;7.9;6.2;0.1
8049;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2013;1.3;0.2;10.0;7.5;5.4;0.1
8050;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2014;1.1;0.1;7.0;6.3;4.7;0.1
8051;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2015;2.0;0.3;16.0;8.3;6.3;0.2
8052;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2016;0.9;0.1;6.0;6.8;4.3;0.1
8053;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2017;0.7;0.1;5.0;6.4;4.1;0.0
8054;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2018;0.8;0.1;6.0;7.2;4.6;0.0
8055;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2019;0.7;0.1;4.0;6.0;4.2;0.0
8056;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.8;0.1;5.0;6.5;4.4;0.0
8057;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2021;0.7;0.1;5.0;7.0;5.2;0.0
8058;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2022;0.7;0.1;5.0;6.6;4.7;0.0
8059;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 1e 10%-groep;2023;1.0;0.1;7.0;6.7;4.7;0.0
8060;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2011;0.6;0.1;4.0;6.5;5.5;0.0
8061;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2012;0.7;0.1;4.0;6.4;5.2;0.0
8062;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2013;0.7;0.1;5.0;6.1;5.0;0.0
8063;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2014;0.6;0.1;3.0;5.3;4.3;0.0
8064;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2015;0.9;0.1;5.0;5.8;4.4;0.0
8065;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2016;0.6;0.1;3.0;5.0;3.8;0.0
8066;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2017;0.5;0.1;3.0;4.9;3.6;0.0
8067;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2018;0.6;0.1;3.0;4.8;3.7;0.0
8068;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2019;0.6;0.1;3.0;4.9;3.8;0.0
8069;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2020;0.6;0.1;3.0;5.4;3.7;0.0
8070;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2021;0.6;0.1;3.0;5.8;4.2;0.0
8071;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2022;0.6;0.1;3.0;5.8;4.4;0.0
8072;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 2e 10%-groep;2023;0.8;0.1;5.0;6.1;4.7;0.0
8073;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2011;0.9;0.1;6.0;6.2;5.6;0.0
8074;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2012;0.9;0.1;5.0;5.9;5.0;0.0
8075;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2013;1.1;0.1;7.0;5.9;4.9;0.0
8076;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2014;0.9;0.1;5.0;5.8;4.5;0.0
8077;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.1;0.1;6.0;5.7;4.6;0.0
8078;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2016;1.0;0.1;5.0;5.1;4.0;0.0
8079;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2017;0.8;0.1;4.0;5.1;3.9;0.0
8080;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2018;1.0;0.1;5.0;5.0;4.0;0.0
8081;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2019;0.8;0.1;4.0;5.3;4.2;0.0
8082;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2020;1.0;0.1;5.0;5.2;4.2;0.0
8083;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2021;0.9;0.1;5.0;5.7;4.8;0.0
8084;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2022;0.9;0.1;6.0;5.9;4.8;0.0
8085;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 3e 10%-groep;2023;1.3;0.2;8.0;6.4;5.2;0.0
8086;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2011;1.4;0.2;9.0;6.4;5.9;0.0
8087;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2012;1.6;0.2;10.0;6.2;5.5;0.0
8088;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2013;1.7;0.2;11.0;6.0;5.4;0.0
8089;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2014;1.6;0.2;9.0;5.8;5.0;0.0
8090;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2015;1.9;0.2;11.0;5.9;4.9;0.0
8091;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2016;1.6;0.2;9.0;5.4;4.5;0.0
8092;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2017;1.5;0.2;8.0;5.0;4.2;0.0
8093;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2018;1.7;0.2;8.0;5.1;4.2;0.0
8094;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2019;1.7;0.2;9.0;5.4;4.6;0.0
8095;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2020;1.9;0.2;11.0;5.7;4.8;0.0
8096;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2021;1.9;0.2;11.0;6.0;5.0;0.0
8097;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2022;2.0;0.3;12.0;6.1;5.2;0.0
8098;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 4e 10%-groep;2023;2.4;0.3;16.0;6.7;5.7;0.0
8099;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2011;2.3;0.3;15.0;6.5;6.1;0.0
8100;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2012;2.4;0.3;15.0;6.4;5.9;0.0
8101;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2013;2.6;0.4;16.0;6.2;5.6;0.0
8102;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2014;2.4;0.3;14.0;5.8;5.1;0.0
8103;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2015;3.1;0.4;17.0;5.7;4.9;0.0
8104;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2016;2.8;0.4;16.0;5.6;4.8;0.0
8105;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2017;2.7;0.4;15.0;5.4;4.6;0.0
8106;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2018;2.9;0.4;16.0;5.6;4.9;0.0
8107;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2019;2.8;0.4;16.0;5.8;4.9;0.0
8108;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2020;3.2;0.4;19.0;5.8;5.0;0.0
8109;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2021;3.3;0.4;20.0;6.1;5.3;0.0
8110;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2022;3.5;0.4;22.0;6.4;5.6;0.0
8111;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 5e 10%-groep;2023;3.9;0.5;27.0;6.7;5.9;0.1
8112;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2011;3.7;0.5;25.0;6.6;6.2;0.1
8113;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2012;3.6;0.5;24.0;6.5;6.0;0.1
8114;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2013;4.1;0.5;27.0;6.5;5.8;0.1
8115;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2014;3.5;0.5;21.0;6.1;5.4;0.0
8116;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2015;4.6;0.6;27.0;5.9;5.2;0.1
8117;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2016;4.3;0.6;25.0;5.7;4.9;0.1
8118;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2017;4.1;0.5;23.0;5.7;4.9;0.1
8119;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2018;4.6;0.6;27.0;5.8;5.1;0.1
8120;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2019;4.7;0.6;27.0;5.9;5.1;0.1
8121;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2020;5.1;0.6;31.0;6.1;5.4;0.1
8122;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2021;5.3;0.7;34.0;6.4;5.7;0.1
8123;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2022;5.7;0.7;38.0;6.6;5.9;0.1
8124;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 6e 10%-groep;2023;6.5;0.8;45.0;6.9;6.2;0.1
8125;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2011;5.8;0.8;41.0;7.1;6.6;0.1
8126;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2012;5.7;0.8;39.0;6.9;6.3;0.1
8127;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2013;6.2;0.8;42.0;6.7;6.1;0.1
8128;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2014;5.5;0.7;35.0;6.4;5.7;0.1
8129;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2015;7.0;0.9;43.0;6.2;5.5;0.1
8130;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2016;6.7;0.9;40.0;6.0;5.3;0.1
8131;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2017;6.4;0.8;38.0;6.0;5.2;0.1
8132;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2018;6.9;0.9;42.0;6.1;5.4;0.1
8133;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2019;6.7;0.9;42.0;6.3;5.6;0.1
8134;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2020;7.5;1.0;49.0;6.5;5.8;0.1
8135;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2021;7.8;1.0;53.0;6.8;6.1;0.1
8136;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2022;8.4;1.0;58.0;6.9;6.2;0.1
8137;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 7e 10%-groep;2023;9.6;1.2;70.0;7.3;6.5;0.1
8138;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2011;8.9;1.2;67.0;7.6;7.2;0.1
8139;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2012;8.9;1.2;65.0;7.3;6.8;0.1
8140;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2013;9.1;1.2;67.0;7.4;6.6;0.1
8141;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2014;7.9;1.1;55.0;6.9;6.1;0.1
8142;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2015;10.0;1.3;68.0;6.7;5.9;0.1
8143;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2016;9.7;1.3;62.0;6.4;5.7;0.1
8144;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2017;9.6;1.2;62.0;6.4;5.7;0.1
8145;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2018;10.4;1.3;69.0;6.6;5.9;0.1
8146;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2019;9.8;1.3;66.0;6.7;6.0;0.1
8147;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2020;11.2;1.4;77.0;6.9;6.2;0.1
8148;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2021;11.8;1.5;84.0;7.2;6.4;0.1
8149;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2022;12.5;1.6;94.0;7.5;6.7;0.1
8150;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 8e 10%-groep;2023;13.5;1.7;105.0;7.8;7.0;0.1
8151;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2011;14.9;2.0;122.0;8.2;7.7;0.2
8152;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2012;14.8;2.0;119.0;8.0;7.4;0.2
8153;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2013;14.7;2.0;117.0;8.0;7.2;0.2
8154;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2014;12.4;1.7;94.0;7.6;6.7;0.1
8155;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2015;15.1;2.0;110.0;7.3;6.4;0.1
8156;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2016;15.3;2.0;110.0;7.2;6.2;0.1
8157;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2017;15.2;2.0;107.0;7.0;6.2;0.1
8158;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2018;16.6;2.1;120.0;7.2;6.4;0.1
8159;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2019;15.7;2.0;115.0;7.3;6.5;0.1
8160;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2020;17.4;2.2;132.0;7.6;6.7;0.1
8161;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2021;17.9;2.3;141.0;7.8;7.0;0.1
8162;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2022;18.7;2.3;153.0;8.2;7.2;0.1
8163;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 9e 10%-groep;2023;19.3;2.4;164.0;8.5;7.6;0.1
8164;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2011;39.5;5.4;422.0;10.7;9.6;0.4
8165;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2012;38.4;5.2;405.0;10.5;9.5;0.3
8166;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2013;34.0;4.6;362.0;10.6;9.4;0.3
8167;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2014;37.6;5.0;378.0;10.1;8.6;0.3
8168;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2015;29.9;3.9;296.0;9.9;8.5;0.2
8169;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2016;35.7;4.7;347.0;9.7;8.2;0.3
8170;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2017;37.0;4.8;356.0;9.6;8.1;0.2
8171;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2018;41.5;5.3;409.0;9.9;8.3;0.3
8172;2.2.2 Loon in natura,dir.-grootaandeelh.;Gestandaardiseerd inkomen: 10e 10%-groep;2019;46.4;5.9;456.0;9.8;8.4;0.3
