ID;Geslacht;LeeftijdPersoon;Persoonskenmerken;HemelsbredeAfstandTotOuder;GeslachtInNederlandWonendeOuder;RegioS;PersonenVan18JaarOfOuder_1
1171;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Lingewaal;980
1172;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Lingewaard;3240
1173;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Lisse;1690
1174;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Littenseradiel;740
1175;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Lochem;2250
1176;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Loon op Zand;1920
1177;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Lopik;1390
1178;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Loppersum;710
1179;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Losser;1890
1180;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Maasdonk;1150
1181;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Maasdriel;2150
1182;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Maasgouw;1860
1183;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Maassluis;2480
1184;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Maastricht;6530
1185;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;De Marne;660
1186;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Marum;900
1187;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Medemblik;3350
1188;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Meerssen;1440
1189;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Menameradiel;970
1190;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Menterwolde;830
1191;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Meppel;1840
1192;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Middelburg (Z.);2700
1193;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Midden-Delfland;1670
1194;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Midden-Drenthe;2380
1195;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Mill en Sint Hubert;1020
1196;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Millingen aan de Rijn;420
1197;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Moerdijk;2670
1198;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Molenwaard;2860
1199;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Montferland;3000
1200;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Montfoort;1120
1201;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Mook en Middelaar;570
1202;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Muiden;440
1203;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Naarden;890
1204;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Neder-Betuwe;2320
1205;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nederlek;1170
1206;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nederweert;1460
1207;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Neerijnen;1050
1208;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nieuwegein;4550
1209;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nieuwkoop;2500
1210;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nijkerk;3230
1211;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nijmegen;7990
1212;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Noord-Beveland;410
1213;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Noordenveld;1910
1214;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Noordoostpolder;2880
1215;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Noordwijk;1900
1216;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Noordwijkerhout;1300
1217;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nuenen, Gerwen en Nederwetten;1680
1218;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nunspeet;2550
1219;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Nuth;1260
1220;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oegstgeest;1310
1221;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oirschot;1730
1222;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oisterwijk;1990
1223;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oldambt;2420
1224;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oldebroek;2250
1225;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oldenzaal;2190
1226;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Olst-Wijhe;1400
1227;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Ommen;1470
1228;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Onderbanken;680
1229;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oost Gelre;2290
1230;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oosterhout;3910
1231;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Ooststellingwerf;1680
1232;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oostzaan;740
1233;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Opmeer;1040
1234;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Opsterland;2080
1235;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oss;6960
1236;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oud-Beijerland;1920
1237;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oude IJsselstreek;2950
1238;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Ouder-Amstel;910
1239;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Ouderkerk;730
1240;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Oudewater;890
1241;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Overbetuwe;3320
1242;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Papendrecht;2300
1243;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Peel en Maas;4070
1244;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Pekela;890
1245;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Pijnacker-Nootdorp;3710
1246;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Purmerend;6770
1247;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Putten;2330
1248;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Raalte;3020
1249;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Reimerswaal;1700
1250;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Renkum;1750
1251;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Renswoude;440
1252;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Reusel-De Mierden;1310
1253;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Rheden;2440
1254;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Rhenen;1490
1255;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Ridderkerk;3670
1256;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Rijnwaarden;840
1257;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Rijssen-Holten;3760
1258;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Rijswijk (ZH.);2810
1259;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Roerdalen;1660
1260;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Roermond;3800
1261;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;De Ronde Venen;3580
1262;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Roosendaal;5550
1263;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Rotterdam;41490
1264;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Rozendaal;60
1265;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Rucphen;2150
1266;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Schagen;3340
1267;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Schermer;490
1268;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Scherpenzeel;790
1269;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Schiedam;5650
1270;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Schiermonnikoog;20
1271;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Schijndel;1880
1272;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Schinnen;1050
1273;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Schoonhoven;770
1274;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Schouwen-Duiveland;2090
1275;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Simpelveld;830
1276;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Sint Anthonis;1040
1277;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Sint-Michielsgestel;2360
1278;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Sint-Oedenrode;1550
1279;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Sittard-Geleen;6400
1280;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Sliedrecht;1810
1281;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Slochteren;1040
1282;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Sluis;1410
1283;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Smallingerland;3430
1284;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Soest;3070
1285;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Someren;1840
1286;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Son en Breugel;1090
1287;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Spijkenisse;5640
1288;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Stadskanaal;2160
1289;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Staphorst;1870
1290;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Stede Broec;1620
1291;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Steenbergen;1720
1292;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Steenwijkerland;2930
1293;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Stein (L.);1940
1294;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Stichtse Vecht;4900
1295;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Strijen;770
1296;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Súdwest-Fryslân;5210
1297;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Terneuzen;3380
1298;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Terschelling;190
1299;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Texel;750
1300;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Teylingen;2770
1301;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Tholen;2040
1302;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Tiel;3280
1303;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Tilburg;12480
1304;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Tubbergen;2330
1305;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Twenterand;3130
1306;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Tynaarlo;1810
1307;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Tytsjerksteradiel;2260
1308;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Ubbergen;560
1309;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Uden;3210
1310;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Uitgeest;970
1311;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Uithoorn;2070
1312;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Urk;2230
1313;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Utrecht (gemeente);15190
1314;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Utrechtse Heuvelrug;3110
1315;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Vaals;610
1316;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Valkenburg aan de Geul;1250
1317;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Valkenswaard;2270
1318;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Veendam;1770
1319;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Veenendaal;4840
1320;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Veere;1480
1321;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Veghel;3210
1322;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Veldhoven;3240
1323;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Velsen;4820
1324;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Venlo;7280
1325;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Venray;3440
1326;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Vianen;1650
1327;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Vlaardingen;5040
1328;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Vlagtwedde;1070
1329;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Vlieland;40
1330;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Vlissingen;2460
1331;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Vlist;900
1332;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Voerendaal;960
1333;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Voorschoten;1580
1334;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Voorst;1950
1335;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Vught;1660
1336;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Waalre;1140
1337;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Waalwijk;3560
1338;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Waddinxveen;2120
1339;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Wageningen;1420
1340;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Wassenaar;1600
1341;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Waterland;1410
1342;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Weert;3840
1343;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Weesp;1110
1344;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Werkendam;2500
1345;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;West Maas en Waal;1500
1346;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Westerveld;1190
1347;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Westervoort;1360
1348;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Westland;9050
1349;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Weststellingwerf;1820
1350;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Westvoorne;1000
1351;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Wierden;2440
1352;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Wijchen;3150
1353;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Wijdemeren;1640
1354;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Wijk bij Duurstede;1890
1355;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Winsum;860
1356;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Winterswijk;2050
1357;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Woensdrecht;1560
1358;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Woerden;3750
1359;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;De Wolden;1850
1360;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Wormerland;1290
1361;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Woudenberg;930
1362;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Woudrichem;1340
1363;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zaanstad;11380
1364;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zaltbommel;2360
1365;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zandvoort;1080
1366;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zederik;1310
1367;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zeevang;530
1368;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zeewolde;1520
1369;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zeist;3250
1370;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zevenaar;2260
1371;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zoetermeer;10480
1372;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zoeterwoude;730
1373;Totaal mannen en vrouwen;20300;Totaal personen;Persoon woont bij ouder;Vrouwen;Zuidhorn;1240
