ID;RegioS;Marges;SectorBranchesSBI2008;Seizoencorrectie;Perioden;Ondernemersvertrouwen_1;OntwikkelingEconomischKlimaat_2;VerwachtingEconomischKlimaat_3;OnzekerheidsindicatorEconomischKlimaat_4
4226;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 september;;;;
4227;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 oktober;-14.1;-15.0;-14.4;
4228;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 november;;;;
4229;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 december;;;;
4230;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 januari;-10.2;-12.2;-9.2;
4231;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 februari;;;;
4232;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 maart;;;;
4233;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 april;-56.7;-37.5;-78.5;
4234;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 mei;;;;
4235;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 juni;;;;
4236;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 juli;-25.8;-43.3;-11.5;
4237;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 augustus;;;;
4238;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 september;;;;
4239;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 oktober;-20.0;-18.8;-23.3;
4240;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 november;;;;
4241;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 december;;;;
4242;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 januari;-14.7;-16.6;-14.9;
4243;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 februari;;;;
4244;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 maart;;;;
4245;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 april;-2.7;-7.7;-0.1;
4246;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 mei;;;;
4247;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 juni;;;;
4248;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 juli;4.1;2.8;4.1;
4249;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 augustus;;;;
4250;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 september;;;;
4251;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 oktober;6.3;3.9;7.1;
4252;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 november;;;;
4253;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 december;;;;
4254;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 januari;-4.4;-5.7;-4.0;
4255;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 februari;;;;
4256;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 maart;;;;
4257;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 april;-18.3;-17.7;-20.2;
4258;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 mei;;;;
4259;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 juni;;;;
4260;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 juli;-19.1;-22.0;-17.4;
4261;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 augustus;;;;
4262;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 september;;;;
4263;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 oktober;-30.3;-29.3;-32.0;
4264;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 november;;;;
4265;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 december;;;;
4266;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 januari;-20.9;-23.4;-21.0;
4267;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 februari;;;;
4268;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 maart;;;;
4269;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 april;-15.8;-17.5;-15.6;
4270;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 mei;;;;
4271;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 juni;;;;
4272;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 juli;-16.6;-18.8;-16.0;
4273;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 augustus;;;;
4274;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 september;;;;
4275;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 oktober;-16.7;-20.0;-14.5;
4276;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 november;;;;
4277;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 december;;;;
4278;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 januari;-13.3;-14.0;-15.2;
4279;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 februari;;;;
4280;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 maart;;;;
4281;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 april;-11.6;-17.3;-8.4;
4282;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 mei;;;;
4283;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 juni;;;;
4284;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 juli;-9.7;-12.0;-8.7;
4285;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 augustus;;;;
4286;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 september;;;;
4287;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 oktober;-11.6;-17.6;-7.2;
4288;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 november;;;;
4289;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 december;;;;
4290;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 januari;-9.4;-14.8;-5.8;
4291;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 februari;;;;
4292;Overijssel (PV);Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 maart;;;;
4293;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 januari;;;;
4294;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 februari;;;;
4295;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 maart;;;;
4296;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 april;;;;
4297;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 mei;;;;
4298;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 juni;;;;
4299;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 juli;;;;
4300;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 augustus;;;;
4301;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 september;;;;
4302;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 oktober;;;;
4303;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 november;;;;
4304;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 december;;;;
4305;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 januari;;;;
4306;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 februari;;;;
4307;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 maart;;;;
4308;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 april;;;;
4309;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 mei;;;;
4310;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 juni;;;;
4311;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 juli;;;;
4312;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 augustus;;;;
4313;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 september;;;;
4314;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 oktober;;;;
4315;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 november;;;;
4316;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 december;;;;
4317;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 januari;-8.2;-13.5;-4.5;
4318;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 februari;;;-6.3;
4319;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 maart;;;-4.9;
4320;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 april;-6.2;-7.1;-6.3;
4321;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 mei;;;-5.4;
4322;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 juni;;;-3.4;
4323;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 juli;-2.7;-6.4;-0.4;
4324;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 augustus;;;-0.8;
4325;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 september;;;-2.5;
4326;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 oktober;-3.9;-7.3;-3.2;
4327;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 november;;;-4.5;
4328;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2014 december;;;-5.2;
4329;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 januari;-4.2;-6.0;-3.6;
4330;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 februari;;;-4.2;
4331;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 maart;;;0.8;
4332;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 april;-0.7;-1.4;-1.5;
4333;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 mei;;;0.7;
4334;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 juni;;;1.1;
4335;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 juli;0.7;0.1;-0.8;
4336;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 augustus;;;2.3;
4337;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 september;;;1.2;
4338;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 oktober;1.9;-0.6;3.0;
4339;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 november;;;2.7;
4340;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2015 december;;;2.2;
4341;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 januari;2.5;0.8;2.1;
4342;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 februari;;;-2.6;
4343;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 maart;;;-2.6;
4344;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 april;-1.0;-1.8;-1.5;
4345;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 mei;;;-1.6;
4346;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 juni;;;-2.0;
4347;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 juli;-2.6;-4.2;-2.7;
4348;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 augustus;;;-3.2;
4349;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 september;;;0.8;
4350;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 oktober;1.2;0.1;1.4;
4351;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 november;;;3.4;
4352;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 december;;;3.6;
4353;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 januari;7.6;9.6;4.3;
4354;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 februari;;;4.1;
4355;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 maart;;;4.8;
4356;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 april;4.7;3.9;4.2;
4357;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 mei;;;2.0;
4358;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 juni;;;2.4;
4359;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 juli;7.0;5.4;7.3;
4360;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 augustus;;;3.1;
4361;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 september;;;5.2;
4362;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 oktober;10.4;6.6;13.0;
4363;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 november;;;9.8;
4364;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 december;;;7.8;
4365;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 januari;10.1;10.9;8.5;
4366;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 februari;;;5.9;
4367;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 maart;;;3.0;
4368;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 april;6.7;7.3;4.8;
4369;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 mei;;;3.3;
4370;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 juni;;;3.5;
4371;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 juli;3.7;2.1;3.8;
4372;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 augustus;;;3.1;
4373;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 september;;;4.7;
4374;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 oktober;4.4;3.6;3.6;
4375;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 november;;;3.9;
4376;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 december;;;3.5;
4377;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 januari;1.0;1.7;-2.0;
4378;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 februari;;;-2.9;
4379;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 maart;;;-2.8;
4380;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 april;-3.5;-4.4;-3.9;
4381;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 mei;;;-2.9;
4382;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 juni;;;-2.3;
4383;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 juli;-2.3;-3.6;-2.6;
4384;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 augustus;;;-5.2;
4385;Overijssel (PV);Ondergrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 september;;;-7.2;
