ID;ArbeidsmarktpositieSchoolverlaters;InkomstenSchoolverlaters;Onderwijssoorten;Leeftijd;RegioS;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
7943;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Vier grote gemeenten (G4);2008, vrijdag 26 september;390.0;170.0;220.0;43.8
7944;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2005, vrijdag 30 september;420.0;190.0;230.0;44.3
7945;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2006, vrijdag 29 september;490.0;160.0;330.0;33.1
7946;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2007, vrijdag 28 september;520.0;130.0;390.0;24.5
7947;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2008, vrijdag 26 september;620.0;190.0;430.0;30.9
7948;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gemeenten < 100 000 inwoners;2005, vrijdag 30 september;1650.0;680.0;980.0;40.9
7949;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gemeenten < 100 000 inwoners;2006, vrijdag 29 september;2140.0;610.0;1530.0;28.4
7950;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gemeenten < 100 000 inwoners;2007, vrijdag 28 september;2110.0;460.0;1650.0;21.9
7951;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gemeenten < 100 000 inwoners;2008, vrijdag 26 september;2630.0;660.0;1970.0;25.0
7952;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Nederland (LD);2005, vrijdag 30 september;100.0;40.0;60.0;41.2
7953;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Nederland (LD);2006, vrijdag 29 september;150.0;60.0;90.0;39.7
7954;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Nederland (LD);2007, vrijdag 28 september;180.0;40.0;140.0;20.9
7955;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Nederland (LD);2008, vrijdag 26 september;290.0;60.0;230.0;20.7
7956;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Nederland (LD);2005, vrijdag 30 september;610.0;230.0;380.0;37.9
7957;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Nederland (LD);2006, vrijdag 29 september;770.0;240.0;540.0;30.9
7958;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Nederland (LD);2007, vrijdag 28 september;770.0;170.0;610.0;21.4
7959;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Nederland (LD);2008, vrijdag 26 september;860.0;210.0;650.0;24.5
7960;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Nederland (LD);2005, vrijdag 30 september;900.0;360.0;540.0;39.6
7961;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Nederland (LD);2006, vrijdag 29 september;1320.0;380.0;940.0;28.8
7962;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Nederland (LD);2007, vrijdag 28 september;1520.0;380.0;1140.0;25.0
7963;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;West-Nederland (LD);2008, vrijdag 26 september;1920.0;600.0;1320.0;31.2
7964;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Nederland (LD);2005, vrijdag 30 september;560.0;280.0;280.0;50.5
7965;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Nederland (LD);2006, vrijdag 29 september;600.0;170.0;430.0;28.5
7966;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Nederland (LD);2007, vrijdag 28 september;470.0;130.0;350.0;26.5
7967;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Nederland (LD);2008, vrijdag 26 september;570.0;150.0;420.0;26.4
7968;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Groningen (PV);2005, vrijdag 30 september;;;;
7969;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Groningen (PV);2006, vrijdag 29 september;20.0;10.0;10.0;52.4
7970;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Groningen (PV);2007, vrijdag 28 september;50.0;10.0;30.0;29.2
7971;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Groningen (PV);2008, vrijdag 26 september;70.0;20.0;50.0;25.4
7972;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland (PV);2005, vrijdag 30 september;60.0;20.0;50.0;29.7
7973;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland (PV);2006, vrijdag 29 september;70.0;20.0;50.0;31.4
7974;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland (PV);2007, vrijdag 28 september;80.0;20.0;60.0;20.0
7975;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland (PV);2008, vrijdag 26 september;160.0;40.0;130.0;22.2
7976;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Drenthe (PV);2005, vrijdag 30 september;30.0;20.0;10.0;59.4
7977;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Drenthe (PV);2006, vrijdag 29 september;60.0;30.0;30.0;45.5
7978;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Drenthe (PV);2007, vrijdag 28 september;50.0;;40.0;
7979;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Drenthe (PV);2008, vrijdag 26 september;60.0;;50.0;
7980;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Overijssel (PV);2005, vrijdag 30 september;210.0;110.0;110.0;49.5
7981;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Overijssel (PV);2006, vrijdag 29 september;200.0;70.0;130.0;35.1
7982;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Overijssel (PV);2007, vrijdag 28 september;240.0;60.0;190.0;22.6
7983;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Overijssel (PV);2008, vrijdag 26 september;290.0;70.0;220.0;23.6
7984;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Flevoland (PV);2005, vrijdag 30 september;70.0;30.0;40.0;39.7
7985;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Flevoland (PV);2006, vrijdag 29 september;110.0;30.0;80.0;26.6
7986;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Flevoland (PV);2007, vrijdag 28 september;90.0;30.0;60.0;29.2
7987;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Flevoland (PV);2008, vrijdag 26 september;130.0;40.0;90.0;31.5
7988;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gelderland (PV);2005, vrijdag 30 september;330.0;100.0;230.0;30.0
7989;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gelderland (PV);2006, vrijdag 29 september;460.0;140.0;320.0;30.0
7990;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gelderland (PV);2007, vrijdag 28 september;440.0;80.0;360.0;19.1
7991;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gelderland (PV);2008, vrijdag 26 september;440.0;100.0;340.0;23.1
7992;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Utrecht (PV);2005, vrijdag 30 september;190.0;80.0;110.0;44.0
7993;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Utrecht (PV);2006, vrijdag 29 september;230.0;70.0;160.0;30.9
7994;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Utrecht (PV);2007, vrijdag 28 september;280.0;60.0;220.0;20.6
7995;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Utrecht (PV);2008, vrijdag 26 september;330.0;90.0;230.0;28.7
7996;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Holland (PV);2005, vrijdag 30 september;260.0;90.0;170.0;32.8
7997;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Holland (PV);2006, vrijdag 29 september;590.0;190.0;400.0;32.3
7998;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Holland (PV);2007, vrijdag 28 september;590.0;180.0;410.0;30.1
7999;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Holland (PV);2008, vrijdag 26 september;620.0;180.0;440.0;29.2
8000;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland (PV);2005, vrijdag 30 september;360.0;140.0;220.0;39.7
8001;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland (PV);2006, vrijdag 29 september;410.0;100.0;310.0;24.6
8002;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland (PV);2007, vrijdag 28 september;560.0;120.0;440.0;21.7
8003;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuid-Holland (PV);2008, vrijdag 26 september;850.0;300.0;560.0;34.9
8004;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zeeland (PV);2005, vrijdag 30 september;90.0;40.0;50.0;48.9
8005;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zeeland (PV);2006, vrijdag 29 september;90.0;20.0;70.0;19.8
8006;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zeeland (PV);2007, vrijdag 28 september;90.0;20.0;70.0;26.4
8007;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zeeland (PV);2008, vrijdag 26 september;120.0;30.0;100.0;22.6
8008;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Brabant (PV);2005, vrijdag 30 september;350.0;150.0;190.0;44.6
8009;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Brabant (PV);2006, vrijdag 29 september;390.0;100.0;290.0;26.2
8010;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Brabant (PV);2007, vrijdag 28 september;290.0;70.0;230.0;22.4
8011;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Brabant (PV);2008, vrijdag 26 september;360.0;100.0;260.0;26.7
8012;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Limburg (PV);2005, vrijdag 30 september;220.0;130.0;90.0;60.0
8013;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Limburg (PV);2006, vrijdag 29 september;210.0;70.0;140.0;32.9
8014;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Limburg (PV);2007, vrijdag 28 september;180.0;60.0;120.0;33.3
8015;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Limburg (PV);2008, vrijdag 26 september;210.0;60.0;160.0;25.9
8016;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Groningen (WG);2005, vrijdag 30 september;;;0.0;
8017;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Groningen (WG);2006, vrijdag 29 september;;;;
8018;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Groningen (WG);2007, vrijdag 28 september;10.0;;;
8019;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Groningen (WG);2008, vrijdag 26 september;20.0;;20.0;
8020;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Groningen en Eemsmond (WG);2005, vrijdag 30 september;;;0.0;
8021;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Groningen en Eemsmond (WG);2006, vrijdag 29 september;;;;
8022;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Groningen en Eemsmond (WG);2007, vrijdag 28 september;;;;
8023;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord-Groningen en Eemsmond (WG);2008, vrijdag 26 september;20.0;;10.0;
8024;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Centraal en westelijk Groningen (WG);2005, vrijdag 30 september;;;;
8025;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Centraal en westelijk Groningen (WG);2006, vrijdag 29 september;10.0;;;
8026;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Centraal en westelijk Groningen (WG);2007, vrijdag 28 september;30.0;;20.0;
8027;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Centraal en westelijk Groningen (WG);2008, vrijdag 26 september;30.0;;20.0;
8028;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland-noord (WG);2005, vrijdag 30 september;30.0;;20.0;
8029;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland-noord (WG);2006, vrijdag 29 september;30.0;10.0;10.0;44.0
8030;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland-noord (WG);2007, vrijdag 28 september;20.0;;20.0;
8031;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland-noord (WG);2008, vrijdag 26 september;70.0;20.0;50.0;29.9
8032;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidwest-Friesland (WG);2005, vrijdag 30 september;10.0;;10.0;
8033;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidwest-Friesland (WG);2006, vrijdag 29 september;20.0;;;
8034;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidwest-Friesland (WG);2007, vrijdag 28 september;30.0;;20.0;
8035;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidwest-Friesland (WG);2008, vrijdag 26 september;30.0;;30.0;
8036;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland-oost (WG);2005, vrijdag 30 september;20.0;;20.0;
8037;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland-oost (WG);2006, vrijdag 29 september;30.0;;30.0;
8038;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland-oost (WG);2007, vrijdag 28 september;30.0;;30.0;
8039;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Friesland-oost (WG);2008, vrijdag 26 september;60.0;10.0;50.0;15.9
8040;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord- en midden-Drenthe (WG);2005, vrijdag 30 september;;;0.0;
8041;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord- en midden-Drenthe (WG);2006, vrijdag 29 september;20.0;;;
8042;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord- en midden-Drenthe (WG);2007, vrijdag 28 september;10.0;;;
8043;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noord- en midden-Drenthe (WG);2008, vrijdag 26 september;30.0;;20.0;
8044;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidoost-Drenthe (WG);2005, vrijdag 30 september;;;;
8045;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidoost-Drenthe (WG);2006, vrijdag 29 september;10.0;;;
8046;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidoost-Drenthe (WG);2007, vrijdag 28 september;20.0;;20.0;
8047;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidoost-Drenthe (WG);2008, vrijdag 26 september;10.0;0.0;10.0;0.0
8048;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidwest-Drenthe (WG);2005, vrijdag 30 september;20.0;10.0;;
8049;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidwest-Drenthe (WG);2006, vrijdag 29 september;30.0;10.0;20.0;44.8
8050;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidwest-Drenthe (WG);2007, vrijdag 28 september;20.0;;20.0;
8051;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Zuidwest-Drenthe (WG);2008, vrijdag 26 september;20.0;;20.0;
8052;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;IJssel-Vecht (WG);2005, vrijdag 30 september;120.0;60.0;50.0;55.7
8053;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;IJssel-Vecht (WG);2006, vrijdag 29 september;110.0;40.0;80.0;33.3
8054;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;IJssel-Vecht (WG);2007, vrijdag 28 september;120.0;20.0;100.0;16.1
8055;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;IJssel-Vecht (WG);2008, vrijdag 26 september;140.0;30.0;120.0;20.1
8056;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Stedendriehoek (WG);2005, vrijdag 30 september;70.0;20.0;40.0;34.3
8057;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Stedendriehoek (WG);2006, vrijdag 29 september;90.0;30.0;60.0;32.2
8058;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Stedendriehoek (WG);2007, vrijdag 28 september;110.0;30.0;80.0;26.5
8059;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Stedendriehoek (WG);2008, vrijdag 26 september;80.0;30.0;50.0;34.6
8060;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Twente (WG);2005, vrijdag 30 september;90.0;40.0;50.0;44.1
8061;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Twente (WG);2006, vrijdag 29 september;70.0;30.0;40.0;38.9
8062;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Twente (WG);2007, vrijdag 28 september;100.0;30.0;80.0;26.2
8063;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Twente (WG);2008, vrijdag 26 september;140.0;30.0;110.0;23.6
8064;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Gelderland (WG);2005, vrijdag 30 september;70.0;10.0;60.0;17.4
8065;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Gelderland (WG);2006, vrijdag 29 september;80.0;20.0;60.0;21.3
8066;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Gelderland (WG);2007, vrijdag 28 september;80.0;;70.0;
8067;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Oost-Gelderland (WG);2008, vrijdag 26 september;90.0;10.0;70.0;16.3
8068;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Arnhem/Nijmegen (WG);2005, vrijdag 30 september;40.0;;30.0;
8069;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Arnhem/Nijmegen (WG);2006, vrijdag 29 september;110.0;40.0;70.0;32.4
8070;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Arnhem/Nijmegen (WG);2007, vrijdag 28 september;90.0;20.0;70.0;20.5
8071;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Arnhem/Nijmegen (WG);2008, vrijdag 26 september;90.0;20.0;70.0;20.7
8072;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Rivierenland (WG);2005, vrijdag 30 september;60.0;20.0;40.0;31.3
8073;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Rivierenland (WG);2006, vrijdag 29 september;90.0;30.0;60.0;28.7
8074;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Rivierenland (WG);2007, vrijdag 28 september;50.0;10.0;40.0;28.0
8075;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Rivierenland (WG);2008, vrijdag 26 september;50.0;;40.0;
8076;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Eem en Vallei (WG);2005, vrijdag 30 september;120.0;50.0;70.0;41.0
8077;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Eem en Vallei (WG);2006, vrijdag 29 september;140.0;40.0;100.0;28.1
8078;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Eem en Vallei (WG);2007, vrijdag 28 september;170.0;30.0;140.0;15.1
8079;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Eem en Vallei (WG);2008, vrijdag 26 september;200.0;50.0;150.0;26.9
8080;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noordwest-Veluwe (WG);2005, vrijdag 30 september;50.0;20.0;30.0;41.3
8081;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noordwest-Veluwe (WG);2006, vrijdag 29 september;60.0;30.0;40.0;39.7
8082;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noordwest-Veluwe (WG);2007, vrijdag 28 september;60.0;10.0;40.0;24.1
8083;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Noordwest-Veluwe (WG);2008, vrijdag 26 september;70.0;20.0;50.0;30.9
8084;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Flevoland (WG);2005, vrijdag 30 september;70.0;30.0;40.0;39.7
8085;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Flevoland (WG);2006, vrijdag 29 september;110.0;30.0;80.0;26.6
8086;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Flevoland (WG);2007, vrijdag 28 september;90.0;30.0;60.0;29.2
8087;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Flevoland (WG);2008, vrijdag 26 september;130.0;40.0;90.0;31.5
8088;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Utrecht (WG);2005, vrijdag 30 september;120.0;50.0;70.0;44.2
8089;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Utrecht (WG);2006, vrijdag 29 september;150.0;50.0;100.0;31.8
8090;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Utrecht (WG);2007, vrijdag 28 september;180.0;40.0;140.0;22.2
8091;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Utrecht (WG);2008, vrijdag 26 september;200.0;60.0;140.0;29.1
8092;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gooi en Vechtstreek (WG);2005, vrijdag 30 september;10.0;;;
8093;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gooi en Vechtstreek (WG);2006, vrijdag 29 september;40.0;10.0;20.0;38.9
8094;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gooi en Vechtstreek (WG);2007, vrijdag 28 september;40.0;10.0;30.0;26.2
8095;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Gooi en Vechtstreek (WG);2008, vrijdag 26 september;50.0;20.0;30.0;31.3
8096;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Agglomeratie Amsterdam (WG);2005, vrijdag 30 september;90.0;40.0;50.0;39.3
8097;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Agglomeratie Amsterdam (WG);2006, vrijdag 29 september;270.0;100.0;170.0;35.6
8098;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Agglomeratie Amsterdam (WG);2007, vrijdag 28 september;290.0;110.0;190.0;36.2
8099;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Agglomeratie Amsterdam (WG);2008, vrijdag 26 september;310.0;100.0;210.0;33.4
8100;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Westfriesland (WG);2005, vrijdag 30 september;30.0;;20.0;
8101;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Westfriesland (WG);2006, vrijdag 29 september;50.0;10.0;40.0;24.5
8102;Totaal schoolverlaters;Totaal schoolverlaters;Mbo extraneï;18 tot 23 jaar;Westfriesland (WG);2007, vrijdag 28 september;60.0;10.0;40.0;24.6
