ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
411;15;Gescheiden;2042;0;0;0;0;0
412;15;Gescheiden;2043;0;0;0;0;0
413;15;Gescheiden;2044;0;0;0;0;0
414;15;Gescheiden;2045;0;0;0;0;0
415;15;Gescheiden;2046;0;0;0;0;0
416;15;Gescheiden;2047;0;0;0;0;0
417;15;Gescheiden;2048;0;0;0;0;0
418;15;Gescheiden;2049;0;0;0;0;0
419;15;Gescheiden;2050;0;0;0;0;0
420;16;Referentiepersonen;2009;2611;2186;170;73;182
421;16;Referentiepersonen;2010;1690;1367;88;61;174
422;16;Referentiepersonen;2011;1692;1362;97;60;173
423;16;Referentiepersonen;2012;1676;1347;101;58;170
424;16;Referentiepersonen;2013;1683;1349;106;58;170
425;16;Referentiepersonen;2014;1704;1366;107;59;172
426;16;Referentiepersonen;2015;1746;1397;111;60;178
427;16;Referentiepersonen;2016;1756;1406;111;60;179
428;16;Referentiepersonen;2017;1786;1427;114;62;183
429;16;Referentiepersonen;2018;1767;1414;112;61;180
430;16;Referentiepersonen;2019;1752;1403;111;60;178
431;16;Referentiepersonen;2020;1744;1397;110;60;177
432;16;Referentiepersonen;2021;1703;1366;106;59;172
433;16;Referentiepersonen;2022;1665;1337;104;57;167
434;16;Referentiepersonen;2023;1651;1326;103;57;165
435;16;Referentiepersonen;2024;1635;1314;101;56;164
436;16;Referentiepersonen;2025;1660;1333;103;57;167
437;16;Referentiepersonen;2026;1639;1318;100;56;165
438;16;Referentiepersonen;2027;1625;1307;99;56;163
439;16;Referentiepersonen;2028;1619;1303;98;56;162
440;16;Referentiepersonen;2029;1620;1303;98;56;163
441;16;Referentiepersonen;2030;1623;1306;98;56;163
442;16;Referentiepersonen;2031;1623;1306;98;56;163
443;16;Referentiepersonen;2032;1629;1310;99;56;164
444;16;Referentiepersonen;2033;1633;1314;99;56;164
445;16;Referentiepersonen;2034;1640;1319;100;56;165
446;16;Referentiepersonen;2035;1649;1325;101;57;166
447;16;Referentiepersonen;2036;1655;1330;101;57;167
448;16;Referentiepersonen;2037;1662;1335;102;57;168
449;16;Referentiepersonen;2038;1670;1341;103;57;169
450;16;Referentiepersonen;2039;1676;1345;104;58;169
451;16;Referentiepersonen;2040;1682;1349;105;58;170
452;16;Referentiepersonen;2041;1686;1352;106;58;170
453;16;Referentiepersonen;2042;1692;1356;107;58;171
454;16;Referentiepersonen;2043;1695;1359;107;58;171
455;16;Referentiepersonen;2044;1699;1362;108;58;171
456;16;Referentiepersonen;2045;1701;1363;108;58;172
457;16;Referentiepersonen;2046;1703;1364;109;58;172
458;16;Referentiepersonen;2047;1703;1364;109;58;172
459;16;Referentiepersonen;2048;1701;1362;109;58;172
460;16;Referentiepersonen;2049;1699;1361;109;58;171
461;16;Referentiepersonen;2050;1697;1359;109;58;171
462;16;Ongehuwd;2009;2602;2185;164;71;182
463;16;Ongehuwd;2010;1681;1367;79;61;174
464;16;Ongehuwd;2011;1683;1362;88;60;173
465;16;Ongehuwd;2012;1667;1347;92;58;170
466;16;Ongehuwd;2013;1673;1349;96;58;170
467;16;Ongehuwd;2014;1694;1366;97;59;172
468;16;Ongehuwd;2015;1735;1396;101;60;178
469;16;Ongehuwd;2016;1745;1405;101;60;179
470;16;Ongehuwd;2017;1775;1426;104;62;183
471;16;Ongehuwd;2018;1756;1413;102;61;180
472;16;Ongehuwd;2019;1741;1402;101;60;178
473;16;Ongehuwd;2020;1733;1396;100;60;177
474;16;Ongehuwd;2021;1692;1365;96;59;172
475;16;Ongehuwd;2022;1654;1336;94;57;167
476;16;Ongehuwd;2023;1640;1325;93;57;165
477;16;Ongehuwd;2024;1624;1313;91;56;164
478;16;Ongehuwd;2025;1649;1332;93;57;167
479;16;Ongehuwd;2026;1628;1317;90;56;165
480;16;Ongehuwd;2027;1614;1306;89;56;163
481;16;Ongehuwd;2028;1608;1302;88;56;162
482;16;Ongehuwd;2029;1609;1302;88;56;163
483;16;Ongehuwd;2030;1612;1305;88;56;163
484;16;Ongehuwd;2031;1612;1305;88;56;163
485;16;Ongehuwd;2032;1618;1309;89;56;164
486;16;Ongehuwd;2033;1622;1313;89;56;164
487;16;Ongehuwd;2034;1629;1318;90;56;165
488;16;Ongehuwd;2035;1638;1324;91;57;166
489;16;Ongehuwd;2036;1644;1329;91;57;167
490;16;Ongehuwd;2037;1651;1334;92;57;168
491;16;Ongehuwd;2038;1659;1340;93;57;169
492;16;Ongehuwd;2039;1665;1344;94;58;169
493;16;Ongehuwd;2040;1671;1348;95;58;170
494;16;Ongehuwd;2041;1675;1351;96;58;170
495;16;Ongehuwd;2042;1681;1355;97;58;171
496;16;Ongehuwd;2043;1684;1358;97;58;171
497;16;Ongehuwd;2044;1688;1361;98;58;171
498;16;Ongehuwd;2045;1690;1362;98;58;172
499;16;Ongehuwd;2046;1692;1363;99;58;172
500;16;Ongehuwd;2047;1692;1363;99;58;172
501;16;Ongehuwd;2048;1690;1361;99;58;172
502;16;Ongehuwd;2049;1688;1360;99;58;171
503;16;Ongehuwd;2050;1686;1358;99;58;171
504;16;Gehuwd;2009;8;1;6;1;0
505;16;Gehuwd;2010;9;0;9;0;0
506;16;Gehuwd;2011;9;0;9;0;0
507;16;Gehuwd;2012;9;0;9;0;0
508;16;Gehuwd;2013;10;0;10;0;0
509;16;Gehuwd;2014;10;0;10;0;0
510;16;Gehuwd;2015;11;1;10;0;0
511;16;Gehuwd;2016;11;1;10;0;0
512;16;Gehuwd;2017;11;1;10;0;0
513;16;Gehuwd;2018;11;1;10;0;0
514;16;Gehuwd;2019;11;1;10;0;0
515;16;Gehuwd;2020;11;1;10;0;0
516;16;Gehuwd;2021;11;1;10;0;0
517;16;Gehuwd;2022;11;1;10;0;0
518;16;Gehuwd;2023;11;1;10;0;0
519;16;Gehuwd;2024;11;1;10;0;0
520;16;Gehuwd;2025;11;1;10;0;0
521;16;Gehuwd;2026;11;1;10;0;0
522;16;Gehuwd;2027;11;1;10;0;0
523;16;Gehuwd;2028;11;1;10;0;0
524;16;Gehuwd;2029;11;1;10;0;0
525;16;Gehuwd;2030;11;1;10;0;0
526;16;Gehuwd;2031;11;1;10;0;0
527;16;Gehuwd;2032;11;1;10;0;0
528;16;Gehuwd;2033;11;1;10;0;0
529;16;Gehuwd;2034;11;1;10;0;0
530;16;Gehuwd;2035;11;1;10;0;0
531;16;Gehuwd;2036;11;1;10;0;0
532;16;Gehuwd;2037;11;1;10;0;0
533;16;Gehuwd;2038;11;1;10;0;0
534;16;Gehuwd;2039;11;1;10;0;0
535;16;Gehuwd;2040;11;1;10;0;0
536;16;Gehuwd;2041;11;1;10;0;0
537;16;Gehuwd;2042;11;1;10;0;0
538;16;Gehuwd;2043;11;1;10;0;0
539;16;Gehuwd;2044;11;1;10;0;0
540;16;Gehuwd;2045;11;1;10;0;0
541;16;Gehuwd;2046;11;1;10;0;0
542;16;Gehuwd;2047;11;1;10;0;0
543;16;Gehuwd;2048;11;1;10;0;0
544;16;Gehuwd;2049;11;1;10;0;0
545;16;Gehuwd;2050;11;1;10;0;0
546;16;Verweduwd;2009;1;0;0;1;0
547;16;Verweduwd;2010;0;0;0;0;0
548;16;Verweduwd;2011;0;0;0;0;0
549;16;Verweduwd;2012;0;0;0;0;0
550;16;Verweduwd;2013;0;0;0;0;0
551;16;Verweduwd;2014;0;0;0;0;0
552;16;Verweduwd;2015;0;0;0;0;0
553;16;Verweduwd;2016;0;0;0;0;0
554;16;Verweduwd;2017;0;0;0;0;0
555;16;Verweduwd;2018;0;0;0;0;0
556;16;Verweduwd;2019;0;0;0;0;0
557;16;Verweduwd;2020;0;0;0;0;0
558;16;Verweduwd;2021;0;0;0;0;0
559;16;Verweduwd;2022;0;0;0;0;0
560;16;Verweduwd;2023;0;0;0;0;0
561;16;Verweduwd;2024;0;0;0;0;0
562;16;Verweduwd;2025;0;0;0;0;0
563;16;Verweduwd;2026;0;0;0;0;0
564;16;Verweduwd;2027;0;0;0;0;0
565;16;Verweduwd;2028;0;0;0;0;0
566;16;Verweduwd;2029;0;0;0;0;0
567;16;Verweduwd;2030;0;0;0;0;0
568;16;Verweduwd;2031;0;0;0;0;0
569;16;Verweduwd;2032;0;0;0;0;0
570;16;Verweduwd;2033;0;0;0;0;0
571;16;Verweduwd;2034;0;0;0;0;0
572;16;Verweduwd;2035;0;0;0;0;0
573;16;Verweduwd;2036;0;0;0;0;0
574;16;Verweduwd;2037;0;0;0;0;0
575;16;Verweduwd;2038;0;0;0;0;0
576;16;Verweduwd;2039;0;0;0;0;0
577;16;Verweduwd;2040;0;0;0;0;0
578;16;Verweduwd;2041;0;0;0;0;0
579;16;Verweduwd;2042;0;0;0;0;0
580;16;Verweduwd;2043;0;0;0;0;0
581;16;Verweduwd;2044;0;0;0;0;0
582;16;Verweduwd;2045;0;0;0;0;0
583;16;Verweduwd;2046;0;0;0;0;0
584;16;Verweduwd;2047;0;0;0;0;0
585;16;Verweduwd;2048;0;0;0;0;0
586;16;Verweduwd;2049;0;0;0;0;0
587;16;Verweduwd;2050;0;0;0;0;0
588;16;Gescheiden;2009;0;0;0;0;0
589;16;Gescheiden;2010;0;0;0;0;0
590;16;Gescheiden;2011;0;0;0;0;0
591;16;Gescheiden;2012;0;0;0;0;0
592;16;Gescheiden;2013;0;0;0;0;0
593;16;Gescheiden;2014;0;0;0;0;0
594;16;Gescheiden;2015;0;0;0;0;0
595;16;Gescheiden;2016;0;0;0;0;0
596;16;Gescheiden;2017;0;0;0;0;0
597;16;Gescheiden;2018;0;0;0;0;0
598;16;Gescheiden;2019;0;0;0;0;0
599;16;Gescheiden;2020;0;0;0;0;0
600;16;Gescheiden;2021;0;0;0;0;0
601;16;Gescheiden;2022;0;0;0;0;0
602;16;Gescheiden;2023;0;0;0;0;0
603;16;Gescheiden;2024;0;0;0;0;0
604;16;Gescheiden;2025;0;0;0;0;0
605;16;Gescheiden;2026;0;0;0;0;0
606;16;Gescheiden;2027;0;0;0;0;0
607;16;Gescheiden;2028;0;0;0;0;0
608;16;Gescheiden;2029;0;0;0;0;0
609;16;Gescheiden;2030;0;0;0;0;0
610;16;Gescheiden;2031;0;0;0;0;0
611;16;Gescheiden;2032;0;0;0;0;0
612;16;Gescheiden;2033;0;0;0;0;0
613;16;Gescheiden;2034;0;0;0;0;0
614;16;Gescheiden;2035;0;0;0;0;0
615;16;Gescheiden;2036;0;0;0;0;0
616;16;Gescheiden;2037;0;0;0;0;0
617;16;Gescheiden;2038;0;0;0;0;0
618;16;Gescheiden;2039;0;0;0;0;0
619;16;Gescheiden;2040;0;0;0;0;0
620;16;Gescheiden;2041;0;0;0;0;0
621;16;Gescheiden;2042;0;0;0;0;0
622;16;Gescheiden;2043;0;0;0;0;0
623;16;Gescheiden;2044;0;0;0;0;0
624;16;Gescheiden;2045;0;0;0;0;0
625;16;Gescheiden;2046;0;0;0;0;0
626;16;Gescheiden;2047;0;0;0;0;0
627;16;Gescheiden;2048;0;0;0;0;0
628;16;Gescheiden;2049;0;0;0;0;0
629;16;Gescheiden;2050;0;0;0;0;0
630;17;Referentiepersonen;2009;4910;4036;359;186;329
631;17;Referentiepersonen;2010;5061;4111;390;217;343
632;17;Referentiepersonen;2011;4308;3468;325;195;320
633;17;Referentiepersonen;2012;4330;3480;336;193;321
634;17;Referentiepersonen;2013;4247;3412;333;187;315
635;17;Referentiepersonen;2014;4251;3410;337;188;316
636;17;Referentiepersonen;2015;4298;3448;338;192;320
637;17;Referentiepersonen;2016;4410;3537;348;195;330
638;17;Referentiepersonen;2017;4437;3561;349;196;331
639;17;Referentiepersonen;2018;4521;3628;354;202;337
640;17;Referentiepersonen;2019;4463;3583;350;198;332
641;17;Referentiepersonen;2020;4428;3556;348;196;328
642;17;Referentiepersonen;2021;4404;3537;346;195;326
643;17;Referentiepersonen;2022;4290;3446;336;191;317
644;17;Referentiepersonen;2023;4184;3362;328;186;308
645;17;Referentiepersonen;2024;4142;3327;325;184;306
646;17;Referentiepersonen;2025;4093;3289;319;182;303
647;17;Referentiepersonen;2026;4169;3350;325;185;309
648;17;Referentiepersonen;2027;4106;3300;320;182;304
649;17;Referentiepersonen;2028;4061;3265;315;180;301
650;17;Referentiepersonen;2029;4053;3260;314;179;300
651;17;Referentiepersonen;2030;4053;3259;314;179;301
652;17;Referentiepersonen;2031;4063;3267;314;180;302
653;17;Referentiepersonen;2032;4062;3267;314;179;302
654;17;Referentiepersonen;2033;4076;3277;316;180;303
655;17;Referentiepersonen;2034;4091;3289;317;181;304
656;17;Referentiepersonen;2035;4110;3304;320;181;305
657;17;Referentiepersonen;2036;4130;3318;322;183;307
658;17;Referentiepersonen;2037;4152;3335;325;183;309
659;17;Referentiepersonen;2038;4173;3352;327;184;310
660;17;Referentiepersonen;2039;4195;3369;330;185;311
661;17;Referentiepersonen;2040;4213;3381;333;186;313
662;17;Referentiepersonen;2041;4229;3394;335;186;314
663;17;Referentiepersonen;2042;4243;3404;337;187;315
664;17;Referentiepersonen;2043;4257;3414;339;188;316
665;17;Referentiepersonen;2044;4266;3421;341;188;316
666;17;Referentiepersonen;2045;4276;3427;344;188;317
667;17;Referentiepersonen;2046;4281;3431;345;188;317
668;17;Referentiepersonen;2047;4285;3434;346;188;317
669;17;Referentiepersonen;2048;4286;3434;347;188;317
670;17;Referentiepersonen;2049;4284;3431;348;188;317
671;17;Referentiepersonen;2050;4279;3427;348;188;316
672;17;Ongehuwd;2009;4890;4032;348;181;329
673;17;Ongehuwd;2010;5035;4106;375;211;343
674;17;Ongehuwd;2011;4281;3463;307;191;320
675;17;Ongehuwd;2012;4302;3475;317;189;321
676;17;Ongehuwd;2013;4219;3407;314;183;315
677;17;Ongehuwd;2014;4222;3405;317;184;316
678;17;Ongehuwd;2015;4268;3442;318;188;320
679;17;Ongehuwd;2016;4380;3531;328;191;330
680;17;Ongehuwd;2017;4407;3555;329;192;331
681;17;Ongehuwd;2018;4490;3622;334;197;337
682;17;Ongehuwd;2019;4433;3577;330;194;332
683;17;Ongehuwd;2020;4398;3550;328;192;328
684;17;Ongehuwd;2021;4374;3531;326;191;326
685;17;Ongehuwd;2022;4260;3440;316;187;317
686;17;Ongehuwd;2023;4154;3356;308;182;308
687;17;Ongehuwd;2024;4113;3322;305;180;306
688;17;Ongehuwd;2025;4064;3284;299;178;303
689;17;Ongehuwd;2026;4139;3344;305;181;309
690;17;Ongehuwd;2027;4077;3295;300;178;304
691;17;Ongehuwd;2028;4032;3260;295;176;301
692;17;Ongehuwd;2029;4024;3255;294;175;300
693;17;Ongehuwd;2030;4024;3254;294;175;301
694;17;Ongehuwd;2031;4034;3262;294;176;302
695;17;Ongehuwd;2032;4033;3262;294;175;302
696;17;Ongehuwd;2033;4047;3272;296;176;303
697;17;Ongehuwd;2034;4062;3284;297;177;304
698;17;Ongehuwd;2035;4081;3299;300;177;305
699;17;Ongehuwd;2036;4101;3313;302;179;307
700;17;Ongehuwd;2037;4122;3329;305;179;309
701;17;Ongehuwd;2038;4143;3346;307;180;310
702;17;Ongehuwd;2039;4165;3363;310;181;311
703;17;Ongehuwd;2040;4183;3375;313;182;313
704;17;Ongehuwd;2041;4199;3388;315;182;314
705;17;Ongehuwd;2042;4213;3398;317;183;315
706;17;Ongehuwd;2043;4227;3408;319;184;316
707;17;Ongehuwd;2044;4236;3415;321;184;316
708;17;Ongehuwd;2045;4245;3421;323;184;317
709;17;Ongehuwd;2046;4250;3425;324;184;317
710;17;Ongehuwd;2047;4254;3428;325;184;317
711;17;Ongehuwd;2048;4255;3428;326;184;317
712;17;Ongehuwd;2049;4253;3425;327;184;317
713;17;Ongehuwd;2050;4248;3421;327;184;316
714;17;Gehuwd;2009;20;4;11;5;0
715;17;Gehuwd;2010;25;5;15;5;0
716;17;Gehuwd;2011;27;5;18;4;0
717;17;Gehuwd;2012;28;5;19;4;0
718;17;Gehuwd;2013;28;5;19;4;0
719;17;Gehuwd;2014;29;5;20;4;0
720;17;Gehuwd;2015;30;6;20;4;0
721;17;Gehuwd;2016;30;6;20;4;0
722;17;Gehuwd;2017;30;6;20;4;0
723;17;Gehuwd;2018;31;6;20;5;0
724;17;Gehuwd;2019;30;6;20;4;0
725;17;Gehuwd;2020;30;6;20;4;0
726;17;Gehuwd;2021;30;6;20;4;0
727;17;Gehuwd;2022;30;6;20;4;0
728;17;Gehuwd;2023;30;6;20;4;0
729;17;Gehuwd;2024;29;5;20;4;0
730;17;Gehuwd;2025;29;5;20;4;0
731;17;Gehuwd;2026;30;6;20;4;0
732;17;Gehuwd;2027;29;5;20;4;0
733;17;Gehuwd;2028;29;5;20;4;0
734;17;Gehuwd;2029;29;5;20;4;0
735;17;Gehuwd;2030;29;5;20;4;0
736;17;Gehuwd;2031;29;5;20;4;0
737;17;Gehuwd;2032;29;5;20;4;0
738;17;Gehuwd;2033;29;5;20;4;0
739;17;Gehuwd;2034;29;5;20;4;0
740;17;Gehuwd;2035;29;5;20;4;0
741;17;Gehuwd;2036;29;5;20;4;0
742;17;Gehuwd;2037;30;6;20;4;0
743;17;Gehuwd;2038;30;6;20;4;0
744;17;Gehuwd;2039;30;6;20;4;0
745;17;Gehuwd;2040;30;6;20;4;0
746;17;Gehuwd;2041;30;6;20;4;0
747;17;Gehuwd;2042;30;6;20;4;0
748;17;Gehuwd;2043;30;6;20;4;0
749;17;Gehuwd;2044;30;6;20;4;0
750;17;Gehuwd;2045;31;6;21;4;0
751;17;Gehuwd;2046;31;6;21;4;0
752;17;Gehuwd;2047;31;6;21;4;0
753;17;Gehuwd;2048;31;6;21;4;0
754;17;Gehuwd;2049;31;6;21;4;0
755;17;Gehuwd;2050;31;6;21;4;0
756;17;Verweduwd;2009;0;0;0;0;0
757;17;Verweduwd;2010;1;0;0;1;0
758;17;Verweduwd;2011;0;0;0;0;0
759;17;Verweduwd;2012;0;0;0;0;0
760;17;Verweduwd;2013;0;0;0;0;0
761;17;Verweduwd;2014;0;0;0;0;0
762;17;Verweduwd;2015;0;0;0;0;0
763;17;Verweduwd;2016;0;0;0;0;0
764;17;Verweduwd;2017;0;0;0;0;0
765;17;Verweduwd;2018;0;0;0;0;0
766;17;Verweduwd;2019;0;0;0;0;0
767;17;Verweduwd;2020;0;0;0;0;0
768;17;Verweduwd;2021;0;0;0;0;0
769;17;Verweduwd;2022;0;0;0;0;0
770;17;Verweduwd;2023;0;0;0;0;0
771;17;Verweduwd;2024;0;0;0;0;0
772;17;Verweduwd;2025;0;0;0;0;0
773;17;Verweduwd;2026;0;0;0;0;0
774;17;Verweduwd;2027;0;0;0;0;0
775;17;Verweduwd;2028;0;0;0;0;0
776;17;Verweduwd;2029;0;0;0;0;0
777;17;Verweduwd;2030;0;0;0;0;0
778;17;Verweduwd;2031;0;0;0;0;0
779;17;Verweduwd;2032;0;0;0;0;0
780;17;Verweduwd;2033;0;0;0;0;0
781;17;Verweduwd;2034;0;0;0;0;0
782;17;Verweduwd;2035;0;0;0;0;0
783;17;Verweduwd;2036;0;0;0;0;0
784;17;Verweduwd;2037;0;0;0;0;0
785;17;Verweduwd;2038;0;0;0;0;0
786;17;Verweduwd;2039;0;0;0;0;0
787;17;Verweduwd;2040;0;0;0;0;0
788;17;Verweduwd;2041;0;0;0;0;0
789;17;Verweduwd;2042;0;0;0;0;0
790;17;Verweduwd;2043;0;0;0;0;0
791;17;Verweduwd;2044;0;0;0;0;0
792;17;Verweduwd;2045;0;0;0;0;0
793;17;Verweduwd;2046;0;0;0;0;0
794;17;Verweduwd;2047;0;0;0;0;0
795;17;Verweduwd;2048;0;0;0;0;0
796;17;Verweduwd;2049;0;0;0;0;0
797;17;Verweduwd;2050;0;0;0;0;0
798;17;Gescheiden;2009;0;0;0;0;0
799;17;Gescheiden;2010;0;0;0;0;0
800;17;Gescheiden;2011;0;0;0;0;0
801;17;Gescheiden;2012;0;0;0;0;0
802;17;Gescheiden;2013;0;0;0;0;0
803;17;Gescheiden;2014;0;0;0;0;0
804;17;Gescheiden;2015;0;0;0;0;0
805;17;Gescheiden;2016;0;0;0;0;0
806;17;Gescheiden;2017;0;0;0;0;0
807;17;Gescheiden;2018;0;0;0;0;0
808;17;Gescheiden;2019;0;0;0;0;0
809;17;Gescheiden;2020;0;0;0;0;0
810;17;Gescheiden;2021;0;0;0;0;0
811;17;Gescheiden;2022;0;0;0;0;0
812;17;Gescheiden;2023;0;0;0;0;0
813;17;Gescheiden;2024;0;0;0;0;0
814;17;Gescheiden;2025;0;0;0;0;0
815;17;Gescheiden;2026;0;0;0;0;0
816;17;Gescheiden;2027;0;0;0;0;0
817;17;Gescheiden;2028;0;0;0;0;0
818;17;Gescheiden;2029;0;0;0;0;0
819;17;Gescheiden;2030;0;0;0;0;0
820;17;Gescheiden;2031;0;0;0;0;0
821;17;Gescheiden;2032;0;0;0;0;0
822;17;Gescheiden;2033;0;0;0;0;0
823;17;Gescheiden;2034;0;0;0;0;0
824;17;Gescheiden;2035;0;0;0;0;0
825;17;Gescheiden;2036;0;0;0;0;0
826;17;Gescheiden;2037;0;0;0;0;0
827;17;Gescheiden;2038;0;0;0;0;0
828;17;Gescheiden;2039;0;0;0;0;0
829;17;Gescheiden;2040;0;0;0;0;0
830;17;Gescheiden;2041;0;0;0;0;0
831;17;Gescheiden;2042;0;0;0;0;0
832;17;Gescheiden;2043;0;0;0;0;0
833;17;Gescheiden;2044;0;0;0;0;0
834;17;Gescheiden;2045;0;0;0;0;0
835;17;Gescheiden;2046;0;0;0;0;0
836;17;Gescheiden;2047;0;0;0;0;0
837;17;Gescheiden;2048;0;0;0;0;0
838;17;Gescheiden;2049;0;0;0;0;0
839;17;Gescheiden;2050;0;0;0;0;0
840;18;Referentiepersonen;2009;21716;18188;1663;365;1500
841;18;Referentiepersonen;2010;21679;18072;1668;439;1500
842;18;Referentiepersonen;2011;21606;17965;1681;462;1498
843;18;Referentiepersonen;2012;20938;17408;1629;441;1460
844;18;Referentiepersonen;2013;21040;17487;1643;442;1468
845;18;Referentiepersonen;2014;20575;17089;1615;432;1439
846;18;Referentiepersonen;2015;20550;17056;1619;432;1443
847;18;Referentiepersonen;2016;20738;17225;1615;440;1458
848;18;Referentiepersonen;2017;21314;17712;1655;449;1498
849;18;Referentiepersonen;2018;21449;17830;1664;451;1504
850;18;Referentiepersonen;2019;21901;18222;1684;463;1532
851;18;Referentiepersonen;2020;21586;17958;1666;456;1506
852;18;Referentiepersonen;2021;21416;17815;1657;451;1493
853;18;Referentiepersonen;2022;21300;17720;1650;448;1482
854;18;Referentiepersonen;2023;20687;17206;1606;437;1438
855;18;Referentiepersonen;2024;20130;16729;1572;425;1404
856;18;Referentiepersonen;2025;19914;16546;1557;419;1392
857;18;Referentiepersonen;2026;19632;16316;1528;415;1373
858;18;Referentiepersonen;2027;20044;16663;1555;424;1402
859;18;Referentiepersonen;2028;19694;16374;1528;416;1376
860;18;Referentiepersonen;2029;19468;16183;1512;411;1362
861;18;Referentiepersonen;2030;19426;16148;1507;410;1361
862;18;Referentiepersonen;2031;19420;16142;1507;410;1361
863;18;Referentiepersonen;2032;19461;16175;1510;411;1365
864;18;Referentiepersonen;2033;19459;16173;1511;410;1365
865;18;Referentiepersonen;2034;19523;16225;1517;411;1370
866;18;Referentiepersonen;2035;19606;16293;1525;413;1375
867;18;Referentiepersonen;2036;19705;16373;1535;415;1382
868;18;Referentiepersonen;2037;19812;16459;1546;417;1390
869;18;Referentiepersonen;2038;19924;16550;1557;420;1397
870;18;Referentiepersonen;2039;20040;16642;1571;423;1404
871;18;Referentiepersonen;2040;20150;16731;1582;425;1412
872;18;Referentiepersonen;2041;20245;16807;1594;426;1418
873;18;Referentiepersonen;2042;20330;16875;1604;428;1423
874;18;Referentiepersonen;2043;20404;16933;1614;429;1428
875;18;Referentiepersonen;2044;20464;16980;1622;431;1431
876;18;Referentiepersonen;2045;20516;17021;1629;431;1435
877;18;Referentiepersonen;2046;20559;17054;1636;432;1437
878;18;Referentiepersonen;2047;20593;17080;1642;432;1439
879;18;Referentiepersonen;2048;20617;17096;1649;432;1440
880;18;Referentiepersonen;2049;20621;17097;1652;432;1440
881;18;Referentiepersonen;2050;20610;17085;1655;432;1438
882;18;Ongehuwd;2009;21615;18140;1621;355;1499
883;18;Ongehuwd;2010;21525;17995;1610;421;1499
884;18;Ongehuwd;2011;21445;17888;1618;442;1497
885;18;Ongehuwd;2012;20778;17333;1563;423;1459
886;18;Ongehuwd;2013;20879;17412;1576;424;1467
887;18;Ongehuwd;2014;20414;17015;1547;414;1438
888;18;Ongehuwd;2015;20390;16983;1551;414;1442
889;18;Ongehuwd;2016;20577;17151;1547;422;1457
890;18;Ongehuwd;2017;21150;17636;1586;431;1497
891;18;Ongehuwd;2018;21285;17754;1595;433;1503
892;18;Ongehuwd;2019;21734;18144;1615;444;1531
893;18;Ongehuwd;2020;21420;17881;1597;437;1505
894;18;Ongehuwd;2021;21252;17739;1588;433;1492
895;18;Ongehuwd;2022;21137;17644;1581;431;1481
896;18;Ongehuwd;2023;20527;17132;1538;420;1437
897;18;Ongehuwd;2024;19972;16657;1504;408;1403
898;18;Ongehuwd;2025;19759;16475;1489;404;1391
899;18;Ongehuwd;2026;19479;16246;1461;400;1372
900;18;Ongehuwd;2027;19886;16591;1487;407;1401
901;18;Ongehuwd;2028;19541;16304;1461;401;1375
902;18;Ongehuwd;2029;19316;16114;1445;396;1361
903;18;Ongehuwd;2030;19275;16079;1441;395;1360
904;18;Ongehuwd;2031;19268;16073;1440;395;1360
905;18;Ongehuwd;2032;19309;16106;1443;396;1364
906;18;Ongehuwd;2033;19307;16104;1444;395;1364
907;18;Ongehuwd;2034;19371;16156;1450;396;1369
908;18;Ongehuwd;2035;19453;16223;1458;398;1374
909;18;Ongehuwd;2036;19552;16303;1468;400;1381
910;18;Ongehuwd;2037;19658;16389;1478;402;1389
911;18;Ongehuwd;2038;19768;16479;1489;404;1396
912;18;Ongehuwd;2039;19881;16570;1502;406;1403
913;18;Ongehuwd;2040;19991;16659;1513;408;1411
914;18;Ongehuwd;2041;20086;16735;1525;409;1417
915;18;Ongehuwd;2042;20170;16802;1535;411;1422
916;18;Ongehuwd;2043;20244;16860;1545;412;1427
917;18;Ongehuwd;2044;20304;16907;1553;414;1430
918;18;Ongehuwd;2045;20356;16948;1560;414;1434
919;18;Ongehuwd;2046;20399;16981;1567;415;1436
920;18;Ongehuwd;2047;20432;17006;1573;415;1438
