ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewichtVoertuig;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
314;Totaal;Benzine;1 tot en met 850 kg;5 of 6 jaar;2020;8652.0
315;Totaal;Benzine;1 tot en met 850 kg;5 of 6 jaar;2021;9013.0
316;Totaal;Benzine;1 tot en met 850 kg;5 of 6 jaar;2022;9802.0
317;Totaal;Benzine;1 tot en met 850 kg;5 of 6 jaar;2023;9939.0
318;Totaal;Benzine;1 tot en met 850 kg;7 of 8 jaar;2018;9769.0
319;Totaal;Benzine;1 tot en met 850 kg;7 of 8 jaar;2019;9777.0
320;Totaal;Benzine;1 tot en met 850 kg;7 of 8 jaar;2020;8586.0
321;Totaal;Benzine;1 tot en met 850 kg;7 of 8 jaar;2021;8796.0
322;Totaal;Benzine;1 tot en met 850 kg;7 of 8 jaar;2022;9282.0
323;Totaal;Benzine;1 tot en met 850 kg;7 of 8 jaar;2023;9591.0
324;Totaal;Benzine;1 tot en met 850 kg;9 of 10 jaar;2018;9655.0
325;Totaal;Benzine;1 tot en met 850 kg;9 of 10 jaar;2019;9554.0
326;Totaal;Benzine;1 tot en met 850 kg;9 of 10 jaar;2020;8120.0
327;Totaal;Benzine;1 tot en met 850 kg;9 of 10 jaar;2021;8464.0
328;Totaal;Benzine;1 tot en met 850 kg;9 of 10 jaar;2022;9171.0
329;Totaal;Benzine;1 tot en met 850 kg;9 of 10 jaar;2023;9421.0
330;Totaal;Benzine;1 tot en met 850 kg;11 jaar of ouder;2018;7580.0
331;Totaal;Benzine;1 tot en met 850 kg;11 jaar of ouder;2019;7536.0
332;Totaal;Benzine;1 tot en met 850 kg;11 jaar of ouder;2020;6782.0
333;Totaal;Benzine;1 tot en met 850 kg;11 jaar of ouder;2021;7296.0
334;Totaal;Benzine;1 tot en met 850 kg;11 jaar of ouder;2022;7775.0
335;Totaal;Benzine;1 tot en met 850 kg;11 jaar of ouder;2023;8136.0
336;Totaal;Benzine;851 tot en met 1150 kg;Totaal;2018;10213.0
337;Totaal;Benzine;851 tot en met 1150 kg;Totaal;2019;10284.0
338;Totaal;Benzine;851 tot en met 1150 kg;Totaal;2020;8787.0
339;Totaal;Benzine;851 tot en met 1150 kg;Totaal;2021;9152.0
340;Totaal;Benzine;851 tot en met 1150 kg;Totaal;2022;9715.0
341;Totaal;Benzine;851 tot en met 1150 kg;Totaal;2023;10081.0
342;Totaal;Benzine;851 tot en met 1150 kg;0 jaar;2018;10293.0
343;Totaal;Benzine;851 tot en met 1150 kg;0 jaar;2019;10533.0
344;Totaal;Benzine;851 tot en met 1150 kg;0 jaar;2020;7666.0
345;Totaal;Benzine;851 tot en met 1150 kg;0 jaar;2021;8829.0
346;Totaal;Benzine;851 tot en met 1150 kg;0 jaar;2022;8074.0
347;Totaal;Benzine;851 tot en met 1150 kg;0 jaar;2023;10397.0
348;Totaal;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2018;14451.0
349;Totaal;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2019;15220.0
350;Totaal;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2020;12557.0
351;Totaal;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2021;13620.0
352;Totaal;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2022;15234.0
353;Totaal;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2023;15777.0
354;Totaal;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2018;12101.0
355;Totaal;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2019;12445.0
356;Totaal;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2020;10589.0
357;Totaal;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2021;11485.0
358;Totaal;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2022;12849.0
359;Totaal;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2023;13350.0
360;Totaal;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2018;10883.0
361;Totaal;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2019;11076.0
362;Totaal;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2020;9496.0
363;Totaal;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2021;10026.0
364;Totaal;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2022;11015.0
365;Totaal;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2023;11629.0
366;Totaal;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2018;10339.0
367;Totaal;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2019;10407.0
368;Totaal;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2020;9041.0
369;Totaal;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2021;9574.0
370;Totaal;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2022;10388.0
371;Totaal;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2023;10978.0
372;Totaal;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2018;10098.0
373;Totaal;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2019;10186.0
374;Totaal;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2020;8611.0
375;Totaal;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2021;8933.0
376;Totaal;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2022;9887.0
377;Totaal;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2023;10492.0
378;Totaal;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2018;9149.0
379;Totaal;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2019;8985.0
380;Totaal;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2020;7817.0
381;Totaal;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2021;8066.0
382;Totaal;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2022;8445.0
383;Totaal;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2023;8760.0
384;Totaal;Benzine;1151 tot en met 1500 kg;Totaal;2018;12147.0
385;Totaal;Benzine;1151 tot en met 1500 kg;Totaal;2019;12278.0
386;Totaal;Benzine;1151 tot en met 1500 kg;Totaal;2020;10261.0
387;Totaal;Benzine;1151 tot en met 1500 kg;Totaal;2021;10928.0
388;Totaal;Benzine;1151 tot en met 1500 kg;Totaal;2022;11903.0
389;Totaal;Benzine;1151 tot en met 1500 kg;Totaal;2023;12332.0
390;Totaal;Benzine;1151 tot en met 1500 kg;0 jaar;2018;11902.0
391;Totaal;Benzine;1151 tot en met 1500 kg;0 jaar;2019;12696.0
392;Totaal;Benzine;1151 tot en met 1500 kg;0 jaar;2020;9591.0
393;Totaal;Benzine;1151 tot en met 1500 kg;0 jaar;2021;11981.0
394;Totaal;Benzine;1151 tot en met 1500 kg;0 jaar;2022;12148.0
395;Totaal;Benzine;1151 tot en met 1500 kg;0 jaar;2023;14238.0
396;Totaal;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2018;16722.0
397;Totaal;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2019;17989.0
398;Totaal;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2020;14851.0
399;Totaal;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2021;16294.0
400;Totaal;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2022;18710.0
401;Totaal;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2023;19592.0
402;Totaal;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2018;14175.0
403;Totaal;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2019;14081.0
404;Totaal;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2020;11916.0
405;Totaal;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2021;13245.0
406;Totaal;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2022;15548.0
407;Totaal;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2023;16526.0
408;Totaal;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2018;13073.0
409;Totaal;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2019;12829.0
410;Totaal;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2020;10400.0
411;Totaal;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2021;11056.0
412;Totaal;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2022;12670.0
413;Totaal;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2023;13496.0
414;Totaal;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2018;12594.0
415;Totaal;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2019;12606.0
416;Totaal;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2020;10302.0
417;Totaal;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2021;10822.0
418;Totaal;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2022;11884.0
419;Totaal;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2023;12472.0
420;Totaal;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2018;12193.0
421;Totaal;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2019;12157.0
422;Totaal;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2020;9900.0
423;Totaal;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2021;10483.0
424;Totaal;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2022;11580.0
425;Totaal;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2023;12133.0
426;Totaal;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2018;10555.0
427;Totaal;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2019;10401.0
428;Totaal;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2020;8817.0
429;Totaal;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2021;9158.0
430;Totaal;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2022;9752.0
431;Totaal;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2023;10170.0
432;Totaal;Benzine;1501 kg of meer;Totaal;2018;11745.0
433;Totaal;Benzine;1501 kg of meer;Totaal;2019;12028.0
434;Totaal;Benzine;1501 kg of meer;Totaal;2020;10002.0
435;Totaal;Benzine;1501 kg of meer;Totaal;2021;10564.0
436;Totaal;Benzine;1501 kg of meer;Totaal;2022;11488.0
437;Totaal;Benzine;1501 kg of meer;Totaal;2023;11946.0
438;Totaal;Benzine;1501 kg of meer;0 jaar;2018;11655.0
439;Totaal;Benzine;1501 kg of meer;0 jaar;2019;12350.0
440;Totaal;Benzine;1501 kg of meer;0 jaar;2020;10656.0
441;Totaal;Benzine;1501 kg of meer;0 jaar;2021;12145.0
442;Totaal;Benzine;1501 kg of meer;0 jaar;2022;13129.0
443;Totaal;Benzine;1501 kg of meer;0 jaar;2023;14696.0
444;Totaal;Benzine;1501 kg of meer;1 of 2 jaar;2018;17067.0
445;Totaal;Benzine;1501 kg of meer;1 of 2 jaar;2019;18314.0
446;Totaal;Benzine;1501 kg of meer;1 of 2 jaar;2020;15140.0
447;Totaal;Benzine;1501 kg of meer;1 of 2 jaar;2021;16455.0
448;Totaal;Benzine;1501 kg of meer;1 of 2 jaar;2022;18647.0
449;Totaal;Benzine;1501 kg of meer;1 of 2 jaar;2023;19719.0
450;Totaal;Benzine;1501 kg of meer;3 of 4 jaar;2018;15298.0
451;Totaal;Benzine;1501 kg of meer;3 of 4 jaar;2019;15347.0
452;Totaal;Benzine;1501 kg of meer;3 of 4 jaar;2020;12333.0
453;Totaal;Benzine;1501 kg of meer;3 of 4 jaar;2021;13576.0
454;Totaal;Benzine;1501 kg of meer;3 of 4 jaar;2022;16045.0
455;Totaal;Benzine;1501 kg of meer;3 of 4 jaar;2023;17125.0
456;Totaal;Benzine;1501 kg of meer;5 of 6 jaar;2018;14259.0
457;Totaal;Benzine;1501 kg of meer;5 of 6 jaar;2019;13921.0
458;Totaal;Benzine;1501 kg of meer;5 of 6 jaar;2020;11284.0
459;Totaal;Benzine;1501 kg of meer;5 of 6 jaar;2021;11905.0
460;Totaal;Benzine;1501 kg of meer;5 of 6 jaar;2022;13589.0
461;Totaal;Benzine;1501 kg of meer;5 of 6 jaar;2023;14614.0
462;Totaal;Benzine;1501 kg of meer;7 of 8 jaar;2018;13562.0
463;Totaal;Benzine;1501 kg of meer;7 of 8 jaar;2019;13627.0
464;Totaal;Benzine;1501 kg of meer;7 of 8 jaar;2020;10829.0
465;Totaal;Benzine;1501 kg of meer;7 of 8 jaar;2021;11230.0
466;Totaal;Benzine;1501 kg of meer;7 of 8 jaar;2022;12498.0
467;Totaal;Benzine;1501 kg of meer;7 of 8 jaar;2023;13353.0
468;Totaal;Benzine;1501 kg of meer;9 of 10 jaar;2018;12339.0
469;Totaal;Benzine;1501 kg of meer;9 of 10 jaar;2019;12580.0
470;Totaal;Benzine;1501 kg of meer;9 of 10 jaar;2020;10354.0
471;Totaal;Benzine;1501 kg of meer;9 of 10 jaar;2021;10953.0
472;Totaal;Benzine;1501 kg of meer;9 of 10 jaar;2022;12061.0
473;Totaal;Benzine;1501 kg of meer;9 of 10 jaar;2023;12453.0
474;Totaal;Benzine;1501 kg of meer;11 jaar of ouder;2018;9606.0
475;Totaal;Benzine;1501 kg of meer;11 jaar of ouder;2019;9671.0
476;Totaal;Benzine;1501 kg of meer;11 jaar of ouder;2020;8040.0
477;Totaal;Benzine;1501 kg of meer;11 jaar of ouder;2021;8372.0
478;Totaal;Benzine;1501 kg of meer;11 jaar of ouder;2022;8942.0
479;Totaal;Benzine;1501 kg of meer;11 jaar of ouder;2023;9429.0
480;Totaal;Diesel;Totaal;Totaal;2018;23635.0
481;Totaal;Diesel;Totaal;Totaal;2019;23129.0
482;Totaal;Diesel;Totaal;Totaal;2020;17931.0
483;Totaal;Diesel;Totaal;Totaal;2021;18117.0
484;Totaal;Diesel;Totaal;Totaal;2022;19205.0
485;Totaal;Diesel;Totaal;Totaal;2023;18474.0
486;Totaal;Diesel;Totaal;0 jaar;2018;23792.0
487;Totaal;Diesel;Totaal;0 jaar;2019;23118.0
488;Totaal;Diesel;Totaal;0 jaar;2020;17597.0
489;Totaal;Diesel;Totaal;0 jaar;2021;15756.0
490;Totaal;Diesel;Totaal;0 jaar;2022;16362.0
491;Totaal;Diesel;Totaal;0 jaar;2023;14218.0
492;Totaal;Diesel;Totaal;1 of 2 jaar;2018;34446.0
493;Totaal;Diesel;Totaal;1 of 2 jaar;2019;36120.0
494;Totaal;Diesel;Totaal;1 of 2 jaar;2020;28145.0
495;Totaal;Diesel;Totaal;1 of 2 jaar;2021;28868.0
496;Totaal;Diesel;Totaal;1 of 2 jaar;2022;26790.0
497;Totaal;Diesel;Totaal;1 of 2 jaar;2023;24672.0
498;Totaal;Diesel;Totaal;3 of 4 jaar;2018;29019.0
499;Totaal;Diesel;Totaal;3 of 4 jaar;2019;28221.0
500;Totaal;Diesel;Totaal;3 of 4 jaar;2020;22020.0
501;Totaal;Diesel;Totaal;3 of 4 jaar;2021;23476.0
502;Totaal;Diesel;Totaal;3 of 4 jaar;2022;27471.0
503;Totaal;Diesel;Totaal;3 of 4 jaar;2023;26270.0
504;Totaal;Diesel;Totaal;5 of 6 jaar;2018;23456.0
505;Totaal;Diesel;Totaal;5 of 6 jaar;2019;23538.0
506;Totaal;Diesel;Totaal;5 of 6 jaar;2020;18862.0
507;Totaal;Diesel;Totaal;5 of 6 jaar;2021;19478.0
508;Totaal;Diesel;Totaal;5 of 6 jaar;2022;22349.0
509;Totaal;Diesel;Totaal;5 of 6 jaar;2023;22518.0
510;Totaal;Diesel;Totaal;7 of 8 jaar;2018;22147.0
511;Totaal;Diesel;Totaal;7 of 8 jaar;2019;21979.0
512;Totaal;Diesel;Totaal;7 of 8 jaar;2020;18020.0
513;Totaal;Diesel;Totaal;7 of 8 jaar;2021;19123.0
514;Totaal;Diesel;Totaal;7 of 8 jaar;2022;21020.0
515;Totaal;Diesel;Totaal;7 of 8 jaar;2023;21302.0
516;Totaal;Diesel;Totaal;9 of 10 jaar;2018;20117.0
517;Totaal;Diesel;Totaal;9 of 10 jaar;2019;20373.0
518;Totaal;Diesel;Totaal;9 of 10 jaar;2020;16783.0
519;Totaal;Diesel;Totaal;9 of 10 jaar;2021;17313.0
520;Totaal;Diesel;Totaal;9 of 10 jaar;2022;18997.0
521;Totaal;Diesel;Totaal;9 of 10 jaar;2023;19605.0
522;Totaal;Diesel;Totaal;11 jaar of ouder;2018;16969.0
523;Totaal;Diesel;Totaal;11 jaar of ouder;2019;16222.0
524;Totaal;Diesel;Totaal;11 jaar of ouder;2020;12931.0
525;Totaal;Diesel;Totaal;11 jaar of ouder;2021;13476.0
526;Totaal;Diesel;Totaal;11 jaar of ouder;2022;14706.0
527;Totaal;Diesel;Totaal;11 jaar of ouder;2023;14656.0
528;Totaal;Diesel;1 tot en met 850 kg;Totaal;2018;15478.0
529;Totaal;Diesel;1 tot en met 850 kg;Totaal;2019;14093.0
530;Totaal;Diesel;1 tot en met 850 kg;Totaal;2020;11719.0
531;Totaal;Diesel;1 tot en met 850 kg;Totaal;2021;11935.0
532;Totaal;Diesel;1 tot en met 850 kg;Totaal;2022;11954.0
533;Totaal;Diesel;1 tot en met 850 kg;Totaal;2023;10777.0
534;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2018;
535;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2019;
536;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2020;
537;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2021;
538;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2022;
539;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2023;
540;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2018;
541;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2019;
542;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2020;
543;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2021;
544;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2022;
545;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2023;
546;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2018;
547;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2019;
548;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2020;
549;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2021;
550;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2022;
551;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2023;
552;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2018;
553;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2019;
554;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2020;
555;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2021;
556;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2022;
557;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2023;
558;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2018;14804.0
559;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2019;13496.0
560;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2020;
561;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2021;
562;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2022;
563;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2023;
564;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2018;14549.0
565;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2019;14394.0
566;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2020;12319.0
567;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2021;9892.0
568;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2022;
569;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2023;
570;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2018;15516.0
571;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2019;14086.0
572;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2020;11723.0
573;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2021;11989.0
574;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2022;11955.0
575;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2023;10770.0
576;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2018;22660.0
577;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2019;21683.0
578;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2020;17731.0
579;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2021;18126.0
580;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2022;18832.0
581;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2023;18120.0
582;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2018;24025.0
583;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2019;25282.0
584;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2020;18388.0
585;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2021;27548.0
586;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2022;31268.0
587;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2023;
588;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2018;32393.0
589;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2019;32908.0
590;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2020;26417.0
591;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2021;30575.0
592;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2022;37140.0
593;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2023;39057.0
594;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2018;27137.0
595;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2019;26015.0
596;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2020;21210.0
597;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2021;22532.0
598;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2022;25400.0
599;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2023;26199.0
600;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2018;22427.0
601;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2019;22447.0
602;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2020;18863.0
603;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2021;19708.0
604;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2022;21678.0
605;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2023;21305.0
606;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2018;21692.0
607;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2019;21180.0
608;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2020;17917.0
609;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2021;19068.0
610;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2022;20674.0
611;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2023;20517.0
612;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2018;20145.0
613;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2019;20804.0
614;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2020;17426.0
615;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2021;17589.0
616;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2022;18439.0
617;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2023;18957.0
618;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2018;18177.0
619;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2019;16968.0
620;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2020;14729.0
621;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2021;16663.0
622;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2022;17719.0
623;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2023;17128.0
624;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2018;25783.0
625;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2019;25382.0
626;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2020;19700.0
627;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2021;20010.0
628;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2022;21481.0
629;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2023;20857.0
630;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2018;25293.0
631;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2019;26435.0
632;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2020;21002.0
633;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2021;25011.0
634;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2022;28423.0
635;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2023;22041.0
636;Totaal;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2018;36814.0
637;Totaal;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2019;38522.0
638;Totaal;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2020;30678.0
639;Totaal;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2021;33069.0
640;Totaal;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2022;37004.0
641;Totaal;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2023;39165.0
642;Totaal;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2018;30442.0
643;Totaal;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2019;29707.0
644;Totaal;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2020;23174.0
645;Totaal;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2021;24820.0
646;Totaal;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2022;28835.0
647;Totaal;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2023;29696.0
648;Totaal;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2018;24027.0
649;Totaal;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2019;23973.0
650;Totaal;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2020;19315.0
651;Totaal;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2021;19718.0
652;Totaal;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2022;23034.0
653;Totaal;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2023;23243.0
654;Totaal;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2018;23178.0
655;Totaal;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2019;23152.0
656;Totaal;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2020;18841.0
657;Totaal;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2021;20003.0
658;Totaal;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2022;21952.0
659;Totaal;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2023;22605.0
660;Totaal;Diesel;1151 tot en met 1500 kg;9 of 10 jaar;2018;21376.0
661;Totaal;Diesel;1151 tot en met 1500 kg;9 of 10 jaar;2019;21297.0
