ID;RegioS;Perioden;AantalNieuweWoninghypotheken_1;BedragNieuweWoninghypotheken_2
8501;Overijssel (PV);1998 februari;2533;216
8502;Overijssel (PV);1998 maart;3165;258
8503;Overijssel (PV);1998 1e kwartaal;7546;635
8504;Overijssel (PV);1998 april;3214;286
8505;Overijssel (PV);1998 mei;3345;307
8506;Overijssel (PV);1998 juni;3239;277
8507;Overijssel (PV);1998 2e kwartaal;9798;870
8508;Overijssel (PV);1998 juli;3761;348
8509;Overijssel (PV);1998 augustus;2880;276
8510;Overijssel (PV);1998 september;3083;288
8511;Overijssel (PV);1998 3e kwartaal;9724;912
8512;Overijssel (PV);1998 oktober;3362;317
8513;Overijssel (PV);1998 november;3648;338
8514;Overijssel (PV);1998 december;5803;543
8515;Overijssel (PV);1998 4e kwartaal;12813;1198
8516;Overijssel (PV);1998;39881;3615
8517;Overijssel (PV);1999 januari;2203;202
8518;Overijssel (PV);1999 februari;3072;289
8519;Overijssel (PV);1999 maart;4145;374
8520;Overijssel (PV);1999 1e kwartaal;9420;865
8521;Overijssel (PV);1999 april;3972;378
8522;Overijssel (PV);1999 mei;4004;376
8523;Overijssel (PV);1999 juni;4235;414
8524;Overijssel (PV);1999 2e kwartaal;12211;1168
8525;Overijssel (PV);1999 juli;4544;451
8526;Overijssel (PV);1999 augustus;3918;394
8527;Overijssel (PV);1999 september;3699;373
8528;Overijssel (PV);1999 3e kwartaal;12161;1218
8529;Overijssel (PV);1999 oktober;3625;394
8530;Overijssel (PV);1999 november;3550;398
8531;Overijssel (PV);1999 december;4295;475
8532;Overijssel (PV);1999 4e kwartaal;11470;1267
8533;Overijssel (PV);1999;45262;4518
8534;Overijssel (PV);2000 januari;1873;193
8535;Overijssel (PV);2000 februari;2540;269
8536;Overijssel (PV);2000 maart;2920;311
8537;Overijssel (PV);2000 1e kwartaal;7333;773
8538;Overijssel (PV);2000 april;2565;278
8539;Overijssel (PV);2000 mei;3104;345
8540;Overijssel (PV);2000 juni;2455;273
8541;Overijssel (PV);2000 2e kwartaal;8124;896
8542;Overijssel (PV);2000 juli;2923;333
8543;Overijssel (PV);2000 augustus;2494;276
8544;Overijssel (PV);2000 september;2400;275
8545;Overijssel (PV);2000 3e kwartaal;7817;884
8546;Overijssel (PV);2000 oktober;2667;290
8547;Overijssel (PV);2000 november;2647;286
8548;Overijssel (PV);2000 december;4057;488
8549;Overijssel (PV);2000 4e kwartaal;9371;1064
8550;Overijssel (PV);2000;32645;3617
8551;Overijssel (PV);2001 januari;2012;224
8552;Overijssel (PV);2001 februari;2186;247
8553;Overijssel (PV);2001 maart;2558;291
8554;Overijssel (PV);2001 1e kwartaal;6756;762
8555;Overijssel (PV);2001 april;2441;291
8556;Overijssel (PV);2001 mei;2794;333
8557;Overijssel (PV);2001 juni;2762;342
8558;Overijssel (PV);2001 2e kwartaal;7997;966
8559;Overijssel (PV);2001 juli;3168;443
8560;Overijssel (PV);2001 augustus;2611;336
8561;Overijssel (PV);2001 september;2376;300
8562;Overijssel (PV);2001 3e kwartaal;8155;1079
8563;Overijssel (PV);2001 oktober;2743;331
8564;Overijssel (PV);2001 november;2731;353
8565;Overijssel (PV);2001 december;3459;480
8566;Overijssel (PV);2001 4e kwartaal;8933;1164
8567;Overijssel (PV);2001;31841;3971
8568;Overijssel (PV);2002 januari;2030;252
8569;Overijssel (PV);2002 februari;2460;341
8570;Overijssel (PV);2002 maart;3051;417
8571;Overijssel (PV);2002 1e kwartaal;7541;1010
8572;Overijssel (PV);2002 april;2754;357
8573;Overijssel (PV);2002 mei;3091;418
8574;Overijssel (PV);2002 juni;2801;393
8575;Overijssel (PV);2002 2e kwartaal;8646;1168
8576;Overijssel (PV);2002 juli;2998;434
8577;Overijssel (PV);2002 augustus;2540;359
8578;Overijssel (PV);2002 september;2537;356
8579;Overijssel (PV);2002 3e kwartaal;8075;1149
8580;Overijssel (PV);2002 oktober;2862;409
8581;Overijssel (PV);2002 november;2813;417
8582;Overijssel (PV);2002 december;3427;530
8583;Overijssel (PV);2002 4e kwartaal;9102;1356
8584;Overijssel (PV);2002;33364;4683
8585;Overijssel (PV);2003 januari;2007;288
8586;Overijssel (PV);2003 februari;2385;353
8587;Overijssel (PV);2003 maart;2867;419
8588;Overijssel (PV);2003 1e kwartaal;7259;1060
8589;Overijssel (PV);2003 april;3076;471
8590;Overijssel (PV);2003 mei;3557;564
8591;Overijssel (PV);2003 juni;3034;457
8592;Overijssel (PV);2003 2e kwartaal;9667;1492
8593;Overijssel (PV);2003 juli;3252;512
8594;Overijssel (PV);2003 augustus;2828;452
8595;Overijssel (PV);2003 september;3153;490
8596;Overijssel (PV);2003 3e kwartaal;9233;1454
8597;Overijssel (PV);2003 oktober;3470;558
8598;Overijssel (PV);2003 november;2947;472
8599;Overijssel (PV);2003 december;4383;746
8600;Overijssel (PV);2003 4e kwartaal;10800;1776
8601;Overijssel (PV);2003;36959;5782
8602;Flevoland (PV);1993 januari;352;26
8603;Flevoland (PV);1993 februari;434;31
8604;Flevoland (PV);1993 maart;378;32
8605;Flevoland (PV);1993 1e kwartaal;1164;89
8606;Flevoland (PV);1993 april;467;37
8607;Flevoland (PV);1993 mei;461;38
8608;Flevoland (PV);1993 juni;545;45
8609;Flevoland (PV);1993 2e kwartaal;1473;120
8610;Flevoland (PV);1993 juli;652;52
8611;Flevoland (PV);1993 augustus;521;41
8612;Flevoland (PV);1993 september;447;34
8613;Flevoland (PV);1993 3e kwartaal;1620;127
8614;Flevoland (PV);1993 oktober;498;36
8615;Flevoland (PV);1993 november;638;49
8616;Flevoland (PV);1993 december;838;64
8617;Flevoland (PV);1993 4e kwartaal;1974;149
8618;Flevoland (PV);1993;6231;485
8619;Flevoland (PV);1994 januari;357;25
8620;Flevoland (PV);1994 februari;583;43
8621;Flevoland (PV);1994 maart;864;67
8622;Flevoland (PV);1994 1e kwartaal;1804;135
8623;Flevoland (PV);1994 april;816;61
8624;Flevoland (PV);1994 mei;973;70
8625;Flevoland (PV);1994 juni;1126;89
8626;Flevoland (PV);1994 2e kwartaal;2915;220
8627;Flevoland (PV);1994 juli;1036;80
8628;Flevoland (PV);1994 augustus;750;61
8629;Flevoland (PV);1994 september;700;56
8630;Flevoland (PV);1994 3e kwartaal;2486;197
8631;Flevoland (PV);1994 oktober;578;47
8632;Flevoland (PV);1994 november;774;60
8633;Flevoland (PV);1994 december;971;77
8634;Flevoland (PV);1994 4e kwartaal;2323;184
8635;Flevoland (PV);1994;9528;736
8636;Flevoland (PV);1995 januari;462;33
8637;Flevoland (PV);1995 februari;522;39
8638;Flevoland (PV);1995 maart;606;44
8639;Flevoland (PV);1995 1e kwartaal;1590;116
8640;Flevoland (PV);1995 april;544;42
8641;Flevoland (PV);1995 mei;572;44
8642;Flevoland (PV);1995 juni;615;46
8643;Flevoland (PV);1995 2e kwartaal;1731;132
8644;Flevoland (PV);1995 juli;624;49
8645;Flevoland (PV);1995 augustus;573;46
8646;Flevoland (PV);1995 september;664;56
8647;Flevoland (PV);1995 3e kwartaal;1861;151
8648;Flevoland (PV);1995 oktober;816;68
8649;Flevoland (PV);1995 november;818;67
8650;Flevoland (PV);1995 december;1141;88
8651;Flevoland (PV);1995 4e kwartaal;2775;223
8652;Flevoland (PV);1995;7957;622
8653;Flevoland (PV);1996 januari;721;56
8654;Flevoland (PV);1996 februari;836;66
8655;Flevoland (PV);1996 maart;976;71
8656;Flevoland (PV);1996 1e kwartaal;2533;193
8657;Flevoland (PV);1996 april;1057;84
8658;Flevoland (PV);1996 mei;979;79
8659;Flevoland (PV);1996 juni;1119;104
8660;Flevoland (PV);1996 2e kwartaal;3155;267
8661;Flevoland (PV);1996 juli;1358;117
8662;Flevoland (PV);1996 augustus;1019;88
8663;Flevoland (PV);1996 september;1074;98
8664;Flevoland (PV);1996 3e kwartaal;3451;303
8665;Flevoland (PV);1996 oktober;1168;100
8666;Flevoland (PV);1996 november;1145;104
8667;Flevoland (PV);1996 december;1603;152
8668;Flevoland (PV);1996 4e kwartaal;3916;356
8669;Flevoland (PV);1996;13055;1119
8670;Flevoland (PV);1997 januari;1125;113
8671;Flevoland (PV);1997 februari;990;93
8672;Flevoland (PV);1997 maart;1054;102
8673;Flevoland (PV);1997 1e kwartaal;3169;308
8674;Flevoland (PV);1997 april;1390;121
8675;Flevoland (PV);1997 mei;1502;132
8676;Flevoland (PV);1997 juni;1613;150
8677;Flevoland (PV);1997 2e kwartaal;4505;403
8678;Flevoland (PV);1997 juli;1606;152
8679;Flevoland (PV);1997 augustus;1147;113
8680;Flevoland (PV);1997 september;1255;130
8681;Flevoland (PV);1997 3e kwartaal;4008;395
8682;Flevoland (PV);1997 oktober;1369;134
8683;Flevoland (PV);1997 november;1237;118
8684;Flevoland (PV);1997 december;1512;161
8685;Flevoland (PV);1997 4e kwartaal;4118;413
8686;Flevoland (PV);1997;15800;1519
8687;Flevoland (PV);1998 januari;811;79
8688;Flevoland (PV);1998 februari;896;94
8689;Flevoland (PV);1998 maart;1142;116
8690;Flevoland (PV);1998 1e kwartaal;2849;289
8691;Flevoland (PV);1998 april;1226;133
8692;Flevoland (PV);1998 mei;1394;154
8693;Flevoland (PV);1998 juni;1392;155
8694;Flevoland (PV);1998 2e kwartaal;4012;442
8695;Flevoland (PV);1998 juli;1626;188
8696;Flevoland (PV);1998 augustus;1317;147
8697;Flevoland (PV);1998 september;1333;157
8698;Flevoland (PV);1998 3e kwartaal;4276;492
8699;Flevoland (PV);1998 oktober;1467;162
8700;Flevoland (PV);1998 november;1484;162
8701;Flevoland (PV);1998 december;2354;262
8702;Flevoland (PV);1998 4e kwartaal;5305;586
8703;Flevoland (PV);1998;16442;1809
8704;Flevoland (PV);1999 januari;1348;141
8705;Flevoland (PV);1999 februari;1512;165
8706;Flevoland (PV);1999 maart;1796;196
8707;Flevoland (PV);1999 1e kwartaal;4656;502
8708;Flevoland (PV);1999 april;1764;206
8709;Flevoland (PV);1999 mei;1739;192
8710;Flevoland (PV);1999 juni;2099;245
8711;Flevoland (PV);1999 2e kwartaal;5602;643
8712;Flevoland (PV);1999 juli;2190;273
8713;Flevoland (PV);1999 augustus;1970;245
8714;Flevoland (PV);1999 september;1794;213
8715;Flevoland (PV);1999 3e kwartaal;5954;731
8716;Flevoland (PV);1999 oktober;1653;201
8717;Flevoland (PV);1999 november;1793;228
8718;Flevoland (PV);1999 december;2136;279
8719;Flevoland (PV);1999 4e kwartaal;5582;708
8720;Flevoland (PV);1999;21794;2584
8721;Flevoland (PV);2000 januari;1037;130
8722;Flevoland (PV);2000 februari;1411;192
8723;Flevoland (PV);2000 maart;1426;182
8724;Flevoland (PV);2000 1e kwartaal;3874;504
8725;Flevoland (PV);2000 april;1215;166
8726;Flevoland (PV);2000 mei;1632;224
8727;Flevoland (PV);2000 juni;1260;164
8728;Flevoland (PV);2000 2e kwartaal;4107;554
8729;Flevoland (PV);2000 juli;1471;193
8730;Flevoland (PV);2000 augustus;1343;174
8731;Flevoland (PV);2000 september;1458;198
8732;Flevoland (PV);2000 3e kwartaal;4272;565
8733;Flevoland (PV);2000 oktober;1378;186
8734;Flevoland (PV);2000 november;1378;206
8735;Flevoland (PV);2000 december;1922;276
8736;Flevoland (PV);2000 4e kwartaal;4678;668
8737;Flevoland (PV);2000;16931;2291
8738;Flevoland (PV);2001 januari;985;125
8739;Flevoland (PV);2001 februari;989;121
8740;Flevoland (PV);2001 maart;1204;157
8741;Flevoland (PV);2001 1e kwartaal;3178;403
8742;Flevoland (PV);2001 april;1204;162
8743;Flevoland (PV);2001 mei;1404;201
8744;Flevoland (PV);2001 juni;1360;196
8745;Flevoland (PV);2001 2e kwartaal;3968;559
8746;Flevoland (PV);2001 juli;1509;216
8747;Flevoland (PV);2001 augustus;1418;205
8748;Flevoland (PV);2001 september;1291;184
8749;Flevoland (PV);2001 3e kwartaal;4218;605
8750;Flevoland (PV);2001 oktober;1498;212
8751;Flevoland (PV);2001 november;1470;207
8752;Flevoland (PV);2001 december;1646;246
8753;Flevoland (PV);2001 4e kwartaal;4614;665
8754;Flevoland (PV);2001;15978;2232
8755;Flevoland (PV);2002 januari;1036;136
8756;Flevoland (PV);2002 februari;1249;183
8757;Flevoland (PV);2002 maart;1489;213
8758;Flevoland (PV);2002 1e kwartaal;3774;532
8759;Flevoland (PV);2002 april;1339;194
8760;Flevoland (PV);2002 mei;1565;228
8761;Flevoland (PV);2002 juni;1379;206
8762;Flevoland (PV);2002 2e kwartaal;4283;628
8763;Flevoland (PV);2002 juli;1581;245
8764;Flevoland (PV);2002 augustus;1270;178
8765;Flevoland (PV);2002 september;1284;193
8766;Flevoland (PV);2002 3e kwartaal;4135;616
8767;Flevoland (PV);2002 oktober;1271;187
8768;Flevoland (PV);2002 november;1294;198
8769;Flevoland (PV);2002 december;1571;241
8770;Flevoland (PV);2002 4e kwartaal;4136;626
8771;Flevoland (PV);2002;16328;2402
8772;Flevoland (PV);2003 januari;1160;175
8773;Flevoland (PV);2003 februari;1255;203
8774;Flevoland (PV);2003 maart;1275;191
8775;Flevoland (PV);2003 1e kwartaal;3690;569
8776;Flevoland (PV);2003 april;1443;226
8777;Flevoland (PV);2003 mei;1508;236
8778;Flevoland (PV);2003 juni;1420;228
8779;Flevoland (PV);2003 2e kwartaal;4371;690
8780;Flevoland (PV);2003 juli;1548;262
8781;Flevoland (PV);2003 augustus;1365;222
8782;Flevoland (PV);2003 september;1425;238
8783;Flevoland (PV);2003 3e kwartaal;4338;722
8784;Flevoland (PV);2003 oktober;1548;255
8785;Flevoland (PV);2003 november;1374;221
8786;Flevoland (PV);2003 december;1908;336
8787;Flevoland (PV);2003 4e kwartaal;4830;812
8788;Flevoland (PV);2003;17229;2793
8789;Gelderland (PV);1993 januari;1401;92
8790;Gelderland (PV);1993 februari;1701;112
8791;Gelderland (PV);1993 maart;2193;139
8792;Gelderland (PV);1993 1e kwartaal;5295;343
8793;Gelderland (PV);1993 april;2360;145
8794;Gelderland (PV);1993 mei;2423;162
8795;Gelderland (PV);1993 juni;3092;206
8796;Gelderland (PV);1993 2e kwartaal;7875;513
8797;Gelderland (PV);1993 juli;3279;229
8798;Gelderland (PV);1993 augustus;3040;210
8799;Gelderland (PV);1993 september;3152;214
8800;Gelderland (PV);1993 3e kwartaal;9471;653
8801;Gelderland (PV);1993 oktober;3198;211
8802;Gelderland (PV);1993 november;3578;248
8803;Gelderland (PV);1993 december;5168;343
8804;Gelderland (PV);1993 4e kwartaal;11944;802
8805;Gelderland (PV);1993;34585;2311
8806;Gelderland (PV);1994 januari;2285;152
8807;Gelderland (PV);1994 februari;3180;214
8808;Gelderland (PV);1994 maart;4540;296
8809;Gelderland (PV);1994 1e kwartaal;10005;662
8810;Gelderland (PV);1994 april;4011;258
8811;Gelderland (PV);1994 mei;4311;294
8812;Gelderland (PV);1994 juni;4184;272
8813;Gelderland (PV);1994 2e kwartaal;12506;824
8814;Gelderland (PV);1994 juli;3906;279
8815;Gelderland (PV);1994 augustus;3256;235
8816;Gelderland (PV);1994 september;2865;199
8817;Gelderland (PV);1994 3e kwartaal;10027;713
8818;Gelderland (PV);1994 oktober;2780;187
8819;Gelderland (PV);1994 november;2916;195
8820;Gelderland (PV);1994 december;4342;309
8821;Gelderland (PV);1994 4e kwartaal;10038;691
8822;Gelderland (PV);1994;42576;2890
8823;Gelderland (PV);1995 januari;2975;205
8824;Gelderland (PV);1995 februari;1585;98
8825;Gelderland (PV);1995 maart;3458;239
8826;Gelderland (PV);1995 1e kwartaal;8018;542
8827;Gelderland (PV);1995 april;2122;129
8828;Gelderland (PV);1995 mei;3143;213
8829;Gelderland (PV);1995 juni;3208;222
8830;Gelderland (PV);1995 2e kwartaal;8473;564
8831;Gelderland (PV);1995 juli;3635;274
8832;Gelderland (PV);1995 augustus;3265;244
8833;Gelderland (PV);1995 september;3086;221
8834;Gelderland (PV);1995 3e kwartaal;9986;739
8835;Gelderland (PV);1995 oktober;3658;265
8836;Gelderland (PV);1995 november;3931;273
8837;Gelderland (PV);1995 december;5547;416
8838;Gelderland (PV);1995 4e kwartaal;13136;954
8839;Gelderland (PV);1995;39613;2799
8840;Gelderland (PV);1996 januari;2867;206
8841;Gelderland (PV);1996 februari;3828;264
8842;Gelderland (PV);1996 maart;4929;332
8843;Gelderland (PV);1996 1e kwartaal;11624;802
8844;Gelderland (PV);1996 april;4958;351
8845;Gelderland (PV);1996 mei;4990;364
8846;Gelderland (PV);1996 juni;4192;309
8847;Gelderland (PV);1996 2e kwartaal;14140;1024
8848;Gelderland (PV);1996 juli;4908;387
8849;Gelderland (PV);1996 augustus;4068;337
8850;Gelderland (PV);1996 september;3952;312
8851;Gelderland (PV);1996 3e kwartaal;12928;1036
8852;Gelderland (PV);1996 oktober;4637;364
8853;Gelderland (PV);1996 november;4596;375
8854;Gelderland (PV);1996 december;6996;586
8855;Gelderland (PV);1996 4e kwartaal;16229;1325
8856;Gelderland (PV);1996;54921;4187
8857;Gelderland (PV);1997 januari;3641;302
8858;Gelderland (PV);1997 februari;4197;334
8859;Gelderland (PV);1997 maart;4852;402
8860;Gelderland (PV);1997 1e kwartaal;12690;1038
8861;Gelderland (PV);1997 april;5954;469
8862;Gelderland (PV);1997 mei;5937;489
8863;Gelderland (PV);1997 juni;5556;485
8864;Gelderland (PV);1997 2e kwartaal;17447;1443
8865;Gelderland (PV);1997 juli;5721;528
8866;Gelderland (PV);1997 augustus;4303;396
8867;Gelderland (PV);1997 september;4861;459
8868;Gelderland (PV);1997 3e kwartaal;14885;1383
8869;Gelderland (PV);1997 oktober;5450;510
8870;Gelderland (PV);1997 november;4891;451
8871;Gelderland (PV);1997 december;7460;750
8872;Gelderland (PV);1997 4e kwartaal;17801;1711
8873;Gelderland (PV);1997;62823;5575
8874;Gelderland (PV);1998 januari;3255;312
8875;Gelderland (PV);1998 februari;3990;372
8876;Gelderland (PV);1998 maart;5233;497
8877;Gelderland (PV);1998 1e kwartaal;12478;1181
8878;Gelderland (PV);1998 april;5279;499
8879;Gelderland (PV);1998 mei;5503;534
8880;Gelderland (PV);1998 juni;5734;577
8881;Gelderland (PV);1998 2e kwartaal;16516;1610
8882;Gelderland (PV);1998 juli;6195;667
8883;Gelderland (PV);1998 augustus;4893;525
8884;Gelderland (PV);1998 september;5252;541
8885;Gelderland (PV);1998 3e kwartaal;16340;1733
8886;Gelderland (PV);1998 oktober;5862;626
8887;Gelderland (PV);1998 november;6373;671
8888;Gelderland (PV);1998 december;9801;1071
8889;Gelderland (PV);1998 4e kwartaal;22036;2368
8890;Gelderland (PV);1998;67370;6892
8891;Gelderland (PV);1999 januari;4013;429
8892;Gelderland (PV);1999 februari;5292;569
8893;Gelderland (PV);1999 maart;7493;789
8894;Gelderland (PV);1999 1e kwartaal;16798;1787
8895;Gelderland (PV);1999 april;7158;775
8896;Gelderland (PV);1999 mei;6834;735
8897;Gelderland (PV);1999 juni;7263;820
8898;Gelderland (PV);1999 2e kwartaal;21255;2330
8899;Gelderland (PV);1999 juli;7787;937
8900;Gelderland (PV);1999 augustus;7356;878
8901;Gelderland (PV);1999 september;6782;805
8902;Gelderland (PV);1999 3e kwartaal;21925;2620
8903;Gelderland (PV);1999 oktober;6107;766
8904;Gelderland (PV);1999 november;6174;785
8905;Gelderland (PV);1999 december;7954;1042
8906;Gelderland (PV);1999 4e kwartaal;20235;2593
8907;Gelderland (PV);1999;80213;9330
8908;Gelderland (PV);2000 januari;3660;451
8909;Gelderland (PV);2000 februari;4589;570
8910;Gelderland (PV);2000 maart;5229;651
8911;Gelderland (PV);2000 1e kwartaal;13478;1672
8912;Gelderland (PV);2000 april;4703;590
8913;Gelderland (PV);2000 mei;5616;742
8914;Gelderland (PV);2000 juni;4489;592
8915;Gelderland (PV);2000 2e kwartaal;14808;1924
8916;Gelderland (PV);2000 juli;5150;717
8917;Gelderland (PV);2000 augustus;4777;657
8918;Gelderland (PV);2000 september;4650;624
8919;Gelderland (PV);2000 3e kwartaal;14577;1998
8920;Gelderland (PV);2000 oktober;5000;685
8921;Gelderland (PV);2000 november;4813;647
8922;Gelderland (PV);2000 december;7100;1045
8923;Gelderland (PV);2000 4e kwartaal;16913;2377
8924;Gelderland (PV);2000;59776;7971
8925;Gelderland (PV);2001 januari;3324;427
8926;Gelderland (PV);2001 februari;3728;519
8927;Gelderland (PV);2001 maart;4203;576
8928;Gelderland (PV);2001 1e kwartaal;11255;1522
8929;Gelderland (PV);2001 april;4161;604
8930;Gelderland (PV);2001 mei;4870;704
8931;Gelderland (PV);2001 juni;4708;692
8932;Gelderland (PV);2001 2e kwartaal;13739;2000
8933;Gelderland (PV);2001 juli;4993;757
8934;Gelderland (PV);2001 augustus;4744;703
8935;Gelderland (PV);2001 september;4324;662
8936;Gelderland (PV);2001 3e kwartaal;14061;2122
8937;Gelderland (PV);2001 oktober;4771;709
8938;Gelderland (PV);2001 november;4659;709
8939;Gelderland (PV);2001 december;6025;993
8940;Gelderland (PV);2001 4e kwartaal;15455;2411
8941;Gelderland (PV);2001;54510;8055
8942;Gelderland (PV);2002 januari;3483;501
8943;Gelderland (PV);2002 februari;4167;617
8944;Gelderland (PV);2002 maart;5180;799
8945;Gelderland (PV);2002 1e kwartaal;12830;1917
8946;Gelderland (PV);2002 april;4437;648
8947;Gelderland (PV);2002 mei;4925;765
8948;Gelderland (PV);2002 juni;4410;692
8949;Gelderland (PV);2002 2e kwartaal;13772;2105
8950;Gelderland (PV);2002 juli;5275;892
8951;Gelderland (PV);2002 augustus;4202;699
8952;Gelderland (PV);2002 september;4222;680
8953;Gelderland (PV);2002 3e kwartaal;13699;2271
8954;Gelderland (PV);2002 oktober;4688;783
8955;Gelderland (PV);2002 november;4546;751
8956;Gelderland (PV);2002 december;6134;1089
8957;Gelderland (PV);2002 4e kwartaal;15368;2623
8958;Gelderland (PV);2002;55669;8916
8959;Gelderland (PV);2003 januari;3493;581
8960;Gelderland (PV);2003 februari;4016;684
8961;Gelderland (PV);2003 maart;4408;748
8962;Gelderland (PV);2003 1e kwartaal;11917;2013
8963;Gelderland (PV);2003 april;4996;851
8964;Gelderland (PV);2003 mei;5566;935
8965;Gelderland (PV);2003 juni;5033;856
8966;Gelderland (PV);2003 2e kwartaal;15595;2642
8967;Gelderland (PV);2003 juli;5839;1065
8968;Gelderland (PV);2003 augustus;4768;863
8969;Gelderland (PV);2003 september;5449;996
8970;Gelderland (PV);2003 3e kwartaal;16056;2924
8971;Gelderland (PV);2003 oktober;5940;1108
8972;Gelderland (PV);2003 november;5244;966
8973;Gelderland (PV);2003 december;7531;1431
8974;Gelderland (PV);2003 4e kwartaal;18715;3505
8975;Gelderland (PV);2003;62283;11084
