ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;OverledenenLeeftijdBijOverlijden_1;OverledenenLeeftijdOp31December_2
1494;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1964;;
1495;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1965;;
1496;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1966;;
1497;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1967;;
1498;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1968;;
1499;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1969;;
1500;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1970;;
1501;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1971;;
1502;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1972;;
1503;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1973;;
1504;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1974;;
1505;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1975;;
1506;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1976;;
1507;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1977;;
1508;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1978;;
1509;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1979;;
1510;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1980;;
1511;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1981;;
1512;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1982;;
1513;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1983;;
1514;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1984;;
1515;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1985;;
1516;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1986;;
1517;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1987;;
1518;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1988;;
1519;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1989;;
1520;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1990;;
1521;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1991;;
1522;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1992;;
1523;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1993;;
1524;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1994;;
1525;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1995;56.0;
1526;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1996;55.0;
1527;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1997;51.0;
1528;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1998;41.0;
1529;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;1999;48.0;
1530;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2000;44.0;
1531;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2001;39.0;
1532;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2002;43.0;
1533;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2003;33.0;
1534;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2004;28.0;
1535;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2005;44.0;
1536;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2006;31.0;
1537;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2007;32.0;
1538;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2008;25.0;
1539;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2009;27.0;
1540;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2010;28.0;
1541;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2011;23.0;
1542;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2012;24.0;
1543;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2013;26.0;
1544;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2014;26.0;
1545;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2015;17.0;
1546;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2016;16.0;
1547;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2017;28.0;
1548;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2018;21.0;
1549;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2019;22.0;
1550;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2020;25.0;
1551;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2021;26.0;
1552;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2022;19.0;
1553;Totaal mannen en vrouwen;3 dagen;Totaal burgerlijke staat;2023;10.0;
1554;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1950;;
1555;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1951;;
1556;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1952;;
1557;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1953;;
1558;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1954;;
1559;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1955;;
1560;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1956;;
1561;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1957;;
1562;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1958;;
1563;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1959;;
1564;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1960;;
1565;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1961;;
1566;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1962;;
1567;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1963;;
1568;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1964;;
1569;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1965;;
1570;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1966;;
1571;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1967;;
1572;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1968;;
1573;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1969;;
1574;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1970;;
1575;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1971;;
1576;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1972;;
1577;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1973;;
1578;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1974;;
1579;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1975;;
1580;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1976;;
1581;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1977;;
1582;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1978;;
1583;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1979;;
1584;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1980;;
1585;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1981;;
1586;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1982;;
1587;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1983;;
1588;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1984;;
1589;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1985;;
1590;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1986;;
1591;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1987;;
1592;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1988;;
1593;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1989;;
1594;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1990;;
1595;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1991;;
1596;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1992;;
1597;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1993;;
1598;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1994;;
1599;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1995;56.0;
1600;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1996;55.0;
1601;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1997;51.0;
1602;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1998;41.0;
1603;Totaal mannen en vrouwen;3 dagen;Ongehuwd;1999;48.0;
1604;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2000;44.0;
1605;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2001;39.0;
1606;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2002;43.0;
1607;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2003;33.0;
1608;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2004;28.0;
1609;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2005;44.0;
1610;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2006;31.0;
1611;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2007;32.0;
1612;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2008;25.0;
1613;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2009;27.0;
1614;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2010;28.0;
1615;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2011;23.0;
1616;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2012;24.0;
1617;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2013;26.0;
1618;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2014;26.0;
1619;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2015;17.0;
1620;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2016;16.0;
1621;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2017;28.0;
1622;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2018;21.0;
1623;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2019;22.0;
1624;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2020;25.0;
1625;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2021;26.0;
1626;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2022;19.0;
1627;Totaal mannen en vrouwen;3 dagen;Ongehuwd;2023;10.0;
1628;Totaal mannen en vrouwen;3 dagen;Gehuwd;1950;;
1629;Totaal mannen en vrouwen;3 dagen;Gehuwd;1951;;
1630;Totaal mannen en vrouwen;3 dagen;Gehuwd;1952;;
1631;Totaal mannen en vrouwen;3 dagen;Gehuwd;1953;;
1632;Totaal mannen en vrouwen;3 dagen;Gehuwd;1954;;
1633;Totaal mannen en vrouwen;3 dagen;Gehuwd;1955;;
1634;Totaal mannen en vrouwen;3 dagen;Gehuwd;1956;;
1635;Totaal mannen en vrouwen;3 dagen;Gehuwd;1957;;
1636;Totaal mannen en vrouwen;3 dagen;Gehuwd;1958;;
1637;Totaal mannen en vrouwen;3 dagen;Gehuwd;1959;;
1638;Totaal mannen en vrouwen;3 dagen;Gehuwd;1960;;
1639;Totaal mannen en vrouwen;3 dagen;Gehuwd;1961;;
1640;Totaal mannen en vrouwen;3 dagen;Gehuwd;1962;;
1641;Totaal mannen en vrouwen;3 dagen;Gehuwd;1963;;
1642;Totaal mannen en vrouwen;3 dagen;Gehuwd;1964;;
1643;Totaal mannen en vrouwen;3 dagen;Gehuwd;1965;;
1644;Totaal mannen en vrouwen;3 dagen;Gehuwd;1966;;
1645;Totaal mannen en vrouwen;3 dagen;Gehuwd;1967;;
1646;Totaal mannen en vrouwen;3 dagen;Gehuwd;1968;;
1647;Totaal mannen en vrouwen;3 dagen;Gehuwd;1969;;
1648;Totaal mannen en vrouwen;3 dagen;Gehuwd;1970;;
1649;Totaal mannen en vrouwen;3 dagen;Gehuwd;1971;;
1650;Totaal mannen en vrouwen;3 dagen;Gehuwd;1972;;
1651;Totaal mannen en vrouwen;3 dagen;Gehuwd;1973;;
1652;Totaal mannen en vrouwen;3 dagen;Gehuwd;1974;;
1653;Totaal mannen en vrouwen;3 dagen;Gehuwd;1975;;
1654;Totaal mannen en vrouwen;3 dagen;Gehuwd;1976;;
1655;Totaal mannen en vrouwen;3 dagen;Gehuwd;1977;;
1656;Totaal mannen en vrouwen;3 dagen;Gehuwd;1978;;
1657;Totaal mannen en vrouwen;3 dagen;Gehuwd;1979;;
1658;Totaal mannen en vrouwen;3 dagen;Gehuwd;1980;;
1659;Totaal mannen en vrouwen;3 dagen;Gehuwd;1981;;
1660;Totaal mannen en vrouwen;3 dagen;Gehuwd;1982;;
1661;Totaal mannen en vrouwen;3 dagen;Gehuwd;1983;;
1662;Totaal mannen en vrouwen;3 dagen;Gehuwd;1984;;
1663;Totaal mannen en vrouwen;3 dagen;Gehuwd;1985;;
1664;Totaal mannen en vrouwen;3 dagen;Gehuwd;1986;;
1665;Totaal mannen en vrouwen;3 dagen;Gehuwd;1987;;
1666;Totaal mannen en vrouwen;3 dagen;Gehuwd;1988;;
1667;Totaal mannen en vrouwen;3 dagen;Gehuwd;1989;;
1668;Totaal mannen en vrouwen;3 dagen;Gehuwd;1990;;
1669;Totaal mannen en vrouwen;3 dagen;Gehuwd;1991;;
1670;Totaal mannen en vrouwen;3 dagen;Gehuwd;1992;;
1671;Totaal mannen en vrouwen;3 dagen;Gehuwd;1993;;
1672;Totaal mannen en vrouwen;3 dagen;Gehuwd;1994;;
1673;Totaal mannen en vrouwen;3 dagen;Gehuwd;1995;;
1674;Totaal mannen en vrouwen;3 dagen;Gehuwd;1996;;
1675;Totaal mannen en vrouwen;3 dagen;Gehuwd;1997;;
1676;Totaal mannen en vrouwen;3 dagen;Gehuwd;1998;;
1677;Totaal mannen en vrouwen;3 dagen;Gehuwd;1999;;
1678;Totaal mannen en vrouwen;3 dagen;Gehuwd;2000;;
1679;Totaal mannen en vrouwen;3 dagen;Gehuwd;2001;;
1680;Totaal mannen en vrouwen;3 dagen;Gehuwd;2002;;
1681;Totaal mannen en vrouwen;3 dagen;Gehuwd;2003;;
1682;Totaal mannen en vrouwen;3 dagen;Gehuwd;2004;;
1683;Totaal mannen en vrouwen;3 dagen;Gehuwd;2005;;
1684;Totaal mannen en vrouwen;3 dagen;Gehuwd;2006;;
1685;Totaal mannen en vrouwen;3 dagen;Gehuwd;2007;;
1686;Totaal mannen en vrouwen;3 dagen;Gehuwd;2008;;
1687;Totaal mannen en vrouwen;3 dagen;Gehuwd;2009;;
1688;Totaal mannen en vrouwen;3 dagen;Gehuwd;2010;;
1689;Totaal mannen en vrouwen;3 dagen;Gehuwd;2011;;
1690;Totaal mannen en vrouwen;3 dagen;Gehuwd;2012;;
1691;Totaal mannen en vrouwen;3 dagen;Gehuwd;2013;;
1692;Totaal mannen en vrouwen;3 dagen;Gehuwd;2014;;
1693;Totaal mannen en vrouwen;3 dagen;Gehuwd;2015;;
1694;Totaal mannen en vrouwen;3 dagen;Gehuwd;2016;;
1695;Totaal mannen en vrouwen;3 dagen;Gehuwd;2017;;
1696;Totaal mannen en vrouwen;3 dagen;Gehuwd;2018;;
1697;Totaal mannen en vrouwen;3 dagen;Gehuwd;2019;;
1698;Totaal mannen en vrouwen;3 dagen;Gehuwd;2020;;
1699;Totaal mannen en vrouwen;3 dagen;Gehuwd;2021;;
1700;Totaal mannen en vrouwen;3 dagen;Gehuwd;2022;;
1701;Totaal mannen en vrouwen;3 dagen;Gehuwd;2023;;
1702;Totaal mannen en vrouwen;3 dagen;Verweduwd;1950;;
1703;Totaal mannen en vrouwen;3 dagen;Verweduwd;1951;;
1704;Totaal mannen en vrouwen;3 dagen;Verweduwd;1952;;
1705;Totaal mannen en vrouwen;3 dagen;Verweduwd;1953;;
1706;Totaal mannen en vrouwen;3 dagen;Verweduwd;1954;;
1707;Totaal mannen en vrouwen;3 dagen;Verweduwd;1955;;
1708;Totaal mannen en vrouwen;3 dagen;Verweduwd;1956;;
1709;Totaal mannen en vrouwen;3 dagen;Verweduwd;1957;;
1710;Totaal mannen en vrouwen;3 dagen;Verweduwd;1958;;
1711;Totaal mannen en vrouwen;3 dagen;Verweduwd;1959;;
1712;Totaal mannen en vrouwen;3 dagen;Verweduwd;1960;;
1713;Totaal mannen en vrouwen;3 dagen;Verweduwd;1961;;
1714;Totaal mannen en vrouwen;3 dagen;Verweduwd;1962;;
1715;Totaal mannen en vrouwen;3 dagen;Verweduwd;1963;;
1716;Totaal mannen en vrouwen;3 dagen;Verweduwd;1964;;
1717;Totaal mannen en vrouwen;3 dagen;Verweduwd;1965;;
1718;Totaal mannen en vrouwen;3 dagen;Verweduwd;1966;;
1719;Totaal mannen en vrouwen;3 dagen;Verweduwd;1967;;
1720;Totaal mannen en vrouwen;3 dagen;Verweduwd;1968;;
1721;Totaal mannen en vrouwen;3 dagen;Verweduwd;1969;;
1722;Totaal mannen en vrouwen;3 dagen;Verweduwd;1970;;
1723;Totaal mannen en vrouwen;3 dagen;Verweduwd;1971;;
1724;Totaal mannen en vrouwen;3 dagen;Verweduwd;1972;;
1725;Totaal mannen en vrouwen;3 dagen;Verweduwd;1973;;
1726;Totaal mannen en vrouwen;3 dagen;Verweduwd;1974;;
1727;Totaal mannen en vrouwen;3 dagen;Verweduwd;1975;;
1728;Totaal mannen en vrouwen;3 dagen;Verweduwd;1976;;
1729;Totaal mannen en vrouwen;3 dagen;Verweduwd;1977;;
1730;Totaal mannen en vrouwen;3 dagen;Verweduwd;1978;;
1731;Totaal mannen en vrouwen;3 dagen;Verweduwd;1979;;
1732;Totaal mannen en vrouwen;3 dagen;Verweduwd;1980;;
1733;Totaal mannen en vrouwen;3 dagen;Verweduwd;1981;;
1734;Totaal mannen en vrouwen;3 dagen;Verweduwd;1982;;
1735;Totaal mannen en vrouwen;3 dagen;Verweduwd;1983;;
1736;Totaal mannen en vrouwen;3 dagen;Verweduwd;1984;;
1737;Totaal mannen en vrouwen;3 dagen;Verweduwd;1985;;
1738;Totaal mannen en vrouwen;3 dagen;Verweduwd;1986;;
1739;Totaal mannen en vrouwen;3 dagen;Verweduwd;1987;;
1740;Totaal mannen en vrouwen;3 dagen;Verweduwd;1988;;
1741;Totaal mannen en vrouwen;3 dagen;Verweduwd;1989;;
1742;Totaal mannen en vrouwen;3 dagen;Verweduwd;1990;;
1743;Totaal mannen en vrouwen;3 dagen;Verweduwd;1991;;
1744;Totaal mannen en vrouwen;3 dagen;Verweduwd;1992;;
1745;Totaal mannen en vrouwen;3 dagen;Verweduwd;1993;;
1746;Totaal mannen en vrouwen;3 dagen;Verweduwd;1994;;
1747;Totaal mannen en vrouwen;3 dagen;Verweduwd;1995;;
1748;Totaal mannen en vrouwen;3 dagen;Verweduwd;1996;;
1749;Totaal mannen en vrouwen;3 dagen;Verweduwd;1997;;
1750;Totaal mannen en vrouwen;3 dagen;Verweduwd;1998;;
1751;Totaal mannen en vrouwen;3 dagen;Verweduwd;1999;;
1752;Totaal mannen en vrouwen;3 dagen;Verweduwd;2000;;
1753;Totaal mannen en vrouwen;3 dagen;Verweduwd;2001;;
1754;Totaal mannen en vrouwen;3 dagen;Verweduwd;2002;;
1755;Totaal mannen en vrouwen;3 dagen;Verweduwd;2003;;
1756;Totaal mannen en vrouwen;3 dagen;Verweduwd;2004;;
1757;Totaal mannen en vrouwen;3 dagen;Verweduwd;2005;;
1758;Totaal mannen en vrouwen;3 dagen;Verweduwd;2006;;
1759;Totaal mannen en vrouwen;3 dagen;Verweduwd;2007;;
1760;Totaal mannen en vrouwen;3 dagen;Verweduwd;2008;;
1761;Totaal mannen en vrouwen;3 dagen;Verweduwd;2009;;
1762;Totaal mannen en vrouwen;3 dagen;Verweduwd;2010;;
1763;Totaal mannen en vrouwen;3 dagen;Verweduwd;2011;;
1764;Totaal mannen en vrouwen;3 dagen;Verweduwd;2012;;
1765;Totaal mannen en vrouwen;3 dagen;Verweduwd;2013;;
1766;Totaal mannen en vrouwen;3 dagen;Verweduwd;2014;;
1767;Totaal mannen en vrouwen;3 dagen;Verweduwd;2015;;
1768;Totaal mannen en vrouwen;3 dagen;Verweduwd;2016;;
1769;Totaal mannen en vrouwen;3 dagen;Verweduwd;2017;;
1770;Totaal mannen en vrouwen;3 dagen;Verweduwd;2018;;
1771;Totaal mannen en vrouwen;3 dagen;Verweduwd;2019;;
1772;Totaal mannen en vrouwen;3 dagen;Verweduwd;2020;;
1773;Totaal mannen en vrouwen;3 dagen;Verweduwd;2021;;
1774;Totaal mannen en vrouwen;3 dagen;Verweduwd;2022;;
1775;Totaal mannen en vrouwen;3 dagen;Verweduwd;2023;;
1776;Totaal mannen en vrouwen;3 dagen;Gescheiden;1950;;
1777;Totaal mannen en vrouwen;3 dagen;Gescheiden;1951;;
1778;Totaal mannen en vrouwen;3 dagen;Gescheiden;1952;;
1779;Totaal mannen en vrouwen;3 dagen;Gescheiden;1953;;
1780;Totaal mannen en vrouwen;3 dagen;Gescheiden;1954;;
1781;Totaal mannen en vrouwen;3 dagen;Gescheiden;1955;;
1782;Totaal mannen en vrouwen;3 dagen;Gescheiden;1956;;
1783;Totaal mannen en vrouwen;3 dagen;Gescheiden;1957;;
1784;Totaal mannen en vrouwen;3 dagen;Gescheiden;1958;;
1785;Totaal mannen en vrouwen;3 dagen;Gescheiden;1959;;
1786;Totaal mannen en vrouwen;3 dagen;Gescheiden;1960;;
1787;Totaal mannen en vrouwen;3 dagen;Gescheiden;1961;;
1788;Totaal mannen en vrouwen;3 dagen;Gescheiden;1962;;
1789;Totaal mannen en vrouwen;3 dagen;Gescheiden;1963;;
1790;Totaal mannen en vrouwen;3 dagen;Gescheiden;1964;;
1791;Totaal mannen en vrouwen;3 dagen;Gescheiden;1965;;
1792;Totaal mannen en vrouwen;3 dagen;Gescheiden;1966;;
1793;Totaal mannen en vrouwen;3 dagen;Gescheiden;1967;;
1794;Totaal mannen en vrouwen;3 dagen;Gescheiden;1968;;
1795;Totaal mannen en vrouwen;3 dagen;Gescheiden;1969;;
1796;Totaal mannen en vrouwen;3 dagen;Gescheiden;1970;;
1797;Totaal mannen en vrouwen;3 dagen;Gescheiden;1971;;
1798;Totaal mannen en vrouwen;3 dagen;Gescheiden;1972;;
1799;Totaal mannen en vrouwen;3 dagen;Gescheiden;1973;;
1800;Totaal mannen en vrouwen;3 dagen;Gescheiden;1974;;
1801;Totaal mannen en vrouwen;3 dagen;Gescheiden;1975;;
1802;Totaal mannen en vrouwen;3 dagen;Gescheiden;1976;;
1803;Totaal mannen en vrouwen;3 dagen;Gescheiden;1977;;
1804;Totaal mannen en vrouwen;3 dagen;Gescheiden;1978;;
1805;Totaal mannen en vrouwen;3 dagen;Gescheiden;1979;;
1806;Totaal mannen en vrouwen;3 dagen;Gescheiden;1980;;
1807;Totaal mannen en vrouwen;3 dagen;Gescheiden;1981;;
1808;Totaal mannen en vrouwen;3 dagen;Gescheiden;1982;;
1809;Totaal mannen en vrouwen;3 dagen;Gescheiden;1983;;
1810;Totaal mannen en vrouwen;3 dagen;Gescheiden;1984;;
1811;Totaal mannen en vrouwen;3 dagen;Gescheiden;1985;;
1812;Totaal mannen en vrouwen;3 dagen;Gescheiden;1986;;
1813;Totaal mannen en vrouwen;3 dagen;Gescheiden;1987;;
1814;Totaal mannen en vrouwen;3 dagen;Gescheiden;1988;;
1815;Totaal mannen en vrouwen;3 dagen;Gescheiden;1989;;
1816;Totaal mannen en vrouwen;3 dagen;Gescheiden;1990;;
1817;Totaal mannen en vrouwen;3 dagen;Gescheiden;1991;;
1818;Totaal mannen en vrouwen;3 dagen;Gescheiden;1992;;
1819;Totaal mannen en vrouwen;3 dagen;Gescheiden;1993;;
1820;Totaal mannen en vrouwen;3 dagen;Gescheiden;1994;;
1821;Totaal mannen en vrouwen;3 dagen;Gescheiden;1995;;
1822;Totaal mannen en vrouwen;3 dagen;Gescheiden;1996;;
1823;Totaal mannen en vrouwen;3 dagen;Gescheiden;1997;;
1824;Totaal mannen en vrouwen;3 dagen;Gescheiden;1998;;
1825;Totaal mannen en vrouwen;3 dagen;Gescheiden;1999;;
1826;Totaal mannen en vrouwen;3 dagen;Gescheiden;2000;;
1827;Totaal mannen en vrouwen;3 dagen;Gescheiden;2001;;
1828;Totaal mannen en vrouwen;3 dagen;Gescheiden;2002;;
1829;Totaal mannen en vrouwen;3 dagen;Gescheiden;2003;;
1830;Totaal mannen en vrouwen;3 dagen;Gescheiden;2004;;
1831;Totaal mannen en vrouwen;3 dagen;Gescheiden;2005;;
1832;Totaal mannen en vrouwen;3 dagen;Gescheiden;2006;;
1833;Totaal mannen en vrouwen;3 dagen;Gescheiden;2007;;
1834;Totaal mannen en vrouwen;3 dagen;Gescheiden;2008;;
1835;Totaal mannen en vrouwen;3 dagen;Gescheiden;2009;;
1836;Totaal mannen en vrouwen;3 dagen;Gescheiden;2010;;
1837;Totaal mannen en vrouwen;3 dagen;Gescheiden;2011;;
1838;Totaal mannen en vrouwen;3 dagen;Gescheiden;2012;;
1839;Totaal mannen en vrouwen;3 dagen;Gescheiden;2013;;
1840;Totaal mannen en vrouwen;3 dagen;Gescheiden;2014;;
1841;Totaal mannen en vrouwen;3 dagen;Gescheiden;2015;;
1842;Totaal mannen en vrouwen;3 dagen;Gescheiden;2016;;
1843;Totaal mannen en vrouwen;3 dagen;Gescheiden;2017;;
1844;Totaal mannen en vrouwen;3 dagen;Gescheiden;2018;;
1845;Totaal mannen en vrouwen;3 dagen;Gescheiden;2019;;
1846;Totaal mannen en vrouwen;3 dagen;Gescheiden;2020;;
1847;Totaal mannen en vrouwen;3 dagen;Gescheiden;2021;;
1848;Totaal mannen en vrouwen;3 dagen;Gescheiden;2022;;
1849;Totaal mannen en vrouwen;3 dagen;Gescheiden;2023;;
1850;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1950;;
1851;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1951;;
1852;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1952;;
1853;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1953;;
1854;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1954;;
1855;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1955;;
1856;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1956;;
1857;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1957;;
1858;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1958;;
1859;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1959;;
1860;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1960;;
1861;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1961;;
1862;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1962;;
1863;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1963;;
1864;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1964;;
1865;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1965;;
1866;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1966;;
1867;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1967;;
1868;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1968;;
1869;Totaal mannen en vrouwen;4 dagen;Totaal burgerlijke staat;1969;;
