ID;Geslacht;Geboorteland;Herkomstland;Postcode;Perioden;Bevolking_1
7387;Totaal mannen en vrouwen;Totaal;Totaal;6691;2023;7315.0
7388;Totaal mannen en vrouwen;Totaal;Totaal;6691;2024;7385.0
7389;Totaal mannen en vrouwen;Totaal;Totaal;6701;2022;3725.0
7390;Totaal mannen en vrouwen;Totaal;Totaal;6701;2023;3870.0
7391;Totaal mannen en vrouwen;Totaal;Totaal;6701;2024;4165.0
7392;Totaal mannen en vrouwen;Totaal;Totaal;6702;2022;2535.0
7393;Totaal mannen en vrouwen;Totaal;Totaal;6702;2023;2490.0
7394;Totaal mannen en vrouwen;Totaal;Totaal;6702;2024;2835.0
7395;Totaal mannen en vrouwen;Totaal;Totaal;6703;2022;2830.0
7396;Totaal mannen en vrouwen;Totaal;Totaal;6703;2023;2850.0
7397;Totaal mannen en vrouwen;Totaal;Totaal;6703;2024;2870.0
7398;Totaal mannen en vrouwen;Totaal;Totaal;6704;2022;810.0
7399;Totaal mannen en vrouwen;Totaal;Totaal;6704;2023;840.0
7400;Totaal mannen en vrouwen;Totaal;Totaal;6704;2024;1020.0
7401;Totaal mannen en vrouwen;Totaal;Totaal;6705;2022;1445.0
7402;Totaal mannen en vrouwen;Totaal;Totaal;6705;2023;1475.0
7403;Totaal mannen en vrouwen;Totaal;Totaal;6705;2024;1470.0
7404;Totaal mannen en vrouwen;Totaal;Totaal;6706;2022;5430.0
7405;Totaal mannen en vrouwen;Totaal;Totaal;6706;2023;5520.0
7406;Totaal mannen en vrouwen;Totaal;Totaal;6706;2024;5630.0
7407;Totaal mannen en vrouwen;Totaal;Totaal;6707;2022;5100.0
7408;Totaal mannen en vrouwen;Totaal;Totaal;6707;2023;5060.0
7409;Totaal mannen en vrouwen;Totaal;Totaal;6707;2024;5180.0
7410;Totaal mannen en vrouwen;Totaal;Totaal;6708;2022;13425.0
7411;Totaal mannen en vrouwen;Totaal;Totaal;6708;2023;13665.0
7412;Totaal mannen en vrouwen;Totaal;Totaal;6708;2024;13770.0
7413;Totaal mannen en vrouwen;Totaal;Totaal;6709;2022;4645.0
7414;Totaal mannen en vrouwen;Totaal;Totaal;6709;2023;5185.0
7415;Totaal mannen en vrouwen;Totaal;Totaal;6709;2024;5640.0
7416;Totaal mannen en vrouwen;Totaal;Totaal;6711;2022;11915.0
7417;Totaal mannen en vrouwen;Totaal;Totaal;6711;2023;12260.0
7418;Totaal mannen en vrouwen;Totaal;Totaal;6711;2024;12835.0
7419;Totaal mannen en vrouwen;Totaal;Totaal;6712;2022;5240.0
7420;Totaal mannen en vrouwen;Totaal;Totaal;6712;2023;5200.0
7421;Totaal mannen en vrouwen;Totaal;Totaal;6712;2024;5135.0
7422;Totaal mannen en vrouwen;Totaal;Totaal;6713;2022;10150.0
7423;Totaal mannen en vrouwen;Totaal;Totaal;6713;2023;10295.0
7424;Totaal mannen en vrouwen;Totaal;Totaal;6713;2024;10500.0
7425;Totaal mannen en vrouwen;Totaal;Totaal;6714;2022;7385.0
7426;Totaal mannen en vrouwen;Totaal;Totaal;6714;2023;7575.0
7427;Totaal mannen en vrouwen;Totaal;Totaal;6714;2024;7760.0
7428;Totaal mannen en vrouwen;Totaal;Totaal;6715;2022;6770.0
7429;Totaal mannen en vrouwen;Totaal;Totaal;6715;2023;6825.0
7430;Totaal mannen en vrouwen;Totaal;Totaal;6715;2024;6805.0
7431;Totaal mannen en vrouwen;Totaal;Totaal;6716;2022;8005.0
7432;Totaal mannen en vrouwen;Totaal;Totaal;6716;2023;8040.0
7433;Totaal mannen en vrouwen;Totaal;Totaal;6716;2024;8075.0
7434;Totaal mannen en vrouwen;Totaal;Totaal;6717;2022;19105.0
7435;Totaal mannen en vrouwen;Totaal;Totaal;6717;2023;19590.0
7436;Totaal mannen en vrouwen;Totaal;Totaal;6717;2024;19880.0
7437;Totaal mannen en vrouwen;Totaal;Totaal;6718;2022;9440.0
7438;Totaal mannen en vrouwen;Totaal;Totaal;6718;2023;9625.0
7439;Totaal mannen en vrouwen;Totaal;Totaal;6718;2024;10030.0
7440;Totaal mannen en vrouwen;Totaal;Totaal;6721;2022;15265.0
7441;Totaal mannen en vrouwen;Totaal;Totaal;6721;2023;15385.0
7442;Totaal mannen en vrouwen;Totaal;Totaal;6721;2024;15215.0
7443;Totaal mannen en vrouwen;Totaal;Totaal;6731;2022;2170.0
7444;Totaal mannen en vrouwen;Totaal;Totaal;6731;2023;2180.0
7445;Totaal mannen en vrouwen;Totaal;Totaal;6731;2024;2150.0
7446;Totaal mannen en vrouwen;Totaal;Totaal;6732;2022;3655.0
7447;Totaal mannen en vrouwen;Totaal;Totaal;6732;2023;3955.0
7448;Totaal mannen en vrouwen;Totaal;Totaal;6732;2024;4010.0
7449;Totaal mannen en vrouwen;Totaal;Totaal;6733;2022;2815.0
7450;Totaal mannen en vrouwen;Totaal;Totaal;6733;2023;2885.0
7451;Totaal mannen en vrouwen;Totaal;Totaal;6733;2024;2895.0
7452;Totaal mannen en vrouwen;Totaal;Totaal;6741;2022;13790.0
7453;Totaal mannen en vrouwen;Totaal;Totaal;6741;2023;13875.0
7454;Totaal mannen en vrouwen;Totaal;Totaal;6741;2024;13830.0
7455;Totaal mannen en vrouwen;Totaal;Totaal;6744;2022;3725.0
7456;Totaal mannen en vrouwen;Totaal;Totaal;6744;2023;3750.0
7457;Totaal mannen en vrouwen;Totaal;Totaal;6744;2024;3785.0
7458;Totaal mannen en vrouwen;Totaal;Totaal;6745;2022;465.0
7459;Totaal mannen en vrouwen;Totaal;Totaal;6745;2023;490.0
7460;Totaal mannen en vrouwen;Totaal;Totaal;6745;2024;505.0
7461;Totaal mannen en vrouwen;Totaal;Totaal;6811;2022;6645.0
7462;Totaal mannen en vrouwen;Totaal;Totaal;6811;2023;6850.0
7463;Totaal mannen en vrouwen;Totaal;Totaal;6811;2024;7015.0
7464;Totaal mannen en vrouwen;Totaal;Totaal;6812;2022;2820.0
7465;Totaal mannen en vrouwen;Totaal;Totaal;6812;2023;2820.0
7466;Totaal mannen en vrouwen;Totaal;Totaal;6812;2024;2840.0
7467;Totaal mannen en vrouwen;Totaal;Totaal;6813;2022;4400.0
7468;Totaal mannen en vrouwen;Totaal;Totaal;6813;2023;4380.0
7469;Totaal mannen en vrouwen;Totaal;Totaal;6813;2024;4345.0
7470;Totaal mannen en vrouwen;Totaal;Totaal;6814;2022;6315.0
7471;Totaal mannen en vrouwen;Totaal;Totaal;6814;2023;6340.0
7472;Totaal mannen en vrouwen;Totaal;Totaal;6814;2024;6345.0
7473;Totaal mannen en vrouwen;Totaal;Totaal;6815;2022;3345.0
7474;Totaal mannen en vrouwen;Totaal;Totaal;6815;2023;3330.0
7475;Totaal mannen en vrouwen;Totaal;Totaal;6815;2024;3330.0
7476;Totaal mannen en vrouwen;Totaal;Totaal;6816;2022;2315.0
7477;Totaal mannen en vrouwen;Totaal;Totaal;6816;2023;2305.0
7478;Totaal mannen en vrouwen;Totaal;Totaal;6816;2024;2355.0
7479;Totaal mannen en vrouwen;Totaal;Totaal;6821;2022;5920.0
7480;Totaal mannen en vrouwen;Totaal;Totaal;6821;2023;5875.0
7481;Totaal mannen en vrouwen;Totaal;Totaal;6821;2024;5825.0
7482;Totaal mannen en vrouwen;Totaal;Totaal;6822;2022;7195.0
7483;Totaal mannen en vrouwen;Totaal;Totaal;6822;2023;7140.0
7484;Totaal mannen en vrouwen;Totaal;Totaal;6822;2024;7155.0
7485;Totaal mannen en vrouwen;Totaal;Totaal;6823;2022;6920.0
7486;Totaal mannen en vrouwen;Totaal;Totaal;6823;2023;6865.0
7487;Totaal mannen en vrouwen;Totaal;Totaal;6823;2024;6810.0
7488;Totaal mannen en vrouwen;Totaal;Totaal;6824;2022;10715.0
7489;Totaal mannen en vrouwen;Totaal;Totaal;6824;2023;10690.0
7490;Totaal mannen en vrouwen;Totaal;Totaal;6824;2024;10695.0
7491;Totaal mannen en vrouwen;Totaal;Totaal;6825;2022;5745.0
7492;Totaal mannen en vrouwen;Totaal;Totaal;6825;2023;5945.0
7493;Totaal mannen en vrouwen;Totaal;Totaal;6825;2024;5935.0
7494;Totaal mannen en vrouwen;Totaal;Totaal;6826;2022;10400.0
7495;Totaal mannen en vrouwen;Totaal;Totaal;6826;2023;10475.0
7496;Totaal mannen en vrouwen;Totaal;Totaal;6826;2024;10485.0
7497;Totaal mannen en vrouwen;Totaal;Totaal;6827;2022;405.0
7498;Totaal mannen en vrouwen;Totaal;Totaal;6827;2023;895.0
7499;Totaal mannen en vrouwen;Totaal;Totaal;6827;2024;1230.0
7500;Totaal mannen en vrouwen;Totaal;Totaal;6828;2022;12420.0
7501;Totaal mannen en vrouwen;Totaal;Totaal;6828;2023;12445.0
7502;Totaal mannen en vrouwen;Totaal;Totaal;6828;2024;12520.0
7503;Totaal mannen en vrouwen;Totaal;Totaal;6831;2022;3525.0
7504;Totaal mannen en vrouwen;Totaal;Totaal;6831;2023;3530.0
7505;Totaal mannen en vrouwen;Totaal;Totaal;6831;2024;3625.0
7506;Totaal mannen en vrouwen;Totaal;Totaal;6832;2022;5585.0
7507;Totaal mannen en vrouwen;Totaal;Totaal;6832;2023;5590.0
7508;Totaal mannen en vrouwen;Totaal;Totaal;6832;2024;5745.0
7509;Totaal mannen en vrouwen;Totaal;Totaal;6833;2022;6600.0
7510;Totaal mannen en vrouwen;Totaal;Totaal;6833;2023;6535.0
7511;Totaal mannen en vrouwen;Totaal;Totaal;6833;2024;6540.0
7512;Totaal mannen en vrouwen;Totaal;Totaal;6834;2022;3235.0
7513;Totaal mannen en vrouwen;Totaal;Totaal;6834;2023;3255.0
7514;Totaal mannen en vrouwen;Totaal;Totaal;6834;2024;3370.0
7515;Totaal mannen en vrouwen;Totaal;Totaal;6835;2022;5325.0
7516;Totaal mannen en vrouwen;Totaal;Totaal;6835;2023;5510.0
7517;Totaal mannen en vrouwen;Totaal;Totaal;6835;2024;5595.0
7518;Totaal mannen en vrouwen;Totaal;Totaal;6836;2022;11725.0
7519;Totaal mannen en vrouwen;Totaal;Totaal;6836;2023;11695.0
7520;Totaal mannen en vrouwen;Totaal;Totaal;6836;2024;11665.0
7521;Totaal mannen en vrouwen;Totaal;Totaal;6841;2022;4590.0
7522;Totaal mannen en vrouwen;Totaal;Totaal;6841;2023;4605.0
7523;Totaal mannen en vrouwen;Totaal;Totaal;6841;2024;4650.0
7524;Totaal mannen en vrouwen;Totaal;Totaal;6842;2022;2930.0
7525;Totaal mannen en vrouwen;Totaal;Totaal;6842;2023;2905.0
7526;Totaal mannen en vrouwen;Totaal;Totaal;6842;2024;2910.0
7527;Totaal mannen en vrouwen;Totaal;Totaal;6843;2022;10620.0
7528;Totaal mannen en vrouwen;Totaal;Totaal;6843;2023;10645.0
7529;Totaal mannen en vrouwen;Totaal;Totaal;6843;2024;10640.0
7530;Totaal mannen en vrouwen;Totaal;Totaal;6844;2022;4065.0
7531;Totaal mannen en vrouwen;Totaal;Totaal;6844;2023;4020.0
7532;Totaal mannen en vrouwen;Totaal;Totaal;6844;2024;4040.0
7533;Totaal mannen en vrouwen;Totaal;Totaal;6845;2022;6050.0
7534;Totaal mannen en vrouwen;Totaal;Totaal;6845;2023;6060.0
7535;Totaal mannen en vrouwen;Totaal;Totaal;6845;2024;6240.0
7536;Totaal mannen en vrouwen;Totaal;Totaal;6846;2022;14085.0
7537;Totaal mannen en vrouwen;Totaal;Totaal;6846;2023;15070.0
7538;Totaal mannen en vrouwen;Totaal;Totaal;6846;2024;15705.0
7539;Totaal mannen en vrouwen;Totaal;Totaal;6851;2022;9360.0
7540;Totaal mannen en vrouwen;Totaal;Totaal;6851;2023;9380.0
7541;Totaal mannen en vrouwen;Totaal;Totaal;6851;2024;9485.0
7542;Totaal mannen en vrouwen;Totaal;Totaal;6852;2022;10280.0
7543;Totaal mannen en vrouwen;Totaal;Totaal;6852;2023;10340.0
7544;Totaal mannen en vrouwen;Totaal;Totaal;6852;2024;10285.0
7545;Totaal mannen en vrouwen;Totaal;Totaal;6861;2022;5640.0
7546;Totaal mannen en vrouwen;Totaal;Totaal;6861;2023;5625.0
7547;Totaal mannen en vrouwen;Totaal;Totaal;6861;2024;5555.0
7548;Totaal mannen en vrouwen;Totaal;Totaal;6862;2022;5750.0
7549;Totaal mannen en vrouwen;Totaal;Totaal;6862;2023;5780.0
7550;Totaal mannen en vrouwen;Totaal;Totaal;6862;2024;5680.0
7551;Totaal mannen en vrouwen;Totaal;Totaal;6865;2022;4905.0
7552;Totaal mannen en vrouwen;Totaal;Totaal;6865;2023;4860.0
7553;Totaal mannen en vrouwen;Totaal;Totaal;6865;2024;4935.0
7554;Totaal mannen en vrouwen;Totaal;Totaal;6866;2022;3535.0
7555;Totaal mannen en vrouwen;Totaal;Totaal;6866;2023;3525.0
7556;Totaal mannen en vrouwen;Totaal;Totaal;6866;2024;3545.0
7557;Totaal mannen en vrouwen;Totaal;Totaal;6869;2022;710.0
7558;Totaal mannen en vrouwen;Totaal;Totaal;6869;2023;715.0
7559;Totaal mannen en vrouwen;Totaal;Totaal;6869;2024;700.0
7560;Totaal mannen en vrouwen;Totaal;Totaal;6871;2022;9070.0
7561;Totaal mannen en vrouwen;Totaal;Totaal;6871;2023;9195.0
7562;Totaal mannen en vrouwen;Totaal;Totaal;6871;2024;9120.0
7563;Totaal mannen en vrouwen;Totaal;Totaal;6874;2022;1745.0
7564;Totaal mannen en vrouwen;Totaal;Totaal;6874;2023;1760.0
7565;Totaal mannen en vrouwen;Totaal;Totaal;6874;2024;1875.0
7566;Totaal mannen en vrouwen;Totaal;Totaal;6877;2022;40.0
7567;Totaal mannen en vrouwen;Totaal;Totaal;6877;2023;25.0
7568;Totaal mannen en vrouwen;Totaal;Totaal;6877;2024;75.0
7569;Totaal mannen en vrouwen;Totaal;Totaal;6881;2022;7505.0
7570;Totaal mannen en vrouwen;Totaal;Totaal;6881;2023;7630.0
7571;Totaal mannen en vrouwen;Totaal;Totaal;6881;2024;7670.0
7572;Totaal mannen en vrouwen;Totaal;Totaal;6882;2022;6480.0
7573;Totaal mannen en vrouwen;Totaal;Totaal;6882;2023;6495.0
7574;Totaal mannen en vrouwen;Totaal;Totaal;6882;2024;6515.0
7575;Totaal mannen en vrouwen;Totaal;Totaal;6883;2022;4205.0
7576;Totaal mannen en vrouwen;Totaal;Totaal;6883;2023;4150.0
7577;Totaal mannen en vrouwen;Totaal;Totaal;6883;2024;4185.0
7578;Totaal mannen en vrouwen;Totaal;Totaal;6891;2022;1745.0
7579;Totaal mannen en vrouwen;Totaal;Totaal;6891;2023;1745.0
7580;Totaal mannen en vrouwen;Totaal;Totaal;6891;2024;1830.0
7581;Totaal mannen en vrouwen;Totaal;Totaal;6901;2022;6560.0
7582;Totaal mannen en vrouwen;Totaal;Totaal;6901;2023;6695.0
7583;Totaal mannen en vrouwen;Totaal;Totaal;6901;2024;6705.0
7584;Totaal mannen en vrouwen;Totaal;Totaal;6902;2022;1125.0
7585;Totaal mannen en vrouwen;Totaal;Totaal;6902;2023;1140.0
7586;Totaal mannen en vrouwen;Totaal;Totaal;6902;2024;1155.0
7587;Totaal mannen en vrouwen;Totaal;Totaal;6903;2022;6785.0
7588;Totaal mannen en vrouwen;Totaal;Totaal;6903;2023;6820.0
7589;Totaal mannen en vrouwen;Totaal;Totaal;6903;2024;6830.0
7590;Totaal mannen en vrouwen;Totaal;Totaal;6904;2022;7175.0
7591;Totaal mannen en vrouwen;Totaal;Totaal;6904;2023;7160.0
7592;Totaal mannen en vrouwen;Totaal;Totaal;6904;2024;7140.0
7593;Totaal mannen en vrouwen;Totaal;Totaal;6905;2022;4690.0
7594;Totaal mannen en vrouwen;Totaal;Totaal;6905;2023;4800.0
7595;Totaal mannen en vrouwen;Totaal;Totaal;6905;2024;4845.0
7596;Totaal mannen en vrouwen;Totaal;Totaal;6909;2022;1940.0
7597;Totaal mannen en vrouwen;Totaal;Totaal;6909;2023;1965.0
7598;Totaal mannen en vrouwen;Totaal;Totaal;6909;2024;1945.0
7599;Totaal mannen en vrouwen;Totaal;Totaal;6911;2022;2440.0
7600;Totaal mannen en vrouwen;Totaal;Totaal;6911;2023;2460.0
7601;Totaal mannen en vrouwen;Totaal;Totaal;6911;2024;2440.0
7602;Totaal mannen en vrouwen;Totaal;Totaal;6913;2022;840.0
7603;Totaal mannen en vrouwen;Totaal;Totaal;6913;2023;820.0
7604;Totaal mannen en vrouwen;Totaal;Totaal;6913;2024;825.0
7605;Totaal mannen en vrouwen;Totaal;Totaal;6914;2022;1070.0
7606;Totaal mannen en vrouwen;Totaal;Totaal;6914;2023;1080.0
7607;Totaal mannen en vrouwen;Totaal;Totaal;6914;2024;1100.0
7608;Totaal mannen en vrouwen;Totaal;Totaal;6915;2022;3100.0
7609;Totaal mannen en vrouwen;Totaal;Totaal;6915;2023;3040.0
7610;Totaal mannen en vrouwen;Totaal;Totaal;6915;2024;3040.0
7611;Totaal mannen en vrouwen;Totaal;Totaal;6916;2022;2770.0
7612;Totaal mannen en vrouwen;Totaal;Totaal;6916;2023;2850.0
7613;Totaal mannen en vrouwen;Totaal;Totaal;6916;2024;2840.0
7614;Totaal mannen en vrouwen;Totaal;Totaal;6917;2022;640.0
7615;Totaal mannen en vrouwen;Totaal;Totaal;6917;2023;785.0
7616;Totaal mannen en vrouwen;Totaal;Totaal;6917;2024;795.0
7617;Totaal mannen en vrouwen;Totaal;Totaal;6921;2022;14235.0
7618;Totaal mannen en vrouwen;Totaal;Totaal;6921;2023;14265.0
7619;Totaal mannen en vrouwen;Totaal;Totaal;6921;2024;14205.0
7620;Totaal mannen en vrouwen;Totaal;Totaal;6922;2022;7530.0
7621;Totaal mannen en vrouwen;Totaal;Totaal;6922;2023;7485.0
7622;Totaal mannen en vrouwen;Totaal;Totaal;6922;2024;7460.0
7623;Totaal mannen en vrouwen;Totaal;Totaal;6923;2022;1995.0
7624;Totaal mannen en vrouwen;Totaal;Totaal;6923;2023;2005.0
7625;Totaal mannen en vrouwen;Totaal;Totaal;6923;2024;2025.0
7626;Totaal mannen en vrouwen;Totaal;Totaal;6924;2022;1195.0
7627;Totaal mannen en vrouwen;Totaal;Totaal;6924;2023;1185.0
7628;Totaal mannen en vrouwen;Totaal;Totaal;6924;2024;1180.0
7629;Totaal mannen en vrouwen;Totaal;Totaal;6931;2022;7610.0
7630;Totaal mannen en vrouwen;Totaal;Totaal;6931;2023;7750.0
7631;Totaal mannen en vrouwen;Totaal;Totaal;6931;2024;7850.0
7632;Totaal mannen en vrouwen;Totaal;Totaal;6932;2022;7330.0
7633;Totaal mannen en vrouwen;Totaal;Totaal;6932;2023;7365.0
7634;Totaal mannen en vrouwen;Totaal;Totaal;6932;2024;7300.0
7635;Totaal mannen en vrouwen;Totaal;Totaal;6941;2022;4730.0
7636;Totaal mannen en vrouwen;Totaal;Totaal;6941;2023;4765.0
7637;Totaal mannen en vrouwen;Totaal;Totaal;6941;2024;4755.0
7638;Totaal mannen en vrouwen;Totaal;Totaal;6942;2022;12460.0
7639;Totaal mannen en vrouwen;Totaal;Totaal;6942;2023;12625.0
7640;Totaal mannen en vrouwen;Totaal;Totaal;6942;2024;12690.0
7641;Totaal mannen en vrouwen;Totaal;Totaal;6951;2022;7205.0
7642;Totaal mannen en vrouwen;Totaal;Totaal;6951;2023;7225.0
7643;Totaal mannen en vrouwen;Totaal;Totaal;6951;2024;7185.0
7644;Totaal mannen en vrouwen;Totaal;Totaal;6952;2022;4315.0
7645;Totaal mannen en vrouwen;Totaal;Totaal;6952;2023;4280.0
7646;Totaal mannen en vrouwen;Totaal;Totaal;6952;2024;4245.0
7647;Totaal mannen en vrouwen;Totaal;Totaal;6953;2022;2095.0
7648;Totaal mannen en vrouwen;Totaal;Totaal;6953;2023;2125.0
7649;Totaal mannen en vrouwen;Totaal;Totaal;6953;2024;2050.0
7650;Totaal mannen en vrouwen;Totaal;Totaal;6955;2022;1070.0
7651;Totaal mannen en vrouwen;Totaal;Totaal;6955;2023;1075.0
7652;Totaal mannen en vrouwen;Totaal;Totaal;6955;2024;1035.0
7653;Totaal mannen en vrouwen;Totaal;Totaal;6956;2022;940.0
7654;Totaal mannen en vrouwen;Totaal;Totaal;6956;2023;940.0
7655;Totaal mannen en vrouwen;Totaal;Totaal;6956;2024;935.0
7656;Totaal mannen en vrouwen;Totaal;Totaal;6957;2022;970.0
7657;Totaal mannen en vrouwen;Totaal;Totaal;6957;2023;950.0
7658;Totaal mannen en vrouwen;Totaal;Totaal;6957;2024;910.0
7659;Totaal mannen en vrouwen;Totaal;Totaal;6961;2022;9930.0
7660;Totaal mannen en vrouwen;Totaal;Totaal;6961;2023;10060.0
7661;Totaal mannen en vrouwen;Totaal;Totaal;6961;2024;10215.0
7662;Totaal mannen en vrouwen;Totaal;Totaal;6964;2022;830.0
7663;Totaal mannen en vrouwen;Totaal;Totaal;6964;2023;890.0
7664;Totaal mannen en vrouwen;Totaal;Totaal;6964;2024;825.0
7665;Totaal mannen en vrouwen;Totaal;Totaal;6971;2022;8425.0
7666;Totaal mannen en vrouwen;Totaal;Totaal;6971;2023;8425.0
7667;Totaal mannen en vrouwen;Totaal;Totaal;6971;2024;8540.0
7668;Totaal mannen en vrouwen;Totaal;Totaal;6974;2022;705.0
7669;Totaal mannen en vrouwen;Totaal;Totaal;6974;2023;735.0
7670;Totaal mannen en vrouwen;Totaal;Totaal;6974;2024;720.0
7671;Totaal mannen en vrouwen;Totaal;Totaal;6975;2022;340.0
7672;Totaal mannen en vrouwen;Totaal;Totaal;6975;2023;335.0
7673;Totaal mannen en vrouwen;Totaal;Totaal;6975;2024;325.0
7674;Totaal mannen en vrouwen;Totaal;Totaal;6981;2022;4530.0
7675;Totaal mannen en vrouwen;Totaal;Totaal;6981;2023;4505.0
7676;Totaal mannen en vrouwen;Totaal;Totaal;6981;2024;4445.0
7677;Totaal mannen en vrouwen;Totaal;Totaal;6982;2022;2180.0
7678;Totaal mannen en vrouwen;Totaal;Totaal;6982;2023;2235.0
7679;Totaal mannen en vrouwen;Totaal;Totaal;6982;2024;2375.0
7680;Totaal mannen en vrouwen;Totaal;Totaal;6983;2022;4125.0
7681;Totaal mannen en vrouwen;Totaal;Totaal;6983;2023;4130.0
7682;Totaal mannen en vrouwen;Totaal;Totaal;6983;2024;4055.0
7683;Totaal mannen en vrouwen;Totaal;Totaal;6984;2022;200.0
7684;Totaal mannen en vrouwen;Totaal;Totaal;6984;2023;215.0
7685;Totaal mannen en vrouwen;Totaal;Totaal;6984;2024;205.0
7686;Totaal mannen en vrouwen;Totaal;Totaal;6986;2022;1395.0
7687;Totaal mannen en vrouwen;Totaal;Totaal;6986;2023;1380.0
7688;Totaal mannen en vrouwen;Totaal;Totaal;6986;2024;1370.0
7689;Totaal mannen en vrouwen;Totaal;Totaal;6987;2022;2710.0
7690;Totaal mannen en vrouwen;Totaal;Totaal;6987;2023;2700.0
7691;Totaal mannen en vrouwen;Totaal;Totaal;6987;2024;2690.0
7692;Totaal mannen en vrouwen;Totaal;Totaal;6988;2022;1395.0
7693;Totaal mannen en vrouwen;Totaal;Totaal;6988;2023;1340.0
7694;Totaal mannen en vrouwen;Totaal;Totaal;6988;2024;1315.0
7695;Totaal mannen en vrouwen;Totaal;Totaal;6991;2022;7580.0
7696;Totaal mannen en vrouwen;Totaal;Totaal;6991;2023;7610.0
7697;Totaal mannen en vrouwen;Totaal;Totaal;6991;2024;7855.0
7698;Totaal mannen en vrouwen;Totaal;Totaal;6994;2022;1075.0
7699;Totaal mannen en vrouwen;Totaal;Totaal;6994;2023;1085.0
7700;Totaal mannen en vrouwen;Totaal;Totaal;6994;2024;1075.0
7701;Totaal mannen en vrouwen;Totaal;Totaal;6996;2022;1625.0
7702;Totaal mannen en vrouwen;Totaal;Totaal;6996;2023;1640.0
7703;Totaal mannen en vrouwen;Totaal;Totaal;6996;2024;1645.0
7704;Totaal mannen en vrouwen;Totaal;Totaal;6997;2022;460.0
7705;Totaal mannen en vrouwen;Totaal;Totaal;6997;2023;465.0
7706;Totaal mannen en vrouwen;Totaal;Totaal;6997;2024;475.0
7707;Totaal mannen en vrouwen;Totaal;Totaal;6998;2022;575.0
7708;Totaal mannen en vrouwen;Totaal;Totaal;6998;2023;590.0
7709;Totaal mannen en vrouwen;Totaal;Totaal;6998;2024;565.0
7710;Totaal mannen en vrouwen;Totaal;Totaal;6999;2022;1610.0
7711;Totaal mannen en vrouwen;Totaal;Totaal;6999;2023;1600.0
7712;Totaal mannen en vrouwen;Totaal;Totaal;6999;2024;1600.0
7713;Totaal mannen en vrouwen;Totaal;Totaal;7001;2022;4635.0
7714;Totaal mannen en vrouwen;Totaal;Totaal;7001;2023;4645.0
7715;Totaal mannen en vrouwen;Totaal;Totaal;7001;2024;4720.0
7716;Totaal mannen en vrouwen;Totaal;Totaal;7002;2022;6545.0
7717;Totaal mannen en vrouwen;Totaal;Totaal;7002;2023;6545.0
7718;Totaal mannen en vrouwen;Totaal;Totaal;7002;2024;6550.0
7719;Totaal mannen en vrouwen;Totaal;Totaal;7003;2022;2930.0
7720;Totaal mannen en vrouwen;Totaal;Totaal;7003;2023;2935.0
7721;Totaal mannen en vrouwen;Totaal;Totaal;7003;2024;2910.0
7722;Totaal mannen en vrouwen;Totaal;Totaal;7004;2022;4710.0
7723;Totaal mannen en vrouwen;Totaal;Totaal;7004;2023;4770.0
7724;Totaal mannen en vrouwen;Totaal;Totaal;7004;2024;4810.0
7725;Totaal mannen en vrouwen;Totaal;Totaal;7005;2022;800.0
7726;Totaal mannen en vrouwen;Totaal;Totaal;7005;2023;935.0
7727;Totaal mannen en vrouwen;Totaal;Totaal;7005;2024;935.0
7728;Totaal mannen en vrouwen;Totaal;Totaal;7006;2022;9825.0
7729;Totaal mannen en vrouwen;Totaal;Totaal;7006;2023;9950.0
7730;Totaal mannen en vrouwen;Totaal;Totaal;7006;2024;9910.0
7731;Totaal mannen en vrouwen;Totaal;Totaal;7007;2022;8530.0
7732;Totaal mannen en vrouwen;Totaal;Totaal;7007;2023;8640.0
7733;Totaal mannen en vrouwen;Totaal;Totaal;7007;2024;8995.0
7734;Totaal mannen en vrouwen;Totaal;Totaal;7008;2022;865.0
7735;Totaal mannen en vrouwen;Totaal;Totaal;7008;2023;870.0
7736;Totaal mannen en vrouwen;Totaal;Totaal;7008;2024;880.0
7737;Totaal mannen en vrouwen;Totaal;Totaal;7009;2022;7065.0
7738;Totaal mannen en vrouwen;Totaal;Totaal;7009;2023;7115.0
7739;Totaal mannen en vrouwen;Totaal;Totaal;7009;2024;7100.0
7740;Totaal mannen en vrouwen;Totaal;Totaal;7011;2022;5600.0
7741;Totaal mannen en vrouwen;Totaal;Totaal;7011;2023;5655.0
7742;Totaal mannen en vrouwen;Totaal;Totaal;7011;2024;5725.0
7743;Totaal mannen en vrouwen;Totaal;Totaal;7021;2022;8740.0
7744;Totaal mannen en vrouwen;Totaal;Totaal;7021;2023;8780.0
7745;Totaal mannen en vrouwen;Totaal;Totaal;7021;2024;8775.0
7746;Totaal mannen en vrouwen;Totaal;Totaal;7025;2022;2260.0
7747;Totaal mannen en vrouwen;Totaal;Totaal;7025;2023;2255.0
7748;Totaal mannen en vrouwen;Totaal;Totaal;7025;2024;2215.0
7749;Totaal mannen en vrouwen;Totaal;Totaal;7031;2022;7040.0
7750;Totaal mannen en vrouwen;Totaal;Totaal;7031;2023;7130.0
7751;Totaal mannen en vrouwen;Totaal;Totaal;7031;2024;7095.0
7752;Totaal mannen en vrouwen;Totaal;Totaal;7035;2022;1525.0
7753;Totaal mannen en vrouwen;Totaal;Totaal;7035;2023;1535.0
7754;Totaal mannen en vrouwen;Totaal;Totaal;7035;2024;1520.0
