ID;RegioS;Perioden;TotaalUitgesprokenFaillissementen_1;FaillissementenVanRechtspersonen_2;TotaalNatuurlijkePersonen_3;ZonderEenmanszaak_4;MetEenmanszaak_5
5248;Zeeland (PV);2003 september;19.0;6.0;13.0;12.0;1.0
5249;Zeeland (PV);2003 3e kwartaal;58.0;18.0;40.0;36.0;4.0
5250;Zeeland (PV);2003 oktober;13.0;4.0;9.0;9.0;
5251;Zeeland (PV);2003 november;16.0;4.0;12.0;12.0;
5252;Zeeland (PV);2003 december;13.0;4.0;9.0;9.0;
5253;Zeeland (PV);2003 4e kwartaal;42.0;12.0;30.0;30.0;
5254;Zeeland (PV);2003;180.0;58.0;122.0;113.0;9.0
5255;Zeeland (PV);2004 januari;10.0;4.0;6.0;3.0;3.0
5256;Zeeland (PV);2004 februari;20.0;7.0;13.0;12.0;1.0
5257;Zeeland (PV);2004 maart;19.0;9.0;10.0;7.0;3.0
5258;Zeeland (PV);2004 1e kwartaal;49.0;20.0;29.0;22.0;7.0
5259;Zeeland (PV);2004 april;19.0;3.0;16.0;16.0;
5260;Zeeland (PV);2004 mei;11.0;1.0;10.0;7.0;3.0
5261;Zeeland (PV);2004 juni;14.0;4.0;10.0;9.0;1.0
5262;Zeeland (PV);2004 2e kwartaal;44.0;8.0;36.0;32.0;4.0
5263;Zeeland (PV);2004 juli;14.0;3.0;11.0;11.0;
5264;Zeeland (PV);2004 augustus;9.0;3.0;6.0;5.0;1.0
5265;Zeeland (PV);2004 september;4.0;;4.0;2.0;2.0
5266;Zeeland (PV);2004 3e kwartaal;27.0;6.0;21.0;18.0;3.0
5267;Zeeland (PV);2004 oktober;13.0;3.0;10.0;8.0;2.0
5268;Zeeland (PV);2004 november;20.0;13.0;7.0;6.0;1.0
5269;Zeeland (PV);2004 december;18.0;6.0;12.0;12.0;
5270;Zeeland (PV);2004 4e kwartaal;51.0;22.0;29.0;26.0;3.0
5271;Zeeland (PV);2004;171.0;56.0;115.0;98.0;17.0
5272;Zeeland (PV);2005 januari;17.0;7.0;10.0;7.0;3.0
5273;Zeeland (PV);2005 februari;15.0;3.0;12.0;12.0;
5274;Zeeland (PV);2005 maart;10.0;6.0;4.0;2.0;2.0
5275;Zeeland (PV);2005 1e kwartaal;42.0;16.0;26.0;21.0;5.0
5276;Zeeland (PV);2005 april;17.0;6.0;11.0;11.0;
5277;Zeeland (PV);2005 mei;18.0;3.0;15.0;13.0;2.0
5278;Zeeland (PV);2005 juni;10.0;4.0;6.0;6.0;
5279;Zeeland (PV);2005 2e kwartaal;45.0;13.0;32.0;30.0;2.0
5280;Zeeland (PV);2005 juli;14.0;6.0;8.0;5.0;3.0
5281;Zeeland (PV);2005 augustus;15.0;7.0;8.0;8.0;
5282;Zeeland (PV);2005 september;10.0;3.0;7.0;6.0;1.0
5283;Zeeland (PV);2005 3e kwartaal;39.0;16.0;23.0;19.0;4.0
5284;Zeeland (PV);2005 oktober;17.0;4.0;13.0;7.0;6.0
5285;Zeeland (PV);2005 november;15.0;4.0;11.0;11.0;
5286;Zeeland (PV);2005 december;17.0;1.0;16.0;12.0;4.0
5287;Zeeland (PV);2005 4e kwartaal;49.0;9.0;40.0;30.0;10.0
5288;Zeeland (PV);2005;175.0;54.0;121.0;100.0;21.0
5289;Zeeland (PV);2006 januari;16.0;4.0;12.0;9.0;3.0
5290;Zeeland (PV);2006 februari;15.0;2.0;13.0;12.0;1.0
5291;Zeeland (PV);2006 maart;15.0;2.0;13.0;13.0;
5292;Zeeland (PV);2006 1e kwartaal;46.0;8.0;38.0;34.0;4.0
5293;Zeeland (PV);2006 april;10.0;3.0;7.0;4.0;3.0
5294;Zeeland (PV);2006 mei;11.0;3.0;8.0;7.0;1.0
5295;Zeeland (PV);2006 juni;11.0;6.0;5.0;5.0;
5296;Zeeland (PV);2006 2e kwartaal;32.0;12.0;20.0;16.0;4.0
5297;Zeeland (PV);2006 juli;15.0;7.0;8.0;5.0;3.0
5298;Zeeland (PV);2006 augustus;9.0;4.0;5.0;5.0;
5299;Zeeland (PV);2006 september;19.0;3.0;16.0;12.0;4.0
5300;Zeeland (PV);2006 3e kwartaal;43.0;14.0;29.0;22.0;7.0
5301;Zeeland (PV);2006 oktober;14.0;;14.0;13.0;1.0
5302;Zeeland (PV);2006 november;14.0;2.0;12.0;9.0;3.0
5303;Zeeland (PV);2006 december;12.0;5.0;7.0;7.0;
5304;Zeeland (PV);2006 4e kwartaal;40.0;7.0;33.0;29.0;4.0
5305;Zeeland (PV);2006;161.0;41.0;120.0;101.0;19.0
5306;Zeeland (PV);2007 januari;12.0;3.0;9.0;9.0;
5307;Zeeland (PV);2007 februari;12.0;1.0;11.0;11.0;
5308;Zeeland (PV);2007 maart;16.0;4.0;12.0;10.0;2.0
5309;Zeeland (PV);2007 1e kwartaal;40.0;8.0;32.0;30.0;2.0
5310;Zeeland (PV);2007 april;12.0;1.0;11.0;9.0;2.0
5311;Zeeland (PV);2007 mei;7.0;;7.0;4.0;3.0
5312;Zeeland (PV);2007 juni;14.0;4.0;10.0;10.0;
5313;Zeeland (PV);2007 2e kwartaal;33.0;5.0;28.0;23.0;5.0
5314;Zeeland (PV);2007 juli;13.0;3.0;10.0;9.0;1.0
5315;Zeeland (PV);2007 augustus;9.0;1.0;8.0;8.0;
5316;Zeeland (PV);2007 september;14.0;4.0;10.0;9.0;1.0
5317;Zeeland (PV);2007 3e kwartaal;36.0;8.0;28.0;26.0;2.0
5318;Zeeland (PV);2007 oktober;14.0;6.0;8.0;8.0;
5319;Zeeland (PV);2007 november;15.0;10.0;5.0;5.0;
5320;Zeeland (PV);2007 december;7.0;4.0;3.0;3.0;
5321;Zeeland (PV);2007 4e kwartaal;36.0;20.0;16.0;16.0;
5322;Zeeland (PV);2007;145.0;41.0;104.0;95.0;9.0
5323;Zeeland (PV);2008 januari;15.0;;15.0;12.0;3.0
5324;Zeeland (PV);2008 februari;7.0;5.0;2.0;1.0;1.0
5325;Zeeland (PV);2008 maart;10.0;4.0;6.0;4.0;2.0
5326;Zeeland (PV);2008 1e kwartaal;32.0;9.0;23.0;17.0;6.0
5327;Zeeland (PV);2008 april;11.0;3.0;8.0;6.0;2.0
5328;Zeeland (PV);2008 mei;10.0;4.0;6.0;5.0;1.0
5329;Zeeland (PV);2008 juni;8.0;5.0;3.0;3.0;
5330;Zeeland (PV);2008 2e kwartaal;29.0;12.0;17.0;14.0;3.0
5331;Zeeland (PV);2008 juli;11.0;3.0;8.0;8.0;
5332;Zeeland (PV);2008 augustus;9.0;4.0;5.0;4.0;1.0
5333;Zeeland (PV);2008 september;5.0;3.0;2.0;1.0;1.0
5334;Zeeland (PV);2008 3e kwartaal;25.0;10.0;15.0;13.0;2.0
5335;Zeeland (PV);2008 oktober;5.0;2.0;3.0;2.0;1.0
5336;Zeeland (PV);2008 november;13.0;7.0;6.0;5.0;1.0
5337;Zeeland (PV);2008 december;13.0;5.0;8.0;6.0;2.0
5338;Zeeland (PV);2008 4e kwartaal;31.0;14.0;17.0;13.0;4.0
5339;Zeeland (PV);2008;117.0;45.0;72.0;57.0;15.0
5340;Zeeland (PV);2009 januari;14.0;2.0;12.0;8.0;4.0
5341;Zeeland (PV);2009 februari;9.0;6.0;3.0;2.0;1.0
5342;Zeeland (PV);2009 maart;15.0;6.0;9.0;6.0;3.0
5343;Zeeland (PV);2009 1e kwartaal;38.0;14.0;24.0;16.0;8.0
5344;Zeeland (PV);2009 april;7.0;3.0;4.0;4.0;
5345;Zeeland (PV);2009 mei;12.0;6.0;6.0;4.0;2.0
5346;Zeeland (PV);2009 juni;12.0;5.0;7.0;6.0;1.0
5347;Zeeland (PV);2009 2e kwartaal;31.0;14.0;17.0;14.0;3.0
5348;Zeeland (PV);2009 juli;11.0;6.0;5.0;4.0;1.0
5349;Zeeland (PV);2009 augustus;17.0;11.0;6.0;5.0;1.0
5350;Zeeland (PV);2009 september;17.0;12.0;5.0;1.0;4.0
5351;Zeeland (PV);2009 3e kwartaal;45.0;29.0;16.0;10.0;6.0
5352;Zeeland (PV);2009 oktober;10.0;6.0;4.0;3.0;1.0
5353;Zeeland (PV);2009 november;14.0;5.0;9.0;6.0;3.0
5354;Zeeland (PV);2009 december;6.0;3.0;3.0;2.0;1.0
5355;Zeeland (PV);2009 4e kwartaal;30.0;14.0;16.0;11.0;5.0
5356;Zeeland (PV);2009;144.0;71.0;73.0;51.0;22.0
5357;Zeeland (PV);2010 januari;11.0;4.0;7.0;3.0;4.0
5358;Zeeland (PV);2010 februari;8.0;4.0;4.0;2.0;2.0
5359;Zeeland (PV);2010 maart;15.0;12.0;3.0;2.0;1.0
5360;Zeeland (PV);2010 1e kwartaal;34.0;20.0;14.0;7.0;7.0
5361;Zeeland (PV);2010 april;9.0;6.0;3.0;2.0;1.0
5362;Zeeland (PV);2010 mei;10.0;4.0;6.0;4.0;2.0
5363;Zeeland (PV);2010 juni;20.0;12.0;8.0;4.0;4.0
5364;Zeeland (PV);2010 2e kwartaal;39.0;22.0;17.0;10.0;7.0
5365;Zeeland (PV);2010 juli;19.0;16.0;3.0;2.0;1.0
5366;Zeeland (PV);2010 augustus;10.0;7.0;3.0;1.0;2.0
5367;Zeeland (PV);2010 september;4.0;2.0;2.0;1.0;1.0
5368;Zeeland (PV);2010 3e kwartaal;33.0;25.0;8.0;4.0;4.0
5369;Zeeland (PV);2010 oktober;6.0;5.0;1.0;1.0;
5370;Zeeland (PV);2010 november;10.0;5.0;5.0;4.0;1.0
5371;Zeeland (PV);2010 december;11.0;7.0;4.0;3.0;1.0
5372;Zeeland (PV);2010 4e kwartaal;27.0;17.0;10.0;8.0;2.0
5373;Zeeland (PV);2010;133.0;84.0;49.0;29.0;20.0
5374;Zeeland (PV);2011 januari;14.0;13.0;1.0;1.0;
5375;Zeeland (PV);2011 februari;4.0;1.0;3.0;3.0;
5376;Zeeland (PV);2011 maart;12.0;8.0;4.0;3.0;1.0
5377;Zeeland (PV);2011 1e kwartaal;30.0;22.0;8.0;7.0;1.0
5378;Zeeland (PV);2011 april;8.0;5.0;3.0;;3.0
5379;Zeeland (PV);2011 mei;12.0;4.0;8.0;5.0;3.0
5380;Zeeland (PV);2011 juni;10.0;5.0;5.0;4.0;1.0
5381;Zeeland (PV);2011 2e kwartaal;30.0;14.0;16.0;9.0;7.0
5382;Zeeland (PV);2011 juli;10.0;5.0;5.0;3.0;2.0
5383;Zeeland (PV);2011 augustus;8.0;5.0;3.0;2.0;1.0
5384;Zeeland (PV);2011 september;10.0;6.0;4.0;2.0;2.0
5385;Zeeland (PV);2011 3e kwartaal;28.0;16.0;12.0;7.0;5.0
5386;Zeeland (PV);2011 oktober;15.0;10.0;5.0;4.0;1.0
5387;Zeeland (PV);2011 november;11.0;3.0;8.0;6.0;2.0
5388;Zeeland (PV);2011 december;5.0;3.0;2.0;1.0;1.0
5389;Zeeland (PV);2011 4e kwartaal;31.0;16.0;15.0;11.0;4.0
5390;Zeeland (PV);2011;119.0;68.0;51.0;34.0;17.0
5391;Zeeland (PV);2012 januari;4.0;3.0;1.0;;1.0
5392;Zeeland (PV);2012 februari;4.0;4.0;;;
5393;Zeeland (PV);2012 maart;19.0;10.0;9.0;7.0;2.0
5394;Zeeland (PV);2012 1e kwartaal;27.0;17.0;10.0;7.0;3.0
5395;Zeeland (PV);2012 april;16.0;14.0;2.0;2.0;0.0
5396;Zeeland (PV);2012 mei;22.0;14.0;8.0;6.0;2.0
5397;Zeeland (PV);2012 juni;6.0;6.0;;;
5398;Zeeland (PV);2012 2e kwartaal;44.0;34.0;10.0;8.0;2.0
5399;Zeeland (PV);2012 juli;12.0;7.0;5.0;2.0;3.0
5400;Zeeland (PV);2012 augustus;17.0;15.0;2.0;1.0;1.0
5401;Zeeland (PV);2012 september;5.0;2.0;3.0;1.0;2.0
5402;Zeeland (PV);2012 3e kwartaal;34.0;24.0;10.0;4.0;6.0
5403;Zeeland (PV);2012 oktober;12.0;3.0;9.0;6.0;3.0
5404;Zeeland (PV);2012 november;20.0;11.0;9.0;8.0;1.0
5405;Zeeland (PV);2012 december;12.0;7.0;5.0;4.0;1.0
5406;Zeeland (PV);2012 4e kwartaal;44.0;21.0;23.0;18.0;5.0
5407;Zeeland (PV);2012;149.0;96.0;53.0;37.0;16.0
5408;Zeeland (PV);2013 januari;21.0;15.0;6.0;4.0;2.0
5409;Zeeland (PV);2013 februari;15.0;12.0;3.0;2.0;1.0
5410;Zeeland (PV);2013 maart;23.0;8.0;15.0;13.0;2.0
5411;Zeeland (PV);2013 1e kwartaal;59.0;35.0;24.0;19.0;5.0
5412;Zeeland (PV);2013 april;17.0;8.0;9.0;5.0;4.0
5413;Zeeland (PV);2013 mei;16.0;9.0;7.0;4.0;3.0
5414;Zeeland (PV);2013 juni;11.0;4.0;7.0;4.0;3.0
5415;Zeeland (PV);2013 2e kwartaal;44.0;21.0;23.0;13.0;10.0
5416;Zeeland (PV);2013 juli;17.0;10.0;7.0;5.0;2.0
5417;Zeeland (PV);2013 augustus;17.0;6.0;11.0;11.0;
5418;Zeeland (PV);2013 september;13.0;10.0;3.0;3.0;
5419;Zeeland (PV);2013 3e kwartaal;47.0;26.0;21.0;19.0;2.0
5420;Zeeland (PV);2013 oktober;8.0;6.0;2.0;;2.0
5421;Zeeland (PV);2013 november;16.0;7.0;9.0;6.0;3.0
5422;Zeeland (PV);2013 december;10.0;6.0;4.0;3.0;1.0
5423;Zeeland (PV);2013 4e kwartaal;34.0;19.0;15.0;9.0;6.0
5424;Zeeland (PV);2013;184.0;101.0;83.0;60.0;23.0
5425;Zeeland (PV);2014 januari;9.0;5.0;4.0;4.0;
5426;Zeeland (PV);2014 februari;3.0;3.0;;;
5427;Zeeland (PV);2014 maart;28.0;19.0;9.0;8.0;1.0
5428;Zeeland (PV);2014 1e kwartaal;40.0;27.0;13.0;12.0;1.0
5429;Zeeland (PV);2014 april;22.0;16.0;6.0;3.0;3.0
5430;Noord-Brabant (PV);1993 januari;65.0;36.0;29.0;5.0;24.0
5431;Noord-Brabant (PV);1993 februari;61.0;31.0;30.0;10.0;20.0
5432;Noord-Brabant (PV);1993 maart;136.0;84.0;52.0;12.0;40.0
5433;Noord-Brabant (PV);1993 1e kwartaal;262.0;151.0;111.0;27.0;84.0
5434;Noord-Brabant (PV);1993 april;59.0;36.0;23.0;4.0;19.0
5435;Noord-Brabant (PV);1993 mei;94.0;46.0;48.0;23.0;25.0
5436;Noord-Brabant (PV);1993 juni;72.0;38.0;34.0;15.0;19.0
5437;Noord-Brabant (PV);1993 2e kwartaal;225.0;120.0;105.0;42.0;63.0
5438;Noord-Brabant (PV);1993 juli;83.0;46.0;37.0;6.0;31.0
5439;Noord-Brabant (PV);1993 augustus;78.0;39.0;39.0;7.0;32.0
5440;Noord-Brabant (PV);1993 september;87.0;58.0;29.0;10.0;19.0
5441;Noord-Brabant (PV);1993 3e kwartaal;248.0;143.0;105.0;23.0;82.0
5442;Noord-Brabant (PV);1993 oktober;84.0;47.0;37.0;12.0;25.0
5443;Noord-Brabant (PV);1993 november;70.0;41.0;29.0;9.0;20.0
5444;Noord-Brabant (PV);1993 december;99.0;59.0;40.0;19.0;21.0
5445;Noord-Brabant (PV);1993 4e kwartaal;253.0;147.0;106.0;40.0;66.0
5446;Noord-Brabant (PV);1993;988.0;561.0;427.0;132.0;295.0
5447;Noord-Brabant (PV);1994 januari;80.0;54.0;26.0;7.0;19.0
5448;Noord-Brabant (PV);1994 februari;84.0;44.0;40.0;21.0;19.0
5449;Noord-Brabant (PV);1994 maart;111.0;58.0;53.0;23.0;30.0
5450;Noord-Brabant (PV);1994 1e kwartaal;275.0;156.0;119.0;51.0;68.0
5451;Noord-Brabant (PV);1994 april;80.0;38.0;42.0;14.0;28.0
5452;Noord-Brabant (PV);1994 mei;58.0;22.0;36.0;9.0;27.0
5453;Noord-Brabant (PV);1994 juni;85.0;35.0;50.0;19.0;31.0
5454;Noord-Brabant (PV);1994 2e kwartaal;223.0;95.0;128.0;42.0;86.0
5455;Noord-Brabant (PV);1994 juli;75.0;39.0;36.0;10.0;26.0
5456;Noord-Brabant (PV);1994 augustus;102.0;38.0;64.0;26.0;38.0
5457;Noord-Brabant (PV);1994 september;90.0;46.0;44.0;21.0;23.0
5458;Noord-Brabant (PV);1994 3e kwartaal;267.0;123.0;144.0;57.0;87.0
5459;Noord-Brabant (PV);1994 oktober;63.0;40.0;23.0;10.0;13.0
5460;Noord-Brabant (PV);1994 november;80.0;35.0;45.0;16.0;29.0
5461;Noord-Brabant (PV);1994 december;76.0;29.0;47.0;14.0;33.0
5462;Noord-Brabant (PV);1994 4e kwartaal;219.0;104.0;115.0;40.0;75.0
5463;Noord-Brabant (PV);1994;984.0;478.0;506.0;190.0;316.0
5464;Noord-Brabant (PV);1995 januari;50.0;25.0;25.0;6.0;19.0
5465;Noord-Brabant (PV);1995 februari;41.0;21.0;20.0;5.0;15.0
5466;Noord-Brabant (PV);1995 maart;95.0;46.0;49.0;24.0;25.0
5467;Noord-Brabant (PV);1995 1e kwartaal;186.0;92.0;94.0;35.0;59.0
5468;Noord-Brabant (PV);1995 april;65.0;37.0;28.0;11.0;17.0
5469;Noord-Brabant (PV);1995 mei;60.0;34.0;26.0;9.0;17.0
5470;Noord-Brabant (PV);1995 juni;81.0;47.0;34.0;7.0;27.0
5471;Noord-Brabant (PV);1995 2e kwartaal;206.0;118.0;88.0;27.0;61.0
5472;Noord-Brabant (PV);1995 juli;82.0;52.0;30.0;18.0;12.0
5473;Noord-Brabant (PV);1995 augustus;77.0;33.0;44.0;18.0;26.0
5474;Noord-Brabant (PV);1995 september;71.0;37.0;34.0;15.0;19.0
5475;Noord-Brabant (PV);1995 3e kwartaal;230.0;122.0;108.0;51.0;57.0
5476;Noord-Brabant (PV);1995 oktober;84.0;38.0;46.0;15.0;31.0
5477;Noord-Brabant (PV);1995 november;64.0;35.0;29.0;10.0;19.0
5478;Noord-Brabant (PV);1995 december;72.0;41.0;31.0;7.0;24.0
5479;Noord-Brabant (PV);1995 4e kwartaal;220.0;114.0;106.0;32.0;74.0
5480;Noord-Brabant (PV);1995;842.0;446.0;396.0;145.0;251.0
5481;Noord-Brabant (PV);1996 januari;70.0;32.0;38.0;11.0;27.0
5482;Noord-Brabant (PV);1996 februari;64.0;36.0;28.0;6.0;22.0
5483;Noord-Brabant (PV);1996 maart;60.0;27.0;33.0;10.0;23.0
5484;Noord-Brabant (PV);1996 1e kwartaal;194.0;95.0;99.0;27.0;72.0
5485;Noord-Brabant (PV);1996 april;71.0;38.0;33.0;8.0;25.0
5486;Noord-Brabant (PV);1996 mei;85.0;38.0;47.0;15.0;32.0
5487;Noord-Brabant (PV);1996 juni;73.0;34.0;39.0;15.0;24.0
5488;Noord-Brabant (PV);1996 2e kwartaal;229.0;110.0;119.0;38.0;81.0
5489;Noord-Brabant (PV);1996 juli;65.0;34.0;31.0;10.0;21.0
5490;Noord-Brabant (PV);1996 augustus;73.0;39.0;34.0;7.0;27.0
5491;Noord-Brabant (PV);1996 september;63.0;32.0;31.0;5.0;26.0
5492;Noord-Brabant (PV);1996 3e kwartaal;201.0;105.0;96.0;22.0;74.0
5493;Noord-Brabant (PV);1996 oktober;66.0;38.0;28.0;12.0;16.0
5494;Noord-Brabant (PV);1996 november;69.0;34.0;35.0;17.0;18.0
5495;Noord-Brabant (PV);1996 december;55.0;29.0;26.0;11.0;15.0
5496;Noord-Brabant (PV);1996 4e kwartaal;190.0;101.0;89.0;40.0;49.0
5497;Noord-Brabant (PV);1996;814.0;411.0;403.0;127.0;276.0
5498;Noord-Brabant (PV);1997 januari;70.0;37.0;33.0;14.0;19.0
5499;Noord-Brabant (PV);1997 februari;74.0;39.0;35.0;17.0;18.0
5500;Noord-Brabant (PV);1997 maart;56.0;28.0;28.0;8.0;20.0
5501;Noord-Brabant (PV);1997 1e kwartaal;200.0;104.0;96.0;39.0;57.0
5502;Noord-Brabant (PV);1997 april;76.0;33.0;43.0;20.0;23.0
5503;Noord-Brabant (PV);1997 mei;71.0;42.0;29.0;14.0;15.0
5504;Noord-Brabant (PV);1997 juni;54.0;29.0;25.0;11.0;14.0
5505;Noord-Brabant (PV);1997 2e kwartaal;201.0;104.0;97.0;45.0;52.0
5506;Noord-Brabant (PV);1997 juli;60.0;31.0;29.0;10.0;19.0
5507;Noord-Brabant (PV);1997 augustus;54.0;30.0;24.0;7.0;17.0
5508;Noord-Brabant (PV);1997 september;38.0;16.0;22.0;5.0;17.0
5509;Noord-Brabant (PV);1997 3e kwartaal;152.0;77.0;75.0;22.0;53.0
5510;Noord-Brabant (PV);1997 oktober;74.0;41.0;33.0;17.0;16.0
5511;Noord-Brabant (PV);1997 november;55.0;25.0;30.0;8.0;22.0
5512;Noord-Brabant (PV);1997 december;54.0;29.0;25.0;14.0;11.0
5513;Noord-Brabant (PV);1997 4e kwartaal;183.0;95.0;88.0;39.0;49.0
5514;Noord-Brabant (PV);1997;736.0;380.0;356.0;145.0;211.0
5515;Noord-Brabant (PV);1998 januari;73.0;42.0;31.0;7.0;24.0
5516;Noord-Brabant (PV);1998 februari;43.0;30.0;13.0;6.0;7.0
5517;Noord-Brabant (PV);1998 maart;72.0;36.0;36.0;13.0;23.0
5518;Noord-Brabant (PV);1998 1e kwartaal;188.0;108.0;80.0;26.0;54.0
5519;Noord-Brabant (PV);1998 april;61.0;34.0;27.0;3.0;24.0
5520;Noord-Brabant (PV);1998 mei;41.0;19.0;22.0;7.0;15.0
5521;Noord-Brabant (PV);1998 juni;71.0;36.0;35.0;17.0;18.0
5522;Noord-Brabant (PV);1998 2e kwartaal;173.0;89.0;84.0;27.0;57.0
5523;Noord-Brabant (PV);1998 juli;64.0;32.0;32.0;15.0;17.0
5524;Noord-Brabant (PV);1998 augustus;40.0;24.0;16.0;1.0;15.0
5525;Noord-Brabant (PV);1998 september;99.0;51.0;48.0;10.0;38.0
5526;Noord-Brabant (PV);1998 3e kwartaal;203.0;107.0;96.0;26.0;70.0
5527;Noord-Brabant (PV);1998 oktober;39.0;12.0;27.0;11.0;16.0
5528;Noord-Brabant (PV);1998 november;74.0;42.0;32.0;19.0;13.0
5529;Noord-Brabant (PV);1998 december;51.0;30.0;21.0;10.0;11.0
5530;Noord-Brabant (PV);1998 4e kwartaal;164.0;84.0;80.0;40.0;40.0
5531;Noord-Brabant (PV);1998;728.0;388.0;340.0;119.0;221.0
5532;Noord-Brabant (PV);1999 januari;43.0;29.0;14.0;2.0;12.0
5533;Noord-Brabant (PV);1999 februari;52.0;33.0;19.0;4.0;15.0
5534;Noord-Brabant (PV);1999 maart;56.0;38.0;18.0;6.0;12.0
5535;Noord-Brabant (PV);1999 1e kwartaal;151.0;100.0;51.0;12.0;39.0
5536;Noord-Brabant (PV);1999 april;50.0;28.0;22.0;10.0;12.0
5537;Noord-Brabant (PV);1999 mei;58.0;44.0;14.0;6.0;8.0
5538;Noord-Brabant (PV);1999 juni;45.0;29.0;16.0;6.0;10.0
5539;Noord-Brabant (PV);1999 2e kwartaal;153.0;101.0;52.0;22.0;30.0
5540;Noord-Brabant (PV);1999 juli;46.0;27.0;19.0;8.0;11.0
5541;Noord-Brabant (PV);1999 augustus;40.0;27.0;13.0;3.0;10.0
5542;Noord-Brabant (PV);1999 september;47.0;33.0;14.0;6.0;8.0
5543;Noord-Brabant (PV);1999 3e kwartaal;133.0;87.0;46.0;17.0;29.0
5544;Noord-Brabant (PV);1999 oktober;50.0;34.0;16.0;8.0;8.0
5545;Noord-Brabant (PV);1999 november;55.0;33.0;22.0;13.0;9.0
5546;Noord-Brabant (PV);1999 december;47.0;29.0;18.0;5.0;13.0
5547;Noord-Brabant (PV);1999 4e kwartaal;152.0;96.0;56.0;26.0;30.0
5548;Noord-Brabant (PV);1999;589.0;384.0;205.0;77.0;128.0
5549;Noord-Brabant (PV);2000 januari;53.0;33.0;20.0;9.0;11.0
5550;Noord-Brabant (PV);2000 februari;55.0;36.0;19.0;8.0;11.0
5551;Noord-Brabant (PV);2000 maart;73.0;42.0;31.0;12.0;19.0
5552;Noord-Brabant (PV);2000 1e kwartaal;181.0;111.0;70.0;29.0;41.0
5553;Noord-Brabant (PV);2000 april;40.0;25.0;15.0;5.0;10.0
5554;Noord-Brabant (PV);2000 mei;60.0;41.0;19.0;13.0;6.0
5555;Noord-Brabant (PV);2000 juni;42.0;29.0;13.0;6.0;7.0
5556;Noord-Brabant (PV);2000 2e kwartaal;142.0;95.0;47.0;24.0;23.0
5557;Noord-Brabant (PV);2000 juli;55.0;35.0;20.0;8.0;12.0
5558;Noord-Brabant (PV);2000 augustus;60.0;39.0;21.0;11.0;10.0
5559;Noord-Brabant (PV);2000 september;55.0;38.0;17.0;5.0;12.0
5560;Noord-Brabant (PV);2000 3e kwartaal;170.0;112.0;58.0;24.0;34.0
5561;Noord-Brabant (PV);2000 oktober;65.0;33.0;32.0;16.0;16.0
5562;Noord-Brabant (PV);2000 november;79.0;48.0;31.0;16.0;15.0
5563;Noord-Brabant (PV);2000 december;43.0;22.0;21.0;13.0;8.0
5564;Noord-Brabant (PV);2000 4e kwartaal;187.0;103.0;84.0;45.0;39.0
5565;Noord-Brabant (PV);2000;680.0;421.0;259.0;122.0;137.0
5566;Noord-Brabant (PV);2001 januari;50.0;25.0;25.0;15.0;10.0
5567;Noord-Brabant (PV);2001 februari;73.0;46.0;27.0;16.0;11.0
5568;Noord-Brabant (PV);2001 maart;55.0;27.0;28.0;15.0;13.0
5569;Noord-Brabant (PV);2001 1e kwartaal;178.0;98.0;80.0;46.0;34.0
5570;Noord-Brabant (PV);2001 april;58.0;30.0;28.0;13.0;15.0
5571;Noord-Brabant (PV);2001 mei;98.0;58.0;40.0;25.0;15.0
5572;Noord-Brabant (PV);2001 juni;59.0;39.0;20.0;12.0;8.0
5573;Noord-Brabant (PV);2001 2e kwartaal;215.0;127.0;88.0;50.0;38.0
5574;Noord-Brabant (PV);2001 juli;65.0;34.0;31.0;17.0;14.0
5575;Noord-Brabant (PV);2001 augustus;74.0;50.0;24.0;15.0;9.0
5576;Noord-Brabant (PV);2001 september;56.0;35.0;21.0;14.0;7.0
5577;Noord-Brabant (PV);2001 3e kwartaal;195.0;119.0;76.0;46.0;30.0
5578;Noord-Brabant (PV);2001 oktober;88.0;58.0;30.0;16.0;14.0
5579;Noord-Brabant (PV);2001 november;60.0;39.0;21.0;13.0;8.0
5580;Noord-Brabant (PV);2001 december;77.0;45.0;32.0;18.0;14.0
5581;Noord-Brabant (PV);2001 4e kwartaal;225.0;142.0;83.0;47.0;36.0
5582;Noord-Brabant (PV);2001;813.0;486.0;327.0;189.0;138.0
5583;Noord-Brabant (PV);2002 januari;82.0;53.0;29.0;12.0;17.0
5584;Noord-Brabant (PV);2002 februari;90.0;54.0;36.0;20.0;16.0
5585;Noord-Brabant (PV);2002 maart;106.0;68.0;38.0;23.0;15.0
5586;Noord-Brabant (PV);2002 1e kwartaal;278.0;175.0;103.0;55.0;48.0
5587;Noord-Brabant (PV);2002 april;72.0;38.0;34.0;20.0;14.0
5588;Noord-Brabant (PV);2002 mei;90.0;57.0;33.0;22.0;11.0
5589;Noord-Brabant (PV);2002 juni;68.0;40.0;28.0;18.0;10.0
5590;Noord-Brabant (PV);2002 2e kwartaal;230.0;135.0;95.0;60.0;35.0
5591;Noord-Brabant (PV);2002 juli;152.0;106.0;46.0;33.0;13.0
5592;Noord-Brabant (PV);2002 augustus;54.0;31.0;23.0;11.0;12.0
5593;Noord-Brabant (PV);2002 september;79.0;41.0;38.0;33.0;5.0
5594;Noord-Brabant (PV);2002 3e kwartaal;285.0;178.0;107.0;77.0;30.0
5595;Noord-Brabant (PV);2002 oktober;109.0;76.0;33.0;25.0;8.0
