ID;SectorBranchesSIC2008;Periods;TurnoverIndices_1;TurnoverYearOnYearChange_2
2052;4673 Wholesale of construction materials;2016 3rd quarter;103.1;7.2
2053;4673 Wholesale of construction materials;2016 4th quarter;109.2;5.1
2054;4673 Wholesale of construction materials;2016;106.4;6.4
2055;4673 Wholesale of construction materials;2017 1st quarter;107.9;9.4
2056;4673 Wholesale of construction materials;2017 2nd quarter;124.9;8.8
2057;4673 Wholesale of construction materials;2017 3rd quarter;110.9;7.6
2058;4673 Wholesale of construction materials;2017 4th quarter;121.3;11.1
2059;4673 Wholesale of construction materials;2017;116.3;9.2
2060;4673 Wholesale of construction materials;2018 1st quarter;118.8;10.1
2061;4673 Wholesale of construction materials;2018 2nd quarter;137.0;9.7
2062;4673 Wholesale of construction materials;2018 3rd quarter;118.0;6.4
2063;4673 Wholesale of construction materials;2018 4th quarter;132.7;9.4
2064;4673 Wholesale of construction materials;2018;126.7;8.9
2065;4673 Wholesale of construction materials;2019 1st quarter;125.8;5.9
2066;4673 Wholesale of construction materials;2019 2nd quarter;143.4;4.7
2067;4673 Wholesale of construction materials;2019 3rd quarter;123.7;4.8
2068;4673 Wholesale of construction materials;2019 4th quarter;132.2;-0.4
2069;4673 Wholesale of construction materials;2019;131.3;3.7
2070;4673 Wholesale of construction materials;2020 1st quarter;134.3;6.7
2071;4673 Wholesale of construction materials;2020 2nd quarter;147.9;3.2
2072;4673 Wholesale of construction materials;2020 3rd quarter;135.6;9.6
2073;4673 Wholesale of construction materials;2020 4th quarter;143.9;8.8
2074;4673 Wholesale of construction materials;2020;140.4;7.0
2075;4673 Wholesale of construction materials;2021 1st quarter;144.8;7.8
2076;4673 Wholesale of construction materials;2021 2nd quarter;176.7;19.4
2077;4673 Wholesale of construction materials;2021 3rd quarter;152.8;12.7
2078;4673 Wholesale of construction materials;2021 4th quarter;164.8;14.5
2079;4673 Wholesale of construction materials;2021;159.8;13.8
2080;4673 Wholesale of construction materials;2022 1st quarter;166.5;15.0
2081;4673 Wholesale of construction materials;2022 2nd quarter;184.7;4.6
2082;4673 Wholesale of construction materials;2022 3rd quarter;155.0;1.4
2083;4673 Wholesale of construction materials;2022 4th quarter;171.1;3.8
2084;4673 Wholesale of construction materials;2022;169.3;6.0
2085;4673 Wholesale of construction materials;2023 1st quarter;165.4;-0.7
2086;4673 Wholesale of construction materials;2023 2nd quarter;170.1;-7.9
2087;4673 Wholesale of construction materials;2023 3rd quarter;143.0;-7.8
2088;4673 Wholesale of construction materials;2023;158.2;-6.6
2089;4673 Wholesale of construction materials;2023 4th quarter;154.5;-9.7
2090;4674 Wholesale of hardware etc.;2005 1st quarter;78.1;
2091;4674 Wholesale of hardware etc.;2005 2nd quarter;90.7;
2092;4674 Wholesale of hardware etc.;2005 3rd quarter;75.7;
2093;4674 Wholesale of hardware etc.;2005 4th quarter;89.4;
2094;4674 Wholesale of hardware etc.;2005;83.5;
2095;4674 Wholesale of hardware etc.;2006 1st quarter;90.7;16.2
2096;4674 Wholesale of hardware etc.;2006 2nd quarter;97.4;7.4
2097;4674 Wholesale of hardware etc.;2006 3rd quarter;87.2;15.1
2098;4674 Wholesale of hardware etc.;2006 4th quarter;96.3;7.7
2099;4674 Wholesale of hardware etc.;2006;92.9;11.3
2100;4674 Wholesale of hardware etc.;2007 1st quarter;102.2;12.7
2101;4674 Wholesale of hardware etc.;2007 2nd quarter;105.9;8.8
2102;4674 Wholesale of hardware etc.;2007 3rd quarter;91.3;4.7
2103;4674 Wholesale of hardware etc.;2007 4th quarter;106.7;10.8
2104;4674 Wholesale of hardware etc.;2007;101.5;9.3
2105;4674 Wholesale of hardware etc.;2008 1st quarter;110.1;7.7
2106;4674 Wholesale of hardware etc.;2008 2nd quarter;116.7;10.2
2107;4674 Wholesale of hardware etc.;2008 3rd quarter;100.3;9.8
2108;4674 Wholesale of hardware etc.;2008 4th quarter;106.3;-0.3
2109;4674 Wholesale of hardware etc.;2008;108.3;6.7
2110;4674 Wholesale of hardware etc.;2009 1st quarter;100.9;-8.4
2111;4674 Wholesale of hardware etc.;2009 2nd quarter;105.2;-9.9
2112;4674 Wholesale of hardware etc.;2009 3rd quarter;86.4;-13.9
2113;4674 Wholesale of hardware etc.;2009 4th quarter;94.8;-10.9
2114;4674 Wholesale of hardware etc.;2009;96.8;-10.7
2115;4674 Wholesale of hardware etc.;2010 1st quarter;92.7;-8.1
2116;4674 Wholesale of hardware etc.;2010 2nd quarter;98.6;-6.3
2117;4674 Wholesale of hardware etc.;2010 3rd quarter;86.4;0.1
2118;4674 Wholesale of hardware etc.;2010 4th quarter;94.4;-0.3
2119;4674 Wholesale of hardware etc.;2010;93.0;-3.9
2120;4674 Wholesale of hardware etc.;2011 1st quarter;96.0;3.5
2121;4674 Wholesale of hardware etc.;2011 2nd quarter;101.4;2.8
2122;4674 Wholesale of hardware etc.;2011 3rd quarter;89.6;3.6
2123;4674 Wholesale of hardware etc.;2011 4th quarter;97.2;2.9
2124;4674 Wholesale of hardware etc.;2011;96.0;3.2
2125;4674 Wholesale of hardware etc.;2012 1st quarter;96.3;0.4
2126;4674 Wholesale of hardware etc.;2012 2nd quarter;97.9;-3.4
2127;4674 Wholesale of hardware etc.;2012 3rd quarter;85.6;-4.4
2128;4674 Wholesale of hardware etc.;2012 4th quarter;97.2;0.0
2129;4674 Wholesale of hardware etc.;2012;94.2;-1.8
2130;4674 Wholesale of hardware etc.;2013 1st quarter;95.9;-0.5
2131;4674 Wholesale of hardware etc.;2013 2nd quarter;99.6;1.7
2132;4674 Wholesale of hardware etc.;2013 3rd quarter;84.6;-1.1
2133;4674 Wholesale of hardware etc.;2013 4th quarter;94.9;-2.3
2134;4674 Wholesale of hardware etc.;2013;93.7;-0.5
2135;4674 Wholesale of hardware etc.;2014 1st quarter;93.4;-2.6
2136;4674 Wholesale of hardware etc.;2014 2nd quarter;96.0;-3.6
2137;4674 Wholesale of hardware etc.;2014 3rd quarter;90.9;7.4
2138;4674 Wholesale of hardware etc.;2014 4th quarter;98.6;4.0
2139;4674 Wholesale of hardware etc.;2014;94.7;1.1
2140;4674 Wholesale of hardware etc.;2015 1st quarter;98.7;5.7
2141;4674 Wholesale of hardware etc.;2015 2nd quarter;102.6;6.9
2142;4674 Wholesale of hardware etc.;2015 3rd quarter;93.8;3.2
2143;4674 Wholesale of hardware etc.;2015 4th quarter;104.9;6.3
2144;4674 Wholesale of hardware etc.;2015;100.0;5.6
2145;4674 Wholesale of hardware etc.;2016 1st quarter;101.6;2.9
2146;4674 Wholesale of hardware etc.;2016 2nd quarter;107.9;5.2
2147;4674 Wholesale of hardware etc.;2016 3rd quarter;97.6;4.0
2148;4674 Wholesale of hardware etc.;2016 4th quarter;113.4;8.1
2149;4674 Wholesale of hardware etc.;2016;105.1;5.1
2150;4674 Wholesale of hardware etc.;2017 1st quarter;112.2;10.4
2151;4674 Wholesale of hardware etc.;2017 2nd quarter;114.7;6.3
2152;4674 Wholesale of hardware etc.;2017 3rd quarter;105.5;8.1
2153;4674 Wholesale of hardware etc.;2017 4th quarter;122.5;8.1
2154;4674 Wholesale of hardware etc.;2017;113.7;8.2
2155;4674 Wholesale of hardware etc.;2018 1st quarter;120.4;7.3
2156;4674 Wholesale of hardware etc.;2018 2nd quarter;126.3;10.1
2157;4674 Wholesale of hardware etc.;2018 3rd quarter;112.0;6.2
2158;4674 Wholesale of hardware etc.;2018 4th quarter;130.8;6.7
2159;4674 Wholesale of hardware etc.;2018;122.4;7.6
2160;4674 Wholesale of hardware etc.;2019 1st quarter;127.4;5.8
2161;4674 Wholesale of hardware etc.;2019 2nd quarter;132.0;4.5
2162;4674 Wholesale of hardware etc.;2019 3rd quarter;118.4;5.7
2163;4674 Wholesale of hardware etc.;2019 4th quarter;133.3;1.9
2164;4674 Wholesale of hardware etc.;2019;127.8;4.4
2165;4674 Wholesale of hardware etc.;2020 1st quarter;131.8;3.5
2166;4674 Wholesale of hardware etc.;2020 2nd quarter;137.2;3.9
2167;4674 Wholesale of hardware etc.;2020 3rd quarter;131.4;11.0
2168;4674 Wholesale of hardware etc.;2020 4th quarter;144.9;8.7
2169;4674 Wholesale of hardware etc.;2020;136.3;6.7
2170;4674 Wholesale of hardware etc.;2021 1st quarter;145.6;10.5
2171;4674 Wholesale of hardware etc.;2021 2nd quarter;160.1;16.7
2172;4674 Wholesale of hardware etc.;2021 3rd quarter;141.1;7.4
2173;4674 Wholesale of hardware etc.;2021 4th quarter;164.8;13.8
2174;4674 Wholesale of hardware etc.;2021;152.9;12.2
2175;4674 Wholesale of hardware etc.;2022 1st quarter;176.3;21.1
2176;4674 Wholesale of hardware etc.;2022 2nd quarter;178.3;11.4
2177;4674 Wholesale of hardware etc.;2022 3rd quarter;164.3;16.4
2178;4674 Wholesale of hardware etc.;2022 4th quarter;191.1;15.9
2179;4674 Wholesale of hardware etc.;2022;177.5;16.1
2180;4674 Wholesale of hardware etc.;2023 1st quarter;183.5;4.1
2181;4674 Wholesale of hardware etc.;2023 2nd quarter;179.3;0.6
2182;4674 Wholesale of hardware etc.;2023 3rd quarter;162.6;-1.0
2183;4674 Wholesale of hardware etc.;2023;175.5;-1.1
2184;4674 Wholesale of hardware etc.;2023 4th quarter;176.8;-7.5
2185;4675 Wholesale of chemical products;2005 1st quarter;95.6;
2186;4675 Wholesale of chemical products;2005 2nd quarter;98.6;
2187;4675 Wholesale of chemical products;2005 3rd quarter;100.1;
2188;4675 Wholesale of chemical products;2005 4th quarter;97.4;
2189;4675 Wholesale of chemical products;2005;97.9;
2190;4675 Wholesale of chemical products;2006 1st quarter;102.7;7.5
2191;4675 Wholesale of chemical products;2006 2nd quarter;106.0;7.5
2192;4675 Wholesale of chemical products;2006 3rd quarter;107.1;7.0
2193;4675 Wholesale of chemical products;2006 4th quarter;97.6;0.2
2194;4675 Wholesale of chemical products;2006;103.4;5.6
2195;4675 Wholesale of chemical products;2007 1st quarter;94.5;-8.0
2196;4675 Wholesale of chemical products;2007 2nd quarter;106.0;0.0
2197;4675 Wholesale of chemical products;2007 3rd quarter;112.9;5.4
2198;4675 Wholesale of chemical products;2007 4th quarter;109.5;12.2
2199;4675 Wholesale of chemical products;2007;105.7;2.3
2200;4675 Wholesale of chemical products;2008 1st quarter;117.5;24.3
2201;4675 Wholesale of chemical products;2008 2nd quarter;125.7;18.6
2202;4675 Wholesale of chemical products;2008 3rd quarter;138.1;22.3
2203;4675 Wholesale of chemical products;2008 4th quarter;99.0;-9.5
2204;4675 Wholesale of chemical products;2008;120.1;13.6
2205;4675 Wholesale of chemical products;2009 1st quarter;73.9;-37.1
2206;4675 Wholesale of chemical products;2009 2nd quarter;82.0;-34.8
2207;4675 Wholesale of chemical products;2009 3rd quarter;86.2;-37.6
2208;4675 Wholesale of chemical products;2009 4th quarter;74.8;-24.5
2209;4675 Wholesale of chemical products;2009;79.2;-34.0
2210;4675 Wholesale of chemical products;2010 1st quarter;91.2;23.4
2211;4675 Wholesale of chemical products;2010 2nd quarter;103.0;25.6
2212;4675 Wholesale of chemical products;2010 3rd quarter;96.7;12.3
2213;4675 Wholesale of chemical products;2010 4th quarter;91.9;22.9
2214;4675 Wholesale of chemical products;2010;95.7;20.8
2215;4675 Wholesale of chemical products;2011 1st quarter;108.6;19.1
2216;4675 Wholesale of chemical products;2011 2nd quarter;118.9;15.4
2217;4675 Wholesale of chemical products;2011 3rd quarter;101.5;4.9
2218;4675 Wholesale of chemical products;2011 4th quarter;93.5;1.8
2219;4675 Wholesale of chemical products;2011;105.6;10.4
2220;4675 Wholesale of chemical products;2012 1st quarter;109.1;0.4
2221;4675 Wholesale of chemical products;2012 2nd quarter;115.7;-2.7
2222;4675 Wholesale of chemical products;2012 3rd quarter;103.3;1.8
2223;4675 Wholesale of chemical products;2012 4th quarter;98.4;5.3
2224;4675 Wholesale of chemical products;2012;106.6;0.9
2225;4675 Wholesale of chemical products;2013 1st quarter;110.8;1.6
2226;4675 Wholesale of chemical products;2013 2nd quarter;113.7;-1.7
2227;4675 Wholesale of chemical products;2013 3rd quarter;104.6;1.3
2228;4675 Wholesale of chemical products;2013 4th quarter;99.3;0.9
2229;4675 Wholesale of chemical products;2013;107.1;0.5
2230;4675 Wholesale of chemical products;2014 1st quarter;110.2;-0.6
2231;4675 Wholesale of chemical products;2014 2nd quarter;112.2;-1.4
2232;4675 Wholesale of chemical products;2014 3rd quarter;106.5;1.8
2233;4675 Wholesale of chemical products;2014 4th quarter;103.1;3.9
2234;4675 Wholesale of chemical products;2014;108.0;0.8
2235;4675 Wholesale of chemical products;2015 1st quarter;99.8;-9.4
2236;4675 Wholesale of chemical products;2015 2nd quarter;107.5;-4.1
2237;4675 Wholesale of chemical products;2015 3rd quarter;100.3;-5.8
2238;4675 Wholesale of chemical products;2015 4th quarter;92.3;-10.5
2239;4675 Wholesale of chemical products;2015;100.0;-7.4
2240;4675 Wholesale of chemical products;2016 1st quarter;96.1;-3.7
2241;4675 Wholesale of chemical products;2016 2nd quarter;104.5;-2.8
2242;4675 Wholesale of chemical products;2016 3rd quarter;96.5;-3.8
2243;4675 Wholesale of chemical products;2016 4th quarter;94.0;1.9
2244;4675 Wholesale of chemical products;2016;97.8;-2.2
2245;4675 Wholesale of chemical products;2017 1st quarter;113.9;18.5
2246;4675 Wholesale of chemical products;2017 2nd quarter;115.7;10.7
2247;4675 Wholesale of chemical products;2017 3rd quarter;105.8;9.7
2248;4675 Wholesale of chemical products;2017 4th quarter;108.2;15.0
2249;4675 Wholesale of chemical products;2017;110.9;13.4
2250;4675 Wholesale of chemical products;2018 1st quarter;118.4;4.0
2251;4675 Wholesale of chemical products;2018 2nd quarter;122.2;5.6
2252;4675 Wholesale of chemical products;2018 3rd quarter;110.7;4.6
2253;4675 Wholesale of chemical products;2018 4th quarter;109.6;1.3
2254;4675 Wholesale of chemical products;2018;115.2;3.9
2255;4675 Wholesale of chemical products;2019 1st quarter;113.8;-3.9
2256;4675 Wholesale of chemical products;2019 2nd quarter;115.7;-5.3
2257;4675 Wholesale of chemical products;2019 3rd quarter;105.9;-4.3
2258;4675 Wholesale of chemical products;2019 4th quarter;98.1;-10.5
2259;4675 Wholesale of chemical products;2019;108.4;-5.9
2260;4675 Wholesale of chemical products;2020 1st quarter;111.4;-2.0
2261;4675 Wholesale of chemical products;2020 2nd quarter;98.2;-15.1
2262;4675 Wholesale of chemical products;2020 3rd quarter;97.8;-7.6
2263;4675 Wholesale of chemical products;2020 4th quarter;104.2;6.2
2264;4675 Wholesale of chemical products;2020;102.9;-5.0
2265;4675 Wholesale of chemical products;2021 1st quarter;118.9;6.7
2266;4675 Wholesale of chemical products;2021 2nd quarter;132.9;35.3
2267;4675 Wholesale of chemical products;2021 3rd quarter;131.2;34.1
2268;4675 Wholesale of chemical products;2021 4th quarter;136.5;31.1
2269;4675 Wholesale of chemical products;2021;129.9;26.2
2270;4675 Wholesale of chemical products;2022 1st quarter;158.7;33.5
2271;4675 Wholesale of chemical products;2022 2nd quarter;159.2;19.8
2272;4675 Wholesale of chemical products;2022 3rd quarter;145.9;11.2
2273;4675 Wholesale of chemical products;2022 4th quarter;126.6;-7.3
2274;4675 Wholesale of chemical products;2022;147.6;13.7
2275;4675 Wholesale of chemical products;2023 1st quarter;139.2;-12.3
2276;4675 Wholesale of chemical products;2023 2nd quarter;129.1;-19.0
2277;4675 Wholesale of chemical products;2023 3rd quarter;115.0;-21.1
2278;4675 Wholesale of chemical products;2023;123.5;-16.4
2279;4675 Wholesale of chemical products;2023 4th quarter;110.5;-12.7
