ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenRelatief_2;GeregistreerdeDiefstallenPer1000Inw_3;TotaalOpgehelderdeDiefstallen_4;OpgehelderdeDiefstallenRelatief_5;RegistratiesVanVerdachten_6
7498;Alle diefstallen;Diefstal van fiets;Niet in te delen (LD);2023;0.0;0.0;0.0;0.0;0.0;0.0
7499;Alle diefstallen;Diefstal van fiets;Niet in te delen (LD);2024;0.0;0.0;0.0;0.0;0.0;0.0
7500;Alle diefstallen;Diefstal van fiets;Groningen (PV);2010;4945.0;25.0;8.6;290.0;5.9;380.0
7501;Alle diefstallen;Diefstal van fiets;Groningen (PV);2011;4295.0;22.0;7.4;270.0;6.3;345.0
7502;Alle diefstallen;Diefstal van fiets;Groningen (PV);2012;4845.0;25.0;8.3;255.0;5.3;345.0
7503;Alle diefstallen;Diefstal van fiets;Groningen (PV);2013;5170.0;26.0;8.9;305.0;5.9;395.0
7504;Alle diefstallen;Diefstal van fiets;Groningen (PV);2014;4510.0;26.0;7.7;290.0;6.4;350.0
7505;Alle diefstallen;Diefstal van fiets;Groningen (PV);2015;4670.0;28.0;8.0;250.0;5.4;320.0
7506;Alle diefstallen;Diefstal van fiets;Groningen (PV);2016;4320.0;27.0;7.4;165.0;3.8;210.0
7507;Alle diefstallen;Diefstal van fiets;Groningen (PV);2017;2910.0;25.0;5.0;120.0;4.2;145.0
7508;Alle diefstallen;Diefstal van fiets;Groningen (PV);2018;2540.0;23.0;4.4;150.0;5.8;180.0
7509;Alle diefstallen;Diefstal van fiets;Groningen (PV);2019;2325.0;22.0;4.0;135.0;5.8;175.0
7510;Alle diefstallen;Diefstal van fiets;Groningen (PV);2020;1835.0;22.0;3.1;85.0;4.7;105.0
7511;Alle diefstallen;Diefstal van fiets;Groningen (PV);2021;2305.0;27.0;3.9;130.0;5.6;155.0
7512;Alle diefstallen;Diefstal van fiets;Groningen (PV);2022;2765.0;25.0;4.7;110.0;4.0;140.0
7513;Alle diefstallen;Diefstal van fiets;Groningen (PV);2023;3340.0;26.0;5.6;135.0;4.1;160.0
7514;Alle diefstallen;Diefstal van fiets;Groningen (PV);2024;3320.0;29.0;5.5;115.0;3.5;170.0
7515;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2010;3275.0;23.0;5.1;220.0;6.7;255.0
7516;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2011;3090.0;21.0;4.8;150.0;4.8;200.0
7517;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2012;2965.0;21.0;4.6;155.0;5.2;190.0
7518;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2013;3250.0;22.0;5.0;220.0;6.8;310.0
7519;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2014;3425.0;24.0;5.3;205.0;6.0;275.0
7520;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2015;3025.0;23.0;4.7;200.0;6.6;260.0
7521;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2016;2300.0;20.0;3.6;165.0;7.2;210.0
7522;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2017;1640.0;19.0;2.5;135.0;8.4;185.0
7523;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2018;1600.0;19.0;2.5;145.0;8.9;175.0
7524;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2019;1385.0;17.0;2.1;110.0;8.0;130.0
7525;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2020;1125.0;17.0;1.7;90.0;8.2;105.0
7526;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2021;1135.0;20.0;1.7;75.0;6.7;90.0
7527;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2022;1670.0;23.0;2.6;95.0;5.8;125.0
7528;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2023;1735.0;23.0;2.6;125.0;7.3;165.0
7529;Alle diefstallen;Diefstal van fiets;Fryslân (PV);2024;1705.0;23.0;2.6;95.0;5.6;135.0
7530;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2010;2915.0;22.0;5.9;160.0;5.5;220.0
7531;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2011;2430.0;18.0;4.9;155.0;6.3;215.0
7532;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2012;2635.0;20.0;5.4;150.0;5.7;210.0
7533;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2013;2225.0;18.0;4.5;125.0;5.6;175.0
7534;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2014;2180.0;20.0;4.5;130.0;5.9;180.0
7535;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2015;2155.0;22.0;4.4;140.0;6.5;190.0
7536;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2016;1735.0;19.0;3.5;120.0;6.9;160.0
7537;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2017;1205.0;16.0;2.4;75.0;6.4;115.0
7538;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2018;1055.0;16.0;2.1;70.0;6.8;100.0
7539;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2019;1200.0;17.0;2.4;90.0;7.3;120.0
7540;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2020;905.0;14.0;1.8;75.0;8.4;95.0
7541;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2021;1145.0;20.0;2.3;65.0;5.5;90.0
7542;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2022;1510.0;22.0;3.0;70.0;4.7;95.0
7543;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2023;1320.0;20.0;2.6;80.0;6.0;95.0
7544;Alle diefstallen;Diefstal van fiets;Drenthe (PV);2024;1380.0;24.0;2.7;50.0;3.5;80.0
7545;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2010;8320.0;25.0;7.4;275.0;3.3;370.0
7546;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2011;8550.0;25.0;7.5;310.0;3.6;420.0
7547;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2012;7935.0;23.0;7.0;285.0;3.6;360.0
7548;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2013;8780.0;25.0;7.7;355.0;4.0;465.0
7549;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2014;8150.0;27.0;7.2;375.0;4.6;495.0
7550;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2015;7815.0;29.0;6.9;355.0;4.5;490.0
7551;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2016;6615.0;27.0;5.8;300.0;4.6;425.0
7552;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2017;5700.0;28.0;5.0;275.0;4.8;350.0
7553;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2018;4830.0;26.0;4.2;265.0;5.5;315.0
7554;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2019;4340.0;24.0;3.8;235.0;5.5;290.0
7555;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2020;3665.0;23.0;3.2;210.0;5.8;270.0
7556;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2021;3465.0;25.0;3.0;165.0;4.8;210.0
7557;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2022;5565.0;28.0;4.7;225.0;4.0;260.0
7558;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2023;5130.0;28.0;4.3;155.0;3.0;190.0
7559;Alle diefstallen;Diefstal van fiets;Overijssel (PV);2024;4935.0;27.0;4.2;160.0;3.2;215.0
7560;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2010;1505.0;11.0;3.9;65.0;4.4;100.0
7561;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2011;1625.0;12.0;4.1;55.0;3.4;70.0
7562;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2012;1665.0;12.0;4.2;60.0;3.5;75.0
7563;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2013;1740.0;12.0;4.4;80.0;4.5;110.0
7564;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2014;1695.0;14.0;4.2;70.0;4.1;100.0
7565;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2015;1685.0;15.0;4.2;75.0;4.6;95.0
7566;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2016;1625.0;16.0;4.0;65.0;4.0;95.0
7567;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2017;795.0;9.0;1.9;45.0;5.5;45.0
7568;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2018;780.0;10.0;1.9;50.0;6.4;65.0
7569;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2019;825.0;10.0;2.0;50.0;6.3;60.0
7570;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2020;795.0;11.0;1.9;45.0;5.6;50.0
7571;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2021;765.0;13.0;1.8;35.0;4.5;35.0
7572;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2022;885.0;14.0;2.0;40.0;4.6;50.0
7573;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2023;1190.0;18.0;2.7;75.0;6.3;95.0
7574;Alle diefstallen;Diefstal van fiets;Flevoland (PV);2024;1385.0;19.0;3.1;60.0;4.3;80.0
7575;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2010;14135.0;19.0;7.1;565.0;4.0;740.0
7576;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2011;13390.0;18.0;6.7;445.0;3.3;600.0
7577;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2012;14070.0;20.0;7.0;485.0;3.4;670.0
7578;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2013;12730.0;19.0;6.3;480.0;3.8;670.0
7579;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2014;11850.0;20.0;5.9;680.0;5.7;910.0
7580;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2015;9940.0;19.0;4.9;495.0;5.0;650.0
7581;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2016;9665.0;20.0;4.7;455.0;4.7;565.0
7582;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2017;7030.0;17.0;3.4;285.0;4.1;360.0
7583;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2018;6085.0;17.0;3.0;280.0;4.6;335.0
7584;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2019;6510.0;18.0;3.1;270.0;4.1;325.0
7585;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2020;6040.0;19.0;2.9;295.0;4.9;355.0
7586;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2021;6275.0;22.0;3.0;320.0;5.1;385.0
7587;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2022;8130.0;24.0;3.9;375.0;4.6;415.0
7588;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2023;8390.0;26.0;3.9;270.0;3.2;335.0
7589;Alle diefstallen;Diefstal van fiets;Gelderland (PV);2024;8785.0;27.0;4.1;215.0;2.4;280.0
7590;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2010;7465.0;13.0;6.1;245.0;3.3;300.0
7591;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2011;6835.0;13.0;5.6;265.0;3.9;335.0
7592;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2012;6250.0;12.0;5.1;240.0;3.8;310.0
7593;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2013;7185.0;14.0;5.8;245.0;3.4;310.0
7594;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2014;7510.0;16.0;6.0;315.0;4.2;375.0
7595;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2015;8765.0;20.0;6.9;300.0;3.4;385.0
7596;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2016;8035.0;19.0;6.3;245.0;3.0;330.0
7597;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2017;7265.0;19.0;5.7;195.0;2.7;240.0
7598;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2018;6540.0;19.0;5.0;210.0;3.2;340.0
7599;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2019;5575.0;17.0;4.2;130.0;2.3;150.0
7600;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2020;5920.0;19.0;4.4;135.0;2.3;165.0
7601;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2021;5445.0;21.0;4.0;135.0;2.5;165.0
7602;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2022;6985.0;24.0;5.1;140.0;2.0;175.0
7603;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2023;7580.0;24.0;5.5;145.0;1.9;170.0
7604;Alle diefstallen;Diefstal van fiets;Utrecht (PV);2024;7005.0;24.0;5.0;110.0;1.6;160.0
7605;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2010;19245.0;14.0;7.2;685.0;3.6;955.0
7606;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2011;18860.0;13.0;7.0;650.0;3.5;860.0
7607;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2012;18205.0;13.0;6.7;665.0;3.7;845.0
7608;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2013;19720.0;14.0;7.2;740.0;3.8;995.0
7609;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2014;20120.0;16.0;7.3;970.0;4.8;1215.0
7610;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2015;19775.0;16.0;7.2;815.0;4.1;1010.0
7611;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2016;17250.0;16.0;6.2;780.0;4.5;975.0
7612;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2017;14200.0;15.0;5.1;540.0;3.8;630.0
7613;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2018;14700.0;17.0;5.2;470.0;3.2;595.0
7614;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2019;15255.0;18.0;5.3;470.0;3.1;590.0
7615;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2020;13770.0;19.0;4.8;380.0;2.8;445.0
7616;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2021;12415.0;21.0;4.3;350.0;2.8;400.0
7617;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2022;16600.0;22.0;5.7;390.0;2.4;455.0
7618;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2023;19680.0;23.0;6.7;490.0;2.5;630.0
7619;Alle diefstallen;Diefstal van fiets;Noord-Holland (PV);2024;19415.0;23.0;6.5;380.0;1.9;555.0
7620;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2010;17190.0;11.0;4.9;890.0;5.2;1205.0
7621;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2011;19155.0;12.0;5.4;895.0;4.7;1225.0
7622;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2012;19890.0;14.0;5.6;1000.0;5.0;1355.0
7623;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2013;19330.0;14.0;5.4;1155.0;6.0;1525.0
7624;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2014;22505.0;17.0;6.3;1275.0;5.7;1685.0
7625;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2015;22605.0;19.0;6.3;1175.0;5.2;1495.0
7626;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2016;24405.0;21.0;6.7;1140.0;4.7;1425.0
7627;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2017;21555.0;22.0;5.9;885.0;4.1;1145.0
7628;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2018;15920.0;19.0;4.3;620.0;3.9;810.0
7629;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2019;15295.0;18.0;4.2;565.0;3.7;730.0
7630;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2020;15005.0;19.0;4.0;480.0;3.2;610.0
7631;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2021;13505.0;20.0;3.6;470.0;3.5;570.0
7632;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2022;16655.0;21.0;4.4;495.0;3.0;630.0
7633;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2023;18735.0;23.0;4.9;480.0;2.6;590.0
7634;Alle diefstallen;Diefstal van fiets;Zuid-Holland (PV);2024;19325.0;23.0;5.0;425.0;2.2;595.0
7635;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2010;2200.0;21.0;5.8;70.0;3.1;95.0
7636;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2011;2160.0;20.0;5.7;90.0;4.1;120.0
7637;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2012;1800.0;18.0;4.7;80.0;4.5;120.0
7638;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2013;1660.0;18.0;4.4;60.0;3.6;75.0
7639;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2014;1500.0;19.0;3.9;55.0;3.8;85.0
7640;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2015;1380.0;19.0;3.6;70.0;5.1;90.0
7641;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2016;1280.0;19.0;3.4;80.0;6.4;105.0
7642;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2017;860.0;17.0;2.3;65.0;7.4;80.0
7643;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2018;730.0;17.0;1.9;55.0;7.8;70.0
7644;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2019;840.0;18.0;2.2;60.0;7.3;95.0
7645;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2020;685.0;16.0;1.8;35.0;5.4;45.0
7646;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2021;760.0;21.0;2.0;35.0;4.9;50.0
7647;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2022;1065.0;24.0;2.8;45.0;4.4;50.0
7648;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2023;1095.0;24.0;2.8;80.0;7.5;105.0
7649;Alle diefstallen;Diefstal van fiets;Zeeland (PV);2024;1545.0;31.0;3.9;65.0;4.2;85.0
7650;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2010;16930.0;17.0;6.9;685.0;4.0;1010.0
7651;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2011;16695.0;17.0;6.8;620.0;3.7;835.0
7652;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2012;16990.0;17.0;6.9;605.0;3.6;790.0
7653;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2013;17300.0;17.0;7.0;635.0;3.7;820.0
7654;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2014;19165.0;21.0;7.7;695.0;3.6;850.0
7655;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2015;17455.0;21.0;7.0;720.0;4.1;885.0
7656;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2016;13575.0;19.0;5.4;585.0;4.3;725.0
7657;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2017;10590.0;18.0;4.2;460.0;4.3;575.0
7658;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2018;9210.0;17.0;3.6;375.0;4.1;450.0
7659;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2019;8960.0;17.0;3.5;340.0;3.8;410.0
7660;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2020;8550.0;18.0;3.3;345.0;4.0;410.0
7661;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2021;9270.0;21.0;3.6;345.0;3.7;420.0
7662;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2022;11520.0;23.0;4.4;340.0;2.9;415.0
7663;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2023;12775.0;24.0;4.9;530.0;4.1;625.0
7664;Alle diefstallen;Diefstal van fiets;Noord-Brabant (PV);2024;12835.0;25.0;4.9;340.0;2.7;545.0
7665;Alle diefstallen;Diefstal van fiets;Limburg (PV);2010;9325.0;20.0;8.3;345.0;3.7;515.0
7666;Alle diefstallen;Diefstal van fiets;Limburg (PV);2011;8585.0;17.0;7.6;325.0;3.8;485.0
7667;Alle diefstallen;Diefstal van fiets;Limburg (PV);2012;9015.0;19.0;8.0;355.0;3.9;485.0
7668;Alle diefstallen;Diefstal van fiets;Limburg (PV);2013;8075.0;18.0;7.2;310.0;3.8;400.0
7669;Alle diefstallen;Diefstal van fiets;Limburg (PV);2014;8335.0;19.0;7.4;295.0;3.5;400.0
7670;Alle diefstallen;Diefstal van fiets;Limburg (PV);2015;7610.0;19.0;6.8;365.0;4.8;465.0
7671;Alle diefstallen;Diefstal van fiets;Limburg (PV);2016;5865.0;17.0;5.3;215.0;3.7;255.0
7672;Alle diefstallen;Diefstal van fiets;Limburg (PV);2017;5085.0;17.0;4.6;220.0;4.3;280.0
7673;Alle diefstallen;Diefstal van fiets;Limburg (PV);2018;4195.0;16.0;3.8;215.0;5.1;265.0
7674;Alle diefstallen;Diefstal van fiets;Limburg (PV);2019;4160.0;17.0;3.7;200.0;4.9;260.0
7675;Alle diefstallen;Diefstal van fiets;Limburg (PV);2020;3455.0;17.0;3.1;150.0;4.3;195.0
7676;Alle diefstallen;Diefstal van fiets;Limburg (PV);2021;3465.0;19.0;3.1;165.0;4.7;185.0
7677;Alle diefstallen;Diefstal van fiets;Limburg (PV);2022;4125.0;18.0;3.7;235.0;5.7;300.0
7678;Alle diefstallen;Diefstal van fiets;Limburg (PV);2023;4140.0;19.0;3.7;190.0;4.6;240.0
7679;Alle diefstallen;Diefstal van fiets;Limburg (PV);2024;4580.0;21.0;4.0;135.0;3.0;205.0
7680;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2010;15.0;1.0;0.0;5.0;20.0;5.0
7681;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2011;10.0;1.0;;0.0;0.0;0.0
7682;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2012;5.0;1.0;;0.0;0.0;0.0
7683;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2013;10.0;2.0;;0.0;0.0;5.0
7684;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2014;5.0;1.0;;0.0;0.0;0.0
7685;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2015;0.0;0.0;0.0;0.0;0.0;0.0
7686;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2016;0.0;0.0;0.0;0.0;0.0;0.0
7687;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2017;5.0;1.0;;0.0;0.0;0.0
7688;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2018;5.0;0.0;;0.0;0.0;0.0
7689;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2019;5.0;0.0;;0.0;0.0;0.0
7690;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2020;0.0;0.0;0.0;0.0;0.0;0.0
7691;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2021;0.0;0.0;0.0;0.0;0.0;0.0
7692;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2022;0.0;0.0;0.0;0.0;0.0;0.0
7693;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2023;0.0;0.0;0.0;0.0;0.0;0.0
7694;Alle diefstallen;Diefstal van fiets;Niet in te delen (PV);2024;0.0;0.0;0.0;0.0;0.0;0.0
7695;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2010;60.0;14.0;;0.0;0.0;0.0
7696;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2011;75.0;14.0;;15.0;17.1;20.0
7697;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2012;65.0;12.0;;0.0;0.0;5.0
7698;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2013;60.0;13.0;;0.0;0.0;0.0
7699;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2014;40.0;13.0;;0.0;0.0;0.0
7700;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2015;40.0;13.0;;5.0;9.8;5.0
7701;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2016;35.0;15.0;;5.0;10.8;5.0
7702;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2017;30.0;15.0;;0.0;0.0;0.0
7703;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2018;25.0;12.0;;0.0;0.0;0.0
7704;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2019;50.0;19.0;;0.0;0.0;0.0
7705;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2020;20.0;10.0;;0.0;0.0;0.0
7706;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2021;30.0;17.0;;0.0;0.0;0.0
7707;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2022;35.0;17.0;;0.0;0.0;0.0
7708;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2023;55.0;26.0;;5.0;5.4;5.0
7709;Alle diefstallen;Diefstal van fiets;Aa en Hunze;2024;70.0;33.0;;0.0;0.0;0.0
7710;Alle diefstallen;Diefstal van fiets;Aalburg;2010;25.0;12.0;;0.0;0.0;0.0
7711;Alle diefstallen;Diefstal van fiets;Aalburg;2011;50.0;18.0;;0.0;0.0;0.0
7712;Alle diefstallen;Diefstal van fiets;Aalburg;2012;40.0;16.0;;0.0;0.0;0.0
7713;Alle diefstallen;Diefstal van fiets;Aalburg;2013;25.0;12.0;;0.0;0.0;5.0
7714;Alle diefstallen;Diefstal van fiets;Aalburg;2014;30.0;12.0;;0.0;0.0;0.0
7715;Alle diefstallen;Diefstal van fiets;Aalburg;2015;30.0;15.0;;0.0;0.0;0.0
7716;Alle diefstallen;Diefstal van fiets;Aalburg;2016;20.0;14.0;;0.0;0.0;0.0
7717;Alle diefstallen;Diefstal van fiets;Aalburg;2017;15.0;14.0;;0.0;0.0;0.0
7718;Alle diefstallen;Diefstal van fiets;Aalburg;2018;5.0;5.0;;0.0;0.0;0.0
7719;Alle diefstallen;Diefstal van fiets;Aalburg;2019;;;;;;
7720;Alle diefstallen;Diefstal van fiets;Aalburg;2020;;;;;;
7721;Alle diefstallen;Diefstal van fiets;Aalburg;2021;;;;;;
7722;Alle diefstallen;Diefstal van fiets;Aalburg;2022;;;;;;
7723;Alle diefstallen;Diefstal van fiets;Aalburg;2023;;;;;;
7724;Alle diefstallen;Diefstal van fiets;Aalburg;2024;;;;;;
7725;Alle diefstallen;Diefstal van fiets;Aalsmeer;2010;115.0;14.0;3.9;5.0;6.1;10.0
7726;Alle diefstallen;Diefstal van fiets;Aalsmeer;2011;85.0;11.0;;5.0;5.7;10.0
7727;Alle diefstallen;Diefstal van fiets;Aalsmeer;2012;55.0;8.0;;0.0;0.0;0.0
7728;Alle diefstallen;Diefstal van fiets;Aalsmeer;2013;85.0;11.0;;0.0;0.0;0.0
7729;Alle diefstallen;Diefstal van fiets;Aalsmeer;2014;90.0;15.0;;5.0;4.5;5.0
7730;Alle diefstallen;Diefstal van fiets;Aalsmeer;2015;65.0;13.0;;0.0;0.0;0.0
7731;Alle diefstallen;Diefstal van fiets;Aalsmeer;2016;75.0;14.0;;0.0;0.0;0.0
7732;Alle diefstallen;Diefstal van fiets;Aalsmeer;2017;115.0;19.0;3.7;5.0;3.5;5.0
7733;Alle diefstallen;Diefstal van fiets;Aalsmeer;2018;75.0;15.0;;0.0;0.0;0.0
7734;Alle diefstallen;Diefstal van fiets;Aalsmeer;2019;70.0;16.0;;0.0;0.0;0.0
7735;Alle diefstallen;Diefstal van fiets;Aalsmeer;2020;40.0;10.0;;0.0;0.0;0.0
