ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewicht;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
6996;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2017;18430.0
6997;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2018;18521.0
6998;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2019;18770.0
6999;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2020;15167.0
7000;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2001;18506.0
7001;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2002;16729.0
7002;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2003;16430.0
7003;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2004;16924.0
7004;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2005;17485.0
7005;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2006;17734.0
7006;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2007;17174.0
7007;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2008;17336.0
7008;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2009;16699.0
7009;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2010;16550.0
7010;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2011;16391.0
7011;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2012;16132.0
7012;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2013;16121.0
7013;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2014;16583.0
7014;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2015;16711.0
7015;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2016;15974.0
7016;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2017;16702.0
7017;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2018;17312.0
7018;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2019;17284.0
7019;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;9 of 10 jaar;2020;12745.0
7020;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2001;12488.0
7021;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2002;11800.0
7022;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2003;11404.0
7023;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2004;11249.0
7024;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2005;11315.0
7025;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2006;12029.0
7026;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2007;12159.0
7027;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2008;11847.0
7028;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2009;11495.0
7029;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2010;11416.0
7030;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2011;12027.0
7031;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2012;11844.0
7032;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2013;11993.0
7033;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2014;12061.0
7034;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2015;11966.0
7035;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2016;12046.0
7036;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2017;12019.0
7037;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2018;11578.0
7038;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2019;10972.0
7039;Bedrijf;Alle brandstofsoorten;1151 tot en met 1500 kg;11 jaar of ouder;2020;9144.0
7040;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2001;25985.0
7041;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2002;26402.0
7042;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2003;26636.0
7043;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2004;26841.0
7044;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2005;27449.0
7045;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2006;27900.0
7046;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2007;27120.0
7047;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2008;27845.0
7048;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2009;28476.0
7049;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2010;27981.0
7050;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2011;27021.0
7051;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2012;26012.0
7052;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2013;25280.0
7053;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2014;26142.0
7054;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2015;24270.0
7055;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2016;24847.0
7056;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2017;25103.0
7057;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2018;23915.0
7058;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2019;21756.0
7059;Bedrijf;Alle brandstofsoorten;1501 kg of meer;Totaal;2020;16370.0
7060;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2001;19560.0
7061;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2002;20465.0
7062;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2003;19923.0
7063;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2004;20175.0
7064;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2005;20936.0
7065;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2006;20401.0
7066;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2007;19593.0
7067;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2008;20820.0
7068;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2009;21311.0
7069;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2010;20679.0
7070;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2011;19973.0
7071;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2012;20116.0
7072;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2013;15005.0
7073;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2014;17653.0
7074;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2015;12075.0
7075;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2016;11358.0
7076;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2017;16258.0
7077;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2018;13735.0
7078;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2019;11086.0
7079;Bedrijf;Alle brandstofsoorten;1501 kg of meer;0 jaar;2020;6595.0
7080;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2001;32719.0
7081;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2002;32953.0
7082;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2003;33592.0
7083;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2004;33680.0
7084;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2005;33899.0
7085;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2006;34555.0
7086;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2007;33978.0
7087;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2008;33830.0
7088;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2009;34335.0
7089;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2010;34480.0
7090;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2011;34816.0
7091;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2012;34487.0
7092;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2013;34478.0
7093;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2014;33813.0
7094;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2015;33487.0
7095;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2016;32026.0
7096;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2017;30422.0
7097;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2018;30949.0
7098;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2019;30676.0
7099;Bedrijf;Alle brandstofsoorten;1501 kg of meer;1 of 2 jaar;2020;21730.0
7100;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2001;28856.0
7101;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2002;27905.0
7102;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2003;28443.0
7103;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2004;28642.0
7104;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2005;29181.0
7105;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2006;29743.0
7106;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2007;28714.0
7107;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2008;28732.0
7108;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2009;29133.0
7109;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2010;29562.0
7110;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2011;28425.0
7111;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2012;27512.0
7112;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2013;28794.0
7113;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2014;29092.0
7114;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2015;29381.0
7115;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2016;28388.0
7116;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2017;28582.0
7117;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2018;28624.0
7118;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2019;27999.0
7119;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2020;21888.0
7120;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2001;23707.0
7121;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2002;24617.0
7122;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2003;24443.0
7123;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2004;24150.0
7124;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2005;25627.0
7125;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2006;27044.0
7126;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2007;26556.0
7127;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2008;25643.0
7128;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2009;24703.0
7129;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2010;25188.0
7130;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2011;25537.0
7131;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2012;23182.0
7132;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2013;23254.0
7133;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2014;23702.0
7134;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2015;25746.0
7135;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2016;25910.0
7136;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2017;24078.0
7137;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2018;23442.0
7138;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2019;21122.0
7139;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2020;17822.0
7140;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2001;19069.0
7141;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2002;18857.0
7142;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2003;19639.0
7143;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2004;21386.0
7144;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2005;21922.0
7145;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2006;22710.0
7146;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2007;23858.0
7147;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2008;23442.0
7148;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2009;22743.0
7149;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2010;22336.0
7150;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2011;22305.0
7151;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2012;22070.0
7152;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2013;21863.0
7153;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2014;21880.0
7154;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2015;22102.0
7155;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2016;22389.0
7156;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2017;23540.0
7157;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2018;24060.0
7158;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2019;23705.0
7159;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2020;16906.0
7160;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2001;17923.0
7161;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2002;16205.0
7162;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2003;13922.0
7163;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2004;15918.0
7164;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2005;17503.0
7165;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2006;19687.0
7166;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2007;19402.0
7167;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2008;19464.0
7168;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2009;19258.0
7169;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2010;18854.0
7170;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2011;18097.0
7171;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2012;17771.0
7172;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2013;17711.0
7173;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2014;18018.0
7174;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2015;19147.0
7175;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2016;19587.0
7176;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2017;18561.0
7177;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2018;18642.0
7178;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2019;19813.0
7179;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2020;14460.0
7180;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2001;8825.0
7181;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2002;9123.0
7182;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2003;9343.0
7183;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2004;8916.0
7184;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2005;8937.0
7185;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2006;9687.0
7186;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2007;10851.0
7187;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2008;11742.0
7188;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2009;11624.0
7189;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2010;11546.0
7190;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2011;11747.0
7191;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2012;11370.0
7192;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2013;11577.0
7193;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2014;11951.0
7194;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2015;12559.0
7195;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2016;13063.0
7196;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2017;13383.0
7197;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2018;13191.0
7198;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2019;13146.0
7199;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2020;10606.0
7200;Bedrijf;Benzine;Totaal;Totaal;2001;16321.0
7201;Bedrijf;Benzine;Totaal;Totaal;2002;16834.0
7202;Bedrijf;Benzine;Totaal;Totaal;2003;17476.0
7203;Bedrijf;Benzine;Totaal;Totaal;2004;17144.0
7204;Bedrijf;Benzine;Totaal;Totaal;2005;17892.0
7205;Bedrijf;Benzine;Totaal;Totaal;2006;18449.0
7206;Bedrijf;Benzine;Totaal;Totaal;2007;17921.0
7207;Bedrijf;Benzine;Totaal;Totaal;2008;18101.0
7208;Bedrijf;Benzine;Totaal;Totaal;2009;18934.0
7209;Bedrijf;Benzine;Totaal;Totaal;2010;18580.0
7210;Bedrijf;Benzine;Totaal;Totaal;2011;18434.0
7211;Bedrijf;Benzine;Totaal;Totaal;2012;18219.0
7212;Bedrijf;Benzine;Totaal;Totaal;2013;18401.0
7213;Bedrijf;Benzine;Totaal;Totaal;2014;17636.0
7214;Bedrijf;Benzine;Totaal;Totaal;2015;16807.0
7215;Bedrijf;Benzine;Totaal;Totaal;2016;15949.0
7216;Bedrijf;Benzine;Totaal;Totaal;2017;15732.0
7217;Bedrijf;Benzine;Totaal;Totaal;2018;16442.0
7218;Bedrijf;Benzine;Totaal;Totaal;2019;17919.0
7219;Bedrijf;Benzine;Totaal;Totaal;2020;15253.0
7220;Bedrijf;Benzine;Totaal;0 jaar;2001;12787.0
7221;Bedrijf;Benzine;Totaal;0 jaar;2002;12907.0
7222;Bedrijf;Benzine;Totaal;0 jaar;2003;12980.0
7223;Bedrijf;Benzine;Totaal;0 jaar;2004;13072.0
7224;Bedrijf;Benzine;Totaal;0 jaar;2005;13760.0
7225;Bedrijf;Benzine;Totaal;0 jaar;2006;13302.0
7226;Bedrijf;Benzine;Totaal;0 jaar;2007;13152.0
7227;Bedrijf;Benzine;Totaal;0 jaar;2008;13407.0
7228;Bedrijf;Benzine;Totaal;0 jaar;2009;14222.0
7229;Bedrijf;Benzine;Totaal;0 jaar;2010;13797.0
7230;Bedrijf;Benzine;Totaal;0 jaar;2011;13506.0
7231;Bedrijf;Benzine;Totaal;0 jaar;2012;13468.0
7232;Bedrijf;Benzine;Totaal;0 jaar;2013;11790.0
7233;Bedrijf;Benzine;Totaal;0 jaar;2014;10630.0
7234;Bedrijf;Benzine;Totaal;0 jaar;2015;10442.0
7235;Bedrijf;Benzine;Totaal;0 jaar;2016;10681.0
7236;Bedrijf;Benzine;Totaal;0 jaar;2017;11935.0
7237;Bedrijf;Benzine;Totaal;0 jaar;2018;12469.0
7238;Bedrijf;Benzine;Totaal;0 jaar;2019;13775.0
7239;Bedrijf;Benzine;Totaal;0 jaar;2020;10527.0
7240;Bedrijf;Benzine;Totaal;1 of 2 jaar;2001;20463.0
7241;Bedrijf;Benzine;Totaal;1 of 2 jaar;2002;21142.0
7242;Bedrijf;Benzine;Totaal;1 of 2 jaar;2003;22539.0
7243;Bedrijf;Benzine;Totaal;1 of 2 jaar;2004;22115.0
7244;Bedrijf;Benzine;Totaal;1 of 2 jaar;2005;23362.0
7245;Bedrijf;Benzine;Totaal;1 of 2 jaar;2006;24321.0
7246;Bedrijf;Benzine;Totaal;1 of 2 jaar;2007;23307.0
7247;Bedrijf;Benzine;Totaal;1 of 2 jaar;2008;23201.0
7248;Bedrijf;Benzine;Totaal;1 of 2 jaar;2009;23510.0
7249;Bedrijf;Benzine;Totaal;1 of 2 jaar;2010;23815.0
7250;Bedrijf;Benzine;Totaal;1 of 2 jaar;2011;24239.0
7251;Bedrijf;Benzine;Totaal;1 of 2 jaar;2012;23769.0
7252;Bedrijf;Benzine;Totaal;1 of 2 jaar;2013;24151.0
7253;Bedrijf;Benzine;Totaal;1 of 2 jaar;2014;23165.0
7254;Bedrijf;Benzine;Totaal;1 of 2 jaar;2015;21973.0
7255;Bedrijf;Benzine;Totaal;1 of 2 jaar;2016;21234.0
7256;Bedrijf;Benzine;Totaal;1 of 2 jaar;2017;20731.0
7257;Bedrijf;Benzine;Totaal;1 of 2 jaar;2018;21933.0
7258;Bedrijf;Benzine;Totaal;1 of 2 jaar;2019;23804.0
7259;Bedrijf;Benzine;Totaal;1 of 2 jaar;2020;19375.0
7260;Bedrijf;Benzine;Totaal;3 of 4 jaar;2001;17782.0
7261;Bedrijf;Benzine;Totaal;3 of 4 jaar;2002;17675.0
7262;Bedrijf;Benzine;Totaal;3 of 4 jaar;2003;18203.0
7263;Bedrijf;Benzine;Totaal;3 of 4 jaar;2004;18484.0
7264;Bedrijf;Benzine;Totaal;3 of 4 jaar;2005;19148.0
7265;Bedrijf;Benzine;Totaal;3 of 4 jaar;2006;20341.0
7266;Bedrijf;Benzine;Totaal;3 of 4 jaar;2007;20035.0
7267;Bedrijf;Benzine;Totaal;3 of 4 jaar;2008;20201.0
7268;Bedrijf;Benzine;Totaal;3 of 4 jaar;2009;20820.0
7269;Bedrijf;Benzine;Totaal;3 of 4 jaar;2010;20727.0
7270;Bedrijf;Benzine;Totaal;3 of 4 jaar;2011;20911.0
7271;Bedrijf;Benzine;Totaal;3 of 4 jaar;2012;20768.0
7272;Bedrijf;Benzine;Totaal;3 of 4 jaar;2013;20989.0
7273;Bedrijf;Benzine;Totaal;3 of 4 jaar;2014;21251.0
7274;Bedrijf;Benzine;Totaal;3 of 4 jaar;2015;21457.0
7275;Bedrijf;Benzine;Totaal;3 of 4 jaar;2016;20376.0
7276;Bedrijf;Benzine;Totaal;3 of 4 jaar;2017;19584.0
7277;Bedrijf;Benzine;Totaal;3 of 4 jaar;2018;19186.0
7278;Bedrijf;Benzine;Totaal;3 of 4 jaar;2019;19180.0
7279;Bedrijf;Benzine;Totaal;3 of 4 jaar;2020;16262.0
7280;Bedrijf;Benzine;Totaal;5 of 6 jaar;2001;14403.0
7281;Bedrijf;Benzine;Totaal;5 of 6 jaar;2002;14362.0
7282;Bedrijf;Benzine;Totaal;5 of 6 jaar;2003;14818.0
7283;Bedrijf;Benzine;Totaal;5 of 6 jaar;2004;14752.0
7284;Bedrijf;Benzine;Totaal;5 of 6 jaar;2005;15291.0
7285;Bedrijf;Benzine;Totaal;5 of 6 jaar;2006;16001.0
7286;Bedrijf;Benzine;Totaal;5 of 6 jaar;2007;15569.0
7287;Bedrijf;Benzine;Totaal;5 of 6 jaar;2008;15343.0
7288;Bedrijf;Benzine;Totaal;5 of 6 jaar;2009;15402.0
7289;Bedrijf;Benzine;Totaal;5 of 6 jaar;2010;15367.0
7290;Bedrijf;Benzine;Totaal;5 of 6 jaar;2011;15696.0
7291;Bedrijf;Benzine;Totaal;5 of 6 jaar;2012;14373.0
7292;Bedrijf;Benzine;Totaal;5 of 6 jaar;2013;15057.0
7293;Bedrijf;Benzine;Totaal;5 of 6 jaar;2014;14666.0
7294;Bedrijf;Benzine;Totaal;5 of 6 jaar;2015;15172.0
7295;Bedrijf;Benzine;Totaal;5 of 6 jaar;2016;15015.0
7296;Bedrijf;Benzine;Totaal;5 of 6 jaar;2017;15135.0
7297;Bedrijf;Benzine;Totaal;5 of 6 jaar;2018;15229.0
7298;Bedrijf;Benzine;Totaal;5 of 6 jaar;2019;15411.0
7299;Bedrijf;Benzine;Totaal;5 of 6 jaar;2020;12494.0
7300;Bedrijf;Benzine;Totaal;7 of 8 jaar;2001;12427.0
7301;Bedrijf;Benzine;Totaal;7 of 8 jaar;2002;12705.0
7302;Bedrijf;Benzine;Totaal;7 of 8 jaar;2003;12649.0
7303;Bedrijf;Benzine;Totaal;7 of 8 jaar;2004;12840.0
7304;Bedrijf;Benzine;Totaal;7 of 8 jaar;2005;13448.0
7305;Bedrijf;Benzine;Totaal;7 of 8 jaar;2006;13600.0
7306;Bedrijf;Benzine;Totaal;7 of 8 jaar;2007;13625.0
