ID;Inkomensbestanddelen;Populatie;Kenmerken;Perioden;AantalPersonen_1;PercentagePersonen_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
8755;4 Persoonlijk primair inkomen;494;239;2001;1605.0;71.5;52252.0;32.6;80.4
8756;4 Persoonlijk primair inkomen;494;239;2002;1631.0;71.8;55336.0;33.9;80.4
8757;4 Persoonlijk primair inkomen;494;239;2003;1623.0;71.6;56552.0;34.8;79.9
8758;4 Persoonlijk primair inkomen;494;239;2004;1628.0;71.4;58532.0;36.0;79.8
8759;4 Persoonlijk primair inkomen;494;239;2005;1612.0;71.0;59906.0;37.2;79.7
8760;4 Persoonlijk primair inkomen;494;240;2001;172.0;70.4;4975.0;28.9;78.0
8761;4 Persoonlijk primair inkomen;494;240;2002;176.0;70.4;5239.0;29.8;77.8
8762;4 Persoonlijk primair inkomen;494;240;2003;177.0;70.3;5389.0;30.4;77.0
8763;4 Persoonlijk primair inkomen;494;240;2004;176.0;70.1;5582.0;31.7;77.4
8764;4 Persoonlijk primair inkomen;494;240;2005;175.0;69.6;5710.0;32.5;77.0
8765;4 Persoonlijk primair inkomen;494;241;2001;1156.0;73.5;35169.0;30.4;80.8
8766;4 Persoonlijk primair inkomen;494;241;2002;1177.0;73.5;36624.0;31.1;80.3
8767;4 Persoonlijk primair inkomen;494;241;2003;1173.0;72.8;37503.0;32.0;79.5
8768;4 Persoonlijk primair inkomen;494;241;2004;1174.0;72.6;39114.0;33.3;79.4
8769;4 Persoonlijk primair inkomen;494;241;2005;1171.0;72.2;40107.0;34.2;79.4
8770;4 Persoonlijk primair inkomen;494;242;2001;517.0;68.7;14625.0;28.3;76.4
8771;4 Persoonlijk primair inkomen;494;242;2002;521.0;68.5;15166.0;29.1;76.1
8772;4 Persoonlijk primair inkomen;494;242;2003;510.0;67.4;15482.0;30.4;75.4
8773;4 Persoonlijk primair inkomen;494;242;2004;511.0;67.1;15833.0;31.0;74.9
8774;4 Persoonlijk primair inkomen;494;242;2005;509.0;66.6;16122.0;31.7;74.3
8775;5 Uitkering inkomensverzekeringen;492;310;2001;3789.0;32.3;53932.0;14.2;17.7
8776;5 Uitkering inkomensverzekeringen;492;310;2002;3849.0;32.5;57651.0;15.0;18.0
8777;5 Uitkering inkomensverzekeringen;492;310;2003;3960.0;33.4;61570.0;15.5;18.7
8778;5 Uitkering inkomensverzekeringen;492;310;2004;4062.0;34.1;64859.0;16.0;18.9
8779;5 Uitkering inkomensverzekeringen;492;310;2005;4135.0;34.5;67272.0;16.3;19.0
8780;5 Uitkering inkomensverzekeringen;492;331;2001;544.0;13.9;5045.0;9.3;6.1
8781;5 Uitkering inkomensverzekeringen;492;331;2002;551.0;13.9;5599.0;10.2;6.4
8782;5 Uitkering inkomensverzekeringen;492;331;2003;580.0;14.7;6155.0;10.6;6.9
8783;5 Uitkering inkomensverzekeringen;492;331;2004;608.0;15.3;6704.0;11.0;7.2
8784;5 Uitkering inkomensverzekeringen;492;331;2005;621.0;15.4;7001.0;11.3;7.2
8785;5 Uitkering inkomensverzekeringen;492;332;2001;2140.0;34.8;31488.0;14.7;17.2
8786;5 Uitkering inkomensverzekeringen;492;332;2002;2187.0;35.3;33666.0;15.4;17.6
8787;5 Uitkering inkomensverzekeringen;492;332;2003;2244.0;36.2;36016.0;16.0;18.2
8788;5 Uitkering inkomensverzekeringen;492;332;2004;2300.0;37.1;37892.0;16.5;18.5
8789;5 Uitkering inkomensverzekeringen;492;332;2005;2347.0;37.9;39422.0;16.8;18.8
8790;5 Uitkering inkomensverzekeringen;492;333;2001;778.0;98.5;12850.0;16.5;86.5
8791;5 Uitkering inkomensverzekeringen;492;333;2002;775.0;98.2;13452.0;17.4;86.2
8792;5 Uitkering inkomensverzekeringen;492;333;2003;776.0;98.4;13991.0;18.0;86.8
8793;5 Uitkering inkomensverzekeringen;492;333;2004;776.0;98.3;14341.0;18.5;85.9
8794;5 Uitkering inkomensverzekeringen;492;333;2005;777.0;98.2;14659.0;18.9;85.0
8795;5 Uitkering inkomensverzekeringen;492;334;2001;327.0;37.0;4550.0;13.9;19.0
8796;5 Uitkering inkomensverzekeringen;492;334;2002;335.0;37.2;4934.0;14.7;19.4
8797;5 Uitkering inkomensverzekeringen;492;334;2003;359.0;39.2;5408.0;15.1;20.3
8798;5 Uitkering inkomensverzekeringen;492;334;2004;377.0;40.2;5922.0;15.7;21.2
8799;5 Uitkering inkomensverzekeringen;492;334;2005;390.0;40.8;6190.0;15.9;21.2
8800;5 Uitkering inkomensverzekeringen;492;341;2001;1798.0;29.0;31567.0;17.6;15.1
8801;5 Uitkering inkomensverzekeringen;492;341;2002;1834.0;29.5;33712.0;18.4;15.5
8802;5 Uitkering inkomensverzekeringen;492;341;2003;1908.0;30.8;36313.0;19.0;16.2
8803;5 Uitkering inkomensverzekeringen;492;341;2004;1960.0;31.6;38483.0;19.6;16.6
8804;5 Uitkering inkomensverzekeringen;492;341;2005;1996.0;32.0;39964.0;20.0;16.8
8805;5 Uitkering inkomensverzekeringen;492;342;2001;269.0;12.4;2263.0;8.4;4.4
8806;5 Uitkering inkomensverzekeringen;492;342;2002;277.0;12.6;2572.0;9.3;4.8
8807;5 Uitkering inkomensverzekeringen;492;342;2003;303.0;13.9;2963.0;9.8;5.4
8808;5 Uitkering inkomensverzekeringen;492;342;2004;319.0;14.5;3291.0;10.3;5.8
8809;5 Uitkering inkomensverzekeringen;492;342;2005;320.0;14.4;3419.0;10.7;5.7
8810;5 Uitkering inkomensverzekeringen;492;343;2001;1236.0;35.4;24187.0;19.6;17.2
8811;5 Uitkering inkomensverzekeringen;492;343;2002;1263.0;36.3;25684.0;20.3;17.6
8812;5 Uitkering inkomensverzekeringen;492;343;2003;1299.0;37.5;27474.0;21.1;18.3
8813;5 Uitkering inkomensverzekeringen;492;343;2004;1329.0;38.5;28907.0;21.8;18.7
8814;5 Uitkering inkomensverzekeringen;492;343;2005;1356.0;39.5;30079.0;22.2;19.0
8815;5 Uitkering inkomensverzekeringen;492;344;2001;145.0;95.8;2671.0;18.4;71.8
8816;5 Uitkering inkomensverzekeringen;492;344;2002;145.0;94.6;2844.0;19.6;71.0
8817;5 Uitkering inkomensverzekeringen;492;344;2003;147.0;95.0;3003.0;20.4;72.8
8818;5 Uitkering inkomensverzekeringen;492;344;2004;149.0;94.8;3109.0;20.9;72.3
8819;5 Uitkering inkomensverzekeringen;492;344;2005;152.0;94.7;3215.0;21.2;70.7
8820;5 Uitkering inkomensverzekeringen;492;345;2001;147.0;38.1;2445.0;16.6;18.3
8821;5 Uitkering inkomensverzekeringen;492;345;2002;149.0;37.8;2612.0;17.5;18.5
8822;5 Uitkering inkomensverzekeringen;492;345;2003;158.0;39.6;2873.0;18.2;19.7
8823;5 Uitkering inkomensverzekeringen;492;345;2004;164.0;40.3;3176.0;19.4;20.7
8824;5 Uitkering inkomensverzekeringen;492;345;2005;169.0;40.7;3251.0;19.3;20.3
8825;5 Uitkering inkomensverzekeringen;492;346;2001;1991.0;36.0;22365.0;11.2;23.4
8826;5 Uitkering inkomensverzekeringen;492;346;2002;2014.0;35.9;23939.0;11.9;23.4
8827;5 Uitkering inkomensverzekeringen;492;346;2003;2052.0;36.3;25257.0;12.3;23.7
8828;5 Uitkering inkomensverzekeringen;492;346;2004;2102.0;36.9;26376.0;12.6;23.8
8829;5 Uitkering inkomensverzekeringen;492;346;2005;2139.0;37.2;27308.0;12.8;23.6
8830;5 Uitkering inkomensverzekeringen;492;347;2001;274.0;15.8;2782.0;10.1;8.9
8831;5 Uitkering inkomensverzekeringen;492;347;2002;274.0;15.5;3027.0;11.0;9.0
8832;5 Uitkering inkomensverzekeringen;492;347;2003;277.0;15.7;3192.0;11.5;9.2
8833;5 Uitkering inkomensverzekeringen;492;347;2004;289.0;16.3;3413.0;11.8;9.5
8834;5 Uitkering inkomensverzekeringen;492;347;2005;301.0;16.6;3582.0;11.9;9.5
8835;5 Uitkering inkomensverzekeringen;492;348;2001;904.0;34.0;7300.0;8.1;17.2
8836;5 Uitkering inkomensverzekeringen;492;348;2002;924.0;34.1;7982.0;8.6;17.5
8837;5 Uitkering inkomensverzekeringen;492;348;2003;945.0;34.5;8542.0;9.0;17.9
8838;5 Uitkering inkomensverzekeringen;492;348;2004;971.0;35.3;8985.0;9.2;18.0
8839;5 Uitkering inkomensverzekeringen;492;348;2005;991.0;35.8;9342.0;9.4;17.9
8840;5 Uitkering inkomensverzekeringen;492;349;2001;633.0;99.1;10179.0;16.1;91.5
8841;5 Uitkering inkomensverzekeringen;492;349;2002;630.0;99.1;10608.0;16.8;91.5
8842;5 Uitkering inkomensverzekeringen;492;349;2003;629.0;99.3;10988.0;17.5;91.6
8843;5 Uitkering inkomensverzekeringen;492;349;2004;627.0;99.1;11231.0;17.9;90.7
8844;5 Uitkering inkomensverzekeringen;492;349;2005;625.0;99.1;11445.0;18.3;90.2
8845;5 Uitkering inkomensverzekeringen;492;350;2001;180.0;36.2;2105.0;11.7;20.0
8846;5 Uitkering inkomensverzekeringen;492;350;2002;186.0;36.8;2322.0;12.5;20.6
8847;5 Uitkering inkomensverzekeringen;492;350;2003;201.0;38.8;2535.0;12.6;21.0
8848;5 Uitkering inkomensverzekeringen;492;350;2004;214.0;40.1;2746.0;12.9;21.7
8849;5 Uitkering inkomensverzekeringen;492;350;2005;222.0;40.8;2939.0;13.3;22.3
8850;5 Uitkering inkomensverzekeringen;492;361;2001;2544.0;37.1;43892.0;17.3;19.0
8851;5 Uitkering inkomensverzekeringen;492;361;2002;2580.0;37.3;46653.0;18.1;19.2
8852;5 Uitkering inkomensverzekeringen;492;361;2003;2653.0;38.2;49702.0;18.7;19.9
8853;5 Uitkering inkomensverzekeringen;492;361;2004;2718.0;38.9;52334.0;19.3;20.1
8854;5 Uitkering inkomensverzekeringen;492;361;2005;2769.0;39.3;54184.0;19.6;20.2
8855;5 Uitkering inkomensverzekeringen;492;362;2001;1266.0;45.9;19413.0;15.3;28.8
8856;5 Uitkering inkomensverzekeringen;492;362;2002;1278.0;45.3;20622.0;16.1;28.8
8857;5 Uitkering inkomensverzekeringen;492;362;2003;1311.0;46.1;21878.0;16.7;29.7
8858;5 Uitkering inkomensverzekeringen;492;362;2004;1341.0;46.6;22981.0;17.1;30.2
8859;5 Uitkering inkomensverzekeringen;492;362;2005;1371.0;46.4;23871.0;17.4;29.6
8860;5 Uitkering inkomensverzekeringen;492;363;2001;1278.0;31.3;24479.0;19.1;14.9
8861;5 Uitkering inkomensverzekeringen;492;363;2002;1302.0;31.8;26031.0;20.0;15.2
8862;5 Uitkering inkomensverzekeringen;492;363;2003;1342.0;32.8;27824.0;20.7;15.8
8863;5 Uitkering inkomensverzekeringen;492;363;2004;1377.0;33.6;29353.0;21.3;16.0
8864;5 Uitkering inkomensverzekeringen;492;363;2005;1398.0;34.1;30314.0;21.7;16.1
8865;5 Uitkering inkomensverzekeringen;492;364;2001;1029.0;32.3;8687.0;8.4;16.1
8866;5 Uitkering inkomensverzekeringen;492;364;2002;1059.0;32.7;9572.0;9.0;16.6
8867;5 Uitkering inkomensverzekeringen;492;364;2003;1088.0;33.3;10321.0;9.5;17.2
8868;5 Uitkering inkomensverzekeringen;492;364;2004;1123.0;34.0;10901.0;9.7;17.4
8869;5 Uitkering inkomensverzekeringen;492;364;2005;1147.0;34.4;11448.0;10.0;17.5
8870;5 Uitkering inkomensverzekeringen;492;365;2001;31.0;7.0;45.0;1.5;6.6
8871;5 Uitkering inkomensverzekeringen;492;365;2002;28.0;6.5;41.0;1.5;5.8
8872;5 Uitkering inkomensverzekeringen;492;365;2003;28.0;7.1;41.0;1.4;6.5
8873;5 Uitkering inkomensverzekeringen;492;365;2004;28.0;7.6;40.0;1.4;7.5
8874;5 Uitkering inkomensverzekeringen;492;365;2005;27.0;7.4;39.0;1.4;7.6
8875;5 Uitkering inkomensverzekeringen;492;366;2001;96.0;9.0;323.0;3.4;2.0
8876;5 Uitkering inkomensverzekeringen;492;366;2002;96.0;9.1;382.0;4.0;2.3
8877;5 Uitkering inkomensverzekeringen;492;366;2003;106.0;10.1;467.0;4.4;2.9
8878;5 Uitkering inkomensverzekeringen;492;366;2004;107.0;10.3;519.0;4.8;3.2
8879;5 Uitkering inkomensverzekeringen;492;366;2005;101.0;10.0;488.0;4.8;3.2
8880;5 Uitkering inkomensverzekeringen;492;367;2001;89.0;45.1;985.0;11.1;34.1
8881;5 Uitkering inkomensverzekeringen;492;367;2002;86.0;43.0;1003.0;11.7;33.3
8882;5 Uitkering inkomensverzekeringen;492;367;2003;85.0;42.3;1039.0;12.2;34.3
8883;5 Uitkering inkomensverzekeringen;492;367;2004;86.0;42.4;1065.0;12.4;34.6
8884;5 Uitkering inkomensverzekeringen;492;367;2005;91.0;40.2;1113.0;12.2;30.6
8885;5 Uitkering inkomensverzekeringen;492;381;2001;17.0;23.2;;;51.9
8886;5 Uitkering inkomensverzekeringen;492;381;2002;16.0;22.6;;;51.8
8887;5 Uitkering inkomensverzekeringen;492;381;2003;17.0;26.0;;;54.5
8888;5 Uitkering inkomensverzekeringen;492;381;2004;17.0;30.4;;;61.7
8889;5 Uitkering inkomensverzekeringen;492;381;2005;17.0;34.5;;;67.8
8890;5 Uitkering inkomensverzekeringen;492;382;2001;145.0;8.7;273.0;1.9;1.6
8891;5 Uitkering inkomensverzekeringen;492;382;2002;133.0;8.0;319.0;2.4;1.8
8892;5 Uitkering inkomensverzekeringen;492;382;2003;138.0;8.4;380.0;2.8;2.2
8893;5 Uitkering inkomensverzekeringen;492;382;2004;139.0;8.6;387.0;2.8;2.3
8894;5 Uitkering inkomensverzekeringen;492;382;2005;132.0;8.2;365.0;2.8;2.2
8895;5 Uitkering inkomensverzekeringen;492;383;2001;498.0;11.0;3905.0;7.8;2.8
8896;5 Uitkering inkomensverzekeringen;492;383;2002;511.0;11.3;4421.0;8.7;3.1
8897;5 Uitkering inkomensverzekeringen;492;383;2003;555.0;12.4;5094.0;9.2;3.5
8898;5 Uitkering inkomensverzekeringen;492;383;2004;576.0;13.1;5517.0;9.6;3.7
8899;5 Uitkering inkomensverzekeringen;492;383;2005;562.0;12.8;5272.0;9.4;3.5
8900;5 Uitkering inkomensverzekeringen;492;384;2001;1074.0;31.7;18762.0;17.5;16.2
8901;5 Uitkering inkomensverzekeringen;492;384;2002;1109.0;31.7;19988.0;18.0;16.2
8902;5 Uitkering inkomensverzekeringen;492;384;2003;1142.0;31.9;21369.0;18.7;16.5
8903;5 Uitkering inkomensverzekeringen;492;384;2004;1181.0;32.2;22660.0;19.2;16.4
8904;5 Uitkering inkomensverzekeringen;492;384;2005;1228.0;32.7;23753.0;19.3;16.4
8905;5 Uitkering inkomensverzekeringen;492;385;2001;2055.0;99.9;30964.0;15.1;94.1
8906;5 Uitkering inkomensverzekeringen;492;385;2002;2079.0;99.9;32895.0;15.8;94.5
8907;5 Uitkering inkomensverzekeringen;492;385;2003;2107.0;99.9;34698.0;16.5;94.3
8908;5 Uitkering inkomensverzekeringen;492;385;2004;2149.0;99.9;36268.0;16.9;93.9
8909;5 Uitkering inkomensverzekeringen;492;385;2005;2196.0;99.9;37855.0;17.2;93.3
8910;5 Uitkering inkomensverzekeringen;492;401;2001;1.0;;;;
8911;5 Uitkering inkomensverzekeringen;492;401;2002;1.0;;;;
8912;5 Uitkering inkomensverzekeringen;492;401;2003;2.0;;;;
8913;5 Uitkering inkomensverzekeringen;492;401;2004;2.0;;;;
8914;5 Uitkering inkomensverzekeringen;492;401;2005;2.0;;;;
8915;5 Uitkering inkomensverzekeringen;492;402;2001;5.0;;;;
8916;5 Uitkering inkomensverzekeringen;492;402;2002;5.0;;;;
8917;5 Uitkering inkomensverzekeringen;492;402;2003;5.0;;;;
8918;5 Uitkering inkomensverzekeringen;492;402;2004;4.0;;;;
8919;5 Uitkering inkomensverzekeringen;492;402;2005;4.0;;;;
8920;5 Uitkering inkomensverzekeringen;492;403;2001;11.0;16.6;;;41.4
8921;5 Uitkering inkomensverzekeringen;492;403;2002;10.0;15.1;;;39.5
8922;5 Uitkering inkomensverzekeringen;492;403;2003;11.0;18.2;;;43.5
8923;5 Uitkering inkomensverzekeringen;492;403;2004;11.0;21.9;;;52.8
8924;5 Uitkering inkomensverzekeringen;492;403;2005;11.0;25.9;;;60.1
8925;5 Uitkering inkomensverzekeringen;492;404;2001;43.0;5.8;52.0;1.2;1.9
8926;5 Uitkering inkomensverzekeringen;492;404;2002;37.0;5.1;51.0;1.4;1.8
8927;5 Uitkering inkomensverzekeringen;492;404;2003;39.0;5.5;54.0;1.4;2.0
8928;5 Uitkering inkomensverzekeringen;492;404;2004;35.0;5.1;46.0;1.3;1.8
8929;5 Uitkering inkomensverzekeringen;492;404;2005;36.0;5.2;59.0;1.6;2.4
8930;5 Uitkering inkomensverzekeringen;492;405;2001;102.0;11.0;221.0;2.2;1.6
8931;5 Uitkering inkomensverzekeringen;492;405;2002;96.0;10.3;268.0;2.8;1.9
8932;5 Uitkering inkomensverzekeringen;492;405;2003;99.0;10.7;327.0;3.3;2.3
8933;5 Uitkering inkomensverzekeringen;492;405;2004;103.0;11.2;341.0;3.3;2.4
8934;5 Uitkering inkomensverzekeringen;492;405;2005;96.0;10.5;306.0;3.2;2.2
8935;5 Uitkering inkomensverzekeringen;492;406;2001;105.0;10.4;560.0;5.4;2.1
8936;5 Uitkering inkomensverzekeringen;492;406;2002;103.0;10.6;626.0;6.1;2.4
8937;5 Uitkering inkomensverzekeringen;492;406;2003;110.0;11.7;675.0;6.1;2.6
8938;5 Uitkering inkomensverzekeringen;492;406;2004;114.0;12.3;757.0;6.6;2.9
8939;5 Uitkering inkomensverzekeringen;492;406;2005;110.0;11.9;660.0;6.0;2.5
8940;5 Uitkering inkomensverzekeringen;492;407;2001;127.0;10.5;874.0;6.9;2.4
8941;5 Uitkering inkomensverzekeringen;492;407;2002;131.0;10.9;1026.0;7.8;2.7
8942;5 Uitkering inkomensverzekeringen;492;407;2003;146.0;12.6;1261.0;8.6;3.3
8943;5 Uitkering inkomensverzekeringen;492;407;2004;145.0;13.3;1276.0;8.8;3.5
8944;5 Uitkering inkomensverzekeringen;492;407;2005;131.0;12.5;1107.0;8.5;3.1
8945;5 Uitkering inkomensverzekeringen;492;408;2001;129.0;10.8;1074.0;8.3;2.8
8946;5 Uitkering inkomensverzekeringen;492;408;2002;133.0;11.1;1229.0;9.2;3.1
8947;5 Uitkering inkomensverzekeringen;492;408;2003;148.0;12.4;1514.0;10.2;3.7
8948;5 Uitkering inkomensverzekeringen;492;408;2004;152.0;12.7;1566.0;10.3;3.7
8949;5 Uitkering inkomensverzekeringen;492;408;2005;155.0;12.9;1557.0;10.1;3.5
8950;5 Uitkering inkomensverzekeringen;492;409;2001;138.0;12.2;1396.0;10.1;3.7
8951;5 Uitkering inkomensverzekeringen;492;409;2002;144.0;12.4;1539.0;10.7;3.8
8952;5 Uitkering inkomensverzekeringen;492;409;2003;151.0;12.9;1645.0;10.9;3.9
8953;5 Uitkering inkomensverzekeringen;492;409;2004;165.0;13.9;1918.0;11.6;4.3
8954;5 Uitkering inkomensverzekeringen;492;409;2005;166.0;13.8;1947.0;11.7;4.2
8955;5 Uitkering inkomensverzekeringen;492;410;2001;166.0;16.0;1850.0;11.1;5.1
8956;5 Uitkering inkomensverzekeringen;492;410;2002;169.0;16.1;2085.0;12.3;5.4
8957;5 Uitkering inkomensverzekeringen;492;410;2003;175.0;16.4;2226.0;12.7;5.5
8958;5 Uitkering inkomensverzekeringen;492;410;2004;180.0;16.5;2326.0;12.9;5.5
8959;5 Uitkering inkomensverzekeringen;492;410;2005;178.0;16.0;2311.0;13.0;5.2
8960;5 Uitkering inkomensverzekeringen;492;411;2001;211.0;21.5;2809.0;13.3;8.0
8961;5 Uitkering inkomensverzekeringen;492;411;2002;205.0;20.9;2820.0;13.8;7.9
8962;5 Uitkering inkomensverzekeringen;492;411;2003;209.0;21.3;3054.0;14.6;8.3
8963;5 Uitkering inkomensverzekeringen;492;411;2004;210.0;21.3;3172.0;15.1;8.3
8964;5 Uitkering inkomensverzekeringen;492;411;2005;214.0;21.5;3246.0;15.2;8.1
8965;5 Uitkering inkomensverzekeringen;492;412;2001;270.0;34.4;4733.0;17.5;17.1
8966;5 Uitkering inkomensverzekeringen;492;412;2002;295.0;34.6;5140.0;17.4;16.6
8967;5 Uitkering inkomensverzekeringen;492;412;2003;309.0;34.3;5590.0;18.1;16.6
8968;5 Uitkering inkomensverzekeringen;492;412;2004;321.0;34.5;5867.0;18.3;16.3
8969;5 Uitkering inkomensverzekeringen;492;412;2005;347.0;35.7;6274.0;18.1;16.6
8970;5 Uitkering inkomensverzekeringen;492;413;2001;426.0;72.6;9370.0;22.0;57.2
8971;5 Uitkering inkomensverzekeringen;492;413;2002;439.0;72.2;9944.0;22.6;55.1
8972;5 Uitkering inkomensverzekeringen;492;413;2003;450.0;71.5;10499.0;23.4;55.1
8973;5 Uitkering inkomensverzekeringen;492;413;2004;471.0;71.7;11296.0;24.0;53.3
8974;5 Uitkering inkomensverzekeringen;492;413;2005;490.0;72.3;11922.0;24.4;53.5
8975;5 Uitkering inkomensverzekeringen;492;414;2001;640.0;99.9;10083.0;15.7;90.3
8976;5 Uitkering inkomensverzekeringen;492;414;2002;642.0;100.0;10532.0;16.4;91.0
8977;5 Uitkering inkomensverzekeringen;492;414;2003;654.0;99.9;11192.0;17.1;90.0
8978;5 Uitkering inkomensverzekeringen;492;414;2004;668.0;99.9;11823.0;17.7;89.0
8979;5 Uitkering inkomensverzekeringen;492;414;2005;689.0;100.0;12572.0;18.2;88.1
8980;5 Uitkering inkomensverzekeringen;492;415;2001;553.0;99.9;8185.0;14.8;94.6
8981;5 Uitkering inkomensverzekeringen;492;415;2002;562.0;99.9;8658.0;15.4;94.9
8982;5 Uitkering inkomensverzekeringen;492;415;2003;563.0;99.9;8982.0;15.9;94.8
8983;5 Uitkering inkomensverzekeringen;492;415;2004;568.0;99.8;9279.0;16.3;95.2
8984;5 Uitkering inkomensverzekeringen;492;415;2005;568.0;99.9;9398.0;16.5;94.9
8985;5 Uitkering inkomensverzekeringen;492;416;2001;437.0;99.8;6444.0;14.7;97.2
8986;5 Uitkering inkomensverzekeringen;492;416;2002;437.0;99.9;6812.0;15.6;97.2
8987;5 Uitkering inkomensverzekeringen;492;416;2003;438.0;99.9;7065.0;16.1;97.6
8988;5 Uitkering inkomensverzekeringen;492;416;2004;441.0;99.9;7233.0;16.4;96.9
8989;5 Uitkering inkomensverzekeringen;492;416;2005;450.0;99.8;7444.0;16.5;97.0
8990;5 Uitkering inkomensverzekeringen;492;417;2001;263.0;100.0;3837.0;14.6;96.7
8991;5 Uitkering inkomensverzekeringen;492;417;2002;276.0;100.0;4332.0;15.7;97.0
8992;5 Uitkering inkomensverzekeringen;492;417;2003;294.0;100.0;4857.0;16.5;97.7
8993;5 Uitkering inkomensverzekeringen;492;417;2004;305.0;99.9;5045.0;16.6;97.9
8994;5 Uitkering inkomensverzekeringen;492;417;2005;309.0;99.9;5319.0;17.2;97.3
8995;5 Uitkering inkomensverzekeringen;492;418;2001;161.0;100.0;2416.0;15.0;96.6
8996;5 Uitkering inkomensverzekeringen;492;418;2002;163.0;100.0;2562.0;15.7;97.0
8997;5 Uitkering inkomensverzekeringen;492;418;2003;158.0;99.9;2602.0;16.5;96.9
8998;5 Uitkering inkomensverzekeringen;492;418;2004;167.0;100.0;2888.0;17.3;97.2
8999;5 Uitkering inkomensverzekeringen;492;418;2005;180.0;100.0;3121.0;17.4;96.4
9000;5 Uitkering inkomensverzekeringen;492;731;2001;1024.0;34.9;6737.0;6.6;44.1
9001;5 Uitkering inkomensverzekeringen;492;731;2002;1012.0;34.2;6959.0;6.9;44.2
9002;5 Uitkering inkomensverzekeringen;492;731;2003;1002.0;33.8;7011.0;7.0;42.9
9003;5 Uitkering inkomensverzekeringen;492;731;2004;1031.0;34.7;7345.0;7.1;44.0
9004;5 Uitkering inkomensverzekeringen;492;731;2005;1025.0;34.2;7372.0;7.2;42.7
9005;5 Uitkering inkomensverzekeringen;492;732;2001;1506.0;51.4;18971.0;12.6;43.5
9006;5 Uitkering inkomensverzekeringen;492;732;2002;1519.0;51.3;19973.0;13.1;43.7
9007;5 Uitkering inkomensverzekeringen;492;732;2003;1562.0;52.7;21098.0;13.5;45.0
9008;5 Uitkering inkomensverzekeringen;492;732;2004;1583.0;53.2;21831.0;13.8;45.7
9009;5 Uitkering inkomensverzekeringen;492;732;2005;1646.0;54.9;23235.0;14.1;47.6
9010;5 Uitkering inkomensverzekeringen;492;733;2001;861.0;29.3;16514.0;19.2;20.3
9011;5 Uitkering inkomensverzekeringen;492;733;2002;893.0;30.2;17937.0;20.1;21.0
9012;5 Uitkering inkomensverzekeringen;492;733;2003;943.0;31.8;19647.0;20.8;22.4
9013;5 Uitkering inkomensverzekeringen;492;733;2004;986.0;33.1;21067.0;21.4;23.4
9014;5 Uitkering inkomensverzekeringen;492;733;2005;980.0;32.7;21497.0;21.9;23.1
9015;5 Uitkering inkomensverzekeringen;492;734;2001;398.0;13.6;11710.0;29.4;7.1
9016;5 Uitkering inkomensverzekeringen;492;734;2002;425.0;14.4;12782.0;30.1;7.4
9017;5 Uitkering inkomensverzekeringen;492;734;2003;452.0;15.3;13813.0;30.6;7.7
9018;5 Uitkering inkomensverzekeringen;492;734;2004;463.0;15.6;14616.0;31.6;7.8
9019;5 Uitkering inkomensverzekeringen;492;734;2005;485.0;16.2;15169.0;31.3;7.8
9020;5 Uitkering inkomensverzekeringen;492;741;2001;135.0;11.5;316.0;2.3;19.0
9021;5 Uitkering inkomensverzekeringen;492;741;2002;130.0;11.0;359.0;2.8;24.5
9022;5 Uitkering inkomensverzekeringen;492;741;2003;132.0;11.1;339.0;2.6;21.6
9023;5 Uitkering inkomensverzekeringen;492;741;2004;146.0;12.3;398.0;2.7;24.8
9024;5 Uitkering inkomensverzekeringen;492;741;2005;145.0;12.1;402.0;2.8;20.8
9025;5 Uitkering inkomensverzekeringen;492;742;2001;619.0;52.8;4169.0;6.7;51.7
9026;5 Uitkering inkomensverzekeringen;492;742;2002;613.0;51.8;4305.0;7.0;50.9
9027;5 Uitkering inkomensverzekeringen;492;742;2003;616.0;52.0;4486.0;7.3;51.2
9028;5 Uitkering inkomensverzekeringen;492;742;2004;623.0;52.4;4601.0;7.4;51.3
9029;5 Uitkering inkomensverzekeringen;492;742;2005;623.0;51.9;4657.0;7.5;51.1
9030;5 Uitkering inkomensverzekeringen;492;743;2001;632.0;53.9;5966.0;9.4;49.1
9031;5 Uitkering inkomensverzekeringen;492;743;2002;643.0;54.3;6291.0;9.8;49.4
9032;5 Uitkering inkomensverzekeringen;492;743;2003;628.0;53.0;6333.0;10.1;48.2
9033;5 Uitkering inkomensverzekeringen;492;743;2004;638.0;53.7;6588.0;10.3;49.1
9034;5 Uitkering inkomensverzekeringen;492;743;2005;638.0;53.2;6623.0;10.4;48.5
9035;5 Uitkering inkomensverzekeringen;492;744;2001;588.0;50.1;7009.0;11.9;43.9
9036;5 Uitkering inkomensverzekeringen;492;744;2002;581.0;49.1;7304.0;12.6;43.5
9037;5 Uitkering inkomensverzekeringen;492;744;2003;595.0;50.2;7645.0;12.8;44.4
9038;5 Uitkering inkomensverzekeringen;492;744;2004;601.0;50.5;7884.0;13.1;44.9
9039;5 Uitkering inkomensverzekeringen;492;744;2005;629.0;52.5;8351.0;13.3;46.7
9040;5 Uitkering inkomensverzekeringen;492;745;2001;556.0;47.4;8249.0;14.8;39.3
9041;5 Uitkering inkomensverzekeringen;492;745;2002;564.0;47.7;8673.0;15.4;39.4
