ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;VoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
208;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;C Industrie;2022;1715.0;89.0;51878.0
209;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;C Industrie;2023;1543.0;72.1;46701.0
210;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;D Energievoorziening;2018;19.0;0.4;23125.0
211;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;D Energievoorziening;2019;18.0;;
212;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;D Energievoorziening;2020;18.0;0.4;19958.0
213;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;D Energievoorziening;2021;23.0;0.5;19797.0
214;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;D Energievoorziening;2022;38.0;1.5;38814.0
215;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;D Energievoorziening;2023;38.0;1.5;38726.0
216;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;E Waterbedrijven en afvalbeheer;2018;1312.0;68.1;51929.0
217;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;E Waterbedrijven en afvalbeheer;2019;1621.0;78.6;48505.0
218;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;E Waterbedrijven en afvalbeheer;2020;1632.0;85.0;52053.0
219;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;E Waterbedrijven en afvalbeheer;2021;1554.0;81.3;52319.0
220;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;E Waterbedrijven en afvalbeheer;2022;1510.0;75.7;50146.0
221;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;E Waterbedrijven en afvalbeheer;2023;1373.0;63.0;45901.0
222;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;F Bouwnijverheid;2018;1989.0;83.3;41877.0
223;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;F Bouwnijverheid;2019;2282.0;94.4;41380.0
224;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;F Bouwnijverheid;2020;2374.0;100.5;42343.0
225;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;F Bouwnijverheid;2021;2276.0;90.5;39756.0
226;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;F Bouwnijverheid;2022;2178.0;86.1;39527.0
227;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;F Bouwnijverheid;2023;2006.0;72.8;36289.0
228;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;G Handel;2018;9346.0;621.4;66493.0
229;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;G Handel;2019;9108.0;555.9;61032.0
230;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;G Handel;2020;8057.0;496.8;61658.0
231;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;G Handel;2021;7917.0;491.5;62084.0
232;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;G Handel;2022;7712.0;458.8;59495.0
233;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;G Handel;2023;8088.0;441.6;54600.0
234;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;H Vervoer en opslag;2018;31500.0;2989.3;94897.0
235;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;H Vervoer en opslag;2019;32450.0;3026.1;93254.0
236;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;H Vervoer en opslag;2020;29588.0;2893.6;97797.0
237;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;H Vervoer en opslag;2021;28202.0;2696.6;95616.0
238;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;H Vervoer en opslag;2022;26373.0;2381.8;90312.0
239;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;H Vervoer en opslag;2023;27592.0;2334.8;84620.0
240;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;I Horeca;2018;94.0;3.2;34376.0
241;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;I Horeca;2019;112.0;5.0;44808.0
242;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;I Horeca;2020;107.0;4.5;42040.0
243;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;I Horeca;2021;72.0;2.3;32446.0
244;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;I Horeca;2022;50.0;1.6;31983.0
245;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;I Horeca;2023;58.0;2.6;45113.0
246;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;J Informatie en communicatie;2018;45.0;1.4;30595.0
247;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;J Informatie en communicatie;2019;51.0;2.1;41102.0
248;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;J Informatie en communicatie;2020;59.0;1.7;28056.0
249;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;J Informatie en communicatie;2021;55.0;1.7;31676.0
250;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;J Informatie en communicatie;2022;53.0;1.5;28829.0
251;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;J Informatie en communicatie;2023;44.0;0.7;14883.0
252;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;K Financiële dienstverlening;2018;587.0;31.9;54305.0
253;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;K Financiële dienstverlening;2019;463.0;28.4;61442.0
254;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;K Financiële dienstverlening;2020;385.0;24.3;63070.0
255;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;K Financiële dienstverlening;2021;403.0;22.2;55045.0
256;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;K Financiële dienstverlening;2022;504.0;25.2;49983.0
257;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;K Financiële dienstverlening;2023;427.0;21.8;51057.0
258;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;L Verhuur en handel van onroerend goed;2018;99.0;7.3;74169.0
259;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;L Verhuur en handel van onroerend goed;2019;111.0;7.8;69842.0
260;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;L Verhuur en handel van onroerend goed;2020;80.0;5.3;66279.0
261;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;L Verhuur en handel van onroerend goed;2021;72.0;3.8;53125.0
262;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;L Verhuur en handel van onroerend goed;2022;98.0;5.8;58868.0
263;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;L Verhuur en handel van onroerend goed;2023;72.0;3.6;49778.0
264;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;M Specialistische zakelijke diensten;2018;612.0;30.6;50052.0
265;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;M Specialistische zakelijke diensten;2019;666.0;29.6;44483.0
266;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;M Specialistische zakelijke diensten;2020;611.0;34.3;56209.0
267;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;M Specialistische zakelijke diensten;2021;553.0;30.3;54864.0
268;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;M Specialistische zakelijke diensten;2022;702.0;45.9;65314.0
269;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;M Specialistische zakelijke diensten;2023;404.0;18.2;45112.0
270;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;N Verhuur en overige zakelijke diensten;2018;2180.0;127.5;58474.0
271;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;N Verhuur en overige zakelijke diensten;2019;2283.0;133.3;58396.0
272;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;N Verhuur en overige zakelijke diensten;2020;2057.0;111.0;53978.0
273;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;N Verhuur en overige zakelijke diensten;2021;1847.0;99.1;53630.0
274;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;N Verhuur en overige zakelijke diensten;2022;1546.0;70.9;45832.0
275;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;N Verhuur en overige zakelijke diensten;2023;1635.0;67.4;41243.0
276;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;O Openbaar bestuur en overheidsdiensten;2018;475.0;6.8;14396.0
277;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;O Openbaar bestuur en overheidsdiensten;2019;524.0;7.5;14363.0
278;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;O Openbaar bestuur en overheidsdiensten;2020;608.0;9.2;15078.0
279;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;O Openbaar bestuur en overheidsdiensten;2021;560.0;7.7;13698.0
280;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;O Openbaar bestuur en overheidsdiensten;2022;509.0;6.9;13594.0
281;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;O Openbaar bestuur en overheidsdiensten;2023;540.0;6.6;12268.0
282;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;P Onderwijs;2018;192.0;6.1;31605.0
283;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;P Onderwijs;2019;201.0;6.4;31842.0
284;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;P Onderwijs;2020;202.0;5.0;24734.0
285;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;P Onderwijs;2021;178.0;5.4;30490.0
286;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;P Onderwijs;2022;166.0;4.4;26757.0
287;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;P Onderwijs;2023;152.0;4.1;26979.0
288;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;Q Gezondheids- en welzijnszorg;2018;44.0;1.6;35422.0
289;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;Q Gezondheids- en welzijnszorg;2019;45.0;1.5;33686.0
290;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;Q Gezondheids- en welzijnszorg;2020;40.0;1.2;31012.0
291;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;Q Gezondheids- en welzijnszorg;2021;38.0;1.0;25017.0
292;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;Q Gezondheids- en welzijnszorg;2022;42.0;1.4;34267.0
293;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;Q Gezondheids- en welzijnszorg;2023;43.0;1.6;38035.0
294;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;R Cultuur, sport en recreatie;2018;196.0;6.2;31383.0
295;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;R Cultuur, sport en recreatie;2019;231.0;6.5;28049.0
296;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;R Cultuur, sport en recreatie;2020;255.0;5.8;22924.0
297;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;R Cultuur, sport en recreatie;2021;180.0;4.8;26781.0
298;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;R Cultuur, sport en recreatie;2022;194.0;5.3;27264.0
299;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;R Cultuur, sport en recreatie;2023;170.0;4.7;27657.0
300;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;S Overige dienstverlening;2018;302.0;16.8;55643.0
301;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;S Overige dienstverlening;2019;314.0;17.7;56467.0
302;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;S Overige dienstverlening;2020;318.0;17.4;54731.0
303;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;S Overige dienstverlening;2021;316.0;17.0;53912.0
304;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;S Overige dienstverlening;2022;314.0;15.7;49885.0
305;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;S Overige dienstverlening;2023;304.0;13.5;44404.0
306;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2018;0.0;0.0;0.0
307;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2019;0.0;0.0;0.0
308;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2020;0.0;0.0;0.0
309;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2021;0.0;0.0;0.0
310;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2022;0.0;0.0;0.0
311;Vrachtauto's en trekkers voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2023;0.0;0.0;0.0
312;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2018;53235.0;3753.9;70516.0
313;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2019;54803.0;3786.2;69088.0
314;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2020;58132.0;4001.2;68830.0
315;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2021;61517.0;4500.7;73163.0
316;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2022;67957.0;4893.1;72002.0
317;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2023;72355.0;4886.1;67529.0
318;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2018;4132.0;214.1;51814.0
319;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2019;3876.0;198.7;51252.0
320;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2020;3965.0;195.0;49169.0
321;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2021;4272.0;218.6;51176.0
322;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2022;4487.0;226.7;50533.0
323;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2023;5113.0;254.9;49846.0
324;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2018;39036.0;3130.6;80197.0
325;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2019;41095.0;3186.7;77544.0
326;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2020;43781.0;3393.5;77510.0
327;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2021;46535.0;3811.5;81906.0
328;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2022;51583.0;4146.3;80381.0
329;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2023;54241.0;4084.9;75310.0
330;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2018;2889.0;126.7;43873.0
331;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2019;3026.0;127.4;42104.0
332;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2020;3276.0;137.1;41842.0
333;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2021;3361.0;165.3;49186.0
334;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2022;3580.0;167.2;46693.0
335;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2023;3793.0;159.2;41979.0
336;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2018;984.0;17.3;17560.0
337;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2019;980.0;17.7;18097.0
338;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2020;938.0;16.3;17340.0
339;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2021;1039.0;19.7;18964.0
340;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2022;1098.0;22.0;20070.0
341;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2023;1157.0;23.8;20580.0
342;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2018;779.0;32.3;41422.0
343;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2019;709.0;28.8;40626.0
344;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2020;761.0;23.1;30418.0
345;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2021;654.0;21.6;32991.0
346;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2022;814.0;29.6;36348.0
347;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2023;943.0;34.9;36966.0
348;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2018;1560.0;86.8;55648.0
349;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2019;1590.0;89.4;56251.0
350;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2020;1690.0;92.2;54570.0
351;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2021;1832.0;105.3;57452.0
352;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2022;2028.0;119.0;58663.0
353;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2023;2216.0;123.6;55786.0
354;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2018;102.0;4.0;39422.0
355;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2019;82.0;3.4;41939.0
356;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2020;80.0;4.0;50413.0
357;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2021;61.0;3.1;50783.0
358;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2022;67.0;3.5;52486.0
359;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2023;72.0;4.1;56476.0
360;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2018;2412.0;127.8;52997.0
361;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2019;2320.0;122.2;52669.0
362;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2020;2347.0;115.5;49208.0
363;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2021;2546.0;131.6;51688.0
364;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2022;2661.0;137.5;51674.0
365;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2023;2955.0;153.7;52016.0
366;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2018;26.0;0.6;23663.0
367;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2019;26.0;0.6;24971.0
368;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2020;31.0;0.8;24702.0
369;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2021;34.0;1.0;28108.0
370;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2022;46.0;1.0;22783.0
371;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2023;61.0;1.3;21922.0
372;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2018;1592.0;81.6;51274.0
373;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2019;1448.0;72.4;49980.0
374;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2020;1507.0;74.7;49545.0
375;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2021;1631.0;83.0;50873.0
376;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2022;1713.0;84.7;49428.0
377;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2023;2025.0;95.7;47284.0
378;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2018;3101.0;108.9;35129.0
379;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2019;2842.0;101.6;35756.0
380;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2020;2982.0;104.2;34952.0
381;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2021;3127.0;118.4;37851.0
382;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2022;3462.0;132.1;38155.0
383;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2023;3944.0;147.1;37293.0
384;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2018;10030.0;559.6;55795.0
385;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2019;9916.0;542.7;54733.0
386;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2020;10192.0;538.7;52859.0
387;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2021;9924.0;564.9;56920.0
388;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2022;10630.0;608.7;57260.0
389;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2023;11884.0;647.2;54460.0
390;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2018;28875.0;2567.1;88905.0
391;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2019;31040.0;2639.6;85039.0
392;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2020;33441.0;2850.5;85240.0
393;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2021;36478.0;3242.6;88892.0
394;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2022;40812.0;3532.5;86557.0
395;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2023;42210.0;3432.7;81325.0
396;Vrachtauto's en trekkers voor oplegger;Leeftijd: 4 tot 10 jaar;I Horeca;2018;131.0;3.8;29070.0
