ID;Woonland;Sterklassen;RegioS;Perioden;Gasten_1;Overnachtingen_2
410;Totaal landen;Accommodaties zonder ster;Nederland;2024 4e kwartaal;603;1235
411;Totaal landen;Accommodaties zonder ster;Nederland;2024;2600;5457
412;Totaal landen;Accommodaties zonder ster;Nederland;2025 januari;150;313
413;Totaal landen;Accommodaties zonder ster;Nederland;2025 februari;158;330
414;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 januari;46;97
415;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 februari;47;99
416;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 maart;62;135
417;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 1e kwartaal;155;331
418;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 april;73;162
419;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 mei;71;148
420;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 juni;70;151
421;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 2e kwartaal;213;461
422;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 juli;79;167
423;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 augustus;72;159
424;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 september;67;142
425;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 3e kwartaal;218;468
426;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 oktober;74;151
427;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 november;56;120
428;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 december;55;128
429;Totaal landen;Accommodaties zonder ster;Amsterdam;2017 4e kwartaal;185;398
430;Totaal landen;Accommodaties zonder ster;Amsterdam;2017;770;1658
431;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 januari;63;129
432;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 februari;63;125
433;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 maart;68;142
434;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 1e kwartaal;194;397
435;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 april;67;138
436;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 mei;73;149
437;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 juni;77;160
438;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 2e kwartaal;217;447
439;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 juli;85;179
440;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 augustus;81;161
441;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 september;82;167
442;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 3e kwartaal;248;506
443;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 oktober;87;165
444;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 november;79;142
445;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 december;68;128
446;Totaal landen;Accommodaties zonder ster;Amsterdam;2018 4e kwartaal;235;435
447;Totaal landen;Accommodaties zonder ster;Amsterdam;2018;894;1785
448;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 januari;67;138
449;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 februari;77;151
450;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 maart;87;185
451;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 1e kwartaal;231;474
452;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 april;91;189
453;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 mei;77;161
454;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 juni;83;164
455;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 2e kwartaal;251;514
456;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 juli;83;178
457;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 augustus;77;175
458;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 september;79;160
459;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 3e kwartaal;239;513
460;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 oktober;88;168
461;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 november;69;136
462;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 december;63;128
463;Totaal landen;Accommodaties zonder ster;Amsterdam;2019 4e kwartaal;219;433
464;Totaal landen;Accommodaties zonder ster;Amsterdam;2019;940;1934
465;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 januari;55;116
466;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 februari;58;123
467;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 maart;25;52
468;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 1e kwartaal;138;291
469;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 april;3;8
470;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 mei;1;4
471;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 juni;5;15
472;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 2e kwartaal;10;27
473;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 juli;30;55
474;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 augustus;31;67
475;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 september;12;30
476;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 3e kwartaal;73;152
477;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 oktober;8;24
478;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 november;4;19
479;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 december;3;17
480;Totaal landen;Accommodaties zonder ster;Amsterdam;2020 4e kwartaal;15;60
481;Totaal landen;Accommodaties zonder ster;Amsterdam;2020;236;530
482;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 januari;3;15
483;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 februari;3;14
484;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 maart;2;8
485;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 1e kwartaal;8;38
486;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 april;3;14
487;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 mei;4;14
488;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 juni;7;19
489;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 2e kwartaal;14;47
490;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 juli;20;42
491;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 augustus;31;76
492;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 september;23;61
493;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 3e kwartaal;73;178
494;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 oktober;34;93
495;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 november;29;73
496;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 december;9;28
497;Totaal landen;Accommodaties zonder ster;Amsterdam;2021 4e kwartaal;73;193
498;Totaal landen;Accommodaties zonder ster;Amsterdam;2021;168;456
499;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 januari;9;22
500;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 februari;20;47
501;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 maart;40;98
502;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 1e kwartaal;70;167
503;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 april;63;148
504;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 mei;60;138
505;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 juni;67;160
506;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 2e kwartaal;190;446
507;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 juli;76;183
508;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 augustus;72;174
509;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 september;66;159
510;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 3e kwartaal;214;515
511;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 oktober;73;174
512;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 november;63;144
513;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 december;57;132
514;Totaal landen;Accommodaties zonder ster;Amsterdam;2022 4e kwartaal;192;449
515;Totaal landen;Accommodaties zonder ster;Amsterdam;2022;665;1577
516;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 januari;46;106
517;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 februari;52;123
518;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 maart;60;141
519;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 1e kwartaal;158;370
520;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 april;70;164
521;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 mei;68;159
522;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 juni;65;156
523;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 2e kwartaal;203;479
524;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 juli;67;170
525;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 augustus;63;166
526;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 september;57;145
527;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 3e kwartaal;187;481
528;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 oktober;61;153
529;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 november;50;123
530;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 december;43;107
531;Totaal landen;Accommodaties zonder ster;Amsterdam;2023 4e kwartaal;155;382
532;Totaal landen;Accommodaties zonder ster;Amsterdam;2023;703;1712
533;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 januari;37;97
534;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 februari;42;107
535;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 maart;47;122
536;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 1e kwartaal;126;326
537;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 april;51;137
538;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 mei;52;136
539;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 juni;66;170
540;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 2e kwartaal;169;443
541;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 juli;63;162
542;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 augustus;58;150
543;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 september;61;157
544;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 3e kwartaal;189;478
545;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 oktober;61;156
546;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 november;51;136
547;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 december;40;111
548;Totaal landen;Accommodaties zonder ster;Amsterdam;2024 4e kwartaal;152;402
549;Totaal landen;Accommodaties zonder ster;Amsterdam;2024;632;1628
550;Totaal landen;Accommodaties zonder ster;Amsterdam;2025 januari;50;123
551;Totaal landen;Accommodaties zonder ster;Amsterdam;2025 februari;52;125
552;Totaal landen;Accommodaties met 1 ster;Nederland;2017 januari;21;42
553;Totaal landen;Accommodaties met 1 ster;Nederland;2017 februari;24;47
554;Totaal landen;Accommodaties met 1 ster;Nederland;2017 maart;32;58
555;Totaal landen;Accommodaties met 1 ster;Nederland;2017 1e kwartaal;77;146
556;Totaal landen;Accommodaties met 1 ster;Nederland;2017 april;35;73
557;Totaal landen;Accommodaties met 1 ster;Nederland;2017 mei;35;67
558;Totaal landen;Accommodaties met 1 ster;Nederland;2017 juni;40;76
559;Totaal landen;Accommodaties met 1 ster;Nederland;2017 2e kwartaal;110;216
560;Totaal landen;Accommodaties met 1 ster;Nederland;2017 juli;42;73
561;Totaal landen;Accommodaties met 1 ster;Nederland;2017 augustus;44;78
562;Totaal landen;Accommodaties met 1 ster;Nederland;2017 september;34;64
563;Totaal landen;Accommodaties met 1 ster;Nederland;2017 3e kwartaal;120;215
564;Totaal landen;Accommodaties met 1 ster;Nederland;2017 oktober;40;66
565;Totaal landen;Accommodaties met 1 ster;Nederland;2017 november;25;50
566;Totaal landen;Accommodaties met 1 ster;Nederland;2017 december;28;52
567;Totaal landen;Accommodaties met 1 ster;Nederland;2017 4e kwartaal;93;169
568;Totaal landen;Accommodaties met 1 ster;Nederland;2017;400;747
569;Totaal landen;Accommodaties met 1 ster;Nederland;2018 januari;24;46
570;Totaal landen;Accommodaties met 1 ster;Nederland;2018 februari;26;48
571;Totaal landen;Accommodaties met 1 ster;Nederland;2018 maart;26;50
572;Totaal landen;Accommodaties met 1 ster;Nederland;2018 1e kwartaal;76;145
573;Totaal landen;Accommodaties met 1 ster;Nederland;2018 april;33;60
574;Totaal landen;Accommodaties met 1 ster;Nederland;2018 mei;33;64
575;Totaal landen;Accommodaties met 1 ster;Nederland;2018 juni;38;71
576;Totaal landen;Accommodaties met 1 ster;Nederland;2018 2e kwartaal;103;195
577;Totaal landen;Accommodaties met 1 ster;Nederland;2018 juli;37;66
578;Totaal landen;Accommodaties met 1 ster;Nederland;2018 augustus;43;75
579;Totaal landen;Accommodaties met 1 ster;Nederland;2018 september;34;64
580;Totaal landen;Accommodaties met 1 ster;Nederland;2018 3e kwartaal;114;206
581;Totaal landen;Accommodaties met 1 ster;Nederland;2018 oktober;34;64
582;Totaal landen;Accommodaties met 1 ster;Nederland;2018 november;28;54
583;Totaal landen;Accommodaties met 1 ster;Nederland;2018 december;27;49
584;Totaal landen;Accommodaties met 1 ster;Nederland;2018 4e kwartaal;89;166
585;Totaal landen;Accommodaties met 1 ster;Nederland;2018;382;711
586;Totaal landen;Accommodaties met 1 ster;Nederland;2019 januari;23;42
587;Totaal landen;Accommodaties met 1 ster;Nederland;2019 februari;25;45
588;Totaal landen;Accommodaties met 1 ster;Nederland;2019 maart;31;58
589;Totaal landen;Accommodaties met 1 ster;Nederland;2019 1e kwartaal;79;145
590;Totaal landen;Accommodaties met 1 ster;Nederland;2019 april;34;64
591;Totaal landen;Accommodaties met 1 ster;Nederland;2019 mei;35;66
592;Totaal landen;Accommodaties met 1 ster;Nederland;2019 juni;35;65
593;Totaal landen;Accommodaties met 1 ster;Nederland;2019 2e kwartaal;104;196
594;Totaal landen;Accommodaties met 1 ster;Nederland;2019 juli;36;70
595;Totaal landen;Accommodaties met 1 ster;Nederland;2019 augustus;36;70
596;Totaal landen;Accommodaties met 1 ster;Nederland;2019 september;33;63
597;Totaal landen;Accommodaties met 1 ster;Nederland;2019 3e kwartaal;105;203
598;Totaal landen;Accommodaties met 1 ster;Nederland;2019 oktober;35;65
599;Totaal landen;Accommodaties met 1 ster;Nederland;2019 november;30;53
600;Totaal landen;Accommodaties met 1 ster;Nederland;2019 december;28;50
601;Totaal landen;Accommodaties met 1 ster;Nederland;2019 4e kwartaal;93;169
602;Totaal landen;Accommodaties met 1 ster;Nederland;2019;382;713
603;Totaal landen;Accommodaties met 1 ster;Nederland;2020 januari;18;38
604;Totaal landen;Accommodaties met 1 ster;Nederland;2020 februari;20;42
605;Totaal landen;Accommodaties met 1 ster;Nederland;2020 maart;10;22
606;Totaal landen;Accommodaties met 1 ster;Nederland;2020 1e kwartaal;48;102
607;Totaal landen;Accommodaties met 1 ster;Nederland;2020 april;3;7
608;Totaal landen;Accommodaties met 1 ster;Nederland;2020 mei;9;16
609;Totaal landen;Accommodaties met 1 ster;Nederland;2020 juni;14;27
610;Totaal landen;Accommodaties met 1 ster;Nederland;2020 2e kwartaal;26;49
611;Totaal landen;Accommodaties met 1 ster;Nederland;2020 juli;26;51
612;Totaal landen;Accommodaties met 1 ster;Nederland;2020 augustus;26;51
613;Totaal landen;Accommodaties met 1 ster;Nederland;2020 september;19;32
614;Totaal landen;Accommodaties met 1 ster;Nederland;2020 3e kwartaal;71;134
615;Totaal landen;Accommodaties met 1 ster;Nederland;2020 oktober;13;21
616;Totaal landen;Accommodaties met 1 ster;Nederland;2020 november;10;18
617;Totaal landen;Accommodaties met 1 ster;Nederland;2020 december;8;13
618;Totaal landen;Accommodaties met 1 ster;Nederland;2020 4e kwartaal;31;52
619;Totaal landen;Accommodaties met 1 ster;Nederland;2020;176;337
620;Totaal landen;Accommodaties met 1 ster;Nederland;2021 januari;6;9
621;Totaal landen;Accommodaties met 1 ster;Nederland;2021 februari;7;11
622;Totaal landen;Accommodaties met 1 ster;Nederland;2021 maart;8;13
623;Totaal landen;Accommodaties met 1 ster;Nederland;2021 1e kwartaal;21;33
624;Totaal landen;Accommodaties met 1 ster;Nederland;2021 april;10;17
625;Totaal landen;Accommodaties met 1 ster;Nederland;2021 mei;17;28
626;Totaal landen;Accommodaties met 1 ster;Nederland;2021 juni;20;35
627;Totaal landen;Accommodaties met 1 ster;Nederland;2021 2e kwartaal;47;79
628;Totaal landen;Accommodaties met 1 ster;Nederland;2021 juli;29;53
629;Totaal landen;Accommodaties met 1 ster;Nederland;2021 augustus;30;57
630;Totaal landen;Accommodaties met 1 ster;Nederland;2021 september;26;50
631;Totaal landen;Accommodaties met 1 ster;Nederland;2021 3e kwartaal;85;160
632;Totaal landen;Accommodaties met 1 ster;Nederland;2021 oktober;29;52
633;Totaal landen;Accommodaties met 1 ster;Nederland;2021 november;20;39
634;Totaal landen;Accommodaties met 1 ster;Nederland;2021 december;10;18
635;Totaal landen;Accommodaties met 1 ster;Nederland;2021 4e kwartaal;59;110
636;Totaal landen;Accommodaties met 1 ster;Nederland;2021;212;382
637;Totaal landen;Accommodaties met 1 ster;Nederland;2022 januari;8;12
638;Totaal landen;Accommodaties met 1 ster;Nederland;2022 februari;16;26
639;Totaal landen;Accommodaties met 1 ster;Nederland;2022 maart;21;37
640;Totaal landen;Accommodaties met 1 ster;Nederland;2022 1e kwartaal;45;75
641;Totaal landen;Accommodaties met 1 ster;Nederland;2022 april;31;56
642;Totaal landen;Accommodaties met 1 ster;Nederland;2022 mei;32;59
643;Totaal landen;Accommodaties met 1 ster;Nederland;2022 juni;34;55
644;Totaal landen;Accommodaties met 1 ster;Nederland;2022 2e kwartaal;97;170
645;Totaal landen;Accommodaties met 1 ster;Nederland;2022 juli;42;67
646;Totaal landen;Accommodaties met 1 ster;Nederland;2022 augustus;37;68
647;Totaal landen;Accommodaties met 1 ster;Nederland;2022 september;33;60
648;Totaal landen;Accommodaties met 1 ster;Nederland;2022 3e kwartaal;112;196
649;Totaal landen;Accommodaties met 1 ster;Nederland;2022 oktober;33;59
650;Totaal landen;Accommodaties met 1 ster;Nederland;2022 november;27;48
651;Totaal landen;Accommodaties met 1 ster;Nederland;2022 december;25;46
652;Totaal landen;Accommodaties met 1 ster;Nederland;2022 4e kwartaal;86;153
653;Totaal landen;Accommodaties met 1 ster;Nederland;2022;339;594
654;Totaal landen;Accommodaties met 1 ster;Nederland;2023 januari;18;37
655;Totaal landen;Accommodaties met 1 ster;Nederland;2023 februari;18;39
656;Totaal landen;Accommodaties met 1 ster;Nederland;2023 maart;21;43
657;Totaal landen;Accommodaties met 1 ster;Nederland;2023 1e kwartaal;58;120
658;Totaal landen;Accommodaties met 1 ster;Nederland;2023 april;29;59
659;Totaal landen;Accommodaties met 1 ster;Nederland;2023 mei;28;56
660;Totaal landen;Accommodaties met 1 ster;Nederland;2023 juni;28;54
661;Totaal landen;Accommodaties met 1 ster;Nederland;2023 2e kwartaal;85;168
662;Totaal landen;Accommodaties met 1 ster;Nederland;2023 juli;32;68
663;Totaal landen;Accommodaties met 1 ster;Nederland;2023 augustus;29;62
664;Totaal landen;Accommodaties met 1 ster;Nederland;2023 september;29;61
665;Totaal landen;Accommodaties met 1 ster;Nederland;2023 3e kwartaal;90;191
666;Totaal landen;Accommodaties met 1 ster;Nederland;2023 oktober;27;61
667;Totaal landen;Accommodaties met 1 ster;Nederland;2023 november;23;45
668;Totaal landen;Accommodaties met 1 ster;Nederland;2023 december;20;42
669;Totaal landen;Accommodaties met 1 ster;Nederland;2023 4e kwartaal;70;148
670;Totaal landen;Accommodaties met 1 ster;Nederland;2023;303;627
