ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
8488;Nederland inclusief niet in te delen;Schinnen;2007 december;2.4;
8489;Nederland inclusief niet in te delen;Schinnen;2008 december;2.8;
8490;Nederland inclusief niet in te delen;Schinnen;2009 december;2.8;
8491;Nederland inclusief niet in te delen;Schinnen;2010 december;2.7;
8492;Nederland inclusief niet in te delen;Schinnen;2011 december;2.7;
8493;Nederland inclusief niet in te delen;Schinnen;2012 december;2.6;
8494;Nederland inclusief niet in te delen;Schinnen;2013 december;2.6;
8495;Nederland inclusief niet in te delen;Schinnen;2014 december;2.6;
8496;Nederland inclusief niet in te delen;Schoonhoven;2006 december;4.7;
8497;Nederland inclusief niet in te delen;Schoonhoven;2007 december;4.9;
8498;Nederland inclusief niet in te delen;Schoonhoven;2008 december;4.7;
8499;Nederland inclusief niet in te delen;Schoonhoven;2009 december;4.4;
8500;Nederland inclusief niet in te delen;Schoonhoven;2010 december;4.5;
8501;Nederland inclusief niet in te delen;Schoonhoven;2011 december;4.5;
8502;Nederland inclusief niet in te delen;Schoonhoven;2012 december;3.4;
8503;Nederland inclusief niet in te delen;Schoonhoven;2013 december;3.3;
8504;Nederland inclusief niet in te delen;Schoonhoven;2014 december;3.4;
8505;Nederland inclusief niet in te delen;Schouwen-Duiveland;2006 december;10.5;
8506;Nederland inclusief niet in te delen;Schouwen-Duiveland;2007 december;10.7;
8507;Nederland inclusief niet in te delen;Schouwen-Duiveland;2008 december;10.6;
8508;Nederland inclusief niet in te delen;Schouwen-Duiveland;2009 december;10.4;
8509;Nederland inclusief niet in te delen;Schouwen-Duiveland;2010 december;10.4;
8510;Nederland inclusief niet in te delen;Schouwen-Duiveland;2011 december;11.1;
8511;Nederland inclusief niet in te delen;Schouwen-Duiveland;2012 december;11.0;
8512;Nederland inclusief niet in te delen;Schouwen-Duiveland;2013 december;10.7;
8513;Nederland inclusief niet in te delen;Schouwen-Duiveland;2014 december;11.0;
8514;Nederland inclusief niet in te delen;Sevenum;2006 december;2.8;
8515;Nederland inclusief niet in te delen;Sevenum;2007 december;2.9;
8516;Nederland inclusief niet in te delen;Sevenum;2008 december;2.9;
8517;Nederland inclusief niet in te delen;Sevenum;2009 december;3.0;
8518;Nederland inclusief niet in te delen;Sevenum;2010 december;0.0;
8519;Nederland inclusief niet in te delen;Sevenum;2011 december;0.0;
8520;Nederland inclusief niet in te delen;Sevenum;2012 december;0.0;
8521;Nederland inclusief niet in te delen;Sevenum;2013 december;0.0;
8522;Nederland inclusief niet in te delen;Sevenum;2014 december;0.0;
8523;Nederland inclusief niet in te delen;Simpelveld;2006 december;1.6;
8524;Nederland inclusief niet in te delen;Simpelveld;2007 december;1.6;
8525;Nederland inclusief niet in te delen;Simpelveld;2008 december;1.7;
8526;Nederland inclusief niet in te delen;Simpelveld;2009 december;1.4;
8527;Nederland inclusief niet in te delen;Simpelveld;2010 december;1.6;
8528;Nederland inclusief niet in te delen;Simpelveld;2011 december;1.9;
8529;Nederland inclusief niet in te delen;Simpelveld;2012 december;1.7;
8530;Nederland inclusief niet in te delen;Simpelveld;2013 december;1.5;
8531;Nederland inclusief niet in te delen;Simpelveld;2014 december;1.5;
8532;Nederland inclusief niet in te delen;Sint Anthonis;2006 december;3.3;
8533;Nederland inclusief niet in te delen;Sint Anthonis;2007 december;3.7;
8534;Nederland inclusief niet in te delen;Sint Anthonis;2008 december;3.5;
8535;Nederland inclusief niet in te delen;Sint Anthonis;2009 december;3.9;
8536;Nederland inclusief niet in te delen;Sint Anthonis;2010 december;3.0;
8537;Nederland inclusief niet in te delen;Sint Anthonis;2011 december;3.3;
8538;Nederland inclusief niet in te delen;Sint Anthonis;2012 december;2.8;
8539;Nederland inclusief niet in te delen;Sint Anthonis;2013 december;3.0;
8540;Nederland inclusief niet in te delen;Sint Anthonis;2014 december;3.1;
8541;Nederland inclusief niet in te delen;Sint-Michielsgestel;2006 december;6.6;
8542;Nederland inclusief niet in te delen;Sint-Michielsgestel;2007 december;6.9;
8543;Nederland inclusief niet in te delen;Sint-Michielsgestel;2008 december;6.9;
8544;Nederland inclusief niet in te delen;Sint-Michielsgestel;2009 december;6.7;
8545;Nederland inclusief niet in te delen;Sint-Michielsgestel;2010 december;7.2;
8546;Nederland inclusief niet in te delen;Sint-Michielsgestel;2011 december;7.0;
8547;Nederland inclusief niet in te delen;Sint-Michielsgestel;2012 december;6.9;
8548;Nederland inclusief niet in te delen;Sint-Michielsgestel;2013 december;6.5;
8549;Nederland inclusief niet in te delen;Sint-Michielsgestel;2014 december;6.5;
8550;Nederland inclusief niet in te delen;Sint-Oedenrode;2006 december;5.6;
8551;Nederland inclusief niet in te delen;Sint-Oedenrode;2007 december;5.8;
8552;Nederland inclusief niet in te delen;Sint-Oedenrode;2008 december;5.7;
8553;Nederland inclusief niet in te delen;Sint-Oedenrode;2009 december;5.5;
8554;Nederland inclusief niet in te delen;Sint-Oedenrode;2010 december;5.7;
8555;Nederland inclusief niet in te delen;Sint-Oedenrode;2011 december;5.8;
8556;Nederland inclusief niet in te delen;Sint-Oedenrode;2012 december;5.8;
8557;Nederland inclusief niet in te delen;Sint-Oedenrode;2013 december;5.6;
8558;Nederland inclusief niet in te delen;Sint-Oedenrode;2014 december;6.8;
8559;Nederland inclusief niet in te delen;Sittard-Geleen;2006 december;53.7;
8560;Nederland inclusief niet in te delen;Sittard-Geleen;2007 december;54.4;
8561;Nederland inclusief niet in te delen;Sittard-Geleen;2008 december;54.9;
8562;Nederland inclusief niet in te delen;Sittard-Geleen;2009 december;51.1;
8563;Nederland inclusief niet in te delen;Sittard-Geleen;2010 december;52.9;
8564;Nederland inclusief niet in te delen;Sittard-Geleen;2011 december;53.5;
8565;Nederland inclusief niet in te delen;Sittard-Geleen;2012 december;52.1;
8566;Nederland inclusief niet in te delen;Sittard-Geleen;2013 december;49.7;
8567;Nederland inclusief niet in te delen;Sittard-Geleen;2014 december;51.3;
8568;Nederland inclusief niet in te delen;Skarsterlân;2006 december;9.6;
8569;Nederland inclusief niet in te delen;Skarsterlân;2007 december;9.8;
8570;Nederland inclusief niet in te delen;Skarsterlân;2008 december;10.7;
8571;Nederland inclusief niet in te delen;Skarsterlân;2009 december;10.5;
8572;Nederland inclusief niet in te delen;Skarsterlân;2010 december;10.6;
8573;Nederland inclusief niet in te delen;Skarsterlân;2011 december;11.6;
8574;Nederland inclusief niet in te delen;Skarsterlân;2012 december;11.0;
8575;Nederland inclusief niet in te delen;Skarsterlân;2013 december;10.8;
8576;Nederland inclusief niet in te delen;Skarsterlân;2014 december;0.0;
8577;Nederland inclusief niet in te delen;Sliedrecht;2006 december;13.7;
8578;Nederland inclusief niet in te delen;Sliedrecht;2007 december;13.7;
8579;Nederland inclusief niet in te delen;Sliedrecht;2008 december;14.7;
8580;Nederland inclusief niet in te delen;Sliedrecht;2009 december;14.7;
8581;Nederland inclusief niet in te delen;Sliedrecht;2010 december;14.7;
8582;Nederland inclusief niet in te delen;Sliedrecht;2011 december;15.9;
8583;Nederland inclusief niet in te delen;Sliedrecht;2012 december;15.6;
8584;Nederland inclusief niet in te delen;Sliedrecht;2013 december;14.6;
8585;Nederland inclusief niet in te delen;Sliedrecht;2014 december;15.6;
8586;Nederland inclusief niet in te delen;Slochteren;2006 december;2.7;
8587;Nederland inclusief niet in te delen;Slochteren;2007 december;3.2;
8588;Nederland inclusief niet in te delen;Slochteren;2008 december;3.2;
8589;Nederland inclusief niet in te delen;Slochteren;2009 december;3.2;
8590;Nederland inclusief niet in te delen;Slochteren;2010 december;3.4;
8591;Nederland inclusief niet in te delen;Slochteren;2011 december;3.3;
8592;Nederland inclusief niet in te delen;Slochteren;2012 december;3.3;
8593;Nederland inclusief niet in te delen;Slochteren;2013 december;3.2;
8594;Nederland inclusief niet in te delen;Slochteren;2014 december;3.4;
8595;Nederland inclusief niet in te delen;Sluis;2006 december;7.6;
8596;Nederland inclusief niet in te delen;Sluis;2007 december;8.0;
8597;Nederland inclusief niet in te delen;Sluis;2008 december;7.8;
8598;Nederland inclusief niet in te delen;Sluis;2009 december;7.7;
8599;Nederland inclusief niet in te delen;Sluis;2010 december;7.4;
8600;Nederland inclusief niet in te delen;Sluis;2011 december;7.9;
8601;Nederland inclusief niet in te delen;Sluis;2012 december;7.9;
8602;Nederland inclusief niet in te delen;Sluis;2013 december;8.0;
8603;Nederland inclusief niet in te delen;Sluis;2014 december;8.1;
8604;Nederland inclusief niet in te delen;Smallingerland;2006 december;27.1;
8605;Nederland inclusief niet in te delen;Smallingerland;2007 december;27.8;
8606;Nederland inclusief niet in te delen;Smallingerland;2008 december;29.9;
8607;Nederland inclusief niet in te delen;Smallingerland;2009 december;28.8;
8608;Nederland inclusief niet in te delen;Smallingerland;2010 december;28.9;
8609;Nederland inclusief niet in te delen;Smallingerland;2011 december;29.5;
8610;Nederland inclusief niet in te delen;Smallingerland;2012 december;30.1;
8611;Nederland inclusief niet in te delen;Smallingerland;2013 december;28.4;
8612;Nederland inclusief niet in te delen;Smallingerland;2014 december;29.5;
8613;Nederland inclusief niet in te delen;Sneek;2006 december;17.5;
8614;Nederland inclusief niet in te delen;Sneek;2007 december;18.6;
8615;Nederland inclusief niet in te delen;Sneek;2008 december;17.8;
8616;Nederland inclusief niet in te delen;Sneek;2009 december;17.3;
8617;Nederland inclusief niet in te delen;Sneek;2010 december;18.8;
8618;Nederland inclusief niet in te delen;Sneek;2011 december;0.0;
8619;Nederland inclusief niet in te delen;Sneek;2012 december;0.0;
8620;Nederland inclusief niet in te delen;Sneek;2013 december;0.0;
8621;Nederland inclusief niet in te delen;Sneek;2014 december;0.0;
8622;Nederland inclusief niet in te delen;Soest;2006 december;18.2;
8623;Nederland inclusief niet in te delen;Soest;2007 december;19.1;
8624;Nederland inclusief niet in te delen;Soest;2008 december;18.4;
8625;Nederland inclusief niet in te delen;Soest;2009 december;17.1;
8626;Nederland inclusief niet in te delen;Soest;2010 december;17.1;
8627;Nederland inclusief niet in te delen;Soest;2011 december;17.6;
8628;Nederland inclusief niet in te delen;Soest;2012 december;16.0;
8629;Nederland inclusief niet in te delen;Soest;2013 december;15.5;
8630;Nederland inclusief niet in te delen;Soest;2014 december;15.7;
8631;Nederland inclusief niet in te delen;Someren;2006 december;6.3;
8632;Nederland inclusief niet in te delen;Someren;2007 december;6.8;
8633;Nederland inclusief niet in te delen;Someren;2008 december;6.6;
8634;Nederland inclusief niet in te delen;Someren;2009 december;6.4;
8635;Nederland inclusief niet in te delen;Someren;2010 december;7.0;
8636;Nederland inclusief niet in te delen;Someren;2011 december;7.1;
8637;Nederland inclusief niet in te delen;Someren;2012 december;6.6;
8638;Nederland inclusief niet in te delen;Someren;2013 december;6.7;
8639;Nederland inclusief niet in te delen;Someren;2014 december;7.0;
8640;Nederland inclusief niet in te delen;Son en Breugel;2006 december;12.1;
8641;Nederland inclusief niet in te delen;Son en Breugel;2007 december;11.9;
8642;Nederland inclusief niet in te delen;Son en Breugel;2008 december;12.4;
8643;Nederland inclusief niet in te delen;Son en Breugel;2009 december;12.0;
8644;Nederland inclusief niet in te delen;Son en Breugel;2010 december;12.2;
8645;Nederland inclusief niet in te delen;Son en Breugel;2011 december;12.5;
8646;Nederland inclusief niet in te delen;Son en Breugel;2012 december;12.5;
8647;Nederland inclusief niet in te delen;Son en Breugel;2013 december;12.8;
8648;Nederland inclusief niet in te delen;Son en Breugel;2014 december;12.6;
8649;Nederland inclusief niet in te delen;Spijkenisse;2006 december;21.2;
8650;Nederland inclusief niet in te delen;Spijkenisse;2007 december;21.9;
8651;Nederland inclusief niet in te delen;Spijkenisse;2008 december;22.7;
8652;Nederland inclusief niet in te delen;Spijkenisse;2009 december;22.2;
8653;Nederland inclusief niet in te delen;Spijkenisse;2010 december;20.5;
8654;Nederland inclusief niet in te delen;Spijkenisse;2011 december;21.4;
8655;Nederland inclusief niet in te delen;Spijkenisse;2012 december;20.3;
8656;Nederland inclusief niet in te delen;Spijkenisse;2013 december;19.2;
8657;Nederland inclusief niet in te delen;Spijkenisse;2014 december;19.0;
8658;Nederland inclusief niet in te delen;Stadskanaal;2006 december;11.6;
8659;Nederland inclusief niet in te delen;Stadskanaal;2007 december;10.9;
8660;Nederland inclusief niet in te delen;Stadskanaal;2008 december;11.7;
8661;Nederland inclusief niet in te delen;Stadskanaal;2009 december;11.5;
8662;Nederland inclusief niet in te delen;Stadskanaal;2010 december;11.5;
8663;Nederland inclusief niet in te delen;Stadskanaal;2011 december;11.8;
8664;Nederland inclusief niet in te delen;Stadskanaal;2012 december;11.0;
8665;Nederland inclusief niet in te delen;Stadskanaal;2013 december;10.8;
8666;Nederland inclusief niet in te delen;Stadskanaal;2014 december;10.6;
8667;Nederland inclusief niet in te delen;Staphorst;2006 december;5.4;
8668;Nederland inclusief niet in te delen;Staphorst;2007 december;5.5;
8669;Nederland inclusief niet in te delen;Staphorst;2008 december;5.6;
8670;Nederland inclusief niet in te delen;Staphorst;2009 december;5.5;
8671;Nederland inclusief niet in te delen;Staphorst;2010 december;5.5;
8672;Nederland inclusief niet in te delen;Staphorst;2011 december;5.6;
8673;Nederland inclusief niet in te delen;Staphorst;2012 december;5.7;
8674;Nederland inclusief niet in te delen;Staphorst;2013 december;6.0;
8675;Nederland inclusief niet in te delen;Staphorst;2014 december;6.7;
8676;Nederland inclusief niet in te delen;Stede Broec;2006 december;5.7;
8677;Nederland inclusief niet in te delen;Stede Broec;2007 december;6.3;
8678;Nederland inclusief niet in te delen;Stede Broec;2008 december;5.6;
8679;Nederland inclusief niet in te delen;Stede Broec;2009 december;5.5;
8680;Nederland inclusief niet in te delen;Stede Broec;2010 december;5.0;
8681;Nederland inclusief niet in te delen;Stede Broec;2011 december;5.6;
8682;Nederland inclusief niet in te delen;Stede Broec;2012 december;5.9;
8683;Nederland inclusief niet in te delen;Stede Broec;2013 december;5.7;
8684;Nederland inclusief niet in te delen;Stede Broec;2014 december;5.3;
8685;Nederland inclusief niet in te delen;Steenbergen;2006 december;5.7;
8686;Nederland inclusief niet in te delen;Steenbergen;2007 december;6.0;
8687;Nederland inclusief niet in te delen;Steenbergen;2008 december;5.9;
8688;Nederland inclusief niet in te delen;Steenbergen;2009 december;5.9;
8689;Nederland inclusief niet in te delen;Steenbergen;2010 december;5.8;
8690;Nederland inclusief niet in te delen;Steenbergen;2011 december;6.0;
8691;Nederland inclusief niet in te delen;Steenbergen;2012 december;6.0;
8692;Nederland inclusief niet in te delen;Steenbergen;2013 december;5.9;
8693;Nederland inclusief niet in te delen;Steenbergen;2014 december;5.5;
8694;Nederland inclusief niet in te delen;Steenwijkerland;2006 december;11.4;
8695;Nederland inclusief niet in te delen;Steenwijkerland;2007 december;12.1;
8696;Nederland inclusief niet in te delen;Steenwijkerland;2008 december;12.4;
8697;Nederland inclusief niet in te delen;Steenwijkerland;2009 december;12.3;
8698;Nederland inclusief niet in te delen;Steenwijkerland;2010 december;12.3;
8699;Nederland inclusief niet in te delen;Steenwijkerland;2011 december;12.8;
8700;Nederland inclusief niet in te delen;Steenwijkerland;2012 december;12.4;
8701;Nederland inclusief niet in te delen;Steenwijkerland;2013 december;11.8;
8702;Nederland inclusief niet in te delen;Steenwijkerland;2014 december;12.1;
8703;Nederland inclusief niet in te delen;Stein (L.);2006 december;6.2;
8704;Nederland inclusief niet in te delen;Stein (L.);2007 december;7.1;
8705;Nederland inclusief niet in te delen;Stein (L.);2008 december;7.2;
8706;Nederland inclusief niet in te delen;Stein (L.);2009 december;7.6;
8707;Nederland inclusief niet in te delen;Stein (L.);2010 december;7.6;
8708;Nederland inclusief niet in te delen;Stein (L.);2011 december;7.3;
8709;Nederland inclusief niet in te delen;Stein (L.);2012 december;7.6;
8710;Nederland inclusief niet in te delen;Stein (L.);2013 december;7.4;
8711;Nederland inclusief niet in te delen;Stein (L.);2014 december;7.2;
8712;Nederland inclusief niet in te delen;Stichtse Vecht;2006 december;0.0;
8713;Nederland inclusief niet in te delen;Stichtse Vecht;2007 december;0.0;
8714;Nederland inclusief niet in te delen;Stichtse Vecht;2008 december;0.0;
8715;Nederland inclusief niet in te delen;Stichtse Vecht;2009 december;0.0;
8716;Nederland inclusief niet in te delen;Stichtse Vecht;2010 december;0.0;
8717;Nederland inclusief niet in te delen;Stichtse Vecht;2011 december;18.9;
8718;Nederland inclusief niet in te delen;Stichtse Vecht;2012 december;18.9;
8719;Nederland inclusief niet in te delen;Stichtse Vecht;2013 december;19.1;
8720;Nederland inclusief niet in te delen;Stichtse Vecht;2014 december;18.3;
8721;Nederland inclusief niet in te delen;Strijen;2006 december;2.3;
8722;Nederland inclusief niet in te delen;Strijen;2007 december;2.3;
8723;Nederland inclusief niet in te delen;Strijen;2008 december;2.2;
8724;Nederland inclusief niet in te delen;Strijen;2009 december;2.1;
8725;Nederland inclusief niet in te delen;Strijen;2010 december;2.2;
8726;Nederland inclusief niet in te delen;Strijen;2011 december;2.2;
8727;Nederland inclusief niet in te delen;Strijen;2012 december;2.4;
8728;Nederland inclusief niet in te delen;Strijen;2013 december;2.2;
8729;Nederland inclusief niet in te delen;Strijen;2014 december;2.1;
8730;Nederland inclusief niet in te delen;Súdwest-Fryslân;2006 december;0.0;
8731;Nederland inclusief niet in te delen;Súdwest-Fryslân;2007 december;0.0;
8732;Nederland inclusief niet in te delen;Súdwest-Fryslân;2008 december;0.0;
8733;Nederland inclusief niet in te delen;Súdwest-Fryslân;2009 december;0.0;
8734;Nederland inclusief niet in te delen;Súdwest-Fryslân;2010 december;0.0;
8735;Nederland inclusief niet in te delen;Súdwest-Fryslân;2011 december;32.0;
8736;Nederland inclusief niet in te delen;Súdwest-Fryslân;2012 december;32.3;
8737;Nederland inclusief niet in te delen;Súdwest-Fryslân;2013 december;31.6;
8738;Nederland inclusief niet in te delen;Súdwest-Fryslân;2014 december;31.1;
8739;Nederland inclusief niet in te delen;Swalmen;2006 december;1.6;
8740;Nederland inclusief niet in te delen;Swalmen;2007 december;0.0;
8741;Nederland inclusief niet in te delen;Swalmen;2008 december;0.0;
8742;Nederland inclusief niet in te delen;Swalmen;2009 december;0.0;
8743;Nederland inclusief niet in te delen;Swalmen;2010 december;0.0;
8744;Nederland inclusief niet in te delen;Swalmen;2011 december;0.0;
8745;Nederland inclusief niet in te delen;Swalmen;2012 december;0.0;
8746;Nederland inclusief niet in te delen;Swalmen;2013 december;0.0;
8747;Nederland inclusief niet in te delen;Swalmen;2014 december;0.0;
8748;Nederland inclusief niet in te delen;Terneuzen;2006 december;25.5;
8749;Nederland inclusief niet in te delen;Terneuzen;2007 december;26.3;
8750;Nederland inclusief niet in te delen;Terneuzen;2008 december;26.5;
8751;Nederland inclusief niet in te delen;Terneuzen;2009 december;25.5;
8752;Nederland inclusief niet in te delen;Terneuzen;2010 december;26.9;
8753;Nederland inclusief niet in te delen;Terneuzen;2011 december;28.1;
8754;Nederland inclusief niet in te delen;Terneuzen;2012 december;26.7;
8755;Nederland inclusief niet in te delen;Terneuzen;2013 december;25.5;
8756;Nederland inclusief niet in te delen;Terneuzen;2014 december;25.6;
8757;Nederland inclusief niet in te delen;Terschelling;2006 december;1.5;
8758;Nederland inclusief niet in te delen;Terschelling;2007 december;1.6;
8759;Nederland inclusief niet in te delen;Terschelling;2008 december;1.6;
8760;Nederland inclusief niet in te delen;Terschelling;2009 december;1.6;
8761;Nederland inclusief niet in te delen;Terschelling;2010 december;1.6;
8762;Nederland inclusief niet in te delen;Terschelling;2011 december;1.8;
8763;Nederland inclusief niet in te delen;Terschelling;2012 december;1.7;
8764;Nederland inclusief niet in te delen;Terschelling;2013 december;1.6;
8765;Nederland inclusief niet in te delen;Terschelling;2014 december;1.6;
8766;Nederland inclusief niet in te delen;Texel;2006 december;5.2;
8767;Nederland inclusief niet in te delen;Texel;2007 december;5.3;
8768;Nederland inclusief niet in te delen;Texel;2008 december;5.6;
8769;Nederland inclusief niet in te delen;Texel;2009 december;5.7;
8770;Nederland inclusief niet in te delen;Texel;2010 december;5.5;
8771;Nederland inclusief niet in te delen;Texel;2011 december;5.7;
8772;Nederland inclusief niet in te delen;Texel;2012 december;5.8;
8773;Nederland inclusief niet in te delen;Texel;2013 december;5.9;
8774;Nederland inclusief niet in te delen;Texel;2014 december;5.6;
8775;Nederland inclusief niet in te delen;Teylingen;2006 december;12.4;
8776;Nederland inclusief niet in te delen;Teylingen;2007 december;13.0;
8777;Nederland inclusief niet in te delen;Teylingen;2008 december;12.9;
8778;Nederland inclusief niet in te delen;Teylingen;2009 december;13.0;
8779;Nederland inclusief niet in te delen;Teylingen;2010 december;12.5;
8780;Nederland inclusief niet in te delen;Teylingen;2011 december;13.9;
8781;Nederland inclusief niet in te delen;Teylingen;2012 december;13.4;
8782;Nederland inclusief niet in te delen;Teylingen;2013 december;14.0;
8783;Nederland inclusief niet in te delen;Teylingen;2014 december;13.9;
8784;Nederland inclusief niet in te delen;Tholen;2006 december;5.7;
8785;Nederland inclusief niet in te delen;Tholen;2007 december;6.0;
8786;Nederland inclusief niet in te delen;Tholen;2008 december;5.8;
8787;Nederland inclusief niet in te delen;Tholen;2009 december;5.5;
8788;Nederland inclusief niet in te delen;Tholen;2010 december;5.4;
8789;Nederland inclusief niet in te delen;Tholen;2011 december;6.1;
8790;Nederland inclusief niet in te delen;Tholen;2012 december;6.3;
8791;Nederland inclusief niet in te delen;Tholen;2013 december;6.4;
8792;Nederland inclusief niet in te delen;Tholen;2014 december;6.4;
8793;Nederland inclusief niet in te delen;Thorn;2006 december;0.6;
8794;Nederland inclusief niet in te delen;Thorn;2007 december;0.0;
8795;Nederland inclusief niet in te delen;Thorn;2008 december;0.0;
8796;Nederland inclusief niet in te delen;Thorn;2009 december;0.0;
8797;Nederland inclusief niet in te delen;Thorn;2010 december;0.0;
8798;Nederland inclusief niet in te delen;Thorn;2011 december;0.0;
8799;Nederland inclusief niet in te delen;Thorn;2012 december;0.0;
8800;Nederland inclusief niet in te delen;Thorn;2013 december;0.0;
8801;Nederland inclusief niet in te delen;Thorn;2014 december;0.0;
8802;Nederland inclusief niet in te delen;Tiel;2006 december;22.5;
8803;Nederland inclusief niet in te delen;Tiel;2007 december;26.0;
8804;Nederland inclusief niet in te delen;Tiel;2008 december;26.9;
8805;Nederland inclusief niet in te delen;Tiel;2009 december;25.7;
8806;Nederland inclusief niet in te delen;Tiel;2010 december;26.8;
8807;Nederland inclusief niet in te delen;Tiel;2011 december;27.2;
8808;Nederland inclusief niet in te delen;Tiel;2012 december;25.0;
8809;Nederland inclusief niet in te delen;Tiel;2013 december;24.3;
8810;Nederland inclusief niet in te delen;Tiel;2014 december;25.4;
8811;Nederland inclusief niet in te delen;Tilburg;2006 december;125.3;
8812;Nederland inclusief niet in te delen;Tilburg;2007 december;125.6;
8813;Nederland inclusief niet in te delen;Tilburg;2008 december;123.3;
8814;Nederland inclusief niet in te delen;Tilburg;2009 december;122.1;
8815;Nederland inclusief niet in te delen;Tilburg;2010 december;122.4;
8816;Nederland inclusief niet in te delen;Tilburg;2011 december;127.9;
8817;Nederland inclusief niet in te delen;Tilburg;2012 december;117.8;
8818;Nederland inclusief niet in te delen;Tilburg;2013 december;114.7;
8819;Nederland inclusief niet in te delen;Tilburg;2014 december;116.9;
8820;Nederland inclusief niet in te delen;Tubbergen;2006 december;6.1;
8821;Nederland inclusief niet in te delen;Tubbergen;2007 december;6.4;
8822;Nederland inclusief niet in te delen;Tubbergen;2008 december;6.6;
8823;Nederland inclusief niet in te delen;Tubbergen;2009 december;6.5;
8824;Nederland inclusief niet in te delen;Tubbergen;2010 december;6.2;
8825;Nederland inclusief niet in te delen;Tubbergen;2011 december;6.6;
8826;Nederland inclusief niet in te delen;Tubbergen;2012 december;6.3;
8827;Nederland inclusief niet in te delen;Tubbergen;2013 december;6.0;
8828;Nederland inclusief niet in te delen;Tubbergen;2014 december;5.8;
8829;Nederland inclusief niet in te delen;Twenterand;2006 december;8.8;
8830;Nederland inclusief niet in te delen;Twenterand;2007 december;9.1;
8831;Nederland inclusief niet in te delen;Twenterand;2008 december;9.5;
8832;Nederland inclusief niet in te delen;Twenterand;2009 december;9.0;
8833;Nederland inclusief niet in te delen;Twenterand;2010 december;8.7;
8834;Nederland inclusief niet in te delen;Twenterand;2011 december;9.8;
8835;Nederland inclusief niet in te delen;Twenterand;2012 december;9.4;
8836;Nederland inclusief niet in te delen;Twenterand;2013 december;9.1;
8837;Nederland inclusief niet in te delen;Twenterand;2014 december;9.1;
8838;Nederland inclusief niet in te delen;Tynaarlo;2006 december;9.3;
8839;Nederland inclusief niet in te delen;Tynaarlo;2007 december;9.6;
8840;Nederland inclusief niet in te delen;Tynaarlo;2008 december;10.4;
8841;Nederland inclusief niet in te delen;Tynaarlo;2009 december;11.0;
8842;Nederland inclusief niet in te delen;Tynaarlo;2010 december;10.3;
8843;Nederland inclusief niet in te delen;Tynaarlo;2011 december;9.8;
8844;Nederland inclusief niet in te delen;Tynaarlo;2012 december;9.4;
8845;Nederland inclusief niet in te delen;Tynaarlo;2013 december;9.1;
8846;Nederland inclusief niet in te delen;Tynaarlo;2014 december;9.1;
8847;Nederland inclusief niet in te delen;Tytsjerksteradiel;2006 december;8.4;
8848;Nederland inclusief niet in te delen;Tytsjerksteradiel;2007 december;8.7;
8849;Nederland inclusief niet in te delen;Tytsjerksteradiel;2008 december;8.7;
8850;Nederland inclusief niet in te delen;Tytsjerksteradiel;2009 december;6.6;
8851;Nederland inclusief niet in te delen;Tytsjerksteradiel;2010 december;9.0;
8852;Nederland inclusief niet in te delen;Tytsjerksteradiel;2011 december;9.1;
8853;Nederland inclusief niet in te delen;Tytsjerksteradiel;2012 december;8.4;
8854;Nederland inclusief niet in te delen;Tytsjerksteradiel;2013 december;8.5;
8855;Nederland inclusief niet in te delen;Tytsjerksteradiel;2014 december;7.1;
8856;Nederland inclusief niet in te delen;Ubbergen;2006 december;2.4;
8857;Nederland inclusief niet in te delen;Ubbergen;2007 december;2.5;
8858;Nederland inclusief niet in te delen;Ubbergen;2008 december;2.5;
8859;Nederland inclusief niet in te delen;Ubbergen;2009 december;2.5;
8860;Nederland inclusief niet in te delen;Ubbergen;2010 december;2.4;
8861;Nederland inclusief niet in te delen;Ubbergen;2011 december;2.5;
8862;Nederland inclusief niet in te delen;Ubbergen;2012 december;4.1;
8863;Nederland inclusief niet in te delen;Ubbergen;2013 december;4.3;
8864;Nederland inclusief niet in te delen;Ubbergen;2014 december;3.9;
8865;Nederland inclusief niet in te delen;Uden;2006 december;22.6;
8866;Nederland inclusief niet in te delen;Uden;2007 december;23.7;
8867;Nederland inclusief niet in te delen;Uden;2008 december;22.4;
8868;Nederland inclusief niet in te delen;Uden;2009 december;22.6;
8869;Nederland inclusief niet in te delen;Uden;2010 december;23.3;
8870;Nederland inclusief niet in te delen;Uden;2011 december;23.4;
8871;Nederland inclusief niet in te delen;Uden;2012 december;23.3;
8872;Nederland inclusief niet in te delen;Uden;2013 december;26.3;
8873;Nederland inclusief niet in te delen;Uden;2014 december;25.8;
8874;Nederland inclusief niet in te delen;Uitgeest;2006 december;2.9;
8875;Nederland inclusief niet in te delen;Uitgeest;2007 december;3.4;
8876;Nederland inclusief niet in te delen;Uitgeest;2008 december;3.3;
8877;Nederland inclusief niet in te delen;Uitgeest;2009 december;3.1;
8878;Nederland inclusief niet in te delen;Uitgeest;2010 december;3.3;
8879;Nederland inclusief niet in te delen;Uitgeest;2011 december;3.4;
8880;Nederland inclusief niet in te delen;Uitgeest;2012 december;3.3;
8881;Nederland inclusief niet in te delen;Uitgeest;2013 december;3.3;
8882;Nederland inclusief niet in te delen;Uitgeest;2014 december;3.3;
8883;Nederland inclusief niet in te delen;Uithoorn;2006 december;12.8;
