ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalAfdoeningenDoorDeRechter_1;MeervoudigeKamer_2;Politierechter_3;MeervoudigeEconomischeKamer_4;EconomischePolitierechter_5;Kinderrechter_6;Raadkamer_7;Onbekend_8;OnbevoegdverklaringVanDeRechter_9;NietOntvankelijkOpenbaarMinisterie_10;NietOntvankelijkeVerdachte_11;SchorsingVanDeVervolging_12;Vrijspraak_13;OntslagRechtsvervolgingMetMaatregel_14;OntslagRechtsvervolgingZonderMaatr_15;SchuldigverklaringMetStraf_16;SchuldigverklaringZonderStraf_17;Onbekend_18;ContradictoirVonnis_19;Verstekvonnis_20;ZonderRechtsmiddel_21;HogerBeroep_22;Cassatie_23;RechtsmiddelOnbekend_24
6428;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6429;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6430;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6431;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6432;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6433;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6434;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6435;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6436;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6437;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6438;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6439;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;30 tot 35 jaar;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6440;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6441;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6442;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6443;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6444;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6445;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6446;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6447;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6448;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6449;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6450;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6451;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6452;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6453;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6454;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6455;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6456;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6457;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6458;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6459;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6460;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6461;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6462;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;35 tot 40 jaar;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6463;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6464;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6465;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6466;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6467;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6468;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6469;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6470;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6471;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6472;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6473;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6474;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6475;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6476;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6477;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6478;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6479;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6480;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6481;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6482;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6483;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6484;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6485;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;40 tot 45 jaar;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6486;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6487;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6488;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6489;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6490;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6491;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6492;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6493;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6494;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6495;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6496;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6497;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6498;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6499;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6500;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6501;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6502;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6503;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6504;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6505;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6506;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6507;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6508;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;45 tot 50 jaar;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6509;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6510;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6511;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6512;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6513;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6514;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6515;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6516;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6517;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6518;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6519;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6520;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6521;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6522;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6523;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6524;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6525;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6526;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6527;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6528;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6529;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6530;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6531;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;50 tot 55 jaar;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6532;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6533;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6534;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6535;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6536;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6537;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6538;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6539;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6540;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6541;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6542;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6543;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6544;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6545;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6546;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6547;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6548;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6549;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6550;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6551;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6552;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6553;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6554;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;55 tot 60 jaar;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6555;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6556;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6557;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6558;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6559;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6560;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6561;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6562;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6563;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6564;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6565;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6566;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6567;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6568;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6569;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6570;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6571;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
