ID;Leeftijd;Perioden;TotaalLevendgeboren_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKind_5;AlleRangnummers_6;k_1eKind_7;k_2eKind_8;k_3eKind_9;k_4eOfVolgendeKind_10
864;32 jaar;2012;14454;5781;6083;1968;622;0.14042;0.05616;0.05909;0.01912;0.00605
865;32 jaar;2013;14183;5615;5995;1970;603;0.13939;0.05518;0.05892;0.01936;0.00593
866;32 jaar;2014;13735;5428;5802;1897;607;0.13901;0.05494;0.05872;0.0192;0.00615
867;32 jaar;2015;13654;5398;5799;1851;605;0.13901;0.05496;0.05904;0.01885;0.00616
868;32 jaar;2016;14049;5532;5999;1887;632;0.13989;0.05508;0.05973;0.01879;0.00629
869;32 jaar;2017;14510;5712;6217;1932;650;0.14177;0.05581;0.06074;0.01887;0.00635
870;32 jaar;2018;15021;5879;6472;1992;679;0.1429;0.05593;0.06157;0.01895;0.00646
871;32 jaar;2019;15048;5935;6448;1973;692;0.14307;0.05642;0.06131;0.01876;0.00658
872;32 jaar;2020;15112;5951;6486;1977;698;0.14332;0.05644;0.06151;0.01875;0.00662
873;32 jaar;2021;15296;6049;6543;1990;713;0.14316;0.05662;0.06123;0.01863;0.00668
874;32 jaar;2022;15747;6208;6750;2047;741;0.14288;0.05633;0.06125;0.01857;0.00673
875;32 jaar;2023;15803;6220;6780;2053;750;0.14286;0.05623;0.06129;0.01856;0.00678
876;32 jaar;2024;15647;6163;6706;2031;747;0.14286;0.05627;0.06123;0.01854;0.00682
877;32 jaar;2025;15611;6149;6688;2027;747;0.1429;0.05629;0.06122;0.01855;0.00684
878;32 jaar;2026;15661;6166;6702;2032;761;0.14297;0.05629;0.06118;0.01855;0.00695
879;32 jaar;2027;15364;6044;6576;1993;751;0.14298;0.05624;0.0612;0.01855;0.00699
880;32 jaar;2028;15254;6010;6540;1954;750;0.14276;0.05625;0.06121;0.01829;0.00702
881;32 jaar;2029;15494;6106;6642;1981;765;0.14277;0.05626;0.06121;0.01826;0.00705
882;32 jaar;2030;15875;6255;6805;2028;786;0.14279;0.05627;0.06121;0.01825;0.00707
883;32 jaar;2031;15967;6291;6844;2039;793;0.14279;0.05626;0.06121;0.01823;0.00709
884;32 jaar;2032;16348;6441;7009;2086;813;0.14278;0.05625;0.06121;0.01822;0.0071
885;32 jaar;2033;16119;6353;6912;2054;801;0.14275;0.05626;0.06121;0.01819;0.00709
886;32 jaar;2034;15995;6303;6858;2039;795;0.14277;0.05626;0.06121;0.0182;0.00709
887;32 jaar;2035;15942;6282;6835;2033;792;0.14277;0.05626;0.06121;0.01821;0.00709
888;32 jaar;2036;15557;6130;6670;1984;773;0.14277;0.05626;0.06121;0.01821;0.0071
889;32 jaar;2037;15150;5970;6495;1932;753;0.14277;0.05626;0.06121;0.01821;0.00709
890;32 jaar;2038;14991;5907;6427;1911;745;0.14277;0.05626;0.06121;0.0182;0.00709
891;32 jaar;2039;14842;5848;6363;1893;738;0.14277;0.05626;0.06121;0.01821;0.00709
892;32 jaar;2040;14993;5908;6428;1912;745;0.14277;0.05626;0.06121;0.01821;0.00709
893;32 jaar;2041;15025;5921;6442;1916;747;0.14277;0.05626;0.06121;0.01821;0.00709
894;32 jaar;2042;15019;5918;6439;1915;746;0.14277;0.05626;0.06121;0.0182;0.00709
895;32 jaar;2043;14700;5793;6303;1874;731;0.14277;0.05626;0.06121;0.0182;0.00709
896;32 jaar;2044;14517;5721;6224;1851;721;0.14277;0.05626;0.06121;0.01821;0.00709
897;32 jaar;2045;14550;5734;6238;1855;723;0.14277;0.05626;0.06121;0.01821;0.00709
898;32 jaar;2046;14609;5757;6264;1863;726;0.14277;0.05626;0.06121;0.01821;0.00709
899;32 jaar;2047;14721;5801;6311;1877;732;0.14277;0.05626;0.06121;0.01821;0.00709
900;32 jaar;2048;14819;5840;6354;1890;736;0.14277;0.05626;0.06121;0.01821;0.00709
901;32 jaar;2049;14938;5886;6405;1905;742;0.14277;0.05626;0.06121;0.01821;0.00709
902;32 jaar;2050;15028;5922;6443;1916;747;0.14277;0.05626;0.06121;0.01821;0.00709
903;32 jaar;2051;15116;5956;6481;1927;751;0.14277;0.05626;0.06121;0.01821;0.00709
904;32 jaar;2052;15197;5988;6515;1938;755;0.14277;0.05626;0.06121;0.01821;0.00709
905;32 jaar;2053;15275;6019;6549;1948;759;0.14277;0.05626;0.06121;0.01821;0.00709
906;32 jaar;2054;15331;6041;6573;1955;762;0.14277;0.05626;0.06121;0.01821;0.00709
907;32 jaar;2055;15385;6062;6596;1962;765;0.14277;0.05626;0.06121;0.01821;0.00709
908;32 jaar;2056;15444;6086;6622;1969;768;0.14277;0.05626;0.06121;0.01821;0.00709
909;32 jaar;2057;15483;6101;6638;1974;769;0.14277;0.05626;0.06121;0.01821;0.00709
910;32 jaar;2058;15511;6112;6650;1978;771;0.14277;0.05626;0.06121;0.01821;0.00709
911;32 jaar;2059;15536;6122;6661;1981;772;0.14277;0.05626;0.06121;0.01821;0.00709
912;33 jaar;2012;12999;4609;5755;1986;648;0.13038;0.04623;0.05772;0.01992;0.0065
913;33 jaar;2013;13326;4591;5955;2111;669;0.12949;0.04462;0.05787;0.02051;0.0065
914;33 jaar;2014;13068;4485;5866;2053;664;0.12844;0.04408;0.05765;0.02018;0.00653
915;33 jaar;2015;12698;4342;5726;1968;662;0.12849;0.04394;0.05795;0.01991;0.0067
916;33 jaar;2016;12623;4309;5740;1921;654;0.12845;0.04384;0.05841;0.01955;0.00665
917;33 jaar;2017;12966;4387;5910;1981;688;0.12902;0.04366;0.05881;0.01972;0.00684
918;33 jaar;2018;13337;4520;6080;2031;706;0.13023;0.04414;0.05936;0.01983;0.0069
919;33 jaar;2019;13807;4661;6324;2083;738;0.13129;0.04433;0.06014;0.01981;0.00702
920;33 jaar;2020;13822;4712;6296;2064;750;0.13136;0.04478;0.05983;0.01962;0.00713
921;33 jaar;2021;13878;4726;6327;2071;754;0.13158;0.04481;0.05999;0.01964;0.00715
922;33 jaar;2022;14017;4772;6383;2091;770;0.13118;0.04466;0.05974;0.01957;0.00721
923;33 jaar;2023;14445;4905;6590;2152;799;0.13109;0.04451;0.0598;0.01953;0.00725
924;33 jaar;2024;14499;4920;6612;2159;808;0.13109;0.04448;0.05978;0.01952;0.0073
925;33 jaar;2025;14358;4877;6541;2137;803;0.1311;0.04453;0.05973;0.01951;0.00733
926;33 jaar;2026;14325;4865;6525;2134;802;0.13113;0.04453;0.05973;0.01953;0.00734
927;33 jaar;2027;14371;4875;6540;2139;817;0.13119;0.0445;0.0597;0.01953;0.00746
928;33 jaar;2028;14103;4781;6418;2099;805;0.13122;0.04449;0.05972;0.01953;0.00749
929;33 jaar;2029;14005;4756;6383;2063;804;0.13104;0.0445;0.05972;0.0193;0.00752
930;33 jaar;2030;14225;4831;6482;2092;819;0.13105;0.04451;0.05972;0.01928;0.00755
931;33 jaar;2031;14574;4949;6641;2143;842;0.13107;0.0445;0.05972;0.01927;0.00757
932;33 jaar;2032;14659;4977;6679;2154;849;0.13107;0.0445;0.05972;0.01926;0.00759
933;33 jaar;2033;15008;5096;6839;2204;870;0.13106;0.0445;0.05972;0.01924;0.0076
934;33 jaar;2034;14799;5026;6745;2171;858;0.13104;0.0445;0.05972;0.01922;0.00759
935;33 jaar;2035;14686;4987;6693;2155;851;0.13105;0.0445;0.05972;0.01923;0.00759
936;33 jaar;2036;14638;4970;6671;2148;848;0.13105;0.0445;0.05972;0.01924;0.00759
937;33 jaar;2037;14286;4851;6510;2097;828;0.13105;0.0445;0.05972;0.01924;0.0076
938;33 jaar;2038;13914;4725;6341;2042;806;0.13105;0.0445;0.05972;0.01923;0.00759
939;33 jaar;2039;13769;4676;6275;2020;798;0.13105;0.0445;0.05972;0.01923;0.00759
940;33 jaar;2040;13633;4629;6213;2001;790;0.13105;0.0445;0.05972;0.01923;0.00759
941;33 jaar;2041;13772;4676;6276;2021;798;0.13105;0.0445;0.05972;0.01923;0.00759
942;33 jaar;2042;13801;4686;6289;2025;800;0.13105;0.0445;0.05972;0.01923;0.00759
943;33 jaar;2043;13796;4685;6287;2025;800;0.13105;0.0445;0.05972;0.01923;0.00759
944;33 jaar;2044;13505;4586;6154;1982;783;0.13105;0.0445;0.05972;0.01923;0.00759
945;33 jaar;2045;13338;4529;6078;1957;773;0.13105;0.0445;0.05972;0.01923;0.00759
946;33 jaar;2046;13368;4539;6092;1962;775;0.13105;0.0445;0.05972;0.01923;0.00759
947;33 jaar;2047;13422;4558;6117;1970;778;0.13105;0.0445;0.05972;0.01923;0.00759
948;33 jaar;2048;13524;4592;6163;1985;784;0.13105;0.0445;0.05972;0.01923;0.00759
949;33 jaar;2049;13615;4623;6205;1998;789;0.13105;0.0445;0.05972;0.01923;0.00759
950;33 jaar;2050;13723;4660;6254;2014;795;0.13105;0.0445;0.05972;0.01923;0.00759
951;33 jaar;2051;13806;4688;6292;2026;800;0.13105;0.0445;0.05972;0.01923;0.00759
952;33 jaar;2052;13886;4715;6328;2038;805;0.13105;0.0445;0.05972;0.01923;0.00759
953;33 jaar;2053;13960;4740;6362;2049;809;0.13105;0.0445;0.05972;0.01923;0.00759
954;33 jaar;2054;14031;4765;6394;2059;813;0.13105;0.0445;0.05972;0.01923;0.00759
955;33 jaar;2055;14083;4782;6418;2067;816;0.13105;0.0445;0.05972;0.01923;0.00759
956;33 jaar;2056;14132;4799;6440;2074;819;0.13105;0.0445;0.05972;0.01923;0.00759
957;33 jaar;2057;14186;4817;6465;2082;822;0.13105;0.0445;0.05972;0.01923;0.00759
958;33 jaar;2058;14222;4829;6481;2087;824;0.13105;0.0445;0.05972;0.01923;0.00759
959;33 jaar;2059;14247;4838;6493;2091;826;0.13105;0.0445;0.05972;0.01923;0.00759
960;34 jaar;2012;11582;3647;5139;2097;699;0.1153;0.03631;0.05116;0.02087;0.00696
961;34 jaar;2013;11439;3510;5112;2087;730;0.11472;0.0352;0.05127;0.02093;0.00732
962;34 jaar;2014;11681;3496;5276;2152;757;0.11354;0.03398;0.05129;0.02092;0.00736
963;34 jaar;2015;11569;3452;5262;2096;758;0.1137;0.03393;0.05172;0.0206;0.00745
964;34 jaar;2016;11197;3328;5115;2017;737;0.11328;0.03367;0.05174;0.02041;0.00746
965;34 jaar;2017;11123;3285;5126;1979;732;0.1131;0.03341;0.05213;0.02012;0.00745
966;34 jaar;2018;11372;3324;5232;2043;774;0.11309;0.03306;0.05203;0.02031;0.0077
967;34 jaar;2019;11700;3435;5385;2087;793;0.11419;0.03353;0.05256;0.02037;0.00773
968;34 jaar;2020;12117;3549;5601;2142;826;0.11519;0.03373;0.05325;0.02036;0.00785
969;34 jaar;2021;12117;3587;5569;2126;836;0.11513;0.03408;0.05291;0.0202;0.00794
970;34 jaar;2022;12134;3569;5591;2134;840;0.11505;0.03384;0.05302;0.02023;0.00796
971;34 jaar;2023;12265;3606;5646;2157;857;0.11479;0.03375;0.05284;0.02018;0.00802
972;34 jaar;2024;12643;3713;5823;2221;887;0.11476;0.0337;0.05285;0.02016;0.00805
973;34 jaar;2025;12694;3727;5843;2230;895;0.11479;0.0337;0.05284;0.02016;0.00809
974;34 jaar;2026;12569;3693;5780;2208;888;0.11478;0.03373;0.05278;0.02016;0.00811
975;34 jaar;2027;12538;3680;5766;2204;887;0.11478;0.03369;0.05279;0.02018;0.00812
976;34 jaar;2028;12582;3690;5781;2209;902;0.11486;0.03368;0.05277;0.02017;0.00824
977;34 jaar;2029;12350;3620;5673;2168;889;0.1149;0.03369;0.05278;0.02017;0.00827
978;34 jaar;2030;12267;3602;5642;2137;887;0.11476;0.03369;0.05279;0.01999;0.00829
979;34 jaar;2031;12458;3658;5730;2167;903;0.11477;0.0337;0.05279;0.01997;0.00832
980;34 jaar;2032;12764;3747;5870;2220;927;0.11478;0.03369;0.05279;0.01996;0.00834
981;34 jaar;2033;12839;3768;5904;2231;935;0.11479;0.03369;0.05279;0.01995;0.00836
982;34 jaar;2034;13144;3858;6045;2283;958;0.11479;0.03369;0.05279;0.01994;0.00836
983;34 jaar;2035;12962;3805;5962;2250;944;0.11477;0.03369;0.05279;0.01992;0.00836
984;34 jaar;2036;12863;3776;5916;2234;937;0.11477;0.03369;0.05279;0.01993;0.00836
985;34 jaar;2037;12821;3764;5897;2227;934;0.11478;0.03369;0.05279;0.01994;0.00836
986;34 jaar;2038;12514;3673;5756;2174;912;0.11478;0.03369;0.05279;0.01994;0.00836
987;34 jaar;2039;12191;3579;5607;2117;888;0.11478;0.03369;0.05279;0.01993;0.00836
988;34 jaar;2040;12065;3542;5549;2095;879;0.11478;0.03369;0.05279;0.01993;0.00836
989;34 jaar;2041;11946;3507;5494;2075;870;0.11478;0.03369;0.05279;0.01993;0.00836
990;34 jaar;2042;12067;3542;5550;2096;879;0.11478;0.03369;0.05279;0.01993;0.00836
991;34 jaar;2043;12092;3550;5562;2100;881;0.11478;0.03369;0.05279;0.01993;0.00836
992;34 jaar;2044;12088;3549;5560;2099;881;0.11478;0.03369;0.05279;0.01993;0.00836
993;34 jaar;2045;11835;3474;5443;2055;862;0.11478;0.03369;0.05279;0.01993;0.00836
994;34 jaar;2046;11689;3431;5376;2030;852;0.11478;0.03369;0.05279;0.01993;0.00836
995;34 jaar;2047;11716;3439;5389;2035;854;0.11478;0.03369;0.05279;0.01993;0.00836
996;34 jaar;2048;11764;3453;5411;2043;857;0.11478;0.03369;0.05279;0.01993;0.00836
997;34 jaar;2049;11853;3479;5452;2058;864;0.11478;0.03369;0.05279;0.01993;0.00836
998;34 jaar;2050;11932;3503;5488;2072;869;0.11478;0.03369;0.05279;0.01993;0.00836
999;34 jaar;2051;12027;3531;5532;2089;876;0.11478;0.03369;0.05279;0.01993;0.00836
1000;34 jaar;2052;12099;3552;5565;2101;881;0.11478;0.03369;0.05279;0.01993;0.00836
1001;34 jaar;2053;12169;3572;5597;2113;887;0.11478;0.03369;0.05279;0.01993;0.00836
1002;34 jaar;2054;12233;3591;5627;2125;891;0.11478;0.03369;0.05279;0.01993;0.00836
1003;34 jaar;2055;12295;3609;5655;2135;896;0.11478;0.03369;0.05279;0.01993;0.00836
1004;34 jaar;2056;12341;3623;5676;2143;899;0.11478;0.03369;0.05279;0.01993;0.00836
1005;34 jaar;2057;12383;3635;5696;2151;902;0.11478;0.03369;0.05279;0.01993;0.00836
1006;34 jaar;2058;12431;3649;5718;2159;906;0.11478;0.03369;0.05279;0.01993;0.00836
1007;34 jaar;2059;12462;3658;5732;2164;908;0.11478;0.03369;0.05279;0.01993;0.00836
1008;35 jaar;2012;9765;2770;4278;1996;721;0.09839;0.02791;0.0431;0.02011;0.00727
1009;35 jaar;2013;9832;2722;4357;2031;722;0.09791;0.02711;0.04338;0.02022;0.00719
1010;35 jaar;2014;9732;2646;4332;2009;745;0.09761;0.02654;0.04345;0.02015;0.00747
1011;35 jaar;2015;10003;2680;4496;2068;759;0.09726;0.02606;0.04372;0.02011;0.00738
1012;35 jaar;2016;9859;2610;4478;2000;771;0.09688;0.02565;0.044;0.01966;0.00758
1013;35 jaar;2017;9531;2489;4349;1944;749;0.09638;0.02517;0.04398;0.01966;0.00758
1014;35 jaar;2018;9438;2467;4326;1900;744;0.09592;0.02508;0.04397;0.01931;0.00756
1015;35 jaar;2019;9663;2504;4410;1963;785;0.09606;0.02489;0.04385;0.01952;0.00781
1016;35 jaar;2020;9936;2587;4541;2006;802;0.09696;0.02525;0.04431;0.01958;0.00783
1017;35 jaar;2021;10274;2660;4720;2057;837;0.09767;0.02529;0.04487;0.01956;0.00796
1018;35 jaar;2022;10242;2661;4690;2045;845;0.09732;0.02528;0.04457;0.01944;0.00803
1019;35 jaar;2023;10265;2660;4705;2051;848;0.09735;0.02523;0.04462;0.01945;0.00804
1020;35 jaar;2024;10379;2690;4749;2076;864;0.09717;0.02518;0.04445;0.01944;0.00809
1021;35 jaar;2025;10698;2770;4894;2140;894;0.09714;0.02515;0.04443;0.01943;0.00811
1022;35 jaar;2026;10742;2779;4913;2149;901;0.09717;0.02514;0.04445;0.01944;0.00815
1023;35 jaar;2027;10633;2752;4860;2127;893;0.09713;0.02514;0.0444;0.01943;0.00816
1024;35 jaar;2028;10609;2745;4849;2123;892;0.09714;0.02513;0.0444;0.01944;0.00817
1025;35 jaar;2029;10648;2752;4861;2128;907;0.09724;0.02513;0.04439;0.01944;0.00828
1026;35 jaar;2030;10453;2701;4771;2089;893;0.09727;0.02513;0.0444;0.01944;0.00831
1027;35 jaar;2031;10386;2686;4746;2063;890;0.09717;0.02513;0.0444;0.0193;0.00833
1028;35 jaar;2032;10547;2728;4819;2093;906;0.09717;0.02514;0.0444;0.01929;0.00835
1029;35 jaar;2033;10806;2794;4937;2144;931;0.09719;0.02513;0.0444;0.01928;0.00837
1030;35 jaar;2034;10870;2811;4965;2156;938;0.0972;0.02513;0.0444;0.01928;0.00839
1031;35 jaar;2035;11127;2877;5083;2206;961;0.0972;0.02513;0.0444;0.01927;0.00839
1032;35 jaar;2036;10974;2838;5014;2174;948;0.09718;0.02513;0.0444;0.01925;0.00839
1033;35 jaar;2037;10891;2817;4976;2158;940;0.09719;0.02513;0.0444;0.01926;0.00839
1034;35 jaar;2038;10856;2807;4960;2152;937;0.09719;0.02513;0.0444;0.01926;0.00839
1035;35 jaar;2039;10597;2740;4841;2100;915;0.09719;0.02513;0.0444;0.01926;0.00839
1036;35 jaar;2040;10324;2670;4717;2046;891;0.09719;0.02513;0.0444;0.01926;0.00839
1037;35 jaar;2041;10218;2643;4669;2025;882;0.09719;0.02513;0.0444;0.01926;0.00839
1038;35 jaar;2042;10118;2617;4623;2005;874;0.09719;0.02513;0.0444;0.01926;0.00839
1039;35 jaar;2043;10220;2643;4669;2026;882;0.09719;0.02513;0.0444;0.01926;0.00839
1040;35 jaar;2044;10242;2649;4679;2030;884;0.09719;0.02513;0.0444;0.01926;0.00839
1041;35 jaar;2045;10239;2648;4678;2029;884;0.09719;0.02513;0.0444;0.01926;0.00839
1042;35 jaar;2046;10025;2593;4580;1987;866;0.09719;0.02513;0.0444;0.01926;0.00839
1043;35 jaar;2047;9903;2561;4524;1963;855;0.09719;0.02513;0.0444;0.01926;0.00839
1044;35 jaar;2048;9925;2567;4535;1967;857;0.09719;0.02513;0.0444;0.01926;0.00839
1045;35 jaar;2049;9966;2577;4553;1975;860;0.09719;0.02513;0.0444;0.01926;0.00839
1046;35 jaar;2050;10041;2597;4588;1990;867;0.09719;0.02513;0.0444;0.01926;0.00839
1047;35 jaar;2051;10108;2614;4618;2003;873;0.09719;0.02513;0.0444;0.01926;0.00839
1048;35 jaar;2052;10188;2635;4655;2019;880;0.09719;0.02513;0.0444;0.01926;0.00839
1049;35 jaar;2053;10249;2650;4682;2031;885;0.09719;0.02513;0.0444;0.01926;0.00839
1050;35 jaar;2054;10308;2666;4709;2043;890;0.09719;0.02513;0.0444;0.01926;0.00839
1051;35 jaar;2055;10363;2680;4734;2054;895;0.09719;0.02513;0.0444;0.01926;0.00839
1052;35 jaar;2056;10415;2693;4758;2064;899;0.09719;0.02513;0.0444;0.01926;0.00839
1053;35 jaar;2057;10453;2703;4776;2072;903;0.09719;0.02513;0.0444;0.01926;0.00839
1054;35 jaar;2058;10490;2713;4792;2079;906;0.09719;0.02513;0.0444;0.01926;0.00839
1055;35 jaar;2059;10530;2723;4811;2087;909;0.09719;0.02513;0.0444;0.01926;0.00839
1056;36 jaar;2012;8125;2138;3510;1783;694;0.08143;0.02143;0.03518;0.01787;0.00695
1057;36 jaar;2013;7788;1869;3423;1770;725;0.07848;0.01884;0.0345;0.01784;0.0073
1058;36 jaar;2014;8026;1990;3515;1775;745;0.07993;0.01982;0.03501;0.01768;0.00742
1059;36 jaar;2015;7961;1944;3509;1751;756;0.07983;0.0195;0.03519;0.01756;0.00759
1060;36 jaar;2016;8135;1947;3628;1792;768;0.07909;0.01893;0.03527;0.01742;0.00746
1061;36 jaar;2017;8033;1875;3621;1749;788;0.07891;0.01842;0.03557;0.01718;0.00774
1062;36 jaar;2018;7725;1790;3477;1697;761;0.07807;0.01809;0.03514;0.01715;0.00769
1063;36 jaar;2019;7672;1799;3464;1651;757;0.07793;0.01828;0.03519;0.01678;0.00769
1064;36 jaar;2020;7856;1824;3527;1709;796;0.07808;0.01813;0.03505;0.01699;0.00792
1065;36 jaar;2021;8065;1872;3633;1748;813;0.0787;0.01827;0.03545;0.01706;0.00793
1066;36 jaar;2022;8319;1905;3773;1793;847;0.07909;0.01811;0.03587;0.01705;0.00806
1067;36 jaar;2023;8293;1909;3747;1783;854;0.07881;0.01814;0.0356;0.01694;0.00812
1068;36 jaar;2024;8316;1916;3757;1787;857;0.07888;0.01817;0.03563;0.01695;0.00812
1069;36 jaar;2025;8400;1936;3781;1811;872;0.07865;0.01813;0.0354;0.01696;0.00816
1070;36 jaar;2026;8661;1992;3900;1868;900;0.07866;0.0181;0.03542;0.01697;0.00818
1071;36 jaar;2027;8697;1998;3917;1875;907;0.07869;0.01808;0.03544;0.01697;0.00821
1072;36 jaar;2028;8609;1980;3874;1856;899;0.07866;0.01809;0.0354;0.01695;0.00821
1073;36 jaar;2029;8589;1976;3865;1852;897;0.07866;0.01809;0.0354;0.01696;0.00821
1074;36 jaar;2030;8622;1980;3874;1857;911;0.07875;0.01809;0.03538;0.01696;0.00832
1075;36 jaar;2031;8466;1943;3803;1823;896;0.07879;0.01808;0.0354;0.01696;0.00834
1076;36 jaar;2032;8414;1933;3784;1804;894;0.07872;0.01808;0.0354;0.01687;0.00836
1077;36 jaar;2033;8544;1963;3842;1830;909;0.07872;0.01809;0.0354;0.01686;0.00838
1078;36 jaar;2034;8754;2011;3935;1874;933;0.07874;0.01809;0.0354;0.01686;0.0084
1079;36 jaar;2035;8806;2022;3958;1885;941;0.07875;0.01809;0.0354;0.01685;0.00842
1080;36 jaar;2036;9014;2070;4052;1929;963;0.07875;0.01809;0.0354;0.01685;0.00842
1081;36 jaar;2037;8891;2042;3997;1901;950;0.07874;0.01809;0.0354;0.01684;0.00841
1082;36 jaar;2038;8824;2027;3967;1887;943;0.07874;0.01809;0.0354;0.01684;0.00841
1083;36 jaar;2039;8796;2020;3954;1882;940;0.07875;0.01809;0.0354;0.01685;0.00841
1084;36 jaar;2040;8587;1972;3860;1837;918;0.07875;0.01809;0.0354;0.01685;0.00841
1085;36 jaar;2041;8367;1922;3761;1790;894;0.07874;0.01809;0.0354;0.01684;0.00841
1086;36 jaar;2042;8282;1902;3723;1771;885;0.07874;0.01809;0.0354;0.01684;0.00841
1087;36 jaar;2043;8201;1884;3687;1754;876;0.07874;0.01809;0.0354;0.01684;0.00841
1088;36 jaar;2044;8283;1903;3724;1772;885;0.07874;0.01809;0.0354;0.01685;0.00841
1089;36 jaar;2045;8301;1907;3732;1776;887;0.07874;0.01809;0.0354;0.01684;0.00841
1090;36 jaar;2046;8299;1906;3730;1775;887;0.07874;0.01809;0.0354;0.01684;0.00841
1091;36 jaar;2047;8126;1867;3653;1738;868;0.07874;0.01809;0.0354;0.01684;0.00841
1092;36 jaar;2048;8028;1844;3609;1717;858;0.07874;0.01809;0.0354;0.01684;0.00841
1093;36 jaar;2049;8046;1848;3617;1721;860;0.07874;0.01809;0.0354;0.01684;0.00841
1094;36 jaar;2050;8079;1856;3632;1728;863;0.07874;0.01809;0.0354;0.01684;0.00841
1095;36 jaar;2051;8140;1870;3659;1741;870;0.07874;0.01809;0.0354;0.01684;0.00841
1096;36 jaar;2052;8194;1882;3683;1753;876;0.07874;0.01809;0.0354;0.01684;0.00841
1097;36 jaar;2053;8259;1897;3713;1767;883;0.07874;0.01809;0.0354;0.01684;0.00841
1098;36 jaar;2054;8308;1908;3735;1777;888;0.07874;0.01809;0.0354;0.01684;0.00841
1099;36 jaar;2055;8356;1919;3756;1787;893;0.07874;0.01809;0.0354;0.01684;0.00841
1100;36 jaar;2056;8400;1929;3776;1797;898;0.07874;0.01809;0.0354;0.01684;0.00841
1101;36 jaar;2057;8442;1939;3795;1806;902;0.07874;0.01809;0.0354;0.01684;0.00841
1102;36 jaar;2058;8473;1946;3809;1812;905;0.07874;0.01809;0.0354;0.01684;0.00841
1103;36 jaar;2059;8502;1953;3822;1819;909;0.07874;0.01809;0.0354;0.01684;0.00841
1104;37 jaar;2012;6253;1431;2672;1459;691;0.06169;0.01412;0.02636;0.01439;0.00682
1105;37 jaar;2013;6190;1462;2607;1443;677;0.06201;0.01464;0.02612;0.01446;0.00679
1106;37 jaar;2014;6082;1395;2546;1433;708;0.06126;0.01405;0.02565;0.01443;0.00713
1107;37 jaar;2015;6283;1469;2659;1428;728;0.06255;0.01462;0.02647;0.01421;0.00725
1108;37 jaar;2016;6191;1423;2639;1397;731;0.06203;0.01426;0.02644;0.014;0.00733
1109;37 jaar;2017;6314;1397;2730;1444;744;0.06134;0.01357;0.02652;0.01402;0.00723
1110;37 jaar;2018;6250;1389;2691;1400;770;0.06133;0.01364;0.02641;0.01374;0.00755
1111;37 jaar;2019;6022;1343;2582;1359;739;0.06081;0.01356;0.02607;0.01372;0.00746
1112;37 jaar;2020;5971;1342;2577;1318;735;0.0606;0.01362;0.02615;0.01337;0.00746
1113;37 jaar;2021;6141;1381;2621;1367;772;0.06099;0.01371;0.02603;0.01358;0.00766
1114;37 jaar;2022;6280;1390;2702;1400;787;0.06124;0.01356;0.02635;0.01366;0.00768
1115;37 jaar;2023;6478;1422;2801;1434;821;0.06156;0.01351;0.02662;0.01363;0.0078
1116;37 jaar;2024;6455;1426;2777;1427;826;0.06132;0.01354;0.02638;0.01355;0.00785
1117;37 jaar;2025;6455;1431;2768;1429;827;0.0612;0.01357;0.02624;0.01355;0.00784
1118;37 jaar;2026;6530;1448;2790;1451;841;0.06113;0.01355;0.02612;0.01358;0.00788
1119;37 jaar;2027;6733;1488;2880;1497;868;0.06114;0.01351;0.02615;0.01359;0.00788
1120;37 jaar;2028;6761;1494;2892;1501;874;0.06117;0.01351;0.02617;0.01358;0.00791
1121;37 jaar;2029;6691;1480;2859;1486;865;0.06112;0.01352;0.02612;0.01357;0.00791
1122;37 jaar;2030;6674;1477;2851;1483;863;0.06111;0.01353;0.02611;0.01358;0.0079
1123;37 jaar;2031;6704;1481;2859;1487;877;0.06121;0.01352;0.02611;0.01358;0.008
1124;37 jaar;2032;6583;1453;2808;1460;862;0.06124;0.01352;0.02612;0.01358;0.00802
1125;37 jaar;2033;6545;1446;2793;1447;859;0.06121;0.01352;0.02612;0.01353;0.00803
1126;37 jaar;2034;6646;1468;2836;1468;874;0.06121;0.01352;0.02612;0.01352;0.00805
1127;37 jaar;2035;6808;1504;2904;1503;897;0.06122;0.01352;0.02612;0.01352;0.00806
1128;37 jaar;2036;6850;1512;2921;1512;904;0.06124;0.01352;0.02612;0.01352;0.00808
1129;37 jaar;2037;7011;1548;2991;1547;925;0.06124;0.01352;0.02612;0.01352;0.00808
1130;37 jaar;2038;6916;1527;2950;1526;912;0.06123;0.01352;0.02612;0.01351;0.00808
1131;37 jaar;2039;6864;1516;2928;1515;906;0.06123;0.01352;0.02612;0.01351;0.00808
1132;37 jaar;2040;6842;1511;2919;1510;903;0.06123;0.01352;0.02612;0.01351;0.00808
1133;37 jaar;2041;6681;1475;2850;1474;882;0.06123;0.01352;0.02612;0.01351;0.00808
1134;37 jaar;2042;6510;1438;2777;1437;859;0.06123;0.01352;0.02612;0.01351;0.00808
1135;37 jaar;2043;6444;1423;2749;1422;850;0.06123;0.01352;0.02612;0.01351;0.00808
1136;37 jaar;2044;6382;1409;2722;1408;842;0.06123;0.01352;0.02612;0.01351;0.00808
1137;37 jaar;2045;6446;1423;2750;1422;851;0.06123;0.01352;0.02612;0.01351;0.00808
