ID;Geslacht;Leeftijd;Marges;RegioS;Perioden;PersonenMetEenWerkloosheidsuitkering_1
1953;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2018 september;
1954;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2018 oktober;
1955;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2018 november;
1956;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2018 december;
1957;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 januari;
1958;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 februari;
1959;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 maart;
1960;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 april;
1961;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 mei;
1962;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 juni;
1963;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 juli;
1964;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 augustus;
1965;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 september;
1966;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 oktober;
1967;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 november;
1968;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2019 december;
1969;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 januari;
1970;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 februari;
1971;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 maart;
1972;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 april;
1973;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 mei;
1974;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 juni;
1975;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 juli;
1976;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 augustus;
1977;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 september;
1978;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 oktober;
1979;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 november;
1980;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2020 december;
1981;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 januari;
1982;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 februari;
1983;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 maart;
1984;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 april;
1985;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 mei;
1986;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 juni;
1987;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 juli;
1988;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 augustus;
1989;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 september;
1990;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 oktober;
1991;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 november;
1992;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2021 december;
1993;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 januari;
1994;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 februari;
1995;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 maart;
1996;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 april;
1997;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 mei;
1998;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 juni;
1999;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 juli;
2000;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 augustus;
2001;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 september;
2002;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 oktober;
2003;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 november;
2004;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2022 december;
2005;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 januari;
2006;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 februari;
2007;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 maart;
2008;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 april;
2009;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 mei;
2010;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 juni;
2011;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 juli;
2012;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 augustus;
2013;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 september;
2014;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 oktober;
2015;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 november;
2016;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2023 december;
2017;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 januari;
2018;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 februari;
2019;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 maart;
2020;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 april;
2021;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 mei;
2022;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 juni;
2023;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 juli;
2024;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 augustus;
2025;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 september;
2026;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 oktober;
2027;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024  november;
2028;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2024 december;
2029;Totaal mannen en vrouwen;Totaal;Waarde;Niet in te delen (PV);2025 januari;
2030;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 januari;
2031;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 februari;
2032;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 maart;
2033;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 april;
2034;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 mei;
2035;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 juni;
2036;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 juli;
2037;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 augustus;
2038;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 september;
2039;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 oktober;
2040;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 november;
2041;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2013 december;
2042;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 januari;17790.0
2043;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 februari;18020.0
2044;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 maart;17070.0
2045;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 april;16880.0
2046;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 mei;17180.0
2047;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 juni;17290.0
2048;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 juli;17550.0
2049;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 augustus;16680.0
2050;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 september;16470.0
2051;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 oktober;16690.0
2052;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 november;16920.0
2053;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2014 december;18160.0
2054;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 januari;17990.0
2055;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 februari;17990.0
2056;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 maart;16980.0
2057;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 april;16530.0
2058;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 mei;16730.0
2059;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 juni;17030.0
2060;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 juli;16860.0
2061;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 augustus;16820.0
2062;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 september;16840.0
2063;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 oktober;16880.0
2064;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 november;16920.0
2065;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2015 december;17070.0
2066;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 januari;17020.0
2067;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 februari;17210.0
2068;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 maart;16990.0
2069;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 april;17210.0
2070;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 mei;16870.0
2071;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 juni;17070.0
2072;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 juli;16710.0
2073;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 augustus;16870.0
2074;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 september;16550.0
2075;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 oktober;16650.0
2076;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 november;16370.0
2077;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2016 december;16420.0
2078;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 januari;16130.0
2079;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 februari;16110.0
2080;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 maart;15730.0
2081;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 april;15670.0
2082;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 mei;15200.0
2083;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 juni;15150.0
2084;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 juli;14620.0
2085;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 augustus;14600.0
2086;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 september;14050.0
2087;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 oktober;14040.0
2088;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 november;13500.0
2089;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2017 december;13480.0
2090;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 januari;12950.0
2091;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 februari;12890.0
2092;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 maart;12350.0
2093;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 april;12270.0
2094;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 mei;11730.0
2095;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 juni;11680.0
2096;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 juli;11200.0
2097;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 augustus;11210.0
2098;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 september;10800.0
2099;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 oktober;10880.0
2100;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 november;10520.0
2101;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2018 december;10630.0
2102;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 januari;10280.0
2103;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 februari;10330.0
2104;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 maart;9970.0
2105;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 april;9960.0
2106;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 mei;9620.0
2107;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 juni;9590.0
2108;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 juli;9380.0
2109;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 augustus;9380.0
2110;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 september;9330.0
2111;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 oktober;9420.0
2112;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 november;9550.0
2113;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2019 december;9730.0
2114;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 januari;9970.0
2115;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 februari;10170.0
2116;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 maart;10430.0
2117;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 april;10610.0
2118;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 mei;10750.0
2119;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 juni;10850.0
2120;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 juli;10820.0
2121;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 augustus;10850.0
2122;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 september;10630.0
2123;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 oktober;10580.0
2124;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 november;10200.0
2125;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2020 december;10110.0
2126;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 januari;9640.0
2127;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 februari;9490.0
2128;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 maart;8960.0
2129;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 april;8780.0
2130;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 mei;8260.0
2131;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 juni;8070.0
2132;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 juli;7660.0
2133;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 augustus;7470.0
2134;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 september;7150.0
2135;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 oktober;6990.0
2136;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 november;6740.0
2137;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2021 december;6610.0
2138;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 januari;6430.0
2139;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 februari;6310.0
2140;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 maart;6150.0
2141;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 april;6080.0
2142;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 mei;5930.0
2143;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 juni;5900.0
2144;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 juli;5800.0
2145;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 augustus;5800.0
2146;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 september;5740.0
2147;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 oktober;5770.0
2148;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 november;5740.0
2149;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2022 december;5780.0
2150;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 januari;5790.0
2151;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 februari;5820.0
2152;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 maart;5810.0
2153;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 april;5840.0
2154;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 mei;5920.0
2155;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 juni;5870.0
2156;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 juli;5860.0
2157;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 augustus;6140.0
2158;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 september;6180.0
2159;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 oktober;6380.0
2160;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 november;6470.0
2161;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2023 december;5980.0
2162;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 januari;6060.0
2163;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 februari;6180.0
2164;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 maart;6100.0
2165;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 april;6140.0
2166;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 mei;6110.0
2167;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 juni;6280.0
2168;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 juli;6400.0
2169;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 augustus;6700.0
2170;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 september;6850.0
2171;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 oktober;7060.0
2172;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024  november;7130.0
2173;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2024 december;7010.0
2174;Totaal mannen en vrouwen;Totaal;Waarde;Groningen (AM);2025 januari;6960.0
2175;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 januari;
2176;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 februari;
2177;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 maart;
2178;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 april;
2179;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 mei;
2180;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 juni;
2181;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 juli;
2182;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 augustus;
2183;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 september;
2184;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 oktober;
2185;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 november;
2186;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2013 december;
2187;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 januari;18330.0
2188;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 februari;18150.0
2189;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 maart;16740.0
2190;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 april;16270.0
2191;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 mei;16270.0
2192;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 juni;16310.0
2193;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 juli;16880.0
2194;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 augustus;15620.0
2195;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 september;15580.0
2196;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 oktober;15880.0
2197;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 november;16230.0
2198;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2014 december;18060.0
2199;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 januari;17980.0
2200;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 februari;17610.0
2201;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 maart;16080.0
2202;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 april;15220.0
2203;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 mei;15310.0
2204;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 juni;15670.0
2205;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 juli;15970.0
2206;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 augustus;15840.0
2207;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 september;15930.0
2208;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 oktober;15910.0
2209;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 november;16000.0
2210;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2015 december;16100.0
2211;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 januari;16050.0
2212;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 februari;16190.0
2213;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 maart;15920.0
2214;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 april;16070.0
2215;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 mei;15650.0
2216;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 juni;15810.0
2217;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 juli;15380.0
2218;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 augustus;15530.0
2219;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 september;15150.0
2220;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 oktober;15280.0
2221;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 november;14950.0
2222;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2016 december;15040.0
2223;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2017 januari;14700.0
2224;Totaal mannen en vrouwen;Totaal;Waarde;Friesland (AM);2017 februari;14680.0
