ID;Gewassen;BiologischeBestrijders;Perioden;AantalBedrijvenMetBestrijders_1;PercentageVanBedrijvenMetBestrijders_2;GrootteOppervlakteMetBestrijders_3;PercentageOppervlakteMetBestrijders_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16;Aantal_17;Januari_18;Februari_19;Maart_20;April_21;Mei_22;Juni_23;Juli_24;Augustus_25;September_26;Oktober_27;November_28;December_29;AantalBestrijdersPerHa_30;DoseringPerJaarPerHa_31
1322;Gerbera's onder glas;Sluipwesp tegen bladluis (Abdo/Cole.....;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1323;Gerbera's onder glas;Sluipwesp tegen bladluis (Abdo/Cole.....;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1324;Gerbera's onder glas;Sluipwesp tegen bladluis (Volu/Cole...;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1325;Gerbera's onder glas;Sluipwesp tegen bladluis (Volu/Cole...;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1326;Gerbera's onder glas;Sluipwesp/galmug tegen bladluis(Matr/...;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1327;Gerbera's onder glas;Sluipwesp/galmug tegen bladluis(Matr/...;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1328;Komkommers;Totaal bestrijders;2012;198.0;78.4;540;86.8;38.8;60.2;77.0;61.4;57.1;66.8;59.0;53.5;37.8;0.0;0.0;3.5;2746730;10.0;8.4;16.2;11.2;10.2;12.1;9.4;15.8;6.4;0.0;0.0;0.4;4417;5089.0
1329;Komkommers;Totaal bestrijders;2016;209.0;99.7;554;99.9;37.0;78.9;85.3;76.3;79.4;74.8;67.5;72.7;47.8;17.8;0.0;1.3;1746925;5.3;10.9;16.7;11.3;12.5;14.3;8.5;13.6;6.4;0.4;0.0;0.2;3152;3156.0
1330;Komkommers;Aaltjes totaal;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1331;Komkommers;Aaltjes totaal;2016;3.0;1.3;13;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;0.0
1332;Komkommers;Gaasvliegen totaal;2012;3.0;1.3;20;3.3;0.0;0.0;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
1333;Komkommers;Gaasvliegen totaal;2016;5.0;2.3;27;4.8;0.0;0.0;0.0;2.7;2.7;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1544;0.0;0.0;0.0;2.3;92.0;0.0;5.6;0.0;0.0;0.0;0.0;0.0;3;58.0
1334;Komkommers;Galmuggen totaal;2012;59.0;23.2;201;32.4;5.5;11.2;9.9;11.2;14.5;14.6;5.5;1.7;0.0;0.0;0.0;0.0;2311;0.3;19.9;10.6;1.7;2.6;15.1;49.5;0.3;0.0;0.0;0.0;0.0;4;11.0
1335;Komkommers;Galmuggen totaal;2016;114.0;54.3;323;58.3;8.1;22.8;28.5;24.7;24.3;21.5;26.5;20.2;8.0;5.2;0.0;0.0;12645;1.7;9.2;1.6;1.7;12.0;10.2;16.7;23.1;19.1;4.6;0.0;0.0;23;39.0
1336;Komkommers;Mix van biologische bestrijders totaal;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1337;Komkommers;Mix van biologische bestrijders totaal;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1338;Komkommers;Roofkever totaal;2012;3.0;1.3;20;3.3;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
1339;Komkommers;Roofkever totaal;2016;11.0;5.3;24;4.4;0.0;0.0;0.0;0.0;1.7;1.5;1.3;2.9;0.0;0.0;0.0;0.0;8;0.0;0.0;0.0;0.0;35.4;34.0;7.7;22.9;0.0;0.0;0.0;0.0;0;0.0
1340;Komkommers;Roofmijt totaal;2012;195.0;77.2;539;86.7;38.8;56.9;75.3;61.2;55.2;64.7;55.2;53.5;35.9;0.0;0.0;3.5;2710291;10.1;8.4;16.3;11.2;9.7;12.1;9.4;15.9;6.4;0.0;0.0;0.4;4358;5027.0
1341;Komkommers;Roofmijt totaal;2016;201.0;95.6;543;98.0;34.3;72.6;82.0;72.3;73.6;71.2;58.8;68.1;42.4;12.2;0.0;1.3;1664595;5.5;11.2;17.1;11.4;12.4;14.3;8.2;13.5;6.0;0.3;0.0;0.2;3003;3066.0
1342;Komkommers;Rooftrips totaal;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1343;Komkommers;Rooftrips totaal;2016;3.0;1.4;0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;1841;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;3;4258.0
1344;Komkommers;Roofwants totaal;2012;24.0;9.4;62;9.9;0.0;2.6;4.9;7.7;4.0;3.4;2.1;0.0;0.0;0.0;0.0;0.0;881;0.0;13.6;12.7;63.6;1.8;8.0;0.3;0.0;0.0;0.0;0.0;0.0;1;14.0
1345;Komkommers;Roofwants totaal;2016;12.0;5.7;49;8.9;0.0;0.0;1.0;6.9;1.6;1.7;0.0;0.0;0.0;0.0;0.0;0.0;374;0.0;0.0;4.9;81.4;6.2;7.4;0.0;0.0;0.0;0.0;0.0;0.0;1;8.0
1346;Komkommers;Sluipwesp totaal;2012;60.0;23.6;163;26.2;7.5;15.0;16.5;12.4;13.2;11.6;10.6;10.9;5.5;0.0;0.0;0.0;33234;6.7;5.2;3.7;10.3;49.0;8.1;7.8;6.3;2.8;0.0;0.0;0.0;53;204.0
1347;Komkommers;Sluipwesp totaal;2016;125.0;59.5;372;67.1;7.8;31.9;41.7;33.8;36.1;44.6;39.6;38.0;27.5;9.6;0.0;0.0;65910;0.5;4.8;9.9;9.7;12.5;16.3;12.7;16.2;15.1;2.1;0.0;0.0;119;177.0
1348;Komkommers;Zweefvlieg totaal;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1349;Komkommers;Zweefvlieg totaal;2016;2.0;0.9;15;2.7;0.0;0.0;0.0;2.7;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0;0.0;0.0;50.4;49.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
1350;Komkommers;Aaltjes tegen keverlarven (Kraussei);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1351;Komkommers;Aaltjes tegen keverlarven (Kraussei);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1352;Komkommers;Aaltjes tegen kevers (Heterorhabditis);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1353;Komkommers;Aaltjes tegen kevers (Heterorhabditis);2016;3.0;1.3;13;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;0.0
1354;Komkommers;Aaltjes tegen rupsen (Carpocapsae);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1355;Komkommers;Aaltjes tegen rupsen (Carpocapsae);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1356;Komkommers;Aaltjes tegen slakken (Phasmarhabditis);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1357;Komkommers;Aaltjes tegen slakken (Phasmarhabditis);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1358;Komkommers;Aaltjes tegen varenrouwmug (Feltiae);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1359;Komkommers;Aaltjes tegen varenrouwmug (Feltiae);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1360;Komkommers;Gaasvlieg tegen bladluis (Chrysoperla);2012;3.0;1.3;20;3.3;0.0;0.0;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
1361;Komkommers;Gaasvlieg tegen bladluis (Chrysoperla);2016;5.0;2.3;27;4.8;0.0;0.0;0.0;2.7;2.7;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1544;0.0;0.0;0.0;2.3;92.0;0.0;5.6;0.0;0.0;0.0;0.0;0.0;3;58.0
1362;Komkommers;Galmug tegen bladluis (Aphidoletes);2012;11.0;4.3;20;3.3;0.0;1.8;3.4;2.2;0.3;1.9;1.9;0.0;0.0;0.0;0.0;0.0;2173;0.0;20.1;10.7;1.2;0.8;14.8;52.4;0.0;0.0;0.0;0.0;0.0;3;106.0
1363;Komkommers;Galmug tegen bladluis (Aphidoletes);2016;47.0;22.2;104;18.7;1.6;4.4;4.4;4.7;8.2;10.2;11.1;11.4;8.0;5.2;0.0;0.0;11204;1.9;1.0;1.1;1.4;12.8;11.2;18.2;25.6;21.5;5.2;0.0;0.0;20;108.0
1364;Komkommers;Galmug tegen spint (Feltiella);2012;44.0;17.4;173;27.9;5.5;9.4;8.0;6.0;11.5;9.9;3.6;1.7;0.0;0.0;0.0;0.0;112;7.2;20.9;11.3;11.2;22.0;17.8;4.4;5.2;0.0;0.0;0.0;0.0;0;1.0
1365;Komkommers;Galmug tegen spint (Feltiella);2016;90.0;42.9;261;47.2;6.5;16.0;22.6;21.1;16.4;10.1;13.4;10.6;0.0;0.0;0.0;0.0;1423;0.7;73.5;4.9;3.4;6.0;2.0;5.4;4.1;0.0;0.0;0.0;0.0;3;5.0
1366;Komkommers;Galmug tegen spint (Therodiplosis);2012;9.0;3.5;38;6.1;0.0;0.0;0.0;3.0;2.8;2.8;0.0;0.0;0.0;0.0;0.0;0.0;27;0.0;0.0;0.0;3.7;64.2;32.1;0.0;0.0;0.0;0.0;0.0;0.0;0;1.0
1367;Komkommers;Galmug tegen spint (Therodiplosis);2016;3.0;1.4;12;2.1;0.0;2.3;2.3;1.9;0.0;1.9;2.1;0.0;0.0;0.0;0.0;0.0;17;0.0;18.5;18.5;15.2;0.0;22.9;24.9;0.0;0.0;0.0;0.0;0.0;0;1.0
1368;Komkommers;Roofkever tegen bladluis (Adalia);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1369;Komkommers;Roofkever tegen bladluis (Adalia);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1370;Komkommers;Roofkever tegen schildluis (Rhyzobius);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1371;Komkommers;Roofkever tegen schildluis (Rhyzobius);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1372;Komkommers;Roofkever tegen witte vlieg (Catalinae);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1373;Komkommers;Roofkever tegen witte vlieg (Catalinae);2016;2.0;1.1;7;1.2;0.0;0.0;0.0;0.0;1.4;1.5;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0;0.0;0.0;0.0;49.7;50.3;0.0;0.0;0.0;0.0;0.0;0.0;0;1.0
1374;Komkommers;Roofkever tegen witte vlieg (Pusilus);2012;3.0;1.3;20;3.3;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0
1375;Komkommers;Roofkever tegen witte vlieg (Pusilus);2016;7.0;3.2;17;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;2.9;0.0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;25.1;74.9;0.0;0.0;0.0;0.0;0;0.0
1376;Komkommers;Roofkever tegen wolluis (Montrouzieri);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1377;Komkommers;Roofkever tegen wolluis (Montrouzieri);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1378;Komkommers;Roofmijt tegen spint (Californicus);2012;110.0;43.4;316;50.8;14.7;28.5;17.3;15.0;6.5;14.1;15.3;20.0;6.8;0.0;0.0;0.0;468995;3.7;17.7;3.3;12.9;13.6;9.1;7.3;30.0;2.4;0.0;0.0;0.0;754;1484.0
1379;Komkommers;Roofmijt tegen spint (Californicus);2016;115.0;54.7;346;62.5;13.7;35.6;22.7;18.0;23.4;19.0;8.7;21.8;7.8;0.0;0.0;0.0;364236;11.2;9.9;23.6;10.7;11.9;15.1;3.5;9.4;4.8;0.0;0.0;0.0;657;1052.0
1380;Komkommers;Roofmijt tegen spint (Phytoseiulus);2012;149.0;58.9;443;71.3;22.8;31.1;44.2;40.9;48.7;47.7;38.1;28.3;21.5;0.0;0.0;0.0;62451;1.9;6.0;10.4;7.9;27.6;23.6;8.3;10.8;3.4;0.0;0.0;0.0;100;141.0
1381;Komkommers;Roofmijt tegen spint (Phytoseiulus);2016;168.0;80.2;481;86.8;20.5;38.6;64.5;59.5;51.5;52.7;45.9;37.6;28.3;9.6;0.0;1.3;156817;3.0;5.1;13.8;13.1;16.1;11.3;13.4;18.0;5.3;0.8;0.0;0.0;283;326.0
1382;Komkommers;Roofmijt tegen trips (Cucumeris);2012;83.0;32.9;239;38.4;16.3;10.1;16.2;7.9;0.1;6.5;4.7;4.9;7.2;0.0;0.0;0.0;917599;22.5;7.6;17.7;12.6;0.3;7.4;12.2;11.3;8.3;0.0;0.0;0.0;1476;3845.0
1383;Komkommers;Roofmijt tegen trips (Cucumeris);2016;25.0;12.1;69;12.4;2.4;8.2;3.8;4.3;5.3;5.0;8.4;8.4;2.9;0.0;0.0;1.3;57636;0.0;9.9;15.8;13.0;18.5;11.1;14.0;12.7;0.0;0.0;0.0;4.9;104;838.0
1384;Komkommers;Roofmijt tegen trips (Degenerans);2012;2.0;0.9;8;1.2;0.0;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3.0
1385;Komkommers;Roofmijt tegen trips (Degenerans);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1386;Komkommers;Roofmijt tegen trips (Fallacis);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1387;Komkommers;Roofmijt tegen trips (Fallacis);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1388;Komkommers;Roofmijt tegen trips/mijten (Barkeri);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1389;Komkommers;Roofmijt tegen trips/mijten (Barkeri);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1390;Komkommers;Roofmijt tegen trips/spint/mijten (And.);2012;8.0;3.2;19;3.1;0.0;0.0;2.2;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;744;0.0;0.0;63.3;36.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;39.0
1391;Komkommers;Roofmijt tegen trips/spint/mijten (And.);2016;17.0;8.0;25;4.4;1.0;1.9;1.9;0.7;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;5240;1.9;20.9;12.5;60.6;0.0;0.0;3.5;0.5;0.0;0.0;0.0;0.0;9;213.0
1392;Komkommers;Roofmijt tegen trips/witte vlieg (Lim.);2012;29.0;11.5;119;19.1;0.0;0.0;4.3;5.3;8.7;7.1;10.0;10.0;2.1;0.0;0.0;0.0;2698;0.0;0.0;3.1;11.5;17.7;19.9;24.3;21.4;2.1;0.0;0.0;0.0;4;23.0
1393;Komkommers;Roofmijt tegen trips/witte vlieg (Lim.);2016;13.0;6.2;38;6.8;0.0;0.9;0.9;3.4;1.1;0.0;0.0;5.8;2.8;0.0;0.0;0.0;4082;0.0;3.2;8.8;15.7;2.7;0.0;0.0;17.6;52.0;0.0;0.0;0.0;7;108.0
1394;Komkommers;Roofmijt tegen trips/witte vlieg(Mond.);2012;37.0;14.6;119;19.2;0.0;2.2;4.6;16.0;9.8;7.2;4.9;7.9;3.1;0.0;0.0;0.0;215232;0.0;4.4;27.9;13.6;22.1;13.6;2.1;12.1;4.4;0.0;0.0;0.0;346;1802.0
1395;Komkommers;Roofmijt tegen trips/witte vlieg(Mond.);2016;28.0;13.4;75;13.6;3.4;8.1;4.7;1.8;3.5;1.8;4.5;0.0;0.0;0.0;0.0;0.0;63187;10.8;27.6;23.2;10.9;15.4;0.1;12.0;0.0;0.0;0.0;0.0;0.0;114;838.0
1396;Komkommers;Roofmijt tegen trips/witte vlieg(Swir.);2012;171.0;67.4;511;82.2;16.4;30.8;32.6;37.2;29.9;46.1;36.6;51.8;15.4;0.0;0.0;3.5;1042550;4.6;6.0;18.9;9.0;12.5;16.6;9.3;14.7;7.3;0.0;0.0;1.0;1677;2038.0
1397;Komkommers;Roofmijt tegen trips/witte vlieg(Swir.);2016;180.0;85.9;500;90.2;20.4;45.7;57.8;43.0;58.8;51.5;37.7;56.3;26.0;2.5;0.0;0.0;1013398;3.9;11.6;15.0;11.1;11.6;15.7;8.6;15.2;7.1;0.3;0.0;0.0;1828;2027.0
1398;Komkommers;Roofmijt tegen varenrouwmug/trips (Ac.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1399;Komkommers;Roofmijt tegen varenrouwmug/trips (Ac.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1400;Komkommers;Roofmijt tegen varenrouwmug/trips (Mac.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1401;Komkommers;Roofmijt tegen varenrouwmug/trips (Mac.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1402;Komkommers;Roofmijt tegen varenrouwmug/trips(Mi.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1403;Komkommers;Roofmijt tegen varenrouwmug/trips(Mi.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1404;Komkommers;Rooftrips tegen trips (Franklinothrips);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1405;Komkommers;Rooftrips tegen trips (Franklinothrips);2016;3.0;1.4;0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;1841;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;3;4258.0
1406;Komkommers;Roofwants tegen rupsen (Podisus);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1407;Komkommers;Roofwants tegen rupsen (Podisus);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1408;Komkommers;Roofwants tegen witte vlieg(Macrolophus);2012;10.0;4.1;16;2.6;0.0;1.8;1.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;162;0.0;72.3;24.1;1.8;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;10.0
1409;Komkommers;Roofwants tegen witte vlieg(Macrolophus);2016;5.0;2.6;22;3.9;0.0;0.0;0.0;3.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;192;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;9.0
1410;Komkommers;Roofwants tegen trips (Orius);2012;10.0;4.0;32;5.1;0.0;0.8;3.2;3.2;3.2;3.2;0.0;0.0;0.0;0.0;0.0;0.0;109;0.0;2.7;66.5;3.1;12.3;15.4;0.0;0.0;0.0;0.0;0.0;0.0;0;3.0
1411;Komkommers;Roofwants tegen trips (Orius);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1412;Komkommers;Sluipwesp t. witte vlieg (Enc./Eretm.);2012;5.0;1.8;29;4.7;2.8;2.8;0.0;0.0;0.0;0.0;0.0;3.6;3.6;0.0;0.0;0.0;1968;0.5;0.9;0.0;0.0;0.0;0.0;0.0;68.3;30.4;0.0;0.0;0.0;3;68.0
1413;Komkommers;Sluipwesp t. witte vlieg (Enc./Eretm.);2016;66.0;31.6;238;42.9;1.1;9.4;20.2;20.0;22.3;26.0;20.0;16.9;7.2;1.4;0.0;0.0;28704;0.2;4.3;14.0;12.0;12.4;21.2;13.5;12.0;8.9;1.6;0.0;0.0;52;121.0
1414;Komkommers;Sluipwesp tegen (citrus)wolluis (Lept.);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1415;Komkommers;Sluipwesp tegen (citrus)wolluis (Lept.);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1416;Komkommers;Sluipwesp tegen bladluis (Aphelinus);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1417;Komkommers;Sluipwesp tegen bladluis (Aphelinus);2016;2.0;0.9;15;2.7;0.0;0.0;0.0;2.7;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126;0.0;0.0;0.0;71.7;28.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;8.0
1418;Komkommers;Sluipwesp tegen bladluis (Col./Ervi);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1419;Komkommers;Sluipwesp tegen bladluis (Col./Ervi);2016;8.0;3.6;6;1.2;0.8;0.8;0.8;0.6;0.6;0.6;0.0;0.0;0.0;0.5;0.0;0.0;35;11.9;11.9;11.9;9.3;9.2;9.3;0.0;0.0;0.0;36.5;0.0;0.0;0;5.0
1420;Komkommers;Sluipwesp tegen bladluis (Colemani);2012;13.0;5.3;32;5.2;0.0;1.8;1.9;3.8;2.2;0.0;1.9;1.9;0.0;0.0;0.0;0.0;909;0.0;24.1;25.3;2.9;0.8;0.0;34.5;12.5;0.0;0.0;0.0;0.0;1;28.0
1421;Komkommers;Sluipwesp tegen bladluis (Colemani);2016;31.0;14.8;75;13.6;0.9;2.4;0.9;5.2;7.3;6.4;10.3;9.3;6.2;4.0;0.0;0.0;7083;0.0;2.1;0.0;4.7;28.3;16.4;21.3;19.6;3.7;3.9;0.0;0.0;13;94.0
1422;Komkommers;Sluipwesp tegen bladluis (Ervi);2012;7.0;2.8;9;1.4;0.0;1.8;1.9;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;466;0.0;46.9;47.3;0.0;1.9;3.9;0.0;0.0;0.0;0.0;0.0;0.0;1;52.0
1423;Komkommers;Sluipwesp tegen bladluis (Ervi);2016;15.0;7.0;28;5.1;0.8;3.6;3.6;4.1;4.1;0.3;3.4;0.4;0.4;2.7;0.0;0.0;948;6.5;4.8;16.7;23.1;12.4;1.4;25.5;2.5;2.3;4.8;0.0;0.0;2;33.0
1424;Komkommers;Sluipwesp tegen bladluis (Matricariae);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0;
1425;Komkommers;Sluipwesp tegen bladluis (Matricariae);2016;2.0;0.9;15;2.7;0.0;0.0;0.0;0.0;2.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;7.0
