ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
9122;02 Bosbouw en dienstverlening voor ..;Leeuwarden (GA);2008, 1 januari;0
9123;02 Bosbouw en dienstverlening voor ..;Leeuwarden (GA);2009, 1 januari;0
9124;02 Bosbouw en dienstverlening voor ..;Zwolle (GA);2006, 1 januari;0
9125;02 Bosbouw en dienstverlening voor ..;Zwolle (GA);2007, 1 januari;0
9126;02 Bosbouw en dienstverlening voor ..;Zwolle (GA);2008, 1 januari;0
9127;02 Bosbouw en dienstverlening voor ..;Zwolle (GA);2009, 1 januari;0
9128;02 Bosbouw en dienstverlening voor ..;Enschede (GA);2006, 1 januari;0
9129;02 Bosbouw en dienstverlening voor ..;Enschede (GA);2007, 1 januari;0
9130;02 Bosbouw en dienstverlening voor ..;Enschede (GA);2008, 1 januari;0
9131;02 Bosbouw en dienstverlening voor ..;Enschede (GA);2009, 1 januari;0
9132;02 Bosbouw en dienstverlening voor ..;Apeldoorn (GA);2006, 1 januari;15
9133;02 Bosbouw en dienstverlening voor ..;Apeldoorn (GA);2007, 1 januari;15
9134;02 Bosbouw en dienstverlening voor ..;Apeldoorn (GA);2008, 1 januari;15
9135;02 Bosbouw en dienstverlening voor ..;Apeldoorn (GA);2009, 1 januari;15
9136;02 Bosbouw en dienstverlening voor ..;Arnhem (GA);2006, 1 januari;10
9137;02 Bosbouw en dienstverlening voor ..;Arnhem (GA);2007, 1 januari;10
9138;02 Bosbouw en dienstverlening voor ..;Arnhem (GA);2008, 1 januari;10
9139;02 Bosbouw en dienstverlening voor ..;Arnhem (GA);2009, 1 januari;10
9140;02 Bosbouw en dienstverlening voor ..;Nijmegen (GA);2006, 1 januari;0
9141;02 Bosbouw en dienstverlening voor ..;Nijmegen (GA);2007, 1 januari;0
9142;02 Bosbouw en dienstverlening voor ..;Nijmegen (GA);2008, 1 januari;0
9143;02 Bosbouw en dienstverlening voor ..;Nijmegen (GA);2009, 1 januari;0
9144;02 Bosbouw en dienstverlening voor ..;Amersfoort (GA);2006, 1 januari;0
9145;02 Bosbouw en dienstverlening voor ..;Amersfoort (GA);2007, 1 januari;0
9146;02 Bosbouw en dienstverlening voor ..;Amersfoort (GA);2008, 1 januari;0
9147;02 Bosbouw en dienstverlening voor ..;Amersfoort (GA);2009, 1 januari;5
9148;02 Bosbouw en dienstverlening voor ..;Utrecht (GA);2006, 1 januari;5
9149;02 Bosbouw en dienstverlening voor ..;Utrecht (GA);2007, 1 januari;5
9150;02 Bosbouw en dienstverlening voor ..;Utrecht (GA);2008, 1 januari;5
9151;02 Bosbouw en dienstverlening voor ..;Utrecht (GA);2009, 1 januari;5
9152;02 Bosbouw en dienstverlening voor ..;Amsterdam (GA);2006, 1 januari;5
9153;02 Bosbouw en dienstverlening voor ..;Amsterdam (GA);2007, 1 januari;0
9154;02 Bosbouw en dienstverlening voor ..;Amsterdam (GA);2008, 1 januari;5
9155;02 Bosbouw en dienstverlening voor ..;Amsterdam (GA);2009, 1 januari;5
9156;02 Bosbouw en dienstverlening voor ..;Haarlem (GA);2006, 1 januari;0
9157;02 Bosbouw en dienstverlening voor ..;Haarlem (GA);2007, 1 januari;0
9158;02 Bosbouw en dienstverlening voor ..;Haarlem (GA);2008, 1 januari;0
9159;02 Bosbouw en dienstverlening voor ..;Haarlem (GA);2009, 1 januari;0
9160;02 Bosbouw en dienstverlening voor ..;Leiden (GA);2006, 1 januari;0
9161;02 Bosbouw en dienstverlening voor ..;Leiden (GA);2007, 1 januari;0
9162;02 Bosbouw en dienstverlening voor ..;Leiden (GA);2008, 1 januari;0
9163;02 Bosbouw en dienstverlening voor ..;Leiden (GA);2009, 1 januari;0
9164;02 Bosbouw en dienstverlening voor ..;'s-Gravenhage (GA);2006, 1 januari;5
9165;02 Bosbouw en dienstverlening voor ..;'s-Gravenhage (GA);2007, 1 januari;5
9166;02 Bosbouw en dienstverlening voor ..;'s-Gravenhage (GA);2008, 1 januari;5
9167;02 Bosbouw en dienstverlening voor ..;'s-Gravenhage (GA);2009, 1 januari;5
9168;02 Bosbouw en dienstverlening voor ..;Rotterdam (GA);2006, 1 januari;0
9169;02 Bosbouw en dienstverlening voor ..;Rotterdam (GA);2007, 1 januari;0
9170;02 Bosbouw en dienstverlening voor ..;Rotterdam (GA);2008, 1 januari;0
9171;02 Bosbouw en dienstverlening voor ..;Rotterdam (GA);2009, 1 januari;0
9172;02 Bosbouw en dienstverlening voor ..;Dordrecht (GA);2006, 1 januari;0
9173;02 Bosbouw en dienstverlening voor ..;Dordrecht (GA);2007, 1 januari;0
9174;02 Bosbouw en dienstverlening voor ..;Dordrecht (GA);2008, 1 januari;0
9175;02 Bosbouw en dienstverlening voor ..;Dordrecht (GA);2009, 1 januari;0
9176;02 Bosbouw en dienstverlening voor ..;Breda (GA);2006, 1 januari;0
9177;02 Bosbouw en dienstverlening voor ..;Breda (GA);2007, 1 januari;0
9178;02 Bosbouw en dienstverlening voor ..;Breda (GA);2008, 1 januari;0
9179;02 Bosbouw en dienstverlening voor ..;Breda (GA);2009, 1 januari;0
9180;02 Bosbouw en dienstverlening voor ..;Tilburg (GA);2006, 1 januari;0
9181;02 Bosbouw en dienstverlening voor ..;Tilburg (GA);2007, 1 januari;0
9182;02 Bosbouw en dienstverlening voor ..;Tilburg (GA);2008, 1 januari;5
9183;02 Bosbouw en dienstverlening voor ..;Tilburg (GA);2009, 1 januari;5
9184;02 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (GA);2006, 1 januari;0
9185;02 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (GA);2007, 1 januari;5
9186;02 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (GA);2008, 1 januari;5
9187;02 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (GA);2009, 1 januari;5
9188;02 Bosbouw en dienstverlening voor ..;Eindhoven (GA);2006, 1 januari;10
9189;02 Bosbouw en dienstverlening voor ..;Eindhoven (GA);2007, 1 januari;5
9190;02 Bosbouw en dienstverlening voor ..;Eindhoven (GA);2008, 1 januari;10
9191;02 Bosbouw en dienstverlening voor ..;Eindhoven (GA);2009, 1 januari;10
9192;02 Bosbouw en dienstverlening voor ..;Geleen / Sittard (GA);2006, 1 januari;5
9193;02 Bosbouw en dienstverlening voor ..;Geleen / Sittard (GA);2007, 1 januari;5
9194;02 Bosbouw en dienstverlening voor ..;Geleen / Sittard (GA);2008, 1 januari;5
9195;02 Bosbouw en dienstverlening voor ..;Geleen / Sittard (GA);2009, 1 januari;5
9196;02 Bosbouw en dienstverlening voor ..;Heerlen (GA);2006, 1 januari;5
9197;02 Bosbouw en dienstverlening voor ..;Heerlen (GA);2007, 1 januari;0
9198;02 Bosbouw en dienstverlening voor ..;Heerlen (GA);2008, 1 januari;0
9199;02 Bosbouw en dienstverlening voor ..;Heerlen (GA);2009, 1 januari;5
9200;02 Bosbouw en dienstverlening voor ..;Maastricht (GA);2006, 1 januari;0
9201;02 Bosbouw en dienstverlening voor ..;Maastricht (GA);2007, 1 januari;0
9202;02 Bosbouw en dienstverlening voor ..;Maastricht (GA);2008, 1 januari;0
9203;02 Bosbouw en dienstverlening voor ..;Maastricht (GA);2009, 1 januari;0
9204;02 Bosbouw en dienstverlening voor ..;Groningen (SG);2006, 1 januari;5
9205;02 Bosbouw en dienstverlening voor ..;Groningen (SG);2007, 1 januari;5
9206;02 Bosbouw en dienstverlening voor ..;Groningen (SG);2008, 1 januari;5
9207;02 Bosbouw en dienstverlening voor ..;Groningen (SG);2009, 1 januari;5
9208;02 Bosbouw en dienstverlening voor ..;Leeuwarden (SG);2006, 1 januari;0
9209;02 Bosbouw en dienstverlening voor ..;Leeuwarden (SG);2007, 1 januari;0
9210;02 Bosbouw en dienstverlening voor ..;Leeuwarden (SG);2008, 1 januari;5
9211;02 Bosbouw en dienstverlening voor ..;Leeuwarden (SG);2009, 1 januari;0
9212;02 Bosbouw en dienstverlening voor ..;Zwolle (SG);2006, 1 januari;5
9213;02 Bosbouw en dienstverlening voor ..;Zwolle (SG);2007, 1 januari;5
9214;02 Bosbouw en dienstverlening voor ..;Zwolle (SG);2008, 1 januari;5
9215;02 Bosbouw en dienstverlening voor ..;Zwolle (SG);2009, 1 januari;10
9216;02 Bosbouw en dienstverlening voor ..;Enschede (SG);2006, 1 januari;5
9217;02 Bosbouw en dienstverlening voor ..;Enschede (SG);2007, 1 januari;0
9218;02 Bosbouw en dienstverlening voor ..;Enschede (SG);2008, 1 januari;0
9219;02 Bosbouw en dienstverlening voor ..;Enschede (SG);2009, 1 januari;0
9220;02 Bosbouw en dienstverlening voor ..;Apeldoorn (SG);2006, 1 januari;25
9221;02 Bosbouw en dienstverlening voor ..;Apeldoorn (SG);2007, 1 januari;25
9222;02 Bosbouw en dienstverlening voor ..;Apeldoorn (SG);2008, 1 januari;25
9223;02 Bosbouw en dienstverlening voor ..;Apeldoorn (SG);2009, 1 januari;25
9224;02 Bosbouw en dienstverlening voor ..;Arnhem (SG);2006, 1 januari;25
9225;02 Bosbouw en dienstverlening voor ..;Arnhem (SG);2007, 1 januari;25
9226;02 Bosbouw en dienstverlening voor ..;Arnhem (SG);2008, 1 januari;25
9227;02 Bosbouw en dienstverlening voor ..;Arnhem (SG);2009, 1 januari;25
9228;02 Bosbouw en dienstverlening voor ..;Nijmegen (SG);2006, 1 januari;10
9229;02 Bosbouw en dienstverlening voor ..;Nijmegen (SG);2007, 1 januari;5
9230;02 Bosbouw en dienstverlening voor ..;Nijmegen (SG);2008, 1 januari;5
9231;02 Bosbouw en dienstverlening voor ..;Nijmegen (SG);2009, 1 januari;10
9232;02 Bosbouw en dienstverlening voor ..;Amersfoort (SG);2006, 1 januari;5
9233;02 Bosbouw en dienstverlening voor ..;Amersfoort (SG);2007, 1 januari;5
9234;02 Bosbouw en dienstverlening voor ..;Amersfoort (SG);2008, 1 januari;5
9235;02 Bosbouw en dienstverlening voor ..;Amersfoort (SG);2009, 1 januari;5
9236;02 Bosbouw en dienstverlening voor ..;Utrecht (SG);2006, 1 januari;10
9237;02 Bosbouw en dienstverlening voor ..;Utrecht (SG);2007, 1 januari;5
9238;02 Bosbouw en dienstverlening voor ..;Utrecht (SG);2008, 1 januari;10
9239;02 Bosbouw en dienstverlening voor ..;Utrecht (SG);2009, 1 januari;15
9240;02 Bosbouw en dienstverlening voor ..;Amsterdam (SG);2006, 1 januari;10
9241;02 Bosbouw en dienstverlening voor ..;Amsterdam (SG);2007, 1 januari;10
9242;02 Bosbouw en dienstverlening voor ..;Amsterdam (SG);2008, 1 januari;10
9243;02 Bosbouw en dienstverlening voor ..;Amsterdam (SG);2009, 1 januari;10
9244;02 Bosbouw en dienstverlening voor ..;Haarlem (SG);2006, 1 januari;0
9245;02 Bosbouw en dienstverlening voor ..;Haarlem (SG);2007, 1 januari;0
9246;02 Bosbouw en dienstverlening voor ..;Haarlem (SG);2008, 1 januari;0
9247;02 Bosbouw en dienstverlening voor ..;Haarlem (SG);2009, 1 januari;5
9248;02 Bosbouw en dienstverlening voor ..;Leiden (SG);2006, 1 januari;5
9249;02 Bosbouw en dienstverlening voor ..;Leiden (SG);2007, 1 januari;5
9250;02 Bosbouw en dienstverlening voor ..;Leiden (SG);2008, 1 januari;0
9251;02 Bosbouw en dienstverlening voor ..;Leiden (SG);2009, 1 januari;0
9252;02 Bosbouw en dienstverlening voor ..;'s-Gravenhage (SG);2006, 1 januari;5
9253;02 Bosbouw en dienstverlening voor ..;'s-Gravenhage (SG);2007, 1 januari;5
9254;02 Bosbouw en dienstverlening voor ..;'s-Gravenhage (SG);2008, 1 januari;5
9255;02 Bosbouw en dienstverlening voor ..;'s-Gravenhage (SG);2009, 1 januari;5
9256;02 Bosbouw en dienstverlening voor ..;Rotterdam (SG);2006, 1 januari;5
9257;02 Bosbouw en dienstverlening voor ..;Rotterdam (SG);2007, 1 januari;5
9258;02 Bosbouw en dienstverlening voor ..;Rotterdam (SG);2008, 1 januari;5
9259;02 Bosbouw en dienstverlening voor ..;Rotterdam (SG);2009, 1 januari;5
9260;02 Bosbouw en dienstverlening voor ..;Dordrecht (SG);2006, 1 januari;0
9261;02 Bosbouw en dienstverlening voor ..;Dordrecht (SG);2007, 1 januari;0
9262;02 Bosbouw en dienstverlening voor ..;Dordrecht (SG);2008, 1 januari;0
9263;02 Bosbouw en dienstverlening voor ..;Dordrecht (SG);2009, 1 januari;0
9264;02 Bosbouw en dienstverlening voor ..;Breda (SG);2006, 1 januari;0
9265;02 Bosbouw en dienstverlening voor ..;Breda (SG);2007, 1 januari;0
9266;02 Bosbouw en dienstverlening voor ..;Breda (SG);2008, 1 januari;0
9267;02 Bosbouw en dienstverlening voor ..;Breda (SG);2009, 1 januari;0
9268;02 Bosbouw en dienstverlening voor ..;Tilburg (SG);2006, 1 januari;0
9269;02 Bosbouw en dienstverlening voor ..;Tilburg (SG);2007, 1 januari;5
9270;02 Bosbouw en dienstverlening voor ..;Tilburg (SG);2008, 1 januari;5
9271;02 Bosbouw en dienstverlening voor ..;Tilburg (SG);2009, 1 januari;5
9272;02 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (SG);2006, 1 januari;5
9273;02 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (SG);2007, 1 januari;5
9274;02 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (SG);2008, 1 januari;5
9275;02 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (SG);2009, 1 januari;5
9276;02 Bosbouw en dienstverlening voor ..;Eindhoven (SG);2006, 1 januari;10
9277;02 Bosbouw en dienstverlening voor ..;Eindhoven (SG);2007, 1 januari;10
9278;02 Bosbouw en dienstverlening voor ..;Eindhoven (SG);2008, 1 januari;10
9279;02 Bosbouw en dienstverlening voor ..;Eindhoven (SG);2009, 1 januari;10
9280;02 Bosbouw en dienstverlening voor ..;Geleen / Sittard (SG);2006, 1 januari;5
9281;02 Bosbouw en dienstverlening voor ..;Geleen / Sittard (SG);2007, 1 januari;5
9282;02 Bosbouw en dienstverlening voor ..;Geleen / Sittard (SG);2008, 1 januari;5
9283;02 Bosbouw en dienstverlening voor ..;Geleen / Sittard (SG);2009, 1 januari;5
9284;02 Bosbouw en dienstverlening voor ..;Heerlen (SG);2006, 1 januari;5
9285;02 Bosbouw en dienstverlening voor ..;Heerlen (SG);2007, 1 januari;5
9286;02 Bosbouw en dienstverlening voor ..;Heerlen (SG);2008, 1 januari;5
9287;02 Bosbouw en dienstverlening voor ..;Heerlen (SG);2009, 1 januari;5
9288;02 Bosbouw en dienstverlening voor ..;Maastricht (SG);2006, 1 januari;0
9289;02 Bosbouw en dienstverlening voor ..;Maastricht (SG);2007, 1 januari;0
9290;02 Bosbouw en dienstverlening voor ..;Maastricht (SG);2008, 1 januari;0
9291;02 Bosbouw en dienstverlening voor ..;Maastricht (SG);2009, 1 januari;0
9292;020 Bosbouw en dienstverlening voor ..;Nederland;2006, 1 januari;425
9293;020 Bosbouw en dienstverlening voor ..;Nederland;2007, 1 januari;410
9294;020 Bosbouw en dienstverlening voor ..;Nederland;2008, 1 januari;445
9295;020 Bosbouw en dienstverlening voor ..;Nederland;2009, 1 januari;470
9296;020 Bosbouw en dienstverlening voor ..;Noord-Nederland (LD);2006, 1 januari;35
9297;020 Bosbouw en dienstverlening voor ..;Noord-Nederland (LD);2007, 1 januari;40
9298;020 Bosbouw en dienstverlening voor ..;Noord-Nederland (LD);2008, 1 januari;45
9299;020 Bosbouw en dienstverlening voor ..;Noord-Nederland (LD);2009, 1 januari;50
9300;020 Bosbouw en dienstverlening voor ..;Oost-Nederland (LD);2006, 1 januari;200
9301;020 Bosbouw en dienstverlening voor ..;Oost-Nederland (LD);2007, 1 januari;190
9302;020 Bosbouw en dienstverlening voor ..;Oost-Nederland (LD);2008, 1 januari;210
9303;020 Bosbouw en dienstverlening voor ..;Oost-Nederland (LD);2009, 1 januari;220
9304;020 Bosbouw en dienstverlening voor ..;West-Nederland (LD);2006, 1 januari;75
9305;020 Bosbouw en dienstverlening voor ..;West-Nederland (LD);2007, 1 januari;70
9306;020 Bosbouw en dienstverlening voor ..;West-Nederland (LD);2008, 1 januari;80
9307;020 Bosbouw en dienstverlening voor ..;West-Nederland (LD);2009, 1 januari;85
9308;020 Bosbouw en dienstverlening voor ..;Zuid-Nederland (LD);2006, 1 januari;115
9309;020 Bosbouw en dienstverlening voor ..;Zuid-Nederland (LD);2007, 1 januari;110
9310;020 Bosbouw en dienstverlening voor ..;Zuid-Nederland (LD);2008, 1 januari;110
9311;020 Bosbouw en dienstverlening voor ..;Zuid-Nederland (LD);2009, 1 januari;115
9312;020 Bosbouw en dienstverlening voor ..;Groningen (PV);2006, 1 januari;5
9313;020 Bosbouw en dienstverlening voor ..;Groningen (PV);2007, 1 januari;5
9314;020 Bosbouw en dienstverlening voor ..;Groningen (PV);2008, 1 januari;5
9315;020 Bosbouw en dienstverlening voor ..;Groningen (PV);2009, 1 januari;10
9316;020 Bosbouw en dienstverlening voor ..;Friesland (PV);2006, 1 januari;15
9317;020 Bosbouw en dienstverlening voor ..;Friesland (PV);2007, 1 januari;15
9318;020 Bosbouw en dienstverlening voor ..;Friesland (PV);2008, 1 januari;15
9319;020 Bosbouw en dienstverlening voor ..;Friesland (PV);2009, 1 januari;20
9320;020 Bosbouw en dienstverlening voor ..;Drenthe (PV);2006, 1 januari;15
9321;020 Bosbouw en dienstverlening voor ..;Drenthe (PV);2007, 1 januari;20
9322;020 Bosbouw en dienstverlening voor ..;Drenthe (PV);2008, 1 januari;20
9323;020 Bosbouw en dienstverlening voor ..;Drenthe (PV);2009, 1 januari;25
9324;020 Bosbouw en dienstverlening voor ..;Overijssel (PV);2006, 1 januari;40
9325;020 Bosbouw en dienstverlening voor ..;Overijssel (PV);2007, 1 januari;40
9326;020 Bosbouw en dienstverlening voor ..;Overijssel (PV);2008, 1 januari;45
9327;020 Bosbouw en dienstverlening voor ..;Overijssel (PV);2009, 1 januari;45
9328;020 Bosbouw en dienstverlening voor ..;Flevoland (PV);2006, 1 januari;5
9329;020 Bosbouw en dienstverlening voor ..;Flevoland (PV);2007, 1 januari;5
9330;020 Bosbouw en dienstverlening voor ..;Flevoland (PV);2008, 1 januari;5
9331;020 Bosbouw en dienstverlening voor ..;Flevoland (PV);2009, 1 januari;5
9332;020 Bosbouw en dienstverlening voor ..;Gelderland (PV);2006, 1 januari;155
9333;020 Bosbouw en dienstverlening voor ..;Gelderland (PV);2007, 1 januari;145
9334;020 Bosbouw en dienstverlening voor ..;Gelderland (PV);2008, 1 januari;160
9335;020 Bosbouw en dienstverlening voor ..;Gelderland (PV);2009, 1 januari;170
9336;020 Bosbouw en dienstverlening voor ..;Utrecht (PV);2006, 1 januari;35
9337;020 Bosbouw en dienstverlening voor ..;Utrecht (PV);2007, 1 januari;30
9338;020 Bosbouw en dienstverlening voor ..;Utrecht (PV);2008, 1 januari;35
9339;020 Bosbouw en dienstverlening voor ..;Utrecht (PV);2009, 1 januari;40
9340;020 Bosbouw en dienstverlening voor ..;Noord-Holland (PV);2006, 1 januari;20
9341;020 Bosbouw en dienstverlening voor ..;Noord-Holland (PV);2007, 1 januari;15
9342;020 Bosbouw en dienstverlening voor ..;Noord-Holland (PV);2008, 1 januari;20
9343;020 Bosbouw en dienstverlening voor ..;Noord-Holland (PV);2009, 1 januari;20
9344;020 Bosbouw en dienstverlening voor ..;Zuid-Holland (PV);2006, 1 januari;15
9345;020 Bosbouw en dienstverlening voor ..;Zuid-Holland (PV);2007, 1 januari;20
9346;020 Bosbouw en dienstverlening voor ..;Zuid-Holland (PV);2008, 1 januari;20
9347;020 Bosbouw en dienstverlening voor ..;Zuid-Holland (PV);2009, 1 januari;20
9348;020 Bosbouw en dienstverlening voor ..;Zeeland (PV);2006, 1 januari;5
9349;020 Bosbouw en dienstverlening voor ..;Zeeland (PV);2007, 1 januari;5
9350;020 Bosbouw en dienstverlening voor ..;Zeeland (PV);2008, 1 januari;5
9351;020 Bosbouw en dienstverlening voor ..;Zeeland (PV);2009, 1 januari;5
9352;020 Bosbouw en dienstverlening voor ..;Noord-Brabant (PV);2006, 1 januari;70
9353;020 Bosbouw en dienstverlening voor ..;Noord-Brabant (PV);2007, 1 januari;65
9354;020 Bosbouw en dienstverlening voor ..;Noord-Brabant (PV);2008, 1 januari;70
9355;020 Bosbouw en dienstverlening voor ..;Noord-Brabant (PV);2009, 1 januari;70
9356;020 Bosbouw en dienstverlening voor ..;Limburg (PV);2006, 1 januari;45
9357;020 Bosbouw en dienstverlening voor ..;Limburg (PV);2007, 1 januari;45
9358;020 Bosbouw en dienstverlening voor ..;Limburg (PV);2008, 1 januari;45
9359;020 Bosbouw en dienstverlening voor ..;Limburg (PV);2009, 1 januari;45
9360;020 Bosbouw en dienstverlening voor ..;Oost-Groningen (CR);2006, 1 januari;0
9361;020 Bosbouw en dienstverlening voor ..;Oost-Groningen (CR);2007, 1 januari;0
9362;020 Bosbouw en dienstverlening voor ..;Oost-Groningen (CR);2008, 1 januari;0
9363;020 Bosbouw en dienstverlening voor ..;Oost-Groningen (CR);2009, 1 januari;5
9364;020 Bosbouw en dienstverlening voor ..;Delfzijl en omgeving (CR);2006, 1 januari;0
9365;020 Bosbouw en dienstverlening voor ..;Delfzijl en omgeving (CR);2007, 1 januari;0
9366;020 Bosbouw en dienstverlening voor ..;Delfzijl en omgeving (CR);2008, 1 januari;0
9367;020 Bosbouw en dienstverlening voor ..;Delfzijl en omgeving (CR);2009, 1 januari;0
9368;020 Bosbouw en dienstverlening voor ..;Overig Groningen (CR);2006, 1 januari;5
9369;020 Bosbouw en dienstverlening voor ..;Overig Groningen (CR);2007, 1 januari;0
9370;020 Bosbouw en dienstverlening voor ..;Overig Groningen (CR);2008, 1 januari;5
9371;020 Bosbouw en dienstverlening voor ..;Overig Groningen (CR);2009, 1 januari;5
9372;020 Bosbouw en dienstverlening voor ..;Noord-Friesland (CR);2006, 1 januari;5
9373;020 Bosbouw en dienstverlening voor ..;Noord-Friesland (CR);2007, 1 januari;5
9374;020 Bosbouw en dienstverlening voor ..;Noord-Friesland (CR);2008, 1 januari;10
9375;020 Bosbouw en dienstverlening voor ..;Noord-Friesland (CR);2009, 1 januari;10
9376;020 Bosbouw en dienstverlening voor ..;Zuidwest-Friesland (CR);2006, 1 januari;0
9377;020 Bosbouw en dienstverlening voor ..;Zuidwest-Friesland (CR);2007, 1 januari;0
9378;020 Bosbouw en dienstverlening voor ..;Zuidwest-Friesland (CR);2008, 1 januari;0
9379;020 Bosbouw en dienstverlening voor ..;Zuidwest-Friesland (CR);2009, 1 januari;0
9380;020 Bosbouw en dienstverlening voor ..;Zuidoost-Friesland (CR);2006, 1 januari;5
9381;020 Bosbouw en dienstverlening voor ..;Zuidoost-Friesland (CR);2007, 1 januari;10
9382;020 Bosbouw en dienstverlening voor ..;Zuidoost-Friesland (CR);2008, 1 januari;5
9383;020 Bosbouw en dienstverlening voor ..;Zuidoost-Friesland (CR);2009, 1 januari;10
9384;020 Bosbouw en dienstverlening voor ..;Noord-Drenthe (CR);2006, 1 januari;10
9385;020 Bosbouw en dienstverlening voor ..;Noord-Drenthe (CR);2007, 1 januari;10
9386;020 Bosbouw en dienstverlening voor ..;Noord-Drenthe (CR);2008, 1 januari;10
9387;020 Bosbouw en dienstverlening voor ..;Noord-Drenthe (CR);2009, 1 januari;10
9388;020 Bosbouw en dienstverlening voor ..;Zuidoost-Drenthe (CR);2006, 1 januari;5
9389;020 Bosbouw en dienstverlening voor ..;Zuidoost-Drenthe (CR);2007, 1 januari;5
9390;020 Bosbouw en dienstverlening voor ..;Zuidoost-Drenthe (CR);2008, 1 januari;5
9391;020 Bosbouw en dienstverlening voor ..;Zuidoost-Drenthe (CR);2009, 1 januari;10
9392;020 Bosbouw en dienstverlening voor ..;Zuidwest-Drenthe (CR);2006, 1 januari;5
9393;020 Bosbouw en dienstverlening voor ..;Zuidwest-Drenthe (CR);2007, 1 januari;5
9394;020 Bosbouw en dienstverlening voor ..;Zuidwest-Drenthe (CR);2008, 1 januari;5
9395;020 Bosbouw en dienstverlening voor ..;Zuidwest-Drenthe (CR);2009, 1 januari;5
9396;020 Bosbouw en dienstverlening voor ..;Noord-Overijssel (CR);2006, 1 januari;10
9397;020 Bosbouw en dienstverlening voor ..;Noord-Overijssel (CR);2007, 1 januari;10
9398;020 Bosbouw en dienstverlening voor ..;Noord-Overijssel (CR);2008, 1 januari;15
9399;020 Bosbouw en dienstverlening voor ..;Noord-Overijssel (CR);2009, 1 januari;15
9400;020 Bosbouw en dienstverlening voor ..;Zuidwest-Overijssel (CR);2006, 1 januari;10
9401;020 Bosbouw en dienstverlening voor ..;Zuidwest-Overijssel (CR);2007, 1 januari;10
9402;020 Bosbouw en dienstverlening voor ..;Zuidwest-Overijssel (CR);2008, 1 januari;15
9403;020 Bosbouw en dienstverlening voor ..;Zuidwest-Overijssel (CR);2009, 1 januari;10
9404;020 Bosbouw en dienstverlening voor ..;Twente (CR);2006, 1 januari;20
9405;020 Bosbouw en dienstverlening voor ..;Twente (CR);2007, 1 januari;20
9406;020 Bosbouw en dienstverlening voor ..;Twente (CR);2008, 1 januari;20
9407;020 Bosbouw en dienstverlening voor ..;Twente (CR);2009, 1 januari;15
9408;020 Bosbouw en dienstverlening voor ..;Veluwe (CR);2006, 1 januari;75
9409;020 Bosbouw en dienstverlening voor ..;Veluwe (CR);2007, 1 januari;70
9410;020 Bosbouw en dienstverlening voor ..;Veluwe (CR);2008, 1 januari;70
9411;020 Bosbouw en dienstverlening voor ..;Veluwe (CR);2009, 1 januari;75
9412;020 Bosbouw en dienstverlening voor ..;Achterhoek (CR);2006, 1 januari;35
9413;020 Bosbouw en dienstverlening voor ..;Achterhoek (CR);2007, 1 januari;35
9414;020 Bosbouw en dienstverlening voor ..;Achterhoek (CR);2008, 1 januari;40
9415;020 Bosbouw en dienstverlening voor ..;Achterhoek (CR);2009, 1 januari;45
9416;020 Bosbouw en dienstverlening voor ..;Arnhem / Nijmegen (CR);2006, 1 januari;35
9417;020 Bosbouw en dienstverlening voor ..;Arnhem / Nijmegen (CR);2007, 1 januari;35
9418;020 Bosbouw en dienstverlening voor ..;Arnhem / Nijmegen (CR);2008, 1 januari;35
9419;020 Bosbouw en dienstverlening voor ..;Arnhem / Nijmegen (CR);2009, 1 januari;40
9420;020 Bosbouw en dienstverlening voor ..;Zuidwest-Gelderland (CR);2006, 1 januari;10
9421;020 Bosbouw en dienstverlening voor ..;Zuidwest-Gelderland (CR);2007, 1 januari;10
9422;020 Bosbouw en dienstverlening voor ..;Zuidwest-Gelderland (CR);2008, 1 januari;10
9423;020 Bosbouw en dienstverlening voor ..;Zuidwest-Gelderland (CR);2009, 1 januari;10
9424;020 Bosbouw en dienstverlening voor ..;Utrecht (CR);2006, 1 januari;35
9425;020 Bosbouw en dienstverlening voor ..;Utrecht (CR);2007, 1 januari;30
9426;020 Bosbouw en dienstverlening voor ..;Utrecht (CR);2008, 1 januari;35
9427;020 Bosbouw en dienstverlening voor ..;Utrecht (CR);2009, 1 januari;40
9428;020 Bosbouw en dienstverlening voor ..;Kop van Noord-Holland (CR);2006, 1 januari;5
9429;020 Bosbouw en dienstverlening voor ..;Kop van Noord-Holland (CR);2007, 1 januari;5
9430;020 Bosbouw en dienstverlening voor ..;Kop van Noord-Holland (CR);2008, 1 januari;5
9431;020 Bosbouw en dienstverlening voor ..;Kop van Noord-Holland (CR);2009, 1 januari;5
9432;020 Bosbouw en dienstverlening voor ..;Alkmaar en omgeving (CR);2006, 1 januari;0
9433;020 Bosbouw en dienstverlening voor ..;Alkmaar en omgeving (CR);2007, 1 januari;0
