ID;NGEKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
7293;40  tot  70 NGE;Gewassencombinaties;Noord-Brabant (PV);2003;75;1398;4139
7294;40  tot  70 NGE;Gewassencombinaties;Noord-Brabant (PV);2004;70;1132;3585
7295;40  tot  70 NGE;Gewassencombinaties;Noord-Brabant (PV);2005;60;1094;3280
7296;40  tot  70 NGE;Gewassencombinaties;Noord-Brabant (PV);2006;70;1347;3781
7297;40  tot  70 NGE;Gewassencombinaties;Noord-Brabant (PV);2007;65;1280;3665
7298;40  tot  70 NGE;Gewassencombinaties;Noord-Brabant (PV);2008;50;982;2835
7299;40  tot  70 NGE;Gewassencombinaties;Noord-Brabant (PV);2009;55;1070;2878
7300;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2000;70;1276;3660
7301;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2001;70;1351;3719
7302;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2002;70;1477;3845
7303;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2003;65;1265;3425
7304;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2004;55;1172;3068
7305;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2005;50;1029;2741
7306;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2006;50;909;2575
7307;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2007;40;877;2118
7308;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2008;50;1219;2581
7309;40  tot  70 NGE;Gewassencombinaties;Limburg (PV);2009;40;1061;2182
7310;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2000;600;8920;32906
7311;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2001;495;7540;26469
7312;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2002;430;6993;23366
7313;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2003;335;5623;18161
7314;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2004;325;5694;17267
7315;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2005;365;6707;19841
7316;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2006;320;6090;17149
7317;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2007;305;5510;16622
7318;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2008;290;5752;15771
7319;40  tot  70 NGE;Veeteeltcombinaties;Nederland;2009;230;4227;12272
7320;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2000;20;410;1100
7321;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2001;20;456;1170
7322;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2002;20;356;1011
7323;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2003;15;310;804
7324;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2004;15;344;848
7325;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2005;25;565;1204
7326;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2006;15;407;820
7327;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2007;20;427;933
7328;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2008;20;464;1019
7329;40  tot  70 NGE;Veeteeltcombinaties;Noord-Nederland (LD);2009;15;341;884
7330;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2000;370;5083;20283
7331;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2001;300;4414;16160
7332;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2002;265;4108;14399
7333;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2003;195;3205;10478
7334;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2004;190;3288;9892
7335;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2005;215;3813;11531
7336;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2006;190;3582;10242
7337;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2007;185;3279;9936
7338;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2008;160;3042;8689
7339;40  tot  70 NGE;Veeteeltcombinaties;Oost-Nederland (LD);2009;130;2511;7057
7340;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2000;50;912;2669
7341;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2001;40;704;2252
7342;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2002;30;593;1637
7343;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2003;25;451;1285
7344;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2004;25;542;1470
7345;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2005;30;590;1612
7346;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2006;35;776;1897
7347;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2007;20;417;1222
7348;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2008;25;629;1411
7349;40  tot  70 NGE;Veeteeltcombinaties;West-Nederland (LD);2009;20;432;1145
7350;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2000;160;2515;8854
7351;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2001;130;1964;6886
7352;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2002;115;1936;6320
7353;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2003;100;1657;5593
7354;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2004;95;1519;5057
7355;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2005;100;1739;5494
7356;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2006;75;1325;4190
7357;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2007;85;1388;4530
7358;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2008;85;1617;4651
7359;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Nederland (LD);2009;60;944;3186
7360;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2000;5;147;348
7361;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2001;5;139;381
7362;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2002;5;73;231
7363;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2003;5;62;152
7364;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2004;5;62;150
7365;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2005;5;127;255
7366;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2006;5;100;209
7367;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2007;5;171;353
7368;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2008;5;122;275
7369;40  tot  70 NGE;Veeteeltcombinaties;Groningen (PV);2009;5;124;266
7370;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2000;5;54;225
7371;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2001;5;153;403
7372;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2002;5;116;362
7373;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2003;5;142;409
7374;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2004;10;153;441
7375;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2005;10;199;428
7376;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2006;5;112;253
7377;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2007;5;99;242
7378;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2008;5;200;324
7379;40  tot  70 NGE;Veeteeltcombinaties;Friesland (PV);2009;5;89;199
7380;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2000;10;209;527
7381;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2001;5;165;386
7382;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2002;10;167;418
7383;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2003;5;106;243
7384;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2004;5;129;258
7385;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2005;10;239;520
7386;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2006;5;194;359
7387;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2007;5;157;339
7388;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2008;10;142;421
7389;40  tot  70 NGE;Veeteeltcombinaties;Drenthe (PV);2009;10;127;419
7390;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2000;130;1882;7102
7391;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2001;105;1596;5694
7392;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2002;90;1420;4823
7393;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2003;80;1388;4208
7394;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2004;75;1338;3911
7395;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2005;80;1480;4294
7396;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2006;70;1411;3848
7397;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2007;70;1280;3714
7398;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2008;60;1213;3184
7399;40  tot  70 NGE;Veeteeltcombinaties;Overijssel (PV);2009;50;993;2649
7400;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2000;0;0;0
7401;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2001;0;33;113
7402;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2002;0;0;0
7403;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2003;0;0;0
7404;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2004;0;13;68
7405;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2005;0;0;0
7406;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2006;0;0;0
7407;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2007;0;0;0
7408;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2008;0;11;40
7409;40  tot  70 NGE;Veeteeltcombinaties;Flevoland (PV);2009;0;1;40
7410;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2000;240;3200;13181
7411;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2001;195;2786;10353
7412;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2002;175;2687;9576
7413;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2003;115;1817;6270
7414;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2004;110;1937;5913
7415;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2005;135;2333;7238
7416;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2006;120;2171;6394
7417;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2007;115;1999;6221
7418;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2008;100;1819;5465
7419;40  tot  70 NGE;Veeteeltcombinaties;Gelderland (PV);2009;80;1517;4367
7420;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2000;25;406;1282
7421;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2001;20;280;1181
7422;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2002;20;330;1054
7423;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2003;15;262;791
7424;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2004;20;365;1018
7425;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2005;20;352;1079
7426;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2006;20;367;988
7427;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2007;15;260;817
7428;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2008;15;253;701
7429;40  tot  70 NGE;Veeteeltcombinaties;Utrecht (PV);2009;15;217;702
7430;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2000;10;188;448
7431;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2001;10;192;468
7432;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2002;5;96;218
7433;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2003;5;85;217
7434;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2004;5;48;140
7435;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2005;0;35;92
7436;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2006;5;82;199
7437;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2007;0;27;103
7438;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2008;0;20;122
7439;40  tot  70 NGE;Veeteeltcombinaties;Noord-Holland (PV);2009;0;40;53
7440;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2000;15;267;722
7441;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2001;10;168;466
7442;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2002;5;83;188
7443;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2003;5;50;161
7444;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2004;5;90;261
7445;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2005;5;81;219
7446;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2006;5;154;357
7447;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2007;0;28;70
7448;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2008;5;118;239
7449;40  tot  70 NGE;Veeteeltcombinaties;Zuid-Holland (PV);2009;0;32;99
7450;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2000;5;51;217
7451;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2001;5;65;137
7452;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2002;5;85;178
7453;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2003;0;54;116
7454;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2004;0;39;51
7455;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2005;5;122;221
7456;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2006;5;173;353
7457;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2007;5;101;233
7458;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2008;5;237;350
7459;40  tot  70 NGE;Veeteeltcombinaties;Zeeland (PV);2009;5;144;291
7460;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2000;115;1701;6257
7461;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2001;100;1467;5266
7462;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2002;90;1467;4789
7463;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2003;80;1254;4297
7464;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2004;65;1082;3619
7465;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2005;80;1436;4509
7466;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2006;60;1067;3370
7467;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2007;65;1082;3620
7468;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2008;70;1366;3747
7469;40  tot  70 NGE;Veeteeltcombinaties;Noord-Brabant (PV);2009;55;839;2829
7470;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2000;45;814;2596
7471;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2001;30;498;1620
7472;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2002;30;469;1530
7473;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2003;25;403;1296
7474;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2004;25;436;1438
7475;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2005;20;304;985
7476;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2006;15;259;820
7477;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2007;15;307;911
7478;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2008;15;251;904
7479;40  tot  70 NGE;Veeteeltcombinaties;Limburg (PV);2009;5;104;358
7480;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2000;535;13449;28583
7481;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2001;495;13543;26768
7482;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2002;530;15418;28274
7483;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2003;510;15302;27405
7484;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2004;510;15591;27176
7485;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2005;480;15543;25625
7486;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2006;455;15403;24287
7487;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2007;460;15429;24329
7488;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2008;420;14635;22219
7489;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Nederland;2009;380;13063;20120
7490;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2000;65;2281;3603
7491;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2001;70;2542;4025
7492;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2002;75;3026;4329
7493;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2003;70;2755;3998
7494;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2004;80;3247;4458
7495;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2005;85;3504;4797
7496;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2006;75;3119;3998
7497;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2007;75;3117;4068
7498;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2008;65;2858;3416
7499;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Noord-Nederland (LD);2009;55;2388;2994
7500;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2000;130;2918;6942
7501;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2001;125;3254;6946
7502;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2002;135;3657;7229
7503;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2003;130;3763;6930
7504;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2004;120;3592;6292
7505;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2005;120;3583;6516
7506;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2006;105;3276;5746
7507;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2007;110;3576;5890
7508;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2008;115;3743;6032
7509;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Oost-Nederland (LD);2009;105;3450;5501
7510;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2000;120;3283;6300
7511;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2001;105;3236;5615
7512;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2002;115;3637;6005
7513;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2003;105;3453;5495
7514;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2004;115;3761;6024
7515;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2005;100;3494;5179
7516;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2006;95;3614;5278
7517;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2007;105;3593;5639
7518;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2008;90;3159;4709
7519;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;West-Nederland (LD);2009;75;2645;3958
7520;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2000;220;4967;11738
7521;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2001;190;4511;10183
7522;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2002;205;5099;10712
7523;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2003;205;5332;10981
7524;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2004;190;4991;10401
7525;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2005;170;4961;9133
7526;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2006;180;5395;9266
7527;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2007;170;5142;8732
7528;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2008;155;4875;8062
7529;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Zuid-Nederland (LD);2009;145;4580;7666
7530;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2000;25;827;1325
7531;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2001;30;1142;1811
7532;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2002;30;1063;1622
7533;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2003;25;901;1433
7534;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2004;20;773;1157
7535;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2005;30;1068;1562
7536;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2006;20;923;1215
7537;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2007;25;1063;1352
7538;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2008;20;777;979
7539;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Groningen (PV);2009;15;590;872
7540;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2000;5;264;351
7541;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2001;10;385;615
7542;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2002;10;403;591
7543;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2003;10;499;574
7544;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2004;20;928;1117
7545;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2005;15;558;656
7546;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2006;15;517;632
7547;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2007;15;627;739
7548;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2008;15;786;856
7549;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Friesland (PV);2009;10;530;557
7550;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2000;35;1191;1926
7551;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2001;30;1015;1599
7552;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2002;35;1559;2116
7553;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2003;35;1355;1992
7554;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2004;40;1547;2184
7555;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2005;45;1879;2580
7556;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2006;40;1679;2150
7557;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2007;35;1428;1978
7558;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2008;30;1294;1580
7559;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Drenthe (PV);2009;30;1269;1564
7560;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2000;35;896;1761
7561;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2001;35;895;1812
7562;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2002;30;912;1694
7563;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2003;30;965;1536
7564;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2004;30;974;1569
7565;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2005;25;787;1340
7566;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2006;30;951;1542
7567;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2007;20;871;1224
7568;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2008;25;829;1283
7569;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Overijssel (PV);2009;20;714;1150
7570;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2000;10;219;448
7571;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2001;10;318;654
7572;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2002;10;244;509
7573;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2003;10;317;588
7574;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2004;10;244;479
7575;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2005;15;446;813
7576;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2006;15;586;931
7577;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2007;15;540;856
7578;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2008;15;493;811
7579;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Flevoland (PV);2009;15;465;782
7580;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2000;90;1803;4733
7581;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2001;80;2040;4480
7582;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2002;95;2501;5027
7583;40  tot  70 NGE;Gewassen-/veeteeltcombinaties;Gelderland (PV);2003;90;2481;4806
