ID;SBI93;Perioden;BanenVanWerknemersTotaal_1;MannelijkeWerknemers_2;VrouwelijkeWerknemers_3
6335;91311 Religieuze organisaties;2006 december voorlopig;12.3;5.5;6.9
6336;91311 Religieuze organisaties;2006 december nader voorlopig;12.5;5.6;6.9
6337;91311 Religieuze organisaties;2007 december voorlopig;12.4;5.6;6.7
6338;91311 Religieuze organisaties;2007 december nader voorlopig;12.2;5.5;6.8
6339;91311 Religieuze organisaties;2008 december voorlopig;12.0;5.4;6.6
6340;91311 Religieuze organisaties;2008 december nader voorlopig;11.7;5.1;6.6
6341;91311 Religieuze organisaties;2009 december voorlopig;12.1;5.2;6.9
6342;91312 Overige levensbeschouwelijke ..;2006 december voorlopig;0.5;0.2;0.3
6343;91312 Overige levensbeschouwelijke ..;2006 december nader voorlopig;0.5;0.2;0.3
6344;91312 Overige levensbeschouwelijke ..;2007 december voorlopig;0.4;0.2;0.2
6345;91312 Overige levensbeschouwelijke ..;2007 december nader voorlopig;0.4;0.2;0.2
6346;91312 Overige levensbeschouwelijke ..;2008 december voorlopig;0.4;0.1;0.2
6347;91312 Overige levensbeschouwelijke ..;2008 december nader voorlopig;0.4;0.1;0.2
6348;91312 Overige levensbeschouwelijke ..;2009 december voorlopig;0.3;0.1;0.2
6349;9132 Politieke organisaties;2006 december voorlopig;1.7;0.8;0.9
6350;9132 Politieke organisaties;2006 december nader voorlopig;1.7;0.8;0.9
6351;9132 Politieke organisaties;2007 december voorlopig;1.7;0.8;0.9
6352;9132 Politieke organisaties;2007 december nader voorlopig;1.7;0.8;0.9
6353;9132 Politieke organisaties;2008 december voorlopig;1.9;0.9;1.0
6354;9132 Politieke organisaties;2008 december nader voorlopig;1.7;0.8;0.9
6355;9132 Politieke organisaties;2009 december voorlopig;1.8;0.8;0.9
6356;9133 Hobbyclubs, fondsen en overige ..;2006 december voorlopig;47.9;25.5;22.4
6357;9133 Hobbyclubs, fondsen en overige ..;2006 december nader voorlopig;46.3;24.8;21.5
6358;9133 Hobbyclubs, fondsen en overige ..;2007 december voorlopig;47.7;25.1;22.7
6359;9133 Hobbyclubs, fondsen en overige ..;2007 december nader voorlopig;47.9;24.7;23.2
6360;9133 Hobbyclubs, fondsen en overige ..;2008 december voorlopig;53.3;25.4;27.9
6361;9133 Hobbyclubs, fondsen en overige ..;2008 december nader voorlopig;53.5;25.2;28.3
6362;9133 Hobbyclubs, fondsen en overige ..;2009 december voorlopig;56.1;25.7;30.5
6363;91331 Gezelligheidsverenigingen;2006 december voorlopig;0.5;0.2;0.3
6364;91331 Gezelligheidsverenigingen;2006 december nader voorlopig;0.6;0.3;0.3
6365;91331 Gezelligheidsverenigingen;2007 december voorlopig;0.7;0.3;0.3
6366;91331 Gezelligheidsverenigingen;2007 december nader voorlopig;0.6;0.3;0.3
6367;91331 Gezelligheidsverenigingen;2008 december voorlopig;0.7;0.3;0.4
6368;91331 Gezelligheidsverenigingen;2008 december nader voorlopig;0.6;0.3;0.4
6369;91331 Gezelligheidsverenigingen;2009 december voorlopig;0.6;0.2;0.4
6370;91332 Hobbyclubs;2006 december voorlopig;0.5;0.2;0.3
6371;91332 Hobbyclubs;2006 december nader voorlopig;0.5;0.2;0.3
6372;91332 Hobbyclubs;2007 december voorlopig;0.4;0.2;0.2
6373;91332 Hobbyclubs;2007 december nader voorlopig;0.4;0.2;0.2
6374;91332 Hobbyclubs;2008 december voorlopig;0.5;0.2;0.3
6375;91332 Hobbyclubs;2008 december nader voorlopig;0.5;0.2;0.3
6376;91332 Hobbyclubs;2009 december voorlopig;0.5;0.2;0.3
6377;91333 Steunfondsen (niet op het ..;2006 december voorlopig;6.9;2.4;4.5
6378;91333 Steunfondsen (niet op het ..;2006 december nader voorlopig;6.4;2.4;4.1
6379;91333 Steunfondsen (niet op het ..;2007 december voorlopig;6.8;2.5;4.3
6380;91333 Steunfondsen (niet op het ..;2007 december nader voorlopig;7.0;2.5;4.6
6381;91333 Steunfondsen (niet op het ..;2008 december voorlopig;7.8;2.9;4.9
6382;91333 Steunfondsen (niet op het ..;2008 december nader voorlopig;7.7;2.8;4.9
6383;91333 Steunfondsen (niet op het ..;2009 december voorlopig;8.6;3.1;5.5
6384;91334 Vriendenkringen op het gebied ..;2006 december voorlopig;1.7;0.7;0.9
6385;91334 Vriendenkringen op het gebied ..;2006 december nader voorlopig;1.7;0.8;0.9
6386;91334 Vriendenkringen op het gebied ..;2007 december voorlopig;1.7;0.7;0.9
6387;91334 Vriendenkringen op het gebied ..;2007 december nader voorlopig;1.6;0.7;0.9
6388;91334 Vriendenkringen op het gebied ..;2008 december voorlopig;1.6;0.7;0.9
6389;91334 Vriendenkringen op het gebied ..;2008 december nader voorlopig;1.5;0.6;0.9
6390;91334 Vriendenkringen op het gebied ..;2009 december voorlopig;1.7;0.7;1.0
6391;91335 Overkoepelende organen en ..;2006 december voorlopig;21.4;14.4;6.9
6392;91335 Overkoepelende organen en ..;2006 december nader voorlopig;20.3;13.6;6.7
6393;91335 Overkoepelende organen en ..;2007 december voorlopig;19.9;13.4;6.5
6394;91335 Overkoepelende organen en ..;2007 december nader voorlopig;20.2;13.4;6.8
6395;91335 Overkoepelende organen en ..;2008 december voorlopig;20.5;13.4;7.1
6396;91335 Overkoepelende organen en ..;2008 december nader voorlopig;20.6;13.3;7.3
6397;91335 Overkoepelende organen en ..;2009 december voorlopig;21.1;13.0;8.1
6398;91336 Overige ideële organisaties ..;2006 december voorlopig;5.7;2.7;3.0
6399;91336 Overige ideële organisaties ..;2006 december nader voorlopig;5.7;2.7;3.0
6400;91336 Overige ideële organisaties ..;2007 december voorlopig;5.8;2.8;3.0
6401;91336 Overige ideële organisaties ..;2007 december nader voorlopig;5.8;2.7;3.1
6402;91336 Overige ideële organisaties ..;2008 december voorlopig;5.6;2.5;3.2
6403;91336 Overige ideële organisaties ..;2008 december nader voorlopig;5.6;2.4;3.2
6404;91336 Overige ideële organisaties ..;2009 december voorlopig;5.9;2.5;3.3
6405;91337 Overige belangenbehartiging ..;2006 december voorlopig;11.1;4.8;6.3
6406;91337 Overige belangenbehartiging ..;2006 december nader voorlopig;11.2;4.9;6.3
6407;91337 Overige belangenbehartiging ..;2007 december voorlopig;12.4;5.0;7.3
6408;91337 Overige belangenbehartiging ..;2007 december nader voorlopig;12.2;4.9;7.3
6409;91337 Overige belangenbehartiging ..;2008 december voorlopig;16.7;5.6;11.1
6410;91337 Overige belangenbehartiging ..;2008 december nader voorlopig;17.0;5.6;11.4
6411;91337 Overige belangenbehartiging ..;2009 december voorlopig;17.8;5.9;11.9
6412;92 Cultuur, sport en recreatie;2006 december voorlopig;141.3;72.2;69.1
6413;92 Cultuur, sport en recreatie;2006 december nader voorlopig;140.7;73.7;67.0
6414;92 Cultuur, sport en recreatie;2007 december voorlopig;145.0;76.6;68.5
6415;92 Cultuur, sport en recreatie;2007 december nader voorlopig;145.1;74.2;70.9
6416;92 Cultuur, sport en recreatie;2008 december voorlopig;153.6;78.3;75.3
6417;92 Cultuur, sport en recreatie;2008 december nader voorlopig;150.3;75.9;74.4
6418;92 Cultuur, sport en recreatie;2009 december voorlopig;149.1;75.4;73.6
6419;921 Activiteiten op het gebied van ..;2006 december voorlopig;8.0;4.5;3.5
6420;921 Activiteiten op het gebied van ..;2006 december nader voorlopig;8.0;4.6;3.4
6421;921 Activiteiten op het gebied van ..;2007 december voorlopig;8.5;4.9;3.6
6422;921 Activiteiten op het gebied van ..;2007 december nader voorlopig;8.3;4.7;3.6
6423;921 Activiteiten op het gebied van ..;2008 december voorlopig;8.4;4.7;3.6
6424;921 Activiteiten op het gebied van ..;2008 december nader voorlopig;8.2;4.6;3.6
6425;921 Activiteiten op het gebied van ..;2009 december voorlopig;7.6;4.2;3.4
6426;9211 Productie van (video)films;2006 december voorlopig;4.4;2.7;1.7
6427;9211 Productie van (video)films;2006 december nader voorlopig;4.4;2.8;1.6
6428;9211 Productie van (video)films;2007 december voorlopig;4.9;3.1;1.8
6429;9211 Productie van (video)films;2007 december nader voorlopig;4.5;2.9;1.7
6430;9211 Productie van (video)films;2008 december voorlopig;4.7;3.0;1.8
6431;9211 Productie van (video)films;2008 december nader voorlopig;4.5;2.8;1.7
6432;9211 Productie van (video)films;2009 december voorlopig;4.1;2.5;1.6
6433;92111 Productie van (video)films ..;2006 december voorlopig;3.1;1.8;1.3
6434;92111 Productie van (video)films ..;2006 december nader voorlopig;3.1;1.9;1.3
6435;92111 Productie van (video)films ..;2007 december voorlopig;3.7;2.2;1.5
6436;92111 Productie van (video)films ..;2007 december nader voorlopig;3.4;2.1;1.3
6437;92111 Productie van (video)films ..;2008 december voorlopig;3.6;2.2;1.4
6438;92111 Productie van (video)films ..;2008 december nader voorlopig;3.5;2.1;1.4
6439;92111 Productie van (video)films ..;2009 december voorlopig;3.2;1.9;1.3
6440;92112 Ondersteunende activiteiten ..;2006 december voorlopig;1.2;0.9;0.4
6441;92112 Ondersteunende activiteiten ..;2006 december nader voorlopig;1.2;0.9;0.4
6442;92112 Ondersteunende activiteiten ..;2007 december voorlopig;1.3;0.9;0.4
6443;92112 Ondersteunende activiteiten ..;2007 december nader voorlopig;1.2;0.8;0.4
6444;92112 Ondersteunende activiteiten ..;2008 december voorlopig;1.1;0.8;0.3
6445;92112 Ondersteunende activiteiten ..;2008 december nader voorlopig;0.9;0.6;0.3
6446;92112 Ondersteunende activiteiten ..;2009 december voorlopig;0.9;0.6;0.3
6447;9212 Distributie van (video)films;2006 december voorlopig;0.3;0.2;0.1
6448;9212 Distributie van (video)films;2006 december nader voorlopig;0.3;0.2;0.1
6449;9212 Distributie van (video)films;2007 december voorlopig;0.3;0.2;0.1
6450;9212 Distributie van (video)films;2007 december nader voorlopig;0.3;0.2;0.1
6451;9212 Distributie van (video)films;2008 december voorlopig;0.3;0.1;0.1
6452;9212 Distributie van (video)films;2008 december nader voorlopig;0.3;0.1;0.1
6453;9212 Distributie van (video)films;2009 december voorlopig;0.3;0.1;0.1
6454;9213 Vertoning van films;2006 december voorlopig;3.4;1.7;1.7
6455;9213 Vertoning van films;2006 december nader voorlopig;3.3;1.7;1.6
6456;9213 Vertoning van films;2007 december voorlopig;3.3;1.7;1.6
6457;9213 Vertoning van films;2007 december nader voorlopig;3.5;1.7;1.8
6458;9213 Vertoning van films;2008 december voorlopig;3.4;1.6;1.7
6459;9213 Vertoning van films;2008 december nader voorlopig;3.4;1.7;1.8
6460;9213 Vertoning van films;2009 december voorlopig;3.2;1.5;1.6
6461;922 Radio en televisie;2006 december voorlopig;12.5;7.0;5.5
6462;922 Radio en televisie;2006 december nader voorlopig;12.7;7.2;5.5
6463;922 Radio en televisie;2007 december voorlopig;12.8;7.3;5.5
6464;922 Radio en televisie;2007 december nader voorlopig;12.7;7.1;5.6
6465;922 Radio en televisie;2008 december voorlopig;12.8;7.2;5.7
6466;922 Radio en televisie;2008 december nader voorlopig;12.9;7.3;5.6
6467;922 Radio en televisie;2009 december voorlopig;12.3;6.9;5.4
6468;92201 Omroeporganisaties;2006 december voorlopig;7.3;3.9;3.4
6469;92201 Omroeporganisaties;2006 december nader voorlopig;7.4;4.0;3.4
6470;92201 Omroeporganisaties;2007 december voorlopig;7.4;4.0;3.4
6471;92201 Omroeporganisaties;2007 december nader voorlopig;7.5;3.9;3.5
6472;92201 Omroeporganisaties;2008 december voorlopig;7.8;4.1;3.7
6473;92201 Omroeporganisaties;2008 december nader voorlopig;7.7;4.1;3.7
6474;92201 Omroeporganisaties;2009 december voorlopig;8.2;4.4;3.8
6475;92202 Productie van radio- en ..;2006 december voorlopig;3.5;1.9;1.6
6476;92202 Productie van radio- en ..;2006 december nader voorlopig;3.7;2.0;1.6
6477;92202 Productie van radio- en ..;2007 december voorlopig;3.7;2.0;1.6
6478;92202 Productie van radio- en ..;2007 december nader voorlopig;3.6;2.0;1.6
6479;92202 Productie van radio- en ..;2008 december voorlopig;3.5;2.0;1.5
6480;92202 Productie van radio- en ..;2008 december nader voorlopig;3.4;1.9;1.5
6481;92202 Productie van radio- en ..;2009 december voorlopig;2.6;1.5;1.1
6482;92203 Ondersteunende activiteiten ..;2006 december voorlopig;1.7;1.2;0.5
6483;92203 Ondersteunende activiteiten ..;2006 december nader voorlopig;1.7;1.2;0.4
6484;92203 Ondersteunende activiteiten ..;2007 december voorlopig;1.7;1.2;0.5
6485;92203 Ondersteunende activiteiten ..;2007 december nader voorlopig;1.7;1.2;0.5
6486;92203 Ondersteunende activiteiten ..;2008 december voorlopig;1.6;1.2;0.4
6487;92203 Ondersteunende activiteiten ..;2008 december nader voorlopig;1.8;1.4;0.5
6488;92203 Ondersteunende activiteiten ..;2009 december voorlopig;1.5;1.0;0.4
6489;923 Overig amusement en kunst;2006 december voorlopig;38.0;19.4;18.6
6490;923 Overig amusement en kunst;2006 december nader voorlopig;37.5;19.9;17.6
6491;923 Overig amusement en kunst;2007 december voorlopig;39.4;20.9;18.5
6492;923 Overig amusement en kunst;2007 december nader voorlopig;39.3;19.9;19.3
6493;923 Overig amusement en kunst;2008 december voorlopig;42.1;21.2;20.9
6494;923 Overig amusement en kunst;2008 december nader voorlopig;41.0;20.5;20.6
6495;923 Overig amusement en kunst;2009 december voorlopig;41.0;20.6;20.4
6496;9231 Beoefening van kunst;2006 december voorlopig;9.0;4.6;4.4
6497;9231 Beoefening van kunst;2006 december nader voorlopig;8.9;4.8;4.2
6498;9231 Beoefening van kunst;2007 december voorlopig;8.7;4.5;4.2
6499;9231 Beoefening van kunst;2007 december nader voorlopig;8.8;4.3;4.5
6500;9231 Beoefening van kunst;2008 december voorlopig;9.3;4.6;4.8
6501;9231 Beoefening van kunst;2008 december nader voorlopig;9.2;4.5;4.7
6502;9231 Beoefening van kunst;2009 december voorlopig;9.0;4.3;4.7
6503;92311 Beoefening van podiumkunst;2006 december voorlopig;5.5;2.9;2.6
6504;92311 Beoefening van podiumkunst;2006 december nader voorlopig;5.5;3.0;2.5
6505;92311 Beoefening van podiumkunst;2007 december voorlopig;5.2;2.7;2.5
6506;92311 Beoefening van podiumkunst;2007 december nader voorlopig;5.4;2.7;2.7
6507;92311 Beoefening van podiumkunst;2008 december voorlopig;5.7;2.8;2.8
6508;92311 Beoefening van podiumkunst;2008 december nader voorlopig;5.5;2.7;2.8
6509;92311 Beoefening van podiumkunst;2009 december voorlopig;5.7;2.8;2.9
6510;92312 Producenten van podiumkunst;2006 december voorlopig;2.5;1.3;1.2
6511;92312 Producenten van podiumkunst;2006 december nader voorlopig;2.3;1.3;1.0
6512;92312 Producenten van podiumkunst;2007 december voorlopig;2.2;1.2;1.0
6513;92312 Producenten van podiumkunst;2007 december nader voorlopig;2.2;1.1;1.1
6514;92312 Producenten van podiumkunst;2008 december voorlopig;2.6;1.3;1.3
6515;92312 Producenten van podiumkunst;2008 december nader voorlopig;2.5;1.3;1.3
6516;92312 Producenten van podiumkunst;2009 december voorlopig;2.2;1.1;1.1
6517;92313 Beoefening van scheppende kunst;2006 december voorlopig;1.1;0.5;0.6
6518;92313 Beoefening van scheppende kunst;2006 december nader voorlopig;1.1;0.5;0.6
6519;92313 Beoefening van scheppende kunst;2007 december voorlopig;1.2;0.6;0.7
6520;92313 Beoefening van scheppende kunst;2007 december nader voorlopig;1.2;0.5;0.7
6521;92313 Beoefening van scheppende kunst;2008 december voorlopig;1.1;0.5;0.7
6522;92313 Beoefening van scheppende kunst;2008 december nader voorlopig;1.1;0.5;0.7
6523;92313 Beoefening van scheppende kunst;2009 december voorlopig;1.2;0.5;0.7
6524;"9232 Theaters en dergelijke; ..";2006 december voorlopig;15.6;8.5;7.2
6525;"9232 Theaters en dergelijke; ..";2006 december nader voorlopig;15.4;8.7;6.8
6526;"9232 Theaters en dergelijke; ..";2007 december voorlopig;16.8;9.7;7.2
6527;"9232 Theaters en dergelijke; ..";2007 december nader voorlopig;16.5;9.1;7.4
6528;"9232 Theaters en dergelijke; ..";2008 december voorlopig;17.8;9.8;8.0
6529;"9232 Theaters en dergelijke; ..";2008 december nader voorlopig;17.1;9.3;7.8
6530;"9232 Theaters en dergelijke; ..";2009 december voorlopig;16.9;9.2;7.7
6531;92321 Theaters, schouwburgen en ..;2006 december voorlopig;5.5;2.7;2.9
6532;92321 Theaters, schouwburgen en ..;2006 december nader voorlopig;5.5;2.7;2.8
6533;92321 Theaters, schouwburgen en ..;2007 december voorlopig;5.5;2.7;2.8
6534;92321 Theaters, schouwburgen en ..;2007 december nader voorlopig;5.5;2.7;2.9
6535;92321 Theaters, schouwburgen en ..;2008 december voorlopig;5.8;2.7;3.1
6536;92321 Theaters, schouwburgen en ..;2008 december nader voorlopig;5.8;2.7;3.0
6537;92321 Theaters, schouwburgen en ..;2009 december voorlopig;6.0;2.8;3.2
6538;92322 Evenementenhallen;2006 december voorlopig;0.9;0.4;0.4
6539;92322 Evenementenhallen;2006 december nader voorlopig;0.9;0.4;0.4
6540;92322 Evenementenhallen;2007 december voorlopig;0.9;0.5;0.5
6541;92322 Evenementenhallen;2007 december nader voorlopig;0.9;0.5;0.5
6542;92322 Evenementenhallen;2008 december voorlopig;0.8;0.4;0.4
6543;92322 Evenementenhallen;2008 december nader voorlopig;0.8;0.4;0.4
6544;92322 Evenementenhallen;2009 december voorlopig;0.8;0.4;0.4
6545;92323 Dienstverlening voor ..;2006 december voorlopig;9.2;5.4;3.9
6546;92323 Dienstverlening voor ..;2006 december nader voorlopig;9.1;5.5;3.6
6547;92323 Dienstverlening voor ..;2007 december voorlopig;10.4;6.5;3.9
6548;92323 Dienstverlening voor ..;2007 december nader voorlopig;10.0;6.0;4.0
6549;92323 Dienstverlening voor ..;2008 december voorlopig;11.2;6.7;4.5
6550;92323 Dienstverlening voor ..;2008 december nader voorlopig;10.5;6.1;4.3
6551;92323 Dienstverlening voor ..;2009 december voorlopig;10.1;6.0;4.1
6552;9233 Kermisattracties en ..;2006 december voorlopig;4.9;2.4;2.5
6553;9233 Kermisattracties en ..;2006 december nader voorlopig;4.9;2.5;2.4
6554;9233 Kermisattracties en ..;2007 december voorlopig;5.5;2.8;2.7
6555;9233 Kermisattracties en ..;2007 december nader voorlopig;5.4;2.6;2.8
6556;9233 Kermisattracties en ..;2008 december voorlopig;6.1;2.9;3.3
6557;9233 Kermisattracties en ..;2008 december nader voorlopig;5.9;2.8;3.2
6558;9233 Kermisattracties en ..;2009 december voorlopig;6.6;3.2;3.4
6559;92331 Kermisattracties;2006 december voorlopig;0.4;0.3;0.1
6560;92331 Kermisattracties;2006 december nader voorlopig;0.4;0.3;0.1
6561;92331 Kermisattracties;2007 december voorlopig;0.5;0.3;0.1
6562;92331 Kermisattracties;2007 december nader voorlopig;0.4;0.3;0.1
6563;92331 Kermisattracties;2008 december voorlopig;0.5;0.3;0.2
6564;92331 Kermisattracties;2008 december nader voorlopig;0.5;0.3;0.2
6565;92331 Kermisattracties;2009 december voorlopig;0.7;0.4;0.3
6566;92332 Recreatiecentra;2006 december voorlopig;4.5;2.2;2.4
6567;92332 Recreatiecentra;2006 december nader voorlopig;4.5;2.2;2.3
6568;92332 Recreatiecentra;2007 december voorlopig;5.0;2.4;2.6
6569;92332 Recreatiecentra;2007 december nader voorlopig;5.0;2.3;2.6
6570;92332 Recreatiecentra;2008 december voorlopig;5.6;2.5;3.1
6571;92332 Recreatiecentra;2008 december nader voorlopig;5.5;2.5;2.9
6572;92332 Recreatiecentra;2009 december voorlopig;5.9;2.8;3.1
6573;9234 Overig amusement en kunst niet ..;2006 december voorlopig;8.4;3.9;4.5
6574;9234 Overig amusement en kunst niet ..;2006 december nader voorlopig;8.2;3.9;4.3
6575;9234 Overig amusement en kunst niet ..;2007 december voorlopig;8.4;4.0;4.4
6576;9234 Overig amusement en kunst niet ..;2007 december nader voorlopig;8.6;3.9;4.7
6577;9234 Overig amusement en kunst niet ..;2008 december voorlopig;8.8;3.9;4.9
6578;9234 Overig amusement en kunst niet ..;2008 december nader voorlopig;8.8;3.9;4.9
6579;9234 Overig amusement en kunst niet ..;2009 december voorlopig;8.5;3.8;4.7
6580;92341 Dansscholen;2006 december voorlopig;0.9;0.3;0.6
6581;92341 Dansscholen;2006 december nader voorlopig;0.9;0.3;0.6
6582;92341 Dansscholen;2007 december voorlopig;0.9;0.3;0.6
6583;92341 Dansscholen;2007 december nader voorlopig;0.9;0.3;0.6
6584;92341 Dansscholen;2008 december voorlopig;0.9;0.3;0.6
6585;92341 Dansscholen;2008 december nader voorlopig;0.9;0.3;0.6
6586;92341 Dansscholen;2009 december voorlopig;0.9;0.3;0.6
6587;92342 Kunstzinnige vorming van ..;2006 december voorlopig;7.0;3.3;3.8
6588;92342 Kunstzinnige vorming van ..;2006 december nader voorlopig;6.8;3.3;3.5
6589;92342 Kunstzinnige vorming van ..;2007 december voorlopig;6.9;3.3;3.6
6590;92342 Kunstzinnige vorming van ..;2007 december nader voorlopig;7.1;3.2;3.9
6591;92342 Kunstzinnige vorming van ..;2008 december voorlopig;7.3;3.3;4.0
6592;92342 Kunstzinnige vorming van ..;2008 december nader voorlopig;7.4;3.3;4.1
6593;92342 Kunstzinnige vorming van ..;2009 december voorlopig;7.1;3.2;3.9
6594;92343 Overig amusement niet elders ..;2006 december voorlopig;0.5;0.3;0.2
6595;92343 Overig amusement niet elders ..;2006 december nader voorlopig;0.5;0.3;0.1
6596;92343 Overig amusement niet elders ..;2007 december voorlopig;0.6;0.4;0.2
6597;92343 Overig amusement niet elders ..;2007 december nader voorlopig;0.6;0.4;0.2
6598;92343 Overig amusement niet elders ..;2008 december voorlopig;0.6;0.4;0.2
6599;92343 Overig amusement niet elders ..;2008 december nader voorlopig;0.5;0.3;0.2
