ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;k_0WerkzamePersonen_2;k_1WerkzamePersoon_3;k_2Tot10WerkzamePersonen_4;k_10OfMeerWerkzamePersonen_5;Eenmanszaken_6;VOFCVEnMaatschap_7;NVSEnBVS_8;OverigeRechtsvormen_9
6124;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2022;35.0;0.0;10.0;10.0;15.0;5.0;0.0;25.0;0.0
6125;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2023;35.0;5.0;15.0;10.0;10.0;5.0;0.0;30.0;0.0
6126;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2024;50.0;5.0;20.0;10.0;10.0;5.0;0.0;30.0;10.0
6127;E Waterbedrijven en afvalbeheer;Zuidoost-Friesland (CR);2025;50.0;5.0;20.0;15.0;10.0;5.0;0.0;30.0;10.0
6128;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2010;15.0;5.0;5.0;5.0;5.0;0.0;0.0;10.0;5.0
6129;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2011;20.0;5.0;5.0;5.0;5.0;0.0;0.0;15.0;0.0
6130;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2012;20.0;0.0;5.0;5.0;5.0;0.0;0.0;15.0;0.0
6131;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2013;25.0;5.0;10.0;5.0;5.0;0.0;0.0;20.0;5.0
6132;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2014;20.0;5.0;5.0;5.0;5.0;0.0;0.0;20.0;5.0
6133;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2015;20.0;5.0;5.0;5.0;5.0;0.0;0.0;15.0;5.0
6134;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2016;20.0;5.0;5.0;5.0;5.0;0.0;0.0;15.0;5.0
6135;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2017;20.0;5.0;5.0;5.0;5.0;0.0;0.0;15.0;5.0
6136;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2018;15.0;0.0;5.0;5.0;5.0;0.0;0.0;10.0;5.0
6137;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2019;20.0;0.0;5.0;5.0;5.0;0.0;0.0;15.0;5.0
6138;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2020;25.0;5.0;5.0;5.0;10.0;0.0;0.0;20.0;5.0
6139;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2021;20.0;0.0;5.0;10.0;5.0;0.0;0.0;15.0;5.0
6140;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2022;25.0;0.0;10.0;10.0;5.0;5.0;0.0;15.0;5.0
6141;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2023;25.0;0.0;10.0;10.0;5.0;5.0;0.0;15.0;5.0
6142;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2024;30.0;5.0;10.0;10.0;5.0;5.0;0.0;20.0;5.0
6143;E Waterbedrijven en afvalbeheer;Noord-Drenthe (CR);2025;30.0;5.0;5.0;10.0;5.0;5.0;0.0;15.0;5.0
6144;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2010;25.0;0.0;10.0;5.0;5.0;10.0;5.0;15.0;0.0
6145;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2011;30.0;0.0;15.0;10.0;5.0;10.0;5.0;15.0;0.0
6146;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2012;30.0;5.0;15.0;5.0;5.0;10.0;5.0;15.0;0.0
6147;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2013;30.0;5.0;15.0;5.0;5.0;10.0;5.0;15.0;0.0
6148;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2014;25.0;0.0;10.0;5.0;5.0;5.0;0.0;15.0;0.0
6149;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2015;25.0;0.0;15.0;5.0;10.0;5.0;0.0;15.0;0.0
6150;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2016;20.0;0.0;10.0;5.0;5.0;5.0;0.0;15.0;0.0
6151;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2017;20.0;0.0;10.0;5.0;5.0;5.0;0.0;15.0;0.0
6152;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2018;20.0;0.0;10.0;5.0;5.0;5.0;0.0;15.0;0.0
6153;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2019;25.0;0.0;10.0;10.0;5.0;5.0;0.0;15.0;0.0
6154;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2020;25.0;0.0;10.0;10.0;10.0;5.0;0.0;20.0;0.0
6155;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2021;25.0;5.0;10.0;5.0;10.0;0.0;0.0;25.0;0.0
6156;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2022;30.0;5.0;5.0;10.0;10.0;5.0;0.0;20.0;0.0
6157;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2023;35.0;5.0;10.0;15.0;10.0;5.0;5.0;25.0;0.0
6158;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2024;45.0;0.0;20.0;10.0;10.0;5.0;0.0;30.0;5.0
6159;E Waterbedrijven en afvalbeheer;Zuidoost-Drenthe (CR);2025;40.0;0.0;15.0;10.0;10.0;10.0;5.0;25.0;5.0
6160;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2010;10.0;0.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
6161;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2011;20.0;0.0;5.0;5.0;10.0;5.0;0.0;10.0;5.0
6162;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2012;15.0;0.0;5.0;10.0;5.0;5.0;0.0;5.0;5.0
6163;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2013;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
6164;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2014;10.0;0.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0
6165;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2015;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
6166;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2016;15.0;0.0;10.0;0.0;0.0;5.0;0.0;10.0;0.0
6167;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2017;15.0;5.0;10.0;0.0;0.0;5.0;0.0;10.0;5.0
6168;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2018;20.0;5.0;15.0;0.0;0.0;5.0;0.0;10.0;5.0
6169;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2019;25.0;0.0;15.0;0.0;5.0;5.0;0.0;15.0;5.0
6170;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2020;15.0;0.0;10.0;5.0;5.0;5.0;0.0;10.0;5.0
6171;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2021;15.0;0.0;10.0;0.0;5.0;5.0;0.0;10.0;5.0
6172;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2022;15.0;0.0;5.0;5.0;5.0;5.0;0.0;10.0;5.0
6173;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2023;15.0;0.0;10.0;5.0;5.0;5.0;0.0;10.0;5.0
6174;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2024;15.0;0.0;10.0;5.0;5.0;5.0;0.0;10.0;5.0
6175;E Waterbedrijven en afvalbeheer;Zuidwest-Drenthe (CR);2025;20.0;0.0;10.0;5.0;5.0;10.0;0.0;10.0;5.0
6176;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2010;35.0;5.0;15.0;5.0;10.0;5.0;0.0;25.0;0.0
6177;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2011;45.0;10.0;10.0;10.0;15.0;5.0;5.0;25.0;15.0
6178;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2012;55.0;10.0;20.0;10.0;15.0;10.0;5.0;25.0;15.0
6179;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2013;50.0;10.0;15.0;10.0;10.0;10.0;5.0;30.0;10.0
6180;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2014;50.0;10.0;20.0;10.0;10.0;10.0;5.0;30.0;10.0
6181;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2015;55.0;10.0;20.0;15.0;10.0;10.0;0.0;35.0;10.0
6182;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2016;60.0;10.0;25.0;15.0;5.0;15.0;0.0;45.0;0.0
6183;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2017;70.0;10.0;30.0;20.0;10.0;15.0;5.0;45.0;10.0
6184;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2018;80.0;15.0;35.0;20.0;10.0;15.0;5.0;50.0;10.0
6185;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2019;75.0;10.0;30.0;20.0;10.0;15.0;5.0;45.0;10.0
6186;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2020;70.0;15.0;30.0;15.0;15.0;15.0;0.0;50.0;10.0
6187;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2021;75.0;15.0;30.0;15.0;15.0;15.0;0.0;55.0;10.0
6188;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2022;80.0;15.0;35.0;15.0;15.0;15.0;0.0;55.0;10.0
6189;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2023;80.0;15.0;30.0;20.0;15.0;15.0;0.0;50.0;10.0
6190;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2024;80.0;10.0;40.0;20.0;10.0;20.0;0.0;45.0;10.0
6191;E Waterbedrijven en afvalbeheer;Noord-Overijssel (CR);2025;80.0;15.0;40.0;15.0;15.0;20.0;5.0;45.0;10.0
6192;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2010;15.0;0.0;5.0;5.0;0.0;5.0;0.0;10.0;0.0
6193;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2011;25.0;5.0;10.0;10.0;0.0;5.0;0.0;10.0;5.0
6194;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2012;20.0;5.0;5.0;10.0;0.0;5.0;0.0;5.0;5.0
6195;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2013;15.0;5.0;5.0;5.0;0.0;5.0;0.0;5.0;5.0
6196;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2014;15.0;5.0;5.0;5.0;0.0;5.0;0.0;5.0;5.0
6197;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2015;15.0;5.0;5.0;5.0;0.0;5.0;0.0;5.0;5.0
6198;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2016;15.0;0.0;5.0;10.0;0.0;5.0;0.0;10.0;0.0
6199;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2017;20.0;0.0;10.0;5.0;5.0;5.0;0.0;10.0;5.0
6200;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2018;15.0;0.0;5.0;5.0;5.0;5.0;0.0;10.0;5.0
6201;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2019;15.0;0.0;5.0;10.0;0.0;0.0;0.0;5.0;5.0
6202;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2020;15.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0
6203;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2021;10.0;0.0;5.0;5.0;5.0;0.0;0.0;10.0;5.0
6204;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2022;15.0;0.0;5.0;5.0;0.0;0.0;0.0;10.0;5.0
6205;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2023;15.0;0.0;5.0;5.0;0.0;0.0;0.0;10.0;5.0
6206;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2024;20.0;5.0;5.0;5.0;0.0;0.0;0.0;10.0;5.0
6207;E Waterbedrijven en afvalbeheer;Zuidwest-Overijssel (CR);2025;20.0;5.0;5.0;5.0;0.0;0.0;0.0;10.0;5.0
6208;E Waterbedrijven en afvalbeheer;Twente (CR);2010;55.0;5.0;20.0;10.0;15.0;15.0;5.0;35.0;0.0
6209;E Waterbedrijven en afvalbeheer;Twente (CR);2011;65.0;5.0;25.0;15.0;15.0;15.0;5.0;40.0;5.0
6210;E Waterbedrijven en afvalbeheer;Twente (CR);2012;70.0;5.0;35.0;15.0;15.0;15.0;0.0;45.0;5.0
6211;E Waterbedrijven en afvalbeheer;Twente (CR);2013;75.0;0.0;35.0;25.0;15.0;20.0;5.0;50.0;0.0
6212;E Waterbedrijven en afvalbeheer;Twente (CR);2014;75.0;5.0;35.0;20.0;15.0;20.0;5.0;50.0;0.0
6213;E Waterbedrijven en afvalbeheer;Twente (CR);2015;100.0;25.0;35.0;25.0;15.0;25.0;5.0;50.0;20.0
6214;E Waterbedrijven en afvalbeheer;Twente (CR);2016;100.0;25.0;35.0;25.0;15.0;30.0;5.0;50.0;20.0
6215;E Waterbedrijven en afvalbeheer;Twente (CR);2017;80.0;0.0;35.0;30.0;15.0;30.0;5.0;40.0;0.0
6216;E Waterbedrijven en afvalbeheer;Twente (CR);2018;85.0;10.0;35.0;25.0;15.0;30.0;5.0;55.0;0.0
6217;E Waterbedrijven en afvalbeheer;Twente (CR);2019;90.0;5.0;45.0;25.0;15.0;30.0;5.0;50.0;0.0
6218;E Waterbedrijven en afvalbeheer;Twente (CR);2020;80.0;5.0;35.0;25.0;15.0;25.0;5.0;50.0;0.0
6219;E Waterbedrijven en afvalbeheer;Twente (CR);2021;85.0;5.0;35.0;25.0;20.0;25.0;5.0;50.0;0.0
6220;E Waterbedrijven en afvalbeheer;Twente (CR);2022;95.0;10.0;45.0;20.0;20.0;30.0;5.0;60.0;5.0
6221;E Waterbedrijven en afvalbeheer;Twente (CR);2023;90.0;5.0;40.0;25.0;20.0;30.0;5.0;55.0;0.0
6222;E Waterbedrijven en afvalbeheer;Twente (CR);2024;115.0;5.0;45.0;35.0;25.0;30.0;5.0;60.0;20.0
6223;E Waterbedrijven en afvalbeheer;Twente (CR);2025;110.0;5.0;50.0;30.0;25.0;30.0;5.0;60.0;20.0
6224;E Waterbedrijven en afvalbeheer;Veluwe (CR);2010;65.0;5.0;25.0;20.0;15.0;15.0;0.0;45.0;5.0
6225;E Waterbedrijven en afvalbeheer;Veluwe (CR);2011;85.0;15.0;30.0;25.0;15.0;15.0;0.0;50.0;20.0
6226;E Waterbedrijven en afvalbeheer;Veluwe (CR);2012;80.0;15.0;25.0;15.0;20.0;15.0;0.0;45.0;20.0
6227;E Waterbedrijven en afvalbeheer;Veluwe (CR);2013;75.0;5.0;30.0;20.0;20.0;20.0;0.0;50.0;10.0
6228;E Waterbedrijven en afvalbeheer;Veluwe (CR);2014;90.0;20.0;30.0;25.0;15.0;20.0;5.0;50.0;20.0
6229;E Waterbedrijven en afvalbeheer;Veluwe (CR);2015;100.0;20.0;40.0;20.0;20.0;25.0;5.0;55.0;20.0
6230;E Waterbedrijven en afvalbeheer;Veluwe (CR);2016;105.0;25.0;40.0;25.0;20.0;25.0;5.0;55.0;25.0
6231;E Waterbedrijven en afvalbeheer;Veluwe (CR);2017;105.0;25.0;35.0;25.0;20.0;20.0;5.0;55.0;25.0
6232;E Waterbedrijven en afvalbeheer;Veluwe (CR);2018;110.0;25.0;40.0;20.0;20.0;20.0;5.0;60.0;25.0
6233;E Waterbedrijven en afvalbeheer;Veluwe (CR);2019;115.0;30.0;40.0;25.0;25.0;20.0;5.0;70.0;25.0
6234;E Waterbedrijven en afvalbeheer;Veluwe (CR);2020;100.0;20.0;35.0;20.0;25.0;15.0;5.0;60.0;20.0
6235;E Waterbedrijven en afvalbeheer;Veluwe (CR);2021;105.0;20.0;30.0;25.0;25.0;20.0;5.0;60.0;20.0
6236;E Waterbedrijven en afvalbeheer;Veluwe (CR);2022;110.0;15.0;40.0;35.0;25.0;25.0;0.0;65.0;20.0
6237;E Waterbedrijven en afvalbeheer;Veluwe (CR);2023;115.0;20.0;40.0;35.0;20.0;25.0;0.0;70.0;20.0
6238;E Waterbedrijven en afvalbeheer;Veluwe (CR);2024;110.0;20.0;40.0;35.0;20.0;25.0;0.0;65.0;20.0
6239;E Waterbedrijven en afvalbeheer;Veluwe (CR);2025;115.0;20.0;50.0;25.0;20.0;25.0;0.0;65.0;20.0
6240;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2010;40.0;0.0;15.0;10.0;10.0;10.0;5.0;25.0;5.0
6241;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2011;55.0;0.0;15.0;25.0;15.0;5.0;0.0;30.0;15.0
6242;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2012;60.0;0.0;15.0;25.0;20.0;10.0;0.0;30.0;15.0
6243;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2013;50.0;0.0;20.0;10.0;15.0;10.0;0.0;35.0;0.0
6244;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2014;55.0;5.0;25.0;10.0;15.0;10.0;5.0;35.0;5.0
6245;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2015;60.0;5.0;25.0;15.0;15.0;10.0;5.0;40.0;5.0
6246;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2016;60.0;5.0;25.0;10.0;20.0;10.0;0.0;40.0;5.0
6247;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2017;65.0;5.0;30.0;10.0;15.0;10.0;0.0;45.0;5.0
6248;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2018;70.0;10.0;25.0;15.0;20.0;10.0;5.0;50.0;5.0
6249;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2019;65.0;10.0;25.0;15.0;20.0;10.0;5.0;45.0;5.0
6250;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2020;60.0;10.0;20.0;10.0;20.0;5.0;5.0;45.0;5.0
6251;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2021;65.0;10.0;20.0;15.0;20.0;5.0;5.0;50.0;5.0
6252;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2022;65.0;5.0;25.0;15.0;20.0;5.0;0.0;50.0;5.0
6253;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2023;65.0;5.0;25.0;15.0;20.0;15.0;0.0;45.0;5.0
6254;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2024;70.0;10.0;30.0;10.0;15.0;15.0;0.0;45.0;10.0
6255;E Waterbedrijven en afvalbeheer;Achterhoek (CR);2025;65.0;10.0;30.0;15.0;10.0;15.0;0.0;40.0;10.0
6256;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2010;75.0;15.0;25.0;15.0;20.0;10.0;0.0;60.0;5.0
6257;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2011;75.0;15.0;25.0;15.0;20.0;10.0;0.0;55.0;10.0
6258;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2012;80.0;10.0;35.0;15.0;20.0;15.0;0.0;55.0;10.0
6259;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2013;70.0;10.0;25.0;20.0;20.0;15.0;0.0;50.0;5.0
6260;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2014;80.0;10.0;30.0;20.0;20.0;20.0;0.0;55.0;5.0
6261;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2015;85.0;10.0;35.0;20.0;20.0;25.0;0.0;55.0;5.0
6262;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2016;95.0;10.0;45.0;20.0;20.0;35.0;0.0;55.0;5.0
6263;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2017;100.0;15.0;45.0;20.0;20.0;35.0;5.0;55.0;5.0
6264;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2018;115.0;15.0;65.0;20.0;20.0;55.0;0.0;55.0;5.0
6265;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2019;130.0;10.0;80.0;20.0;20.0;65.0;0.0;60.0;5.0
6266;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2020;125.0;10.0;80.0;15.0;20.0;65.0;0.0;55.0;5.0
6267;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2021;115.0;10.0;75.0;15.0;20.0;60.0;0.0;50.0;5.0
6268;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2022;135.0;15.0;80.0;15.0;20.0;65.0;0.0;65.0;5.0
6269;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2023;130.0;10.0;85.0;15.0;20.0;60.0;0.0;65.0;5.0
6270;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2024;155.0;10.0;105.0;15.0;30.0;70.0;0.0;70.0;15.0
6271;E Waterbedrijven en afvalbeheer;Arnhem/Nijmegen (CR);2025;150.0;10.0;100.0;15.0;25.0;70.0;0.0;60.0;15.0
6272;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2010;35.0;0.0;15.0;10.0;10.0;5.0;0.0;25.0;0.0
6273;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2011;40.0;5.0;15.0;15.0;5.0;5.0;0.0;30.0;0.0
6274;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2012;40.0;5.0;15.0;15.0;10.0;5.0;5.0;30.0;0.0
6275;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2013;40.0;5.0;15.0;10.0;10.0;5.0;0.0;30.0;0.0
6276;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2014;40.0;5.0;15.0;15.0;5.0;5.0;0.0;30.0;0.0
6277;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2015;35.0;0.0;10.0;15.0;10.0;5.0;0.0;25.0;0.0
6278;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2016;40.0;5.0;15.0;15.0;5.0;10.0;0.0;30.0;0.0
6279;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2017;45.0;5.0;15.0;20.0;5.0;10.0;5.0;30.0;5.0
6280;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2018;45.0;5.0;15.0;20.0;5.0;5.0;0.0;30.0;5.0
6281;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2019;45.0;5.0;15.0;20.0;5.0;10.0;0.0;30.0;5.0
6282;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2020;45.0;5.0;15.0;20.0;5.0;5.0;0.0;30.0;5.0
6283;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2021;45.0;5.0;15.0;20.0;5.0;10.0;0.0;30.0;5.0
6284;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2022;40.0;5.0;15.0;15.0;10.0;10.0;0.0;30.0;5.0
6285;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2023;45.0;5.0;15.0;20.0;10.0;10.0;0.0;30.0;5.0
6286;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2024;65.0;10.0;20.0;20.0;10.0;10.0;0.0;40.0;15.0
6287;E Waterbedrijven en afvalbeheer;Zuidwest-Gelderland (CR);2025;65.0;15.0;20.0;20.0;10.0;10.0;0.0;40.0;20.0
6288;E Waterbedrijven en afvalbeheer;Utrecht (CR);2010;95.0;5.0;40.0;20.0;30.0;15.0;10.0;70.0;5.0
6289;E Waterbedrijven en afvalbeheer;Utrecht (CR);2011;115.0;20.0;35.0;20.0;40.0;15.0;10.0;60.0;30.0
6290;E Waterbedrijven en afvalbeheer;Utrecht (CR);2012;120.0;20.0;35.0;25.0;40.0;15.0;10.0;60.0;30.0
6291;E Waterbedrijven en afvalbeheer;Utrecht (CR);2013;110.0;20.0;30.0;25.0;40.0;20.0;10.0;60.0;30.0
6292;E Waterbedrijven en afvalbeheer;Utrecht (CR);2014;140.0;30.0;45.0;30.0;40.0;25.0;10.0;65.0;40.0
6293;E Waterbedrijven en afvalbeheer;Utrecht (CR);2015;135.0;30.0;45.0;25.0;35.0;30.0;5.0;60.0;40.0
6294;E Waterbedrijven en afvalbeheer;Utrecht (CR);2016;145.0;30.0;55.0;25.0;35.0;40.0;10.0;60.0;40.0
6295;E Waterbedrijven en afvalbeheer;Utrecht (CR);2017;145.0;30.0;50.0;30.0;35.0;35.0;5.0;60.0;40.0
6296;E Waterbedrijven en afvalbeheer;Utrecht (CR);2018;150.0;30.0;55.0;30.0;35.0;40.0;5.0;65.0;40.0
6297;E Waterbedrijven en afvalbeheer;Utrecht (CR);2019;165.0;30.0;65.0;35.0;35.0;45.0;10.0;70.0;40.0
6298;E Waterbedrijven en afvalbeheer;Utrecht (CR);2020;155.0;30.0;55.0;30.0;40.0;40.0;10.0;70.0;40.0
6299;E Waterbedrijven en afvalbeheer;Utrecht (CR);2021;165.0;25.0;70.0;30.0;40.0;45.0;10.0;70.0;40.0
6300;E Waterbedrijven en afvalbeheer;Utrecht (CR);2022;170.0;20.0;70.0;40.0;40.0;45.0;10.0;75.0;40.0
6301;E Waterbedrijven en afvalbeheer;Utrecht (CR);2023;160.0;20.0;70.0;30.0;40.0;50.0;5.0;70.0;40.0
6302;E Waterbedrijven en afvalbeheer;Utrecht (CR);2024;175.0;25.0;80.0;35.0;35.0;50.0;5.0;75.0;45.0
6303;E Waterbedrijven en afvalbeheer;Utrecht (CR);2025;180.0;30.0;80.0;35.0;35.0;50.0;5.0;80.0;45.0
6304;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2010;45.0;5.0;20.0;15.0;5.0;10.0;10.0;25.0;0.0
6305;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2011;45.0;5.0;25.0;10.0;10.0;10.0;10.0;25.0;0.0
6306;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2012;50.0;5.0;25.0;10.0;10.0;15.0;5.0;25.0;5.0
6307;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2013;50.0;0.0;25.0;10.0;15.0;15.0;5.0;25.0;5.0
6308;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2014;50.0;0.0;25.0;10.0;10.0;15.0;5.0;25.0;5.0
6309;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2015;55.0;5.0;25.0;15.0;10.0;15.0;5.0;35.0;5.0
6310;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2016;65.0;0.0;35.0;20.0;10.0;20.0;5.0;30.0;5.0
6311;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2017;70.0;5.0;40.0;20.0;5.0;25.0;10.0;35.0;5.0
6312;E Waterbedrijven en afvalbeheer;Kop van Noord-Holland (CR);2018;65.0;5.0;40.0;15.0;5.0;25.0;5.0;30.0;0.0
