ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;BeursgenoteerdeAandelen_6;AandelenInBeleggingsfondsen_7
9012;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2015 3e kwartaal;-394.0;20.0;-77.0;-5015.0;-2225.0;169.0;-1753.0
9013;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2015 4e kwartaal;-5561.0;22.0;-17.0;9270.0;-8061.0;-142.0;-1953.0
9014;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2015;-7256.0;198.0;-135.0;5531.0;-6124.0;282.0;-13131.0
9015;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2016 1e kwartaal;-110.0;-6.0;-28.0;-3021.0;3770.0;13.0;-285.0
9016;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2016 2e kwartaal;-496.0;-11.0;-377.0;1671.0;-833.0;27.0;6.0
9017;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2016 3e kwartaal;70.0;-42.0;-112.0;871.0;-1580.0;53.0;6.0
9018;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2016 4e kwartaal;-346.0;50.0;246.0;-1224.0;-3123.0;81.0;6.0
9019;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2016;-882.0;-9.0;-271.0;-1703.0;-1766.0;174.0;-267.0
9020;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2017 1e kwartaal;0.0;0.0;-32.0;1551.0;-142.0;15.0;0.0
9021;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2017 2e kwartaal;0.0;0.0;-47.0;67.0;11.0;0.0;-59.0
9022;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2017 3e kwartaal;498.0;0.0;138.0;4.0;-20078.0;0.0;0.0
9023;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2017 4e kwartaal;0.0;-100.0;-6.0;365.0;40.0;0.0;0.0
9024;Totaal binnenlandse sectoren;Buitenland;Overige volumemutaties;2017;498.0;-100.0;53.0;1987.0;-20169.0;15.0;-59.0
9025;Totaal binnenlandse sectoren;Buitenland;Eindbalans;1999 1e kwartaal;196644.0;;;149240.0;359718.0;;
9026;Totaal binnenlandse sectoren;Buitenland;Eindbalans;1999 2e kwartaal;203750.0;;;194050.0;378546.0;;
9027;Totaal binnenlandse sectoren;Buitenland;Eindbalans;1999 3e kwartaal;207396.0;;;200799.0;393715.0;;
9028;Totaal binnenlandse sectoren;Buitenland;Eindbalans;1999 4e kwartaal;201759.0;;;216423.0;415683.0;;
9029;Totaal binnenlandse sectoren;Buitenland;Eindbalans;1999;201759.0;;;216423.0;415683.0;;
9030;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2000 1e kwartaal;229074.0;;;212748.0;431535.0;;
9031;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2000 2e kwartaal;235483.0;;;212280.0;456183.0;;
9032;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2000 3e kwartaal;234998.0;;;224755.0;463015.0;;
9033;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2000 4e kwartaal;233976.0;;;227289.0;500304.0;;
9034;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2000;233976.0;;;227289.0;500304.0;;
9035;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2001 1e kwartaal;287398.0;;;277525.0;538025.0;;
9036;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2001 2e kwartaal;262574.0;;;293711.0;551177.0;;
9037;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2001 3e kwartaal;268953.0;;;289509.0;557117.0;;
9038;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2001 4e kwartaal;291337.0;;;263697.0;550230.0;;
9039;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2001;291337.0;;;263697.0;550230.0;;
9040;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2002 1e kwartaal;289847.0;;;267270.0;538007.0;;
9041;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2002 2e kwartaal;306958.0;;;290095.0;538576.0;;
9042;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2002 3e kwartaal;308521.0;;;265979.0;542359.0;;
9043;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2002 4e kwartaal;303720.0;;;265668.0;543671.0;;
9044;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2002;303720.0;;;265668.0;543671.0;;
9045;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2003 1e kwartaal;332176.0;;;272197.0;567984.0;;
9046;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2003 2e kwartaal;330047.0;;;261006.0;586018.0;;
9047;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2003 3e kwartaal;321118.0;;;252261.0;588716.0;;
9048;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2003 4e kwartaal;325744.0;;;230541.0;597691.0;;
9049;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2003;325744.0;;;230541.0;597691.0;;
9050;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2004 1e kwartaal;335079.0;;;234462.0;596866.0;;
9051;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2004 2e kwartaal;350770.0;;;236929.0;600318.0;;
9052;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2004 3e kwartaal;351775.0;;;238370.0;610965.0;;
9053;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2004 4e kwartaal;344704.0;;;244068.0;619723.0;;
9054;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2004;344704.0;;;244068.0;619723.0;;
9055;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2005 1e kwartaal;397721.0;;;257758.0;626807.0;;
9056;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2005 2e kwartaal;409072.0;;;265283.0;627839.0;;
9057;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2005 3e kwartaal;438675.0;;;273296.0;642624.0;;
9058;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2005 4e kwartaal;413603.0;;;281816.0;682459.0;;
9059;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2005;413603.0;;;281816.0;682459.0;;
9060;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2006 1e kwartaal;480140.0;;;330049.0;701701.0;;
9061;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2006 2e kwartaal;475937.0;;;335552.0;706370.0;;
9062;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2006 3e kwartaal;490876.0;;;346765.0;723476.0;;
9063;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2006 4e kwartaal;514303.0;;;371026.0;738908.0;;
9064;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2006;514303.0;;;371026.0;738908.0;;
9065;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2007 1e kwartaal;577652.0;;;397450.0;780989.0;;
9066;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2007 2e kwartaal;583511.0;;;403491.0;808980.0;;
9067;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2007 3e kwartaal;624839.0;;;413511.0;919180.0;;
9068;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2007 4e kwartaal;613573.0;;;402849.0;960172.0;;
9069;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2007;613573.0;;;402849.0;960172.0;;
9070;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2008 1e kwartaal;641017.0;;;437694.0;986757.0;;
9071;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2008 2e kwartaal;602512.0;;;445550.0;1024675.0;;
9072;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2008 3e kwartaal;582781.0;;;448256.0;1065019.0;;
9073;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2008 4e kwartaal;498565.0;;;407314.0;1034118.0;;
9074;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2008;498565.0;;;407314.0;1034118.0;;
9075;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2009 1e kwartaal;505671.0;;;414007.0;1081439.0;;
9076;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2009 2e kwartaal;453358.0;;;416468.0;986892.0;;
9077;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2009 3e kwartaal;459340.0;;;410831.0;988853.0;;
9078;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2009 4e kwartaal;445023.0;;;413952.0;978066.0;;
9079;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2009;445023.0;;;413952.0;978066.0;;
9080;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2010 1e kwartaal;470746.0;31958.0;636720.0;423592.0;970274.0;271771.0;153190.0
9081;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2010 2e kwartaal;472210.0;24159.0;629030.0;427557.0;987956.0;257747.0;156934.0
9082;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2010 3e kwartaal;497685.0;24415.0;632944.0;448827.0;999758.0;271481.0;158418.0
9083;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2010 4e kwartaal;475601.0;26221.0;608987.0;450443.0;1030202.0;294241.0;167723.0
9084;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2010;475601.0;26221.0;608987.0;450443.0;1030202.0;294241.0;167723.0
9085;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2011 1e kwartaal;475494.0;26326.0;610270.0;507312.0;1022978.0;287310.0;168257.0
9086;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2011 2e kwartaal;486964.0;25071.0;611086.0;518657.0;1020212.0;290914.0;162032.0
9087;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2011 3e kwartaal;530732.0;24402.0;621601.0;543604.0;1026179.0;261421.0;163487.0
9088;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2011 4e kwartaal;520489.0;20879.0;616230.0;533527.0;1037840.0;280076.0;165947.0
9089;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2011;520489.0;20879.0;616230.0;533527.0;1037840.0;280076.0;165947.0
9090;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2012 1e kwartaal;552762.0;21087.0;631764.0;561603.0;1027755.0;311446.0;171356.0
9091;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2012 2e kwartaal;533388.0;21515.0;637222.0;586580.0;1045834.0;312624.0;176948.0
9092;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2012 3e kwartaal;504466.0;19512.0;659009.0;600509.0;1102879.0;327066.0;180703.0
9093;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2012 4e kwartaal;485198.0;27472.0;690055.0;599045.0;1098786.0;337417.0;180854.0
9094;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2012;485198.0;27472.0;690055.0;599045.0;1098786.0;337417.0;180854.0
9095;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2013 1e kwartaal;447691.0;32087.0;687479.0;676460.0;1069337.0;370081.0;189874.0
9096;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2013 2e kwartaal;455423.0;24828.0;683316.0;688190.0;1083337.0;353884.0;185947.0
9097;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2013 3e kwartaal;453319.0;23651.0;681978.0;698161.0;1074094.0;367873.0;189725.0
9098;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2013 4e kwartaal;417845.0;22928.0;675870.0;676190.0;1074686.0;375624.0;194386.0
9099;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2013;417845.0;22928.0;675870.0;676190.0;1074686.0;375624.0;194386.0
9100;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2014 1e kwartaal;464395.0;22573.0;699541.0;662399.0;1102986.0;383980.0;201224.0
9101;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2014 2e kwartaal;468637.0;24346.0;727025.0;686426.0;1089567.0;409825.0;214684.0
9102;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2014 3e kwartaal;462669.0;29212.0;751394.0;702762.0;1092688.0;427643.0;230302.0
9103;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2014 4e kwartaal;485161.0;36956.0;764492.0;738750.0;1073802.0;444140.0;244896.0
9104;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2014;485161.0;36956.0;764492.0;738750.0;1073802.0;444140.0;244896.0
9105;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2015 1e kwartaal;532893.0;35524.0;829910.0;761215.0;1116344.0;487573.0;262868.0
9106;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2015 2e kwartaal;536293.0;32587.0;786303.0;759640.0;1140389.0;460047.0;242691.0
9107;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2015 3e kwartaal;568008.0;32170.0;791001.0;749731.0;1156478.0;419484.0;234984.0
9108;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2015 4e kwartaal;530335.0;31332.0;796331.0;752219.0;1142705.0;445961.0;243856.0
9109;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2015;530335.0;31332.0;796331.0;752219.0;1142705.0;445961.0;243856.0
9110;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2016 1e kwartaal;548188.0;37845.0;828103.0;777921.0;1136662.0;436056.0;241373.0
9111;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2016 2e kwartaal;582758.0;36235.0;852424.0;809547.0;1133022.0;457175.0;247417.0
9112;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2016 3e kwartaal;603413.0;34949.0;847141.0;790132.0;1155481.0;484637.0;247601.0
9113;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2016 4e kwartaal;557116.0;39150.0;817200.0;753792.0;1196217.0;508108.0;260533.0
9114;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2016;557116.0;39150.0;817200.0;753792.0;1196217.0;508108.0;260533.0
9115;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2017 1e kwartaal;614409.0;36780.0;809740.0;771333.0;1215842.0;518117.0;266315.0
9116;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2017 2e kwartaal;589406.0;42785.0;806041.0;783147.0;1192192.0;508083.0;262937.0
9117;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2017 3e kwartaal;601008.0;44224.0;806515.0;752549.0;1172281.0;523344.0;264141.0
9118;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2017 4e kwartaal;590102.0;45286.0;804892.0;746244.0;1200132.0;542047.0;269981.0
9119;Totaal binnenlandse sectoren;Buitenland;Eindbalans;2017;590102.0;45286.0;804892.0;746244.0;1200132.0;542047.0;269981.0
9120;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;1999 1e kwartaal;38351.0;;;25765.0;31351.0;;
9121;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;1999 2e kwartaal;38196.0;;;26673.0;31614.0;;
9122;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;1999 3e kwartaal;39812.0;;;27631.0;32667.0;;
9123;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;1999 4e kwartaal;40512.0;;;28533.0;34536.0;;
9124;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;1999;38351.0;;;25765.0;31351.0;;
9125;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2000 1e kwartaal;42341.0;;;29439.0;36310.0;;
9126;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2000 2e kwartaal;46220.0;;;29361.0;38204.0;;
9127;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2000 3e kwartaal;43728.0;;;29270.0;40298.0;;
9128;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2000 4e kwartaal;46393.0;;;29181.0;40726.0;;
9129;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2000;42341.0;;;29439.0;36310.0;;
9130;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2001 1e kwartaal;47596.0;;;29082.0;43043.0;;
9131;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2001 2e kwartaal;52102.0;;;27815.0;42587.0;;
9132;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2001 3e kwartaal;56338.0;;;25437.0;41294.0;;
9133;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2001 4e kwartaal;55475.0;;;23034.0;39695.0;;
9134;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2001;47596.0;;;29082.0;43043.0;;
9135;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2002 1e kwartaal;62353.0;;;20667.0;38463.0;;
9136;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2002 2e kwartaal;63985.0;;;20582.0;36769.0;;
9137;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2002 3e kwartaal;59369.0;;;20423.0;35198.0;;
9138;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2002 4e kwartaal;56104.0;;;20368.0;33849.0;;
9139;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2002;62353.0;;;20667.0;38463.0;;
9140;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2003 1e kwartaal;56102.0;;;20353.0;33529.0;;
9141;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2003 2e kwartaal;61671.0;;;20439.0;32824.0;;
9142;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2003 3e kwartaal;61880.0;;;20380.0;33662.0;;
9143;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2003 4e kwartaal;66321.0;;;20361.0;34137.0;;
9144;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2003;56102.0;;;20353.0;33529.0;;
9145;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2004 1e kwartaal;71212.0;;;20333.0;35415.0;;
9146;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2004 2e kwartaal;69797.0;;;20467.0;34715.0;;
9147;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2004 3e kwartaal;75082.0;;;20386.0;32751.0;;
9148;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2004 4e kwartaal;75442.0;;;20322.0;32567.0;;
9149;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2004;71212.0;;;20333.0;35415.0;;
9150;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2005 1e kwartaal;85799.0;;;20340.0;33591.0;;
9151;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2005 2e kwartaal;82389.0;;;20226.0;34485.0;;
9152;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2005 3e kwartaal;87427.0;;;20060.0;36136.0;;
9153;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2005 4e kwartaal;93185.0;;;20040.0;36017.0;;
9154;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2005;85799.0;;;20340.0;33591.0;;
9155;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2006 1e kwartaal;100941.0;;;20010.0;35001.0;;
9156;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2006 2e kwartaal;106387.0;;;17576.0;35010.0;;
9157;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2006 3e kwartaal;111883.0;;;17910.0;33973.0;;
9158;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2006 4e kwartaal;120858.0;;;16228.0;33344.0;;
9159;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2006;100941.0;;;20010.0;35001.0;;
9160;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2007 1e kwartaal;130140.0;;;20692.0;31494.0;;
9161;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2007 2e kwartaal;127945.0;;;17991.0;31189.0;;
9162;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2007 3e kwartaal;133439.0;;;16173.0;28586.0;;
9163;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2007 4e kwartaal;133755.0;;;23916.0;28673.0;;
9164;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2007;130140.0;;;20692.0;31494.0;;
9165;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2008 1e kwartaal;143480.0;;;21688.0;30812.0;;
9166;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2008 2e kwartaal;143367.0;;;26854.0;30853.0;;
9167;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2008 3e kwartaal;150762.0;;;27177.0;34556.0;;
9168;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2008 4e kwartaal;149484.0;;;23133.0;32044.0;;
9169;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2008;143480.0;;;21688.0;30812.0;;
9170;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2009 1e kwartaal;153814.0;;;24844.0;29785.0;;
9171;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2009 2e kwartaal;151834.0;;;18426.0;21112.0;;
9172;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2009 3e kwartaal;153856.0;;;17392.0;19191.0;;
9173;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2009 4e kwartaal;156473.0;;;11728.0;17944.0;;
9174;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2009;153814.0;;;24844.0;29785.0;;
9175;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2010 1e kwartaal;160455.0;7992.0;10668.0;45243.0;43181.0;18398.0;2023.0
9176;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2010 2e kwartaal;166459.0;7920.0;9266.0;48338.0;44909.0;21173.0;2116.0
9177;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2010 3e kwartaal;158363.0;9437.0;7675.0;52825.0;45250.0;20674.0;2090.0
9178;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2010 4e kwartaal;159042.0;8868.0;10587.0;57172.0;46083.0;21251.0;2073.0
9179;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2010;160455.0;7992.0;10668.0;45243.0;43181.0;18398.0;2023.0
9180;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2011 1e kwartaal;164907.0;9105.0;10201.0;62729.0;47156.0;22845.0;2100.0
9181;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2011 2e kwartaal;160796.0;9393.0;10112.0;67833.0;45773.0;22484.0;2493.0
9182;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2011 3e kwartaal;161238.0;9534.0;9842.0;78954.0;44858.0;20939.0;2468.0
9183;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2011 4e kwartaal;157764.0;9963.0;10199.0;78917.0;44350.0;18958.0;2716.0
9184;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2011;164907.0;9105.0;10201.0;62729.0;47156.0;22845.0;2100.0
9185;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2012 1e kwartaal;162719.0;9985.0;10217.0;83946.0;44830.0;20256.0;1526.0
9186;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2012 2e kwartaal;164817.0;8056.0;10184.0;81844.0;42711.0;20997.0;1609.0
9187;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2012 3e kwartaal;162473.0;7423.0;10209.0;80113.0;40540.0;20925.0;1607.0
9188;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2012 4e kwartaal;161894.0;9031.0;10064.0;80811.0;35251.0;19896.0;1625.0
9189;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2012;162719.0;9985.0;10217.0;83946.0;44830.0;20256.0;1526.0
9190;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2013 1e kwartaal;164423.0;9318.0;10092.0;78556.0;33033.0;20254.0;1850.0
9191;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2013 2e kwartaal;168734.0;9224.0;9689.0;71201.0;35492.0;22567.0;1670.0
9192;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2013 3e kwartaal;164841.0;8969.0;9635.0;65613.0;37982.0;19693.0;1603.0
9193;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2013 4e kwartaal;165370.0;8880.0;8939.0;59546.0;40488.0;28684.0;1488.0
9194;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2013;164423.0;9318.0;10092.0;78556.0;33033.0;20254.0;1850.0
9195;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2014 1e kwartaal;173204.0;10055.0;8860.0;52947.0;42943.0;19232.0;1317.0
9196;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2014 2e kwartaal;169152.0;10419.0;9145.0;48040.0;37939.0;19910.0;1199.0
9197;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2014 3e kwartaal;169346.0;11535.0;9442.0;44073.0;33887.0;20588.0;1247.0
9198;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2014 4e kwartaal;172245.0;10171.0;9716.0;40965.0;31675.0;21487.0;1588.0
9199;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2014;173204.0;10055.0;8860.0;52947.0;42943.0;19232.0;1317.0
9200;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2015 1e kwartaal;215589.0;10491.0;10247.0;40000.0;33796.0;22158.0;1502.0
9201;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2015 2e kwartaal;221436.0;10333.0;10383.0;42601.0;43240.0;25958.0;1623.0
9202;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2015 3e kwartaal;212059.0;10680.0;10493.0;45274.0;47249.0;25080.0;1534.0
9203;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2015 4e kwartaal;208903.0;10019.0;10363.0;47944.0;51509.0;26134.0;1274.0
9204;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2015;215589.0;10491.0;10247.0;40000.0;33796.0;22158.0;1502.0
9205;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2016 1e kwartaal;202972.0;10528.0;10702.0;50624.0;55538.0;28073.0;1626.0
9206;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2016 2e kwartaal;214389.0;10572.0;11322.0;48974.0;56125.0;28392.0;1601.0
9207;Niet-financiële vennootschappen;Totaal binnenlandse sectoren;Beginbalans;2016 3e kwartaal;210919.0;10484.0;11393.0;46220.0;56898.0;31742.0;1565.0
