ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Volume_2;Waarde_3;Volume_4;Waarde_5;Volume_6;Waarde_7;Volume_8;Waarde_9;Volume_10;Waarde_11;Volume_12
2085;4771 Winkels in kleding;2010 maart;103.5;93.7;4.0;3.9;;;;;102.3;92.4;6.6;6.8
2086;4771 Winkels in kleding;2010 1e kwartaal;86.3;89.5;-0.9;-1.7;100.6;99.9;1.3;0.2;86.2;89.5;-0.7;-0.8
2087;4771 Winkels in kleding;2010 april;107.7;97.0;-5.3;-4.8;;;;;107.9;97.2;-6.2;-5.8
2088;4771 Winkels in kleding;2010 mei;101.9;93.0;-2.3;-1.9;;;;;101.2;92.3;-3.5;-3.3
2089;4771 Winkels in kleding;2010 juni;105.8;107.2;2.1;4.6;;;;;106.5;107.9;4.8;7.4
2090;4771 Winkels in kleding;2010 2e kwartaal;105.2;99.1;-1.9;-0.6;101.0;101.4;0.5;1.5;105.2;98.8;-1.9;-0.9
2091;4771 Winkels in kleding;2010 juli;93.9;105.1;-3.1;-4.6;;;;;96.6;107.9;-1.2;-2.8
2092;4771 Winkels in kleding;2010 augustus;92.7;99.4;9.6;12.0;;;;;89.2;95.9;6.5;9.0
2093;4771 Winkels in kleding;2010 september;115.4;111.0;4.4;6.4;;;;;116.8;112.5;5.2;7.2
2094;4771 Winkels in kleding;2010 3e kwartaal;100.6;105.2;3.4;4.1;99.2;99.4;-1.8;-1.9;100.9;105.7;3.4;4.4
2095;4771 Winkels in kleding;2010 oktober;117.6;111.9;-3.6;-1.8;;;;;118.3;112.7;-5.1;-3.5
2096;4771 Winkels in kleding;2010 november;98.5;94.2;5.9;6.3;;;;;96.5;92.2;7.6;8.1
2097;4771 Winkels in kleding;2010 december;107.5;112.6;-4.0;-5.7;;;;;108.5;113.6;-4.1;-5.8
2098;4771 Winkels in kleding;2010 4e kwartaal;107.9;106.2;-1.1;-1.0;99.2;99.4;0.0;0.0;107.7;105.9;-1.3;-1.1
2099;4771 Winkels in kleding;2010;100.0;100.0;-0.2;0.2;100.0;100.0;-0.2;0.2;100.0;100.0;-0.2;0.4
2100;4771 Winkels in kleding;2011 januari;82.2;94.9;1.3;1.0;;;;;81.3;94.0;-0.7;-0.8
2101;4771 Winkels in kleding;2011 februari;75.1;80.8;0.9;-0.2;;;;;74.9;80.6;0.7;-0.5
2102;4771 Winkels in kleding;2011 maart;98.8;88.7;-4.6;-5.3;;;;;99.7;89.7;-2.5;-2.9
2103;4771 Winkels in kleding;2011 1e kwartaal;85.3;88.1;-1.2;-1.6;100.5;99.5;1.3;0.1;85.3;88.1;-1.0;-1.6
2104;4771 Winkels in kleding;2011 april;110.1;98.6;2.2;1.6;;;;;112.0;100.5;3.8;3.3
2105;4771 Winkels in kleding;2011 mei;103.9;94.7;1.9;1.9;;;;;100.1;91.0;-1.1;-1.4
2106;4771 Winkels in kleding;2011 juni;99.0;98.7;-6.5;-8.0;;;;;100.1;99.8;-6.0;-7.4
2107;4771 Winkels in kleding;2011 2e kwartaal;104.3;97.3;-0.8;-1.8;97.6;97.1;-2.9;-2.4;104.1;97.0;-1.1;-1.8
2108;4771 Winkels in kleding;2011 juli;98.0;109.9;4.4;4.6;;;;;98.4;110.3;1.9;2.3
2109;4771 Winkels in kleding;2011 augustus;91.8;97.4;-1.0;-2.0;;;;;90.3;95.9;1.2;-0.1
2110;4771 Winkels in kleding;2011 september;102.8;95.8;-10.9;-13.8;;;;;102.7;95.7;-12.1;-14.9
2111;4771 Winkels in kleding;2011 3e kwartaal;97.5;101.0;-3.1;-4.0;98.5;97.6;1.0;0.4;97.1;100.2;-3.7;-5.1
2112;4771 Winkels in kleding;2011 oktober;113.1;104.6;-3.8;-6.6;;;;;112.1;103.6;-5.2;-8.0
2113;4771 Winkels in kleding;2011 november;96.6;90.9;-2.0;-3.4;;;;;96.9;91.3;0.5;-0.9
2114;4771 Winkels in kleding;2011 december;111.1;114.2;3.4;1.4;;;;;113.6;116.7;4.7;2.7
2115;4771 Winkels in kleding;2011 4e kwartaal;106.9;103.2;-0.9;-2.8;97.5;95.5;-1.0;-2.1;107.5;103.5;-0.2;-2.3
2116;4771 Winkels in kleding;2011;98.5;97.4;-1.5;-2.6;98.5;97.4;-1.5;-2.6;98.5;97.3;-1.5;-2.7
2117;4771 Winkels in kleding;2012 januari;84.7;95.7;3.1;0.9;;;;;81.5;92.5;0.2;-1.5
2118;4771 Winkels in kleding;2012 februari;71.0;75.9;-5.4;-6.0;;;;;72.0;77.0;-3.9;-4.5
2119;4771 Winkels in kleding;2012 maart;104.1;91.1;5.5;2.7;;;;;107.2;94.1;7.5;4.9
2120;4771 Winkels in kleding;2012 1e kwartaal;86.6;87.6;1.5;-0.6;99.7;97.1;2.3;1.7;86.9;88.2;1.9;0.2
2121;4771 Winkels in kleding;2012 april;96.1;84.5;-12.7;-14.3;;;;;93.0;81.4;-16.9;-19.0
2122;4771 Winkels in kleding;2012 mei;101.6;90.5;-2.2;-4.5;;;;;103.1;91.9;2.9;1.0
2123;4771 Winkels in kleding;2012 juni;96.4;94.1;-2.6;-4.7;;;;;98.8;96.5;-1.3;-3.4
2124;4771 Winkels in kleding;2012 2e kwartaal;98.0;89.7;-6.0;-7.9;93.8;92.0;-5.9;-5.2;98.3;89.7;-5.5;-7.6
2125;4771 Winkels in kleding;2012 juli;93.2;102.7;-4.9;-6.6;;;;;90.0;99.5;-8.6;-9.9
2126;4771 Winkels in kleding;2012 augustus;82.0;87.7;-10.6;-9.9;;;;;83.2;88.9;-7.9;-7.3
2127;4771 Winkels in kleding;2012 september;106.6;100.8;3.7;5.3;;;;;108.0;102.2;5.2;6.8
2128;4771 Winkels in kleding;2012 3e kwartaal;93.9;97.1;-3.7;-3.9;94.8;93.5;1.0;1.5;93.7;97.1;-3.5;-3.2
2129;4771 Winkels in kleding;2012 oktober;111.6;104.4;-1.3;-0.2;;;;;110.6;103.5;-1.3;-0.2
2130;4771 Winkels in kleding;2012 november;91.2;86.2;-5.6;-5.2;;;;;91.6;86.6;-5.5;-5.2
2131;4771 Winkels in kleding;2012 december;109.2;112.8;-1.7;-1.2;;;;;108.8;112.4;-4.2;-3.7
2132;4771 Winkels in kleding;2012 4e kwartaal;104.0;101.1;-2.7;-2.0;94.3;92.9;-0.5;-0.6;103.7;100.5;-3.6;-2.9
2133;4771 Winkels in kleding;2012;95.6;93.9;-2.9;-3.7;95.6;93.9;-2.9;-3.7;95.6;93.8;-2.9;-3.6
2134;4771 Winkels in kleding;2013 januari;76.0;86.2;-10.4;-10.0;;;;;77.2;87.4;-5.3;-5.6
2135;4771 Winkels in kleding;2013 februari;67.6;72.2;-4.7;-4.9;;;;;67.6;72.2;-6.0;-6.1
2136;4771 Winkels in kleding;2013 maart;89.8;77.8;-13.8;-14.6;;;;;90.5;78.5;-15.6;-16.5
2137;4771 Winkels in kleding;2013 1e kwartaal;77.8;78.7;-10.2;-10.1;92.7;90.1;-1.7;-3.0;78.4;79.2;-9.7;-10.2
2138;4771 Winkels in kleding;2013 april;97.3;85.0;1.3;0.6;;;;;95.3;83.0;2.4;1.9
2139;4771 Winkels in kleding;2013 mei;97.8;86.1;-3.8;-4.9;;;;;98.7;87.0;-4.2;-5.3
2140;4771 Winkels in kleding;2013 juni;97.1;93.4;0.8;-0.7;;;;;98.3;94.6;-0.5;-2.0
2141;4771 Winkels in kleding;2013 2e kwartaal;97.4;88.2;-0.6;-1.7;93.5;91.0;0.9;0.9;97.4;88.0;-0.9;-1.9
2142;4771 Winkels in kleding;2013 juli;92.0;98.7;-1.2;-3.9;;;;;90.8;97.4;0.9;-2.1
2143;4771 Winkels in kleding;2013 augustus;79.0;83.0;-3.7;-5.3;;;;;81.8;85.8;-1.7;-3.5
2144;4771 Winkels in kleding;2013 september;103.4;98.6;-3.0;-2.1;;;;;100.1;95.3;-7.3;-6.7
2145;4771 Winkels in kleding;2013 3e kwartaal;91.5;93.4;-2.6;-3.7;91.3;89.0;-2.4;-2.2;90.9;92.9;-3.0;-4.3
2146;4771 Winkels in kleding;2013  oktober;106.6;101.0;-4.5;-3.3;;;;;107.8;102.2;-2.6;-1.2
2147;4771 Winkels in kleding;2013  november;91.1;87.8;-0.1;1.8;;;;;93.2;89.9;1.8;3.9
2148;4771 Winkels in kleding;2013 december ;108.9;112.6;-0.3;-0.1;;;;;105.4;109.1;-3.1;-2.9
2149;4771 Winkels in kleding;2013 4e kwartaal;102.2;100.5;-1.7;-0.7;91.3;90.7;0.0;2.0;102.1;100.2;-1.5;-0.3
2150;4771 Winkels in kleding;2013;92.2;90.2;-3.6;-3.9;92.2;90.2;-3.6;-3.9;92.2;90.1;-3.6;-4.0
2151;4771 Winkels in kleding;2014 januari;79.1;89.4;4.1;3.7;;;;;80.0;90.3;3.7;3.3
2152;4771 Winkels in kleding;2014 februari;66.4;71.4;-1.8;-1.1;;;;;66.3;71.4;-1.9;-1.2
2153;4771 Winkels in kleding;2014 maart;90.9;80.6;1.2;3.5;;;;;90.1;79.8;-0.4;1.6
2154;4771 Winkels in kleding;2014 1e kwartaal;78.8;80.5;1.3;2.2;92.1;90.3;0.8;-0.5;78.8;80.3;0.5;1.4
2155;4771 Winkels in kleding;2014 april;96.3;85.7;-1.1;0.9;;;;;96.8;86.3;1.6;4.0
2156;4771 Winkels in kleding;2014 mei;98.2;88.7;0.5;3.0;;;;;100.9;91.3;2.2;5.0
2157;4771 Winkels in kleding;2014 juni;95.3;92.3;-1.9;-1.3;;;;;91.9;88.9;-6.5;-6.0
2158;4771 Winkels in kleding;2014 2e kwartaal;96.6;88.9;-0.8;0.8;90.7;89.7;-1.5;-0.7;96.5;88.8;-0.9;0.9
2159;4771 Winkels in kleding;2014 juli;88.0;98.0;-4.4;-0.7;;;;;89.1;99.1;-1.8;1.7
2160;4771 Winkels in kleding;2014 augustus;86.9;93.0;10.0;12.0;;;;;87.5;93.6;7.1;9.1
2161;4771 Winkels in kleding;2014 september;89.5;86.0;-13.4;-12.8;;;;;87.4;83.9;-12.7;-12.0
2162;4771 Winkels in kleding;2014 3e kwartaal;88.1;92.3;-3.7;-1.2;89.3;89.2;-1.5;-0.5;88.0;91.8;-3.2;-1.2
2163;4771 Winkels in kleding;2014 oktober;105.7;100.7;-0.8;-0.3;;;;;106.5;101.5;-1.1;-0.6
2164;4771 Winkels in kleding;2014 november;91.2;87.9;0.2;0.1;;;;;92.3;89.0;-1.0;-1.1
2165;4771 Winkels in kleding;2014 december;105.5;108.3;-3.1;-3.9;;;;;104.1;106.9;-1.2;-2.1
2166;4771 Winkels in kleding;2014 4e kwartaal;100.8;98.9;-1.3;-1.5;92.3;91.4;3.3;2.4;101.0;99.0;-1.1;-1.2
2167;4771 Winkels in kleding;2014;91.1;90.2;-1.2;-0.1;91.1;90.2;-1.2;-0.1;91.1;90.0;-1.2;-0.1
2168;4771 Winkels in kleding;2015 januari;76.1;89.3;-3.8;-0.1;;;;;78.8;92.0;-1.5;1.9
2169;4771 Winkels in kleding;2015 februari;67.6;75.3;1.9;5.4;;;;;67.6;75.3;1.9;5.4
2170;4771 Winkels in kleding;2015 maart;88.7;80.9;-2.4;0.4;;;;;85.1;77.3;-5.5;-3.1
2171;4771 Winkels in kleding;2015 1e kwartaal;77.5;81.8;-1.7;1.7;91.2;92.3;-1.1;0.9;77.2;81.1;-2.1;1.0
2172;4771 Winkels in kleding;2015 april;96.6;88.1;0.4;2.7;;;;;97.9;89.4;1.2;3.7
2173;4771 Winkels in kleding;2015 mei;93.7;86.4;-4.7;-2.5;;;;;94.3;87.1;-6.5;-4.7
2174;4771 Winkels in kleding;2015 juni;97.7;95.0;2.5;2.9;;;;;95.6;92.9;4.0;4.5
2175;4771 Winkels in kleding;2015 2e kwartaal;96.0;89.8;-0.6;1.1;92.0;92.6;0.8;0.3;95.9;89.7;-0.6;1.0
2176;4771 Winkels in kleding;2015 juli;91.4;100.8;3.8;2.9;;;;;92.2;101.7;3.5;2.6
2177;4771 Winkels in kleding;2015 augustus;79.5;88.2;-8.5;-5.1;;;;;78.7;87.5;-10.1;-6.5
2178;4771 Winkels in kleding;2015 september;98.7;96.4;10.2;12.1;;;;;99.2;97.0;13.5;15.6
2179;4771 Winkels in kleding;2015 3e kwartaal;89.8;95.2;1.9;3.1;89.7;90.7;-2.5;-2.0;90.0;95.4;2.3;4.0
2180;4771 Winkels in kleding;2015 oktober;105.2;101.1;-0.4;0.4;;;;;107.9;103.8;1.3;2.2
2181;4771 Winkels in kleding;2015 november;85.8;83.3;-6.0;-5.2;;;;;82.4;80.0;-10.7;-10.1
2182;4771 Winkels in kleding;2015 december;105.7;111.5;0.2;3.0;;;;;106.8;112.6;2.6;5.3
2183;4771 Winkels in kleding;2015 4e kwartaal;98.9;98.6;-1.9;-0.3;89.3;89.9;-0.5;-0.9;99.0;98.4;-1.9;-0.6
2184;4771 Winkels in kleding;2015;90.5;91.4;-0.6;1.3;90.5;91.4;-0.6;1.3;90.5;91.2;-0.6;1.3
2185;4771 Winkels in kleding;2016 januari;76.6;87.9;0.6;-1.5;;;;;77.5;88.7;-1.7;-3.6
2186;4771 Winkels in kleding;2016 februari;67.0;73.9;-0.9;-1.8;;;;;67.8;74.2;0.4;-1.4
2187;4771 Winkels in kleding;2016 maart;86.4;78.4;-2.6;-3.0;;;;;87.0;79.3;2.2;2.6
2188;4771 Winkels in kleding;2016 1e kwartaal;76.7;80.1;-1.0;-2.1;91.4;91.6;2.4;1.9;77.5;80.5;0.4;-0.6
2189;4771 Winkels in kleding;2016 april;95.0;86.6;-1.7;-1.7;;;;;97.3;88.7;-0.7;-0.8
2190;4771 Winkels in kleding;2016 mei;102.3;94.4;9.2;9.2;;;;;99.1;91.1;5.1;4.7
2191;4771 Winkels in kleding;2016 juni;98.5;96.7;0.8;1.8;;;;;99.4;97.9;4.0;5.4
2192;4771 Winkels in kleding;2016 2e kwartaal;98.6;92.6;2.7;3.0;92.5;93.1;1.2;1.6;98.6;92.4;2.8;3.0
2193;4771 Winkels in kleding;2016 juli;97.9;106.9;7.2;6.1;;;;;98.8;107.7;7.1;5.9
2194;4771 Winkels in kleding;2016 augustus;82.8;89.3;4.1;1.2;;;;;81.4;87.8;3.4;0.4
2195;4771 Winkels in kleding;2016 september;90.7;89.7;-8.1;-7.0;;;;;90.8;89.7;-8.5;-7.5
2196;4771 Winkels in kleding;2016 3e kwartaal;90.5;95.3;0.7;0.1;95.3;95.5;3.0;2.6;90.3;94.9;0.3;-0.6
2197;4771 Winkels in kleding;2016 oktober;121.2;116.9;15.2;15.6;;;;;120.9;116.7;12.1;12.4
2198;4771 Winkels in kleding;2016 november;94.0;90.2;9.6;8.2;;;;;94.2;90.5;14.3;13.1
2199;4771 Winkels in kleding;2016 december;110.7;113.0;4.7;1.4;;;;;113.4;115.7;6.1;2.8
2200;4771 Winkels in kleding;2016 4e kwartaal;108.6;106.7;9.8;8.2;98.7;98.1;3.6;2.8;109.5;107.4;10.5;9.1
2201;4771 Winkels in kleding;2016;93.6;93.7;3.4;2.5;94.5;94.6;4.3;3.5;94.0;94.0;3.8;3.0
2202;4771 Winkels in kleding;2017 januari;82.9;91.9;8.3;4.5;;;;;79.8;88.6;2.9;-0.1
2203;4771 Winkels in kleding;2017 februari;68.8;71.7;2.7;-3.0;;;;;68.0;71.1;0.3;-4.2
2204;4771 Winkels in kleding;2017 maart;93.1;88.6;7.8;13.0;;;;;93.7;89.1;7.7;12.3
2205;4771 Winkels in kleding;2017 1e kwartaal;81.6;84.1;6.5;4.9;94.1;93.8;-4.7;-4.4;80.5;83.0;3.9;3.1
2206;4771 Winkels in kleding;2017 april;97.6;92.0;2.7;6.2;;;;;98.9;93.4;1.7;5.4
2207;4771 Winkels in kleding;2017 mei;101.8;97.3;-0.5;3.1;;;;;100.4;95.9;1.3;5.2
2208;4771 Winkels in kleding;2017 juni;100.6;101.8;2.2;5.3;;;;;100.7;101.8;1.4;4.0
2209;4771 Winkels in kleding;2017 2e kwartaal;100.0;97.0;1.4;4.8;93.3;96.2;-0.9;2.5;100.0;96.9;1.4;4.9
2210;4771 Winkels in kleding;2017 juli;96.6;107.8;-1.3;0.8;;;;;96.3;107.5;-2.5;-0.1
2211;4771 Winkels in kleding;2017 augustus;85.8;92.0;3.6;3.1;;;;;86.4;93.0;6.2;5.9
2212;4771 Winkels in kleding;2017 september;100.5;100.6;10.8;12.1;;;;;102.8;102.6;13.2;14.4
2213;4771 Winkels in kleding;2017 3e kwartaal;94.3;100.1;4.2;5.1;93.5;94.8;0.2;-1.4;95.2;101.0;5.3;6.5
2214;4771 Winkels in kleding;2017 oktober;107.8;106.7;-11.1;-8.7;;;;;104.6;103.5;-13.5;-11.3
2215;4771 Winkels in kleding;2017 november;94.7;91.8;0.7;1.8;;;;;95.6;93.1;1.5;2.9
2216;4771 Winkels in kleding;2017 december;109.1;110.2;-1.4;-2.5;;;;;110.0;111.0;-3.0;-4.1
2217;4771 Winkels in kleding;2017 4e kwartaal;103.8;102.9;-4.4;-3.5;93.9;94.8;0.5;-0.1;103.4;102.4;-5.6;-4.7
2218;4771 Winkels in kleding;2017;94.9;96.0;1.5;2.5;93.7;94.9;-0.8;0.3;94.8;95.9;0.9;2.0
2219;4771 Winkels in kleding;2018 januari;82.9;92.5;0.0;0.6;;;;;81.5;91.0;2.2;2.7
2220;4772 Winkels in schoenen en lederwaren;2005 januari;72.5;82.0;-10.1;-7.2;;;;;71.2;80.5;-14.4;-11.6
2221;4772 Winkels in schoenen en lederwaren;2005 februari;59.0;64.4;-7.6;-3.8;;;;;58.3;63.6;-9.3;-5.6
2222;4772 Winkels in schoenen en lederwaren;2005 maart;90.1;93.2;-0.7;3.5;;;;;91.5;94.7;2.8;7.1
2223;4772 Winkels in schoenen en lederwaren;2005 1e kwartaal;73.9;79.9;-5.8;-2.4;97.5;101.4;3.8;4.7;73.7;79.9;-6.6;-2.9
2224;4772 Winkels in schoenen en lederwaren;2005 april;108.2;109.3;-10.5;-7.8;;;;;110.8;111.9;-8.5;-5.7
2225;4772 Winkels in schoenen en lederwaren;2005 mei;110.6;111.1;-8.0;-5.8;;;;;105.8;106.3;-10.2;-8.0
2226;4772 Winkels in schoenen en lederwaren;2005 juni;111.7;117.8;2.6;4.9;;;;;113.3;119.4;3.0;5.4
2227;4772 Winkels in schoenen en lederwaren;2005 2e kwartaal;110.2;112.7;-5.6;-3.0;98.7;104.2;1.3;2.8;110.0;112.4;-5.5;-3.0
2228;4772 Winkels in schoenen en lederwaren;2005 juli;96.6;109.0;1.0;1.6;;;;;97.4;109.8;-1.2;-0.6
2229;4772 Winkels in schoenen en lederwaren;2005 augustus;100.7;111.4;1.6;3.9;;;;;98.9;109.4;4.4;6.8
2230;4772 Winkels in schoenen en lederwaren;2005 september;124.1;122.1;10.5;11.0;;;;;124.5;122.5;9.3;9.9
2231;4772 Winkels in schoenen en lederwaren;2005 3e kwartaal;107.1;114.2;4.7;5.5;100.9;104.7;2.2;0.5;106.9;114.3;4.4;5.6
2232;4772 Winkels in schoenen en lederwaren;2005 oktober;125.3;121.3;11.2;11.9;;;;;122.9;119.0;8.2;9.0
2233;4772 Winkels in schoenen en lederwaren;2005 november;95.4;93.6;12.7;13.2;;;;;96.4;94.6;17.2;17.7
2234;4772 Winkels in schoenen en lederwaren;2005 december;110.7;117.9;7.8;6.5;;;;;114.1;121.5;9.7;8.4
2235;4772 Winkels in schoenen en lederwaren;2005 4e kwartaal;110.5;110.9;10.5;10.3;104.6;107.3;3.6;2.5;111.1;111.4;11.2;11.2
2236;4772 Winkels in schoenen en lederwaren;2005;100.4;104.4;1.1;2.7;100.4;104.4;1.1;2.7;100.4;104.8;1.1;3.0
2237;4772 Winkels in schoenen en lederwaren;2006 januari;79.2;89.7;9.2;9.3;;;;;76.0;86.1;6.8;7.0
2238;4772 Winkels in schoenen en lederwaren;2006 februari;61.7;66.6;4.6;3.6;;;;;61.2;66.2;4.9;3.9
2239;4772 Winkels in schoenen en lederwaren;2006 maart;88.8;90.0;-1.5;-3.4;;;;;90.2;91.5;-1.4;-3.4
2240;4772 Winkels in schoenen en lederwaren;2006 1e kwartaal;76.5;82.1;3.6;2.8;102.0;105.2;-2.4;-2.0;75.8;81.4;2.9;1.9
2241;4772 Winkels in schoenen en lederwaren;2006 april;117.4;115.6;8.5;5.8;;;;;118.8;117.1;7.2;4.6
2242;4772 Winkels in schoenen en lederwaren;2006 mei;134.0;132.9;21.1;19.6;;;;;132.1;131.0;24.8;23.2
2243;4772 Winkels in schoenen en lederwaren;2006 juni;116.0;121.5;3.8;3.2;;;;;116.7;122.3;3.0;2.4
2244;4772 Winkels in schoenen en lederwaren;2006 2e kwartaal;122.5;123.3;11.1;9.4;108.0;112.6;5.8;7.1;122.6;123.5;11.4;9.8
2245;4772 Winkels in schoenen en lederwaren;2006 juli;93.8;109.0;-2.9;0.0;;;;;92.4;107.3;-5.2;-2.3
2246;4772 Winkels in schoenen en lederwaren;2006 augustus;116.5;128.4;15.8;15.3;;;;;118.8;131.0;20.2;19.7
2247;4772 Winkels in schoenen en lederwaren;2006 september;121.6;119.5;-2.0;-2.2;;;;;125.0;122.8;0.5;0.3
2248;4772 Winkels in schoenen en lederwaren;2006 3e kwartaal;110.7;118.9;3.3;4.2;108.8;113.6;0.8;0.9;112.1;120.7;4.8;5.6
2249;4772 Winkels in schoenen en lederwaren;2006 oktober;133.6;128.5;6.7;5.9;;;;;128.3;123.3;4.4;3.7
2250;4772 Winkels in schoenen en lederwaren;2006 november;101.3;98.3;6.1;5.0;;;;;103.0;100.0;6.9;5.8
2251;4772 Winkels in schoenen en lederwaren;2006 december;116.0;122.6;4.8;4.0;;;;;117.4;124.1;2.9;2.1
2252;4772 Winkels in schoenen en lederwaren;2006 4e kwartaal;117.0;116.5;5.9;5.0;107.8;109.5;-1.0;-3.7;116.2;115.6;4.6;3.7
2253;4772 Winkels in schoenen en lederwaren;2006;106.7;110.2;6.2;5.5;106.7;110.2;6.2;5.5;106.7;110.6;6.2;5.5
2254;4772 Winkels in schoenen en lederwaren;2007 januari;76.1;86.4;-3.9;-3.7;;;;;75.1;85.3;-1.2;-0.9
2255;4772 Winkels in schoenen en lederwaren;2007 februari;66.3;73.6;7.5;10.4;;;;;65.9;73.2;7.7;10.6
2256;4772 Winkels in schoenen en lederwaren;2007 maart;101.0;100.9;13.7;12.0;;;;;104.6;104.5;15.9;14.2
2257;4772 Winkels in schoenen en lederwaren;2007 1e kwartaal;81.1;86.9;6.0;5.9;106.6;110.0;-1.1;0.5;81.9;88.3;8.0;8.5
2258;4772 Winkels in schoenen en lederwaren;2007 april;142.6;138.5;21.5;19.8;;;;;136.8;133.0;15.2;13.6
2259;4772 Winkels in schoenen en lederwaren;2007 mei;106.0;103.0;-20.9;-22.5;;;;;108.3;105.3;-18.0;-19.7
2260;4772 Winkels in schoenen en lederwaren;2007 juni;113.4;115.7;-2.3;-4.8;;;;;116.8;119.2;0.0;-2.6
2261;4772 Winkels in schoenen en lederwaren;2007 2e kwartaal;120.7;119.1;-1.5;-3.5;106.3;109.0;-0.3;-1.0;120.6;119.1;-1.6;-3.5
2262;4772 Winkels in schoenen en lederwaren;2007 juli;99.5;110.0;6.0;0.9;;;;;95.7;105.8;3.6;-1.4
2263;4772 Winkels in schoenen en lederwaren;2007 augustus;102.9;110.6;-11.7;-13.9;;;;;104.8;112.6;-11.8;-14.0
2264;4772 Winkels in schoenen en lederwaren;2007 september;137.7;134.3;13.2;12.4;;;;;139.7;136.3;11.7;11.0
2265;4772 Winkels in schoenen en lederwaren;2007 3e kwartaal;113.4;118.3;2.4;-0.6;105.9;107.4;-0.4;-1.4;113.4;118.9;1.2;-1.4
2266;4772 Winkels in schoenen en lederwaren;2007 oktober;122.5;118.5;-8.3;-7.7;;;;;121.0;117.1;-5.7;-5.1
2267;4772 Winkels in schoenen en lederwaren;2007 november;94.2;92.2;-7.0;-6.2;;;;;94.9;93.0;-7.9;-7.1
2268;4772 Winkels in schoenen en lederwaren;2007 december;115.8;123.0;-0.2;0.3;;;;;114.2;121.3;-2.7;-2.2
2269;4772 Winkels in schoenen en lederwaren;2007 4e kwartaal;110.8;111.2;-5.2;-4.5;107.1;109.1;1.1;1.6;110.1;110.2;-5.3;-4.7
2270;4772 Winkels in schoenen en lederwaren;2007;106.5;108.9;-0.2;-1.2;106.5;108.9;-0.2;-1.2;106.5;109.5;-0.2;-1.0
2271;4772 Winkels in schoenen en lederwaren;2008 januari;74.8;85.7;-1.7;-0.8;;;;;76.0;87.0;1.2;2.0
2272;4772 Winkels in schoenen en lederwaren;2008 februari;69.0;76.6;4.1;4.1;;;;;70.6;78.4;7.1;7.1
2273;4772 Winkels in schoenen en lederwaren;2008 maart;89.4;83.9;-11.4;-16.9;;;;;87.7;82.3;-16.1;-21.3
2274;4772 Winkels in schoenen en lederwaren;2008 1e kwartaal;77.7;82.0;-4.2;-5.6;103.6;104.7;-3.3;-4.0;78.1;82.5;-4.6;-6.6
2275;4772 Winkels in schoenen en lederwaren;2008 april;113.6;104.0;-20.3;-24.9;;;;;114.8;105.1;-16.1;-21.0
2276;4772 Winkels in schoenen en lederwaren;2008 mei;125.6;116.0;18.5;12.7;;;;;129.5;119.6;19.5;13.6
2277;4772 Winkels in schoenen en lederwaren;2008 juni;117.2;115.4;3.4;-0.2;;;;;111.9;110.2;-4.2;-7.5
2278;4772 Winkels in schoenen en lederwaren;2008 2e kwartaal;118.8;111.8;-1.6;-6.1;108.3;106.3;4.5;1.5;118.7;111.6;-1.6;-6.3
2279;4772 Winkels in schoenen en lederwaren;2008 juli;94.7;105.3;-4.8;-4.2;;;;;96.2;107.0;0.6;1.1
2280;4772 Winkels in schoenen en lederwaren;2008 augustus;106.3;114.8;3.2;3.8;;;;;107.1;115.7;2.2;2.7
2281;4772 Winkels in schoenen en lederwaren;2008 september;142.1;136.1;3.2;1.3;;;;;138.2;132.3;-1.0;-2.9
2282;4772 Winkels in schoenen en lederwaren;2008 3e kwartaal;114.3;118.7;0.9;0.4;104.9;106.0;-3.1;-0.2;113.9;119.0;0.4;0.1
2283;4772 Winkels in schoenen en lederwaren;2008 oktober;121.8;116.1;-0.6;-2.1;;;;;123.4;117.6;2.0;0.4
2284;4772 Winkels in schoenen en lederwaren;2008 november;92.1;89.6;-2.2;-2.8;;;;;92.9;90.4;-2.1;-2.7
2285;4772 Winkels in schoenen en lederwaren;2008 december;113.6;120.9;-1.9;-1.7;;;;;111.6;118.8;-2.3;-2.1
2286;4772 Winkels in schoenen en lederwaren;2008 4e kwartaal;109.1;108.9;-1.5;-2.1;103.2;104.4;-1.7;-1.5;109.3;108.7;-0.7;-1.4
2287;4772 Winkels in schoenen en lederwaren;2008;105.0;105.4;-1.4;-3.2;105.0;105.4;-1.4;-3.2;105.0;105.7;-1.4;-3.4
2288;4772 Winkels in schoenen en lederwaren;2009 januari;75.5;87.3;1.0;1.9;;;;;77.8;89.9;2.4;3.3
2289;4772 Winkels in schoenen en lederwaren;2009 februari;67.5;74.4;-2.2;-2.8;;;;;66.8;73.6;-5.5;-6.1
2290;4772 Winkels in schoenen en lederwaren;2009 maart;92.2;86.0;3.2;2.5;;;;;88.3;82.2;0.6;0.0
2291;4772 Winkels in schoenen en lederwaren;2009 1e kwartaal;78.4;82.5;0.9;0.6;102.9;103.4;-0.3;-1.0;77.6;81.8;-0.6;-0.8
2292;4772 Winkels in schoenen en lederwaren;2009 april;124.1;113.5;9.2;9.1;;;;;125.9;115.1;9.6;9.5
2293;4772 Winkels in schoenen en lederwaren;2009 mei;108.3;100.1;-13.8;-13.7;;;;;109.2;101.0;-15.7;-15.6
