ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalArbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WajongUitkeringen_3;WAZUitkeringen_4;IVAUitkeringen_5;WGAUitkeringen_6
4719;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2007 4e kwartaal;13490.0;9120.0;3220.0;550.0;160.0;440.0
4720;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2008 1e kwartaal;13490.0;8970.0;3310.0;530.0;180.0;490.0
4721;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2008 2e kwartaal;13480.0;8830.0;3390.0;510.0;200.0;550.0
4722;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2008 3e kwartaal;13470.0;8650.0;3500.0;500.0;220.0;610.0
4723;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2008 4e kwartaal;13460.0;8500.0;3560.0;490.0;240.0;680.0
4724;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2009 1e kwartaal;13480.0;8350.0;3660.0;460.0;270.0;750.0
4725;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2009 2e kwartaal;13470.0;8210.0;3720.0;450.0;290.0;800.0
4726;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2009 3e kwartaal;13490.0;8070.0;3850.0;440.0;290.0;850.0
4727;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2009 4e kwartaal;13570.0;7960.0;3920.0;420.0;310.0;960.0
4728;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2010 1e kwartaal;13530.0;7720.0;4050.0;410.0;340.0;1010.0
4729;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2010 2e kwartaal;13530.0;7590.0;4120.0;390.0;360.0;1060.0
4730;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2010 3e kwartaal;13550.0;7450.0;4200.0;380.0;370.0;1140.0
4731;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2010 4e kwartaal;13590.0;7320.0;4290.0;370.0;400.0;1220.0
4732;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2011 1e kwartaal;13670.0;7180.0;4420.0;360.0;440.0;1270.0
4733;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2011 2e kwartaal;13660.0;7000.0;4500.0;340.0;470.0;1350.0
4734;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2011 3e kwartaal;13640.0;6830.0;4570.0;330.0;500.0;1410.0
4735;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2011 4e kwartaal;13600.0;6670.0;4600.0;320.0;530.0;1480.0
4736;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2012 1e kwartaal;13560.0;6500.0;4650.0;310.0;560.0;1530.0
4737;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2012 2e kwartaal;13580.0;6400.0;4730.0;290.0;590.0;1560.0
4738;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2012 3e kwartaal;13530.0;6250.0;4780.0;280.0;600.0;1620.0
4739;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2012 4e kwartaal;13570.0;6100.0;4850.0;270.0;630.0;1730.0
4740;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2013 1e kwartaal;13620.0;6000.0;4870.0;260.0;670.0;1820.0
4741;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2013 2e kwartaal;13630.0;5880.0;4920.0;250.0;700.0;1880.0
4742;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2013 3e kwartaal;13570.0;5710.0;4960.0;240.0;720.0;1940.0
4743;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2013 4e kwartaal;13540.0;5590.0;5010.0;230.0;740.0;1970.0
4744;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2014 1e kwartaal;13620.0;5480.0;5110.0;220.0;770.0;2030.0
4745;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2014 2e kwartaal;13590.0;5350.0;5150.0;210.0;790.0;2080.0
4746;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2014 3e kwartaal;13570.0;5210.0;5210.0;210.0;820.0;2120.0
4747;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2014 4e kwartaal;13550.0;5090.0;5240.0;200.0;850.0;2170.0
4748;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2015 1e kwartaal;11990.0;4390.0;4640.0;170.0;820.0;1970.0
4749;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2015 2e kwartaal;11890.0;4280.0;4630.0;160.0;840.0;1980.0
4750;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2015 3e kwartaal;11840.0;4180.0;4630.0;160.0;880.0;2010.0
4751;Totaal mannen en vrouwen;Totaal leeftijd;Nijmegen (SG);2015 4e kwartaal;11810.0;4080.0;4610.0;150.0;900.0;2070.0
4752;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);1998 1e kwartaal;;;;;;
4753;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);1998 2e kwartaal;;;;;;
4754;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);1998 3e kwartaal;;;;;;
4755;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);1998 4e kwartaal;;;;;;
4756;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);1999 1e kwartaal;;;;;;
4757;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);1999 2e kwartaal;;;;;;
4758;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);1999 3e kwartaal;;;;;;
4759;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);1999 4e kwartaal;;;;;;
4760;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2000 1e kwartaal;13700.0;11550.0;1530.0;620.0;;
4761;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2000 2e kwartaal;13880.0;11690.0;1570.0;620.0;;
4762;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2000 3e kwartaal;13840.0;11640.0;1590.0;610.0;;
4763;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2000 4e kwartaal;14120.0;11880.0;1620.0;620.0;;
4764;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2001 1e kwartaal;14250.0;12000.0;1630.0;630.0;;
4765;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2001 2e kwartaal;14440.0;12160.0;1650.0;630.0;;
4766;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2001 3e kwartaal;14520.0;12220.0;1660.0;640.0;;
4767;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2001 4e kwartaal;14630.0;12310.0;1670.0;650.0;;
4768;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2002 1e kwartaal;14740.0;12390.0;1720.0;640.0;;
4769;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2002 2e kwartaal;14810.0;12450.0;1710.0;650.0;;
4770;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2002 3e kwartaal;14880.0;12490.0;1740.0;660.0;;
4771;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2002 4e kwartaal;14970.0;12550.0;1770.0;660.0;;
4772;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2003 1e kwartaal;14990.0;12560.0;1780.0;650.0;;
4773;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2003 2e kwartaal;14960.0;12500.0;1800.0;660.0;;
4774;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2003 3e kwartaal;14880.0;12400.0;1820.0;660.0;;
4775;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2003 4e kwartaal;14910.0;12410.0;1840.0;660.0;;
4776;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2004 1e kwartaal;14740.0;12230.0;1860.0;650.0;;
4777;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2004 2e kwartaal;14730.0;12200.0;1890.0;650.0;;
4778;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2004 3e kwartaal;14720.0;12130.0;1940.0;660.0;;
4779;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2004 4e kwartaal;14720.0;12050.0;1980.0;690.0;;
4780;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2005 1e kwartaal;14550.0;11840.0;2010.0;700.0;;
4781;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2005 2e kwartaal;14380.0;11640.0;2030.0;710.0;;
4782;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2005 3e kwartaal;14210.0;11470.0;2050.0;690.0;;
4783;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2005 4e kwartaal;13940.0;11190.0;2070.0;680.0;;
4784;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2006 1e kwartaal;13800.0;10960.0;2100.0;680.0;10.0;50.0
4785;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2006 2e kwartaal;13560.0;10660.0;2080.0;660.0;20.0;140.0
4786;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2006 3e kwartaal;13450.0;10440.0;2120.0;640.0;40.0;200.0
4787;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2006 4e kwartaal;13350.0;10210.0;2170.0;630.0;60.0;270.0
4788;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2007 1e kwartaal;13240.0;10000.0;2220.0;610.0;80.0;330.0
4789;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2007 2e kwartaal;13120.0;9780.0;2270.0;590.0;100.0;390.0
4790;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2007 3e kwartaal;13070.0;9590.0;2330.0;570.0;110.0;470.0
4791;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2007 4e kwartaal;13070.0;9490.0;2370.0;560.0;130.0;530.0
4792;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2008 1e kwartaal;13070.0;9340.0;2420.0;530.0;160.0;610.0
4793;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2008 2e kwartaal;13050.0;9200.0;2470.0;510.0;180.0;680.0
4794;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2008 3e kwartaal;13010.0;9050.0;2520.0;500.0;210.0;730.0
4795;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2008 4e kwartaal;12970.0;8870.0;2570.0;490.0;240.0;800.0
4796;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2009 1e kwartaal;12990.0;8750.0;2620.0;480.0;260.0;890.0
4797;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2009 2e kwartaal;12960.0;8590.0;2680.0;460.0;280.0;940.0
4798;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2009 3e kwartaal;12950.0;8450.0;2740.0;450.0;300.0;1010.0
4799;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2009 4e kwartaal;13010.0;8350.0;2780.0;440.0;320.0;1110.0
4800;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2010 1e kwartaal;12980.0;8190.0;2820.0;430.0;350.0;1190.0
4801;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2010 2e kwartaal;12940.0;8010.0;2880.0;410.0;380.0;1260.0
4802;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2010 3e kwartaal;12980.0;7900.0;2940.0;400.0;410.0;1330.0
4803;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2010 4e kwartaal;12960.0;7770.0;2960.0;390.0;430.0;1400.0
4804;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2011 1e kwartaal;12970.0;7650.0;3010.0;380.0;440.0;1490.0
4805;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2011 2e kwartaal;12880.0;7460.0;3020.0;360.0;460.0;1580.0
4806;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2011 3e kwartaal;12860.0;7310.0;3060.0;340.0;490.0;1660.0
4807;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2011 4e kwartaal;12810.0;7150.0;3080.0;320.0;500.0;1770.0
4808;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2012 1e kwartaal;12800.0;6980.0;3120.0;310.0;510.0;1880.0
4809;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2012 2e kwartaal;12770.0;6870.0;3150.0;300.0;530.0;1920.0
4810;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2012 3e kwartaal;12740.0;6730.0;3180.0;300.0;560.0;1980.0
4811;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2012 4e kwartaal;12740.0;6610.0;3220.0;280.0;580.0;2050.0
4812;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2013 1e kwartaal;12760.0;6480.0;3240.0;280.0;610.0;2150.0
4813;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2013 2e kwartaal;12740.0;6350.0;3270.0;280.0;630.0;2220.0
4814;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2013 3e kwartaal;12730.0;6210.0;3300.0;270.0;660.0;2290.0
4815;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2013 4e kwartaal;12720.0;6090.0;3340.0;260.0;690.0;2350.0
4816;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2014 1e kwartaal;12760.0;6010.0;3390.0;260.0;710.0;2400.0
4817;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2014 2e kwartaal;12740.0;5880.0;3420.0;250.0;750.0;2440.0
4818;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2014 3e kwartaal;12670.0;5730.0;3460.0;240.0;750.0;2490.0
4819;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2014 4e kwartaal;12680.0;5610.0;3510.0;230.0;780.0;2540.0
4820;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2015 1e kwartaal;12670.0;5520.0;3510.0;230.0;830.0;2590.0
4821;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2015 2e kwartaal;12570.0;5400.0;3490.0;210.0;860.0;2610.0
4822;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2015 3e kwartaal;12510.0;5280.0;3480.0;200.0;880.0;2670.0
4823;Totaal mannen en vrouwen;Totaal leeftijd;Amersfoort (SG);2015 4e kwartaal;12460.0;5170.0;3470.0;200.0;890.0;2730.0
4824;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);1998 1e kwartaal;;;;;;
4825;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);1998 2e kwartaal;;;;;;
4826;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);1998 3e kwartaal;;;;;;
4827;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);1998 4e kwartaal;;;;;;
4828;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);1999 1e kwartaal;;;;;;
4829;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);1999 2e kwartaal;;;;;;
4830;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);1999 3e kwartaal;;;;;;
4831;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);1999 4e kwartaal;;;;;;
4832;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2000 1e kwartaal;32080.0;26890.0;4070.0;1120.0;;
4833;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2000 2e kwartaal;32680.0;27360.0;4120.0;1200.0;;
4834;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2000 3e kwartaal;32660.0;27320.0;4130.0;1210.0;;
4835;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2000 4e kwartaal;33180.0;27800.0;4170.0;1210.0;;
4836;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2001 1e kwartaal;33570.0;28130.0;4200.0;1240.0;;
4837;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2001 2e kwartaal;34060.0;28570.0;4230.0;1260.0;;
4838;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2001 3e kwartaal;34280.0;28740.0;4280.0;1250.0;;
4839;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2001 4e kwartaal;34640.0;29050.0;4330.0;1260.0;;
4840;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2002 1e kwartaal;34900.0;29270.0;4380.0;1250.0;;
4841;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2002 2e kwartaal;35050.0;29410.0;4390.0;1260.0;;
4842;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2002 3e kwartaal;35030.0;29350.0;4420.0;1260.0;;
4843;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2002 4e kwartaal;35290.0;29510.0;4490.0;1280.0;;
4844;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2003 1e kwartaal;35230.0;29420.0;4530.0;1280.0;;
4845;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2003 2e kwartaal;34150.0;28440.0;4570.0;1140.0;;
4846;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2003 3e kwartaal;33780.0;28050.0;4610.0;1130.0;;
4847;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2003 4e kwartaal;33690.0;27910.0;4650.0;1140.0;;
4848;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2004 1e kwartaal;33360.0;27590.0;4680.0;1080.0;;
4849;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2004 2e kwartaal;33260.0;27430.0;4730.0;1100.0;;
4850;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2004 3e kwartaal;33000.0;27160.0;4750.0;1080.0;;
4851;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2004 4e kwartaal;32880.0;26990.0;4780.0;1100.0;;
4852;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2005 1e kwartaal;32440.0;26560.0;4780.0;1100.0;;
4853;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2005 2e kwartaal;31900.0;25970.0;4810.0;1110.0;;
4854;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2005 3e kwartaal;31340.0;25460.0;4810.0;1070.0;;
4855;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2005 4e kwartaal;30640.0;24740.0;4840.0;1050.0;;
4856;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2006 1e kwartaal;30210.0;24140.0;4920.0;1030.0;20.0;100.0
4857;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2006 2e kwartaal;29660.0;23430.0;4940.0;1000.0;40.0;260.0
4858;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2006 3e kwartaal;29340.0;22870.0;4980.0;970.0;90.0;430.0
4859;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2006 4e kwartaal;29150.0;22420.0;5080.0;940.0;120.0;580.0
4860;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2007 1e kwartaal;28850.0;21910.0;5180.0;920.0;150.0;700.0
4861;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2007 2e kwartaal;28620.0;21430.0;5290.0;890.0;180.0;830.0
4862;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2007 3e kwartaal;28360.0;20970.0;5370.0;870.0;200.0;930.0
4863;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2007 4e kwartaal;28380.0;20770.0;5450.0;860.0;230.0;1070.0
4864;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2008 1e kwartaal;28410.0;20500.0;5590.0;840.0;270.0;1220.0
4865;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2008 2e kwartaal;28430.0;20200.0;5710.0;820.0;310.0;1390.0
4866;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2008 3e kwartaal;28390.0;19910.0;5790.0;790.0;340.0;1560.0
4867;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2008 4e kwartaal;28390.0;19650.0;5870.0;760.0;370.0;1730.0
4868;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2009 1e kwartaal;28330.0;19310.0;5900.0;750.0;400.0;1970.0
4869;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2009 2e kwartaal;28140.0;18910.0;5980.0;730.0;420.0;2100.0
4870;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2009 3e kwartaal;28120.0;18570.0;6120.0;700.0;440.0;2280.0
4871;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2009 4e kwartaal;28190.0;18320.0;6190.0;690.0;480.0;2520.0
4872;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2010 1e kwartaal;27930.0;17720.0;6280.0;670.0;520.0;2750.0
4873;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2010 2e kwartaal;27950.0;17400.0;6390.0;650.0;570.0;2940.0
4874;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2010 3e kwartaal;28000.0;17150.0;6500.0;630.0;630.0;3080.0
4875;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2010 4e kwartaal;28220.0;16980.0;6660.0;620.0;700.0;3260.0
4876;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2011 1e kwartaal;29000.0;17060.0;6930.0;640.0;810.0;3580.0
4877;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2011 2e kwartaal;28930.0;16630.0;7030.0;610.0;850.0;3810.0
4878;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2011 3e kwartaal;28800.0;16260.0;7100.0;580.0;870.0;3990.0
4879;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2011 4e kwartaal;28710.0;15910.0;7150.0;560.0;890.0;4220.0
4880;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2012 1e kwartaal;28630.0;15490.0;7230.0;530.0;940.0;4450.0
4881;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2012 2e kwartaal;28550.0;15250.0;7260.0;510.0;1000.0;4520.0
4882;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2012 3e kwartaal;28430.0;14930.0;7320.0;490.0;1060.0;4620.0
4883;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2012 4e kwartaal;28450.0;14610.0;7400.0;470.0;1120.0;4840.0
4884;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2013 1e kwartaal;28620.0;14390.0;7500.0;460.0;1190.0;5080.0
4885;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2013 2e kwartaal;28590.0;14070.0;7580.0;450.0;1260.0;5240.0
4886;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2013 3e kwartaal;28530.0;13730.0;7650.0;420.0;1330.0;5390.0
4887;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2013 4e kwartaal;28590.0;13440.0;7720.0;410.0;1400.0;5630.0
4888;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2014 1e kwartaal;28680.0;13210.0;7810.0;400.0;1490.0;5790.0
4889;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2014 2e kwartaal;28720.0;12960.0;7910.0;390.0;1570.0;5910.0
4890;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2014 3e kwartaal;28680.0;12620.0;8030.0;360.0;1650.0;6010.0
4891;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2014 4e kwartaal;28730.0;12360.0;8140.0;350.0;1730.0;6150.0
4892;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2015 1e kwartaal;28810.0;12180.0;8130.0;330.0;1840.0;6320.0
4893;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2015 2e kwartaal;28610.0;11880.0;8060.0;320.0;1940.0;6410.0
4894;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2015 3e kwartaal;28420.0;11600.0;8010.0;310.0;2010.0;6500.0
4895;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (SG);2015 4e kwartaal;28310.0;11320.0;7980.0;310.0;2090.0;6620.0
4896;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);1998 1e kwartaal;;;;;;
4897;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);1998 2e kwartaal;;;;;;
4898;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);1998 3e kwartaal;;;;;;
4899;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);1998 4e kwartaal;;;;;;
4900;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);1999 1e kwartaal;;;;;;
4901;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);1999 2e kwartaal;;;;;;
4902;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);1999 3e kwartaal;;;;;;
4903;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);1999 4e kwartaal;;;;;;
4904;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2000 1e kwartaal;89620.0;78010.0;8190.0;3420.0;;
4905;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2000 2e kwartaal;90160.0;78440.0;8310.0;3420.0;;
4906;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2000 3e kwartaal;90630.0;78860.0;8340.0;3440.0;;
4907;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2000 4e kwartaal;91610.0;79750.0;8410.0;3450.0;;
4908;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2001 1e kwartaal;92330.0;80390.0;8520.0;3430.0;;
4909;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2001 2e kwartaal;93560.0;81580.0;8540.0;3440.0;;
4910;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2001 3e kwartaal;93350.0;81400.0;8560.0;3390.0;;
4911;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2001 4e kwartaal;94280.0;82220.0;8620.0;3440.0;;
4912;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2002 1e kwartaal;94410.0;82340.0;8690.0;3390.0;;
4913;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2002 2e kwartaal;94540.0;82380.0;8780.0;3380.0;;
