ID;NederlandseEconomie;Perioden;TotaalCO2_1;CO2ExclBiomassa_2;CO2Biomassa_3;N2O_4;CH4_5;BroeikasgasEquivalent_6;NOx_7;SO2_8;NH3_9;ZuurEquivalent_10;CFK12Equivalent_11;CO_12;NMVOS_13;PM10_14
625;21 Farmaceutische industrie;2003;324;324;0.1;0.0;0.0;325;0.3;0.1;0.0;0.0;0.0;0.3;0.6;0.2
626;21 Farmaceutische industrie;2004;313;306;6.9;0.0;0.0;314;0.2;0.0;0.0;0.0;0.0;0.2;0.5;0.0
627;21 Farmaceutische industrie;2005;319;312;6.9;0.0;0.0;320;0.2;0.0;0.0;0.0;0.0;0.2;0.4;0.0
628;21 Farmaceutische industrie;2006;323;316;7.0;0.0;0.0;324;0.2;0.0;0.0;0.0;0.0;0.2;0.4;0.0
629;21 Farmaceutische industrie;2007;300;293;7.1;0.0;0.0;301;0.2;0.0;0.0;0.0;0.0;0.2;0.4;0.0
630;21 Farmaceutische industrie;2008;268;261;7.1;0.0;0.0;269;0.2;0.0;0.0;0.0;0.0;0.1;0.4;0.0
631;21 Farmaceutische industrie;2009;234;227;7.1;0.0;0.0;236;0.2;0.0;0.0;0.0;0.0;0.1;0.4;0.0
632;21 Farmaceutische industrie;2010;262;256;6.4;0.0;0.0;264;0.2;0.0;0.0;0.0;0.0;0.1;0.3;0.0
633;21 Farmaceutische industrie;2011;228;223;5.2;0.0;0.0;229;0.1;0.0;0.0;0.0;0.0;0.1;0.4;0.0
634;21 Farmaceutische industrie;2012;223;217;6.4;0.0;0.0;225;0.2;0.0;0.0;0.0;0.0;0.1;0.2;0.0
635;21 Farmaceutische industrie;2013;210;204;6.0;0.0;0.0;211;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.0
636;21 Farmaceutische industrie;2014;172;166;5.9;0.0;0.0;174;0.1;0.0;0.0;0.0;0.0;0.1;0.4;0.0
637;21 Farmaceutische industrie;2015;135;129;6.4;0.0;0.0;137;0.1;0.0;0.0;0.0;0.0;0.1;0.3;0.0
638;21 Farmaceutische industrie;2016;126;119;6.8;0.0;0.0;128;0.1;0.0;0.0;0.0;0.0;0.1;0.3;0.0
639;21 Farmaceutische industrie;2017;126;120;5.1;0.0;0.0;127;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.0
640;21 Farmaceutische industrie;2018;131;125;5.7;0.0;0.0;133;0.1;0.0;0.0;0.0;0.0;0.1;0.3;0.0
641;21 Farmaceutische industrie;2019;122;115;7.0;0.0;0.0;124;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0
642;21 Farmaceutische industrie;2020;113;105;7.8;0.0;0.0;114;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.0
643;21 Farmaceutische industrie;2021;136;128;8.3;0.0;0.0;138;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.0
644;21 Farmaceutische industrie;2022;124;115;8.8;0.0;0.0;126;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.0
645;21 Farmaceutische industrie;2023;117;107;10.0;0.0;0.0;119;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0
646;22-23 Kunststof- en bouwmateriaalindustr;1990;3352;3351;0.1;0.0;0.3;3364;17.8;10.1;0.6;0.7;854.9;11.0;10.0;3.3
647;22-23 Kunststof- en bouwmateriaalindustr;1991;3457;3457;0.2;0.0;0.3;3470;14.4;7.1;0.6;0.6;683.9;11.2;8.9;3.2
648;22-23 Kunststof- en bouwmateriaalindustr;1992;3418;3417;0.6;0.0;0.4;3431;15.7;7.6;0.6;0.6;512.9;14.2;8.2;3.0
649;22-23 Kunststof- en bouwmateriaalindustr;1993;3335;3335;0.6;0.0;0.4;3349;12.6;5.9;0.7;0.5;342.0;17.1;7.4;2.9
650;22-23 Kunststof- en bouwmateriaalindustr;1994;3282;3282;0.5;0.0;0.4;3297;11.1;5.5;0.6;0.4;171.0;20.0;6.6;2.8
651;22-23 Kunststof- en bouwmateriaalindustr;1995;2998;2998;0.4;0.0;0.5;3014;9.6;4.9;0.6;0.4;0.0;23.5;6.1;2.6
652;22-23 Kunststof- en bouwmateriaalindustr;1996;2892;2892;0.4;0.0;0.5;2910;9.6;4.4;0.5;0.4;0.0;20.0;5.6;2.0
653;22-23 Kunststof- en bouwmateriaalindustr;1997;2890;2890;0.4;0.0;0.6;2909;10.2;3.7;0.5;0.4;0.0;20.8;5.0;1.1
654;22-23 Kunststof- en bouwmateriaalindustr;1998;2878;2877;0.5;0.0;0.6;2898;8.3;3.1;0.2;0.3;0.0;22.5;5.2;0.7
655;22-23 Kunststof- en bouwmateriaalindustr;1999;2990;2990;0.6;0.0;0.6;3011;6.7;3.1;0.4;0.3;0.0;23.2;3.6;1.0
656;22-23 Kunststof- en bouwmateriaalindustr;2000;2989;2988;0.7;0.0;0.7;3010;6.6;2.7;0.5;0.3;0.3;22.7;3.4;1.4
657;22-23 Kunststof- en bouwmateriaalindustr;2001;2950;2950;0.6;0.0;0.5;2968;8.4;3.2;0.5;0.3;0.0;22.5;3.0;1.7
658;22-23 Kunststof- en bouwmateriaalindustr;2002;2643;2643;0.4;0.0;0.4;2657;7.7;3.3;0.5;0.3;0.0;18.9;3.1;2.2
659;22-23 Kunststof- en bouwmateriaalindustr;2003;2583;2583;0.3;0.0;0.4;2597;7.0;1.2;0.5;0.2;0.0;7.5;3.0;1.3
660;22-23 Kunststof- en bouwmateriaalindustr;2004;2605;2605;0.4;0.0;0.4;2619;6.9;2.7;0.4;0.3;0.0;6.1;2.9;1.4
661;22-23 Kunststof- en bouwmateriaalindustr;2005;2574;2573;0.5;0.0;0.4;2587;7.1;2.5;0.4;0.3;0.0;6.3;3.2;1.3
662;22-23 Kunststof- en bouwmateriaalindustr;2006;2560;2559;0.7;0.0;0.4;2573;6.9;3.1;0.4;0.3;0.0;6.3;3.3;1.4
663;22-23 Kunststof- en bouwmateriaalindustr;2007;2616;2614;2.0;0.0;0.4;2629;6.8;3.0;0.4;0.3;0.0;4.8;3.3;1.4
664;22-23 Kunststof- en bouwmateriaalindustr;2008;2579;2577;1.8;0.0;0.4;2593;7.0;3.0;0.5;0.3;0.0;5.2;2.9;1.3
665;22-23 Kunststof- en bouwmateriaalindustr;2009;2387;2385;2.2;0.0;0.3;2400;6.9;2.8;0.5;0.3;0.0;8.8;2.8;1.3
666;22-23 Kunststof- en bouwmateriaalindustr;2010;2395;2394;1.3;0.0;0.3;2407;6.3;3.0;0.4;0.3;0.0;8.6;3.0;1.3
667;22-23 Kunststof- en bouwmateriaalindustr;2011;2208;2206;1.8;0.0;0.3;2219;6.2;3.0;0.4;0.3;0.0;8.4;2.7;1.4
668;22-23 Kunststof- en bouwmateriaalindustr;2012;2040;2037;2.2;0.0;0.3;2051;5.4;2.8;0.4;0.2;0.0;7.4;2.3;1.2
669;22-23 Kunststof- en bouwmateriaalindustr;2013;1875;1872;2.6;0.0;0.3;1885;4.8;2.5;0.3;0.2;0.0;6.9;4.5;1.2
670;22-23 Kunststof- en bouwmateriaalindustr;2014;1898;1895;3.5;0.0;0.3;1909;4.8;2.6;0.3;0.2;0.0;6.8;2.3;1.2
671;22-23 Kunststof- en bouwmateriaalindustr;2015;2129;2125;4.2;0.0;0.2;2138;4.7;2.6;0.3;0.2;0.0;7.6;2.3;1.3
672;22-23 Kunststof- en bouwmateriaalindustr;2016;2185;2181;4.0;0.0;0.2;2195;4.6;2.5;0.3;0.2;0.0;7.3;2.4;1.3
673;22-23 Kunststof- en bouwmateriaalindustr;2017;2250;2245;4.9;0.0;0.2;2259;4.4;2.3;0.3;0.2;0.0;7.4;2.4;1.4
674;22-23 Kunststof- en bouwmateriaalindustr;2018;2238;2231;6.5;0.0;0.2;2247;4.3;2.4;0.4;0.2;0.0;7.8;2.4;1.5
675;22-23 Kunststof- en bouwmateriaalindustr;2019;1834;1826;8.2;0.0;0.2;1844;3.7;2.4;0.4;0.2;0.0;7.1;2.3;1.5
676;22-23 Kunststof- en bouwmateriaalindustr;2020;1725;1716;9.6;0.0;0.2;1734;3.5;2.4;0.3;0.2;0.0;7.9;2.3;1.6
677;22-23 Kunststof- en bouwmateriaalindustr;2021;1782;1770;11.7;0.0;0.2;1791;3.7;2.6;0.4;0.2;0.0;7.4;2.5;1.7
678;22-23 Kunststof- en bouwmateriaalindustr;2022;1648;1634;13.7;0.0;0.2;1657;3.4;2.5;0.4;0.2;0.0;7.2;2.3;1.7
679;22-23 Kunststof- en bouwmateriaalindustr;2023;1472;1457;15.6;0.0;0.2;1480;3.2;2.3;0.4;0.2;0.0;6.6;2.1;1.4
680;22 Rubber- en kunststofproductindustrie;1990;287;287;0.0;0.0;0.0;288;0.7;0.1;0.0;0.0;854.9;2.0;8.1;0.1
681;22 Rubber- en kunststofproductindustrie;1991;256;256;0.0;0.0;0.0;257;0.5;0.1;0.0;0.0;683.9;1.3;7.4;0.1
682;22 Rubber- en kunststofproductindustrie;1992;252;252;0.0;0.0;0.0;253;0.6;0.1;0.0;0.0;512.9;1.4;6.8;0.1
683;22 Rubber- en kunststofproductindustrie;1993;285;285;0.1;0.0;0.0;286;0.8;0.1;0.0;0.0;342.0;1.6;6.1;0.1
684;22 Rubber- en kunststofproductindustrie;1994;263;263;0.0;0.0;0.0;264;0.9;0.1;0.0;0.0;171.0;1.7;5.5;0.1
685;22 Rubber- en kunststofproductindustrie;1995;294;294;0.1;0.0;0.0;295;0.9;0.1;0.0;0.0;0.0;1.9;5.0;0.1
686;22 Rubber- en kunststofproductindustrie;1996;298;298;0.1;0.0;0.0;299;0.8;0.1;0.0;0.0;0.0;1.5;4.6;0.0
687;22 Rubber- en kunststofproductindustrie;1997;257;257;0.1;0.0;0.0;258;0.5;0.0;0.0;0.0;0.0;1.6;4.1;0.0
688;22 Rubber- en kunststofproductindustrie;1998;268;268;0.1;0.0;0.0;270;0.6;0.0;0.0;0.0;0.0;1.9;4.4;0.0
689;22 Rubber- en kunststofproductindustrie;1999;263;263;0.1;0.0;0.0;265;0.7;0.0;0.0;0.0;0.0;1.5;2.8;0.0
690;22 Rubber- en kunststofproductindustrie;2000;281;281;0.1;0.0;0.0;282;0.7;0.0;0.0;0.0;0.0;1.7;2.6;0.1
691;22 Rubber- en kunststofproductindustrie;2001;285;284;0.1;0.0;0.0;286;0.7;0.0;0.0;0.0;0.0;1.7;2.2;0.1
692;22 Rubber- en kunststofproductindustrie;2002;264;264;0.1;0.0;0.0;265;0.7;0.0;0.0;0.0;0.0;1.7;2.1;0.1
693;22 Rubber- en kunststofproductindustrie;2003;265;265;0.0;0.0;0.0;266;0.6;0.0;0.0;0.0;0.0;1.6;2.3;0.1
694;22 Rubber- en kunststofproductindustrie;2004;268;268;0.1;0.0;0.0;269;0.6;0.0;0.0;0.0;0.0;1.5;2.3;0.1
695;22 Rubber- en kunststofproductindustrie;2005;270;270;0.1;0.0;0.0;271;0.6;0.0;0.0;0.0;0.0;1.5;2.6;0.1
696;22 Rubber- en kunststofproductindustrie;2006;291;291;0.2;0.0;0.0;292;1.0;0.0;0.0;0.0;0.0;1.8;2.6;0.1
697;22 Rubber- en kunststofproductindustrie;2007;259;258;0.9;0.0;0.0;260;0.6;0.0;0.0;0.0;0.0;1.0;2.6;0.1
698;22 Rubber- en kunststofproductindustrie;2008;268;267;0.8;0.0;0.0;270;0.6;0.0;0.0;0.0;0.0;1.2;2.2;0.1
699;22 Rubber- en kunststofproductindustrie;2009;250;249;1.0;0.0;0.0;252;0.5;0.0;0.0;0.0;0.0;1.5;1.9;0.1
700;22 Rubber- en kunststofproductindustrie;2010;280;279;0.6;0.0;0.0;282;0.5;0.0;0.0;0.0;0.0;1.6;2.0;0.0
701;22 Rubber- en kunststofproductindustrie;2011;255;254;0.8;0.0;0.0;256;0.5;0.0;0.0;0.0;0.0;1.4;1.8;0.0
702;22 Rubber- en kunststofproductindustrie;2012;254;253;0.9;0.0;0.0;256;0.4;0.0;0.0;0.0;0.0;1.4;1.8;0.0
703;22 Rubber- en kunststofproductindustrie;2013;273;272;1.0;0.0;0.0;275;0.4;0.0;0.0;0.0;0.0;1.5;4.1;0.0
704;22 Rubber- en kunststofproductindustrie;2014;262;260;1.3;0.0;0.0;264;0.4;0.0;0.0;0.0;0.0;1.5;1.8;0.0
705;22 Rubber- en kunststofproductindustrie;2015;300;298;1.3;0.0;0.0;302;0.4;0.0;0.0;0.0;0.0;1.5;1.9;0.0
706;22 Rubber- en kunststofproductindustrie;2016;314;313;1.1;0.0;0.0;316;0.4;0.0;0.0;0.0;0.0;1.5;2.0;0.0
707;22 Rubber- en kunststofproductindustrie;2017;323;322;1.5;0.0;0.0;326;0.4;0.0;0.0;0.0;0.0;1.5;2.0;0.0
708;22 Rubber- en kunststofproductindustrie;2018;326;324;2.2;0.0;0.0;328;0.4;0.0;0.0;0.0;0.0;1.5;2.0;0.0
709;22 Rubber- en kunststofproductindustrie;2019;292;289;2.8;0.0;0.0;294;0.4;0.0;0.0;0.0;0.0;1.4;2.0;0.0
710;22 Rubber- en kunststofproductindustrie;2020;275;272;2.6;0.0;0.0;277;0.4;0.0;0.0;0.0;0.0;1.5;2.0;0.0
711;22 Rubber- en kunststofproductindustrie;2021;301;298;3.3;0.0;0.0;304;0.4;0.0;0.0;0.0;0.0;1.3;2.1;0.0
712;22 Rubber- en kunststofproductindustrie;2022;285;281;4.1;0.0;0.1;288;0.4;0.0;0.0;0.0;0.0;1.3;1.9;0.0
713;22 Rubber- en kunststofproductindustrie;2023;249;244;4.2;0.0;0.0;251;0.3;0.0;0.0;0.0;0.0;1.2;1.8;0.0
714;23 Bouwmaterialenindustrie;1990;3065;3065;0.1;0.0;0.3;3076;17.1;10.0;0.6;0.7;0.0;9.0;1.9;3.2
715;23 Bouwmaterialenindustrie;1991;3201;3201;0.2;0.0;0.3;3213;13.9;7.1;0.6;0.6;0.0;10.0;1.6;3.1
716;23 Bouwmaterialenindustrie;1992;3166;3165;0.6;0.0;0.3;3178;15.1;7.5;0.6;0.6;0.0;12.8;1.4;2.9
717;23 Bouwmaterialenindustrie;1993;3050;3050;0.5;0.0;0.3;3063;11.8;5.9;0.7;0.5;0.0;15.6;1.2;2.8
718;23 Bouwmaterialenindustrie;1994;3020;3019;0.5;0.0;0.4;3034;10.2;5.4;0.6;0.4;0.0;18.3;1.1;2.7
719;23 Bouwmaterialenindustrie;1995;2704;2704;0.4;0.0;0.4;2719;8.7;4.8;0.6;0.4;0.0;21.5;1.1;2.5
720;23 Bouwmaterialenindustrie;1996;2595;2594;0.4;0.0;0.5;2611;8.7;4.3;0.5;0.4;0.0;18.5;1.0;2.0
721;23 Bouwmaterialenindustrie;1997;2634;2633;0.4;0.0;0.5;2651;9.6;3.6;0.5;0.3;0.0;19.3;0.9;1.0
722;23 Bouwmaterialenindustrie;1998;2609;2609;0.4;0.0;0.6;2628;7.7;3.1;0.2;0.3;0.0;20.6;0.8;0.7
723;23 Bouwmaterialenindustrie;1999;2727;2726;0.5;0.0;0.6;2746;6.0;3.1;0.4;0.2;0.0;21.7;0.8;1.0
724;23 Bouwmaterialenindustrie;2000;2708;2707;0.6;0.0;0.6;2728;5.9;2.7;0.5;0.2;0.3;21.0;0.8;1.3
725;23 Bouwmaterialenindustrie;2001;2666;2665;0.5;0.0;0.5;2682;7.7;3.2;0.5;0.3;0.0;20.8;0.8;1.6
726;23 Bouwmaterialenindustrie;2002;2379;2379;0.4;0.0;0.4;2391;7.0;3.3;0.5;0.3;0.0;17.2;1.0;2.1
727;23 Bouwmaterialenindustrie;2003;2319;2318;0.3;0.0;0.4;2331;6.4;1.2;0.4;0.2;0.0;5.9;0.7;1.2
728;23 Bouwmaterialenindustrie;2004;2337;2337;0.4;0.0;0.4;2349;6.3;2.6;0.4;0.2;0.0;4.6;0.7;1.3
729;23 Bouwmaterialenindustrie;2005;2304;2303;0.4;0.0;0.4;2316;6.5;2.5;0.4;0.2;0.0;4.7;0.6;1.3
730;23 Bouwmaterialenindustrie;2006;2269;2269;0.5;0.0;0.4;2281;5.9;3.1;0.4;0.3;0.0;4.5;0.7;1.3
731;23 Bouwmaterialenindustrie;2007;2357;2356;1.1;0.0;0.4;2369;6.3;3.0;0.4;0.3;0.0;3.7;0.7;1.3
732;23 Bouwmaterialenindustrie;2008;2311;2310;1.0;0.0;0.3;2323;6.5;2.9;0.5;0.3;0.0;4.0;0.7;1.3
733;23 Bouwmaterialenindustrie;2009;2137;2136;1.2;0.0;0.3;2148;6.3;2.8;0.5;0.3;0.0;7.3;0.9;1.3
734;23 Bouwmaterialenindustrie;2010;2115;2114;0.7;0.0;0.3;2125;5.8;3.0;0.4;0.2;0.0;7.0;1.0;1.3
735;23 Bouwmaterialenindustrie;2011;1954;1953;1.0;0.0;0.3;1963;5.7;3.0;0.4;0.2;0.0;7.0;0.9;1.3
736;23 Bouwmaterialenindustrie;2012;1786;1784;1.2;0.0;0.3;1795;4.9;2.8;0.4;0.2;0.0;6.0;0.5;1.2
737;23 Bouwmaterialenindustrie;2013;1601;1599;1.6;0.0;0.3;1610;4.4;2.5;0.3;0.2;0.0;5.4;0.4;1.2
738;23 Bouwmaterialenindustrie;2014;1637;1634;2.2;0.0;0.3;1645;4.4;2.6;0.3;0.2;0.0;5.3;0.4;1.2
739;23 Bouwmaterialenindustrie;2015;1829;1826;2.9;0.0;0.2;1836;4.3;2.6;0.3;0.2;0.0;6.0;0.4;1.2
740;23 Bouwmaterialenindustrie;2016;1872;1869;2.9;0.0;0.2;1879;4.2;2.5;0.3;0.2;0.0;5.8;0.4;1.2
741;23 Bouwmaterialenindustrie;2017;1926;1923;3.4;0.0;0.2;1933;4.0;2.3;0.3;0.2;0.0;5.9;0.4;1.3
742;23 Bouwmaterialenindustrie;2018;1912;1907;4.3;0.0;0.2;1919;3.8;2.4;0.4;0.2;0.0;6.3;0.4;1.4
743;23 Bouwmaterialenindustrie;2019;1542;1537;5.4;0.0;0.2;1549;3.3;2.4;0.4;0.2;0.0;5.7;0.3;1.5
744;23 Bouwmaterialenindustrie;2020;1451;1444;7.0;0.0;0.2;1457;3.1;2.4;0.3;0.2;0.0;6.4;0.4;1.5
745;23 Bouwmaterialenindustrie;2021;1480;1472;8.4;0.0;0.2;1487;3.3;2.6;0.4;0.2;0.0;6.1;0.4;1.6
746;23 Bouwmaterialenindustrie;2022;1363;1353;9.6;0.0;0.2;1369;3.1;2.5;0.4;0.2;0.0;5.9;0.4;1.7
747;23 Bouwmaterialenindustrie;2023;1223;1212;11.4;0.0;0.1;1229;2.9;2.3;0.4;0.2;0.0;5.4;0.3;1.4
748;24-25 Basismetaal, metaalprod.-industrie;1990;8088;8088;0.1;0.0;0.5;8814;11.5;17.2;0.3;0.8;578.9;236.9;48.4;12.5
749;24-25 Basismetaal, metaalprod.-industrie;1991;8082;8082;0.2;0.0;0.5;8799;10.6;15.2;0.3;0.7;463.1;217.2;44.6;11.4
750;24-25 Basismetaal, metaalprod.-industrie;1992;7714;7714;0.6;0.0;0.5;8533;11.2;12.3;0.2;0.6;347.3;201.6;41.3;10.3
751;24-25 Basismetaal, metaalprod.-industrie;1993;8090;8089;0.4;0.0;0.5;8981;11.0;12.0;0.2;0.6;231.5;185.9;37.9;9.2
752;24-25 Basismetaal, metaalprod.-industrie;1994;9110;9110;0.6;0.0;0.5;10178;10.9;12.5;0.1;0.6;115.8;170.1;34.5;8.2
753;24-25 Basismetaal, metaalprod.-industrie;1995;8307;8307;0.4;0.0;0.5;8935;12.3;12.0;0.1;0.6;0.0;155.8;31.4;7.2
754;24-25 Basismetaal, metaalprod.-industrie;1996;8305;8305;0.3;0.0;0.5;9201;11.7;10.7;0.0;0.6;0.0;138.5;25.3;5.5
755;24-25 Basismetaal, metaalprod.-industrie;1997;8239;8239;0.3;0.0;0.5;9194;10.9;10.0;0.1;0.6;0.0;116.7;21.5;4.5
756;24-25 Basismetaal, metaalprod.-industrie;1998;7710;7710;0.4;0.0;0.5;8720;9.9;8.0;0.1;0.5;0.0;120.5;19.7;4.9
757;24-25 Basismetaal, metaalprod.-industrie;1999;7217;7217;0.5;0.0;0.4;7794;9.2;7.0;0.1;0.4;0.0;102.0;19.9;4.2
758;24-25 Basismetaal, metaalprod.-industrie;2000;6962;6961;0.5;0.0;0.4;7486;9.1;7.0;0.0;0.4;0.0;112.0;14.5;3.7
759;24-25 Basismetaal, metaalprod.-industrie;2001;7175;7174;0.5;0.0;0.4;7670;10.1;6.5;0.0;0.4;0.0;107.9;13.8;3.3
760;24-25 Basismetaal, metaalprod.-industrie;2002;7334;7333;0.4;0.0;0.4;8047;10.0;6.6;0.0;0.4;0.0;101.0;12.6;3.2
761;24-25 Basismetaal, metaalprod.-industrie;2003;7682;7682;0.3;0.0;0.4;7906;9.9;6.5;0.0;0.4;0.0;111.8;10.7;3.1
762;24-25 Basismetaal, metaalprod.-industrie;2004;7812;7812;0.4;0.0;0.4;7931;10.2;7.4;0.0;0.5;0.0;129.8;9.8;3.1
763;24-25 Basismetaal, metaalprod.-industrie;2005;7800;7799;0.4;0.0;0.4;7918;9.7;7.8;0.1;0.5;0.0;120.3;10.1;2.8
764;24-25 Basismetaal, metaalprod.-industrie;2006;7593;7592;0.8;0.0;0.4;7706;9.1;7.0;0.1;0.4;0.0;129.7;9.4;2.7
765;24-25 Basismetaal, metaalprod.-industrie;2007;7804;7801;3.1;0.0;0.4;7938;9.1;7.4;0.0;0.4;0.0;120.1;9.9;2.8
766;24-25 Basismetaal, metaalprod.-industrie;2008;7792;7790;2.9;0.0;0.4;7901;8.7;7.1;0.0;0.4;0.0;125.2;9.2;2.5
767;24-25 Basismetaal, metaalprod.-industrie;2009;6628;6625;3.7;0.0;0.4;6734;6.8;4.0;0.0;0.3;0.0;77.6;8.2;2.1
768;24-25 Basismetaal, metaalprod.-industrie;2010;7470;7468;2.2;0.0;0.4;7576;8.4;6.1;0.0;0.4;0.0;100.3;13.0;2.3
769;24-25 Basismetaal, metaalprod.-industrie;2011;7494;7491;3.2;0.0;0.4;7590;8.0;6.4;0.0;0.4;0.0;85.1;11.6;2.3
770;24-25 Basismetaal, metaalprod.-industrie;2012;6995;6992;3.7;0.0;0.4;7067;8.0;4.4;0.0;0.3;0.0;81.0;11.3;2.0
771;24-25 Basismetaal, metaalprod.-industrie;2013;7137;7133;4.1;0.0;0.4;7197;7.5;3.4;0.0;0.3;0.0;72.9;10.0;1.8
772;24-25 Basismetaal, metaalprod.-industrie;2014;6675;6669;5.4;0.0;0.4;6720;7.1;3.8;0.0;0.3;0.0;73.2;9.4;1.8
773;24-25 Basismetaal, metaalprod.-industrie;2015;7116;7111;5.4;0.0;0.4;7167;7.7;3.7;0.0;0.3;0.0;76.7;9.5;1.9
774;24-25 Basismetaal, metaalprod.-industrie;2016;7177;7172;4.7;0.0;0.4;7242;7.6;3.6;0.0;0.3;0.0;74.0;8.0;1.9
775;24-25 Basismetaal, metaalprod.-industrie;2017;7847;7841;6.1;0.0;0.4;7892;7.4;3.9;0.0;0.3;0.0;67.9;9.2;1.8
776;24-25 Basismetaal, metaalprod.-industrie;2018;7539;7530;8.7;0.0;0.4;7610;7.4;3.9;0.0;0.3;0.0;71.9;9.2;1.8
777;24-25 Basismetaal, metaalprod.-industrie;2019;7334;7322;11.6;0.0;0.4;7391;7.7;4.5;0.0;0.3;0.0;72.1;9.2;1.9
778;24-25 Basismetaal, metaalprod.-industrie;2020;6679;6667;11.8;0.0;0.4;6719;6.6;4.2;0.0;0.3;0.0;66.0;9.1;1.7
779;24-25 Basismetaal, metaalprod.-industrie;2021;6977;6962;15.1;0.0;0.4;7022;6.7;3.6;0.0;0.3;0.0;60.5;8.9;1.7
780;24-25 Basismetaal, metaalprod.-industrie;2022;6622;6607;15.0;0.0;0.4;6659;6.4;3.2;0.0;0.2;0.0;65.0;9.3;1.6
781;24-25 Basismetaal, metaalprod.-industrie;2023;5277;5261;16.5;0.0;0.4;5310;5.6;3.0;0.0;0.2;0.0;63.7;9.4;1.6
782;24 Basismetaalindustrie;1990;7592;7592;0.1;0.0;0.4;8317;8.2;14.6;0.1;0.6;37.3;226.4;5.4;10.5
783;24 Basismetaalindustrie;1991;7634;7634;0.1;0.0;0.4;8349;8.7;14.1;0.1;0.6;29.8;210.7;5.1;9.7
784;24 Basismetaalindustrie;1992;7270;7270;0.3;0.0;0.4;8087;9.1;11.9;0.1;0.6;22.4;195.4;4.8;8.8
785;24 Basismetaalindustrie;1993;7609;7608;0.3;0.0;0.4;8498;9.1;11.7;0.1;0.6;14.9;180.1;4.5;8.0
786;24 Basismetaalindustrie;1994;8651;8650;0.3;0.0;0.4;9716;9.2;12.4;0.1;0.6;7.5;164.8;4.2;7.2
787;24 Basismetaalindustrie;1995;7794;7794;0.3;0.0;0.4;8419;10.2;11.9;0.0;0.6;0.0;149.6;4.0;6.4
788;24 Basismetaalindustrie;1996;7824;7824;0.2;0.0;0.4;8718;9.9;10.7;0.0;0.6;0.0;134.5;3.4;5.4
789;24 Basismetaalindustrie;1997;7762;7762;0.3;0.0;0.4;8715;9.2;10.0;0.1;0.5;0.0;112.4;3.3;4.4
790;24 Basismetaalindustrie;1998;7211;7210;0.3;0.0;0.4;8218;8.1;7.9;0.1;0.4;0.0;117.0;3.9;4.5
791;24 Basismetaalindustrie;1999;6660;6660;0.4;0.0;0.4;7234;7.4;7.0;0.1;0.4;0.0;98.4;2.8;3.6
792;24 Basismetaalindustrie;2000;6410;6409;0.4;0.0;0.4;6931;6.9;7.0;0.0;0.4;0.0;107.3;2.4;2.9
793;24 Basismetaalindustrie;2001;6604;6604;0.3;0.0;0.4;7097;7.9;6.4;0.0;0.4;0.0;103.4;1.9;2.6
794;24 Basismetaalindustrie;2002;6754;6754;0.3;0.0;0.4;7464;7.7;6.5;0.0;0.4;0.0;96.6;2.1;2.5
795;24 Basismetaalindustrie;2003;7140;7139;0.2;0.0;0.4;7360;7.9;6.5;0.0;0.4;0.0;107.4;1.8;2.5
796;24 Basismetaalindustrie;2004;7301;7301;0.3;0.0;0.4;7417;8.3;7.4;0.0;0.4;0.0;125.8;1.3;2.5
797;24 Basismetaalindustrie;2005;7287;7287;0.3;0.0;0.4;7403;7.8;7.8;0.1;0.4;0.0;116.1;1.6;2.2
798;24 Basismetaalindustrie;2006;7100;7099;0.4;0.0;0.3;7210;7.3;6.9;0.1;0.4;0.0;125.5;1.6;2.1
799;24 Basismetaalindustrie;2007;7363;7362;1.1;0.0;0.4;7494;7.4;7.3;0.0;0.4;0.0;117.8;1.8;2.2
800;24 Basismetaalindustrie;2008;7364;7363;1.0;0.0;0.3;7468;7.0;7.1;0.0;0.4;0.0;122.3;1.7;2.0
801;24 Basismetaalindustrie;2009;6153;6152;1.1;0.0;0.3;6255;5.2;4.0;0.0;0.2;0.0;74.2;1.5;1.7
802;24 Basismetaalindustrie;2010;6956;6955;0.8;0.0;0.3;7058;6.8;6.1;0.0;0.3;0.0;96.2;1.7;1.8
803;24 Basismetaalindustrie;2011;7048;7047;1.2;0.0;0.3;7140;6.5;6.4;0.0;0.3;0.0;81.2;1.8;1.8
804;24 Basismetaalindustrie;2012;6486;6484;1.4;0.0;0.3;6553;6.7;4.4;0.0;0.3;0.0;76.5;1.8;1.5
805;24 Basismetaalindustrie;2013;6658;6656;1.7;0.0;0.3;6714;6.2;3.4;0.0;0.2;0.0;68.1;1.5;1.3
806;24 Basismetaalindustrie;2014;6241;6239;2.3;0.0;0.3;6283;6.0;3.8;0.0;0.2;0.0;68.6;1.5;1.3
807;24 Basismetaalindustrie;2015;6646;6643;2.5;0.0;0.3;6692;6.6;3.7;0.0;0.3;0.0;72.1;1.6;1.4
808;24 Basismetaalindustrie;2016;6669;6667;2.3;0.0;0.3;6729;6.5;3.6;0.0;0.3;0.0;69.4;1.7;1.4
