ID;Bedrijfstype;RegioS;VerblijfsaccommodatieTotaal_1;Verblijfsrecreatie_2;AangeslotenBijSVR_3;Ontvangstmogelijkheden_4;VerhuurVanRecreatiegoederen_5;VerwerkingEigenProductenTotaal_6;Kaas_7;ZuivelAndersDanKaas_8;Wijn_9;ProductenUitGroentenOfFruit_10;VerwerkingEigenProductenOverig_11;VerkoopAanHuisTotaal_12;Kaas_13;ZuivelAndersDanKaas_14;Wijn_15;Fruit_16;Groenten_17;Aardappelen_18;Sierteeltproducten_19;VerkoopAanHuisOverig_20;DuurzameEnergieproductieTotaal_21;DuurzameEnergieproductieEigenGebruik_22;DuurzameEnergieproductieVoorDerden_23;DuurzameEnergieEigenEnVoorDerden_24;EigenGebruik_25;LeveringAanDerden_26;EigenGebruikEnLeveringAanDerden_27;EigenGebruik_28;LeveringAanDerden_29;EigenGebruikEnLeveringAanDerden_30;EigenGebruik_31;LeveringAanDerden_32;EigenGebruikEnLeveringAanDerden_33;EigenGebruik_34;LeveringAanDerden_35;EigenGebruikEnLeveringAanDerden_36;EigenGebruik_37;LeveringAanDerden_38;EigenGebruikEnLeveringAanDerden_39;EigenGebruik_40;LeveringAanDerden_41;EigenGebruikEnLeveringAanDerden_42;EigenGebruik_43;LeveringAanDerden_44;EigenGebruikEnLeveringAanDerden_45;EigenGebruik_46;LeveringAanDerden_47;EigenGebruikEnLeveringAanDerden_48;ZorgtakenTotaal_49;Dagbesteding_50;WonenWerken_51;Arbeidstoeleiding_52;AgrNLBOvereenkomstTotaal_53;GeslotenMetMinisterieLNV_54;GeslotenMetProvincialeInstellingen_55;GeslotenMetGemeentelijkeInstellingen_56;GeslotenMetNatuurmonumenten_57;GeslotenMetStaatsbosbeheer_58;GeslotenMetOverigeOrganisaties_59;MetLoonwerkVoorDerden_60;MetAquacultuur_61;MetStallingmogelijkheden_62;MetNestbescherming_63;AangeslotenBijAgrNatuurvereniging_64;VerbredeLandbouwTotaal_65;TotaalAgrarischeBedrijven_66
1257;Akkerbouw/veeteeltcombinaties;Bouwhoek en Hogeland;0;0;0;0;0;1;0;0;0;1;0;5;2;0;0;0;1;5;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;1;1;0;4;0;2;25;8;16;58
1258;Akkerbouw/veeteeltcombinaties;Veenkoloniën en Oldambt;5;3;0;1;2;3;2;1;0;0;1;5;2;1;1;0;0;3;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;21;16;1;0;1;5;4;15;0;5;51;10;45;180
1259;Akkerbouw/veeteeltcombinaties;Noordelijk weidegebied;5;5;2;2;1;2;1;0;0;0;1;6;2;1;0;0;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;32;26;9;0;2;2;7;13;0;7;39;11;53;143
1260;Akkerbouw/veeteeltcombinaties;Oostelijk veehouderijgebied;32;22;5;8;4;3;0;0;0;0;3;31;1;0;0;0;3;20;2;13;3;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;103;87;12;2;1;3;26;34;1;53;140;53;193;703
1261;Akkerbouw/veeteeltcombinaties;Centraal veehouderijgebied;4;4;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;1;0;0;2;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;19;14;4;1;0;0;3;5;0;6;20;6;30;118
1262;Akkerbouw/veeteeltcombinaties;IJsselmeerpolders;4;0;0;3;1;1;1;0;0;0;0;3;1;0;0;0;0;1;0;2;8;8;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;4;8;0;7;23;5;26;70
1263;Akkerbouw/veeteeltcombinaties;Westelijk Holland;8;6;1;1;2;2;1;1;0;0;1;8;1;1;0;0;0;5;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;15;7;3;0;0;1;6;13;1;11;33;25;39;84
1264;Akkerbouw/veeteeltcombinaties;Waterland en Droogmakerijen;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;0;0;0;4;2;0;2;10;9;9;20
1265;Akkerbouw/veeteeltcombinaties;Hollands/Utrechts weidegebied;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;3;0;1;0;2;6;0;5;9;4;15;39
1266;Akkerbouw/veeteeltcombinaties;Rivierengebied;6;4;1;2;2;3;1;0;0;1;1;12;1;1;1;1;3;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;23;13;2;1;0;1;10;13;0;8;23;12;45;124
1267;Akkerbouw/veeteeltcombinaties;Zuidwestelijk akkerbouwgebied;29;23;2;4;4;6;4;1;0;0;3;39;7;3;0;2;4;36;2;5;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;1;1;51;37;7;1;3;12;15;33;0;32;56;25;128;317
1268;Akkerbouw/veeteeltcombinaties;Zuidwest Brabant;4;4;1;1;1;0;0;0;0;0;0;5;0;0;0;0;1;3;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;3;2;1;3;1;6;1;5;16;9;22;100
1269;Akkerbouw/veeteeltcombinaties;Zuidelijk veehouderijgebied;12;8;2;1;3;3;2;0;0;0;1;24;2;3;1;1;5;12;1;13;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;1;0;70;51;9;1;3;8;20;33;0;38;109;48;147;668
1270;Akkerbouw/veeteeltcombinaties;Zuid-Limburg;12;8;1;3;2;3;2;0;0;0;2;28;6;2;0;5;5;18;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;64;61;8;0;0;0;20;21;0;9;12;7;86;121
1271;Overige combinaties;Nederland;53;33;11;19;8;28;5;4;2;12;11;185;14;7;4;36;60;79;17;54;28;24;4;0;1;8;3;2;0;0;4;0;0;0;1;0;0;0;0;5;0;0;7;0;0;1;0;0;11;10;5;5;152;104;28;3;6;8;51;135;4;62;294;132;450;1408
1272;Overige combinaties;Noord-Nederland;2;1;0;2;1;3;1;0;0;1;1;19;2;0;0;3;2;6;2;9;6;4;2;0;0;3;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;21;15;5;0;0;0;6;30;0;4;44;15;60;164
1273;Overige combinaties;Oost-Nederland;26;16;5;9;4;11;2;2;1;4;4;62;5;3;2;16;12;31;7;20;11;9;2;0;1;4;3;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;6;5;4;4;42;38;6;2;0;2;9;36;2;30;109;41;147;446
1274;Overige combinaties;West-Nederland;10;7;4;2;1;4;0;0;0;2;2;22;0;1;0;6;4;10;4;7;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;1;32;13;9;0;3;1;14;21;0;14;45;28;71;174
1275;Overige combinaties;Zuid-Nederland;15;9;2;6;2;10;2;2;1;5;4;82;7;3;2;11;42;32;4;18;7;7;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;3;3;1;0;57;38;8;1;3;5;22;48;2;14;96;48;172;624
1276;Overige combinaties;Groningen;1;0;0;1;0;1;1;0;0;0;0;5;0;0;0;0;1;2;0;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;7;5;0;0;0;0;4;15;0;1;17;8;24;70
1277;Overige combinaties;Friesland;1;1;0;1;1;2;0;0;0;1;1;3;0;0;0;1;0;2;0;1;4;2;2;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4;2;2;0;0;0;1;3;0;1;5;1;10;16
1278;Overige combinaties;Drenthe;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;2;1;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;3;0;0;0;1;12;0;2;22;6;26;78
1279;Overige combinaties;Overijssel;6;5;2;1;0;2;0;0;0;2;0;14;0;2;1;5;3;9;0;5;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;6;6;0;0;0;0;0;13;1;12;33;6;36;119
1280;Overige combinaties;Flevoland;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;3;1;2;6;4;2;0;0;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;4;2;0;0;0;1;5;0;3;18;6;20;50
1281;Overige combinaties;Gelderland;20;11;3;8;4;9;2;2;1;2;4;43;5;1;1;11;8;19;6;13;3;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;4;4;3;31;28;4;2;0;2;8;18;1;15;58;29;91;277
1282;Overige combinaties;Utrecht;2;0;0;2;0;1;0;0;0;1;0;7;0;1;0;5;2;4;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;11;5;4;0;0;0;4;1;0;2;6;5;16;32
1283;Overige combinaties;Noord-Holland;2;2;2;0;0;2;0;0;0;0;2;7;0;0;0;1;0;2;3;1;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;3;7;0;7;23;14;20;62
1284;Overige combinaties;Zuid-Holland;2;2;1;0;0;1;0;0;0;1;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;8;3;1;0;1;1;4;6;0;3;12;7;18;48
1285;Overige combinaties;Zeeland;4;3;1;0;1;0;0;0;0;0;0;6;0;0;0;0;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;3;0;2;0;3;7;0;2;4;2;17;32
1286;Overige combinaties;Noord-Brabant;12;8;2;4;2;7;1;2;1;3;2;45;4;2;1;3;20;16;3;9;5;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;1;1;0;32;20;4;1;2;2;14;35;1;11;63;32;109;413
1287;Overige combinaties;Limburg;3;1;0;2;0;3;1;0;0;2;2;37;3;1;1;8;22;16;1;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;2;0;0;25;18;4;0;1;3;8;13;1;3;33;16;63;211
1288;Overige combinaties;Bouwhoek en Hogeland;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;2;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;1;0;0;5;1;4;12
1289;Overige combinaties;Veenkoloniën en Oldambt;1;0;0;1;0;1;1;0;0;0;0;14;2;0;0;1;2;3;2;8;2;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;14;11;3;0;0;0;4;25;0;3;30;11;44;123
1290;Overige combinaties;Noordelijk weidegebied;1;1;0;1;1;1;0;0;0;1;0;3;0;0;0;1;1;1;0;0;3;1;2;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;5;2;1;0;0;0;2;3;0;1;10;3;12;31
1291;Overige combinaties;Oostelijk veehouderijgebied;20;13;4;7;3;10;1;1;1;4;4;41;4;3;2;12;7;23;4;13;5;5;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;1;1;24;22;4;2;0;1;7;24;2;20;73;24;89;260
1292;Overige combinaties;Centraal veehouderijgebied;3;2;1;1;0;1;1;1;0;0;0;6;1;0;0;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;3;2;1;0;0;0;1;0;3;0;3;13;4;12;43
1293;Overige combinaties;IJsselmeerpolders;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;3;1;2;7;5;2;0;0;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;4;2;0;0;0;1;7;0;3;22;8;22;57
1294;Overige combinaties;Westelijk Holland;3;3;2;0;0;3;0;0;0;1;2;5;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;7;1;1;0;0;0;5;6;0;9;24;13;23;70
1295;Overige combinaties;Waterland en Droogmakerijen;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;4;7
1296;Overige combinaties;Hollands/Utrechts weidegebied;1;1;1;0;0;0;0;0;0;0;0;3;0;0;0;2;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;3;2;0;1;0;3;0;0;1;6;7;11;24
1297;Overige combinaties;Rivierengebied;6;2;0;3;1;2;0;0;0;1;1;17;0;1;0;8;3;5;1;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;18;15;3;0;0;0;4;7;0;6;9;10;38;125
1298;Overige combinaties;Zuidwestelijk akkerbouwgebied;4;3;1;0;1;1;0;0;0;1;0;9;0;0;0;0;3;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;4;0;2;2;4;17;0;4;12;6;33;66
1299;Overige combinaties;Zuidwest Brabant;3;0;0;1;2;2;1;1;0;2;0;11;3;1;0;0;7;2;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;4;1;1;1;0;0;3;4;0;2;9;3;17;61
1300;Overige combinaties;Zuidelijk veehouderijgebied;10;7;2;5;0;4;1;1;1;0;1;57;4;2;2;8;30;22;3;13;6;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;1;1;0;0;36;23;5;0;3;3;14;33;2;9;79;40;120;507
1301;Overige combinaties;Zuid-Limburg;1;1;0;0;0;2;0;0;0;2;2;10;0;0;0;3;3;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;13;11;1;0;0;1;4;3;0;1;0;0;21;22
1302;Akkerbouwbedrijven (groep);Nederland;386;325;56;71;32;176;16;5;3;21;154;896;59;11;7;60;158;726;52;177;246;234;12;0;3;160;26;19;3;0;23;0;0;2;3;1;3;4;1;0;0;0;9;0;0;0;0;1;26;20;6;6;1151;864;190;27;19;30;391;1943;17;661;2395;1131;4054;12611
1303;Akkerbouwbedrijven (groep);Noord-Nederland;43;30;11;12;4;41;4;0;0;3;39;168;11;0;2;7;35;134;6;30;51;45;6;0;1;31;5;8;0;0;4;0;0;0;1;1;0;2;0;0;0;0;3;0;0;0;0;1;7;5;3;3;272;225;41;3;4;10;86;505;0;65;692;266;907;2818
1304;Akkerbouwbedrijven (groep);Oost-Nederland;48;29;5;16;6;37;3;3;2;5;32;145;10;5;3;6;16;114;9;30;123;120;3;0;1;96;10;4;1;0;9;0;0;0;1;0;0;1;1;0;0;0;2;0;0;0;0;0;3;2;2;1;217;167;35;7;3;3;76;421;4;123;613;217;853;2691
1305;Akkerbouwbedrijven (groep);West-Nederland;239;221;27;29;16;69;5;1;1;9;61;331;21;3;1;23;58;282;26;64;60;59;1;0;1;28;11;5;2;0;6;0;0;1;1;0;2;1;0;0;0;0;3;0;0;0;0;0;10;7;1;2;337;249;60;9;4;10;107;649;9;284;636;403;1381;3793
1306;Akkerbouwbedrijven (groep);Zuid-Nederland;56;45;13;14;6;29;4;1;0;4;22;252;17;3;1;24;49;196;11;53;12;10;2;0;0;5;0;2;0;0;4;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;6;6;0;0;325;223;54;8;8;7;122;368;4;189;454;245;913;3309
1307;Akkerbouwbedrijven (groep);Groningen;20;13;3;7;1;13;2;0;0;0;13;55;2;0;0;1;17;38;1;10;21;18;3;0;0;13;0;4;0;0;2;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;1;6;4;2;2;158;134;20;2;3;6;52;254;0;22;272;157;436;1305
1308;Akkerbouwbedrijven (groep);Friesland;8;6;1;3;1;23;1;0;0;2;23;64;4;0;0;2;6;63;0;5;26;24;2;0;0;18;5;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;44;31;5;1;0;2;16;68;0;14;140;45;173;455
1309;Akkerbouwbedrijven (groep);Drenthe;15;11;7;2;2;5;1;0;0;1;3;49;5;0;2;4;12;33;5;15;4;3;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;70;60;16;0;1;2;18;183;0;29;280;64;298;1058
1310;Akkerbouwbedrijven (groep);Overijssel;11;8;1;3;1;4;0;0;1;0;3;27;0;1;1;0;2;22;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;31;7;2;1;1;12;78;1;23;128;29;147;549
1311;Akkerbouwbedrijven (groep);Flevoland;14;7;1;6;1;27;0;0;0;3;24;54;6;1;1;1;10;42;3;8;115;113;2;0;1;96;10;3;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;2;1;114;89;20;0;1;0;46;222;2;41;313;102;444;1254
1312;Akkerbouwbedrijven (groep);Gelderland;23;14;3;7;4;6;3;3;1;2;5;64;4;3;1;5;4;50;4;16;8;7;1;0;0;0;0;1;1;0;3;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;62;47;8;5;1;2;18;121;1;59;172;86;262;888
1313;Akkerbouwbedrijven (groep);Utrecht;4;4;1;1;0;0;0;0;0;0;0;5;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;2;6;1;12;20;9;24;67
1314;Akkerbouwbedrijven (groep);Noord-Holland;28;22;6;8;2;33;3;1;0;3;30;76;6;1;0;7;17;62;4;14;37;37;0;0;1;22;10;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2;1;0;25;7;7;1;1;1;15;134;2;55;179;95;250;683
1315;Akkerbouwbedrijven (groep);Zuid-Holland;13;10;3;4;1;15;1;0;0;2;13;87;6;0;0;4;13;77;4;10;5;5;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;23;8;10;4;2;1;6;168;4;48;132;72;281;827
1316;Akkerbouwbedrijven (groep);Zeeland;194;185;17;16;13;21;1;0;1;4;18;163;9;2;1;12;28;139;17;39;18;17;1;0;0;6;1;4;1;0;2;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;5;3;0;2;284;229;43;4;1;8;84;341;2;169;305;227;826;2216
1317;Akkerbouwbedrijven (groep);Noord-Brabant;33;25;7;9;6;16;2;0;0;2;13;130;10;0;0;6;16;97;6;31;10;9;1;0;0;5;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;164;93;35;3;2;5;68;252;4;128;300;156;560;2235
1318;Akkerbouwbedrijven (groep);Limburg;23;20;6;5;0;13;2;1;0;2;9;122;7;3;1;18;33;99;5;22;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;161;130;19;5;6;2;54;116;0;61;154;89;353;1074
1319;Akkerbouwbedrijven (groep);Bouwhoek en Hogeland;9;7;1;2;0;27;1;0;0;1;27;66;3;0;0;0;7;63;0;4;33;31;2;0;0;25;4;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;74;56;9;0;0;4;28;119;0;17;192;82;249;677
1320;Akkerbouwbedrijven (groep);Veenkoloniën en Oldambt;26;19;9;6;2;9;2;0;0;1;8;72;5;0;2;4;23;44;5;18;12;9;3;0;1;4;0;3;0;0;1;0;0;0;1;0;0;2;0;0;0;0;3;0;0;0;0;0;5;3;2;2;129;106;23;2;3;5;40;308;0;37;358;146;494;1662
1321;Akkerbouwbedrijven (groep);Noordelijk weidegebied;6;4;1;3;1;4;0;0;0;1;4;27;3;0;0;2;3;25;1;3;6;5;1;0;0;2;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;60;54;6;1;0;0;13;62;0;9;95;27;131;344
1322;Akkerbouwbedrijven (groep);Oostelijk veehouderijgebied;31;20;3;8;6;8;2;1;1;0;5;67;2;3;1;3;6;55;3;18;6;6;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;89;70;15;5;2;2;26;159;1;62;291;92;337;1234
1323;Akkerbouwbedrijven (groep);Centraal veehouderijgebied;5;4;2;1;0;1;1;1;1;1;1;11;1;0;0;0;0;5;2;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;16;14;1;2;1;1;6;20;1;13;25;11;51;190
1324;Akkerbouwbedrijven (groep);IJsselmeerpolders;19;9;2;10;3;45;3;1;0;4;40;62;6;1;1;1;12;45;4;10;141;139;2;0;1;110;19;3;0;0;8;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;4;3;2;1;115;90;20;0;1;0;46;268;2;50;369;126;520;1484
1325;Akkerbouwbedrijven (groep);Westelijk Holland;25;21;5;5;0;21;0;0;0;4;18;86;7;1;0;8;19;76;3;14;13;13;0;0;1;8;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;23;5;7;1;1;1;14;111;2;54;139;81;219;551
1326;Akkerbouwbedrijven (groep);Waterland en Droogmakerijen;0;0;0;0;0;2;0;0;0;0;2;18;1;0;0;0;1;16;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;0;0;0;1;18;0;9;21;6;31;85
1327;Akkerbouwbedrijven (groep);Hollands/Utrechts weidegebied;1;1;0;1;0;1;1;0;0;0;1;5;0;0;0;1;1;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;7;0;6;16;9;16;56
1328;Akkerbouwbedrijven (groep);Rivierengebied;3;1;0;2;0;2;1;1;0;1;2;25;2;1;1;3;2;22;2;3;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;21;10;5;0;0;1;9;53;1;21;55;30;98;285
1329;Akkerbouwbedrijven (groep);Zuidwestelijk akkerbouwgebied;208;196;21;20;15;31;3;0;1;4;27;248;15;2;1;15;37;211;22;51;23;22;1;0;0;9;1;4;1;0;3;0;0;1;1;0;2;1;0;0;0;0;1;0;0;0;0;0;7;5;0;2;371;268;67;9;3;12;123;557;7;227;457;320;1199;3260
1330;Akkerbouwbedrijven (groep);Zuidwest Brabant;3;3;0;0;1;5;0;0;0;1;4;30;2;0;0;1;5;26;0;7;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;13;6;3;0;1;0;7;39;0;19;43;27;85;307
1331;Akkerbouwbedrijven (groep);Zuidelijk veehouderijgebied;37;28;9;11;4;14;2;1;0;2;10;108;7;1;1;10;25;75;4;25;5;4;1;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;123;87;21;4;3;3;38;161;3;96;300;143;422;2085
1332;Akkerbouwbedrijven (groep);Zuid-Limburg;13;12;3;2;0;6;0;0;0;1;5;71;5;2;0;12;17;59;4;14;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;114;96;12;3;4;1;39;61;0;41;34;31;202;391
1333;Tuinbouwbedrijven (groep);Nederland;144;75;21;62;23;146;7;1;0;62;84;1264;97;11;5;149;531;235;510;190;304;287;16;1;6;16;3;13;1;0;11;0;0;2;0;0;1;1;2;15;0;0;31;1;0;213;4;2;37;28;4;17;184;60;1;0;0;0;1;376;61;201;1447;949;1879;11324
1334;Tuinbouwbedrijven (groep);Noord-Nederland;5;2;2;2;2;5;0;0;0;0;5;65;4;1;0;8;23;16;35;8;16;15;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10;0;0;2;2;1;2;9;7;1;0;0;0;1;29;3;8;65;22;102;395
1335;Tuinbouwbedrijven (groep);Oost-Nederland;21;7;3;15;3;19;1;0;0;5;15;201;15;4;1;26;59;40;104;44;45;42;2;1;0;0;0;0;0;0;3;0;0;2;0;0;0;0;1;1;0;0;7;0;0;34;1;0;13;10;0;4;35;20;0;0;0;0;0;50;6;19;165;104;272;1388
1336;Tuinbouwbedrijven (groep);West-Nederland;72;39;10;23;12;77;2;1;0;28;50;400;27;1;2;31;106;100;218;43;185;175;10;0;5;15;2;8;0;0;6;0;0;0;0;0;1;0;0;4;0;0;20;0;0;131;2;1;11;7;1;8;84;7;0;0;0;0;0;235;40;122;853;597;823;6900
1337;Tuinbouwbedrijven (groep);Zuid-Nederland;46;27;6;22;6;45;4;0;0;29;14;598;51;5;2;84;343;79;153;95;58;55;3;0;1;0;0;4;0;0;1;0;0;0;0;0;0;1;0;10;0;0;3;1;0;38;1;1;11;9;2;3;56;26;0;0;0;0;0;62;12;52;364;226;682;2641
