ID;GeslachtWerknemer;Dienstverband;KenmerkenBaan;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
8298;Vrouwen;Totaal;951;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
8299;Vrouwen;Totaal;951;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8300;Vrouwen;Totaal;951;F Bouwnijverheid;2006;2.0;2.0;20.6;2531.0;2521.0;33950.0;30370.0;3580.0;5240.0;32.1;32.0;1468.0;1812.0
8301;Vrouwen;Totaal;951;F Bouwnijverheid;2007;3.0;2.0;21.18;2575.0;2563.0;34560.0;30900.0;3660.0;5360.0;32.0;31.9;1452.0;1792.0
8302;Vrouwen;Totaal;951;F Bouwnijverheid;2008;3.0;2.0;23.08;2816.0;2807.0;37690.0;33790.0;3900.0;6320.0;32.1;32.0;1459.0;1800.0
8303;Vrouwen;Totaal;951;F Bouwnijverheid;2009;3.0;2.0;23.76;2936.0;2929.0;39610.0;35240.0;4370.0;6430.0;32.4;32.3;1480.0;1814.0
8304;Vrouwen;Totaal;951;G Reparatie van consumentenartikelen ..;2006;15.0;13.0;22.7;3043.0;3033.0;43310.0;36520.0;6790.0;5620.0;34.8;34.8;1604.0;1804.0
8305;Vrouwen;Totaal;951;G Reparatie van consumentenartikelen ..;2007;16.0;14.0;23.84;3164.0;3155.0;45320.0;37970.0;7350.0;5860.0;34.8;34.7;1588.0;1787.0
8306;Vrouwen;Totaal;951;G Reparatie van consumentenartikelen ..;2008;16.0;14.0;24.97;3301.0;3292.0;47140.0;39610.0;7530.0;6760.0;34.6;34.6;1582.0;1783.0
8307;Vrouwen;Totaal;951;G Reparatie van consumentenartikelen ..;2009;16.0;14.0;25.78;3422.0;3415.0;48440.0;41070.0;7370.0;6850.0;34.6;34.6;1590.0;1790.0
8308;Vrouwen;Totaal;951;H Horeca;2006;1.0;1.0;21.85;2944.0;2936.0;39530.0;35330.0;4190.0;5230.0;35.1;35.0;1613.0;1792.0
8309;Vrouwen;Totaal;951;H Horeca;2007;1.0;1.0;22.42;2992.0;2985.0;40560.0;35900.0;4660.0;5650.0;35.1;35.0;1598.0;1774.0
8310;Vrouwen;Totaal;951;H Horeca;2008;1.0;1.0;23.26;3107.0;3100.0;41770.0;37290.0;4480.0;6450.0;35.1;35.0;1600.0;1773.0
8311;Vrouwen;Totaal;951;H Horeca;2009;1.0;1.0;23.81;3173.0;3166.0;42430.0;38080.0;4360.0;6360.0;34.9;34.8;1595.0;1780.0
8312;Vrouwen;Totaal;951;I Vervoer, opslag en communicatie;2006;3.0;3.0;26.36;3609.0;3598.0;51970.0;43300.0;8660.0;5290.0;35.7;35.7;1638.0;1800.0
8313;Vrouwen;Totaal;951;I Vervoer, opslag en communicatie;2007;3.0;3.0;27.59;3747.0;3735.0;53940.0;44960.0;8980.0;5600.0;35.7;35.7;1624.0;1790.0
8314;Vrouwen;Totaal;951;I Vervoer, opslag en communicatie;2008;3.0;3.0;28.31;3830.0;3816.0;55000.0;45960.0;9040.0;6480.0;35.5;35.4;1617.0;1793.0
8315;Vrouwen;Totaal;951;I Vervoer, opslag en communicatie;2009;3.0;3.0;28.87;3923.0;3912.0;56720.0;47070.0;9650.0;6530.0;35.6;35.5;1626.0;1803.0
8316;Vrouwen;Totaal;951;J Financiële instellingen;2006;6.0;6.0;31.89;4160.0;4157.0;63620.0;49920.0;13700.0;4880.0;34.1;34.1;1564.0;1753.0
8317;Vrouwen;Totaal;951;J Financiële instellingen;2007;7.0;6.0;34.97;4541.0;4537.0;70640.0;54490.0;16150.0;5160.0;34.2;34.2;1557.0;1740.0
8318;Vrouwen;Totaal;951;J Financiële instellingen;2008;7.0;6.0;34.56;4518.0;4515.0;73060.0;54210.0;18850.0;6110.0;34.5;34.5;1568.0;1730.0
8319;Vrouwen;Totaal;951;J Financiële instellingen;2009;7.0;6.0;35.67;4701.0;4698.0;71330.0;56410.0;14920.0;6250.0;34.6;34.6;1580.0;1736.0
8320;Vrouwen;Totaal;951;K VH en handel in onroerend goed, ..;2006;33.0;29.0;23.21;3128.0;3120.0;43750.0;37540.0;6220.0;4650.0;35.1;35.0;1613.0;1816.0
8321;Vrouwen;Totaal;951;K VH en handel in onroerend goed, ..;2007;37.0;33.0;23.68;3198.0;3189.0;44700.0;38370.0;6330.0;4700.0;35.5;35.4;1616.0;1800.0
8322;Vrouwen;Totaal;951;K VH en handel in onroerend goed, ..;2008;41.0;37.0;24.36;3295.0;3286.0;45890.0;39540.0;6360.0;5450.0;35.5;35.4;1619.0;1796.0
8323;Vrouwen;Totaal;951;K VH en handel in onroerend goed, ..;2009;41.0;37.0;25.06;3385.0;3377.0;46790.0;40620.0;6170.0;5380.0;35.3;35.3;1617.0;1797.0
8324;Vrouwen;Totaal;951;L Openbaar bestuur, overheidsdiensten ..;2006;1.0;1.0;31.57;4074.0;4059.0;56430.0;48890.0;7540.0;2860.0;33.6;33.5;1543.0;1721.0
8325;Vrouwen;Totaal;951;L Openbaar bestuur, overheidsdiensten ..;2007;1.0;1.0;32.93;4149.0;4131.0;57270.0;49780.0;7490.0;3830.0;33.1;33.0;1506.0;1706.0
8326;Vrouwen;Totaal;951;L Openbaar bestuur, overheidsdiensten ..;2008;1.0;1.0;35.64;4551.0;4530.0;63260.0;54610.0;8650.0;5070.0;33.5;33.4;1525.0;1690.0
8327;Vrouwen;Totaal;951;L Openbaar bestuur, overheidsdiensten ..;2009;1.0;1.0;36.87;4846.0;4830.0;67640.0;58160.0;9480.0;4800.0;34.3;34.2;1572.0;1705.0
8328;Vrouwen;Totaal;951;M Onderwijs;2006;1.0;1.0;25.55;3401.0;3395.0;46740.0;40820.0;5920.0;5180.0;34.8;34.7;1594.0;1760.0
8329;Vrouwen;Totaal;951;M Onderwijs;2007;1.0;1.0;26.51;3508.0;3501.0;47580.0;42090.0;5490.0;5140.0;34.8;34.8;1585.0;1741.0
8330;Vrouwen;Totaal;951;M Onderwijs;2008;1.0;1.0;27.48;3638.0;3631.0;50000.0;43650.0;6350.0;6020.0;34.8;34.8;1586.0;1737.0
8331;Vrouwen;Totaal;951;M Onderwijs;2009;1.0;1.0;28.45;3758.0;3753.0;51380.0;45100.0;6280.0;5870.0;34.8;34.7;1583.0;1738.0
8332;Vrouwen;Totaal;951;N Gezondheids- en welzijnszorg;2006;4.0;3.0;26.58;3143.0;3109.0;41790.0;37710.0;4070.0;2910.0;30.8;30.5;1404.0;1713.0
8333;Vrouwen;Totaal;951;N Gezondheids- en welzijnszorg;2007;3.0;2.0;29.58;3724.0;3709.0;49260.0;44680.0;4570.0;4150.0;33.1;33.0;1505.0;1712.0
8334;Vrouwen;Totaal;951;N Gezondheids- en welzijnszorg;2008;3.0;3.0;30.19;3845.0;3831.0;51530.0;46140.0;5400.0;5370.0;33.5;33.4;1523.0;1698.0
8335;Vrouwen;Totaal;951;N Gezondheids- en welzijnszorg;2009;3.0;3.0;31.11;4013.0;4002.0;53900.0;48150.0;5750.0;5250.0;33.8;33.7;1544.0;1715.0
8336;Vrouwen;Totaal;951;O Milieudienstverlening, cultuur, ..;2006;3.0;2.0;24.78;3344.0;3333.0;46240.0;40130.0;6110.0;4710.0;35.1;35.1;1615.0;1776.0
8337;Vrouwen;Totaal;951;O Milieudienstverlening, cultuur, ..;2007;3.0;2.0;25.54;3416.0;3402.0;47740.0;40990.0;6750.0;4990.0;35.1;35.0;1599.0;1759.0
8338;Vrouwen;Totaal;951;O Milieudienstverlening, cultuur, ..;2008;3.0;3.0;26.26;3502.0;3491.0;48560.0;42020.0;6540.0;5660.0;35.0;34.9;1595.0;1752.0
8339;Vrouwen;Totaal;951;O Milieudienstverlening, cultuur, ..;2009;3.0;3.0;27.14;3622.0;3611.0;49560.0;43470.0;6090.0;5570.0;34.9;34.8;1597.0;1759.0
8340;Vrouwen;Totaal;952;A-O Alle economische activiteiten ..;2006;3334.0;2113.0;15.44;1392.0;1382.0;18890.0;16700.0;2190.0;0.0;23.6;23.5;1074.0;1695.0
8341;Vrouwen;Totaal;952;A-O Alle economische activiteiten ..;2007;3453.0;2209.0;15.95;1433.0;1423.0;19470.0;17200.0;2280.0;0.0;23.8;23.6;1071.0;1674.0
8342;Vrouwen;Totaal;952;A-O Alle economische activiteiten ..;2008;3529.0;2278.0;16.53;1493.0;1483.0;20360.0;17920.0;2440.0;0.0;23.8;23.7;1076.0;1668.0
8343;Vrouwen;Totaal;952;A-O Alle economische activiteiten ..;2009;3544.0;2271.0;17.05;1543.0;1534.0;21120.0;18520.0;2600.0;0.0;23.8;23.7;1080.0;1686.0
8344;Vrouwen;Totaal;952;A+B Landbouw, bosbouw, visserij;2006;37.0;19.0;10.85;791.0;783.0;10210.0;9500.0;720.0;0.0;19.1;19.0;866.0;1740.0
8345;Vrouwen;Totaal;952;A+B Landbouw, bosbouw, visserij;2007;37.0;19.0;11.25;834.0;824.0;10790.0;10000.0;790.0;0.0;19.6;19.5;879.0;1714.0
8346;Vrouwen;Totaal;952;A+B Landbouw, bosbouw, visserij;2008;36.0;19.0;11.66;894.0;883.0;11610.0;10730.0;880.0;0.0;20.1;19.9;908.0;1721.0
8347;Vrouwen;Totaal;952;A+B Landbouw, bosbouw, visserij;2009;36.0;19.0;11.93;953.0;941.0;12390.0;11440.0;950.0;0.0;20.9;20.7;947.0;1774.0
8348;Vrouwen;Totaal;952;C Winning van delfstoffen;2006;1.0;1.0;22.61;2853.0;2832.0;41620.0;34240.0;7380.0;0.0;32.9;32.7;1504.0;1825.0
8349;Vrouwen;Totaal;952;C Winning van delfstoffen;2007;1.0;1.0;23.91;3042.0;3023.0;45270.0;36500.0;8770.0;0.0;33.5;33.3;1517.0;1805.0
8350;Vrouwen;Totaal;952;C Winning van delfstoffen;2008;1.0;1.0;25.28;3173.0;3148.0;46550.0;38080.0;8480.0;0.0;33.1;32.8;1495.0;1793.0
8351;Vrouwen;Totaal;952;C Winning van delfstoffen;2009;1.0;1.0;25.3;3191.0;3170.0;47010.0;38300.0;8720.0;0.0;33.1;32.9;1504.0;1808.0
8352;Vrouwen;Totaal;952;D Industrie;2006;180.0;130.0;14.4;1541.0;1525.0;21240.0;18490.0;2750.0;0.0;27.8;27.6;1271.0;1753.0
8353;Vrouwen;Totaal;952;D Industrie;2007;181.0;132.0;14.98;1595.0;1578.0;21950.0;19150.0;2810.0;0.0;28.0;27.7;1264.0;1731.0
8354;Vrouwen;Totaal;952;D Industrie;2008;187.0;137.0;15.67;1666.0;1650.0;22900.0;19990.0;2900.0;0.0;27.9;27.7;1263.0;1726.0
8355;Vrouwen;Totaal;952;D Industrie;2009;182.0;132.0;16.05;1703.0;1689.0;23410.0;20440.0;2970.0;0.0;27.7;27.6;1263.0;1743.0
8356;Vrouwen;Totaal;952;E Productie en distributie van en ..;2006;5.0;4.0;19.64;2311.0;2291.0;31250.0;27730.0;3520.0;0.0;31.3;31.1;1400.0;1722.0
8357;Vrouwen;Totaal;952;E Productie en distributie van en ..;2007;5.0;4.0;19.69;2334.0;2316.0;31920.0;28010.0;3920.0;0.0;31.8;31.6;1412.0;1710.0
8358;Vrouwen;Totaal;952;E Productie en distributie van en ..;2008;5.0;4.0;20.24;2417.0;2400.0;33600.0;29000.0;4590.0;0.0;32.0;31.8;1423.0;1715.0
8359;Vrouwen;Totaal;952;E Productie en distributie van en ..;2009;6.0;5.0;20.67;2508.0;2491.0;35540.0;30090.0;5440.0;0.0;32.3;32.1;1446.0;1733.0
8360;Vrouwen;Totaal;952;F Bouwnijverheid;2006;32.0;20.0;14.95;1429.0;1419.0;18860.0;17140.0;1720.0;0.0;25.0;24.8;1139.0;1800.0
8361;Vrouwen;Totaal;952;F Bouwnijverheid;2007;33.0;21.0;15.47;1478.0;1468.0;19480.0;17740.0;1750.0;0.0;25.2;25.1;1138.0;1777.0
8362;Vrouwen;Totaal;952;F Bouwnijverheid;2008;34.0;22.0;16.26;1556.0;1545.0;20570.0;18670.0;1910.0;0.0;25.2;25.1;1140.0;1781.0
8363;Vrouwen;Totaal;952;F Bouwnijverheid;2009;34.0;22.0;16.9;1625.0;1615.0;21660.0;19500.0;2160.0;0.0;25.2;25.1;1147.0;1805.0
8364;Vrouwen;Totaal;952;G Reparatie van consumentenartikelen ..;2006;551.0;316.0;11.6;983.0;967.0;13160.0;11790.0;1360.0;0.0;22.1;21.7;1000.0;1741.0
8365;Vrouwen;Totaal;952;G Reparatie van consumentenartikelen ..;2007;570.0;329.0;11.98;1008.0;991.0;13500.0;12090.0;1410.0;0.0;22.1;21.8;993.0;1720.0
8366;Vrouwen;Totaal;952;G Reparatie van consumentenartikelen ..;2008;587.0;340.0;12.49;1048.0;1033.0;14020.0;12580.0;1440.0;0.0;22.1;21.8;993.0;1713.0
8367;Vrouwen;Totaal;952;G Reparatie van consumentenartikelen ..;2009;583.0;331.0;12.96;1080.0;1065.0;14440.0;12960.0;1490.0;0.0;21.8;21.5;986.0;1738.0
8368;Vrouwen;Totaal;952;H Horeca;2006;159.0;74.0;10.46;703.0;696.0;9120.0;8430.0;690.0;0.0;17.6;17.5;799.0;1732.0
8369;Vrouwen;Totaal;952;H Horeca;2007;167.0;78.0;10.71;712.0;705.0;9250.0;8540.0;710.0;0.0;17.6;17.4;790.0;1698.0
8370;Vrouwen;Totaal;952;H Horeca;2008;170.0;79.0;10.92;731.0;725.0;9480.0;8770.0;710.0;0.0;17.6;17.5;796.0;1705.0
8371;Vrouwen;Totaal;952;H Horeca;2009;167.0;76.0;11.22;747.0;739.0;9720.0;8960.0;760.0;0.0;17.4;17.3;791.0;1739.0
8372;Vrouwen;Totaal;952;I Vervoer, opslag en communicatie;2006;114.0;77.0;14.64;1494.0;1472.0;20290.0;17930.0;2360.0;0.0;26.6;26.4;1206.0;1781.0
8373;Vrouwen;Totaal;952;I Vervoer, opslag en communicatie;2007;117.0;79.0;15.18;1525.0;1506.0;20810.0;18310.0;2500.0;0.0;26.6;26.3;1191.0;1761.0
8374;Vrouwen;Totaal;952;I Vervoer, opslag en communicatie;2008;115.0;77.0;15.56;1554.0;1535.0;21160.0;18650.0;2510.0;0.0;26.3;26.0;1183.0;1765.0
8375;Vrouwen;Totaal;952;I Vervoer, opslag en communicatie;2009;115.0;75.0;16.06;1581.0;1564.0;21520.0;18970.0;2550.0;0.0;25.8;25.6;1169.0;1779.0
8376;Vrouwen;Totaal;952;J Financiële instellingen;2006;120.0;93.0;18.3;2010.0;1999.0;30070.0;24120.0;5950.0;0.0;28.8;28.7;1310.0;1699.0
8377;Vrouwen;Totaal;952;J Financiële instellingen;2007;121.0;94.0;19.03;2085.0;2074.0;30950.0;25010.0;5930.0;0.0;29.0;28.9;1308.0;1683.0
8378;Vrouwen;Totaal;952;J Financiële instellingen;2008;119.0;93.0;19.77;2174.0;2161.0;32100.0;26080.0;6020.0;0.0;29.1;29.0;1312.0;1678.0
8379;Vrouwen;Totaal;952;J Financiële instellingen;2009;117.0;91.0;20.43;2256.0;2245.0;33290.0;27070.0;6220.0;0.0;29.0;28.9;1318.0;1687.0
8380;Vrouwen;Totaal;952;K VH en handel in onroerend goed, ..;2006;560.0;329.0;14.16;1238.0;1230.0;16660.0;14860.0;1810.0;0.0;22.8;22.7;1042.0;1771.0
8381;Vrouwen;Totaal;952;K VH en handel in onroerend goed, ..;2007;596.0;358.0;14.64;1288.0;1278.0;17350.0;15450.0;1900.0;0.0;23.2;23.0;1048.0;1743.0
8382;Vrouwen;Totaal;952;K VH en handel in onroerend goed, ..;2008;610.0;374.0;15.32;1368.0;1358.0;18390.0;16420.0;1970.0;0.0;23.5;23.4;1064.0;1735.0
8383;Vrouwen;Totaal;952;K VH en handel in onroerend goed, ..;2009;583.0;354.0;15.82;1409.0;1401.0;18960.0;16910.0;2050.0;0.0;23.3;23.2;1063.0;1750.0
8384;Vrouwen;Totaal;952;L Openbaar bestuur, overheidsdiensten ..;2006;181.0;146.0;19.22;2180.0;2169.0;29930.0;26160.0;3770.0;0.0;29.3;29.2;1354.0;1683.0
8385;Vrouwen;Totaal;952;L Openbaar bestuur, overheidsdiensten ..;2007;185.0;150.0;20.14;2280.0;2268.0;31320.0;27360.0;3960.0;0.0;29.5;29.4;1351.0;1669.0
8386;Vrouwen;Totaal;952;L Openbaar bestuur, overheidsdiensten ..;2008;187.0;152.0;20.86;2369.0;2358.0;33170.0;28430.0;4740.0;0.0;29.6;29.5;1357.0;1667.0
8387;Vrouwen;Totaal;952;L Openbaar bestuur, overheidsdiensten ..;2009;198.0;161.0;21.26;2431.0;2419.0;34060.0;29170.0;4880.0;0.0;29.7;29.6;1366.0;1677.0
8388;Vrouwen;Totaal;952;M Onderwijs;2006;283.0;197.0;19.69;1899.0;1897.0;25790.0;22790.0;2990.0;0.0;25.7;25.7;1157.0;1661.0
8389;Vrouwen;Totaal;952;M Onderwijs;2007;293.0;205.0;20.37;1948.0;1945.0;26770.0;23370.0;3400.0;0.0;25.7;25.7;1146.0;1643.0
8390;Vrouwen;Totaal;952;M Onderwijs;2008;305.0;214.0;20.78;1997.0;1995.0;27750.0;23970.0;3790.0;0.0;25.6;25.6;1152.0;1640.0
8391;Vrouwen;Totaal;952;M Onderwijs;2009;312.0;218.0;21.63;2076.0;2074.0;29130.0;24910.0;4230.0;0.0;25.6;25.6;1150.0;1648.0
8392;Vrouwen;Totaal;952;N Gezondheids- en welzijnszorg;2006;951.0;610.0;16.75;1447.0;1442.0;19500.0;17370.0;2130.0;0.0;22.7;22.6;1033.0;1611.0
8393;Vrouwen;Totaal;952;N Gezondheids- en welzijnszorg;2007;982.0;638.0;17.2;1490.0;1484.0;20070.0;17880.0;2180.0;0.0;22.9;22.9;1035.0;1593.0
8394;Vrouwen;Totaal;952;N Gezondheids- en welzijnszorg;2008;1004.0;660.0;17.84;1555.0;1548.0;21070.0;18660.0;2400.0;0.0;23.1;23.0;1041.0;1584.0
8395;Vrouwen;Totaal;952;N Gezondheids- en welzijnszorg;2009;1036.0;678.0;18.1;1596.0;1590.0;21740.0;19150.0;2590.0;0.0;23.2;23.1;1054.0;1609.0
8396;Vrouwen;Totaal;952;O Milieudienstverlening, cultuur, ..;2006;161.0;98.0;15.02;1295.0;1287.0;17340.0;15550.0;1800.0;0.0;22.6;22.5;1028.0;1683.0
8397;Vrouwen;Totaal;952;O Milieudienstverlening, cultuur, ..;2007;165.0;102.0;15.45;1322.0;1314.0;17720.0;15870.0;1850.0;0.0;22.6;22.5;1021.0;1660.0
8398;Vrouwen;Totaal;952;O Milieudienstverlening, cultuur, ..;2008;170.0;105.0;16.0;1371.0;1362.0;18390.0;16450.0;1930.0;0.0;22.6;22.5;1022.0;1652.0
8399;Vrouwen;Totaal;952;O Milieudienstverlening, cultuur, ..;2009;177.0;108.0;16.56;1421.0;1413.0;19120.0;17050.0;2070.0;0.0;22.5;22.4;1024.0;1668.0
8400;Vrouwen;Voltijd;Totaal;A-O Alle economische activiteiten ..;2006;883.0;883.0;16.16;2347.0;2336.0;32030.0;28170.0;3860.0;280.0;37.9;37.8;1734.0;1734.0
8401;Vrouwen;Voltijd;Totaal;A-O Alle economische activiteiten ..;2007;922.0;922.0;16.7;2408.0;2396.0;32930.0;28900.0;4030.0;300.0;38.0;37.8;1721.0;1721.0
8402;Vrouwen;Voltijd;Totaal;A-O Alle economische activiteiten ..;2008;975.0;975.0;17.32;2487.0;2475.0;34090.0;29840.0;4260.0;350.0;37.7;37.6;1715.0;1715.0
8403;Vrouwen;Voltijd;Totaal;A-O Alle economische activiteiten ..;2009;931.0;931.0;18.02;2603.0;2591.0;35730.0;31240.0;4490.0;360.0;37.8;37.7;1726.0;1726.0
8404;Vrouwen;Voltijd;Totaal;A+B Landbouw, bosbouw, visserij;2006;7.0;7.0;11.39;1719.0;1703.0;22170.0;20630.0;1550.0;210.0;39.4;39.2;1795.0;1795.0
8405;Vrouwen;Voltijd;Totaal;A+B Landbouw, bosbouw, visserij;2007;8.0;8.0;11.65;1747.0;1730.0;22570.0;20960.0;1610.0;210.0;39.6;39.4;1782.0;1782.0
8406;Vrouwen;Voltijd;Totaal;A+B Landbouw, bosbouw, visserij;2008;8.0;8.0;11.89;1789.0;1768.0;23150.0;21460.0;1690.0;230.0;39.4;38.9;1784.0;1784.0
8407;Vrouwen;Voltijd;Totaal;A+B Landbouw, bosbouw, visserij;2009;8.0;8.0;12.14;1868.0;1842.0;24220.0;22410.0;1810.0;230.0;40.1;39.6;1821.0;1821.0
8408;Vrouwen;Voltijd;Totaal;C Winning van delfstoffen;2006;1.0;1.0;24.56;3756.0;3740.0;55610.0;45070.0;10540.0;260.0;39.9;39.8;1827.0;1827.0
8409;Vrouwen;Voltijd;Totaal;C Winning van delfstoffen;2007;1.0;1.0;25.46;3877.0;3859.0;57190.0;46530.0;10670.0;210.0;40.1;39.9;1819.0;1819.0
8410;Vrouwen;Voltijd;Totaal;C Winning van delfstoffen;2008;1.0;1.0;26.61;4038.0;4016.0;59200.0;48460.0;10740.0;310.0;39.9;39.7;1811.0;1811.0
8411;Vrouwen;Voltijd;Totaal;C Winning van delfstoffen;2009;1.0;1.0;26.64;4060.0;4039.0;59480.0;48720.0;10760.0;360.0;40.0;39.8;1819.0;1819.0
8412;Vrouwen;Voltijd;Totaal;D Industrie;2006;72.0;72.0;15.15;2244.0;2229.0;31100.0;26930.0;4170.0;290.0;38.5;38.3;1766.0;1766.0
8413;Vrouwen;Voltijd;Totaal;D Industrie;2007;72.0;72.0;15.73;2315.0;2298.0;32150.0;27780.0;4370.0;310.0;38.6;38.4;1753.0;1753.0
8414;Vrouwen;Voltijd;Totaal;D Industrie;2008;74.0;74.0;16.39;2407.0;2392.0;33300.0;28890.0;4420.0;360.0;38.5;38.3;1751.0;1751.0
8415;Vrouwen;Voltijd;Totaal;D Industrie;2009;68.0;68.0;16.91;2496.0;2481.0;34540.0;29950.0;4590.0;380.0;38.6;38.4;1760.0;1760.0
8416;Vrouwen;Voltijd;Totaal;E Productie en distributie van en ..;2006;2.0;2.0;20.02;2903.0;2885.0;39190.0;34830.0;4360.0;290.0;38.5;38.3;1729.0;1729.0
8417;Vrouwen;Voltijd;Totaal;E Productie en distributie van en ..;2007;2.0;2.0;20.14;2905.0;2892.0;39760.0;34860.0;4900.0;360.0;38.5;38.4;1723.0;1723.0
8418;Vrouwen;Voltijd;Totaal;E Productie en distributie van en ..;2008;2.0;2.0;20.81;3007.0;2996.0;41890.0;36080.0;5810.0;440.0;38.6;38.5;1727.0;1727.0
8419;Vrouwen;Voltijd;Totaal;E Productie en distributie van en ..;2009;3.0;3.0;21.58;3154.0;3141.0;44580.0;37850.0;6730.0;460.0;38.8;38.6;1746.0;1746.0
8420;Vrouwen;Voltijd;Totaal;F Bouwnijverheid;2006;11.0;11.0;15.44;2343.0;2333.0;30970.0;28120.0;2850.0;660.0;39.6;39.5;1813.0;1813.0
8421;Vrouwen;Voltijd;Totaal;F Bouwnijverheid;2007;11.0;11.0;15.9;2393.0;2383.0;31620.0;28720.0;2900.0;700.0;39.7;39.5;1799.0;1799.0
8422;Vrouwen;Voltijd;Totaal;F Bouwnijverheid;2008;11.0;11.0;16.76;2523.0;2513.0;33440.0;30280.0;3170.0;850.0;39.6;39.5;1799.0;1799.0
8423;Vrouwen;Voltijd;Totaal;F Bouwnijverheid;2009;11.0;11.0;17.47;2654.0;2644.0;35400.0;31850.0;3550.0;910.0;39.8;39.7;1817.0;1817.0
8424;Vrouwen;Voltijd;Totaal;G Reparatie van consumentenartikelen ..;2006;136.0;136.0;13.32;1982.0;1967.0;26850.0;23780.0;3070.0;440.0;38.7;38.5;1773.0;1773.0
8425;Vrouwen;Voltijd;Totaal;G Reparatie van consumentenartikelen ..;2007;140.0;140.0;13.82;2042.0;2027.0;27690.0;24510.0;3180.0;460.0;38.8;38.5;1760.0;1760.0
8426;Vrouwen;Voltijd;Totaal;G Reparatie van consumentenartikelen ..;2008;146.0;146.0;14.31;2108.0;2096.0;28540.0;25300.0;3240.0;520.0;38.6;38.4;1757.0;1757.0
8427;Vrouwen;Voltijd;Totaal;G Reparatie van consumentenartikelen ..;2009;133.0;133.0;15.12;2240.0;2227.0;30320.0;26880.0;3440.0;560.0;38.7;38.4;1767.0;1767.0
8428;Vrouwen;Voltijd;Totaal;H Horeca;2006;26.0;26.0;11.83;1752.0;1744.0;22880.0;21020.0;1850.0;180.0;38.6;38.5;1769.0;1769.0
8429;Vrouwen;Voltijd;Totaal;H Horeca;2007;27.0;27.0;12.22;1782.0;1773.0;23340.0;21380.0;1960.0;200.0;38.4;38.3;1741.0;1741.0
8430;Vrouwen;Voltijd;Totaal;H Horeca;2008;28.0;28.0;12.49;1823.0;1816.0;23810.0;21870.0;1940.0;230.0;38.3;38.2;1745.0;1745.0
8431;Vrouwen;Voltijd;Totaal;H Horeca;2009;25.0;25.0;13.09;1912.0;1904.0;25010.0;22940.0;2070.0;250.0;38.3;38.1;1745.0;1745.0
8432;Vrouwen;Voltijd;Totaal;I Vervoer, opslag en communicatie;2006;41.0;41.0;14.94;2265.0;2240.0;31040.0;27190.0;3850.0;270.0;39.5;39.2;1800.0;1800.0
8433;Vrouwen;Voltijd;Totaal;I Vervoer, opslag en communicatie;2007;41.0;41.0;15.47;2332.0;2307.0;32090.0;27980.0;4110.0;280.0;39.7;39.4;1790.0;1790.0
8434;Vrouwen;Voltijd;Totaal;I Vervoer, opslag en communicatie;2008;40.0;40.0;16.08;2433.0;2406.0;33340.0;29190.0;4150.0;340.0;39.7;39.3;1795.0;1795.0
8435;Vrouwen;Voltijd;Totaal;I Vervoer, opslag en communicatie;2009;37.0;37.0;16.79;2549.0;2524.0;34970.0;30590.0;4380.0;370.0;39.8;39.4;1804.0;1804.0
8436;Vrouwen;Voltijd;Totaal;J Financiële instellingen;2006;50.0;50.0;19.67;2815.0;2806.0;42150.0;33780.0;8370.0;410.0;37.5;37.4;1712.0;1712.0
8437;Vrouwen;Voltijd;Totaal;J Financiële instellingen;2007;50.0;50.0;20.79;2961.0;2953.0;44410.0;35530.0;8870.0;460.0;37.6;37.5;1705.0;1705.0
8438;Vrouwen;Voltijd;Totaal;J Financiële instellingen;2008;50.0;50.0;21.37;3047.0;3038.0;45950.0;36570.0;9380.0;560.0;37.6;37.5;1706.0;1706.0
8439;Vrouwen;Voltijd;Totaal;J Financiële instellingen;2009;48.0;48.0;22.43;3202.0;3193.0;47420.0;38430.0;8990.0;610.0;37.5;37.4;1708.0;1708.0
8440;Vrouwen;Voltijd;Totaal;K VH en handel in onroerend goed, ..;2006;162.0;162.0;15.85;2408.0;2394.0;32600.0;28890.0;3710.0;620.0;39.5;39.4;1813.0;1813.0
8441;Vrouwen;Voltijd;Totaal;K VH en handel in onroerend goed, ..;2007;180.0;180.0;16.28;2450.0;2435.0;33240.0;29390.0;3850.0;650.0;39.5;39.3;1794.0;1794.0
8442;Vrouwen;Voltijd;Totaal;K VH en handel in onroerend goed, ..;2008;193.0;193.0;17.03;2556.0;2542.0;34620.0;30670.0;3950.0;780.0;39.4;39.1;1791.0;1791.0
8443;Vrouwen;Voltijd;Totaal;K VH en handel in onroerend goed, ..;2009;177.0;177.0;17.75;2672.0;2659.0;36090.0;32070.0;4020.0;820.0;39.3;39.1;1798.0;1798.0
