ID;Populatie;Vervoerwijzen;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
5273;Totaal;Totaal;Verplaatsing in augustus;Niet stedelijk;2011;2.07;31.56;56.5;57.0;865.0;25.8
5274;Totaal;Totaal;Verplaatsing in augustus;Niet stedelijk;2012;2.24;32.83;58.19;61.0;900.0;26.6
5275;Totaal;Totaal;Verplaatsing in augustus;Niet stedelijk;2013;2.43;30.28;60.12;67.0;833.0;27.6
5276;Totaal;Totaal;Verplaatsing in augustus;Niet stedelijk;2014;2.21;27.2;51.26;61.0;749.0;23.5
5277;Totaal;Totaal;Verplaatsing in augustus;Niet stedelijk;2015;2.23;28.55;49.16;62.0;788.0;22.6
5278;Totaal;Totaal;Verplaatsing in augustus;Niet stedelijk;2016;2.02;29.55;57.85;55.0;803.0;26.2
5279;Totaal;Totaal;Verplaatsing in augustus;Niet stedelijk;2017;1.99;25.67;44.84;53.0;689.0;20.1
5280;Totaal;Totaal;Verplaatsing in september;Nederland;2010;2.9;31.94;64.98;82.0;908.0;30.8
5281;Totaal;Totaal;Verplaatsing in september;Nederland;2011;2.75;32.41;64.3;78.0;922.0;30.5
5282;Totaal;Totaal;Verplaatsing in september;Nederland;2012;2.82;31.27;64.86;80.0;887.0;30.7
5283;Totaal;Totaal;Verplaatsing in september;Nederland;2013;2.86;32.72;64.28;81.0;928.0;30.4
5284;Totaal;Totaal;Verplaatsing in september;Nederland;2014;2.86;31.67;63.89;81.0;898.0;30.2
5285;Totaal;Totaal;Verplaatsing in september;Nederland;2015;2.76;31.73;63.72;79.0;903.0;30.2
5286;Totaal;Totaal;Verplaatsing in september;Nederland;2016;2.73;31.26;63.92;77.0;888.0;30.3
5287;Totaal;Totaal;Verplaatsing in september;Nederland;2017;2.67;29.72;61.09;75.0;838.0;28.7
5288;Totaal;Totaal;Verplaatsing in september;Noord-Nederland (LD);2010;2.77;31.33;57.73;79.0;891.0;27.4
5289;Totaal;Totaal;Verplaatsing in september;Noord-Nederland (LD);2011;2.56;34.61;59.51;73.0;985.0;28.2
5290;Totaal;Totaal;Verplaatsing in september;Noord-Nederland (LD);2012;2.76;28.17;56.69;78.0;799.0;26.8
5291;Totaal;Totaal;Verplaatsing in september;Noord-Nederland (LD);2013;2.94;37.32;65.6;83.0;1058.0;31.0
5292;Totaal;Totaal;Verplaatsing in september;Noord-Nederland (LD);2014;2.73;32.68;57.6;78.0;928.0;27.3
5293;Totaal;Totaal;Verplaatsing in september;Noord-Nederland (LD);2015;2.57;35.86;59.92;73.0;1021.0;28.4
5294;Totaal;Totaal;Verplaatsing in september;Noord-Nederland (LD);2016;2.43;30.91;61.29;69.0;879.0;29.1
5295;Totaal;Totaal;Verplaatsing in september;Noord-Nederland (LD);2017;2.6;30.66;58.73;73.0;862.0;27.5
5296;Totaal;Totaal;Verplaatsing in september;Oost-Nederland (LD);2010;2.95;35.2;65.46;84.0;1000.0;31.0
5297;Totaal;Totaal;Verplaatsing in september;Oost-Nederland (LD);2011;2.7;33.96;63.38;77.0;966.0;30.0
5298;Totaal;Totaal;Verplaatsing in september;Oost-Nederland (LD);2012;2.83;29.85;63.33;80.0;847.0;30.0
5299;Totaal;Totaal;Verplaatsing in september;Oost-Nederland (LD);2013;2.87;32.5;62.83;81.0;923.0;29.7
5300;Totaal;Totaal;Verplaatsing in september;Oost-Nederland (LD);2014;2.86;33.99;59.25;81.0;965.0;28.0
5301;Totaal;Totaal;Verplaatsing in september;Oost-Nederland (LD);2015;2.81;33.24;63.98;80.0;946.0;30.3
5302;Totaal;Totaal;Verplaatsing in september;Oost-Nederland (LD);2016;2.76;34.95;62.78;78.0;992.0;29.7
5303;Totaal;Totaal;Verplaatsing in september;Oost-Nederland (LD);2017;2.76;32.67;61.38;78.0;922.0;28.9
5304;Totaal;Totaal;Verplaatsing in september;West-Nederland (LD);2010;2.94;30.46;67.25;84.0;866.0;31.9
5305;Totaal;Totaal;Verplaatsing in september;West-Nederland (LD);2011;2.78;30.35;65.85;79.0;863.0;31.2
5306;Totaal;Totaal;Verplaatsing in september;West-Nederland (LD);2012;2.8;33.2;67.1;79.0;943.0;31.8
5307;Totaal;Totaal;Verplaatsing in september;West-Nederland (LD);2013;2.81;30.92;65.19;80.0;878.0;30.9
5308;Totaal;Totaal;Verplaatsing in september;West-Nederland (LD);2014;2.84;30.75;66.89;81.0;872.0;31.6
5309;Totaal;Totaal;Verplaatsing in september;West-Nederland (LD);2015;2.73;31.62;65.9;78.0;901.0;31.3
5310;Totaal;Totaal;Verplaatsing in september;West-Nederland (LD);2016;2.78;30.61;66.15;79.0;870.0;31.3
5311;Totaal;Totaal;Verplaatsing in september;West-Nederland (LD);2017;2.63;29.39;64.1;74.0;830.0;30.2
5312;Totaal;Totaal;Verplaatsing in september;Zuid-Nederland (LD);2010;2.8;32.26;63.04;80.0;917.0;29.9
5313;Totaal;Totaal;Verplaatsing in september;Zuid-Nederland (LD);2011;2.85;34.33;64.13;81.0;975.0;30.4
5314;Totaal;Totaal;Verplaatsing in september;Zuid-Nederland (LD);2012;2.9;29.93;65.36;82.0;847.0;30.8
5315;Totaal;Totaal;Verplaatsing in september;Zuid-Nederland (LD);2013;2.92;34.72;63.1;83.0;980.0;29.7
5316;Totaal;Totaal;Verplaatsing in september;Zuid-Nederland (LD);2014;2.95;30.94;64.86;84.0;875.0;30.6
5317;Totaal;Totaal;Verplaatsing in september;Zuid-Nederland (LD);2015;2.88;28.51;60.43;82.0;809.0;28.6
5318;Totaal;Totaal;Verplaatsing in september;Zuid-Nederland (LD);2016;2.71;29.22;61.33;77.0;829.0;29.0
5319;Totaal;Totaal;Verplaatsing in september;Zuid-Nederland (LD);2017;2.71;27.08;55.14;76.0;761.0;25.8
5320;Totaal;Totaal;Verplaatsing in september;Groningen (PV);2010;2.59;34.35;61.66;73.0;973.0;29.1
5321;Totaal;Totaal;Verplaatsing in september;Groningen (PV);2011;2.84;37.15;69.92;81.0;1059.0;33.2
5322;Totaal;Totaal;Verplaatsing in september;Groningen (PV);2012;3.01;28.22;61.94;85.0;801.0;29.3
5323;Totaal;Totaal;Verplaatsing in september;Groningen (PV);2013;2.78;34.33;59.27;79.0;971.0;27.9
5324;Totaal;Totaal;Verplaatsing in september;Groningen (PV);2014;2.64;21.04;46.17;75.0;599.0;21.9
5325;Totaal;Totaal;Verplaatsing in september;Groningen (PV);2015;2.58;28.74;59.01;73.0;817.0;28.0
5326;Totaal;Totaal;Verplaatsing in september;Groningen (PV);2016;2.58;28.65;67.96;73.0;813.0;32.2
5327;Totaal;Totaal;Verplaatsing in september;Groningen (PV);2017;3.01;32.29;61.72;85.0;907.0;28.9
5328;Totaal;Totaal;Verplaatsing in september;Friesland (PV);2010;2.91;31.19;56.7;83.0;891.0;27.0
5329;Totaal;Totaal;Verplaatsing in september;Friesland (PV);2011;2.31;32.62;56.05;66.0;929.0;26.6
5330;Totaal;Totaal;Verplaatsing in september;Friesland (PV);2012;2.7;23.75;54.21;77.0;673.0;25.6
5331;Totaal;Totaal;Verplaatsing in september;Friesland (PV);2013;3.14;32.09;64.08;89.0;911.0;30.3
5332;Totaal;Totaal;Verplaatsing in september;Friesland (PV);2014;3.02;34.58;65.04;86.0;983.0;30.8
5333;Totaal;Totaal;Verplaatsing in september;Friesland (PV);2015;2.44;29.43;56.96;70.0;841.0;27.1
5334;Totaal;Totaal;Verplaatsing in september;Friesland (PV);2016;2.25;26.62;50.21;64.0;759.0;23.9
5335;Totaal;Totaal;Verplaatsing in september;Friesland (PV);2017;2.41;23.1;53.4;68.0;650.0;25.1
5336;Totaal;Totaal;Verplaatsing in september;Drenthe (PV);2010;2.79;28.16;54.69;79.0;801.0;25.9
5337;Totaal;Totaal;Verplaatsing in september;Drenthe (PV);2011;2.56;34.22;51.7;73.0;970.0;24.4
5338;Totaal;Totaal;Verplaatsing in september;Drenthe (PV);2012;2.55;33.95;53.67;72.0;962.0;25.3
5339;Totaal;Totaal;Verplaatsing in september;Drenthe (PV);2013;2.85;47.63;74.94;81.0;1350.0;35.4
5340;Totaal;Totaal;Verplaatsing in september;Drenthe (PV);2014;2.47;44.07;61.39;70.0;1247.0;29.0
5341;Totaal;Totaal;Verplaatsing in september;Drenthe (PV);2015;2.71;52.98;64.96;77.0;1503.0;30.7
5342;Totaal;Totaal;Verplaatsing in september;Drenthe (PV);2016;2.47;39.34;68.06;70.0;1118.0;32.2
5343;Totaal;Totaal;Verplaatsing in september;Drenthe (PV);2017;2.37;38.73;62.23;67.0;1090.0;29.2
5344;Totaal;Totaal;Verplaatsing in september;Overijssel (PV);2010;3.13;35.06;66.17;89.0;998.0;31.4
5345;Totaal;Totaal;Verplaatsing in september;Overijssel (PV);2011;2.72;36.81;66.56;78.0;1049.0;31.6
5346;Totaal;Totaal;Verplaatsing in september;Overijssel (PV);2012;2.84;28.5;59.75;81.0;807.0;28.2
5347;Totaal;Totaal;Verplaatsing in september;Overijssel (PV);2013;2.85;34.93;66.96;81.0;993.0;31.7
5348;Totaal;Totaal;Verplaatsing in september;Overijssel (PV);2014;2.86;35.73;61.06;81.0;1017.0;29.0
5349;Totaal;Totaal;Verplaatsing in september;Overijssel (PV);2015;2.82;32.33;61.69;80.0;918.0;29.2
5350;Totaal;Totaal;Verplaatsing in september;Overijssel (PV);2016;2.7;35.42;65.17;77.0;1010.0;31.0
5351;Totaal;Totaal;Verplaatsing in september;Overijssel (PV);2017;2.65;28.29;51.3;75.0;798.0;24.1
5352;Totaal;Totaal;Verplaatsing in september;Flevoland (PV);2010;3.14;36.66;68.77;89.0;1042.0;32.6
5353;Totaal;Totaal;Verplaatsing in september;Flevoland (PV);2011;2.61;36.67;69.57;74.0;1043.0;33.0
5354;Totaal;Totaal;Verplaatsing in september;Flevoland (PV);2012;2.89;37.76;66.09;82.0;1072.0;31.3
5355;Totaal;Totaal;Verplaatsing in september;Flevoland (PV);2013;3.09;36.02;66.41;88.0;1025.0;31.5
5356;Totaal;Totaal;Verplaatsing in september;Flevoland (PV);2014;2.95;28.01;56.66;84.0;802.0;27.0
5357;Totaal;Totaal;Verplaatsing in september;Flevoland (PV);2015;2.71;38.02;67.16;77.0;1080.0;31.8
5358;Totaal;Totaal;Verplaatsing in september;Flevoland (PV);2016;2.42;38.56;63.8;69.0;1096.0;30.2
5359;Totaal;Totaal;Verplaatsing in september;Flevoland (PV);2017;2.62;39.58;69.12;74.0;1121.0;32.6
5360;Totaal;Totaal;Verplaatsing in september;Gelderland (PV);2010;2.82;35.0;64.41;80.0;993.0;30.5
5361;Totaal;Totaal;Verplaatsing in september;Gelderland (PV);2011;2.71;31.83;60.36;77.0;904.0;28.6
5362;Totaal;Totaal;Verplaatsing in september;Gelderland (PV);2012;2.82;29.04;64.8;80.0;825.0;30.7
5363;Totaal;Totaal;Verplaatsing in september;Gelderland (PV);2013;2.84;30.41;59.75;80.0;863.0;28.3
5364;Totaal;Totaal;Verplaatsing in september;Gelderland (PV);2014;2.84;34.2;58.74;81.0;968.0;27.7
5365;Totaal;Totaal;Verplaatsing in september;Gelderland (PV);2015;2.82;32.81;64.63;80.0;934.0;30.7
5366;Totaal;Totaal;Verplaatsing in september;Gelderland (PV);2016;2.87;33.97;61.22;81.0;962.0;28.9
5367;Totaal;Totaal;Verplaatsing in september;Gelderland (PV);2017;2.84;33.74;65.49;80.0;952.0;30.8
5368;Totaal;Totaal;Verplaatsing in september;Utrecht (PV);2010;2.87;36.87;65.99;82.0;1049.0;31.3
5369;Totaal;Totaal;Verplaatsing in september;Utrecht (PV);2011;2.64;31.17;59.63;75.0;887.0;28.3
5370;Totaal;Totaal;Verplaatsing in september;Utrecht (PV);2012;3.1;32.39;72.78;88.0;922.0;34.5
5371;Totaal;Totaal;Verplaatsing in september;Utrecht (PV);2013;3.08;30.0;58.82;88.0;854.0;27.9
5372;Totaal;Totaal;Verplaatsing in september;Utrecht (PV);2014;3.09;35.68;72.88;88.0;1015.0;34.6
5373;Totaal;Totaal;Verplaatsing in september;Utrecht (PV);2015;2.83;33.9;65.73;81.0;966.0;31.2
5374;Totaal;Totaal;Verplaatsing in september;Utrecht (PV);2016;3.06;34.75;71.42;87.0;989.0;33.9
5375;Totaal;Totaal;Verplaatsing in september;Utrecht (PV);2017;2.68;29.85;61.81;76.0;845.0;29.2
5376;Totaal;Totaal;Verplaatsing in september;Noord-Holland (PV);2010;2.94;31.66;67.97;84.0;899.0;32.2
5377;Totaal;Totaal;Verplaatsing in september;Noord-Holland (PV);2011;2.95;31.4;71.55;84.0;891.0;33.9
5378;Totaal;Totaal;Verplaatsing in september;Noord-Holland (PV);2012;2.83;31.38;63.54;80.0;890.0;30.1
5379;Totaal;Totaal;Verplaatsing in september;Noord-Holland (PV);2013;2.84;33.62;68.96;81.0;954.0;32.6
5380;Totaal;Totaal;Verplaatsing in september;Noord-Holland (PV);2014;2.75;27.75;63.13;78.0;786.0;29.8
5381;Totaal;Totaal;Verplaatsing in september;Noord-Holland (PV);2015;2.75;32.02;65.91;78.0;912.0;31.3
5382;Totaal;Totaal;Verplaatsing in september;Noord-Holland (PV);2016;2.76;28.35;67.59;78.0;805.0;32.0
5383;Totaal;Totaal;Verplaatsing in september;Noord-Holland (PV);2017;2.54;29.44;63.29;72.0;832.0;29.8
5384;Totaal;Totaal;Verplaatsing in september;Zuid-Holland (PV);2010;2.99;27.49;67.87;85.0;782.0;32.2
5385;Totaal;Totaal;Verplaatsing in september;Zuid-Holland (PV);2011;2.69;28.94;64.6;77.0;825.0;30.7
5386;Totaal;Totaal;Verplaatsing in september;Zuid-Holland (PV);2012;2.66;33.16;67.07;76.0;942.0;31.7
5387;Totaal;Totaal;Verplaatsing in september;Zuid-Holland (PV);2013;2.72;29.6;65.53;77.0;840.0;31.0
5388;Totaal;Totaal;Verplaatsing in september;Zuid-Holland (PV);2014;2.86;31.07;68.45;81.0;881.0;32.4
5389;Totaal;Totaal;Verplaatsing in september;Zuid-Holland (PV);2015;2.69;30.78;65.5;77.0;877.0;31.1
5390;Totaal;Totaal;Verplaatsing in september;Zuid-Holland (PV);2016;2.68;29.68;63.5;76.0;844.0;30.1
5391;Totaal;Totaal;Verplaatsing in september;Zuid-Holland (PV);2017;2.67;28.37;63.55;75.0;800.0;29.9
5392;Totaal;Totaal;Verplaatsing in september;Zeeland (PV);2010;2.73;28.84;60.58;77.0;818.0;28.6
5393;Totaal;Totaal;Verplaatsing in september;Zeeland (PV);2011;2.78;33.41;57.2;79.0;950.0;27.1
5394;Totaal;Totaal;Verplaatsing in september;Zeeland (PV);2012;2.86;49.18;74.16;81.0;1394.0;35.0
5395;Totaal;Totaal;Verplaatsing in september;Zeeland (PV);2013;2.55;27.13;56.04;72.0;770.0;26.5
5396;Totaal;Totaal;Verplaatsing in september;Zeeland (PV);2014;2.52;33.08;59.3;71.0;934.0;27.9
5397;Totaal;Totaal;Verplaatsing in september;Zeeland (PV);2015;2.71;29.14;70.12;77.0;826.0;33.1
5398;Totaal;Totaal;Verplaatsing in september;Zeeland (PV);2016;2.96;42.08;63.16;84.0;1196.0;29.9
5399;Totaal;Totaal;Verplaatsing in september;Zeeland (PV);2017;2.63;37.28;83.03;74.0;1054.0;39.1
5400;Totaal;Totaal;Verplaatsing in september;Noord-Brabant (PV);2010;2.91;31.7;66.32;83.0;901.0;31.4
5401;Totaal;Totaal;Verplaatsing in september;Noord-Brabant (PV);2011;2.86;35.4;64.98;81.0;1006.0;30.8
5402;Totaal;Totaal;Verplaatsing in september;Noord-Brabant (PV);2012;2.92;31.87;65.75;83.0;905.0;31.1
5403;Totaal;Totaal;Verplaatsing in september;Noord-Brabant (PV);2013;2.88;32.69;62.06;81.0;923.0;29.2
5404;Totaal;Totaal;Verplaatsing in september;Noord-Brabant (PV);2014;3.05;33.08;67.92;86.0;937.0;32.0
5405;Totaal;Totaal;Verplaatsing in september;Noord-Brabant (PV);2015;2.98;30.39;63.9;85.0;863.0;30.3
5406;Totaal;Totaal;Verplaatsing in september;Noord-Brabant (PV);2016;2.68;30.78;60.9;76.0;873.0;28.8
5407;Totaal;Totaal;Verplaatsing in september;Noord-Brabant (PV);2017;2.7;25.92;55.2;76.0;729.0;25.9
5408;Totaal;Totaal;Verplaatsing in september;Limburg (PV);2010;2.55;33.47;55.85;73.0;953.0;26.5
5409;Totaal;Totaal;Verplaatsing in september;Limburg (PV);2011;2.81;31.98;62.26;80.0;908.0;29.4
5410;Totaal;Totaal;Verplaatsing in september;Limburg (PV);2012;2.85;25.61;64.5;80.0;720.0;30.2
5411;Totaal;Totaal;Verplaatsing in september;Limburg (PV);2013;3.02;39.21;65.39;85.0;1108.0;30.8
5412;Totaal;Totaal;Verplaatsing in september;Limburg (PV);2014;2.73;26.15;58.02;77.0;739.0;27.3
5413;Totaal;Totaal;Verplaatsing in september;Limburg (PV);2015;2.64;24.3;52.65;75.0;688.0;24.8
5414;Totaal;Totaal;Verplaatsing in september;Limburg (PV);2016;2.77;25.73;62.28;79.0;729.0;29.4
5415;Totaal;Totaal;Verplaatsing in september;Limburg (PV);2017;2.74;29.7;55.01;77.0;831.0;25.7
5416;Totaal;Totaal;Verplaatsing in september;Zeer sterk stedelijk;2010;2.93;27.83;70.77;83.0;792.0;33.6
5417;Totaal;Totaal;Verplaatsing in september;Zeer sterk stedelijk;2011;2.74;29.63;67.33;78.0;844.0;32.0
5418;Totaal;Totaal;Verplaatsing in september;Zeer sterk stedelijk;2012;2.78;31.76;68.22;79.0;902.0;32.3
5419;Totaal;Totaal;Verplaatsing in september;Zeer sterk stedelijk;2013;2.81;29.95;65.44;80.0;853.0;31.1
5420;Totaal;Totaal;Verplaatsing in september;Zeer sterk stedelijk;2014;2.77;27.89;65.07;79.0;793.0;30.8
5421;Totaal;Totaal;Verplaatsing in september;Zeer sterk stedelijk;2015;2.68;29.92;67.5;77.0;854.0;32.1
5422;Totaal;Totaal;Verplaatsing in september;Zeer sterk stedelijk;2016;2.69;26.82;66.06;77.0;763.0;31.3
5423;Totaal;Totaal;Verplaatsing in september;Zeer sterk stedelijk;2017;2.64;27.25;63.27;74.0;769.0;29.8
5424;Totaal;Totaal;Verplaatsing in september;Sterk stedelijk;2010;2.82;31.76;61.68;80.0;902.0;29.2
5425;Totaal;Totaal;Verplaatsing in september;Sterk stedelijk;2011;2.74;34.1;68.33;78.0;969.0;32.4
5426;Totaal;Totaal;Verplaatsing in september;Sterk stedelijk;2012;2.74;29.32;64.19;78.0;832.0;30.4
5427;Totaal;Totaal;Verplaatsing in september;Sterk stedelijk;2013;2.88;34.33;64.61;82.0;974.0;30.6
5428;Totaal;Totaal;Verplaatsing in september;Sterk stedelijk;2014;2.95;36.07;69.9;84.0;1023.0;33.0
5429;Totaal;Totaal;Verplaatsing in september;Sterk stedelijk;2015;2.77;32.41;65.25;79.0;921.0;30.9
5430;Totaal;Totaal;Verplaatsing in september;Sterk stedelijk;2016;2.83;33.4;65.41;80.0;948.0;31.0
5431;Totaal;Totaal;Verplaatsing in september;Sterk stedelijk;2017;2.59;28.94;60.82;73.0;816.0;28.6
5432;Totaal;Totaal;Verplaatsing in september;Matig stedelijk;2010;3.13;35.71;67.76;89.0;1017.0;32.2
5433;Totaal;Totaal;Verplaatsing in september;Matig stedelijk;2011;2.79;31.02;60.78;79.0;880.0;28.8
5434;Totaal;Totaal;Verplaatsing in september;Matig stedelijk;2012;2.86;29.39;61.78;81.0;833.0;29.2
5435;Totaal;Totaal;Verplaatsing in september;Matig stedelijk;2013;2.96;33.87;64.51;84.0;958.0;30.4
5436;Totaal;Totaal;Verplaatsing in september;Matig stedelijk;2014;2.93;30.19;62.49;83.0;855.0;29.5
5437;Totaal;Totaal;Verplaatsing in september;Matig stedelijk;2015;2.84;28.73;56.26;81.0;817.0;26.7
5438;Totaal;Totaal;Verplaatsing in september;Matig stedelijk;2016;2.81;28.29;61.79;80.0;804.0;29.3
5439;Totaal;Totaal;Verplaatsing in september;Matig stedelijk;2017;2.78;29.88;59.96;78.0;842.0;28.2
5440;Totaal;Totaal;Verplaatsing in september;Weinig stedelijk;2010;2.89;32.63;63.85;82.0;926.0;30.2
5441;Totaal;Totaal;Verplaatsing in september;Weinig stedelijk;2011;2.83;32.44;62.53;80.0;923.0;29.7
5442;Totaal;Totaal;Verplaatsing in september;Weinig stedelijk;2012;2.93;33.99;66.42;83.0;963.0;31.4
5443;Totaal;Totaal;Verplaatsing in september;Weinig stedelijk;2013;2.88;31.24;61.68;82.0;884.0;29.1
5444;Totaal;Totaal;Verplaatsing in september;Weinig stedelijk;2014;2.7;29.85;57.72;77.0;845.0;27.2
5445;Totaal;Totaal;Verplaatsing in september;Weinig stedelijk;2015;2.79;33.97;65.31;79.0;965.0;30.9
5446;Totaal;Totaal;Verplaatsing in september;Weinig stedelijk;2016;2.62;35.3;61.86;74.0;1000.0;29.2
5447;Totaal;Totaal;Verplaatsing in september;Weinig stedelijk;2017;2.63;31.76;60.08;74.0;895.0;28.2
5448;Totaal;Totaal;Verplaatsing in september;Niet stedelijk;2010;2.66;31.64;60.77;76.0;900.0;28.8
5449;Totaal;Totaal;Verplaatsing in september;Niet stedelijk;2011;2.59;35.52;58.45;74.0;1010.0;27.7
5450;Totaal;Totaal;Verplaatsing in september;Niet stedelijk;2012;2.84;33.58;63.13;81.0;953.0;29.8
5451;Totaal;Totaal;Verplaatsing in september;Niet stedelijk;2013;2.68;34.62;66.32;76.0;983.0;31.4
5452;Totaal;Totaal;Verplaatsing in september;Niet stedelijk;2014;2.99;34.42;61.26;85.0;974.0;28.9
5453;Totaal;Totaal;Verplaatsing in september;Niet stedelijk;2015;2.68;34.44;59.88;76.0;979.0;28.4
5454;Totaal;Totaal;Verplaatsing in september;Niet stedelijk;2016;2.53;32.14;62.11;72.0;914.0;29.4
5455;Totaal;Totaal;Verplaatsing in september;Niet stedelijk;2017;2.95;34.06;60.72;83.0;958.0;28.5
5456;Totaal;Totaal;Verplaatsing in oktober;Nederland;2010;2.71;30.15;61.53;81.0;902.0;30.7
5457;Totaal;Totaal;Verplaatsing in oktober;Nederland;2011;2.74;31.3;63.01;82.0;938.0;31.5
5458;Totaal;Totaal;Verplaatsing in oktober;Nederland;2012;2.76;29.24;61.24;83.0;875.0;30.5
5459;Totaal;Totaal;Verplaatsing in oktober;Nederland;2013;2.72;32.43;62.95;81.0;972.0;31.4
5460;Totaal;Totaal;Verplaatsing in oktober;Nederland;2014;2.83;32.66;65.29;85.0;979.0;32.6
5461;Totaal;Totaal;Verplaatsing in oktober;Nederland;2015;2.75;31.05;62.88;83.0;932.0;31.5
5462;Totaal;Totaal;Verplaatsing in oktober;Nederland;2016;2.58;28.6;60.61;78.0;859.0;30.3
5463;Totaal;Totaal;Verplaatsing in oktober;Nederland;2017;2.51;30.86;59.99;75.0;920.0;29.8
5464;Totaal;Totaal;Verplaatsing in oktober;Noord-Nederland (LD);2010;2.53;33.97;58.3;76.0;1017.0;29.1
5465;Totaal;Totaal;Verplaatsing in oktober;Noord-Nederland (LD);2011;2.76;34.97;60.58;83.0;1047.0;30.2
5466;Totaal;Totaal;Verplaatsing in oktober;Noord-Nederland (LD);2012;2.63;30.07;56.87;79.0;899.0;28.4
5467;Totaal;Totaal;Verplaatsing in oktober;Noord-Nederland (LD);2013;2.73;32.58;57.09;82.0;976.0;28.5
5468;Totaal;Totaal;Verplaatsing in oktober;Noord-Nederland (LD);2014;2.78;36.71;69.48;83.0;1100.0;34.7
5469;Totaal;Totaal;Verplaatsing in oktober;Noord-Nederland (LD);2015;2.79;33.23;62.96;84.0;999.0;31.5
5470;Totaal;Totaal;Verplaatsing in oktober;Noord-Nederland (LD);2016;2.58;27.64;57.32;77.0;829.0;28.7
5471;Totaal;Totaal;Verplaatsing in oktober;Noord-Nederland (LD);2017;2.66;33.48;57.78;79.0;997.0;28.7
5472;Totaal;Totaal;Verplaatsing in oktober;Oost-Nederland (LD);2010;2.88;33.62;63.87;86.0;1006.0;31.8
5473;Totaal;Totaal;Verplaatsing in oktober;Oost-Nederland (LD);2011;2.77;32.29;62.66;83.0;967.0;31.3
5474;Totaal;Totaal;Verplaatsing in oktober;Oost-Nederland (LD);2012;2.74;29.73;57.79;82.0;889.0;28.8
5475;Totaal;Totaal;Verplaatsing in oktober;Oost-Nederland (LD);2013;2.71;32.3;58.54;81.0;968.0;29.2
5476;Totaal;Totaal;Verplaatsing in oktober;Oost-Nederland (LD);2014;2.84;35.59;67.7;85.0;1066.0;33.8
5477;Totaal;Totaal;Verplaatsing in oktober;Oost-Nederland (LD);2015;2.78;32.12;62.21;83.0;964.0;31.1
5478;Totaal;Totaal;Verplaatsing in oktober;Oost-Nederland (LD);2016;2.61;30.5;58.27;78.0;917.0;29.2
5479;Totaal;Totaal;Verplaatsing in oktober;Oost-Nederland (LD);2017;2.49;34.28;61.75;74.0;1021.0;30.7
5480;Totaal;Totaal;Verplaatsing in oktober;West-Nederland (LD);2010;2.64;27.37;60.15;79.0;819.0;30.0
5481;Totaal;Totaal;Verplaatsing in oktober;West-Nederland (LD);2011;2.71;29.35;65.91;81.0;880.0;32.9
5482;Totaal;Totaal;Verplaatsing in oktober;West-Nederland (LD);2012;2.83;28.88;65.34;85.0;864.0;32.6
5483;Totaal;Totaal;Verplaatsing in oktober;West-Nederland (LD);2013;2.71;31.73;65.14;81.0;951.0;32.5
5484;Totaal;Totaal;Verplaatsing in oktober;West-Nederland (LD);2014;2.74;29.66;63.2;82.0;888.0;31.6
5485;Totaal;Totaal;Verplaatsing in oktober;West-Nederland (LD);2015;2.68;29.34;64.32;80.0;881.0;32.2
5486;Totaal;Totaal;Verplaatsing in oktober;West-Nederland (LD);2016;2.52;27.35;61.22;76.0;822.0;30.6
5487;Totaal;Totaal;Verplaatsing in oktober;West-Nederland (LD);2017;2.49;28.56;61.12;74.0;851.0;30.4
5488;Totaal;Totaal;Verplaatsing in oktober;Zuid-Nederland (LD);2010;2.8;30.94;63.81;84.0;926.0;31.8
5489;Totaal;Totaal;Verplaatsing in oktober;Zuid-Nederland (LD);2011;2.76;32.83;58.13;83.0;983.0;29.0
5490;Totaal;Totaal;Verplaatsing in oktober;Zuid-Nederland (LD);2012;2.7;29.17;57.71;81.0;872.0;28.7
5491;Totaal;Totaal;Verplaatsing in oktober;Zuid-Nederland (LD);2013;2.74;34.02;65.31;82.0;1019.0;32.6
5492;Totaal;Totaal;Verplaatsing in oktober;Zuid-Nederland (LD);2014;3.02;34.49;65.53;91.0;1033.0;32.7
5493;Totaal;Totaal;Verplaatsing in oktober;Zuid-Nederland (LD);2015;2.88;32.76;60.29;86.0;983.0;30.1
5494;Totaal;Totaal;Verplaatsing in oktober;Zuid-Nederland (LD);2016;2.69;29.98;63.13;81.0;900.0;31.6
5495;Totaal;Totaal;Verplaatsing in oktober;Zuid-Nederland (LD);2017;2.5;31.4;56.73;74.0;935.0;28.2
5496;Totaal;Totaal;Verplaatsing in oktober;Groningen (PV);2010;2.72;30.69;58.63;81.0;919.0;29.3
5497;Totaal;Totaal;Verplaatsing in oktober;Groningen (PV);2011;2.73;39.29;61.36;82.0;1177.0;30.6
5498;Totaal;Totaal;Verplaatsing in oktober;Groningen (PV);2012;2.68;31.19;55.2;80.0;933.0;27.5
5499;Totaal;Totaal;Verplaatsing in oktober;Groningen (PV);2013;2.53;26.51;53.28;76.0;794.0;26.6
5500;Totaal;Totaal;Verplaatsing in oktober;Groningen (PV);2014;2.98;35.75;70.85;89.0;1071.0;35.4
5501;Totaal;Totaal;Verplaatsing in oktober;Groningen (PV);2015;3.01;34.94;68.77;90.0;1051.0;34.5
