ID;Projectgrootte;RegioS;Perioden;GereedgemeldeWoningenTotaal_1;Tot7Maanden_2;k_7Tot10Maanden_3;k_10Tot13Maanden_4;k_13Tot16Maanden_5;k_16Tot19Maanden_6;k_19Tot22Maanden_7;k_22Tot25Maanden_8;k_25Tot37Maanden_9;k_37MaandenOfMeer_10;NietTeBepalen_11;GemiddeldeDoorlooptijd_12
6232;2 tot 5 woningen;Apeldoorn;2016;16.0;4.0;2.0;0.0;8.0;0.0;0.0;0.0;0.0;2.0;0.0;14.0
6233;2 tot 5 woningen;Apeldoorn;2017;37.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;13.0;16.0;0.0;33.0
6234;2 tot 5 woningen;Appingedam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6235;2 tot 5 woningen;Appingedam;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6236;2 tot 5 woningen;Appingedam;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6237;2 tot 5 woningen;Appingedam;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6238;2 tot 5 woningen;Appingedam;2016;8.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;18.0
6239;2 tot 5 woningen;Appingedam;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6240;2 tot 5 woningen;Arnhem;2012;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;17.0
6241;2 tot 5 woningen;Arnhem;2013;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
6242;2 tot 5 woningen;Arnhem;2014;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
6243;2 tot 5 woningen;Arnhem;2015;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;29.0
6244;2 tot 5 woningen;Arnhem;2016;15.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
6245;2 tot 5 woningen;Arnhem;2017;9.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;20.0
6246;2 tot 5 woningen;Assen;2012;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;47.0
6247;2 tot 5 woningen;Assen;2013;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;17.0
6248;2 tot 5 woningen;Assen;2014;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;19.0
6249;2 tot 5 woningen;Assen;2015;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6250;2 tot 5 woningen;Assen;2016;11.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;19.0
6251;2 tot 5 woningen;Assen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6252;2 tot 5 woningen;Asten;2012;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
6253;2 tot 5 woningen;Asten;2013;5.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0
6254;2 tot 5 woningen;Asten;2014;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;45.0
6255;2 tot 5 woningen;Asten;2015;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;31.0
6256;2 tot 5 woningen;Asten;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6257;2 tot 5 woningen;Asten;2017;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
6258;2 tot 5 woningen;Baarle-Nassau;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6259;2 tot 5 woningen;Baarle-Nassau;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6260;2 tot 5 woningen;Baarle-Nassau;2014;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;17.0
6261;2 tot 5 woningen;Baarle-Nassau;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6262;2 tot 5 woningen;Baarle-Nassau;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6263;2 tot 5 woningen;Baarle-Nassau;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6264;2 tot 5 woningen;Baarn;2012;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;16.0
6265;2 tot 5 woningen;Baarn;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6266;2 tot 5 woningen;Baarn;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6267;2 tot 5 woningen;Baarn;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6268;2 tot 5 woningen;Baarn;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6269;2 tot 5 woningen;Baarn;2017;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;16.0
6270;2 tot 5 woningen;Barendrecht;2012;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;75.0
6271;2 tot 5 woningen;Barendrecht;2013;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0
6272;2 tot 5 woningen;Barendrecht;2014;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;31.0
6273;2 tot 5 woningen;Barendrecht;2015;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;29.0
6274;2 tot 5 woningen;Barendrecht;2016;16.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
6275;2 tot 5 woningen;Barendrecht;2017;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
6276;2 tot 5 woningen;Barneveld;2012;7.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;16.0
6277;2 tot 5 woningen;Barneveld;2013;4.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;23.0
6278;2 tot 5 woningen;Barneveld;2014;22.0;0.0;2.0;2.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
6279;2 tot 5 woningen;Barneveld;2015;31.0;1.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;16.0
6280;2 tot 5 woningen;Barneveld;2016;40.0;2.0;2.0;13.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;16.0
6281;2 tot 5 woningen;Barneveld;2017;25.0;0.0;6.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;16.0
6282;2 tot 5 woningen;Bedum;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6283;2 tot 5 woningen;Bedum;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6284;2 tot 5 woningen;Bedum;2014;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6285;2 tot 5 woningen;Bedum;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6286;2 tot 5 woningen;Bedum;2016;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6287;2 tot 5 woningen;Bedum;2017;13.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
6288;2 tot 5 woningen;Beek (L.);2012;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;65.0
6289;2 tot 5 woningen;Beek (L.);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6290;2 tot 5 woningen;Beek (L.);2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6291;2 tot 5 woningen;Beek (L.);2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6292;2 tot 5 woningen;Beek (L.);2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6293;2 tot 5 woningen;Beek (L.);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6294;2 tot 5 woningen;Beemster;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6295;2 tot 5 woningen;Beemster;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6296;2 tot 5 woningen;Beemster;2014;8.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;37.0
6297;2 tot 5 woningen;Beemster;2015;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6298;2 tot 5 woningen;Beemster;2016;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
6299;2 tot 5 woningen;Beemster;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6300;2 tot 5 woningen;Beesel;2012;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
6301;2 tot 5 woningen;Beesel;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6302;2 tot 5 woningen;Beesel;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6303;2 tot 5 woningen;Beesel;2015;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
6304;2 tot 5 woningen;Beesel;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6305;2 tot 5 woningen;Beesel;2017;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
6306;2 tot 5 woningen;Bellingwedde;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6307;2 tot 5 woningen;Bellingwedde;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6308;2 tot 5 woningen;Bellingwedde;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6309;2 tot 5 woningen;Bellingwedde;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6310;2 tot 5 woningen;Bellingwedde;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6311;2 tot 5 woningen;Bellingwedde;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6312;2 tot 5 woningen;Berg en Dal;2012;;;;;;;;;;;;
6313;2 tot 5 woningen;Berg en Dal;2013;;;;;;;;;;;;
6314;2 tot 5 woningen;Berg en Dal;2014;;;;;;;;;;;;
6315;2 tot 5 woningen;Berg en Dal;2015;;;;;;;;;;;;
6316;2 tot 5 woningen;Berg en Dal;2016;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0
6317;2 tot 5 woningen;Berg en Dal;2017;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;17.0
6318;2 tot 5 woningen;Bergambacht;2012;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;21.0
6319;2 tot 5 woningen;Bergambacht;2013;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
6320;2 tot 5 woningen;Bergambacht;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6321;2 tot 5 woningen;Bergambacht;2015;;;;;;;;;;;;
6322;2 tot 5 woningen;Bergambacht;2016;;;;;;;;;;;;
6323;2 tot 5 woningen;Bergambacht;2017;;;;;;;;;;;;
6324;2 tot 5 woningen;Bergeijk;2012;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;17.0
6325;2 tot 5 woningen;Bergeijk;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6326;2 tot 5 woningen;Bergeijk;2014;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;22.0
6327;2 tot 5 woningen;Bergeijk;2015;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;32.0
6328;2 tot 5 woningen;Bergeijk;2016;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;20.0
6329;2 tot 5 woningen;Bergeijk;2017;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6330;2 tot 5 woningen;Bergen (L.);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6331;2 tot 5 woningen;Bergen (L.);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6332;2 tot 5 woningen;Bergen (L.);2014;8.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;21.0
6333;2 tot 5 woningen;Bergen (L.);2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6334;2 tot 5 woningen;Bergen (L.);2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6335;2 tot 5 woningen;Bergen (L.);2017;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;28.0
6336;2 tot 5 woningen;Bergen (NH.);2012;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6337;2 tot 5 woningen;Bergen (NH.);2013;3.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0
6338;2 tot 5 woningen;Bergen (NH.);2014;6.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
6339;2 tot 5 woningen;Bergen (NH.);2015;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;22.0
6340;2 tot 5 woningen;Bergen (NH.);2016;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
6341;2 tot 5 woningen;Bergen (NH.);2017;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6342;2 tot 5 woningen;Bergen op Zoom;2012;10.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;4.0;0.0;0.0;24.0
6343;2 tot 5 woningen;Bergen op Zoom;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6344;2 tot 5 woningen;Bergen op Zoom;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6345;2 tot 5 woningen;Bergen op Zoom;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6346;2 tot 5 woningen;Bergen op Zoom;2016;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;17.0
6347;2 tot 5 woningen;Bergen op Zoom;2017;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6348;2 tot 5 woningen;Berkelland;2012;8.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6349;2 tot 5 woningen;Berkelland;2013;14.0;0.0;10.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0
6350;2 tot 5 woningen;Berkelland;2014;21.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;24.0
6351;2 tot 5 woningen;Berkelland;2015;10.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;17.0
6352;2 tot 5 woningen;Berkelland;2016;14.0;0.0;2.0;0.0;2.0;7.0;3.0;0.0;0.0;0.0;0.0;17.0
6353;2 tot 5 woningen;Berkelland;2017;13.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;2.0;5.0;0.0;34.0
6354;2 tot 5 woningen;Bernheze;2012;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;17.0
6355;2 tot 5 woningen;Bernheze;2013;6.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;50.0
6356;2 tot 5 woningen;Bernheze;2014;6.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6357;2 tot 5 woningen;Bernheze;2015;8.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;11.0
6358;2 tot 5 woningen;Bernheze;2016;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;48.0
6359;2 tot 5 woningen;Bernheze;2017;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;34.0
6360;2 tot 5 woningen;Bernisse;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6361;2 tot 5 woningen;Bernisse;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6362;2 tot 5 woningen;Bernisse;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6363;2 tot 5 woningen;Bernisse;2015;;;;;;;;;;;;
6364;2 tot 5 woningen;Bernisse;2016;;;;;;;;;;;;
6365;2 tot 5 woningen;Bernisse;2017;;;;;;;;;;;;
6366;2 tot 5 woningen;Best;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6367;2 tot 5 woningen;Best;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6368;2 tot 5 woningen;Best;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6369;2 tot 5 woningen;Best;2015;16.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;17.0
6370;2 tot 5 woningen;Best;2016;12.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
6371;2 tot 5 woningen;Best;2017;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
6372;2 tot 5 woningen;Beuningen;2012;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0
6373;2 tot 5 woningen;Beuningen;2013;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0
6374;2 tot 5 woningen;Beuningen;2014;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
6375;2 tot 5 woningen;Beuningen;2015;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0
6376;2 tot 5 woningen;Beuningen;2016;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
6377;2 tot 5 woningen;Beuningen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6378;2 tot 5 woningen;Beverwijk;2012;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
6379;2 tot 5 woningen;Beverwijk;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6380;2 tot 5 woningen;Beverwijk;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6381;2 tot 5 woningen;Beverwijk;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6382;2 tot 5 woningen;Beverwijk;2016;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
6383;2 tot 5 woningen;Beverwijk;2017;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6384;2 tot 5 woningen;het Bildt;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6385;2 tot 5 woningen;het Bildt;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6386;2 tot 5 woningen;het Bildt;2014;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;27.0
6387;2 tot 5 woningen;het Bildt;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6388;2 tot 5 woningen;het Bildt;2016;6.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;13.0
6389;2 tot 5 woningen;het Bildt;2017;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6390;2 tot 5 woningen;De Bilt;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6391;2 tot 5 woningen;De Bilt;2013;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6392;2 tot 5 woningen;De Bilt;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6393;2 tot 5 woningen;De Bilt;2015;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;30.0
6394;2 tot 5 woningen;De Bilt;2016;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;20.0
6395;2 tot 5 woningen;De Bilt;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6396;2 tot 5 woningen;Binnenmaas;2012;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;38.0
6397;2 tot 5 woningen;Binnenmaas;2013;5.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
6398;2 tot 5 woningen;Binnenmaas;2014;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0
6399;2 tot 5 woningen;Binnenmaas;2015;6.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
6400;2 tot 5 woningen;Binnenmaas;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6401;2 tot 5 woningen;Binnenmaas;2017;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;17.0
6402;2 tot 5 woningen;Bladel;2012;7.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;18.0
6403;2 tot 5 woningen;Bladel;2013;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;0.0;34.0
6404;2 tot 5 woningen;Bladel;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6405;2 tot 5 woningen;Bladel;2015;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;52.0
6406;2 tot 5 woningen;Bladel;2016;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;36.0
6407;2 tot 5 woningen;Bladel;2017;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;37.0
6408;2 tot 5 woningen;Blaricum;2012;9.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
6409;2 tot 5 woningen;Blaricum;2013;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;17.0
6410;2 tot 5 woningen;Blaricum;2014;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
6411;2 tot 5 woningen;Blaricum;2015;17.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
6412;2 tot 5 woningen;Blaricum;2016;13.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
6413;2 tot 5 woningen;Blaricum;2017;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;17.0
6414;2 tot 5 woningen;Bloemendaal;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6415;2 tot 5 woningen;Bloemendaal;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6416;2 tot 5 woningen;Bloemendaal;2014;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
6417;2 tot 5 woningen;Bloemendaal;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6418;2 tot 5 woningen;Bloemendaal;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6419;2 tot 5 woningen;Bloemendaal;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6420;2 tot 5 woningen;Boarnsterhim;2012;4.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
6421;2 tot 5 woningen;Boarnsterhim;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
6422;2 tot 5 woningen;Boarnsterhim;2014;;;;;;;;;;;;
6423;2 tot 5 woningen;Boarnsterhim;2015;;;;;;;;;;;;
6424;2 tot 5 woningen;Boarnsterhim;2016;;;;;;;;;;;;
6425;2 tot 5 woningen;Boarnsterhim;2017;;;;;;;;;;;;
6426;2 tot 5 woningen;Bodegraven-Reeuwijk;2012;8.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;16.0
6427;2 tot 5 woningen;Bodegraven-Reeuwijk;2013;6.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;21.0
6428;2 tot 5 woningen;Bodegraven-Reeuwijk;2014;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;33.0
6429;2 tot 5 woningen;Bodegraven-Reeuwijk;2015;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;33.0
6430;2 tot 5 woningen;Bodegraven-Reeuwijk;2016;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;17.0
6431;2 tot 5 woningen;Bodegraven-Reeuwijk;2017;5.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;19.0
6432;2 tot 5 woningen;Boekel;2012;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;24.0
6433;2 tot 5 woningen;Boekel;2013;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
