ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
2083;307;307;1984-1985;1.3;-18.0;-4.6;1.3;8.0;22.0;39;93.0;43.0
2084;307;307;1985-1986;4.1;-15.0;-2.2;4.1;11.7;28.0;40;94.0;31.0
2085;307;307;1985-1987;3.9;-8.0;-0.4;3.9;9.4;18.0;37;87.0;26.0
2086;307;307;1986-1987;3.3;-16.0;-2.6;3.3;11.3;26.0;40;91.0;31.0
2087;307;307;1987-1988;1.0;-15.0;-3.8;1.0;8.3;20.0;42;92.0;42.0
2088;307;307;1987-1989;1.6;-9.0;-1.9;1.6;6.9;15.0;39;87.0;35.0
2089;307;307;1988-1989;2.2;-14.0;-2.5;2.2;10.1;24.0;43;92.0;34.0
2090;307;307;1989-1990;3.9;-13.0;-2.0;3.9;11.9;25.0;44;92.0;31.0
2091;307;307;1989-1991;2.3;-9.0;-1.8;2.3;7.9;16.0;40;86.0;34.0
2092;307;307;1990-1991;0.7;-15.0;-4.0;0.7;7.6;20.0;43;92.0;46.0
2093;307;307;1991-1992;0.6;-14.0;-4.0;0.6;7.1;19.0;44;93.0;44.0
2094;307;307;1991-1993;0.7;-11.0;-3.1;0.7;5.4;13.0;41;87.0;42.0
2095;307;307;1992-1993;1.0;-16.0;-4.0;1.0;7.0;18.0;44;92.0;40.0
2096;307;307;1993-1994;0.0;-16.0;-5.0;0.0;6.8;18.0;43;92.0;50.0
2097;307;307;1993-1995;0.3;-11.0;-3.4;0.3;5.1;13.0;41;86.0;46.0
2098;307;307;1994-1995;1.1;-14.0;-3.6;1.1;7.8;20.0;44;92.0;41.0
2099;307;307;1995-1996;1.3;-14.0;-3.5;1.3;7.7;19.0;43;92.0;38.0
2100;307;307;1995-1997;1.1;-10.0;-2.7;1.1;5.9;13.0;41;87.0;38.0
2101;307;307;1996-1997;1.4;-14.0;-3.8;1.4;8.5;20.0;44;92.0;40.0
2102;307;307;1997-1998;2.6;-13.0;-2.5;2.6;8.9;21.0;43;92.0;33.0
2103;307;307;1997-1999;1.6;-10.0;-2.3;1.6;6.2;14.0;41;87.0;36.0
2104;307;307;1998-1999;1.0;-14.0;-3.8;1.0;8.0;21.0;43;92.0;40.0
2105;307;307;1999-2000;1.6;-13.0;-3.0;1.6;9.6;23.0;43;93.0;38.0
2106;307;308;1977-1979;1.5;-12.0;-2.8;1.5;4.8;15.0;24;62.0;37.0
2107;307;308;1979-1981;-2.2;-16.0;-5.8;-2.2;1.0;9.0;25;61.0;69.0
2108;307;308;1981-1983;-2.8;-17.0;-7.2;-2.8;0.3;9.0;25;61.0;73.0
2109;307;308;1983-1985;-1.1;-15.0;-5.6;-1.1;3.6;14.0;24;56.0;59.0
2110;307;308;1984-1985;0.8;-18.0;-4.9;0.8;6.9;19.0;25;60.0;45.0
2111;307;308;1985-1986;3.7;-15.0;-1.2;3.7;10.1;24.0;26;61.0;29.0
2112;307;308;1985-1987;3.3;-9.0;-0.7;3.3;7.7;17.0;26;60.0;28.0
2113;307;308;1986-1987;2.7;-16.0;-2.5;2.7;9.1;22.0;26;60.0;31.0
2114;307;308;1987-1988;0.5;-16.0;-3.8;0.5;6.2;17.0;27;61.0;45.0
2115;307;308;1987-1989;0.9;-9.0;-2.3;0.9;5.4;12.0;27;59.0;38.0
2116;307;308;1988-1989;1.4;-14.0;-2.3;1.4;7.3;19.0;28;59.0;35.0
2117;307;308;1989-1990;2.7;-13.0;-2.3;2.7;9.4;22.0;28;59.0;32.0
2118;307;308;1989-1991;1.4;-10.0;-2.4;1.4;6.0;13.0;28;61.0;37.0
2119;307;308;1990-1991;0.0;-15.0;-4.0;0.0;5.5;16.0;29;61.0;50.0
2120;307;308;1991-1992;0.1;-15.0;-4.4;0.1;4.8;15.0;30;63.0;48.0
2121;307;308;1991-1993;0.3;-11.0;-3.5;0.3;3.7;10.0;29;62.0;45.0
2122;307;308;1992-1993;0.6;-16.0;-4.1;0.6;5.0;14.0;30;63.0;42.0
2123;307;308;1993-1994;-0.6;-17.0;-5.3;-0.6;4.9;15.0;30;64.0;55.0
2124;307;308;1993-1995;0.0;-11.0;-3.8;0.0;3.6;10.0;30;63.0;50.0
2125;307;308;1994-1995;0.7;-14.0;-3.8;0.7;5.7;16.0;31;66.0;43.0
2126;307;308;1995-1996;0.9;-14.0;-3.7;0.9;5.7;16.0;32;67.0;40.0
2127;307;308;1995-1997;0.8;-10.0;-3.1;0.8;4.5;11.0;31;66.0;41.0
2128;307;308;1996-1997;0.7;-14.0;-4.3;0.7;6.4;17.0;32;68.0;43.0
2129;307;308;1997-1998;2.2;-13.0;-2.8;2.2;6.8;18.0;33;69.0;35.0
2130;307;308;1997-1999;1.3;-10.0;-2.6;1.3;4.7;11.0;32;68.0;38.0
2131;307;308;1998-1999;0.6;-15.0;-4.2;0.6;6.0;17.0;33;70.0;43.0
2132;307;308;1999-2000;0.9;-14.0;-3.3;0.9;7.6;20.0;33;70.0;40.0
2133;307;309;1977-1979;3.0;-10.0;-1.7;3.0;10.5;20.0;10;26.0;31.0
2134;307;309;1979-1981;-2.1;-18.0;-8.3;-2.1;3.3;11.0;10;25.0;60.0
2135;307;309;1981-1983;-2.4;-19.0;-8.4;-2.4;2.8;18.0;12;29.0;63.0
2136;307;309;1983-1985;-1.3;-13.0;-5.8;-1.3;4.9;15.0;13;29.0;59.0
2137;307;309;1984-1985;2.5;-19.0;-4.3;2.5;10.9;26.0;14;33.0;39.0
2138;307;309;1985-1986;5.0;-16.0;-3.7;5.0;15.6;36.0;14;33.0;34.0
2139;307;309;1985-1987;5.5;-7.0;0.3;5.5;12.0;20.0;12;27.0;23.0
2140;307;309;1986-1987;5.6;-15.0;-2.7;5.6;14.8;33.0;14;32.0;32.0
2141;307;309;1987-1988;3.5;-15.0;-3.8;3.5;12.3;25.0;14;31.0;37.0
2142;307;309;1987-1989;3.9;-8.0;-1.0;3.9;10.3;18.0;12;27.0;29.0
2143;307;309;1988-1989;4.7;-13.0;-2.7;4.7;14.4;30.0;16;34.0;32.0
2144;307;309;1989-1990;6.6;-13.0;-1.3;6.6;15.9;29.0;16;33.0;28.0
2145;307;309;1989-1991;5.2;-7.0;-0.3;5.2;11.8;20.0;12;26.0;26.0
2146;307;309;1990-1991;3.0;-16.0;-4.1;3.0;12.0;26.0;14;30.0;38.0
2147;307;309;1991-1992;3.5;-14.0;-2.9;3.5;12.1;24.0;14;30.0;35.0
2148;307;309;1991-1993;3.4;-9.0;-1.9;3.4;9.2;16.0;12;25.0;33.0
2149;307;309;1992-1993;3.4;-16.0;-3.6;3.4;11.4;23.0;14;29.0;35.0
2150;307;309;1993-1994;2.9;-16.0;-4.2;2.9;11.3;25.0;13;28.0;39.0
2151;307;309;1993-1995;2.8;-9.0;-2.2;2.8;9.0;17.0;11;23.0;35.0
2152;307;309;1994-1995;4.0;-14.0;-3.1;4.0;13.6;28.0;13;26.0;35.0
2153;307;309;1995-1996;3.9;-14.0;-3.1;3.9;13.1;27.0;12;25.0;35.0
2154;307;309;1995-1997;4.1;-8.0;-1.1;4.1;10.7;19.0;10;20.0;29.0
2155;307;309;1996-1997;5.2;-13.0;-2.1;5.2;14.6;28.0;11;24.0;31.0
2156;307;309;1997-1998;5.5;-12.0;-1.6;5.5;15.2;28.0;11;23.0;29.0
2157;307;309;1997-1999;4.7;-8.0;-0.8;4.7;11.2;19.0;9;19.0;28.0
2158;307;309;1998-1999;4.7;-13.0;-2.6;4.7;14.2;28.0;11;23.0;33.0
2159;307;309;1999-2000;5.7;-13.0;-1.8;5.7;15.1;30.0;11;22.0;30.0
2160;308;310;1977-1979;1.5;-13.0;-3.0;1.5;5.0;15.0;25;100.0;37.0
2161;308;310;1979-1981;-2.4;-17.0;-6.3;-2.4;0.8;9.0;26;100.0;70.0
2162;308;310;1981-1983;-3.0;-18.0;-7.7;-3.0;0.0;7.0;25;100.0;75.0
2163;308;310;1983-1985;-1.1;-17.0;-5.6;-1.1;3.4;15.0;25;100.0;59.0
2164;308;310;1984-1985;0.6;-19.0;-5.5;0.6;6.4;18.0;25;100.0;47.0
2165;308;310;1985-1986;3.5;-17.0;-2.0;3.5;10.0;24.0;26;100.0;31.0
2166;308;310;1985-1987;3.0;-11.0;-1.4;3.0;7.3;16.0;26;100.0;30.0
2167;308;310;1986-1987;2.5;-17.0;-3.0;2.5;8.9;22.0;27;100.0;33.0
2168;308;310;1987-1988;0.4;-17.0;-4.3;0.4;6.2;18.0;28;100.0;45.0
2169;308;310;1987-1989;0.8;-11.0;-2.9;0.8;5.3;13.0;28;100.0;39.0
2170;308;310;1988-1989;1.3;-16.0;-3.0;1.3;7.2;20.0;29;100.0;36.0
2171;308;310;1989-1990;2.5;-15.0;-3.0;2.5;9.0;21.0;28;100.0;33.0
2172;308;310;1989-1991;1.2;-12.0;-3.0;1.2;5.7;13.0;29;100.0;39.0
2173;308;310;1990-1991;-0.1;-18.0;-5.0;-0.1;5.4;17.0;30;100.0;51.0
2174;308;310;1991-1992;0.1;-17.0;-5.0;0.1;4.6;15.0;31;100.0;49.0
2175;308;310;1991-1993;0.2;-13.0;-4.3;0.2;3.5;10.0;31;100.0;47.0
2176;308;310;1992-1993;0.5;-18.0;-5.0;0.5;4.9;14.0;31;100.0;43.0
2177;308;310;1993-1994;-0.8;-18.0;-6.1;-0.8;4.7;15.0;31;100.0;56.0
2178;308;310;1993-1995;-0.1;-13.0;-4.6;-0.1;3.3;10.0;31;100.0;52.0
2179;308;310;1994-1995;0.6;-16.0;-4.5;0.6;5.5;16.0;32;100.0;45.0
2180;308;310;1995-1996;0.8;-16.0;-4.3;0.8;5.5;16.0;32;100.0;41.0
2181;308;310;1995-1997;0.6;-12.0;-3.6;0.6;4.2;10.0;32;100.0;43.0
2182;308;310;1996-1997;0.6;-16.0;-4.9;0.6;6.2;17.0;33;100.0;45.0
2183;308;310;1997-1998;2.1;-15.0;-3.4;2.1;6.6;18.0;33;100.0;36.0
2184;308;310;1997-1999;1.1;-11.0;-3.3;1.1;4.5;11.0;33;100.0;40.0
2185;308;310;1998-1999;0.5;-17.0;-4.9;0.5;5.9;18.0;34;100.0;44.0
2186;308;310;1999-2000;0.9;-15.0;-3.9;0.9;7.5;20.0;34;100.0;41.0
2187;308;301;1977-1979;-2.0;-25.0;-15.0;-2.0;7.4;15.0;2;6.0;55.0
2188;308;301;1979-1981;-5.0;-28.0;-18.0;-5.0;7.3;17.0;2;7.0;59.0
2189;308;301;1981-1983;-3.0;-27.0;-17.8;-3.0;6.3;24.0;1;4.0;58.0
2190;308;301;1983-1985;-5.8;-24.0;-19.5;-5.8;7.8;20.0;2;9.0;60.0
2191;308;301;1984-1985;-26.3;-54.0;-42.7;-26.3;-2.9;18.0;1;5.0;78.0
2192;308;301;1985-1986;-15.9;-57.0;-30.0;-15.9;5.3;38.0;1;2.0;66.0
2193;308;301;1985-1987;-6.8;-27.0;-17.5;-6.8;6.6;12.0;2;6.0;60.0
2194;308;301;1986-1987;-19.2;-53.0;-37.8;-19.2;1.7;29.0;1;5.0;73.0
2195;308;301;1987-1988;-17.5;-44.0;-32.2;-17.5;3.6;35.0;2;5.0;72.0
2196;308;301;1987-1989;-5.6;-26.0;-15.1;-5.6;5.3;19.0;2;8.0;59.0
2197;308;301;1988-1989;-16.8;-48.0;-33.2;-16.8;5.1;30.0;2;5.0;70.0
2198;308;301;1989-1990;-18.9;-48.0;-34.6;-18.9;4.2;34.0;2;6.0;71.0
2199;308;301;1989-1991;-5.7;-26.0;-16.8;-5.7;5.3;17.0;2;8.0;63.0
2200;308;301;1990-1991;-19.8;-49.0;-36.7;-19.8;0.4;27.0;1;5.0;75.0
2201;308;301;1991-1992;-20.4;-50.0;-35.9;-20.4;0.2;23.0;1;4.0;75.0
2202;308;301;1991-1993;-8.5;-26.0;-17.8;-8.5;2.3;14.0;2;7.0;70.0
2203;308;301;1992-1993;-22.2;-48.0;-36.2;-22.2;-3.3;20.0;2;5.0;79.0
2204;308;301;1993-1994;-21.6;-51.0;-37.8;-21.6;-1.0;22.0;1;5.0;76.0
2205;308;301;1993-1995;-8.2;-27.0;-18.7;-8.2;2.0;13.0;2;7.0;70.0
2206;308;301;1994-1995;-19.9;-49.0;-36.2;-19.9;1.2;28.0;1;5.0;74.0
2207;308;301;1995-1996;-20.9;-49.0;-36.0;-20.9;-1.8;20.0;1;5.0;77.0
2208;308;301;1995-1997;-6.3;-27.0;-17.3;-6.3;3.1;12.0;2;7.0;66.0
2209;308;301;1996-1997;-18.7;-50.0;-36.7;-18.7;1.1;30.0;2;5.0;74.0
2210;308;301;1997-1998;-20.3;-47.0;-34.7;-20.3;0.2;26.0;1;4.0;75.0
2211;308;301;1997-1999;-6.7;-27.0;-17.3;-6.7;4.3;15.0;2;7.0;65.0
2212;308;301;1998-1999;-18.6;-49.0;-35.4;-18.6;3.6;32.0;2;4.0;72.0
2213;308;301;1999-2000;-19.0;-48.0;-35.1;-19.0;2.0;27.0;2;4.0;73.0
2214;308;302;1977-1979;1.6;-12.0;-2.4;1.6;4.9;16.0;23;94.0;36.0
2215;308;302;1979-1981;-2.3;-15.0;-5.9;-2.3;0.6;8.0;24;93.0;71.0
2216;308;302;1981-1983;-3.0;-17.0;-7.5;-3.0;-0.1;7.0;24;96.0;76.0
2217;308;302;1983-1985;-1.0;-13.0;-5.1;-1.0;3.1;14.0;23;91.0;59.0
2218;308;302;1984-1985;0.8;-17.0;-4.7;0.8;6.5;18.0;24;95.0;45.0
2219;308;302;1985-1986;3.6;-15.0;-1.6;3.6;10.0;24.0;26;98.0;30.0
2220;308;302;1985-1987;3.1;-9.0;-0.8;3.1;7.3;17.0;24;94.0;28.0
2221;308;302;1986-1987;2.7;-14.0;-2.1;2.7;8.9;22.0;25;95.0;31.0
2222;308;302;1987-1988;0.5;-15.0;-3.4;0.5;6.2;17.0;27;95.0;44.0
2223;308;302;1987-1989;0.9;-9.0;-2.2;0.9;5.3;13.0;26;92.0;37.0
2224;308;302;1988-1989;1.4;-13.0;-2.2;1.4;7.2;20.0;27;95.0;34.0
2225;308;302;1989-1990;2.7;-12.0;-2.0;2.7;9.1;21.0;27;94.0;31.0
2226;308;302;1989-1991;1.4;-9.0;-2.2;1.4;5.8;13.0;26;92.0;37.0
2227;308;302;1990-1991;0.0;-15.0;-4.1;0.0;5.4;17.0;28;95.0;50.0
2228;308;302;1991-1992;0.1;-15.0;-4.5;0.1;4.7;15.0;29;96.0;48.0
2229;308;302;1991-1993;0.3;-11.0;-3.6;0.3;3.6;10.0;28;93.0;46.0
2230;308;302;1992-1993;0.6;-15.0;-4.1;0.6;5.0;14.0;29;95.0;42.0
2231;308;302;1993-1994;-0.6;-16.0;-5.2;-0.6;4.8;14.0;30;95.0;55.0
2232;308;302;1993-1995;0.0;-11.0;-3.9;0.0;3.3;10.0;29;93.0;51.0
2233;308;302;1994-1995;0.7;-14.0;-3.8;0.7;5.6;16.0;30;95.0;43.0
2234;308;302;1995-1996;0.9;-13.0;-3.5;0.9;5.6;15.0;31;95.0;40.0
2235;308;302;1995-1997;0.7;-10.0;-3.0;0.7;4.3;10.0;30;93.0;41.0
2236;308;302;1996-1997;0.7;-13.0;-4.2;0.7;6.2;16.0;32;95.0;43.0
2237;308;302;1997-1998;2.2;-13.0;-2.7;2.2;6.7;18.0;32;96.0;35.0
2238;308;302;1997-1999;1.2;-10.0;-2.6;1.2;4.5;11.0;31;93.0;38.0
2239;308;302;1998-1999;0.6;-14.0;-4.1;0.6;5.9;17.0;32;96.0;43.0
2240;308;302;1999-2000;0.9;-13.0;-3.3;0.9;7.6;20.0;32;96.0;40.0
2241;308;303;1977-1979;-12.4;-25.0;-19.8;-12.4;-3.0;12.0;2;8.0;78.0
2242;308;303;1979-1981;-13.8;-28.0;-23.5;-13.8;-7.4;2.0;2;9.0;89.0
2243;308;303;1981-1983;-18.7;-34.0;-26.9;-18.7;-7.6;-2.0;2;7.0;92.0
2244;308;303;1983-1985;-8.8;-28.0;-22.3;-8.8;-3.5;15.0;3;11.0;78.0
2245;308;303;1984-1985;-17.0;-34.0;-23.4;-17.0;-10.2;6.0;1;4.0;85.0
2246;308;303;1985-1986;-16.5;-41.0;-27.1;-16.5;-4.1;30.0;1;5.0;80.0
2247;308;303;1985-1987;-7.7;-22.0;-17.4;-7.7;-0.3;10.0;2;10.0;76.0
2248;308;303;1986-1987;-14.0;-36.0;-24.4;-14.0;-2.0;32.0;1;5.0;77.0
2249;308;303;1987-1988;-16.2;-34.0;-24.7;-16.2;-7.4;14.0;1;4.0;82.0
2250;308;303;1987-1989;-7.7;-23.0;-15.0;-7.7;-1.2;9.0;2;8.0;77.0
2251;308;303;1988-1989;-15.0;-31.0;-23.0;-15.0;-5.4;6.0;1;4.0;86.0
2252;308;303;1989-1990;-13.2;-34.0;-22.6;-13.2;-6.3;5.0;1;4.0;86.0
2253;308;303;1989-1991;-9.1;-23.0;-16.3;-9.1;-3.3;5.0;2;8.0;83.0
2254;308;303;1990-1991;-18.6;-37.0;-27.3;-18.6;-11.1;4.0;2;5.0;88.0
2255;308;303;1991-1992;-19.0;-35.0;-26.4;-19.0;-12.4;0.0;1;4.0;90.0
2256;308;303;1991-1993;-10.6;-23.0;-16.7;-10.6;-4.9;2.0;2;8.0;88.0
2257;308;303;1992-1993;-17.5;-34.0;-24.9;-17.5;-11.2;3.0;1;4.0;89.0
2258;308;303;1993-1994;-17.0;-34.0;-24.5;-17.0;-9.9;3.0;2;5.0;89.0
2259;308;303;1993-1995;-10.0;-21.0;-15.3;-10.0;-4.2;5.0;3;9.0;85.0
2260;308;303;1994-1995;-16.3;-32.0;-23.8;-16.3;-9.4;2.0;1;4.0;88.0
2261;308;303;1995-1996;-15.9;-31.0;-23.3;-15.9;-7.8;6.0;1;4.0;86.0
2262;308;303;1995-1997;-9.6;-22.0;-15.5;-9.6;-3.9;3.0;2;7.0;86.0
2263;308;303;1996-1997;-15.9;-31.0;-23.1;-15.9;-7.8;5.0;1;4.0;86.0
2264;308;303;1997-1998;-15.8;-31.0;-22.9;-15.8;-7.1;8.0;1;4.0;83.0
2265;308;303;1997-1999;-8.8;-21.0;-14.4;-8.8;-2.7;6.0;2;7.0;81.0
2266;308;303;1998-1999;-16.2;-34.0;-24.6;-16.2;-7.6;5.0;1;4.0;87.0
2267;308;303;1999-2000;-14.8;-30.0;-22.5;-14.8;-6.1;8.0;1;4.0;84.0
2268;308;304;1977-1979;;;;;;;0;0.0;
2269;308;304;1979-1981;;;;;;;0;0.0;
2270;308;304;1981-1983;;;;;;;0;0.0;
2271;308;304;1983-1985;;;;;;;0;0.0;
2272;308;304;1984-1985;;;;;;;0;0.0;
2273;308;304;1985-1986;;;;;;;0;0.0;
2274;308;304;1985-1987;;;;;;;0;0.0;
2275;308;304;1986-1987;;;;;;;0;0.0;
2276;308;304;1987-1988;;;;;;;0;0.0;
2277;308;304;1987-1989;;;;;;;0;0.0;
2278;308;304;1988-1989;;;;;;;0;0.0;
2279;308;304;1989-1990;;;;;;;0;0.0;
2280;308;304;1989-1991;;;;;;;0;0.0;
2281;308;304;1990-1991;;;;;;;0;0.0;
2282;308;304;1991-1992;;;;;;;0;0.0;
2283;308;304;1991-1993;-13.0;-39.0;-31.9;-13.0;-1.2;10.0;0;0.0;77.0
2284;308;304;1992-1993;;;;;;;0;0.0;
2285;308;304;1993-1994;;;;;;;0;0.0;
2286;308;304;1993-1995;;;;;;;0;0.0;
2287;308;304;1994-1995;;;;;;;0;0.0;
2288;308;304;1995-1996;;;;;;;0;0.0;
2289;308;304;1995-1997;;;;;;;0;0.0;
2290;308;304;1996-1997;;;;;;;0;0.0;
2291;308;304;1997-1998;;;;;;;0;0.0;
2292;308;304;1997-1999;;;;;;;0;0.0;
2293;308;304;1998-1999;;;;;;;0;0.0;
2294;308;304;1999-2000;;;;;;;0;0.0;
2295;308;305;1977-1979;-12.8;-24.0;-19.5;-12.8;-3.1;12.0;2;8.0;79.0
2296;308;305;1979-1981;-14.6;-29.0;-24.2;-14.6;-8.7;-3.0;2;9.0;94.0
2297;308;305;1981-1983;-20.5;-34.0;-27.3;-20.5;-9.7;-5.0;2;7.0;95.0
2298;308;305;1983-1985;-10.1;-28.0;-22.6;-10.1;-5.0;7.0;2;9.0;85.0
2299;308;305;1984-1985;-17.3;-35.0;-23.5;-17.3;-10.2;6.0;1;4.0;85.0
2300;308;305;1985-1986;-16.8;-41.0;-27.5;-16.8;-4.9;24.0;1;5.0;81.0
2301;308;305;1985-1987;-7.9;-22.0;-18.1;-7.9;-1.2;5.0;2;9.0;78.0
2302;308;305;1986-1987;-14.2;-35.0;-23.2;-14.2;-3.5;26.0;1;4.0;81.0
2303;308;305;1987-1988;-16.9;-34.0;-25.0;-16.9;-8.3;8.0;1;4.0;85.0
2304;308;305;1987-1989;-7.8;-23.0;-14.9;-7.8;-2.1;7.0;2;7.0;79.0
2305;308;305;1988-1989;-15.8;-32.0;-23.4;-15.8;-7.7;1.0;1;4.0;89.0
2306;308;305;1989-1990;-13.4;-33.0;-22.5;-13.4;-6.6;2.0;1;4.0;87.0
2307;308;305;1989-1991;-9.4;-23.0;-16.3;-9.4;-3.9;2.0;2;8.0;86.0
2308;308;305;1990-1991;-19.0;-36.0;-27.3;-19.0;-12.1;-3.0;1;5.0;91.0
2309;308;305;1991-1992;-19.5;-35.0;-26.5;-19.5;-13.4;-5.0;1;4.0;93.0
2310;308;305;1991-1993;-10.8;-23.0;-16.7;-10.8;-5.4;0.0;2;7.0;90.0
2311;308;305;1992-1993;-17.6;-33.0;-24.7;-17.6;-11.7;-2.0;1;4.0;91.0
2312;308;305;1993-1994;-17.4;-34.0;-24.4;-17.4;-10.7;-2.0;1;5.0;91.0
2313;308;305;1993-1995;-10.0;-21.0;-15.1;-10.0;-4.6;3.0;3;8.0;87.0
2314;308;305;1994-1995;-16.4;-31.0;-23.5;-16.4;-10.1;-2.0;1;4.0;91.0
2315;308;305;1995-1996;-16.4;-31.0;-23.4;-16.4;-9.0;2.0;1;4.0;89.0
2316;308;305;1995-1997;-9.6;-21.0;-15.5;-9.6;-4.3;1.0;2;7.0;88.0
2317;308;305;1996-1997;-16.3;-31.0;-23.3;-16.3;-8.9;2.0;1;3.0;89.0
2318;308;305;1997-1998;-16.3;-31.0;-23.2;-16.3;-8.7;3.0;1;4.0;87.0
2319;308;305;1997-1999;-9.2;-21.0;-14.6;-9.2;-3.6;3.0;2;7.0;84.0
2320;308;305;1998-1999;-16.6;-34.0;-24.8;-16.6;-8.9;1.0;1;4.0;89.0
2321;308;305;1999-2000;-15.1;-30.0;-22.4;-15.1;-7.0;3.0;1;3.0;87.0
2322;308;306;1977-1979;;;;;;;0;0.0;
2323;308;306;1979-1981;;;;;;;0;1.0;
2324;308;306;1981-1983;-2.4;-16.0;-7.9;-2.4;22.0;27.0;0;1.0;64.0
2325;308;306;1983-1985;0.3;-30.0;-9.5;0.3;15.1;15.0;0;1.0;28.0
2326;308;306;1984-1985;;;;;;;0;0.0;
2327;308;306;1985-1986;;;;;;;0;0.0;
2328;308;306;1985-1987;;;;;;;0;1.0;
2329;308;306;1986-1987;;;;;;;0;1.0;
2330;308;306;1987-1988;;;;;;;0;0.0;
2331;308;306;1987-1989;;;;;;;0;0.0;
2332;308;306;1988-1989;;;;;;;0;0.0;
2333;308;306;1989-1990;11.0;-24.0;-13.9;11.0;35.9;84.0;0;0.0;46.0
2334;308;306;1989-1991;7.6;-16.0;-6.0;7.6;18.2;34.0;0;0.0;36.0
2335;308;306;1990-1991;3.0;-33.0;-15.0;3.0;23.6;43.0;0;0.0;43.0
2336;308;306;1991-1992;4.9;-27.0;-11.3;4.9;34.5;66.0;0;0.0;48.0
2337;308;306;1991-1993;2.2;-14.0;-9.1;2.2;20.8;39.0;0;0.0;46.0
2338;308;306;1992-1993;0.1;-41.0;-22.3;0.1;41.3;62.0;0;0.0;49.0
2339;308;306;1993-1994;13.7;-30.0;-15.5;13.7;53.7;111.0;0;0.0;40.0
2340;308;306;1993-1995;7.9;-20.0;-10.5;7.9;30.3;54.0;0;0.0;32.0
2341;308;306;1994-1995;8.1;-33.0;-21.9;8.1;46.8;95.0;0;0.0;39.0
2342;308;306;1995-1996;9.5;-30.0;-7.5;9.5;26.0;53.0;0;0.0;36.0
2343;308;306;1995-1997;-0.9;-26.0;-11.8;-0.9;13.1;23.0;0;0.0;53.0
2344;308;306;1996-1997;6.6;-22.0;-8.3;6.6;57.5;87.0;0;0.0;34.0
2345;308;306;1997-1998;21.2;-21.0;6.1;21.2;53.1;76.0;0;0.0;21.0
2346;308;306;1997-1999;11.1;-8.0;-1.8;11.1;20.6;36.0;0;0.0;29.0
2347;308;306;1998-1999;15.5;-21.0;-6.3;15.5;39.9;81.0;0;0.0;33.0
2348;308;306;1999-2000;6.3;-38.0;-21.7;6.3;50.8;109.0;0;0.0;42.0
2349;308;307;1977-1979;1.8;-8.0;-1.1;1.8;5.3;16.0;21;85.0;32.0
2350;308;307;1979-1981;-2.0;-11.0;-4.7;-2.0;0.8;9.0;22;84.0;69.0
2351;308;307;1981-1983;-2.8;-13.0;-6.6;-2.8;0.1;7.0;22;88.0;74.0
2352;308;307;1983-1985;-0.7;-9.0;-4.0;-0.7;3.5;14.0;20;80.0;56.0
2353;308;307;1984-1985;1.1;-14.0;-3.9;1.1;6.8;18.0;23;91.0;43.0
2354;308;307;1985-1986;4.0;-11.0;-0.5;4.0;10.2;24.0;24;92.0;27.0
2355;308;307;1985-1987;3.5;-5.0;0.4;3.5;7.6;17.0;22;84.0;23.0
2356;308;307;1986-1987;2.9;-11.0;-1.2;2.9;9.1;22.0;24;90.0;28.0
2357;308;307;1987-1988;0.7;-13.0;-2.5;0.7;6.4;17.0;25;90.0;42.0
2358;308;307;1987-1989;1.2;-7.0;-1.2;1.2;5.5;13.0;23;84.0;34.0
2359;308;307;1988-1989;1.6;-10.0;-1.4;1.6;7.5;20.0;26;91.0;32.0
2360;308;307;1989-1990;3.0;-9.0;-1.1;3.0;9.4;21.0;26;90.0;29.0
2361;308;307;1989-1991;1.8;-6.0;-1.0;1.8;6.2;14.0;24;84.0;33.0
2362;308;307;1990-1991;0.3;-11.0;-2.9;0.3;5.7;17.0;27;90.0;48.0
2363;308;307;1991-1992;0.2;-12.0;-3.6;0.2;4.9;15.0;28;92.0;46.0
2364;308;307;1991-1993;0.5;-8.0;-2.3;0.5;3.9;10.0;26;85.0;42.0
2365;308;307;1992-1993;0.8;-12.0;-3.1;0.8;5.2;14.0;28;91.0;39.0
2366;308;307;1993-1994;-0.4;-13.0;-4.1;-0.4;5.1;15.0;28;90.0;53.0
2367;308;307;1993-1995;0.2;-8.0;-2.6;0.2;3.6;10.0;26;84.0;47.0
2368;308;307;1994-1995;0.8;-11.0;-2.9;0.8;5.8;16.0;29;91.0;41.0
2369;308;307;1995-1996;1.1;-11.0;-2.7;1.1;5.8;16.0;29;91.0;38.0
2370;308;307;1995-1997;0.9;-7.0;-2.0;0.9;4.6;10.0;28;85.0;38.0
2371;308;307;1996-1997;0.9;-11.0;-3.5;0.9;6.4;16.0;30;92.0;42.0
2372;308;307;1997-1998;2.4;-10.0;-1.9;2.4;6.9;18.0;31;92.0;33.0
2373;308;307;1997-1999;1.5;-7.0;-1.6;1.5;4.7;11.0;28;86.0;34.0
2374;308;307;1998-1999;0.7;-12.0;-3.3;0.7;6.2;18.0;31;92.0;41.0
2375;308;307;1999-2000;1.1;-11.0;-2.6;1.1;7.8;20.0;31;92.0;38.0
