ID;Bedrijfsgroep;Geslacht;Dienstvorm;Personen_1
1642;XXI, 2. Tramwegen;Totaal mannen en vrouwen;Waterschap;0
1643;XXI, 2. Tramwegen;Totaal mannen en vrouwen;Particulier;9900
1644;XXI, 2. Tramwegen;Mannen;Totaal van alle dienstvormen;13912
1645;XXI, 2. Tramwegen;Mannen;Staat;0
1646;XXI, 2. Tramwegen;Mannen;Provincie;0
1647;XXI, 2. Tramwegen;Mannen;Gemeente;4175
1648;XXI, 2. Tramwegen;Mannen;Waterschap;0
1649;XXI, 2. Tramwegen;Mannen;Particulier;9737
1650;XXI, 2. Tramwegen;Vrouwen;Totaal van alle dienstvormen;195
1651;XXI, 2. Tramwegen;Vrouwen;Staat;0
1652;XXI, 2. Tramwegen;Vrouwen;Provincie;0
1653;XXI, 2. Tramwegen;Vrouwen;Gemeente;32
1654;XXI, 2. Tramwegen;Vrouwen;Waterschap;0
1655;XXI, 2. Tramwegen;Vrouwen;Particulier;163
1656;XXI, 3. Autobusondernemingen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;3104
1657;XXI, 3. Autobusondernemingen;Totaal mannen en vrouwen;Staat;0
1658;XXI, 3. Autobusondernemingen;Totaal mannen en vrouwen;Provincie;0
1659;XXI, 3. Autobusondernemingen;Totaal mannen en vrouwen;Gemeente;145
1660;XXI, 3. Autobusondernemingen;Totaal mannen en vrouwen;Waterschap;0
1661;XXI, 3. Autobusondernemingen;Totaal mannen en vrouwen;Particulier;2959
1662;XXI, 3. Autobusondernemingen;Mannen;Totaal van alle dienstvormen;3070
1663;XXI, 3. Autobusondernemingen;Mannen;Staat;0
1664;XXI, 3. Autobusondernemingen;Mannen;Provincie;0
1665;XXI, 3. Autobusondernemingen;Mannen;Gemeente;145
1666;XXI, 3. Autobusondernemingen;Mannen;Waterschap;0
1667;XXI, 3. Autobusondernemingen;Mannen;Particulier;2925
1668;XXI, 3. Autobusondernemingen;Vrouwen;Totaal van alle dienstvormen;34
1669;XXI, 3. Autobusondernemingen;Vrouwen;Staat;0
1670;XXI, 3. Autobusondernemingen;Vrouwen;Provincie;0
1671;XXI, 3. Autobusondernemingen;Vrouwen;Gemeente;0
1672;XXI, 3. Autobusondernemingen;Vrouwen;Waterschap;0
1673;XXI, 3. Autobusondernemingen;Vrouwen;Particulier;34
1674;XXI, 7. Omnibusdiensten, paardentrams;Totaal mannen en vrouwen;Totaal van alle dienstvormen;18
1675;XXI, 7. Omnibusdiensten, paardentrams;Totaal mannen en vrouwen;Staat;0
1676;XXI, 7. Omnibusdiensten, paardentrams;Totaal mannen en vrouwen;Provincie;0
1677;XXI, 7. Omnibusdiensten, paardentrams;Totaal mannen en vrouwen;Gemeente;2
1678;XXI, 7. Omnibusdiensten, paardentrams;Totaal mannen en vrouwen;Waterschap;0
1679;XXI, 7. Omnibusdiensten, paardentrams;Totaal mannen en vrouwen;Particulier;16
1680;XXI, 7. Omnibusdiensten, paardentrams;Mannen;Totaal van alle dienstvormen;16
1681;XXI, 7. Omnibusdiensten, paardentrams;Mannen;Staat;0
1682;XXI, 7. Omnibusdiensten, paardentrams;Mannen;Provincie;0
1683;XXI, 7. Omnibusdiensten, paardentrams;Mannen;Gemeente;2
1684;XXI, 7. Omnibusdiensten, paardentrams;Mannen;Waterschap;0
1685;XXI, 7. Omnibusdiensten, paardentrams;Mannen;Particulier;14
1686;XXI, 7. Omnibusdiensten, paardentrams;Vrouwen;Totaal van alle dienstvormen;2
1687;XXI, 7. Omnibusdiensten, paardentrams;Vrouwen;Staat;0
1688;XXI, 7. Omnibusdiensten, paardentrams;Vrouwen;Provincie;0
1689;XXI, 7. Omnibusdiensten, paardentrams;Vrouwen;Gemeente;0
1690;XXI, 7. Omnibusdiensten, paardentrams;Vrouwen;Waterschap;0
1691;XXI, 7. Omnibusdiensten, paardentrams;Vrouwen;Particulier;2
1692;XXI, 11. Binnenscheepvaart;Totaal mannen en vrouwen;Totaal van alle dienstvormen;43228
1693;XXI, 11. Binnenscheepvaart;Totaal mannen en vrouwen;Staat;17
1694;XXI, 11. Binnenscheepvaart;Totaal mannen en vrouwen;Provincie;29
1695;XXI, 11. Binnenscheepvaart;Totaal mannen en vrouwen;Gemeente;55
1696;XXI, 11. Binnenscheepvaart;Totaal mannen en vrouwen;Waterschap;6
1697;XXI, 11. Binnenscheepvaart;Totaal mannen en vrouwen;Particulier;43121
1698;XXI, 11. Binnenscheepvaart;Mannen;Totaal van alle dienstvormen;42532
1699;XXI, 11. Binnenscheepvaart;Mannen;Staat;17
1700;XXI, 11. Binnenscheepvaart;Mannen;Provincie;29
1701;XXI, 11. Binnenscheepvaart;Mannen;Gemeente;55
1702;XXI, 11. Binnenscheepvaart;Mannen;Waterschap;6
1703;XXI, 11. Binnenscheepvaart;Mannen;Particulier;42425
1704;XXI, 11. Binnenscheepvaart;Vrouwen;Totaal van alle dienstvormen;696
1705;XXI, 11. Binnenscheepvaart;Vrouwen;Staat;0
1706;XXI, 11. Binnenscheepvaart;Vrouwen;Provincie;0
1707;XXI, 11. Binnenscheepvaart;Vrouwen;Gemeente;0
1708;XXI, 11. Binnenscheepvaart;Vrouwen;Waterschap;0
1709;XXI, 11. Binnenscheepvaart;Vrouwen;Particulier;696
1710;XXI, 12. Veerdiensten;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1694
1711;XXI, 12. Veerdiensten;Totaal mannen en vrouwen;Staat;106
1712;XXI, 12. Veerdiensten;Totaal mannen en vrouwen;Provincie;90
1713;XXI, 12. Veerdiensten;Totaal mannen en vrouwen;Gemeente;756
1714;XXI, 12. Veerdiensten;Totaal mannen en vrouwen;Waterschap;5
1715;XXI, 12. Veerdiensten;Totaal mannen en vrouwen;Particulier;737
1716;XXI, 12. Veerdiensten;Mannen;Totaal van alle dienstvormen;1674
1717;XXI, 12. Veerdiensten;Mannen;Staat;106
1718;XXI, 12. Veerdiensten;Mannen;Provincie;87
1719;XXI, 12. Veerdiensten;Mannen;Gemeente;753
1720;XXI, 12. Veerdiensten;Mannen;Waterschap;5
1721;XXI, 12. Veerdiensten;Mannen;Particulier;723
1722;XXI, 12. Veerdiensten;Vrouwen;Totaal van alle dienstvormen;20
1723;XXI, 12. Veerdiensten;Vrouwen;Staat;0
1724;XXI, 12. Veerdiensten;Vrouwen;Provincie;3
1725;XXI, 12. Veerdiensten;Vrouwen;Gemeente;3
1726;XXI, 12. Veerdiensten;Vrouwen;Waterschap;0
1727;XXI, 12. Veerdiensten;Vrouwen;Particulier;14
1728;XXI, 13. Loods- en seinwezen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1308
1729;XXI, 13. Loods- en seinwezen;Totaal mannen en vrouwen;Staat;1100
1730;XXI, 13. Loods- en seinwezen;Totaal mannen en vrouwen;Provincie;0
1731;XXI, 13. Loods- en seinwezen;Totaal mannen en vrouwen;Gemeente;45
1732;XXI, 13. Loods- en seinwezen;Totaal mannen en vrouwen;Waterschap;0
1733;XXI, 13. Loods- en seinwezen;Totaal mannen en vrouwen;Particulier;163
1734;XXI, 13. Loods- en seinwezen;Mannen;Totaal van alle dienstvormen;1297
1735;XXI, 13. Loods- en seinwezen;Mannen;Staat;1092
1736;XXI, 13. Loods- en seinwezen;Mannen;Provincie;0
1737;XXI, 13. Loods- en seinwezen;Mannen;Gemeente;45
1738;XXI, 13. Loods- en seinwezen;Mannen;Waterschap;0
1739;XXI, 13. Loods- en seinwezen;Mannen;Particulier;160
1740;XXI, 13. Loods- en seinwezen;Vrouwen;Totaal van alle dienstvormen;11
1741;XXI, 13. Loods- en seinwezen;Vrouwen;Staat;8
1742;XXI, 13. Loods- en seinwezen;Vrouwen;Provincie;0
1743;XXI, 13. Loods- en seinwezen;Vrouwen;Gemeente;0
1744;XXI, 13. Loods- en seinwezen;Vrouwen;Waterschap;0
1745;XXI, 13. Loods- en seinwezen;Vrouwen;Particulier;3
1746;XXI, 14. Sluis- en havenwezen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2646
1747;XXI, 14. Sluis- en havenwezen;Totaal mannen en vrouwen;Staat;817
1748;XXI, 14. Sluis- en havenwezen;Totaal mannen en vrouwen;Provincie;275
1749;XXI, 14. Sluis- en havenwezen;Totaal mannen en vrouwen;Gemeente;1010
1750;XXI, 14. Sluis- en havenwezen;Totaal mannen en vrouwen;Waterschap;246
1751;XXI, 14. Sluis- en havenwezen;Totaal mannen en vrouwen;Particulier;298
1752;XXI, 14. Sluis- en havenwezen;Mannen;Totaal van alle dienstvormen;2562
1753;XXI, 14. Sluis- en havenwezen;Mannen;Staat;813
1754;XXI, 14. Sluis- en havenwezen;Mannen;Provincie;265
1755;XXI, 14. Sluis- en havenwezen;Mannen;Gemeente;984
1756;XXI, 14. Sluis- en havenwezen;Mannen;Waterschap;227
1757;XXI, 14. Sluis- en havenwezen;Mannen;Particulier;273
1758;XXI, 14. Sluis- en havenwezen;Vrouwen;Totaal van alle dienstvormen;84
1759;XXI, 14. Sluis- en havenwezen;Vrouwen;Staat;4
1760;XXI, 14. Sluis- en havenwezen;Vrouwen;Provincie;10
1761;XXI, 14. Sluis- en havenwezen;Vrouwen;Gemeente;26
1762;XXI, 14. Sluis- en havenwezen;Vrouwen;Waterschap;19
1763;XXI, 14. Sluis- en havenwezen;Vrouwen;Particulier;25
1764;XXI, 17. Expediteursbedrijven;Totaal mannen en vrouwen;Totaal van alle dienstvormen;33659
1765;XXI, 17. Expediteursbedrijven;Totaal mannen en vrouwen;Staat;351
1766;XXI, 17. Expediteursbedrijven;Totaal mannen en vrouwen;Provincie;14
1767;XXI, 17. Expediteursbedrijven;Totaal mannen en vrouwen;Gemeente;482
1768;XXI, 17. Expediteursbedrijven;Totaal mannen en vrouwen;Waterschap;1
1769;XXI, 17. Expediteursbedrijven;Totaal mannen en vrouwen;Particulier;32811
1770;XXI, 17. Expediteursbedrijven;Mannen;Totaal van alle dienstvormen;32716
1771;XXI, 17. Expediteursbedrijven;Mannen;Staat;331
1772;XXI, 17. Expediteursbedrijven;Mannen;Provincie;14
1773;XXI, 17. Expediteursbedrijven;Mannen;Gemeente;479
1774;XXI, 17. Expediteursbedrijven;Mannen;Waterschap;1
1775;XXI, 17. Expediteursbedrijven;Mannen;Particulier;31891
1776;XXI, 17. Expediteursbedrijven;Vrouwen;Totaal van alle dienstvormen;943
1777;XXI, 17. Expediteursbedrijven;Vrouwen;Staat;20
1778;XXI, 17. Expediteursbedrijven;Vrouwen;Provincie;0
1779;XXI, 17. Expediteursbedrijven;Vrouwen;Gemeente;3
1780;XXI, 17. Expediteursbedrijven;Vrouwen;Waterschap;0
1781;XXI, 17. Expediteursbedrijven;Vrouwen;Particulier;920
1782;XXI, 18. Bestel- en bodediensten;Totaal mannen en vrouwen;Totaal van alle dienstvormen;4939
1783;XXI, 18. Bestel- en bodediensten;Totaal mannen en vrouwen;Staat;1
1784;XXI, 18. Bestel- en bodediensten;Totaal mannen en vrouwen;Provincie;0
1785;XXI, 18. Bestel- en bodediensten;Totaal mannen en vrouwen;Gemeente;7
1786;XXI, 18. Bestel- en bodediensten;Totaal mannen en vrouwen;Waterschap;0
1787;XXI, 18. Bestel- en bodediensten;Totaal mannen en vrouwen;Particulier;4931
1788;XXI, 18. Bestel- en bodediensten;Mannen;Totaal van alle dienstvormen;4855
1789;XXI, 18. Bestel- en bodediensten;Mannen;Staat;1
1790;XXI, 18. Bestel- en bodediensten;Mannen;Provincie;0
1791;XXI, 18. Bestel- en bodediensten;Mannen;Gemeente;6
1792;XXI, 18. Bestel- en bodediensten;Mannen;Waterschap;0
1793;XXI, 18. Bestel- en bodediensten;Mannen;Particulier;4848
1794;XXI, 18. Bestel- en bodediensten;Vrouwen;Totaal van alle dienstvormen;84
1795;XXI, 18. Bestel- en bodediensten;Vrouwen;Staat;0
1796;XXI, 18. Bestel- en bodediensten;Vrouwen;Provincie;0
1797;XXI, 18. Bestel- en bodediensten;Vrouwen;Gemeente;1
1798;XXI, 18. Bestel- en bodediensten;Vrouwen;Waterschap;0
1799;XXI, 18. Bestel- en bodediensten;Vrouwen;Particulier;83
1800;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;26193
1801;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Staat;5
1802;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Provincie;0
1803;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Gemeente;79
1804;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Waterschap;0
1805;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Particulier;26109
1806;XXI, 19. Overige transportondernemingen;Mannen;Totaal van alle dienstvormen;25895
1807;XXI, 19. Overige transportondernemingen;Mannen;Staat;5
1808;XXI, 19. Overige transportondernemingen;Mannen;Provincie;0
1809;XXI, 19. Overige transportondernemingen;Mannen;Gemeente;76
1810;XXI, 19. Overige transportondernemingen;Mannen;Waterschap;0
1811;XXI, 19. Overige transportondernemingen;Mannen;Particulier;25814
1812;XXI, 19. Overige transportondernemingen;Vrouwen;Totaal van alle dienstvormen;298
1813;XXI, 19. Overige transportondernemingen;Vrouwen;Staat;0
1814;XXI, 19. Overige transportondernemingen;Vrouwen;Provincie;0
1815;XXI, 19. Overige transportondernemingen;Vrouwen;Gemeente;3
1816;XXI, 19. Overige transportondernemingen;Vrouwen;Waterschap;0
1817;XXI, 19. Overige transportondernemingen;Vrouwen;Particulier;295
1818;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1177
1819;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Staat;0
1820;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Provincie;0
1821;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Gemeente;305
1822;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Waterschap;0
1823;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Particulier;872
1824;XXI, 22. Begrafeniswezen;Mannen;Totaal van alle dienstvormen;1149
1825;XXI, 22. Begrafeniswezen;Mannen;Staat;0
1826;XXI, 22. Begrafeniswezen;Mannen;Provincie;0
1827;XXI, 22. Begrafeniswezen;Mannen;Gemeente;304
1828;XXI, 22. Begrafeniswezen;Mannen;Waterschap;0
1829;XXI, 22. Begrafeniswezen;Mannen;Particulier;845
1830;XXI, 22. Begrafeniswezen;Vrouwen;Totaal van alle dienstvormen;28
1831;XXI, 22. Begrafeniswezen;Vrouwen;Staat;0
1832;XXI, 22. Begrafeniswezen;Vrouwen;Provincie;0
1833;XXI, 22. Begrafeniswezen;Vrouwen;Gemeente;1
1834;XXI, 22. Begrafeniswezen;Vrouwen;Waterschap;0
1835;XXI, 22. Begrafeniswezen;Vrouwen;Particulier;27
1836;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;24280
1837;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Staat;23056
1838;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Provincie;0
1839;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Gemeente;802
1840;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Waterschap;0
1841;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Particulier;422
1842;XXI, 23. Posterijen, telegr. en telef.;Mannen;Totaal van alle dienstvormen;19119
1843;XXI, 23. Posterijen, telegr. en telef.;Mannen;Staat;18394
1844;XXI, 23. Posterijen, telegr. en telef.;Mannen;Provincie;0
1845;XXI, 23. Posterijen, telegr. en telef.;Mannen;Gemeente;425
1846;XXI, 23. Posterijen, telegr. en telef.;Mannen;Waterschap;0
1847;XXI, 23. Posterijen, telegr. en telef.;Mannen;Particulier;300
1848;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Totaal van alle dienstvormen;5161
1849;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Staat;4662
1850;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Provincie;0
1851;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Gemeente;377
1852;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Waterschap;0
1853;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Particulier;122
1854;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1530
1855;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Staat;146
1856;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Provincie;0
1857;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Gemeente;43
1858;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Waterschap;0
1859;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Particulier;1341
1860;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Totaal van alle dienstvormen;1412
1861;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Staat;144
1862;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Provincie;0
1863;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Gemeente;41
1864;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Waterschap;0
1865;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Particulier;1227
1866;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Totaal van alle dienstvormen;118
1867;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Staat;2
1868;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Provincie;0
1869;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Gemeente;2
1870;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Waterschap;0
1871;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Particulier;114
1872;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;24411
1873;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Staat;37
1874;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Provincie;0
1875;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Gemeente;7
1876;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Waterschap;0
1877;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Particulier;24367
1878;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Totaal van alle dienstvormen;20687
1879;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Staat;34
1880;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Provincie;0
1881;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Gemeente;7
1882;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Waterschap;0
1883;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Particulier;20646
1884;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Totaal van alle dienstvormen;3724
1885;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Staat;3
1886;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Provincie;0
1887;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Gemeente;0
1888;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Waterschap;0
1889;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Particulier;3721
1890;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1152
1891;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Staat;976
1892;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Provincie;0
1893;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Gemeente;176
1894;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Waterschap;0
1895;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Particulier;0
1896;XXII, 2. Cheque- en girodiensten;Mannen;Totaal van alle dienstvormen;508
1897;XXII, 2. Cheque- en girodiensten;Mannen;Staat;353
1898;XXII, 2. Cheque- en girodiensten;Mannen;Provincie;0
1899;XXII, 2. Cheque- en girodiensten;Mannen;Gemeente;155
1900;XXII, 2. Cheque- en girodiensten;Mannen;Waterschap;0
1901;XXII, 2. Cheque- en girodiensten;Mannen;Particulier;0
1902;XXII, 2. Cheque- en girodiensten;Vrouwen;Totaal van alle dienstvormen;644
1903;XXII, 2. Cheque- en girodiensten;Vrouwen;Staat;623
1904;XXII, 2. Cheque- en girodiensten;Vrouwen;Provincie;0
1905;XXII, 2. Cheque- en girodiensten;Vrouwen;Gemeente;21
1906;XXII, 2. Cheque- en girodiensten;Vrouwen;Waterschap;0
1907;XXII, 2. Cheque- en girodiensten;Vrouwen;Particulier;0
1908;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Totaal van alle dienstvormen;670
1909;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Staat;0
1910;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Provincie;0
1911;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Gemeente;7
1912;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Waterschap;0
1913;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Particulier;663
1914;XXII, 4. Hypotheekbanken;Mannen;Totaal van alle dienstvormen;550
1915;XXII, 4. Hypotheekbanken;Mannen;Staat;0
1916;XXII, 4. Hypotheekbanken;Mannen;Provincie;0
1917;XXII, 4. Hypotheekbanken;Mannen;Gemeente;6
1918;XXII, 4. Hypotheekbanken;Mannen;Waterschap;0
1919;XXII, 4. Hypotheekbanken;Mannen;Particulier;544
1920;XXII, 4. Hypotheekbanken;Vrouwen;Totaal van alle dienstvormen;120
1921;XXII, 4. Hypotheekbanken;Vrouwen;Staat;0
1922;XXII, 4. Hypotheekbanken;Vrouwen;Provincie;0
1923;XXII, 4. Hypotheekbanken;Vrouwen;Gemeente;1
1924;XXII, 4. Hypotheekbanken;Vrouwen;Waterschap;0
1925;XXII, 4. Hypotheekbanken;Vrouwen;Particulier;119
1926;XXII, 5. Spaarbanken;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1408
1927;XXII, 5. Spaarbanken;Totaal mannen en vrouwen;Staat;373
1928;XXII, 5. Spaarbanken;Totaal mannen en vrouwen;Provincie;0
1929;XXII, 5. Spaarbanken;Totaal mannen en vrouwen;Gemeente;39
1930;XXII, 5. Spaarbanken;Totaal mannen en vrouwen;Waterschap;0
1931;XXII, 5. Spaarbanken;Totaal mannen en vrouwen;Particulier;996
1932;XXII, 5. Spaarbanken;Mannen;Totaal van alle dienstvormen;1149
1933;XXII, 5. Spaarbanken;Mannen;Staat;284
1934;XXII, 5. Spaarbanken;Mannen;Provincie;0
1935;XXII, 5. Spaarbanken;Mannen;Gemeente;32
1936;XXII, 5. Spaarbanken;Mannen;Waterschap;0
1937;XXII, 5. Spaarbanken;Mannen;Particulier;833
1938;XXII, 5. Spaarbanken;Vrouwen;Totaal van alle dienstvormen;259
1939;XXII, 5. Spaarbanken;Vrouwen;Staat;89
1940;XXII, 5. Spaarbanken;Vrouwen;Provincie;0
1941;XXII, 5. Spaarbanken;Vrouwen;Gemeente;7
1942;XXII, 5. Spaarbanken;Vrouwen;Waterschap;0
1943;XXII, 5. Spaarbanken;Vrouwen;Particulier;163
1944;XXII, 6. Banken van leening en pandjesh.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;270
1945;XXII, 6. Banken van leening en pandjesh.;Totaal mannen en vrouwen;Staat;0
1946;XXII, 6. Banken van leening en pandjesh.;Totaal mannen en vrouwen;Provincie;0
1947;XXII, 6. Banken van leening en pandjesh.;Totaal mannen en vrouwen;Gemeente;184
1948;XXII, 6. Banken van leening en pandjesh.;Totaal mannen en vrouwen;Waterschap;0
1949;XXII, 6. Banken van leening en pandjesh.;Totaal mannen en vrouwen;Particulier;86
1950;XXII, 6. Banken van leening en pandjesh.;Mannen;Totaal van alle dienstvormen;235
1951;XXII, 6. Banken van leening en pandjesh.;Mannen;Staat;0
1952;XXII, 6. Banken van leening en pandjesh.;Mannen;Provincie;0
1953;XXII, 6. Banken van leening en pandjesh.;Mannen;Gemeente;166
1954;XXII, 6. Banken van leening en pandjesh.;Mannen;Waterschap;0
1955;XXII, 6. Banken van leening en pandjesh.;Mannen;Particulier;69
1956;XXII, 6. Banken van leening en pandjesh.;Vrouwen;Totaal van alle dienstvormen;35
1957;XXII, 6. Banken van leening en pandjesh.;Vrouwen;Staat;0
1958;XXII, 6. Banken van leening en pandjesh.;Vrouwen;Provincie;0
1959;XXII, 6. Banken van leening en pandjesh.;Vrouwen;Gemeente;18
1960;XXII, 6. Banken van leening en pandjesh.;Vrouwen;Waterschap;0
1961;XXII, 6. Banken van leening en pandjesh.;Vrouwen;Particulier;17
1962;XXII, 8. Loterijkantoren;Totaal mannen en vrouwen;Totaal van alle dienstvormen;361
1963;XXII, 8. Loterijkantoren;Totaal mannen en vrouwen;Staat;164
1964;XXII, 8. Loterijkantoren;Totaal mannen en vrouwen;Provincie;0
1965;XXII, 8. Loterijkantoren;Totaal mannen en vrouwen;Gemeente;0
1966;XXII, 8. Loterijkantoren;Totaal mannen en vrouwen;Waterschap;0
1967;XXII, 8. Loterijkantoren;Totaal mannen en vrouwen;Particulier;197
1968;XXII, 8. Loterijkantoren;Mannen;Totaal van alle dienstvormen;181
1969;XXII, 8. Loterijkantoren;Mannen;Staat;46
1970;XXII, 8. Loterijkantoren;Mannen;Provincie;0
1971;XXII, 8. Loterijkantoren;Mannen;Gemeente;0
1972;XXII, 8. Loterijkantoren;Mannen;Waterschap;0
1973;XXII, 8. Loterijkantoren;Mannen;Particulier;135
1974;XXII, 8. Loterijkantoren;Vrouwen;Totaal van alle dienstvormen;180
1975;XXII, 8. Loterijkantoren;Vrouwen;Staat;118
1976;XXII, 8. Loterijkantoren;Vrouwen;Provincie;0
1977;XXII, 8. Loterijkantoren;Vrouwen;Gemeente;0
1978;XXII, 8. Loterijkantoren;Vrouwen;Waterschap;0
1979;XXII, 8. Loterijkantoren;Vrouwen;Particulier;62
1980;XXIII, 1. Verzekeringsm. en ziekenf.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;20217
1981;XXIII, 1. Verzekeringsm. en ziekenf.;Totaal mannen en vrouwen;Staat;3447
1982;XXIII, 1. Verzekeringsm. en ziekenf.;Totaal mannen en vrouwen;Provincie;0
1983;XXIII, 1. Verzekeringsm. en ziekenf.;Totaal mannen en vrouwen;Gemeente;40
1984;XXIII, 1. Verzekeringsm. en ziekenf.;Totaal mannen en vrouwen;Waterschap;0
1985;XXIII, 1. Verzekeringsm. en ziekenf.;Totaal mannen en vrouwen;Particulier;16730
1986;XXIII, 1. Verzekeringsm. en ziekenf.;Mannen;Totaal van alle dienstvormen;16716
1987;XXIII, 1. Verzekeringsm. en ziekenf.;Mannen;Staat;2466
1988;XXIII, 1. Verzekeringsm. en ziekenf.;Mannen;Provincie;0
1989;XXIII, 1. Verzekeringsm. en ziekenf.;Mannen;Gemeente;35
1990;XXIII, 1. Verzekeringsm. en ziekenf.;Mannen;Waterschap;0
1991;XXIII, 1. Verzekeringsm. en ziekenf.;Mannen;Particulier;14215
1992;XXIII, 1. Verzekeringsm. en ziekenf.;Vrouwen;Totaal van alle dienstvormen;3501
1993;XXIII, 1. Verzekeringsm. en ziekenf.;Vrouwen;Staat;981
1994;XXIII, 1. Verzekeringsm. en ziekenf.;Vrouwen;Provincie;0
1995;XXIII, 1. Verzekeringsm. en ziekenf.;Vrouwen;Gemeente;5
