ID;Grootteklasse;RegioS;Rechtsvorm;Perioden;Bedrijven_1;TotaalAantalWerknemers_2;AantalVasteWerknemers_3;AantalLosseWerknemers_4;TotaalArbeid_5;ArbeidOndernemers_6;ArbeidHuwelijksPartners_7;ArbeidOverigeGezinsleden_8;NettoOmzet_9;TotaalBedrijfslasten_10;InkoopwaardeOmzet_11;Personeelslasten_12;OverigeBedrijfslasten_13;TotaalOverigeOpbrengstenEnLasten_14;SaldoInterest_15;SaldoBuitengewoneBatenEnLasten_16;ResultaatVoorBelastingen_17;TotaalInvesteringen_18;GrondEnTerreinen_19;Bedrijfsgebouwen_20;MachinesEnInstallaties_21;VrachtAutoSEnAanhangwagens_22;TotaalNettoOmzet_23;AanlegEnOnderhoudTuinenTerreinen_24;OnderhoudBermenEnWegen_25;BestratingsEnRioleringswerkzaamheden_26;OmzetTuincentrum_27;OverigeOmzet_28;TotaalInkoopwaardeOmzet_29;TotaalInkopenGrondEnHulpstoffen_30;Beplanting_31;DoodMateriaal_32;OverigeGrondEnHulpstoffen_33;KunstmestEnBestrijdingsmiddelen_34;WerkDoorDerden_35;TotaalPersoneelslasten_36;BrutoLonen_37;SocialeLasten_38;OverigePersoneelslasten_39;TotaalOverigeBedrijfslasten_40;BrandstoffenTrekkracht_41;TotaalAlgemeneKosten_42;Huisvestingskosten_43;HuurGebouwenEnTerreinen_44;HuurMachinesEnTransportmiddelen_45;Autokosten_46;KostenVanVerzekeringen_47;Reclamekosten_48;OverigeAlgemeneKosten_49;OverigeBetaaldArbeid_50;Afschrijvingen_51
311;Totaal grootteklassen;Noord-Brabant;Gezinsbedrijf;2000;580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;Totaal grootteklassen;Noord-Brabant;NV of BV;1990;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;Totaal grootteklassen;Noord-Brabant;NV of BV;1993;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;Totaal grootteklassen;Noord-Brabant;NV of BV;1996;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;Totaal grootteklassen;Noord-Brabant;NV of BV;2000;71;0.7;0.6;0.1;4.0;4.0;0.0;0.0;52.0;49.0;14.0;21.0;14.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;2.0;1.0;52.0;38.0;5.0;2.0;0.0;7.0;14.0;10.0;4.0;4.0;1.0;0.0;5.0;21.0;15.0;5.0;1.0;14.0;1.0;8.0;1.0;1.0;0.0;2.0;0.0;0.0;4.0;2.0;3.0
316;Totaal grootteklassen;Noord-Brabant;Andere rechtsvormen;1990;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;Totaal grootteklassen;Noord-Brabant;Andere rechtsvormen;1993;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;Totaal grootteklassen;Noord-Brabant;Andere rechtsvormen;1996;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;Totaal grootteklassen;Noord-Brabant;Andere rechtsvormen;2000;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;Totaal grootteklassen;Limburg;Totaal rechtsvormen;1990;142;0.6;0.2;0.4;119.0;107.0;11.0;0.0;30.0;32.0;9.0;16.0;7.0;0.0;0.0;0.0;-4.0;3.0;0.0;0.0;1.0;1.0;30.0;24.0;2.0;1.0;2.0;1.0;9.0;7.0;4.0;3.0;1.0;0.0;2.0;16.0;12.0;3.0;1.0;7.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0
321;Totaal grootteklassen;Limburg;Totaal rechtsvormen;1993;163;0.5;0.2;0.3;120.0;108.0;10.0;1.0;27.0;24.0;7.0;11.0;6.0;-1.0;0.0;-1.0;2.0;2.0;0.0;0.0;1.0;1.0;27.0;23.0;2.0;1.0;1.0;0.0;7.0;6.0;2.0;2.0;1.0;0.0;1.0;11.0;8.0;2.0;0.0;6.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0
322;Totaal grootteklassen;Limburg;Totaal rechtsvormen;1996;176;0.6;0.4;0.2;178.0;161.0;15.0;2.0;39.0;34.0;12.0;14.0;8.0;0.0;0.0;0.0;5.0;5.0;1.0;1.0;2.0;2.0;39.0;33.0;2.0;1.0;2.0;1.0;12.0;10.0;4.0;5.0;1.0;0.0;2.0;14.0;10.0;3.0;1.0;8.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0
323;Totaal grootteklassen;Limburg;Totaal rechtsvormen;2000;257;1.1;0.8;0.3;263.0;248.0;14.0;1.0;86.0;75.0;25.0;30.0;21.0;-1.0;-1.0;0.0;10.0;7.0;1.0;1.0;3.0;2.0;86.0;47.0;5.0;2.0;1.0;30.0;25.0;16.0;5.0;8.0;2.0;1.0;8.0;30.0;21.0;8.0;1.0;21.0;1.0;12.0;1.0;1.0;1.0;2.0;0.0;1.0;6.0;4.0;4.0
324;Totaal grootteklassen;Limburg;Coöperatieve vereniging;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
325;Totaal grootteklassen;Limburg;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
326;Totaal grootteklassen;Limburg;Coöperatieve vereniging;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
327;Totaal grootteklassen;Limburg;Coöperatieve vereniging;2000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;Totaal grootteklassen;Limburg;Gezinsbedrijf;1990;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;Totaal grootteklassen;Limburg;Gezinsbedrijf;1993;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;Totaal grootteklassen;Limburg;Gezinsbedrijf;1996;147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;Totaal grootteklassen;Limburg;Gezinsbedrijf;2000;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;Totaal grootteklassen;Limburg;NV of BV;1990;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;Totaal grootteklassen;Limburg;NV of BV;1993;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;Totaal grootteklassen;Limburg;NV of BV;1996;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;Totaal grootteklassen;Limburg;NV of BV;2000;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;Totaal grootteklassen;Limburg;Andere rechtsvormen;1990;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;Totaal grootteklassen;Limburg;Andere rechtsvormen;1993;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;Totaal grootteklassen;Limburg;Andere rechtsvormen;1996;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;Totaal grootteklassen;Limburg;Andere rechtsvormen;2000;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;0 tot 10 werknemers;Totaal Nederland;Totaal rechtsvormen;1990;2189;4.6;2.0;2.6;2159.0;1895.0;244.0;12.0;275.0;238.0;88.0;93.0;57.0;-2.0;-3.0;1.0;8.0;26.0;4.0;6.0;8.0;8.0;275.0;225.0;7.0;10.0;18.0;15.0;88.0;78.0;35.0;31.0;7.0;5.0;9.0;93.0;70.0;19.0;4.0;57.0;3.0;38.0;3.0;2.0;1.0;12.0;2.0;3.0;15.0;2.0;15.0
341;0 tot 10 werknemers;Totaal Nederland;Totaal rechtsvormen;1993;2703;3.5;1.7;1.8;2257.0;2014.0;229.0;3.0;239.0;192.0;76.0;67.0;49.0;-6.0;-4.0;-1.0;42.0;20.0;3.0;4.0;6.0;6.0;239.0;217.0;5.0;4.0;8.0;5.0;76.0;70.0;30.0;30.0;8.0;2.0;7.0;67.0;49.0;15.0;3.0;49.0;2.0;32.0;3.0;1.0;1.0;10.0;2.0;3.0;12.0;2.0;13.0
342;0 tot 10 werknemers;Totaal Nederland;Totaal rechtsvormen;1996;3223;4.7;3.0;1.7;3547.0;3242.0;288.0;15.0;362.0;288.0;124.0;86.0;77.0;-2.0;-5.0;3.0;72.0;44.0;6.0;9.0;14.0;15.0;362.0;318.0;4.0;10.0;17.0;13.0;124.0;110.0;45.0;53.0;9.0;3.0;14.0;86.0;65.0;17.0;5.0;77.0;5.0;48.0;5.0;2.0;2.0;14.0;3.0;5.0;19.0;4.0;20.0
343;0 tot 10 werknemers;Totaal Nederland;Totaal rechtsvormen;2000;4328;5.3;4.7;0.5;4395.0;4144.0;237.0;27.0;580.0;446.0;195.0;130.0;120.0;-7.0;-5.0;-2.0;127.0;59.0;8.0;11.0;21.0;20.0;580.0;488.0;21.0;14.0;16.0;40.0;195.0;164.0;58.0;81.0;21.0;4.0;31.0;130.0;92.0;29.0;9.0;120.0;7.0;75.0;6.0;3.0;2.0;22.0;5.0;7.0;30.0;8.0;30.0
344;0 tot 10 werknemers;Totaal Nederland;Coöperatieve vereniging;1990;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;0 tot 10 werknemers;Totaal Nederland;Coöperatieve vereniging;1993;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;0 tot 10 werknemers;Totaal Nederland;Coöperatieve vereniging;1996;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;0 tot 10 werknemers;Totaal Nederland;Coöperatieve vereniging;2000;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;0 tot 10 werknemers;Totaal Nederland;Gezinsbedrijf;1990;1962;3.0;1.2;1.8;2142.0;1881.0;241.0;12.0;205.0;174.0;67.0;62.0;45.0;-3.0;-4.0;1.0;6.0;22.0;3.0;5.0;6.0;7.0;205.0;175.0;3.0;7.0;16.0;5.0;67.0;62.0;27.0;26.0;6.0;3.0;6.0;62.0;46.0;13.0;2.0;45.0;2.0;30.0;2.0;1.0;1.0;10.0;1.0;3.0;12.0;1.0;12.0
349;0 tot 10 werknemers;Totaal Nederland;Gezinsbedrijf;1993;2431;2.6;1.2;1.4;2245.0;2003.0;228.0;3.0;193.0;148.0;64.0;45.0;38.0;-3.0;-4.0;0.0;42.0;18.0;3.0;4.0;5.0;5.0;193.0;178.0;1.0;3.0;8.0;4.0;64.0;60.0;26.0;26.0;6.0;2.0;5.0;45.0;33.0;10.0;2.0;38.0;1.0;25.0;2.0;1.0;1.0;8.0;1.0;3.0;10.0;1.0;11.0
350;0 tot 10 werknemers;Totaal Nederland;Gezinsbedrijf;1996;2949;3.6;2.3;1.4;3432.0;3144.0;279.0;6.0;293.0;224.0;101.0;61.0;63.0;-1.0;-4.0;3.0;68.0;38.0;4.0;8.0;12.0;14.0;293.0;259.0;3.0;8.0;12.0;11.0;101.0;90.0;37.0;43.0;7.0;3.0;11.0;61.0;45.0;12.0;3.0;63.0;4.0;39.0;4.0;1.0;1.0;11.0;3.0;4.0;15.0;3.0;16.0
351;0 tot 10 werknemers;Totaal Nederland;Gezinsbedrijf;2000;3998;3.8;3.4;0.4;4354.0;4103.0;237.0;27.0;472.0;348.0;162.0;92.0;94.0;-8.0;-6.0;-2.0;116.0;53.0;8.0;10.0;17.0;18.0;472.0;417.0;6.0;11.0;16.0;23.0;162.0;140.0;51.0;72.0;14.0;3.0;22.0;92.0;65.0;21.0;6.0;94.0;6.0;58.0;5.0;2.0;2.0;18.0;4.0;6.0;22.0;6.0;24.0
352;0 tot 10 werknemers;Totaal Nederland;NV of BV;1990;196;1.5;0.7;0.7;0.0;0.0;0.0;0.0;66.0;60.0;19.0;30.0;12.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;1.0;1.0;66.0;47.0;3.0;4.0;2.0;9.0;19.0;15.0;7.0;5.0;0.0;3.0;4.0;30.0;22.0;6.0;2.0;12.0;1.0;7.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;1.0;3.0
353;0 tot 10 werknemers;Totaal Nederland;NV of BV;1993;247;0.9;0.5;0.4;0.0;0.0;0.0;0.0;44.0;42.0;11.0;21.0;10.0;-2.0;-1.0;-2.0;-1.0;2.0;0.0;0.0;1.0;1.0;44.0;37.0;4.0;1.0;0.0;1.0;11.0;9.0;4.0;4.0;2.0;0.0;2.0;21.0;16.0;4.0;1.0;10.0;0.0;7.0;1.0;0.0;0.0;2.0;0.0;1.0;3.0;1.0;2.0
354;0 tot 10 werknemers;Totaal Nederland;NV of BV;1996;243;1.0;0.7;0.3;89.0;74.0;7.0;8.0;64.0;60.0;22.0;24.0;14.0;-1.0;-1.0;0.0;4.0;6.0;1.0;2.0;2.0;1.0;64.0;55.0;1.0;2.0;5.0;1.0;22.0;19.0;8.0;9.0;2.0;0.0;3.0;24.0;18.0;5.0;1.0;14.0;1.0;8.0;1.0;1.0;0.0;2.0;0.0;1.0;3.0;1.0;4.0
355;0 tot 10 werknemers;Totaal Nederland;NV of BV;2000;297;1.4;1.3;0.1;16.0;16.0;0.0;0.0;104.0;94.0;32.0;37.0;25.0;1.0;1.0;0.0;11.0;7.0;0.0;1.0;4.0;2.0;104.0;68.0;16.0;3.0;0.0;17.0;32.0;23.0;7.0;9.0;7.0;1.0;9.0;37.0;27.0;8.0;3.0;25.0;2.0;17.0;2.0;1.0;0.0;4.0;1.0;1.0;8.0;1.0;5.0
356;0 tot 10 werknemers;Totaal Nederland;Andere rechtsvormen;1990;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;0 tot 10 werknemers;Totaal Nederland;Andere rechtsvormen;1993;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;0 tot 10 werknemers;Totaal Nederland;Andere rechtsvormen;1996;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;0 tot 10 werknemers;Totaal Nederland;Andere rechtsvormen;2000;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;0 tot 10 werknemers;Noord-Nederland;Totaal rechtsvormen;1990;162;0.3;0.1;0.2;177.0;155.0;20.0;1.0;20.0;16.0;6.0;6.0;4.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;20.0;16.0;0.0;1.0;2.0;1.0;6.0;6.0;3.0;2.0;0.0;0.0;1.0;6.0;5.0;1.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
361;0 tot 10 werknemers;Noord-Nederland;Totaal rechtsvormen;1993;199;0.2;0.1;0.1;171.0;151.0;20.0;0.0;17.0;13.0;6.0;4.0;3.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;17.0;15.0;0.0;0.0;1.0;0.0;6.0;5.0;2.0;2.0;0.0;0.0;0.0;4.0;3.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
362;0 tot 10 werknemers;Noord-Nederland;Totaal rechtsvormen;1996;268;0.3;0.2;0.1;310.0;284.0;25.0;1.0;28.0;22.0;9.0;6.0;6.0;0.0;0.0;0.0;6.0;3.0;0.0;1.0;1.0;1.0;28.0;24.0;0.0;1.0;1.0;1.0;9.0;8.0;4.0;4.0;1.0;0.0;1.0;6.0;5.0;1.0;0.0;6.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
363;0 tot 10 werknemers;Noord-Nederland;Totaal rechtsvormen;2000;372;0.4;0.4;0.1;388.0;367.0;19.0;3.0;50.0;35.0;16.0;10.0;9.0;-1.0;-1.0;0.0;14.0;5.0;1.0;1.0;2.0;1.0;50.0;44.0;1.0;1.0;1.0;2.0;16.0;14.0;5.0;7.0;2.0;0.0;2.0;10.0;7.0;2.0;1.0;9.0;1.0;6.0;1.0;0.0;0.0;2.0;0.0;1.0;2.0;1.0;2.0
364;0 tot 10 werknemers;Noord-Nederland;Coöperatieve vereniging;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
365;0 tot 10 werknemers;Noord-Nederland;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
366;0 tot 10 werknemers;Noord-Nederland;Coöperatieve vereniging;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
367;0 tot 10 werknemers;Noord-Nederland;Coöperatieve vereniging;2000;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
368;0 tot 10 werknemers;Noord-Nederland;Gezinsbedrijf;1990;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;0 tot 10 werknemers;Noord-Nederland;Gezinsbedrijf;1993;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;0 tot 10 werknemers;Noord-Nederland;Gezinsbedrijf;1996;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;0 tot 10 werknemers;Noord-Nederland;Gezinsbedrijf;2000;356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;0 tot 10 werknemers;Noord-Nederland;NV of BV;1990;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;0 tot 10 werknemers;Noord-Nederland;NV of BV;1993;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;0 tot 10 werknemers;Noord-Nederland;NV of BV;1996;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;0 tot 10 werknemers;Noord-Nederland;NV of BV;2000;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;0 tot 10 werknemers;Noord-Nederland;Andere rechtsvormen;1990;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;0 tot 10 werknemers;Noord-Nederland;Andere rechtsvormen;1993;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;0 tot 10 werknemers;Noord-Nederland;Andere rechtsvormen;1996;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;0 tot 10 werknemers;Noord-Nederland;Andere rechtsvormen;2000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;0 tot 10 werknemers;Oost-Nederland;Totaal rechtsvormen;1990;427;0.9;0.4;0.5;443.0;380.0;58.0;3.0;55.0;45.0;17.0;17.0;12.0;-1.0;-1.0;0.0;3.0;5.0;1.0;1.0;1.0;2.0;55.0;46.0;1.0;2.0;4.0;2.0;17.0;15.0;7.0;6.0;1.0;1.0;2.0;17.0;12.0;3.0;1.0;12.0;0.0;8.0;1.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;3.0
381;0 tot 10 werknemers;Oost-Nederland;Totaal rechtsvormen;1993;545;0.7;0.3;0.4;483.0;432.0;49.0;1.0;49.0;39.0;16.0;13.0;10.0;-1.0;-1.0;0.0;9.0;4.0;1.0;1.0;1.0;1.0;49.0;45.0;1.0;1.0;2.0;1.0;16.0;15.0;6.0;7.0;2.0;0.0;1.0;13.0;10.0;3.0;1.0;10.0;0.0;6.0;1.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;3.0
382;0 tot 10 werknemers;Oost-Nederland;Totaal rechtsvormen;1996;654;1.0;0.6;0.4;765.0;697.0;65.0;3.0;76.0;60.0;26.0;18.0;16.0;-1.0;-1.0;0.0;16.0;9.0;1.0;2.0;3.0;3.0;76.0;67.0;1.0;2.0;4.0;2.0;26.0;23.0;10.0;11.0;2.0;1.0;3.0;18.0;13.0;4.0;1.0;16.0;1.0;10.0;1.0;0.0;0.0;3.0;1.0;1.0;4.0;1.0;4.0
383;0 tot 10 werknemers;Oost-Nederland;Totaal rechtsvormen;2000;1001;1.3;1.1;0.1;1028.0;969.0;56.0;6.0;134.0;104.0;45.0;31.0;27.0;-2.0;-1.0;0.0;29.0;13.0;2.0;2.0;5.0;5.0;134.0;114.0;4.0;3.0;4.0;9.0;45.0;39.0;14.0;19.0;5.0;1.0;7.0;31.0;22.0;7.0;2.0;27.0;2.0;17.0;1.0;1.0;1.0;5.0;1.0;2.0;7.0;2.0;7.0
384;0 tot 10 werknemers;Oost-Nederland;Coöperatieve vereniging;1990;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;0 tot 10 werknemers;Oost-Nederland;Coöperatieve vereniging;1993;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;0 tot 10 werknemers;Oost-Nederland;Coöperatieve vereniging;1996;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;0 tot 10 werknemers;Oost-Nederland;Coöperatieve vereniging;2000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;0 tot 10 werknemers;Oost-Nederland;Gezinsbedrijf;1990;388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;0 tot 10 werknemers;Oost-Nederland;Gezinsbedrijf;1993;499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;0 tot 10 werknemers;Oost-Nederland;Gezinsbedrijf;1996;620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;0 tot 10 werknemers;Oost-Nederland;Gezinsbedrijf;2000;932;1.0;0.9;0.1;1015.0;956.0;56.0;6.0;112.0;84.0;39.0;23.0;22.0;-2.0;-1.0;0.0;27.0;12.0;2.0;2.0;4.0;4.0;112.0;99.0;2.0;2.0;4.0;6.0;39.0;34.0;13.0;17.0;3.0;1.0;5.0;23.0;16.0;5.0;1.0;22.0;1.0;14.0;1.0;0.0;0.0;4.0;1.0;1.0;5.0;1.0;6.0
392;0 tot 10 werknemers;Oost-Nederland;NV of BV;1990;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;0 tot 10 werknemers;Oost-Nederland;NV of BV;1993;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;0 tot 10 werknemers;Oost-Nederland;NV of BV;1996;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;0 tot 10 werknemers;Oost-Nederland;NV of BV;2000;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;0 tot 10 werknemers;Oost-Nederland;Andere rechtsvormen;1990;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;0 tot 10 werknemers;Oost-Nederland;Andere rechtsvormen;1993;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;0 tot 10 werknemers;Oost-Nederland;Andere rechtsvormen;1996;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;0 tot 10 werknemers;Oost-Nederland;Andere rechtsvormen;2000;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;0 tot 10 werknemers;West-Nederland;Totaal rechtsvormen;1990;1121;2.4;1.1;1.3;1089.0;967.0;113.0;5.0;145.0;125.0;47.0;49.0;30.0;-1.0;-1.0;1.0;6.0;13.0;2.0;3.0;4.0;4.0;145.0;119.0;3.0;6.0;8.0;9.0;47.0;41.0;18.0;17.0;4.0;3.0;5.0;49.0;37.0;10.0;2.0;30.0;1.0;20.0;1.0;1.0;1.0;6.0;1.0;2.0;8.0;1.0;8.0
