ID;SBI93;RegioS;Perioden;AantalBanenVanWerknemersNiveau_1;AantalBanenVanWerknemersMutatie_2
7390;4;Hendrik-Ido-Ambacht;2005 31 december voorlopig;5.67;-0.26
7391;4;Hengelo (Gld.);1993 30 september;1.92;
7392;4;Hengelo (Gld.);1994 30 september;1.83;
7393;4;Hengelo (Gld.);1995 31 december;1.91;
7394;4;Hengelo (Gld.);1996 31 december;1.95;-0.01
7395;4;Hengelo (Gld.);1997 31 december;1.99;0.04
7396;4;Hengelo (Gld.);1998 31 december;2.05;0.09
7397;4;Hengelo (Gld.);1999 31 december voorlopig;2.26;0.21
7398;4;Hengelo (Gld.);1999 31 december nader voorlopig;2.21;
7399;4;Hengelo (Gld.);2000 31 december voorlopig;2.41;0.2
7400;4;Hengelo (Gld.);2000 31 december nader voorlopig;2.42;
7401;4;Hengelo (Gld.);2001 31 december voorlopig;2.64;0.22
7402;4;Hengelo (Gld.);2001 31 december nader voorlopig;2.63;
7403;4;Hengelo (Gld.);2002 31 december voorlopig;2.49;-0.14
7404;4;Hengelo (Gld.);2002 31 december nader voorlopig;2.38;
7405;4;Hengelo (Gld.);2003 31 december voorlopig;2.18;-0.2
7406;4;Hengelo (Gld.);2003 31 december nader voorlopig;2.23;
7407;4;Hengelo (Gld.);2004 31 december voorlopig;2.26;0.04
7408;4;Hengelo (Gld.);2004 31 december nader voorlopig;2.24;
7409;4;Hengelo (Gld.);2005 31 december voorlopig;0.0;0.0
7410;4;Hengelo (O.);1993 30 september;34.01;
7411;4;Hengelo (O.);1994 30 september;33.86;
7412;4;Hengelo (O.);1995 31 december;34.8;
7413;4;Hengelo (O.);1996 31 december;36.06;1.23
7414;4;Hengelo (O.);1997 31 december;35.85;-0.01
7415;4;Hengelo (O.);1998 31 december;36.25;1.29
7416;4;Hengelo (O.);1999 31 december voorlopig;36.62;0.37
7417;4;Hengelo (O.);1999 31 december nader voorlopig;38.46;
7418;4;Hengelo (O.);2000 31 december voorlopig;40.19;1.73
7419;4;Hengelo (O.);2000 31 december nader voorlopig;39.68;
7420;4;Hengelo (O.);2001 31 december voorlopig;39.47;-0.21
7421;4;Hengelo (O.);2001 31 december nader voorlopig;38.9;
7422;4;Hengelo (O.);2002 31 december voorlopig;39.0;0.1
7423;4;Hengelo (O.);2002 31 december nader voorlopig;40.11;
7424;4;Hengelo (O.);2003 31 december voorlopig;39.6;-0.51
7425;4;Hengelo (O.);2003 31 december nader voorlopig;40.13;
7426;4;Hengelo (O.);2004 31 december voorlopig;40.19;0.07
7427;4;Hengelo (O.);2004 31 december nader voorlopig;40.41;
7428;4;Hengelo (O.);2005 31 december voorlopig;40.35;-0.06
7429;4;'s-Hertogenbosch;1993 30 september;58.66;
7430;4;'s-Hertogenbosch;1994 30 september;60.55;
7431;4;'s-Hertogenbosch;1995 31 december;63.75;
7432;4;'s-Hertogenbosch;1996 31 december;76.88;4.16
7433;4;'s-Hertogenbosch;1997 31 december;82.35;3.06
7434;4;'s-Hertogenbosch;1998 31 december;83.47;3.49
7435;4;'s-Hertogenbosch;1999 31 december voorlopig;86.38;2.91
7436;4;'s-Hertogenbosch;1999 31 december nader voorlopig;90.66;
7437;4;'s-Hertogenbosch;2000 31 december voorlopig;94.87;4.21
7438;4;'s-Hertogenbosch;2000 31 december nader voorlopig;92.49;
7439;4;'s-Hertogenbosch;2001 31 december voorlopig;94.7;2.21
7440;4;'s-Hertogenbosch;2001 31 december nader voorlopig;93.3;
7441;4;'s-Hertogenbosch;2002 31 december voorlopig;91.84;-1.47
7442;4;'s-Hertogenbosch;2002 31 december nader voorlopig;90.93;
7443;4;'s-Hertogenbosch;2003 31 december voorlopig;89.79;-1.13
7444;4;'s-Hertogenbosch;2003 31 december nader voorlopig;90.45;
7445;4;'s-Hertogenbosch;2004 31 december voorlopig;88.18;-2.27
7446;4;'s-Hertogenbosch;2004 31 december nader voorlopig;88.1;
7447;4;'s-Hertogenbosch;2005 31 december voorlopig;89.27;1.17
7448;4;Heteren;1993 30 september;1.11;
7449;4;Heteren;1994 30 september;1.11;
7450;4;Heteren;1995 31 december;1.18;
7451;4;Heteren;1996 31 december;1.27;0.09
7452;4;Heteren;1997 31 december;1.47;0.19
7453;4;Heteren;1998 31 december;1.55;0.08
7454;4;Heteren;1999 31 december voorlopig;1.67;0.12
7455;4;Heteren;1999 31 december nader voorlopig;1.77;
7456;4;Heteren;2000 31 december voorlopig;2.09;0.31
7457;4;Heteren;2000 31 december nader voorlopig;2.04;
7458;4;Heteren;2001 31 december voorlopig;0.0;0.0
7459;4;Heteren;2001 31 december nader voorlopig;0.0;0.0
7460;4;Heteren;2002 31 december voorlopig;0.0;0.0
7461;4;Heteren;2002 31 december nader voorlopig;0.0;0.0
7462;4;Heteren;2003 31 december voorlopig;0.0;0.0
7463;4;Heteren;2003 31 december nader voorlopig;0.0;0.0
7464;4;Heteren;2004 31 december voorlopig;0.0;0.0
7465;4;Heteren;2004 31 december nader voorlopig;0.0;0.0
7466;4;Heteren;2005 31 december voorlopig;0.0;0.0
7467;4;Heumen;1993 30 september;2.43;
7468;4;Heumen;1994 30 september;2.41;
7469;4;Heumen;1995 31 december;2.29;
7470;4;Heumen;1996 31 december;2.19;-0.1
7471;4;Heumen;1997 31 december;2.54;0.37
7472;4;Heumen;1998 31 december;2.74;0.2
7473;4;Heumen;1999 31 december voorlopig;2.91;0.18
7474;4;Heumen;1999 31 december nader voorlopig;3.06;
7475;4;Heumen;2000 31 december voorlopig;3.41;0.35
7476;4;Heumen;2000 31 december nader voorlopig;3.57;
7477;4;Heumen;2001 31 december voorlopig;3.8;0.23
7478;4;Heumen;2001 31 december nader voorlopig;3.71;
7479;4;Heumen;2002 31 december voorlopig;3.82;0.11
7480;4;Heumen;2002 31 december nader voorlopig;3.76;
7481;4;Heumen;2003 31 december voorlopig;3.5;-0.26
7482;4;Heumen;2003 31 december nader voorlopig;3.88;
7483;4;Heumen;2004 31 december voorlopig;3.93;0.05
7484;4;Heumen;2004 31 december nader voorlopig;4.09;
7485;4;Heumen;2005 31 december voorlopig;4.46;0.36
7486;4;Heusden;1993 30 september;1.69;
7487;4;Heusden;1994 30 september;1.61;
7488;4;Heusden;1995 31 december;1.34;
7489;4;Heusden;1996 31 december;1.52;0.21
7490;4;Heusden;1997 31 december;10.67;0.37
7491;4;Heusden;1998 31 december;11.17;0.54
7492;4;Heusden;1999 31 december voorlopig;10.63;-0.54
7493;4;Heusden;1999 31 december nader voorlopig;11.07;
7494;4;Heusden;2000 31 december voorlopig;11.55;0.49
7495;4;Heusden;2000 31 december nader voorlopig;11.52;
7496;4;Heusden;2001 31 december voorlopig;11.71;0.2
7497;4;Heusden;2001 31 december nader voorlopig;11.72;
7498;4;Heusden;2002 31 december voorlopig;11.56;-0.16
7499;4;Heusden;2002 31 december nader voorlopig;11.5;
7500;4;Heusden;2003 31 december voorlopig;10.96;-0.54
7501;4;Heusden;2003 31 december nader voorlopig;10.98;
7502;4;Heusden;2004 31 december voorlopig;10.8;-0.17
7503;4;Heusden;2004 31 december nader voorlopig;11.09;
7504;4;Heusden;2005 31 december voorlopig;10.94;-0.15
7505;4;Heythuysen;1993 30 september;2.15;
7506;4;Heythuysen;1994 30 september;2.03;
7507;4;Heythuysen;1995 31 december;2.02;
7508;4;Heythuysen;1996 31 december;2.0;0.01
7509;4;Heythuysen;1997 31 december;2.3;0.3
7510;4;Heythuysen;1998 31 december;2.32;0.06
7511;4;Heythuysen;1999 31 december voorlopig;2.52;0.2
7512;4;Heythuysen;1999 31 december nader voorlopig;2.64;
7513;4;Heythuysen;2000 31 december voorlopig;2.8;0.16
7514;4;Heythuysen;2000 31 december nader voorlopig;2.83;
7515;4;Heythuysen;2001 31 december voorlopig;2.79;-0.04
7516;4;Heythuysen;2001 31 december nader voorlopig;2.81;
7517;4;Heythuysen;2002 31 december voorlopig;2.7;-0.11
7518;4;Heythuysen;2002 31 december nader voorlopig;2.78;
7519;4;Heythuysen;2003 31 december voorlopig;2.89;0.11
7520;4;Heythuysen;2003 31 december nader voorlopig;2.89;
7521;4;Heythuysen;2004 31 december voorlopig;3.01;0.11
7522;4;Heythuysen;2004 31 december nader voorlopig;3.02;
7523;4;Heythuysen;2005 31 december voorlopig;3.03;0.01
7524;4;Hillegom;1993 30 september;6.08;
7525;4;Hillegom;1994 30 september;6.15;
7526;4;Hillegom;1995 31 december;5.41;
7527;4;Hillegom;1996 31 december;5.62;0.35
7528;4;Hillegom;1997 31 december;5.55;0.01
7529;4;Hillegom;1998 31 december;6.05;0.28
7530;4;Hillegom;1999 31 december voorlopig;6.1;0.05
7531;4;Hillegom;1999 31 december nader voorlopig;6.14;
7532;4;Hillegom;2000 31 december voorlopig;6.45;0.32
7533;4;Hillegom;2000 31 december nader voorlopig;6.5;
7534;4;Hillegom;2001 31 december voorlopig;6.56;0.06
7535;4;Hillegom;2001 31 december nader voorlopig;6.47;
7536;4;Hillegom;2002 31 december voorlopig;6.21;-0.39
7537;4;Hillegom;2002 31 december nader voorlopig;6.27;
7538;4;Hillegom;2003 31 december voorlopig;6.2;-0.06
7539;4;Hillegom;2003 31 december nader voorlopig;6.21;
7540;4;Hillegom;2004 31 december voorlopig;5.99;-0.22
7541;4;Hillegom;2004 31 december nader voorlopig;6.16;
7542;4;Hillegom;2005 31 december voorlopig;5.92;-0.24
7543;4;Hilvarenbeek;1993 30 september;2.25;
7544;4;Hilvarenbeek;1994 30 september;2.19;
7545;4;Hilvarenbeek;1995 31 december;2.22;
7546;4;Hilvarenbeek;1996 31 december;2.2;-0.02
7547;4;Hilvarenbeek;1997 31 december;3.07;0.17
7548;4;Hilvarenbeek;1998 31 december;3.21;0.17
7549;4;Hilvarenbeek;1999 31 december voorlopig;3.26;0.06
7550;4;Hilvarenbeek;1999 31 december nader voorlopig;3.39;
7551;4;Hilvarenbeek;2000 31 december voorlopig;3.55;0.15
7552;4;Hilvarenbeek;2000 31 december nader voorlopig;3.53;
7553;4;Hilvarenbeek;2001 31 december voorlopig;4.06;0.52
7554;4;Hilvarenbeek;2001 31 december nader voorlopig;4.32;
7555;4;Hilvarenbeek;2002 31 december voorlopig;4.3;-0.02
7556;4;Hilvarenbeek;2002 31 december nader voorlopig;4.01;
7557;4;Hilvarenbeek;2003 31 december voorlopig;3.79;-0.22
7558;4;Hilvarenbeek;2003 31 december nader voorlopig;3.67;
7559;4;Hilvarenbeek;2004 31 december voorlopig;3.69;0.02
7560;4;Hilvarenbeek;2004 31 december nader voorlopig;3.83;
7561;4;Hilvarenbeek;2005 31 december voorlopig;3.72;-0.11
7562;4;Hilversum;1993 30 september;39.11;
7563;4;Hilversum;1994 30 september;40.9;
7564;4;Hilversum;1995 31 december;41.89;
7565;4;Hilversum;1996 31 december;43.47;1.34
7566;4;Hilversum;1997 31 december;44.84;1.45
7567;4;Hilversum;1998 31 december;45.08;0.71
7568;4;Hilversum;1999 31 december voorlopig;47.44;2.36
7569;4;Hilversum;1999 31 december nader voorlopig;49.27;
7570;4;Hilversum;2000 31 december voorlopig;50.56;1.29
7571;4;Hilversum;2000 31 december nader voorlopig;50.66;
7572;4;Hilversum;2001 31 december voorlopig;51.27;0.6
7573;4;Hilversum;2001 31 december nader voorlopig;50.67;
7574;4;Hilversum;2002 31 december voorlopig;50.49;-0.18
7575;4;Hilversum;2002 31 december nader voorlopig;49.84;
7576;4;Hilversum;2003 31 december voorlopig;49.3;-0.54
7577;4;Hilversum;2003 31 december nader voorlopig;48.95;
7578;4;Hilversum;2004 31 december voorlopig;48.58;-0.38
7579;4;Hilversum;2004 31 december nader voorlopig;48.6;
7580;4;Hilversum;2005 31 december voorlopig;47.05;-1.58
7581;4;Hoevelaken;1993 30 september;3.1;
7582;4;Hoevelaken;1994 30 september;2.92;
7583;4;Hoevelaken;1995 31 december;2.91;
7584;4;Hoevelaken;1996 31 december;3.22;0.1
7585;4;Hoevelaken;1997 31 december;3.15;-0.09
7586;4;Hoevelaken;1998 31 december;3.58;0.44
7587;4;Hoevelaken;1999 31 december voorlopig;3.72;0.14
7588;4;Hoevelaken;1999 31 december nader voorlopig;3.79;
7589;4;Hoevelaken;2000 31 december voorlopig;0.0;0.0
7590;4;Hoevelaken;2000 31 december nader voorlopig;0.0;0.0
7591;4;Hoevelaken;2001 31 december voorlopig;0.0;0.0
7592;4;Hoevelaken;2001 31 december nader voorlopig;0.0;0.0
7593;4;Hoevelaken;2002 31 december voorlopig;0.0;0.0
7594;4;Hoevelaken;2002 31 december nader voorlopig;0.0;0.0
7595;4;Hoevelaken;2003 31 december voorlopig;0.0;0.0
7596;4;Hoevelaken;2003 31 december nader voorlopig;0.0;0.0
7597;4;Hoevelaken;2004 31 december voorlopig;0.0;0.0
7598;4;Hoevelaken;2004 31 december nader voorlopig;0.0;0.0
7599;4;Hoevelaken;2005 31 december voorlopig;0.0;0.0
7600;4;Hoeven;1993 30 september;1.15;
7601;4;Hoeven;1994 30 september;1.2;
7602;4;Hoeven;1995 31 december;1.09;
7603;4;Hoeven;1996 31 december;1.19;0.11
7604;4;Hoeven;1997 31 december;0.0;0.0
7605;4;Hoeven;1998 31 december;0.0;0.0
7606;4;Hoeven;1999 31 december voorlopig;0.0;0.0
7607;4;Hoeven;1999 31 december nader voorlopig;0.0;0.0
7608;4;Hoeven;2000 31 december voorlopig;0.0;0.0
7609;4;Hoeven;2000 31 december nader voorlopig;0.0;0.0
7610;4;Hoeven;2001 31 december voorlopig;0.0;0.0
7611;4;Hoeven;2001 31 december nader voorlopig;0.0;0.0
7612;4;Hoeven;2002 31 december voorlopig;0.0;0.0
7613;4;Hoeven;2002 31 december nader voorlopig;0.0;0.0
7614;4;Hoeven;2003 31 december voorlopig;0.0;0.0
7615;4;Hoeven;2003 31 december nader voorlopig;0.0;0.0
7616;4;Hoeven;2004 31 december voorlopig;0.0;0.0
7617;4;Hoeven;2004 31 december nader voorlopig;0.0;0.0
7618;4;Hoeven;2005 31 december voorlopig;0.0;0.0
7619;4;Hof van Twente;1993 30 september;0.0;0.0
7620;4;Hof van Twente;1994 30 september;0.0;0.0
7621;4;Hof van Twente;1995 31 december;0.0;0.0
7622;4;Hof van Twente;1996 31 december;0.0;0.0
7623;4;Hof van Twente;1997 31 december;0.0;0.0
7624;4;Hof van Twente;1998 31 december;0.0;0.0
7625;4;Hof van Twente;1999 31 december voorlopig;0.0;0.0
7626;4;Hof van Twente;1999 31 december nader voorlopig;0.0;0.0
7627;4;Hof van Twente;2000 31 december voorlopig;0.0;0.0
7628;4;Hof van Twente;2000 31 december nader voorlopig;0.0;0.0
7629;4;Hof van Twente;2001 31 december voorlopig;11.68;0.61
7630;4;Hof van Twente;2001 31 december nader voorlopig;11.6;
7631;4;Hof van Twente;2002 31 december voorlopig;11.63;0.03
7632;4;Hof van Twente;2002 31 december nader voorlopig;11.45;
7633;4;Hof van Twente;2003 31 december voorlopig;11.24;-0.21
7634;4;Hof van Twente;2003 31 december nader voorlopig;11.28;
7635;4;Hof van Twente;2004 31 december voorlopig;10.94;-0.35
7636;4;Hof van Twente;2004 31 december nader voorlopig;10.96;
7637;4;Hof van Twente;2005 31 december voorlopig;10.72;-0.24
7638;4;Holten;1993 30 september;2.88;
7639;4;Holten;1994 30 september;2.91;
7640;4;Holten;1995 31 december;2.81;
7641;4;Holten;1996 31 december;2.86;-0.03
7642;4;Holten;1997 31 december;3.07;0.22
7643;4;Holten;1998 31 december;3.16;0.1
7644;4;Holten;1999 31 december voorlopig;3.22;0.06
7645;4;Holten;1999 31 december nader voorlopig;3.32;
7646;4;Holten;2000 31 december voorlopig;3.51;0.19
7647;4;Holten;2000 31 december nader voorlopig;3.49;
7648;4;Holten;2001 31 december voorlopig;0.0;0.0
7649;4;Holten;2001 31 december nader voorlopig;0.0;0.0
7650;4;Holten;2002 31 december voorlopig;0.0;0.0
7651;4;Holten;2002 31 december nader voorlopig;0.0;0.0
7652;4;Holten;2003 31 december voorlopig;0.0;0.0
7653;4;Holten;2003 31 december nader voorlopig;0.0;0.0
7654;4;Holten;2004 31 december voorlopig;0.0;0.0
7655;4;Holten;2004 31 december nader voorlopig;0.0;0.0
7656;4;Holten;2005 31 december voorlopig;0.0;0.0
7657;4;Hontenisse;1993 30 september;1.08;
7658;4;Hontenisse;1994 30 september;1.27;
7659;4;Hontenisse;1995 31 december;1.32;
7660;4;Hontenisse;1996 31 december;1.43;0.12
7661;4;Hontenisse;1997 31 december;1.45;0.02
7662;4;Hontenisse;1998 31 december;1.42;-0.03
7663;4;Hontenisse;1999 31 december voorlopig;1.6;0.18
7664;4;Hontenisse;1999 31 december nader voorlopig;1.66;
7665;4;Hontenisse;2000 31 december voorlopig;1.62;-0.04
7666;4;Hontenisse;2000 31 december nader voorlopig;1.62;
7667;4;Hontenisse;2001 31 december voorlopig;1.62;0.0
7668;4;Hontenisse;2001 31 december nader voorlopig;1.62;
7669;4;Hontenisse;2002 31 december voorlopig;1.68;0.07
7670;4;Hontenisse;2002 31 december nader voorlopig;1.59;
7671;4;Hontenisse;2003 31 december voorlopig;0.0;0.0
7672;4;Hontenisse;2003 31 december nader voorlopig;0.0;0.0
7673;4;Hontenisse;2004 31 december voorlopig;0.0;0.0
7674;4;Hontenisse;2004 31 december nader voorlopig;0.0;0.0
7675;4;Hontenisse;2005 31 december voorlopig;0.0;0.0
7676;4;Hooge en Lage Mierde;1993 30 september;0.57;
7677;4;Hooge en Lage Mierde;1994 30 september;0.73;
7678;4;Hooge en Lage Mierde;1995 31 december;0.56;
7679;4;Hooge en Lage Mierde;1996 31 december;0.64;0.08
7680;4;Hooge en Lage Mierde;1997 31 december;0.0;0.0
7681;4;Hooge en Lage Mierde;1998 31 december;0.0;0.0
7682;4;Hooge en Lage Mierde;1999 31 december voorlopig;0.0;0.0
7683;4;Hooge en Lage Mierde;1999 31 december nader voorlopig;0.0;0.0
7684;4;Hooge en Lage Mierde;2000 31 december voorlopig;0.0;0.0
7685;4;Hooge en Lage Mierde;2000 31 december nader voorlopig;0.0;0.0
7686;4;Hooge en Lage Mierde;2001 31 december voorlopig;0.0;0.0
7687;4;Hooge en Lage Mierde;2001 31 december nader voorlopig;0.0;0.0
7688;4;Hooge en Lage Mierde;2002 31 december voorlopig;0.0;0.0
7689;4;Hooge en Lage Mierde;2002 31 december nader voorlopig;0.0;0.0
7690;4;Hooge en Lage Mierde;2003 31 december voorlopig;0.0;0.0
7691;4;Hooge en Lage Mierde;2003 31 december nader voorlopig;0.0;0.0
7692;4;Hooge en Lage Mierde;2004 31 december voorlopig;0.0;0.0
7693;4;Hooge en Lage Mierde;2004 31 december nader voorlopig;0.0;0.0
7694;4;Hooge en Lage Mierde;2005 31 december voorlopig;0.0;0.0
7695;4;Hooge en Lage Zwaluwe;1993 30 september;1.0;
7696;4;Hooge en Lage Zwaluwe;1994 30 september;1.11;
7697;4;Hooge en Lage Zwaluwe;1995 31 december;1.27;
7698;4;Hooge en Lage Zwaluwe;1996 31 december;1.05;-0.1
7699;4;Hooge en Lage Zwaluwe;1997 31 december;0.0;0.0
7700;4;Hooge en Lage Zwaluwe;1998 31 december;0.0;0.0
7701;4;Hooge en Lage Zwaluwe;1999 31 december voorlopig;0.0;0.0
7702;4;Hooge en Lage Zwaluwe;1999 31 december nader voorlopig;0.0;0.0
7703;4;Hooge en Lage Zwaluwe;2000 31 december voorlopig;0.0;0.0
7704;4;Hooge en Lage Zwaluwe;2000 31 december nader voorlopig;0.0;0.0
7705;4;Hooge en Lage Zwaluwe;2001 31 december voorlopig;0.0;0.0
7706;4;Hooge en Lage Zwaluwe;2001 31 december nader voorlopig;0.0;0.0
7707;4;Hooge en Lage Zwaluwe;2002 31 december voorlopig;0.0;0.0
7708;4;Hooge en Lage Zwaluwe;2002 31 december nader voorlopig;0.0;0.0
7709;4;Hooge en Lage Zwaluwe;2003 31 december voorlopig;0.0;0.0
7710;4;Hooge en Lage Zwaluwe;2003 31 december nader voorlopig;0.0;0.0
7711;4;Hooge en Lage Zwaluwe;2004 31 december voorlopig;0.0;0.0
7712;4;Hooge en Lage Zwaluwe;2004 31 december nader voorlopig;0.0;0.0
7713;4;Hooge en Lage Zwaluwe;2005 31 december voorlopig;0.0;0.0
7714;4;Hoogeloon c.a.;1993 30 september;2.65;
7715;4;Hoogeloon c.a.;1994 30 september;2.76;
7716;4;Hoogeloon c.a.;1995 31 december;2.72;
7717;4;Hoogeloon c.a.;1996 31 december;2.85;0.13
7718;4;Hoogeloon c.a.;1997 31 december;0.0;0.0
7719;4;Hoogeloon c.a.;1998 31 december;0.0;0.0
7720;4;Hoogeloon c.a.;1999 31 december voorlopig;0.0;0.0
7721;4;Hoogeloon c.a.;1999 31 december nader voorlopig;0.0;0.0
7722;4;Hoogeloon c.a.;2000 31 december voorlopig;0.0;0.0
7723;4;Hoogeloon c.a.;2000 31 december nader voorlopig;0.0;0.0
7724;4;Hoogeloon c.a.;2001 31 december voorlopig;0.0;0.0
7725;4;Hoogeloon c.a.;2001 31 december nader voorlopig;0.0;0.0
7726;4;Hoogeloon c.a.;2002 31 december voorlopig;0.0;0.0
7727;4;Hoogeloon c.a.;2002 31 december nader voorlopig;0.0;0.0
7728;4;Hoogeloon c.a.;2003 31 december voorlopig;0.0;0.0
7729;4;Hoogeloon c.a.;2003 31 december nader voorlopig;0.0;0.0
7730;4;Hoogeloon c.a.;2004 31 december voorlopig;0.0;0.0
7731;4;Hoogeloon c.a.;2004 31 december nader voorlopig;0.0;0.0
7732;4;Hoogeloon c.a.;2005 31 december voorlopig;0.0;0.0
7733;4;Hoogeveen;1993 30 september;17.69;
7734;4;Hoogeveen;1994 30 september;18.38;
7735;4;Hoogeveen;1995 31 december;17.79;
7736;4;Hoogeveen;1996 31 december;18.37;0.84
7737;4;Hoogeveen;1997 31 december;19.04;0.91
7738;4;Hoogeveen;1998 31 december;19.88;1.07
7739;4;Hoogeveen;1999 31 december voorlopig;20.7;0.98
7740;4;Hoogeveen;1999 31 december nader voorlopig;21.78;
7741;4;Hoogeveen;2000 31 december voorlopig;22.32;0.53
7742;4;Hoogeveen;2000 31 december nader voorlopig;22.5;
7743;4;Hoogeveen;2001 31 december voorlopig;22.16;-0.34
7744;4;Hoogeveen;2001 31 december nader voorlopig;21.87;
7745;4;Hoogeveen;2002 31 december voorlopig;21.29;-0.58
7746;4;Hoogeveen;2002 31 december nader voorlopig;22.66;
7747;4;Hoogeveen;2003 31 december voorlopig;22.23;-0.43
7748;4;Hoogeveen;2003 31 december nader voorlopig;22.85;
7749;4;Hoogeveen;2004 31 december voorlopig;22.26;-0.59
7750;4;Hoogeveen;2004 31 december nader voorlopig;22.47;
7751;4;Hoogeveen;2005 31 december voorlopig;22.55;0.08
7752;4;Hoogezand-Sappemeer;1993 30 september;13.46;
7753;4;Hoogezand-Sappemeer;1994 30 september;13.55;
7754;4;Hoogezand-Sappemeer;1995 31 december;13.98;
7755;4;Hoogezand-Sappemeer;1996 31 december;13.96;-0.07
7756;4;Hoogezand-Sappemeer;1997 31 december;14.09;0.05
7757;4;Hoogezand-Sappemeer;1998 31 december;14.05;-0.11
7758;4;Hoogezand-Sappemeer;1999 31 december voorlopig;13.92;-0.13
7759;4;Hoogezand-Sappemeer;1999 31 december nader voorlopig;14.4;
7760;4;Hoogezand-Sappemeer;2000 31 december voorlopig;14.72;0.33
7761;4;Hoogezand-Sappemeer;2000 31 december nader voorlopig;14.87;
7762;4;Hoogezand-Sappemeer;2001 31 december voorlopig;14.77;-0.1
7763;4;Hoogezand-Sappemeer;2001 31 december nader voorlopig;14.25;
7764;4;Hoogezand-Sappemeer;2002 31 december voorlopig;14.51;0.26
7765;4;Hoogezand-Sappemeer;2002 31 december nader voorlopig;14.38;
7766;4;Hoogezand-Sappemeer;2003 31 december voorlopig;14.2;-0.19
7767;4;Hoogezand-Sappemeer;2003 31 december nader voorlopig;14.27;
7768;4;Hoogezand-Sappemeer;2004 31 december voorlopig;13.64;-0.64
7769;4;Hoogezand-Sappemeer;2004 31 december nader voorlopig;13.51;
7770;4;Hoogezand-Sappemeer;2005 31 december voorlopig;12.86;-0.65
7771;4;Hoorn;1993 30 september;20.59;
7772;4;Hoorn;1994 30 september;21.53;
7773;4;Hoorn;1995 31 december;21.25;
7774;4;Hoorn;1996 31 december;22.17;0.68
7775;4;Hoorn;1997 31 december;23.47;1.01
7776;4;Hoorn;1998 31 december;25.33;1.63
7777;4;Hoorn;1999 31 december voorlopig;26.0;0.67
7778;4;Hoorn;1999 31 december nader voorlopig;26.73;
7779;4;Hoorn;2000 31 december voorlopig;27.52;0.79
7780;4;Hoorn;2000 31 december nader voorlopig;27.57;
7781;4;Hoorn;2001 31 december voorlopig;29.23;1.66
7782;4;Hoorn;2001 31 december nader voorlopig;28.19;
7783;4;Hoorn;2002 31 december voorlopig;27.99;-0.2
7784;4;Hoorn;2002 31 december nader voorlopig;27.62;
7785;4;Hoorn;2003 31 december voorlopig;27.07;-0.55
7786;4;Hoorn;2003 31 december nader voorlopig;27.33;
7787;4;Hoorn;2004 31 december voorlopig;27.31;-0.02
7788;4;Hoorn;2004 31 december nader voorlopig;27.97;
7789;4;Hoorn;2005 31 december voorlopig;28.65;0.69
7790;4;Horst;1993 30 september;7.12;
7791;4;Horst;1994 30 september;6.73;
7792;4;Horst;1995 31 december;7.02;
7793;4;Horst;1996 31 december;7.2;0.23
7794;4;Horst;1997 31 december;7.68;0.59
7795;4;Horst;1998 31 december;8.11;0.39
7796;4;Horst;1999 31 december voorlopig;8.8;0.7
7797;4;Horst;1999 31 december nader voorlopig;8.98;
7798;4;Horst;2000 31 december voorlopig;8.69;-0.29
7799;4;Horst;2000 31 december nader voorlopig;8.69;
7800;4;Horst;2001 31 december voorlopig;0.0;0.0
7801;4;Horst;2001 31 december nader voorlopig;0.0;0.0
7802;4;Horst;2002 31 december voorlopig;0.0;0.0
7803;4;Horst;2002 31 december nader voorlopig;0.0;0.0
7804;4;Horst;2003 31 december voorlopig;0.0;0.0
7805;4;Horst;2003 31 december nader voorlopig;0.0;0.0
7806;4;Horst;2004 31 december voorlopig;0.0;0.0
7807;4;Horst;2004 31 december nader voorlopig;0.0;0.0
7808;4;Horst;2005 31 december voorlopig;0.0;0.0
7809;4;Horst aan de Maas;1993 30 september;0.0;0.0
7810;4;Horst aan de Maas;1994 30 september;0.0;0.0
7811;4;Horst aan de Maas;1995 31 december;0.0;0.0
7812;4;Horst aan de Maas;1996 31 december;0.0;0.0
7813;4;Horst aan de Maas;1997 31 december;0.0;0.0
7814;4;Horst aan de Maas;1998 31 december;0.0;0.0
7815;4;Horst aan de Maas;1999 31 december voorlopig;0.0;0.0
7816;4;Horst aan de Maas;1999 31 december nader voorlopig;0.0;0.0
7817;4;Horst aan de Maas;2000 31 december voorlopig;0.0;0.0
7818;4;Horst aan de Maas;2000 31 december nader voorlopig;0.0;0.0
7819;4;Horst aan de Maas;2001 31 december voorlopig;11.66;0.29
7820;4;Horst aan de Maas;2001 31 december nader voorlopig;11.76;
7821;4;Horst aan de Maas;2002 31 december voorlopig;11.54;-0.23
7822;4;Horst aan de Maas;2002 31 december nader voorlopig;11.57;
7823;4;Horst aan de Maas;2003 31 december voorlopig;11.65;0.07
7824;4;Horst aan de Maas;2003 31 december nader voorlopig;11.67;
7825;4;Horst aan de Maas;2004 31 december voorlopig;11.21;-0.45
7826;4;Horst aan de Maas;2004 31 december nader voorlopig;11.06;
7827;4;Horst aan de Maas;2005 31 december voorlopig;11.27;0.21
7828;4;Houten;1993 30 september;8.32;
7829;4;Houten;1994 30 september;8.56;
7830;4;Houten;1995 31 december;8.93;
7831;4;Houten;1996 31 december;10.23;1.31
7832;4;Houten;1997 31 december;11.82;1.59
7833;4;Houten;1998 31 december;12.47;0.52
