ID;Lozingsbron;RegioS;Perioden;TotaleLozing_1;TotaleLozingBijWaterbeheerders_2;ViaRioolNaarRioolwaterzuivering_3;ViaRioolOpZoetRijkswater_4;ViaRioolOpZoutRijkswater_5;RegionaalOppervlaktewater_6;Bodem_7;TotaleLozingBijRijkswaterstaat_8;ZoetRijkswater_9;ZoutRijkswater_10;TotaleBelastingOppervlaktewater_11;RegionaalOppervlaktewater_12;ZoetRijkswater_13;ZoutRijkswater_14
711;Rioolwaterzuiveringsinstallaties;Overijssel (PV);1996;;;;;;;;;;;263.9;227.8;36.1;0.0
712;Rioolwaterzuiveringsinstallaties;Overijssel (PV);1997;;;;;;;;;;;222.4;190.4;32.0;0.0
713;Rioolwaterzuiveringsinstallaties;Overijssel (PV);1998;;;;;;;;;;;233.8;199.2;34.6;0.0
714;Rioolwaterzuiveringsinstallaties;Overijssel (PV);1999;;;;;;;;;;;196.3;160.3;35.9;0.0
715;Rioolwaterzuiveringsinstallaties;Overijssel (PV);2000;;;;;;;;;;;192.9;157.1;35.8;0.0
716;Rioolwaterzuiveringsinstallaties;Overijssel (PV);2002;;;;;;;;;;;156.7;117.1;39.5;0.0
717;Rioolwaterzuiveringsinstallaties;Overijssel (PV);2004;;;;;;;;;;;149.2;114.4;34.9;0.0
718;Rioolwaterzuiveringsinstallaties;Overijssel (PV);2006;;;;;;;;;;;142.3;110.6;31.6;0.0
719;Rioolwaterzuiveringsinstallaties;Overijssel (PV);2008;;;;;;;;;;;149.4;112.1;37.3;0.0
720;Rioolwaterzuiveringsinstallaties;Flevoland (PV);1995;;;;;;;;;;;40.6;40.6;0.0;0.0
721;Rioolwaterzuiveringsinstallaties;Flevoland (PV);1996;;;;;;;;;;;39.5;39.5;0.0;0.0
722;Rioolwaterzuiveringsinstallaties;Flevoland (PV);1997;;;;;;;;;;;308.5;95.8;212.7;0.0
723;Rioolwaterzuiveringsinstallaties;Flevoland (PV);1998;;;;;;;;;;;33.3;33.3;0.0;0.0
724;Rioolwaterzuiveringsinstallaties;Flevoland (PV);1999;;;;;;;;;;;39.6;39.6;0.0;0.0
725;Rioolwaterzuiveringsinstallaties;Flevoland (PV);2000;;;;;;;;;;;43.0;43.0;0.0;0.0
726;Rioolwaterzuiveringsinstallaties;Flevoland (PV);2002;;;;;;;;;;;39.6;39.6;0.0;0.0
727;Rioolwaterzuiveringsinstallaties;Flevoland (PV);2004;;;;;;;;;;;30.5;30.5;0.0;0.0
728;Rioolwaterzuiveringsinstallaties;Flevoland (PV);2006;;;;;;;;;;;31.6;31.6;0.0;0.0
729;Rioolwaterzuiveringsinstallaties;Flevoland (PV);2008;;;;;;;;;;;273.2;93.6;179.6;0.0
730;Rioolwaterzuiveringsinstallaties;Gelderland (PV);1995;;;;;;;;;;;302.8;94.8;207.9;0.0
731;Rioolwaterzuiveringsinstallaties;Gelderland (PV);1996;;;;;;;;;;;337.3;103.8;233.5;0.0
732;Rioolwaterzuiveringsinstallaties;Gelderland (PV);1997;;;;;;;;;;;37.6;37.6;0.0;0.0
733;Rioolwaterzuiveringsinstallaties;Gelderland (PV);1998;;;;;;;;;;;346.6;97.8;248.8;0.0
734;Rioolwaterzuiveringsinstallaties;Gelderland (PV);1999;;;;;;;;;;;304.9;93.3;211.7;0.0
735;Rioolwaterzuiveringsinstallaties;Gelderland (PV);2000;;;;;;;;;;;311.4;103.7;207.7;0.0
736;Rioolwaterzuiveringsinstallaties;Gelderland (PV);2002;;;;;;;;;;;317.8;105.4;212.4;0.0
737;Rioolwaterzuiveringsinstallaties;Gelderland (PV);2004;;;;;;;;;;;279.0;92.4;186.7;0.0
738;Rioolwaterzuiveringsinstallaties;Gelderland (PV);2006;;;;;;;;;;;258.9;75.3;183.6;0.0
739;Rioolwaterzuiveringsinstallaties;Gelderland (PV);2008;;;;;;;;;;;146.4;110.9;35.5;0.0
740;Rioolwaterzuiveringsinstallaties;Utrecht (PV);1995;;;;;;;;;;;217.8;181.7;36.2;0.0
741;Rioolwaterzuiveringsinstallaties;Utrecht (PV);1996;;;;;;;;;;;200.3;163.0;37.3;0.0
742;Rioolwaterzuiveringsinstallaties;Utrecht (PV);1997;;;;;;;;;;;172.6;141.6;30.9;0.0
743;Rioolwaterzuiveringsinstallaties;Utrecht (PV);1998;;;;;;;;;;;179.5;142.9;36.6;0.0
744;Rioolwaterzuiveringsinstallaties;Utrecht (PV);1999;;;;;;;;;;;205.4;157.9;47.4;0.0
745;Rioolwaterzuiveringsinstallaties;Utrecht (PV);2000;;;;;;;;;;;172.6;123.7;48.8;0.0
746;Rioolwaterzuiveringsinstallaties;Utrecht (PV);2002;;;;;;;;;;;159.4;121.0;38.4;0.0
747;Rioolwaterzuiveringsinstallaties;Utrecht (PV);2004;;;;;;;;;;;136.3;105.6;30.7;0.0
748;Rioolwaterzuiveringsinstallaties;Utrecht (PV);2006;;;;;;;;;;;132.6;93.1;39.5;0.0
749;Rioolwaterzuiveringsinstallaties;Utrecht (PV);2008;;;;;;;;;;;317.8;183.9;133.0;0.9
750;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);1995;;;;;;;;;;;407.7;256.8;149.8;1.1
751;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);1996;;;;;;;;;;;366.0;232.5;132.3;1.3
752;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);1997;;;;;;;;;;;332.5;213.3;118.0;1.1
753;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);1998;;;;;;;;;;;413.0;244.8;166.6;1.5
754;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);1999;;;;;;;;;;;405.4;238.3;166.0;1.1
755;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);2000;;;;;;;;;;;362.6;187.6;173.9;1.1
756;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);2002;;;;;;;;;;;348.6;197.2;150.2;1.3
757;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);2004;;;;;;;;;;;337.9;193.0;143.6;1.3
758;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);2006;;;;;;;;;;;318.3;171.2;146.2;1.0
759;Rioolwaterzuiveringsinstallaties;Noord-Holland (PV);2008;;;;;;;;;;;431.0;80.5;238.9;111.6
760;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);1995;;;;;;;;;;;876.2;139.0;308.4;428.8
761;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);1996;;;;;;;;;;;916.5;119.6;323.2;473.7
762;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);1997;;;;;;;;;;;948.0;111.3;314.6;522.1
763;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);1998;;;;;;;;;;;952.1;109.4;361.9;480.9
764;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);1999;;;;;;;;;;;933.3;103.2;329.5;500.6
765;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);2000;;;;;;;;;;;846.5;98.5;288.2;459.7
766;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);2002;;;;;;;;;;;937.3;111.3;297.9;528.0
767;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);2004;;;;;;;;;;;788.3;87.9;252.3;448.2
768;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);2006;;;;;;;;;;;707.0;81.9;229.0;396.1
769;Rioolwaterzuiveringsinstallaties;Zuid-Holland (PV);2008;;;;;;;;;;;64.9;46.9;1.5;16.5
770;Rioolwaterzuiveringsinstallaties;Zeeland (PV);1995;;;;;;;;;;;107.0;89.1;1.3;16.6
771;Rioolwaterzuiveringsinstallaties;Zeeland (PV);1996;;;;;;;;;;;95.3;80.8;1.0;13.4
772;Rioolwaterzuiveringsinstallaties;Zeeland (PV);1997;;;;;;;;;;;104.3;86.1;1.2;17.0
773;Rioolwaterzuiveringsinstallaties;Zeeland (PV);1998;;;;;;;;;;;110.0;92.2;1.4;16.4
774;Rioolwaterzuiveringsinstallaties;Zeeland (PV);1999;;;;;;;;;;;118.1;98.2;1.1;18.8
775;Rioolwaterzuiveringsinstallaties;Zeeland (PV);2000;;;;;;;;;;;103.0;80.9;1.1;21.0
776;Rioolwaterzuiveringsinstallaties;Zeeland (PV);2002;;;;;;;;;;;122.0;100.9;1.1;19.9
777;Rioolwaterzuiveringsinstallaties;Zeeland (PV);2004;;;;;;;;;;;101.9;80.5;1.7;19.7
778;Rioolwaterzuiveringsinstallaties;Zeeland (PV);2006;;;;;;;;;;;80.4;56.7;1.4;22.3
779;Rioolwaterzuiveringsinstallaties;Zeeland (PV);2008;;;;;;;;;;;361.6;266.8;41.7;53.1
780;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);1995;;;;;;;;;;;588.1;480.3;49.6;58.1
781;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);1996;;;;;;;;;;;555.8;465.4;37.7;52.7
782;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);1997;;;;;;;;;;;478.9;385.5;43.0;50.4
783;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);1998;;;;;;;;;;;575.2;456.4;52.7;66.0
784;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);1999;;;;;;;;;;;581.1;474.3;47.3;59.5
785;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);2000;;;;;;;;;;;535.2;428.3;50.5;56.4
786;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);2002;;;;;;;;;;;494.5;376.2;48.2;70.0
787;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);2004;;;;;;;;;;;461.6;360.0;45.4;56.2
788;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);2006;;;;;;;;;;;379.5;283.7;43.1;52.7
789;Rioolwaterzuiveringsinstallaties;Noord-Brabant (PV);2008;;;;;;;;;;;170.1;117.5;52.6;0.0
790;Rioolwaterzuiveringsinstallaties;Limburg (PV);1995;;;;;;;;;;;235.1;169.4;65.7;0.0
791;Rioolwaterzuiveringsinstallaties;Limburg (PV);1996;;;;;;;;;;;252.6;184.3;68.3;0.0
792;Rioolwaterzuiveringsinstallaties;Limburg (PV);1997;;;;;;;;;;;208.5;156.7;51.8;0.0
793;Rioolwaterzuiveringsinstallaties;Limburg (PV);1998;;;;;;;;;;;202.3;155.5;46.8;0.0
794;Rioolwaterzuiveringsinstallaties;Limburg (PV);1999;;;;;;;;;;;199.1;141.7;57.4;0.0
795;Rioolwaterzuiveringsinstallaties;Limburg (PV);2000;;;;;;;;;;;174.5;128.8;45.7;0.0
796;Rioolwaterzuiveringsinstallaties;Limburg (PV);2002;;;;;;;;;;;183.4;129.0;54.4;0.0
797;Rioolwaterzuiveringsinstallaties;Limburg (PV);2004;;;;;;;;;;;173.3;120.4;52.9;0.0
798;Rioolwaterzuiveringsinstallaties;Limburg (PV);2006;;;;;;;;;;;163.3;108.1;55.3;0.0
799;Rioolwaterzuiveringsinstallaties;Limburg (PV);2008;;;;;;;;;;;28.0;28.0;0.0;0.0
800;Rioolwaterzuiveringsinstallaties;Eems;1995;;;;;;;;;;;251.9;251.9;0.0;0.0
801;Rioolwaterzuiveringsinstallaties;Eems;1996;;;;;;;;;;;230.0;230.0;0.0;0.0
802;Rioolwaterzuiveringsinstallaties;Eems;1997;;;;;;;;;;;207.4;207.4;0.0;0.0
803;Rioolwaterzuiveringsinstallaties;Eems;1998;;;;;;;;;;;204.9;204.9;0.0;0.0
804;Rioolwaterzuiveringsinstallaties;Eems;1999;;;;;;;;;;;152.2;152.2;0.0;0.0
805;Rioolwaterzuiveringsinstallaties;Eems;2000;;;;;;;;;;;153.6;153.6;0.0;0.0
806;Rioolwaterzuiveringsinstallaties;Eems;2002;;;;;;;;;;;188.2;188.2;0.0;0.0
807;Rioolwaterzuiveringsinstallaties;Eems;2004;;;;;;;;;;;122.8;122.8;0.0;0.0
808;Rioolwaterzuiveringsinstallaties;Eems;2006;;;;;;;;;;;108.3;108.3;0.0;0.0
809;Rioolwaterzuiveringsinstallaties;Eems;2008;;;;;;;;;;;138.1;138.1;0.0;0.0
810;Rioolwaterzuiveringsinstallaties;Rijn;1995;;;;;;;;;;;2362.1;1208.5;718.8;434.8
811;Rioolwaterzuiveringsinstallaties;Rijn;1996;;;;;;;;;;;2396.6;1171.1;747.1;478.5
812;Rioolwaterzuiveringsinstallaties;Rijn;1997;;;;;;;;;;;2241.7;1018.5;697.8;525.3
813;Rioolwaterzuiveringsinstallaties;Rijn;1998;;;;;;;;;;;2434.2;1110.0;839.8;484.3
814;Rioolwaterzuiveringsinstallaties;Rijn;1999;;;;;;;;;;;2326.7;1041.8;780.8;504.1
815;Rioolwaterzuiveringsinstallaties;Rijn;2000;;;;;;;;;;;2131.7;924.2;744.5;463.0
816;Rioolwaterzuiveringsinstallaties;Rijn;2002;;;;;;;;;;;2163.4;903.4;728.5;531.5
817;Rioolwaterzuiveringsinstallaties;Rijn;2004;;;;;;;;;;;1909.7;820.3;638.0;451.4
818;Rioolwaterzuiveringsinstallaties;Rijn;2006;;;;;;;;;;;1764.4;743.1;622.6;398.7
819;Rioolwaterzuiveringsinstallaties;Rijn;2008;;;;;;;;;;;1514.6;783.0;617.0;114.5
820;Rioolwaterzuiveringsinstallaties;Maas;1995;;;;;;;;;;;785.1;650.9;134.1;0.0
821;Rioolwaterzuiveringsinstallaties;Maas;1996;;;;;;;;;;;773.3;651.0;122.3;0.0
822;Rioolwaterzuiveringsinstallaties;Maas;1997;;;;;;;;;;;649.7;543.2;106.4;0.0
823;Rioolwaterzuiveringsinstallaties;Maas;1998;;;;;;;;;;;721.3;611.7;109.6;0.0
824;Rioolwaterzuiveringsinstallaties;Maas;1999;;;;;;;;;;;730.8;615.2;115.6;0.0
825;Rioolwaterzuiveringsinstallaties;Maas;2000;;;;;;;;;;;664.6;557.4;107.2;0.0
826;Rioolwaterzuiveringsinstallaties;Maas;2002;;;;;;;;;;;617.9;504.1;113.8;0.0
827;Rioolwaterzuiveringsinstallaties;Maas;2004;;;;;;;;;;;589.1;478.8;110.2;0.0
828;Rioolwaterzuiveringsinstallaties;Maas;2006;;;;;;;;;;;496.7;391.0;105.7;0.0
829;Rioolwaterzuiveringsinstallaties;Maas;2008;;;;;;;;;;;484.7;383.1;101.6;0.0
830;Rioolwaterzuiveringsinstallaties;Schelde;1995;;;;;;;;;;;166.2;91.4;0.0;74.7
831;Rioolwaterzuiveringsinstallaties;Schelde;1996;;;;;;;;;;;149.2;83.1;0.0;66.1
832;Rioolwaterzuiveringsinstallaties;Schelde;1997;;;;;;;;;;;155.8;88.4;0.0;67.4
833;Rioolwaterzuiveringsinstallaties;Schelde;1998;;;;;;;;;;;178.9;96.5;0.0;82.4
834;Rioolwaterzuiveringsinstallaties;Schelde;1999;;;;;;;;;;;180.3;102.0;0.0;78.3
835;Rioolwaterzuiveringsinstallaties;Schelde;2000;;;;;;;;;;;161.2;83.8;0.0;77.4
836;Rioolwaterzuiveringsinstallaties;Schelde;2002;;;;;;;;;;;193.2;103.3;0.0;89.9
837;Rioolwaterzuiveringsinstallaties;Schelde;2004;;;;;;;;;;;161.6;85.7;0.0;75.9
838;Rioolwaterzuiveringsinstallaties;Schelde;2006;;;;;;;;;;;135.4;59.0;1.4;75.0
839;Rioolwaterzuiveringsinstallaties;Schelde;2008;;;;;;;;;;;120.8;49.7;1.5;69.6
