ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAardolie_3;ProductieUitAndereBronnen_4;Invoer_5;Uitvoer_6;Voorraadmutatie_7;TotaalVerbruik_8;Verwerking_9;FinaalVerbruik_10;Beginvoorraad_11;Eindvoorraad_12;Voorraadmutatie_13
4066;Biologische additieven;Totaal voor verwerking en doorvoer;2004 juni;;;;;;;;;;;;;
4067;Biologische additieven;Totaal voor verwerking en doorvoer;2004 2e kwartaal;;;;;;;;;;;;;
4068;Biologische additieven;Totaal voor verwerking en doorvoer;2004 juli;;;;;;;;;;;;;
4069;Biologische additieven;Totaal voor verwerking en doorvoer;2004 augustus;;;;;;;;;;;;;
4070;Biologische additieven;Totaal voor verwerking en doorvoer;2004 september;;;;;;;;;;;;;
4071;Biologische additieven;Totaal voor verwerking en doorvoer;2004 3e kwartaal;;;;;;;;;;;;;
4072;Biologische additieven;Totaal voor verwerking en doorvoer;2004 oktober;;;;;;;;;;;;;
4073;Biologische additieven;Totaal voor verwerking en doorvoer;2004 november;;;;;;;;;;;;;
4074;Biologische additieven;Totaal voor verwerking en doorvoer;2004 december;;;;;;;;;;;;;
4075;Biologische additieven;Totaal voor verwerking en doorvoer;2004 4e kwartaal;;;;;;;;;;;;;
4076;Biologische additieven;Totaal voor verwerking en doorvoer;2004;;;;;;;;;;;;;
4077;Biologische additieven;Totaal voor verwerking en doorvoer;2005 januari;;;;;;;;;;;;;
4078;Biologische additieven;Totaal voor verwerking en doorvoer;2005 februari;;;;;;;;;;;;;
4079;Biologische additieven;Totaal voor verwerking en doorvoer;2005 maart;;;;;;;;;;;;;
4080;Biologische additieven;Totaal voor verwerking en doorvoer;2005 1e kwartaal;;;;;;;;;;;;;
4081;Biologische additieven;Totaal voor verwerking en doorvoer;2005 april;;;;;;;;;;;;;
4082;Biologische additieven;Totaal voor verwerking en doorvoer;2005 mei;;;;;;;;;;;;;
4083;Biologische additieven;Totaal voor verwerking en doorvoer;2005 juni;;;;;;;;;;;;;
4084;Biologische additieven;Totaal voor verwerking en doorvoer;2005 2e kwartaal;;;;;;;;;;;;;
4085;Biologische additieven;Totaal voor verwerking en doorvoer;2005 juli;;;;;;;;;;;;;
4086;Biologische additieven;Totaal voor verwerking en doorvoer;2005 augustus;;;;;;;;;;;;;
4087;Biologische additieven;Totaal voor verwerking en doorvoer;2005 september;;;;;;;;;;;;;
4088;Biologische additieven;Totaal voor verwerking en doorvoer;2005 3e kwartaal;;;;;;;;;;;;;
4089;Biologische additieven;Totaal voor verwerking en doorvoer;2005 oktober;;;;;;;;;;;;;
4090;Biologische additieven;Totaal voor verwerking en doorvoer;2005 november;;;;;;;;;;;;;
4091;Biologische additieven;Totaal voor verwerking en doorvoer;2005 december;;;;;;;;;;;;;
4092;Biologische additieven;Totaal voor verwerking en doorvoer;2005 4e kwartaal;;;;;;;;;;;;;
4093;Biologische additieven;Totaal voor verwerking en doorvoer;2005;;;;;;;;;;;;;
4094;Biologische additieven;Totaal voor verwerking en doorvoer;2006 januari;;;;;;;;;;;;;
4095;Biologische additieven;Totaal voor verwerking en doorvoer;2006 februari;;;;;;;;;;;;;
4096;Biologische additieven;Totaal voor verwerking en doorvoer;2006 maart;;;;;;;;;;;;;
4097;Biologische additieven;Totaal voor verwerking en doorvoer;2006 1e kwartaal;;;;;;;;;;;;;
4098;Biologische additieven;Totaal voor verwerking en doorvoer;2006 april;;;;;;;;;;;;;
4099;Biologische additieven;Totaal voor verwerking en doorvoer;2006 mei;;;;;;;;;;;;;
4100;Biologische additieven;Totaal voor verwerking en doorvoer;2006 juni;;;;;;;;;;;;;
4101;Biologische additieven;Totaal voor verwerking en doorvoer;2006 2e kwartaal;;;;;;;;;;;;;
4102;Biologische additieven;Totaal voor verwerking en doorvoer;2006 juli;;;;;;;;;;;;;
4103;Biologische additieven;Totaal voor verwerking en doorvoer;2006 augustus;;;;;;;;;;;;;
4104;Biologische additieven;Totaal voor verwerking en doorvoer;2006 september;;;;;;;;;;;;;
4105;Biologische additieven;Totaal voor verwerking en doorvoer;2006 3e kwartaal;;;;;;;;;;;;;
4106;Biologische additieven;Totaal voor verwerking en doorvoer;2006 oktober;;;;;;;;;;;;;
4107;Biologische additieven;Totaal voor verwerking en doorvoer;2006 november;;;;;;;;;;;;;
4108;Biologische additieven;Totaal voor verwerking en doorvoer;2006 december;;;;;;;;;;;;;
4109;Biologische additieven;Totaal voor verwerking en doorvoer;2006 4e kwartaal;;;;;;;;;;;;;
4110;Biologische additieven;Totaal voor verwerking en doorvoer;2006;;;;;;;;;;;;;
4111;Biologische additieven;Totaal voor verwerking en doorvoer;2007 januari;15.0;;;39.0;;;-24.0;15.0;15.0;0.0;23.0;47.0;-24.0
4112;Biologische additieven;Totaal voor verwerking en doorvoer;2007 februari;18.0;;;40.0;;;-21.0;18.0;18.0;0.0;47.0;68.0;-21.0
4113;Biologische additieven;Totaal voor verwerking en doorvoer;2007 maart;37.0;;;47.0;;;-10.0;37.0;37.0;0.0;68.0;78.0;-10.0
4114;Biologische additieven;Totaal voor verwerking en doorvoer;2007 1e kwartaal;70.0;;;126.0;;;-55.0;70.0;70.0;0.0;23.0;78.0;-55.0
4115;Biologische additieven;Totaal voor verwerking en doorvoer;2007 april;30.0;;;29.0;;;1.0;30.0;30.0;0.0;78.0;77.0;1.0
4116;Biologische additieven;Totaal voor verwerking en doorvoer;2007 mei;35.0;;;28.0;;;8.0;35.0;35.0;0.0;77.0;70.0;8.0
4117;Biologische additieven;Totaal voor verwerking en doorvoer;2007 juni;35.0;;;40.0;;;-5.0;35.0;35.0;0.0;70.0;75.0;-5.0
4118;Biologische additieven;Totaal voor verwerking en doorvoer;2007 2e kwartaal;100.0;;;97.0;;;4.0;100.0;100.0;0.0;78.0;75.0;4.0
4119;Biologische additieven;Totaal voor verwerking en doorvoer;2007 juli;39.0;;;38.0;;;1.0;39.0;39.0;0.0;75.0;74.0;1.0
4120;Biologische additieven;Totaal voor verwerking en doorvoer;2007 augustus;34.0;;;25.0;;;9.0;34.0;34.0;0.0;74.0;64.0;9.0
4121;Biologische additieven;Totaal voor verwerking en doorvoer;2007 september;44.0;;;59.0;;;-15.0;44.0;44.0;0.0;64.0;79.0;-15.0
4122;Biologische additieven;Totaal voor verwerking en doorvoer;2007 3e kwartaal;117.0;;;122.0;;;-5.0;117.0;117.0;0.0;75.0;79.0;-5.0
4123;Biologische additieven;Totaal voor verwerking en doorvoer;2007 oktober;43.0;;;32.0;;;11.0;43.0;43.0;0.0;79.0;68.0;11.0
4124;Biologische additieven;Totaal voor verwerking en doorvoer;2007 november;39.0;;;37.0;;;2.0;39.0;39.0;0.0;68.0;66.0;2.0
4125;Biologische additieven;Totaal voor verwerking en doorvoer;2007 december;32.0;;;50.0;;;-19.0;32.0;32.0;0.0;66.0;84.0;-19.0
4126;Biologische additieven;Totaal voor verwerking en doorvoer;2007 4e kwartaal;114.0;;;119.0;;;-6.0;114.0;114.0;0.0;79.0;84.0;-6.0
4127;Biologische additieven;Totaal voor verwerking en doorvoer;2007;403.0;;;464.0;;;-61.0;403.0;403.0;;23.0;84.0;-61.0
4128;Biologische additieven;Totaal voor verwerking en doorvoer;2008 januari;23.0;;;37.0;;;-14.0;23.0;23.0;0.0;84.0;98.0;-14.0
4129;Biologische additieven;Totaal voor verwerking en doorvoer;2008 februari;35.0;;;25.0;;;10.0;35.0;35.0;0.0;98.0;88.0;10.0
4130;Biologische additieven;Totaal voor verwerking en doorvoer;2008 maart;44.0;;;29.0;;;16.0;44.0;44.0;0.0;88.0;72.0;16.0
4131;Biologische additieven;Totaal voor verwerking en doorvoer;2008 1e kwartaal;102.0;;;91.0;;;12.0;102.0;102.0;0.0;84.0;72.0;12.0
4132;Biologische additieven;Totaal voor verwerking en doorvoer;2008 april;34.0;;;25.0;;;8.0;34.0;34.0;0.0;72.0;64.0;8.0
4133;Biologische additieven;Totaal voor verwerking en doorvoer;2008 mei;36.0;;;51.0;;;-15.0;36.0;36.0;0.0;64.0;79.0;-15.0
4134;Biologische additieven;Totaal voor verwerking en doorvoer;2008 juni;35.0;;;65.0;;;-30.0;35.0;35.0;0.0;79.0;108.0;-30.0
4135;Biologische additieven;Totaal voor verwerking en doorvoer;2008 2e kwartaal;105.0;;;141.0;;;-37.0;105.0;105.0;0.0;72.0;108.0;-37.0
4136;Biologische additieven;Totaal voor verwerking en doorvoer;2008 juli;39.0;;;39.0;;;0.0;39.0;39.0;0.0;108.0;108.0;0.0
4137;Biologische additieven;Totaal voor verwerking en doorvoer;2008 augustus;40.0;;;30.0;;;11.0;40.0;40.0;0.0;108.0;98.0;11.0
4138;Biologische additieven;Totaal voor verwerking en doorvoer;2008 september;45.0;;;110.0;;;-65.0;45.0;45.0;0.0;98.0;163.0;-65.0
4139;Biologische additieven;Totaal voor verwerking en doorvoer;2008 3e kwartaal;124.0;;;179.0;;;-54.0;124.0;124.0;0.0;108.0;163.0;-54.0
4140;Biologische additieven;Totaal voor verwerking en doorvoer;2008 oktober;49.0;;;14.0;;;34.0;49.0;49.0;0.0;163.0;128.0;34.0
4141;Biologische additieven;Totaal voor verwerking en doorvoer;2008 november;47.0;;;107.0;;;-60.0;47.0;47.0;0.0;128.0;189.0;-60.0
4142;Biologische additieven;Totaal voor verwerking en doorvoer;2008 december;50.0;;;57.0;;;-7.0;50.0;50.0;0.0;189.0;196.0;-7.0
4143;Biologische additieven;Totaal voor verwerking en doorvoer;2008 4e kwartaal;146.0;;;178.0;;;-33.0;146.0;146.0;0.0;163.0;196.0;-33.0
4144;Biologische additieven;Totaal voor verwerking en doorvoer;2008;478.0;;;589.0;;;-112.0;478.0;478.0;;84.0;196.0;-112.0
4145;Biologische additieven;Totaal voor verwerking en doorvoer;2009 januari;44.0;;;62.0;;;-18.0;44.0;44.0;0.0;196.0;213.0;-18.0
4146;Biologische additieven;Totaal voor verwerking en doorvoer;2009 februari;37.0;;;74.0;;;-37.0;37.0;37.0;0.0;213.0;250.0;-37.0
4147;Biologische additieven;Totaal voor verwerking en doorvoer;2009 maart;50.0;;;88.0;;;-38.0;50.0;50.0;0.0;250.0;288.0;-38.0
4148;Biologische additieven;Totaal voor verwerking en doorvoer;2009 1e kwartaal;131.0;;;224.0;;;-93.0;131.0;131.0;0.0;196.0;288.0;-93.0
4149;Biologische additieven;Totaal voor verwerking en doorvoer;2009 april;51.0;;;-15.0;;;66.0;51.0;51.0;0.0;288.0;222.0;66.0
4150;Biologische additieven;Totaal voor verwerking en doorvoer;2009 mei;48.0;;;60.0;;;-12.0;48.0;48.0;0.0;222.0;234.0;-12.0
4151;Biologische additieven;Totaal voor verwerking en doorvoer;2009 juni;55.0;;;10.0;;;45.0;55.0;55.0;0.0;234.0;190.0;45.0
4152;Biologische additieven;Totaal voor verwerking en doorvoer;2009 2e kwartaal;154.0;;;55.0;;;99.0;154.0;154.0;0.0;288.0;190.0;99.0
4153;Biologische additieven;Totaal voor verwerking en doorvoer;2009 juli;53.0;;;48.0;;;5.0;53.0;53.0;0.0;190.0;185.0;5.0
4154;Biologische additieven;Totaal voor verwerking en doorvoer;2009 augustus;52.0;;;67.0;;;-15.0;52.0;52.0;0.0;185.0;199.0;-15.0
4155;Biologische additieven;Totaal voor verwerking en doorvoer;2009 september;47.0;;;57.0;;;-9.0;47.0;47.0;0.0;199.0;209.0;-9.0
4156;Biologische additieven;Totaal voor verwerking en doorvoer;2009 3e kwartaal;153.0;;;172.0;;;-19.0;153.0;153.0;0.0;190.0;209.0;-19.0
4157;Biologische additieven;Totaal voor verwerking en doorvoer;2009 oktober;32.0;;;7.0;;;25.0;32.0;32.0;0.0;209.0;184.0;25.0
4158;Biologische additieven;Totaal voor verwerking en doorvoer;2009 november;33.0;;;35.0;;;-2.0;33.0;33.0;0.0;184.0;186.0;-2.0
4159;Biologische additieven;Totaal voor verwerking en doorvoer;2009 december;24.0;;;49.0;;;-25.0;24.0;24.0;0.0;186.0;211.0;-25.0
4160;Biologische additieven;Totaal voor verwerking en doorvoer;2009 4e kwartaal;89.0;;;92.0;;;-2.0;89.0;89.0;0.0;209.0;211.0;-2.0
4161;Biologische additieven;Totaal voor verwerking en doorvoer;2009;529.0;;;544.0;;;-15.0;529.0;529.0;0.0;196.0;211.0;-15.0
4162;Biologische additieven;Totaal voor verwerking en doorvoer;2010 januari;17.0;;;62.0;;;-45.0;17.0;17.0;0.0;211.0;256.0;-45.0
4163;Biologische additieven;Totaal voor verwerking en doorvoer;2010 februari;21.0;;;21.0;;;0.0;21.0;21.0;0.0;256.0;256.0;0.0
4164;Biologische additieven;Totaal voor verwerking en doorvoer;2010 maart;25.0;;;72.0;;;-48.0;25.0;25.0;0.0;256.0;304.0;-48.0
4165;Biologische additieven;Totaal voor verwerking en doorvoer;2010 1e kwartaal;63.0;;;155.0;;;-93.0;63.0;63.0;0.0;211.0;304.0;-93.0
4166;Biologische additieven;Totaal voor verwerking en doorvoer;2010 april;36.0;;;10.0;;;26.0;36.0;36.0;0.0;304.0;278.0;26.0
4167;Biologische additieven;Totaal voor verwerking en doorvoer;2010 mei;21.0;;;-13.0;;;35.0;21.0;21.0;0.0;278.0;243.0;35.0
4168;Biologische additieven;Totaal voor verwerking en doorvoer;2010 juni;39.0;;;-7.0;;;46.0;39.0;39.0;0.0;243.0;197.0;46.0
4169;Biologische additieven;Totaal voor verwerking en doorvoer;2010 2e kwartaal;97.0;;;-10.0;;;107.0;97.0;97.0;0.0;304.0;197.0;107.0
4170;Biologische additieven;Totaal voor verwerking en doorvoer;2010 juli;23.0;;;5.0;;;18.0;23.0;23.0;0.0;197.0;179.0;18.0
4171;Biologische additieven;Totaal voor verwerking en doorvoer;2010 augustus;26.0;;;31.0;;;-5.0;26.0;26.0;0.0;179.0;184.0;-5.0
4172;Biologische additieven;Totaal voor verwerking en doorvoer;2010 september;21.0;;;-18.0;;;39.0;21.0;21.0;0.0;184.0;145.0;39.0
4173;Biologische additieven;Totaal voor verwerking en doorvoer;2010 3e kwartaal;70.0;;;18.0;;;52.0;70.0;70.0;0.0;197.0;145.0;52.0
4174;Biologische additieven;Totaal voor verwerking en doorvoer;2010 oktober;14.0;;;15.0;;;-1.0;14.0;14.0;0.0;145.0;146.0;-1.0
4175;Biologische additieven;Totaal voor verwerking en doorvoer;2010 november;16.0;;;-8.0;;;23.0;16.0;16.0;0.0;146.0;123.0;23.0
4176;Biologische additieven;Totaal voor verwerking en doorvoer;2010 december;22.0;;;38.0;;;-17.0;22.0;22.0;0.0;123.0;139.0;-17.0
4177;Biologische additieven;Totaal voor verwerking en doorvoer;2010 4e kwartaal;51.0;;;46.0;;;6.0;51.0;51.0;0.0;145.0;139.0;6.0
4178;Biologische additieven;Totaal voor verwerking en doorvoer;2010;280.0;;;209.0;;;72.0;280.0;280.0;0.0;211.0;139.0;72.0
4179;Biologische additieven;Totaal voor verwerking en doorvoer;2011 januari;21.0;;;65.0;;;-45.0;21.0;21.0;0.0;139.0;184.0;-45.0
4180;Biologische additieven;Totaal voor verwerking en doorvoer;2011 februari;30.0;;;-12.0;;;42.0;30.0;30.0;0.0;184.0;142.0;42.0
4181;Biologische additieven;Totaal voor verwerking en doorvoer;2011 maart;12.0;;;24.0;;;-12.0;12.0;12.0;0.0;142.0;154.0;-12.0
4182;Biologische additieven;Totaal voor verwerking en doorvoer;2011 1e kwartaal;63.0;;;77.0;;;-15.0;63.0;63.0;0.0;139.0;154.0;-15.0
4183;Biologische additieven;Totaal voor verwerking en doorvoer;2011 april;9.0;;;-22.0;;;31.0;9.0;9.0;0.0;154.0;123.0;31.0
4184;Biologische additieven;Totaal voor verwerking en doorvoer;2011 mei;15.0;;;-9.0;;;24.0;15.0;15.0;0.0;123.0;99.0;24.0
4185;Biologische additieven;Totaal voor verwerking en doorvoer;2011 juni;28.0;;;54.0;;;-26.0;28.0;28.0;0.0;99.0;125.0;-26.0
4186;Biologische additieven;Totaal voor verwerking en doorvoer;2011 2e kwartaal;53.0;;;24.0;;;29.0;53.0;53.0;0.0;154.0;125.0;29.0
4187;Biologische additieven;Totaal voor verwerking en doorvoer;2011 juli;20.0;;;22.0;;;-3.0;20.0;20.0;0.0;125.0;128.0;-3.0
4188;Biologische additieven;Totaal voor verwerking en doorvoer;2011 augustus;36.0;;;25.0;;;11.0;36.0;36.0;0.0;128.0;117.0;11.0
4189;Biologische additieven;Totaal voor verwerking en doorvoer;2011 september;23.0;;;23.0;;;-1.0;23.0;23.0;0.0;117.0;118.0;-1.0
4190;Biologische additieven;Totaal voor verwerking en doorvoer;2011 3e kwartaal;79.0;;;71.0;;;7.0;79.0;79.0;0.0;125.0;118.0;7.0
4191;Biologische additieven;Totaal voor verwerking en doorvoer;2011 oktober;21.0;;;12.0;;;9.0;21.0;21.0;0.0;118.0;109.0;9.0
4192;Biologische additieven;Totaal voor verwerking en doorvoer;2011 november;28.0;;;16.0;;;13.0;28.0;28.0;0.0;109.0;96.0;13.0
4193;Biologische additieven;Totaal voor verwerking en doorvoer;2011 december;50.0;;;79.0;;;-29.0;50.0;50.0;0.0;96.0;125.0;-29.0
4194;Biologische additieven;Totaal voor verwerking en doorvoer;2011 4e kwartaal;99.0;;;106.0;;;-7.0;99.0;99.0;0.0;118.0;125.0;-7.0
4195;Biologische additieven;Totaal voor verwerking en doorvoer;2011;293.0;;;279.0;;;14.0;293.0;293.0;0.0;139.0;125.0;14.0
4196;Biologische additieven;Totaal voor verwerking en doorvoer;2012 januari;12.0;;;63.0;;;-51.0;12.0;12.0;0.0;125.0;176.0;-51.0
4197;Biologische additieven;Totaal voor verwerking en doorvoer;2012 februari;11.0;;;46.0;;;-36.0;11.0;11.0;0.0;176.0;212.0;-36.0
4198;Biologische additieven;Totaal voor verwerking en doorvoer;2012 maart;14.0;;;11.0;;;4.0;14.0;14.0;0.0;212.0;208.0;4.0
4199;Biologische additieven;Totaal voor verwerking en doorvoer;2012 1e kwartaal;37.0;;;120.0;;;-83.0;37.0;37.0;0.0;125.0;208.0;-83.0
4200;Biologische additieven;Totaal voor verwerking en doorvoer;2012 april;27.0;;;16.0;;;11.0;27.0;27.0;0.0;208.0;197.0;11.0
4201;Biologische additieven;Totaal voor verwerking en doorvoer;2012 mei;47.0;;;124.0;;;-77.0;47.0;47.0;0.0;197.0;273.0;-77.0
4202;Biologische additieven;Totaal voor verwerking en doorvoer;2012 juni;40.0;;;35.0;;;5.0;40.0;40.0;0.0;273.0;269.0;5.0
4203;Biologische additieven;Totaal voor verwerking en doorvoer;2012 2e kwartaal;114.0;;;175.0;;;-61.0;114.0;114.0;0.0;208.0;269.0;-61.0
4204;Biologische additieven;Totaal voor verwerking en doorvoer;2012 juli;49.0;;;36.0;;;13.0;49.0;49.0;0.0;269.0;256.0;13.0
4205;Biologische additieven;Totaal voor verwerking en doorvoer;2012 augustus;40.0;;;53.0;;;-13.0;40.0;40.0;0.0;256.0;269.0;-13.0
4206;Biologische additieven;Totaal voor verwerking en doorvoer;2012 september;40.0;;;24.0;;;16.0;40.0;40.0;0.0;269.0;253.0;16.0
4207;Biologische additieven;Totaal voor verwerking en doorvoer;2012 3e kwartaal;129.0;;;114.0;;;16.0;129.0;129.0;0.0;269.0;253.0;16.0
4208;Biologische additieven;Totaal voor verwerking en doorvoer;2012 oktober;27.0;;;-19.0;;;46.0;27.0;27.0;0.0;253.0;208.0;46.0
4209;Biologische additieven;Totaal voor verwerking en doorvoer;2012 november;23.0;;;16.0;;;7.0;23.0;23.0;0.0;208.0;201.0;7.0
4210;Biologische additieven;Totaal voor verwerking en doorvoer;2012 december;82.0;;;88.0;;;-7.0;82.0;82.0;0.0;201.0;207.0;-7.0
4211;Biologische additieven;Totaal voor verwerking en doorvoer;2012 4e kwartaal;132.0;;;86.0;;;46.0;132.0;132.0;0.0;253.0;207.0;46.0
4212;Biologische additieven;Totaal voor verwerking en doorvoer;2012;412.0;;;494.0;;;-82.0;412.0;412.0;0.0;125.0;207.0;-82.0
4213;Biologische additieven;Totaal voor verwerking en doorvoer;2013 januari;23.0;;;46.0;;;-23.0;23.0;23.0;0.0;207.0;230.0;-23.0
4214;Biologische additieven;Totaal voor verwerking en doorvoer;2013 februari;27.0;;;17.0;;;11.0;27.0;27.0;0.0;230.0;220.0;11.0
4215;Biologische additieven;Totaal voor verwerking en doorvoer;2013 maart;27.0;;;80.0;;;-53.0;27.0;27.0;0.0;220.0;273.0;-53.0
4216;Biologische additieven;Totaal voor verwerking en doorvoer;2013 1e kwartaal;76.0;;;142.0;;;-66.0;76.0;76.0;0.0;207.0;273.0;-66.0
4217;Biologische additieven;Totaal voor verwerking en doorvoer;2013 april;32.0;;;10.0;;;22.0;32.0;32.0;0.0;273.0;250.0;22.0
4218;Biologische additieven;Totaal voor verwerking en doorvoer;2013 mei;47.0;;;15.0;;;32.0;47.0;47.0;0.0;250.0;219.0;32.0
4219;Biologische additieven;Totaal voor verwerking en doorvoer;2013 juni;44.0;;;-20.0;;;64.0;44.0;44.0;0.0;219.0;155.0;64.0
4220;Biologische additieven;Totaal voor verwerking en doorvoer;2013 2e kwartaal;123.0;;;5.0;;;118.0;123.0;123.0;0.0;273.0;155.0;118.0
4221;Biologische additieven;Totaal voor verwerking en doorvoer;2013 juli;59.0;;;72.0;;;-13.0;59.0;59.0;0.0;125.0;138.0;-13.0
4222;Biologische additieven;Totaal voor verwerking en doorvoer;2013 augustus;41.0;;;84.0;;;-43.0;41.0;41.0;0.0;138.0;180.0;-43.0
4223;Biologische additieven;Totaal voor verwerking en doorvoer;2013 september;39.0;;;58.0;;;-19.0;39.0;39.0;0.0;180.0;199.0;-19.0
4224;Biologische additieven;Totaal voor verwerking en doorvoer;2013 3e kwartaal;139.0;;;213.0;;;-74.0;139.0;139.0;0.0;125.0;199.0;-74.0
4225;Biologische additieven;Totaal voor verwerking en doorvoer;2013 oktober;42.0;;;38.0;;;4.0;42.0;42.0;0.0;199.0;195.0;4.0
4226;Biologische additieven;Totaal voor verwerking en doorvoer;2013 november;25.0;;;69.0;;;-44.0;25.0;25.0;0.0;195.0;239.0;-44.0
4227;Biologische additieven;Totaal voor verwerking en doorvoer;2013 december;72.0;;;105.0;;;-33.0;72.0;72.0;0.0;239.0;272.0;-33.0
4228;Biologische additieven;Totaal voor verwerking en doorvoer;2013 4e kwartaal;139.0;;;212.0;;;-73.0;139.0;139.0;0.0;199.0;272.0;-73.0
4229;Biologische additieven;Totaal voor verwerking en doorvoer;2013;477.0;;;572.0;;;-95.0;477.0;477.0;0.0;207.0;272.0;-95.0
4230;Biologische additieven;Totaal voor verwerking en doorvoer;2014 januari;23.0;;;5.0;;;18.0;23.0;23.0;0.0;258.0;240.0;18.0
4231;Biologische additieven;Totaal voor verwerking en doorvoer;2014 februari;40.0;;;36.0;;;4.0;40.0;40.0;0.0;240.0;237.0;4.0
4232;Biologische additieven;Totaal voor verwerking en doorvoer;2014 maart;47.0;;;52.0;;;-5.0;47.0;47.0;0.0;237.0;242.0;-5.0
4233;Biologische additieven;Totaal voor verwerking en doorvoer;2014 1e kwartaal;109.0;;;93.0;;;16.0;109.0;109.0;0.0;258.0;242.0;16.0
4234;Biologische additieven;Totaal voor verwerking en doorvoer;2014 april;43.0;;;57.0;;;-14.0;43.0;43.0;0.0;242.0;256.0;-14.0
4235;Biologische additieven;Totaal voor verwerking en doorvoer;2014 mei;38.0;;;23.0;;;15.0;38.0;38.0;0.0;256.0;241.0;15.0
4236;Biologische additieven;Totaal voor verwerking en doorvoer;2014 juni;30.0;;;20.0;;;16.0;30.0;30.0;0.0;241.0;225.0;16.0
4237;Biologische additieven;Totaal voor verwerking en doorvoer;2014 2e kwartaal;112.0;;;100.0;;;17.0;112.0;112.0;0.0;242.0;225.0;17.0
4238;Biologische additieven;Totaal voor verwerking en doorvoer;2014 juli;31.0;;;-15.0;;;46.0;31.0;31.0;0.0;225.0;179.0;46.0
4239;Biologische additieven;Totaal voor verwerking en doorvoer;2014 augustus;37.0;;;30.0;;;7.0;37.0;37.0;0.0;179.0;172.0;7.0
4240;Biologische additieven;Totaal voor verwerking en doorvoer;2014 september;37.0;;;113.0;;;-75.0;37.0;37.0;0.0;172.0;248.0;-75.0
4241;Biologische additieven;Totaal voor verwerking en doorvoer;2014 3e kwartaal;105.0;;;128.0;;;-23.0;105.0;105.0;0.0;225.0;248.0;-23.0
4242;Biologische additieven;Totaal voor verwerking en doorvoer;2014 oktober;61.0;;;26.0;;;35.0;61.0;61.0;0.0;248.0;213.0;35.0
4243;Biologische additieven;Totaal voor verwerking en doorvoer;2014 november;28.0;;;-4.0;;;33.0;28.0;28.0;0.0;213.0;180.0;33.0
4244;Biologische additieven;Totaal voor verwerking en doorvoer;2014 december;34.0;;;76.0;;;-43.0;34.0;34.0;0.0;180.0;223.0;-43.0
4245;Biologische additieven;Totaal voor verwerking en doorvoer;2014 4e kwartaal;123.0;;;98.0;;;25.0;123.0;123.0;0.0;248.0;223.0;25.0
4246;Biologische additieven;Totaal voor verwerking en doorvoer;2014;449.0;;;413.0;;;35.0;449.0;449.0;0.0;258.0;223.0;35.0
4247;Biologische additieven;Totaal voor verwerking en doorvoer;2015 januari;54.0;;;81.0;;;-27.0;54.0;54.0;0.0;223.0;250.0;-27.0
4248;Biologische additieven;Totaal voor verwerking en doorvoer;2015 februari;29.0;;;55.0;;;-26.0;29.0;29.0;0.0;250.0;275.0;-26.0
4249;Biologische additieven;Totaal voor verwerking en doorvoer;2015 maart;37.0;;;101.0;;;-64.0;37.0;37.0;0.0;275.0;339.0;-64.0
4250;Biologische additieven;Totaal voor verwerking en doorvoer;2015 1e kwartaal;121.0;;;237.0;;;-116.0;121.0;121.0;0.0;223.0;339.0;-116.0
4251;Biologische additieven;Totaal voor verwerking en doorvoer;2015 april;53.0;;;13.0;;;41.0;53.0;53.0;0.0;339.0;298.0;41.0
4252;Biologische additieven;Totaal voor verwerking en doorvoer;2015 mei;31.0;;;-9.0;;;41.0;31.0;31.0;0.0;322.0;281.0;41.0
4253;Biologische additieven;Totaal voor verwerking en doorvoer;2015 juni;39.0;;;-34.0;;;73.0;39.0;39.0;0.0;257.0;185.0;73.0
4254;Biologische additieven;Totaal voor verwerking en doorvoer;2015 2e kwartaal;124.0;;;-31.0;;;154.0;124.0;124.0;0.0;339.0;185.0;154.0
4255;Biologische additieven;Totaal voor verwerking en doorvoer;2015 juli;34.0;;;33.0;;;2.0;34.0;34.0;0.0;185.0;183.0;2.0
4256;Biologische additieven;Totaal voor verwerking en doorvoer;2015 augustus;22.0;;;59.0;;;-38.0;22.0;22.0;0.0;183.0;221.0;-38.0
4257;Biologische additieven;Totaal voor verwerking en doorvoer;2015 september;25.0;;;15.0;;;10.0;25.0;25.0;0.0;221.0;211.0;10.0
4258;Biologische additieven;Totaal voor verwerking en doorvoer;2015 3e kwartaal;81.0;;;107.0;;;-26.0;81.0;81.0;0.0;185.0;211.0;-26.0
4259;Biologische additieven;Totaal voor verwerking en doorvoer;2015 oktober;15.0;;;38.0;;;-23.0;15.0;15.0;0.0;211.0;234.0;-23.0
4260;Biologische additieven;Totaal voor verwerking en doorvoer;2015 november;14.0;;;-46.0;;;60.0;14.0;14.0;0.0;257.0;197.0;60.0
4261;Biologische additieven;Totaal voor verwerking en doorvoer;2015 december;31.0;;;49.0;;;-18.0;31.0;31.0;0.0;197.0;215.0;-18.0
4262;Biologische additieven;Totaal voor verwerking en doorvoer;2015 4e kwartaal;61.0;;;41.0;;;19.0;61.0;61.0;0.0;211.0;215.0;19.0
4263;Biologische additieven;Totaal voor verwerking en doorvoer;2015;354.0;;;355.0;;;-1.0;354.0;354.0;0.0;223.0;215.0;-1.0
4264;Biologische additieven;Bestemd voor verwerking in Nederland;1944;;;;;;;;;;;;;
