ID;BedrijfstakkenBranchesSBI2008;Vestigingsgrootte;RegioS;Perioden;ProductieBasisprijzen_1;ToegevoegdeWaardeBrutoBasisprijzen_2;BeloningVanWerknemers_3;ArbeidsvolumeWerkzamePersonen_4;ArbeidsvolumeWerknemers_5
4952;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidwest-Drenthe (CR);2009;1285.0;834.0;611.0;13.9;12.4
4953;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noord-Overijssel (CR);2007;4297.0;2745.0;2028.0;46.9;43.0
4954;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noord-Overijssel (CR);2008;4294.0;2805.0;2109.0;47.3;43.5
4955;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noord-Overijssel (CR);2009;4607.0;3012.0;2252.0;48.6;44.7
4956;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidwest-Overijssel (CR);2007;1368.0;895.0;643.0;15.9;14.3
4957;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidwest-Overijssel (CR);2008;1337.0;884.0;655.0;15.7;14.0
4958;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidwest-Overijssel (CR);2009;1455.0;960.0;710.0;16.5;14.7
4959;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Twente (CR);2007;6156.0;3967.0;2922.0;68.7;62.6
4960;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Twente (CR);2008;6092.0;3998.0;2971.0;68.3;62.1
4961;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Twente (CR);2009;6496.0;4265.0;3168.0;70.6;64.2
4962;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Veluwe (CR);2007;8122.0;5184.0;3789.0;87.1;79.7
4963;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Veluwe (CR);2008;8099.0;5271.0;3893.0;88.0;80.1
4964;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Veluwe (CR);2009;8616.0;5609.0;4135.0;90.9;82.8
4965;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Achterhoek (CR);2007;3397.0;2177.0;1597.0;40.2;35.6
4966;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Achterhoek (CR);2008;3236.0;2160.0;1627.0;40.4;35.4
4967;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Achterhoek (CR);2009;3386.0;2256.0;1689.0;40.8;35.6
4968;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Arnhem/Nijmegen (CR);2007;9145.0;5857.0;4340.0;99.8;90.6
4969;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Arnhem/Nijmegen (CR);2008;9194.0;6035.0;4552.0;102.5;92.9
4970;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Arnhem/Nijmegen (CR);2009;9736.0;6376.0;4790.0;104.7;94.8
4971;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidwest-Gelderland (CR);2007;1603.0;1046.0;658.0;17.6;14.6
4972;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidwest-Gelderland (CR);2008;1598.0;1071.0;684.0;17.9;14.8
4973;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidwest-Gelderland (CR);2009;1662.0;1114.0;711.0;18.0;14.8
4974;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Utrecht (CR);2007;16413.0;10372.0;7427.0;170.9;153.1
4975;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Utrecht (CR);2008;16453.0;10597.0;7706.0;172.5;154.6
4976;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Utrecht (CR);2009;17339.0;11163.0;8088.0;175.0;156.6
4977;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Kop van Noord-Holland (CR);2007;3935.0;2551.0;1859.0;42.2;38.0
4978;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Kop van Noord-Holland (CR);2008;3868.0;2551.0;1864.0;42.0;37.4
4979;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Kop van Noord-Holland (CR);2009;4237.0;2774.0;2025.0;44.0;39.3
4980;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Alkmaar en omgeving (CR);2007;2696.0;1689.0;1262.0;29.7;26.6
4981;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Alkmaar en omgeving (CR);2008;2689.0;1734.0;1315.0;30.4;27.2
4982;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Alkmaar en omgeving (CR);2009;2883.0;1850.0;1395.0;31.0;27.7
4983;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;IJmond (CR);2007;1493.0;963.0;708.0;17.6;15.4
4984;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;IJmond (CR);2008;1419.0;957.0;721.0;17.9;15.6
4985;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;IJmond (CR);2009;1490.0;1006.0;757.0;18.2;15.8
4986;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie Haarlem (CR);2007;2817.0;1698.0;1235.0;30.1;26.4
4987;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie Haarlem (CR);2008;2800.0;1733.0;1283.0;30.1;26.5
4988;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie Haarlem (CR);2009;2843.0;1744.0;1285.0;29.5;25.8
4989;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zaanstreek (CR);2007;1189.0;765.0;530.0;13.4;11.6
4990;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zaanstreek (CR);2008;1186.0;787.0;548.0;13.8;11.9
4991;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zaanstreek (CR);2009;1232.0;812.0;563.0;13.7;11.7
4992;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Groot-Amsterdam (CR);2007;17427.0;10548.0;7772.0;181.7;159.9
4993;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Groot-Amsterdam (CR);2008;16524.0;10431.0;7884.0;177.5;157.7
4994;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Groot-Amsterdam (CR);2009;17702.0;11161.0;8410.0;182.8;162.3
4995;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Het Gooi en Vechtstreek (CR);2007;3655.0;1923.0;1372.0;34.8;30.2
4996;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Het Gooi en Vechtstreek (CR);2008;2844.0;1692.0;1251.0;30.9;26.7
4997;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Het Gooi en Vechtstreek (CR);2009;2914.0;1745.0;1279.0;30.6;26.4
4998;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2007;4768.0;3082.0;2280.0;52.7;47.5
4999;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2008;4723.0;3121.0;2360.0;52.8;47.7
5000;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie Leiden en Bollenstreek (CR);2009;4987.0;3264.0;2470.0;53.9;48.7
5001;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie 's-Gravenhage (CR);2007;14247.0;8241.0;6607.0;142.8;132.6
5002;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie 's-Gravenhage (CR);2008;14582.0;8441.0;6833.0;143.0;132.7
5003;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Agglomeratie 's-Gravenhage (CR);2009;15761.0;9024.0;7309.0;147.8;137.2
5004;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Delft en Westland (CR);2007;2468.0;1575.0;1154.0;25.5;23.1
5005;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Delft en Westland (CR);2008;2343.0;1559.0;1163.0;25.3;22.7
5006;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Delft en Westland (CR);2009;2511.0;1668.0;1233.0;25.7;23.1
5007;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Oost-Zuid-Holland (CR);2007;2617.0;1701.0;1230.0;30.7;26.6
5008;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Oost-Zuid-Holland (CR);2008;2635.0;1764.0;1278.0;31.7;27.8
5009;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Oost-Zuid-Holland (CR);2009;2735.0;1823.0;1315.0;31.3;27.2
5010;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Groot-Rijnmond (CR);2007;15271.0;9391.0;6775.0;157.7;143.0
5011;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Groot-Rijnmond (CR);2008;14387.0;9235.0;6810.0;155.1;140.1
5012;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Groot-Rijnmond (CR);2009;15070.0;9654.0;7136.0;157.1;141.6
5013;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidoost-Zuid-Holland (CR);2007;3719.0;2438.0;1649.0;39.0;34.8
5014;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidoost-Zuid-Holland (CR);2008;3663.0;2455.0;1673.0;38.6;34.3
5015;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidoost-Zuid-Holland (CR);2009;3881.0;2586.0;1767.0;40.0;35.6
5016;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zeeuwsch-Vlaanderen (CR);2007;941.0;591.0;422.0;10.1;8.9
5017;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zeeuwsch-Vlaanderen (CR);2008;873.0;578.0;426.0;9.9;8.8
5018;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zeeuwsch-Vlaanderen (CR);2009;899.0;592.0;434.0;9.8;8.6
5019;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Overig Zeeland (CR);2007;2817.0;1851.0;1227.0;29.6;26.6
5020;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Overig Zeeland (CR);2008;2843.0;1899.0;1267.0;30.1;26.7
5021;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Overig Zeeland (CR);2009;2914.0;1939.0;1287.0;29.9;26.4
5022;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;West-Noord-Brabant (CR);2007;6382.0;4082.0;2903.0;70.1;62.7
5023;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;West-Noord-Brabant (CR);2008;6352.0;4144.0;3001.0;70.7;63.0
5024;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;West-Noord-Brabant (CR);2009;6732.0;4360.0;3143.0;72.1;64.2
5025;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Midden-Noord-Brabant (CR);2007;4703.0;2930.0;2129.0;50.0;44.8
5026;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Midden-Noord-Brabant (CR);2008;4542.0;2928.0;2181.0;50.2;44.9
5027;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Midden-Noord-Brabant (CR);2009;4810.0;3111.0;2314.0;51.5;46.0
5028;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noordoost-Noord-Brabant (CR);2007;6579.0;4163.0;2986.0;71.4;63.2
5029;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noordoost-Noord-Brabant (CR);2008;6378.0;4148.0;3040.0;71.3;62.8
5030;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noordoost-Noord-Brabant (CR);2009;6710.0;4344.0;3179.0;72.6;63.8
5031;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidoost-Noord-Brabant (CR);2007;7271.0;4694.0;3315.0;79.0;70.0
5032;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidoost-Noord-Brabant (CR);2008;7403.0;4842.0;3509.0;81.8;72.5
5033;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuidoost-Noord-Brabant (CR);2009;7903.0;5170.0;3736.0;84.3;74.7
5034;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noord-Limburg (CR);2007;2569.0;1689.0;1193.0;28.3;25.3
5035;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noord-Limburg (CR);2008;2561.0;1717.0;1225.0;28.6;25.4
5036;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Noord-Limburg (CR);2009;2630.0;1755.0;1243.0;28.1;24.8
5037;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Midden-Limburg (CR);2007;2183.0;1382.0;979.0;23.7;21.4
5038;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Midden-Limburg (CR);2008;2193.0;1435.0;1034.0;25.1;22.1
5039;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Midden-Limburg (CR);2009;2350.0;1528.0;1091.0;25.7;22.7
5040;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuid-Limburg (CR);2007;6731.0;4265.0;3200.0;74.1;67.2
5041;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuid-Limburg (CR);2008;6770.0;4351.0;3315.0;74.6;67.6
5042;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Zuid-Limburg (CR);2009;7043.0;4508.0;3422.0;75.0;67.8
5043;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Flevoland (CR);2007;3199.0;1924.0;1411.0;33.5;29.5
5044;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Flevoland (CR);2008;3155.0;1977.0;1486.0;34.4;30.2
5045;O-U Niet-commerciële dienstverlening;Totaal werkzame personen;Flevoland (CR);2009;3280.0;2044.0;1617.0;36.7;32.3
5046;O-U Niet-commerciële dienstverlening;Zelfstandigen;Nederland;2007;19091.0;11958.0;;204.0;
5047;O-U Niet-commerciële dienstverlening;Zelfstandigen;Nederland;2008;18949.0;12224.0;;207.3;
5048;O-U Niet-commerciële dienstverlening;Zelfstandigen;Nederland;2009;20230.0;13012.0;;213.6;
5049;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Nederland (LD);2007;1674.0;1065.0;;18.0;
5050;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Nederland (LD);2008;1685.0;1104.0;;18.6;
5051;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Nederland (LD);2009;1790.0;1169.0;;19.1;
5052;O-U Niet-commerciële dienstverlening;Zelfstandigen;Oost-Nederland (LD);2007;3619.0;2308.0;;39.8;
5053;O-U Niet-commerciële dienstverlening;Zelfstandigen;Oost-Nederland (LD);2008;3693.0;2417.0;;41.5;
5054;O-U Niet-commerciële dienstverlening;Zelfstandigen;Oost-Nederland (LD);2009;3926.0;2566.0;;42.9;
5055;O-U Niet-commerciële dienstverlening;Zelfstandigen;West-Nederland (LD);2007;9940.0;6126.0;;104.2;
5056;O-U Niet-commerciële dienstverlening;Zelfstandigen;West-Nederland (LD);2008;9613.0;6126.0;;103.2;
5057;O-U Niet-commerciële dienstverlening;Zelfstandigen;West-Nederland (LD);2009;10289.0;6534.0;;106.3;
5058;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuid-Nederland (LD);2007;3858.0;2459.0;;42.0;
5059;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuid-Nederland (LD);2008;3957.0;2577.0;;44.0;
5060;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuid-Nederland (LD);2009;4224.0;2743.0;;45.3;
5061;O-U Niet-commerciële dienstverlening;Zelfstandigen;Extra-Regio;2007;;;;;
5062;O-U Niet-commerciële dienstverlening;Zelfstandigen;Extra-Regio;2008;;;;;
5063;O-U Niet-commerciële dienstverlening;Zelfstandigen;Extra-Regio;2009;;;;;
5064;O-U Niet-commerciële dienstverlening;Zelfstandigen;Groningen (PV);2007;568.0;364.0;;6.1;
5065;O-U Niet-commerciële dienstverlening;Zelfstandigen;Groningen (PV);2008;556.0;366.0;;6.1;
5066;O-U Niet-commerciële dienstverlening;Zelfstandigen;Groningen (PV);2009;600.0;392.0;;6.3;
5067;O-U Niet-commerciële dienstverlening;Zelfstandigen;Friesland (PV);2007;601.0;381.0;;6.5;
5068;O-U Niet-commerciële dienstverlening;Zelfstandigen;Friesland (PV);2008;619.0;405.0;;6.9;
5069;O-U Niet-commerciële dienstverlening;Zelfstandigen;Friesland (PV);2009;659.0;430.0;;7.1;
5070;O-U Niet-commerciële dienstverlening;Zelfstandigen;Drenthe (PV);2007;505.0;320.0;;5.4;
5071;O-U Niet-commerciële dienstverlening;Zelfstandigen;Drenthe (PV);2008;509.0;333.0;;5.6;
5072;O-U Niet-commerciële dienstverlening;Zelfstandigen;Drenthe (PV);2009;531.0;346.0;;5.7;
5073;O-U Niet-commerciële dienstverlening;Zelfstandigen;Overijssel (PV);2007;1042.0;671.0;;11.6;
5074;O-U Niet-commerciële dienstverlening;Zelfstandigen;Overijssel (PV);2008;1043.0;684.0;;11.7;
5075;O-U Niet-commerciële dienstverlening;Zelfstandigen;Overijssel (PV);2009;1117.0;733.0;;12.1;
5076;O-U Niet-commerciële dienstverlening;Zelfstandigen;Flevoland (PV);2007;382.0;230.0;;4.0;
5077;O-U Niet-commerciële dienstverlening;Zelfstandigen;Flevoland (PV);2008;385.0;241.0;;4.2;
5078;O-U Niet-commerciële dienstverlening;Zelfstandigen;Flevoland (PV);2009;393.0;245.0;;4.4;
5079;O-U Niet-commerciële dienstverlening;Zelfstandigen;Gelderland (PV);2007;2195.0;1408.0;;24.2;
5080;O-U Niet-commerciële dienstverlening;Zelfstandigen;Gelderland (PV);2008;2265.0;1491.0;;25.6;
5081;O-U Niet-commerciële dienstverlening;Zelfstandigen;Gelderland (PV);2009;2415.0;1588.0;;26.4;
5082;O-U Niet-commerciële dienstverlening;Zelfstandigen;Utrecht (PV);2007;1709.0;1080.0;;17.8;
5083;O-U Niet-commerciële dienstverlening;Zelfstandigen;Utrecht (PV);2008;1707.0;1100.0;;17.9;
5084;O-U Niet-commerciële dienstverlening;Zelfstandigen;Utrecht (PV);2009;1823.0;1174.0;;18.4;
5085;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Holland (PV);2007;3940.0;2382.0;;41.4;
5086;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Holland (PV);2008;3617.0;2294.0;;39.6;
5087;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Holland (PV);2009;3878.0;2454.0;;40.8;
5088;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuid-Holland (PV);2007;3894.0;2406.0;;40.8;
5089;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuid-Holland (PV);2008;3871.0;2453.0;;41.2;
5090;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuid-Holland (PV);2009;4138.0;2607.0;;42.4;
5091;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zeeland (PV);2007;397.0;258.0;;4.2;
5092;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zeeland (PV);2008;418.0;279.0;;4.5;
5093;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zeeland (PV);2009;451.0;299.0;;4.7;
5094;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Brabant (PV);2007;2747.0;1748.0;;29.8;
5095;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Brabant (PV);2008;2773.0;1805.0;;30.8;
5096;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Brabant (PV);2009;2965.0;1925.0;;31.8;
5097;O-U Niet-commerciële dienstverlening;Zelfstandigen;Limburg (PV);2007;1111.0;710.0;;12.2;
5098;O-U Niet-commerciële dienstverlening;Zelfstandigen;Limburg (PV);2008;1184.0;772.0;;13.2;
5099;O-U Niet-commerciële dienstverlening;Zelfstandigen;Limburg (PV);2009;1259.0;817.0;;13.5;
5100;O-U Niet-commerciële dienstverlening;Zelfstandigen;Oost-Groningen (CR);2007;107.0;68.0;;1.2;
5101;O-U Niet-commerciële dienstverlening;Zelfstandigen;Oost-Groningen (CR);2008;112.0;74.0;;1.3;
5102;O-U Niet-commerciële dienstverlening;Zelfstandigen;Oost-Groningen (CR);2009;124.0;81.0;;1.4;
5103;O-U Niet-commerciële dienstverlening;Zelfstandigen;Delfzijl en omgeving (CR);2007;35.0;24.0;;0.4;
5104;O-U Niet-commerciële dienstverlening;Zelfstandigen;Delfzijl en omgeving (CR);2008;43.0;29.0;;0.5;
5105;O-U Niet-commerciële dienstverlening;Zelfstandigen;Delfzijl en omgeving (CR);2009;36.0;24.0;;0.4;
5106;O-U Niet-commerciële dienstverlening;Zelfstandigen;Overig Groningen (CR);2007;426.0;273.0;;4.5;
5107;O-U Niet-commerciële dienstverlening;Zelfstandigen;Overig Groningen (CR);2008;401.0;263.0;;4.3;
5108;O-U Niet-commerciële dienstverlening;Zelfstandigen;Overig Groningen (CR);2009;440.0;286.0;;4.5;
5109;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Friesland (CR);2007;290.0;182.0;;3.1;
5110;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Friesland (CR);2008;310.0;197.0;;3.3;
5111;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Friesland (CR);2009;336.0;213.0;;3.5;
5112;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Friesland (CR);2007;106.0;69.0;;1.2;
5113;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Friesland (CR);2008;114.0;76.0;;1.3;
5114;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Friesland (CR);2009;118.0;79.0;;1.3;
5115;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidoost-Friesland (CR);2007;205.0;129.0;;2.2;
5116;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidoost-Friesland (CR);2008;195.0;132.0;;2.3;
5117;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidoost-Friesland (CR);2009;205.0;139.0;;2.3;
5118;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Drenthe (CR);2007;191.0;122.0;;2.2;
5119;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Drenthe (CR);2008;199.0;131.0;;2.3;
5120;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Drenthe (CR);2009;204.0;134.0;;2.3;
5121;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidoost-Drenthe (CR);2007;164.0;105.0;;1.7;
5122;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidoost-Drenthe (CR);2008;172.0;113.0;;1.8;
5123;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidoost-Drenthe (CR);2009;188.0;123.0;;1.9;
5124;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Drenthe (CR);2007;151.0;92.0;;1.5;
5125;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Drenthe (CR);2008;138.0;90.0;;1.5;
5126;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Drenthe (CR);2009;139.0;90.0;;1.5;
5127;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Overijssel (CR);2007;357.0;228.0;;3.9;
5128;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Overijssel (CR);2008;345.0;225.0;;3.8;
5129;O-U Niet-commerciële dienstverlening;Zelfstandigen;Noord-Overijssel (CR);2009;370.0;242.0;;3.9;
5130;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Overijssel (CR);2007;138.0;90.0;;1.6;
5131;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Overijssel (CR);2008;145.0;96.0;;1.7;
5132;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Overijssel (CR);2009;159.0;105.0;;1.8;
5133;O-U Niet-commerciële dienstverlening;Zelfstandigen;Twente (CR);2007;547.0;352.0;;6.1;
5134;O-U Niet-commerciële dienstverlening;Zelfstandigen;Twente (CR);2008;553.0;363.0;;6.2;
5135;O-U Niet-commerciële dienstverlening;Zelfstandigen;Twente (CR);2009;589.0;387.0;;6.4;
5136;O-U Niet-commerciële dienstverlening;Zelfstandigen;Veluwe (CR);2007;690.0;440.0;;7.4;
5137;O-U Niet-commerciële dienstverlening;Zelfstandigen;Veluwe (CR);2008;727.0;473.0;;7.9;
5138;O-U Niet-commerciële dienstverlening;Zelfstandigen;Veluwe (CR);2009;768.0;500.0;;8.1;
5139;O-U Niet-commerciële dienstverlening;Zelfstandigen;Achterhoek (CR);2007;389.0;249.0;;4.6;
5140;O-U Niet-commerciële dienstverlening;Zelfstandigen;Achterhoek (CR);2008;400.0;267.0;;5.0;
5141;O-U Niet-commerciële dienstverlening;Zelfstandigen;Achterhoek (CR);2009;432.0;288.0;;5.2;
5142;O-U Niet-commerciële dienstverlening;Zelfstandigen;Arnhem/Nijmegen (CR);2007;843.0;540.0;;9.2;
5143;O-U Niet-commerciële dienstverlening;Zelfstandigen;Arnhem/Nijmegen (CR);2008;861.0;565.0;;9.6;
5144;O-U Niet-commerciële dienstverlening;Zelfstandigen;Arnhem/Nijmegen (CR);2009;921.0;603.0;;9.9;
5145;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Gelderland (CR);2007;273.0;178.0;;3.0;
5146;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Gelderland (CR);2008;277.0;185.0;;3.1;
5147;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zuidwest-Gelderland (CR);2009;295.0;198.0;;3.2;
5148;O-U Niet-commerciële dienstverlening;Zelfstandigen;Utrecht (CR);2007;1709.0;1080.0;;17.8;
5149;O-U Niet-commerciële dienstverlening;Zelfstandigen;Utrecht (CR);2008;1707.0;1100.0;;17.9;
5150;O-U Niet-commerciële dienstverlening;Zelfstandigen;Utrecht (CR);2009;1823.0;1174.0;;18.4;
5151;O-U Niet-commerciële dienstverlening;Zelfstandigen;Kop van Noord-Holland (CR);2007;392.0;254.0;;4.2;
5152;O-U Niet-commerciële dienstverlening;Zelfstandigen;Kop van Noord-Holland (CR);2008;424.0;279.0;;4.6;
5153;O-U Niet-commerciële dienstverlening;Zelfstandigen;Kop van Noord-Holland (CR);2009;453.0;296.0;;4.7;
5154;O-U Niet-commerciële dienstverlening;Zelfstandigen;Alkmaar en omgeving (CR);2007;281.0;176.0;;3.1;
5155;O-U Niet-commerciële dienstverlening;Zelfstandigen;Alkmaar en omgeving (CR);2008;283.0;183.0;;3.2;
5156;O-U Niet-commerciële dienstverlening;Zelfstandigen;Alkmaar en omgeving (CR);2009;307.0;197.0;;3.3;
5157;O-U Niet-commerciële dienstverlening;Zelfstandigen;IJmond (CR);2007;187.0;120.0;;2.2;
5158;O-U Niet-commerciële dienstverlening;Zelfstandigen;IJmond (CR);2008;182.0;123.0;;2.3;
5159;O-U Niet-commerciële dienstverlening;Zelfstandigen;IJmond (CR);2009;196.0;133.0;;2.4;
5160;O-U Niet-commerciële dienstverlening;Zelfstandigen;Agglomeratie Haarlem (CR);2007;346.0;209.0;;3.7;
5161;O-U Niet-commerciële dienstverlening;Zelfstandigen;Agglomeratie Haarlem (CR);2008;335.0;207.0;;3.6;
5162;O-U Niet-commerciële dienstverlening;Zelfstandigen;Agglomeratie Haarlem (CR);2009;357.0;219.0;;3.7;
5163;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zaanstreek (CR);2007;160.0;103.0;;1.8;
5164;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zaanstreek (CR);2008;163.0;108.0;;1.9;
5165;O-U Niet-commerciële dienstverlening;Zelfstandigen;Zaanstreek (CR);2009;180.0;119.0;;2.0;
